dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015
2024-08-20 22:26:43.417000,L8,,,,,,,,,,,,202.59,210.89,218.17,219.42,206.30,212.88,224.13,225.36,280.37,280.97,281.64,278.02,280.44,275.85,276.46,267.51,264.54,260.13,255.66,252.37,258.84,272.45,268.62,270.03,272.15,272.60,279.84,279.70,275.61,269.64,273.48,288.23,275.83,261.27,269.11,251.31,281.67,239.93,244.56,242.47,229.58,231.40,233.95,236.00,227.95,227.32,228.30,223.94,228.26,230.49,234.34,228.45,227.18,229.94,232.04,239.42,235.51,236.70,240.64,239.64,226.23,234.02,234.15,238.84,241.99,234.88,236.33,407.27,474.21,418.44,405.33,255.62,243.68,230.95,230.07,230.15,239.30,231.79,214.39,209.98,192.14,146.35,245.94,270.36,262.11,263.92,272.20,263.10,256.54,258.44,270.36,272.15,265.15,263.09,260.83,278.29,278.69,275.58,275.78,279.41,276.46,280.20,271.92,276.43,277.59,283.93,281.20,289.52,283.09,274.01,280.66,272.58,264.69,261.24,263.89,271.82,268.29,266.85,271.01,270.54,269.13,276.33,278.32,277.70,279.11,297.52,295.75,297.17,296.24,287.23,298.93,295.80,277.48,295.86,299.07,287.50,282.61,282.95,287.38,282.39,280.80,281.05,283.66,298.87,302.44,305.67,307.25,321.30,308.21,295.55,297.56,294.51,288.74,285.40,284.14,275.28,283.33,285.83,282.23,287.02,298.97,326.85,394.96,337.80,,,,153.59,434.85,,,,,
2024-09-13 22:26:48.444000,L9,239.63,242.96,199.46,183.48,178.32,199.58,216.72,,316.96,156.64,211.43,262.98,317.48,298.75,305.21,307.84,320.31,306.32,319.05,318.80,325.56,318.79,328.21,324.43,320.75,319.33,322.01,313.78,,,,,,,,,430.90,413.89,361.68,362.41,360.34,347.26,368.43,384.97,381.76,386.61,401.66,390.43,399.97,387.45,379.38,408.88,391.25,369.31,403.73,409.29,399.76,443.50,478.93,506.76,519.44,521.31,516.47,480.83,474.74,430.94,414.97,410.48,404.10,434.12,382.81,417.07,475.49,,464.52,440.77,457.22,467.27,507.80,,,,,,,470.97,445.21,464.65,464.49,450.65,509.74,508.92,485.13,479.47,519.93,,,522.86,467.67,434.10,407.91,382.61,424.55,425.46,421.75,398.48,420.68,392.14,398.46,384.23,379.81,404.61,529.14,484.01,373.33,362.45,386.64,420.79,423.72,391.44,396.43,393.94,382.88,378.76,374.74,386.16,394.30,370.37,352.73,344.58,350.20,348.69,345.25,380.58,365.00,379.30,412.61,425.67,465.70,469.97,473.14,453.73,471.51,488.29,474.18,457.79,442.01,455.76,441.41,397.33,405.55,414.00,435.85,310.72,324.40,337.31,338.36,343.27,364.94,338.33,342.96,444.22,443.61,430.68,411.91,373.63,343.36,316.90,342.01,348.44,374.69,391.43,445.39,507.57,,249.70,256.30,255.08,263.03,,247.61,245.88,240.41,239.00,243.39
2024-09-29 22:26:52.739000,L9,,,,,,,,,,,,214.30,215.90,223.20,213.61,219.20,213.93,221.78,227.99,261.90,274.52,273.37,276.35,274.21,273.62,273.90,270.19,268.27,262.46,260.30,260.30,259.49,262.08,263.95,258.83,260.70,268.16,274.67,272.09,273.03,277.81,275.93,270.58,271.42,262.37,268.42,266.51,263.09,255.60,257.63,251.87,245.72,246.04,255.77,264.36,256.32,233.06,260.56,259.67,254.54,234.80,240.17,234.67,231.43,237.68,243.57,270.62,241.65,238.68,243.99,278.78,224.87,235.58,235.70,248.18,268.54,252.84,244.13,244.98,254.66,250.03,250.02,253.77,242.50,240.34,230.11,232.44,243.16,233.77,222.79,210.44,192.67,231.09,291.68,271.03,267.81,271.63,268.69,273.29,261.05,264.98,268.82,269.96,266.83,262.67,264.50,275.44,279.66,280.57,281.33,269.72,279.52,287.68,281.70,284.51,286.70,284.69,288.08,292.88,291.18,300.11,296.20,284.56,277.20,275.10,278.04,279.79,296.44,291.39,283.07,279.92,287.31,291.72,286.50,284.02,282.22,294.18,291.43,291.65,294.14,291.49,293.58,291.79,298.69,303.49,298.69,297.04,296.46,289.71,298.11,293.90,292.47,292.21,290.90,302.63,312.70,309.06,316.03,332.18,314.37,311.33,304.22,308.18,303.87,297.93,298.55,296.71,296.55,303.14,300.72,298.99,305.31,394.52,443.05,446.27,,,,170.21,483.00,,,,,
2024-10-15 22:27:00.905000,L9,,,,,,,,,,,,212.48,202.49,225.30,205.28,210.33,227.23,229.65,232.75,264.66,267.75,271.60,266.80,270.70,271.91,269.14,271.81,276.05,277.81,274.27,263.69,266.67,262.47,270.18,269.53,271.95,272.29,271.07,276.67,275.47,274.77,279.16,266.31,258.08,263.87,257.55,251.56,245.82,251.51,258.15,267.17,263.72,272.56,265.75,255.73,247.95,252.31,258.77,257.60,263.82,262.85,263.90,263.71,264.31,244.49,266.31,278.42,284.40,273.76,271.12,274.74,287.19,284.80,286.77,452.98,449.86,502.41,369.99,333.84,392.35,385.35,296.28,250.82,249.82,254.36,277.23,247.34,245.95,235.59,221.84,219.64,270.51,276.30,274.56,280.61,275.11,296.59,320.27,326.13,307.79,328.44,301.04,299.53,303.18,285.38,281.28,273.23,277.40,286.22,288.34,293.47,291.73,292.75,323.93,365.90,340.98,296.08,304.06,312.62,309.83,306.24,305.64,303.17,293.19,286.20,289.09,297.69,298.20,298.33,287.52,281.81,288.02,291.13,294.63,291.56,292.03,296.17,292.12,294.69,293.33,289.92,293.14,290.74,289.18,300.05,298.19,297.99,294.68,286.64,293.45,292.90,293.14,289.97,296.13,303.92,312.40,311.99,315.26,330.43,315.28,312.42,309.08,308.45,305.93,304.40,299.53,297.82,301.93,311.79,315.27,315.04,322.54,360.80,445.29,441.89,,,,174.36,464.05,,,,,
2024-11-08 22:26:59.650000,L8,,,,,,,,,,,150.87,264.66,269.73,283.69,288.10,301.47,293.33,322.70,289.88,289.87,288.77,305.18,301.46,291.48,297.96,297.69,279.66,312.93,311.88,309.99,275.54,278.47,282.43,288.03,291.45,292.41,294.24,289.61,313.78,333.44,288.44,293.04,296.05,285.28,289.24,292.44,282.51,311.63,299.20,284.37,294.68,295.87,292.78,286.02,275.68,277.25,281.57,285.12,288.40,290.76,285.09,294.98,293.86,292.08,286.10,285.23,295.29,294.42,300.09,287.69,305.45,306.98,306.67,304.35,301.50,307.18,305.60,308.30,309.20,308.39,304.60,297.86,292.99,295.80,290.54,295.68,296.64,294.78,305.32,318.25,325.90,323.07,320.87,320.30,324.64,335.94,331.89,325.13,322.41,322.33,319.16,318.88,314.54,316.46,325.68,319.50,494.93,493.53,489.37,312.97,319.75,331.10,357.09,361.17,364.00,325.79,323.03,327.49,340.02,340.00,335.68,340.83,362.92,373.78,332.66,325.92,334.05,358.49,331.02,340.43,326.47,336.63,342.84,346.26,338.41,349.70,335.28,332.07,335.13,336.63,340.93,331.37,329.04,328.04,321.17,305.55,304.00,325.10,336.67,290.64,339.60,335.31,349.44,350.41,509.00,474.33,498.94,,,,,,,,,,,,,,,,,,,255.89,249.85,247.74,257.68,,239.73,233.14,235.55,237.53,244.37
2024-12-10 22:26:57.719000,L8,,,,,,,,,,,,213.42,218.79,227.65,226.67,208.58,217.05,223.03,264.10,279.95,277.97,271.40,279.30,272.47,274.60,277.27,277.08,274.68,263.72,275.00,266.57,271.41,274.53,274.38,278.74,275.42,270.31,270.84,270.77,280.86,273.36,270.55,266.38,253.69,275.97,268.35,271.14,264.20,267.57,262.08,254.14,272.09,242.05,239.60,254.12,240.73,261.76,241.53,233.81,233.98,275.85,270.62,269.63,271.87,249.39,268.24,260.13,272.91,275.84,273.58,268.24,243.27,239.43,270.35,275.50,286.09,276.14,271.87,251.10,252.24,254.94,247.95,276.96,236.50,232.88,266.14,269.20,267.91,240.55,226.70,217.17,198.85,242.05,298.07,277.04,313.53,303.65,308.14,301.19,278.24,291.38,268.76,282.66,270.89,274.84,290.35,272.76,280.76,278.95,269.76,270.67,276.61,278.71,279.52,288.30,293.44,295.63,300.03,317.47,304.60,304.94,314.40,315.23,307.68,303.70,308.89,328.80,320.10,312.60,327.39,312.28,296.92,300.56,312.56,310.32,303.81,304.29,300.81,302.29,299.90,296.03,295.21,298.07,292.27,297.92,295.63,290.70,284.49,285.48,288.14,285.76,286.19,285.15,291.86,297.40,306.68,308.25,310.65,321.55,313.58,316.10,308.65,309.07,313.70,309.21,308.46,334.29,331.42,336.85,334.78,303.69,330.79,401.84,479.30,492.39,,,,158.43,501.83,,,,,
2024-12-18 22:27:07.864000,L9,,,,,,,,,,,,,167.38,174.28,180.50,191.20,198.97,205.67,217.65,244.57,253.51,253.97,248.54,250.31,252.28,249.98,249.03,245.61,234.48,235.90,236.37,238.39,239.06,242.79,243.95,247.65,246.64,246.21,239.46,241.73,235.70,237.52,234.88,211.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.85,239.79,241.61,217.25,245.30,264.02,264.06,265.47,267.62,272.62,268.36,264.18,264.40,269.60,277.02,271.03,269.78,267.87,274.14,275.63,275.70,283.23,284.14,288.54,294.40,300.91,296.12,305.63,305.94,293.84,292.43,290.87,295.72,295.13,304.31,315.17,296.26,315.45,323.36,327.35,336.95,326.79,296.75,299.80,297.78,296.11,291.44,293.90,293.95,289.13,288.79,299.61,286.39,287.94,284.46,281.03,284.45,281.08,282.55,283.11,286.05,293.73,300.96,301.91,303.99,322.68,307.69,307.30,306.93,302.78,308.02,301.85,305.38,303.71,306.47,317.54,321.23,323.86,343.96,413.22,433.14,410.45,,,,,458.46,,,,,
2024-12-26 22:27:01.039000,L8,,,,,,,,,,,,197.61,196.90,223.33,193.63,200.68,208.94,215.01,225.73,250.90,260.89,263.19,281.88,279.28,237.39,192.82,,235.11,251.03,283.56,248.69,245.70,321.37,254.23,267.26,260.72,254.35,251.01,249.75,272.09,253.57,252.71,246.80,246.67,243.26,249.24,249.15,243.04,231.34,233.56,231.76,231.92,303.39,225.82,217.40,291.28,249.52,252.75,235.25,231.27,252.00,280.18,246.95,260.88,233.64,233.25,284.48,237.03,249.19,267.03,248.93,235.16,231.11,237.99,249.74,250.26,250.67,246.36,248.94,249.84,254.38,236.27,223.91,224.39,232.74,246.39,276.95,,,,,189.59,208.33,214.35,266.11,269.81,276.52,288.48,262.10,190.13,,,,,,,,,,,,,,,,,,,,,,,,,306.95,293.03,243.38,216.51,223.73,169.58,,,,,,,,,,,,,,,155.57,195.06,228.02,282.84,282.48,286.01,281.49,281.17,278.86,283.14,282.67,298.03,297.80,301.16,313.37,301.12,300.78,304.38,300.60,300.82,295.76,300.18,302.86,305.44,313.83,311.85,332.90,363.56,410.97,461.52,469.57,,,,,484.43,,,,,
2025-01-11 22:27:03.988000,L8,,,,,,,,,,,,189.49,210.94,203.94,195.19,201.54,209.03,216.40,225.85,257.52,267.10,267.92,261.75,259.72,258.22,262.90,261.25,249.79,244.84,243.37,243.36,244.81,250.53,257.14,257.83,254.34,253.19,253.85,254.80,255.79,252.86,252.08,248.53,246.23,245.97,249.65,242.38,241.12,236.71,235.74,236.47,233.58,232.80,233.92,233.38,232.57,228.42,227.91,228.90,226.03,227.99,230.66,227.70,227.53,229.85,235.18,240.16,240.91,241.17,246.98,250.50,230.64,228.91,240.36,250.36,253.21,276.34,272.74,247.30,244.40,245.90,238.19,233.55,229.94,229.02,233.87,229.29,235.21,229.17,219.05,205.92,186.99,219.86,229.18,267.72,274.99,272.45,271.05,275.23,269.81,271.42,267.79,275.52,274.75,266.42,268.60,273.25,278.64,274.88,272.33,266.98,270.17,277.60,278.03,284.10,285.64,288.32,293.79,302.78,297.89,307.67,301.05,293.41,294.08,291.62,300.80,310.51,297.30,298.92,298.11,322.12,324.66,292.92,297.12,293.32,292.26,300.12,291.73,291.79,291.38,296.17,291.65,284.30,284.19,290.94,285.53,265.96,282.93,278.42,284.66,283.36,284.33,282.59,285.64,294.96,298.21,303.08,309.16,281.67,309.25,296.15,308.16,299.91,307.13,305.10,304.60,295.56,302.13,308.88,312.15,309.78,322.75,356.50,437.57,458.56,,,,154.54,421.82,,,,,
2025-01-19 22:27:10.923000,L9,,,,,,,,220.02,180.11,231.21,230.93,226.22,219.40,232.83,270.92,222.39,222.39,224.76,247.36,277.56,278.64,277.81,287.37,290.07,286.31,285.10,284.01,287.65,275.75,275.71,281.52,275.72,282.87,283.97,281.32,282.71,284.01,285.20,283.17,289.12,289.06,296.37,303.89,290.29,294.44,294.03,297.24,291.13,298.38,288.31,293.38,299.15,294.67,299.51,300.39,296.08,310.31,329.88,332.20,334.93,320.37,314.72,311.89,319.94,328.14,330.29,321.21,313.81,306.86,305.57,327.14,318.05,356.82,327.41,317.40,311.67,312.59,307.65,308.73,321.80,308.15,320.46,308.62,305.60,297.26,302.73,307.08,335.67,333.00,324.53,326.08,204.44,283.02,334.26,329.38,338.78,337.04,331.98,325.85,320.29,320.61,319.90,315.72,318.74,320.18,325.03,322.18,334.27,325.28,294.88,296.20,298.33,304.98,301.54,330.97,329.51,338.81,340.50,346.11,346.17,337.24,343.25,334.68,327.80,334.30,339.12,341.31,339.19,334.42,334.98,331.83,331.40,337.68,354.56,338.71,339.59,339.46,342.66,343.57,345.87,346.13,348.28,346.27,335.86,327.53,321.47,329.69,353.58,350.44,345.52,342.00,349.85,349.31,348.85,348.16,312.03,310.67,359.13,357.03,348.84,349.15,348.68,352.06,349.17,338.36,342.75,343.24,356.44,368.67,373.80,376.60,398.36,517.02,,,185.24,,149.60,192.39,,231.63,178.47,184.64,158.28,151.43
2025-02-04 22:27:05.181000,L9,,,,,,,,,,,,201.25,213.10,221.54,198.51,210.75,211.38,218.29,228.63,254.99,271.26,276.74,268.55,284.52,281.19,265.45,263.77,270.27,246.87,250.78,248.33,250.20,250.02,252.97,263.22,260.61,270.62,257.93,259.00,257.17,253.84,256.83,247.96,247.25,245.96,247.67,250.44,243.08,239.62,240.12,241.42,237.28,239.44,238.68,236.41,234.91,234.30,235.09,230.23,229.95,234.61,240.60,236.68,238.79,234.32,247.04,261.16,259.85,251.26,259.45,259.31,236.52,235.24,246.38,253.13,264.46,271.89,248.46,247.43,252.19,249.83,250.72,248.05,234.00,234.39,279.30,297.74,237.54,235.38,221.98,208.78,192.38,237.48,301.65,315.88,312.32,275.54,272.73,282.54,274.19,273.27,272.73,281.39,278.39,270.72,275.80,281.78,284.19,279.50,275.61,271.38,277.02,278.36,279.66,283.06,285.30,312.72,332.58,333.89,331.92,342.51,345.93,342.35,328.81,333.56,334.16,343.18,330.43,322.49,325.25,327.96,330.39,332.94,356.18,356.74,327.69,321.92,310.40,298.56,349.06,361.97,350.40,326.36,292.42,305.07,298.42,299.98,297.58,288.68,294.15,289.17,294.70,340.48,393.61,365.16,315.96,318.17,320.00,401.40,439.71,,499.80,485.74,343.44,351.59,349.82,365.44,371.14,370.87,375.02,348.76,370.76,512.98,,,,,,157.37,,,,,,
2025-02-20 22:27:08.194000,L9,,,,,,,,,,,,218.65,218.06,231.63,233.21,222.75,219.31,224.74,234.68,278.96,278.14,285.45,280.68,279.31,279.92,273.09,273.67,269.75,272.86,269.67,263.10,268.19,265.64,287.87,283.94,331.53,332.88,413.69,459.00,530.72,502.97,489.78,457.08,291.02,279.63,286.66,289.18,282.25,288.66,290.83,283.64,255.58,284.24,288.71,294.60,348.39,311.56,281.09,256.02,279.39,284.93,275.27,278.35,285.51,278.45,267.92,308.46,352.03,307.85,296.08,302.47,251.07,241.39,290.41,315.23,334.31,343.87,526.71,,,,,,,,,,520.77,239.67,233.53,494.87,440.42,,,,,,,,,,466.97,457.00,449.60,362.72,274.22,280.62,284.00,277.85,276.20,270.94,283.60,408.87,517.71,432.53,,,,393.23,302.83,319.09,330.08,295.01,289.04,337.02,331.28,342.76,336.40,331.34,332.65,326.50,328.88,333.96,333.75,332.13,330.42,323.97,299.11,296.30,293.59,294.25,294.38,303.06,294.03,308.00,302.61,303.89,298.93,292.36,296.81,292.54,295.93,296.69,293.60,301.29,316.21,312.93,320.76,498.80,507.35,504.37,498.56,305.77,310.72,305.19,306.19,304.30,336.88,346.39,353.51,356.62,367.72,471.06,,,,,,197.75,,155.67,175.60,225.69,222.58,
2025-02-27 22:33:11.751000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.49,275.30,281.13,284.43,285.15,284.18,287.54,289.99,290.66,301.88,301.20,313.84,313.53,297.35,293.08,297.44,314.58,318.40,309.49,325.15,332.67,294.76,323.81,311.39,302.49,329.68,313.93,356.51,294.16,294.23,296.56,292.60,295.64,298.08,295.17,306.51,302.94,305.37,300.62,296.71,299.46,297.02,296.80,301.64,295.85,305.96,316.10,317.02,318.27,332.63,317.38,315.70,309.90,308.58,307.59,306.63,305.39,304.42,302.29,317.83,312.59,322.19,328.74,401.67,457.39,476.12,,,,,493.45,,,,,
2025-04-09 22:26:50.816000,L9,,,,,,,,,,,,200.73,186.49,216.68,205.39,217.66,212.10,227.12,226.97,260.16,267.21,270.07,272.12,264.91,263.27,267.12,265.83,261.43,247.93,255.69,243.34,251.74,249.75,253.56,258.29,260.90,259.01,255.38,266.80,249.25,245.25,246.74,240.18,239.68,239.74,239.84,244.59,238.86,230.08,230.82,231.98,227.87,229.31,229.34,227.98,225.92,224.11,223.69,220.60,222.32,225.85,226.81,243.26,240.34,252.98,243.60,251.94,255.28,256.98,273.78,277.10,299.17,205.53,359.66,271.71,321.81,232.21,182.22,191.34,,,,,,,,,,,,,,,184.06,258.19,268.22,274.19,282.32,267.79,261.92,270.18,273.68,269.22,272.42,264.38,269.83,277.18,283.27,280.07,281.52,275.42,284.66,286.48,283.32,279.23,288.70,287.34,291.70,299.45,294.06,289.22,292.82,272.09,289.26,280.16,287.64,284.24,289.56,265.95,274.91,286.86,286.09,283.30,287.54,289.10,293.11,278.30,289.68,296.24,304.35,309.21,317.03,178.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.10,,,,,,
2025-04-25 22:26:41.806000,L9,,,,,,,,,,,,211.07,211.43,222.65,226.24,247.55,240.55,253.51,240.55,253.04,259.16,256.62,259.02,265.12,266.26,271.35,267.37,264.24,262.93,258.94,252.11,251.45,249.99,250.89,253.83,254.08,260.24,259.62,257.49,267.50,260.00,260.75,253.00,249.13,259.93,255.34,260.37,257.60,258.16,263.94,266.87,264.00,242.41,254.57,244.26,225.12,222.17,223.06,219.38,223.29,247.72,249.92,241.87,256.09,223.44,270.27,233.34,242.65,265.08,261.71,242.88,231.62,236.63,237.66,237.39,239.03,237.33,234.92,255.78,263.71,254.65,252.98,266.51,244.81,232.44,231.53,231.69,242.89,234.54,210.17,208.02,187.94,223.61,274.81,273.31,262.76,269.26,274.05,263.91,257.40,263.52,269.77,267.86,262.83,262.66,262.41,280.33,278.03,280.16,278.87,276.84,277.53,283.50,277.26,276.73,278.57,284.56,284.15,293.19,286.27,276.71,284.85,276.25,271.69,268.21,269.32,276.09,276.37,267.92,272.72,274.22,273.11,278.19,281.33,281.87,281.11,297.88,291.29,294.74,293.65,288.01,296.42,292.82,281.63,292.77,295.05,286.04,282.34,282.39,285.73,283.57,281.70,281.77,285.07,297.39,301.48,304.02,303.85,315.17,307.65,295.81,297.25,294.12,293.50,290.68,291.08,285.05,287.03,297.21,298.48,291.42,303.13,333.34,390.72,342.79,,,,180.59,400.87,,,,,
2025-05-03 22:26:22.787000,L8,,,,,,,,,,,,216.00,202.34,222.97,229.92,206.06,211.73,219.19,226.73,275.48,461.35,286.05,278.32,455.88,468.51,376.46,414.50,276.27,274.76,273.66,270.24,269.90,269.21,277.29,272.93,275.60,274.99,277.58,283.32,268.98,275.69,279.21,268.80,293.94,412.71,434.55,452.59,260.98,494.74,513.32,511.75,418.80,253.76,249.02,252.55,242.79,243.33,240.00,242.69,238.01,238.96,243.24,240.49,246.81,235.38,244.57,249.67,248.80,249.67,250.37,237.61,233.02,243.32,244.53,245.64,247.47,236.26,253.31,257.77,261.42,260.14,257.59,256.98,246.54,240.05,230.37,233.23,280.81,234.19,218.77,220.44,194.36,246.42,271.19,290.41,273.40,269.53,266.62,264.55,258.76,268.03,272.39,265.38,263.17,266.56,266.86,280.93,281.72,283.90,281.86,280.62,283.68,286.09,276.54,280.24,281.16,288.35,287.23,295.27,287.13,274.57,284.95,278.50,265.13,265.77,272.23,275.56,268.68,267.15,275.96,272.03,274.24,281.99,284.06,287.96,283.06,297.93,302.37,304.40,300.35,292.99,304.28,297.58,281.96,310.39,302.43,291.76,283.45,285.73,291.95,284.87,287.17,286.16,286.90,300.00,309.47,307.95,312.45,324.82,311.59,296.30,299.28,294.00,289.20,286.06,282.28,276.25,274.53,274.24,282.73,287.76,297.76,330.40,465.06,473.50,,,,190.40,450.19,,,,,
2025-06-04 22:26:25.767000,L8,,,,,,,,,,,,,175.25,180.67,178.99,196.13,199.83,206.22,214.61,231.51,252.02,243.53,261.77,255.15,236.39,240.62,264.11,260.98,255.59,251.53,223.84,226.00,235.74,223.88,222.13,213.21,214.62,240.29,232.48,266.80,216.16,238.84,230.88,159.29,218.97,227.64,203.96,230.01,205.59,161.94,244.52,219.61,206.17,221.21,216.03,210.08,222.10,157.47,149.92,211.60,202.76,150.90,225.41,213.91,210.46,222.29,211.52,233.54,236.25,202.23,228.12,214.21,214.30,231.89,241.43,232.09,234.12,237.37,252.82,254.74,250.25,269.53,249.25,229.20,230.06,236.02,226.41,222.67,238.56,207.46,190.37,178.84,148.03,232.63,265.15,263.41,269.05,268.05,246.15,263.70,239.96,278.49,261.80,237.71,256.71,250.12,270.40,274.05,267.85,263.81,244.45,271.89,278.65,254.41,277.24,275.50,280.58,284.49,282.13,284.15,283.07,272.11,272.66,267.57,271.24,277.24,281.48,285.48,283.90,283.37,272.52,278.47,279.75,282.74,280.75,283.80,288.35,290.08,293.12,291.51,289.46,299.61,289.66,278.70,290.85,288.29,286.56,282.62,278.02,285.89,280.64,285.79,283.69,279.90,308.15,326.41,389.08,345.81,377.99,318.69,400.51,352.08,308.48,269.33,241.05,248.89,199.21,,154.57,242.43,259.22,323.55,315.43,335.35,389.98,,,,,199.50,,,,,
2025-06-20 22:26:40.065000,L8,,,,,,,,,,,,149.37,186.96,174.56,169.93,240.41,215.76,217.72,231.44,264.82,263.88,236.25,245.73,260.89,258.08,265.88,266.97,259.22,243.10,235.04,248.58,253.61,247.28,257.55,250.14,254.32,268.79,272.86,267.21,273.99,277.55,265.81,228.02,269.81,254.94,251.97,248.52,274.64,277.06,256.32,224.33,254.62,241.03,239.29,211.98,221.75,240.36,236.75,257.43,245.71,249.83,276.13,219.75,231.84,240.24,272.04,259.52,257.21,249.99,227.27,244.56,250.91,247.83,263.75,256.65,261.12,263.50,282.81,268.43,274.28,263.97,275.88,256.26,239.61,249.80,242.04,243.70,242.17,242.48,226.68,211.22,210.01,178.96,244.72,265.11,277.11,274.16,256.92,254.65,257.34,256.65,259.49,260.17,259.82,256.99,260.05,276.33,276.40,272.27,270.21,264.79,272.24,272.32,267.63,271.23,269.19,277.46,277.78,280.25,280.04,273.36,274.34,275.31,268.12,269.26,269.52,274.04,273.50,259.98,267.41,272.29,269.00,273.50,276.10,276.10,275.98,272.05,289.63,290.80,292.48,284.10,294.09,284.50,258.46,262.44,286.68,275.56,267.45,269.58,275.98,268.41,275.21,270.89,270.17,280.29,291.41,295.02,297.03,299.67,300.77,293.01,290.93,279.71,271.70,267.67,265.40,260.23,247.97,250.19,257.67,256.67,281.26,307.21,348.20,329.49,,,,,343.05,,,,,
2025-07-06 22:26:44.218000,L8,,,,,,,,,,,,,170.00,169.38,162.68,181.92,177.67,185.70,193.12,200.92,192.50,184.83,178.36,177.16,178.01,184.69,199.02,162.38,170.54,169.43,172.99,168.47,170.35,177.17,179.77,176.09,175.20,166.44,170.65,174.06,167.70,166.87,164.36,161.12,152.22,232.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.95,240.97,240.05,216.79,251.32,255.45,256.38,248.03,220.80,254.88,173.66,155.10,,,,,,,,,,,,,,,,,,,,,260.60,155.36,240.93,257.09,263.73,252.62,251.05,242.48,233.62,238.49,233.45,269.75,285.12,324.28,319.95,,,,,330.22,,,,,
