dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,satname
2021-05-24 22:26:39+00:00,189.3,,,,,,,,,,,218.25,235.34,252.85,263.7,276.55,272.29,274.92,273.82,277.43,271.58,286.92,286.2,284.15,277.73,274.19,275.78,287.05,274.21,276.25,271.0,270.4,273.78,271.68,269.18,266.07,272.06,269.09,269.74,280.48,280.53,280.54,284.77,283.41,286.8,277.07,278.42,275.11,255.89,262.94,264.45,250.93,253.1,248.65,252.41,252.47,250.16,247.99,243.91,247.17,258.94000000000005,263.82000000000005,255.23499999999996,254.08999999999997,250.38,255.86499999999998,260.32,246.60000000000002,264.99,264.235,262.515,225.515,245.14499999999998,243.70499999999998,252.725,257.06000000000006,263.89,247.09999999999997,241.13666666666666,263.7,247.66333333333333,248.90666666666667,247.47333333333336,240.20000000000002,248.20000000000005,234.675,239.015,245.755,237.63,243.865,221.78999999999996,243.62,240.97,259.16,299.04999999999995,272.77,273.315,269.5849999999999,270.46500000000003,264.2900000000001,265.22,273.54,272.365,268.90999999999997,265.20500000000004,272.31000000000006,280.53499999999997,287.17,284.74,286.72,281.44499999999994,289.03,291.71500000000003,289.25,289.26,293.9,288.96000000000004,293.07000000000005,298.93500000000006,295.71999999999997,298.42,300.73,284.87,307.68333333333334,287.38,291.08000000000004,293.645,302.565,306.51000000000005,295.75,296.15500000000003,309.6,303.0,319.37,312.85,297.58,308.115,297.72,294.66,290.15333333333336,285.74,302.35,301.76,277.03,243.03,301.66,301.24,301.07,297.43,299.58,297.64,296.925,,241.88,309.16,319.8,317.99,324.62,,,253.91,284.48,233.75,219.39,235.3,215.71,,172.17,173.2,171.07,176.31,189.16,,,,,,,213.46,,,,,,,L8
2021-07-27 22:26:59+00:00,189.3,,,,,,,,,,,192.325,210.95,252.85,226.575,239.72,243.10000000000002,274.92,273.82,273.81,271.58,286.92,267.77,284.15,277.73,274.19,269.7,269.315,265.74,250.365,271.0,260.57,266.46999999999997,271.68,269.18,266.07,272.06,264.15,263.265,260.96000000000004,273.46000000000004,274.46500000000003,284.77,283.41,269.53,270.03999999999996,266.385,275.11,255.89,262.94,264.45,250.93,237.32999999999998,247.68499999999997,252.96500000000003,252.91500000000002,250.16,247.99,243.91,247.17,258.94000000000005,263.82000000000005,255.23499999999996,254.08999999999997,250.38,255.86499999999998,260.32,243.29333333333338,264.99,264.235,262.515,225.515,245.14499999999998,243.70499999999998,252.725,257.06000000000006,263.89,247.09999999999997,241.13666666666666,263.7,247.66333333333333,248.90666666666667,247.47333333333336,240.20000000000002,248.20000000000005,232.77666666666667,236.09,241.26,235.79333333333332,235.63333333333333,214.9433333333333,243.62,237.11,256.27,299.04999999999995,267.7,268.93333333333334,265.93666666666667,270.46500000000003,264.2900000000001,265.22,270.8333333333333,266.16333333333336,265.32666666666665,263.16,267.73333333333335,278.96666666666664,283.83666666666664,280.33666666666664,281.7966666666667,278.84999999999997,283.53,291.71500000000003,289.25,283.60999999999996,293.9,288.96000000000004,293.07000000000005,298.93500000000006,295.71999999999997,287.7133333333333,300.73,284.87,284.235,287.38,281.24333333333334,284.08,302.565,306.51000000000005,295.75,285.73,309.6,303.0,319.37,312.85,297.58,308.115,297.72,295.18666666666667,291.08,286.3025,301.6066666666667,299.07666666666665,274.02,265.355,301.66,301.24,301.07,297.43,290.005,297.64,290.0266666666667,278.69,262.025,309.16,319.8,317.99,324.62,,,270.82,288.01,233.75,219.39,235.3,215.71,,172.17,173.2,171.07,176.31,189.16,,,,,,,213.46,,,,,,,L8
2021-08-12 22:27:06+00:00,189.3,244.79,242.91,,,,,,,261.13,271.72,192.325,210.95,252.85,226.575,239.72,243.10000000000002,274.92,273.82,273.81,271.58,286.92,267.77,284.15,277.73,274.19,269.7,269.88,266.3833333333334,254.55666666666664,268.15,261.06,267.01,266.575,263.72499999999997,268.08,268.9,267.3066666666667,263.265,263.7966666666667,272.6933333333333,274.2866666666667,282.48,278.93,270.55333333333334,270.92333333333335,268.68666666666667,275.005,257.62,278.38,268.27,262.235,237.32999999999998,247.68499999999997,252.96500000000003,252.91500000000002,250.16,247.99,243.91,247.17,258.94000000000005,263.82000000000005,255.23499999999996,254.08999999999997,250.38,255.86499999999998,260.32,243.29333333333338,264.99,264.235,262.515,225.515,245.62666666666667,244.13,249.24333333333334,253.45000000000005,255.24333333333334,247.92999999999998,241.13666666666666,263.7,247.66333333333333,259.59749999999997,247.47333333333336,240.20000000000002,248.20000000000005,232.77666666666667,236.09,241.26,242.0875,234.58249999999998,214.9433333333333,243.62,237.11,284.03333333333336,303.80999999999995,269.67,269.665,266.6325,270.46500000000003,264.2900000000001,265.22,271.385,266.845,265.2475,264.39500000000004,267.73333333333335,278.96666666666664,283.55,281.33,282.4575,280.46,283.53,291.71500000000003,289.25,283.60999999999996,293.9,288.96000000000004,293.07000000000005,298.93500000000006,295.71999999999997,287.7133333333333,300.73,284.87,284.235,287.38,281.24333333333334,284.08,302.565,306.51000000000005,295.75,285.73,309.6,303.0,319.37,312.85,297.58,308.115,297.72,295.18666666666667,291.08,286.3025,301.6066666666667,299.07666666666665,276.588,265.355,301.66,301.24,301.07,297.43,290.005,297.64,290.0266666666667,278.69,262.025,309.16,319.8,317.99,324.62,,,270.82,288.01,233.75,219.39,235.3,215.71,,172.17,173.2,171.07,176.31,189.16,,,,,,,213.46,,274.21,276.05,271.84,,267.82,L8
2022-01-27 22:27:14+00:00,,244.79,242.91,,,,,,,261.13,271.72,,,,,,,,,,,272.88,266.72,274.65,303.4,305.73,276.99,267.195,260.84000000000003,256.255,259.05499999999995,262.04,268.09,261.47,258.27,270.09,265.74,273.62,,269.47,271.16,273.93,280.19,274.45,272.6,272.69,273.29,274.9,259.35,293.82,272.09,273.54,,,,,,,,,,,,,,,,,,,,,246.59,244.98,242.28,246.23,237.95,249.59,,,,291.67,,,,,,236.49,260.97,231.43,,285.6,,325.28999999999996,314.245,273.61,271.86,268.72,,303.0,302.97,287.155,282.95,281.88,280.19500000000005,298.02,293.78,292.04499999999996,287.185,287.945,291.81,290.36,287.25,281.42,292.17,321.94,326.46,333.63,,,,333.31,,316.51,315.8,,,327.97,319.73,320.5,,325.27,324.97,,316.12,315.31,321.08,321.19,315.7,301.62,315.0,295.47,305.89,289.435,302.57,298.14,296.69,290.01,288.94,292.95,287.4,291.2,286.61,296.23,300.49,311.34,311.84,316.23,328.29,317.03,316.07,310.65,,,,,,,,,,,,,,,,,,,274.21,276.05,271.84,,267.82,L9
2022-02-20 22:26:59+00:00,,,,,,,,,,,,,,,,221.2,248.78,275.32,269.42,272.68,280.07,274.265,266.72,274.65,314.44,295.185,290.695,267.15,257.57000000000005,253.32,262.28999999999996,293.69,278.49,286.52,276.48,287.68,292.46,284.96,283.44,295.39,286.57,279.18,289.47,289.82,282.15,288.02,285.72,290.54,296.82,298.93,306.6,296.09,292.38,287.64,290.32,278.2,283.48,278.33,,291.33,288.16,,,,,,,,,,292.43,,,,,,,,,,261.85,,,,,,,236.49,,,,285.6,,328.945,330.875,,,,,318.125,311.21000000000004,311.59000000000003,309.03999999999996,310.055,306.86,308.64,303.36,309.40999999999997,295.005,306.45,304.42999999999995,299.61,287.25,299.69500000000005,299.69500000000005,303.985,319.42499999999995,322.79499999999996,,,,340.885,,322.065,323.375,,,327.97,328.95000000000005,328.405,,325.27,324.97,,316.12,315.31,321.08,321.19,315.7,297.925,305.64,295.485,303.345,296.055,306.765,301.40999999999997,302.64,296.455,292.66999999999996,297.51,293.03499999999997,293.94,293.18,297.3,303.40999999999997,317.13,316.17999999999995,318.8,328.29,320.41499999999996,316.71000000000004,311.36,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-04-17 22:26:46+00:00,186.28,222.23,,,,,,192.1,,,,,191.08,,,212.62,242.44,275.32,269.42,265.505,270.25,269.7366666666667,262.69500000000005,267.005,296.1766666666667,283.19,279.1566666666667,263.8533333333333,254.44333333333336,261.6766666666667,263.7366666666666,273.055,263.79499999999996,275.39,271.34,281.06,279.27,274.37,273.46000000000004,279.075,276.415,274.96500000000003,280.32000000000005,281.6,269.78,284.15999999999997,270.935,273.115,273.585,270.54,281.68,278.34000000000003,273.82,287.64,286.02000000000004,259.51,260.795,258.32499999999993,246.14,275.06,273.56500000000005,244.36,249.88,252.89,254.34,254.94,249.13,247.5,246.89,250.93,292.43,232.0,232.08,238.76,,,241.62,238.76,253.28,,259.28,259.87,256.04,245.84,237.92,232.72,235.83,250.08,239.34,219.72,210.81,285.6,,315.6033333333333,330.875,266.85,271.09,268.42,266.4,299.0366666666667,296.16333333333336,299.40000000000003,295.68,295.19666666666666,293.4866666666667,298.1666666666667,296.51666666666665,302.59999999999997,291.23,298.77,295.8633333333333,295.99333333333334,287.7,293.3433333333333,292.89000000000004,298.90000000000003,308.9266666666667,310.7733333333333,,289.74,284.39,340.885,290.07,322.065,307.0,,,303.95500000000004,328.95000000000005,328.405,,325.27,324.97,,302.5,315.31,321.08,321.19,315.7,298.6566666666667,300.91333333333336,297.04333333333335,303.345,294.83666666666664,306.765,301.40999999999997,302.64,294.24333333333334,291.76666666666665,297.51,293.03499999999997,291.4166666666667,293.18,297.3,303.40999999999997,317.13,316.17999999999995,318.8,328.29,320.41499999999996,316.71000000000004,311.36,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-05-03 22:26:41+00:00,186.28,234.66,246.56,253.92,248.11,246.44,254.76,183.74,,,,170.58,188.145,242.96,,212.62,239.4766666666667,275.32,269.42,265.57,269.4766666666667,267.4225,262.10333333333335,262.56333333333333,284.62,275.0475,274.835,272.3825,264.76,269.5025,256.63,263.7966666666667,258.52,262.19666666666666,268.78999999999996,272.1666666666667,277.3,272.1766666666667,277.4433333333333,274.6133333333333,273.56333333333333,269.8566666666666,275.99333333333334,274.14000000000004,265.5,278.3933333333334,269.23,268.98333333333335,268.81666666666666,265.17,275.93333333333334,268.86333333333334,266.8833333333333,271.42499999999995,275.3766666666667,255.61999999999998,256.71,253.46999999999994,249.29,265.21,264.6433333333334,246.10500000000002,250.75,253.19,253.075,252.88,252.305,252.005,247.52499999999998,253.05999999999997,292.43,236.35500000000002,235.965,240.58499999999998,246.1,241.98,241.91500000000002,239.73,254.59999999999997,,259.09666666666664,259.275,254.945,244.86,238.86,231.41,235.67000000000002,257.99,238.60000000000002,220.025,217.10500000000002,283.165,259.14,313.17,324.7266666666667,268.62,270.01,267.03499999999997,265.115,289.46000000000004,289.97,292.6675,288.1475,287.44,286.435,290.5525,292.83,298.5075,289.7375,294.4625,292.765,293.385,287.0833333333333,289.5725,289.265,295.245,308.9266666666667,304.1675,,289.495,281.66499999999996,322.3433333333333,283.995,322.065,298.475,,,303.95500000000004,328.95000000000005,328.405,,325.27,324.97,,302.5,315.31,321.08,321.19,315.7,299.675,298.53249999999997,297.04333333333335,303.345,291.97249999999997,304.80999999999995,301.40999999999997,302.64,292.115,290.995,297.51,293.03499999999997,291.4166666666667,293.18,297.3,303.40999999999997,317.13,316.17999999999995,318.8,328.29,320.41499999999996,316.71000000000004,311.36,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-06-20 22:26:43+00:00,186.28,234.66,246.56,253.92,248.11,246.44,254.76,183.74,,,,170.58,188.145,242.96,,212.62,239.4766666666667,275.32,269.42,265.57,269.4766666666667,267.4225,262.10333333333335,262.56333333333333,284.62,275.0475,274.835,272.3825,264.76,269.5025,256.63,263.7966666666667,258.52,262.19666666666666,268.78999999999996,272.1666666666667,277.3,272.1766666666667,277.4433333333333,274.6133333333333,273.56333333333333,269.8566666666666,275.99333333333334,274.14000000000004,265.5,278.3933333333334,269.23,268.98333333333335,268.81666666666666,265.17,275.93333333333334,268.86333333333334,266.8833333333333,271.42499999999995,275.3766666666667,255.61999999999998,256.71,253.46999999999994,249.29,265.21,264.6433333333334,246.10500000000002,250.75,253.19,253.075,252.88,252.305,252.005,247.52499999999998,253.05999999999997,292.43,236.35500000000002,235.965,240.58499999999998,246.1,241.98,241.91500000000002,239.73,254.59999999999997,,252.84,247.7433333333333,244.7266666666667,235.61,227.74,231.41,235.67000000000002,257.99,238.60000000000002,220.025,217.10500000000002,283.165,259.14,313.17,324.7266666666667,268.62,270.01,267.03499999999997,265.115,289.46000000000004,289.97,292.6675,288.1475,287.44,286.435,290.5525,292.83,298.5075,289.7375,294.4625,292.765,293.385,287.0833333333333,289.5725,289.265,295.245,308.9266666666667,304.1675,,289.495,281.66499999999996,322.3433333333333,283.995,322.065,298.475,,,303.95500000000004,328.95000000000005,328.405,,325.27,324.97,,302.5,280.155,321.08,321.19,315.7,299.675,289.782,297.04333333333335,303.345,291.97249999999997,304.80999999999995,301.40999999999997,302.64,292.115,290.995,297.51,293.03499999999997,291.4166666666667,293.18,297.3,303.40999999999997,317.13,316.17999999999995,318.8,328.29,320.41499999999996,316.71000000000004,311.36,235.48,218.87,234.7,217.23,209.23,174.76,165.85,166.96,179.82,165.3,,,,,,,,,,,,,,L9
2022-08-07 22:27:06+00:00,186.28,240.62,246.435,249.415,246.48000000000002,255.895,254.76,183.74,,239.48,279.19,169.945,188.56333333333336,242.96,195.5,212.62,232.8425,275.32,269.42,265.57,269.4766666666667,265.60333333333335,259.795,256.52000000000004,278.0525,264.82,274.1166666666666,272.34250000000003,266.85,280.57500000000005,266.3825,267.705,262.31,263.5575,272.16999999999996,272.89,276.4925,269.905,277.4433333333333,273.4975,271.59000000000003,269.48,275.24,273.9575,266.345,274.9525,267.8525,270.7675,269.90999999999997,266.3,273.975,269.9625,268.23249999999996,269.33,271.7875,259.0925,261.55,255.09749999999997,254.67666666666665,265.6975,264.95000000000005,258.02000000000004,258.9166666666667,263.24333333333334,261.4633333333333,253.38333333333333,266.47666666666663,254.01333333333332,247.52499999999998,253.05999999999997,300.655,237.18666666666664,238.87333333333333,242.1,246.79,245.97,240.14333333333335,242.48333333333335,254.59999999999997,,253.214,249.59749999999997,247.7475,238.9025,230.59,232.04,235.67000000000002,268.74,238.60000000000002,220.025,223.17666666666665,280.73,275.005,309.5375,318.91333333333336,269.58,270.18333333333334,267.18666666666667,265.115,278.89750000000004,281.6275,285.4075,280.64,278.72,279.855,283.19,289.68,293.96000000000004,287.83000000000004,291.8275,288.6625,292.5025,285.99,288.9925,286.03999999999996,285.53499999999997,300.15999999999997,291.9275,,289.37,279.6166666666666,306.44,283.995,327.62,287.0375,,,279.94,338.17,336.31,,,,,288.88,245.0,,,,298.3125,284.366,298.98333333333335,300.8,290.1925,305.92999999999995,304.68,308.59,292.81666666666666,290.54749999999996,302.07,298.67,291.525,299.75,298.37,306.33,322.92,320.52,321.37,,323.8,317.35,307.97,235.48,218.87,234.7,217.23,209.23,174.76,165.85,166.96,179.82,165.3,,,,240.56,,,,,269.46,244.34,245.07,,248.2,L9
2022-09-08 22:27:11+00:00,185.10500000000002,240.62,246.435,249.415,246.48000000000002,255.895,254.76,183.74,,239.48,279.19,168.37,186.645,242.96,197.04500000000002,205.195,224.3125,,252.19,260.00666666666666,262.93666666666667,260.52,259.37,266.83,266.955,260.32666666666665,266.06666666666666,272.05,269.2275,283.1275,266.91499999999996,263.3225,258.215,255.92,266.985,266.1925,268.695,262.75,268.72333333333336,265.45,266.57750000000004,266.0725,267.03,265.38250000000005,258.365,267.6425,260.485,261.40250000000003,258.6275,252.975,258.225,255.99500000000003,255.3075,254.40999999999997,259.64500000000004,251.43999999999997,252.57500000000002,249.9075,254.415,255.8025,254.3875,258.02000000000004,254.4625,263.24333333333334,256.5575,249.31,264.53249999999997,249.30249999999998,243.34666666666666,248.09,308.88,233.6775,236.1975,239.445,245.13,246.26333333333332,239.19,239.83499999999998,251.98999999999998,256.97,249.882,251.83599999999996,247.708,240.394,232.98200000000003,232.305,235.14333333333335,260.49333333333334,237.95333333333335,221.61333333333334,220.355,280.73,275.005,297.09333333333336,291.8966666666667,268.27250000000004,268.7025,266.3325,263.50666666666666,259.9225,266.03,272.47749999999996,266.57000000000005,263.65500000000003,265.65250000000003,270.32,280.53499999999997,284.97749999999996,282.325,282.51750000000004,279.02500000000003,284.645,286.1925,279.62,278.5875,285.3975,286.06,285.1875,297.75,290.135,281.2875,286.62333333333333,285.2366666666667,,272.0425,273.61,,280.58500000000004,,,276.06,,,280.21,284.625,263.875,291.07,289.94,291.0,297.095,283.024,299.87000000000006,296.24,286.815,300.005,,,287.7266666666667,287.7825,287.48,283.7,284.78999999999996,283.27,286.75,301.04,,,,,,,302.485,235.48,218.87,234.7,217.23,209.23,174.76,165.85,166.96,179.82,165.3,,,,240.56,,,,,269.46,244.34,245.07,,248.2,L9
2022-09-16 22:27:36+00:00,202.01333333333332,244.4775,249.96666666666667,250.50666666666666,246.4,255.895,226.56,188.67999999999998,170.25,219.265,240.175,174.6175,186.248,242.96,201.54999999999998,208.24333333333334,225.82600000000002,,254.315,261.72499999999997,265.45000000000005,264.47,262.095,278.8225,275.562,273.645,266.03,270.842,267.248,277.72200000000004,273.674,270.78599999999994,262.578,259.568,269.36199999999997,268.18199999999996,271.406,266.018,271.67,267.894,268.538,269.61199999999997,268.76,270.478,265.71400000000006,267.098,264.188,265.344,261.662,259.28599999999994,258.99,256.088,254.802,255.39999999999998,264.97200000000004,260.45199999999994,253.35399999999998,251.1,254.28400000000002,254.31000000000003,254.148,256.595,255.95999999999998,276.345,265.408,251.794,267.63199999999995,259.32399999999996,257.7625,263.38,305.53,248.42200000000003,252.052,256.012,245.13,246.26333333333332,239.19,260.53000000000003,250.93249999999998,259.96000000000004,250.14499999999998,252.57499999999996,249.32666666666668,241.8083333333333,235.25333333333333,233.4,235.14249999999998,258.14750000000004,238.04250000000002,223.4425,221.038,274.32500000000005,286.3,302.805,301.0475,268.27250000000004,268.7025,266.61,265.235,259.698,264.51,273.404,267.072,264.774,266.012,270.148,281.04200000000003,286.052,282.86199999999997,284.136,279.428,285.53000000000003,287.71999999999997,281.106,280.404,287.49,286.27,287.172,298.72,291.182,281.2875,286.62333333333333,284.4525,,272.288,275.805,288.69,282.34999999999997,317.2,313.21,284.055,294.96,296.05,284.195,283.49666666666667,272.12333333333333,291.07,293.755,293.595,298.004,285.185,301.1225,296.24,289.634,300.005,,,290.3575,287.7825,287.48,283.7,284.78999999999996,283.27,290.83000000000004,301.04,,,,,,,302.485,235.48,218.87,234.7,217.23,209.23,174.76,165.85,166.96,179.82,165.3,,,,240.56,,,,,232.045,244.34,245.07,,248.2,L8
2022-11-27 22:27:24+00:00,207.08333333333334,240.53666666666666,251.67,248.8,245.54500000000002,265.35,199.98000000000002,198.61,185.95500000000004,213.15666666666664,228.50666666666666,186.2925,197.745,254.54,201.54999999999998,249.87666666666667,247.46249999999998,330.01,254.315,261.43499999999995,289.0333333333333,283.2833333333333,284.3933333333333,303.95000000000005,294.7225,296.7266666666667,282.14,272.645,273.6625,280.45,290.7,287.91,275.8325,269.07,275.9475,272.9975,276.3075,272.585,271.9866666666667,272.16499999999996,272.0375,276.175,271.575,278.2675,276.7825,264.9975,272.9225,277.6825,275.5125,279.7225,265.9475,269.8125,264.0675,262.6875,268.9125,275.09,267.24750000000006,268.465,277.475,272.03499999999997,267.895,282.24666666666667,271.1625,301.18,278.825,262.665,283.90749999999997,273.8575,280.98,284.33,315.18333333333334,278.3425,286.11749999999995,281.935,271.8533333333333,272.5833333333333,261.4533333333333,281.66499999999996,267.13333333333327,273.17333333333335,255.752,257.076,255.14600000000002,251.56799999999998,246.08800000000002,234.7266666666667,234.61499999999995,268.43666666666667,237.485,226.85999999999999,223.66,267.92,310.29,320.36666666666673,310.645,267.92500000000007,267.395,266.32666666666665,265.355,258.96666666666664,261.69666666666666,273.1766666666667,266.95000000000005,264.74,266.0133333333333,268.6033333333333,291.045,293.53,283.1875,284.5525,287.9775,284.4433333333334,288.2,282.21000000000004,293.9925,288.1466666666667,285.43999999999994,288.26000000000005,298.72,304.7025,299.8733333333334,287.305,284.90999999999997,,287.295,275.805,288.69,283.55499999999995,317.2,313.21,284.055,294.96,296.05,284.195,280.805,272.12333333333333,291.07,293.755,293.595,295.7233333333333,293.72200000000004,301.35,298.365,299.0925,304.30499999999995,297.35,301.96,292.5266666666667,287.02666666666664,288.82000000000005,284.435,287.99,288.55499999999995,291.84666666666664,302.94500000000005,310.89,307.81,315.77,,,,302.485,235.48,218.87,234.7,217.23,209.23,174.76,165.85,166.96,179.82,165.3,,,,240.56,,,,,218.93666666666664,208.005,245.07,,248.2,L9
2022-12-13 22:27:25+00:00,216.96,241.3225,251.67,248.8,245.54500000000002,265.35,189.09,198.61,185.95500000000004,201.89249999999998,228.50666666666666,203.91,206.092,258.43,219.68,262.635,259.412,319.185,254.315,261.43499999999995,296.36,291.255,292.4475,305.63250000000005,297.538,301.14000000000004,289.055,279.492,279.22400000000005,283.552,290.93999999999994,288.22400000000005,278.41999999999996,274.346,279.134,276.194,277.018,275.93399999999997,276.305,273.976,275.244,280.298,276.294,281.598,282.682,272.568,277.96799999999996,281.66999999999996,281.448,286.68,276.598,277.624,273.118,272.486,278.42600000000004,284.618,278.10200000000003,280.236,285.06800000000004,280.386,275.902,287.73,278.64,302.15,285.062,271.61,288.85599999999994,280.322,287.855,291.22249999999997,319.75,290.492,296.73999999999995,292.404,286.23,286.2725,277.08500000000004,289.256,280.0875,287.115,269.15166666666664,269.32,268.2683333333334,265.36833333333334,258.98833333333334,234.7266666666667,234.61499999999995,285.3525,237.485,226.85999999999999,223.66,267.92,310.29,320.36666666666673,310.645,267.92500000000007,267.395,266.32666666666665,265.355,258.96666666666664,261.69666666666666,273.1766666666667,266.95000000000005,264.74,266.0133333333333,268.6033333333333,300.666,293.53,291.384,291.87,294.918,284.4433333333334,288.2,282.21000000000004,302.812,288.1466666666667,285.43999999999994,288.26000000000005,298.72,304.7025,299.8733333333334,287.305,284.90999999999997,343.74,297.76800000000003,275.805,288.69,283.55499999999995,317.2,313.21,284.055,294.96,296.05,284.195,280.805,272.12333333333333,291.07,293.755,293.595,295.7233333333333,293.72200000000004,308.91999999999996,309.68333333333334,306.18,304.30499999999995,297.35,301.96,292.5266666666667,287.02666666666664,288.82000000000005,284.435,287.99,288.55499999999995,291.84666666666664,302.94500000000005,310.89,307.81,315.77,,,,302.485,235.48,218.87,234.7,217.23,209.23,174.76,165.85,166.96,179.82,165.3,,,,240.56,,,252.54,,218.93666666666664,196.8166666666667,245.07,,248.2,L9
2022-12-21 22:27:21+00:00,228.48000000000002,249.26,247.68999999999997,244.1966666666667,243.10333333333332,252.19,199.7025,210.70000000000002,201.41333333333333,208.72599999999997,227.92249999999999,215.52999999999997,206.092,272.77,238.27800000000002,272.152,267.8633333333333,318.14000000000004,254.315,261.43499999999995,299.678,295.09,296.38599999999997,307.104,297.538,309.054,300.562,289.9066666666667,286.90500000000003,289.19,290.1683333333333,293.96166666666664,284.715,283.94166666666666,287.2083333333333,282.56333333333333,277.018,280.1383333333333,277.79200000000003,273.976,282.74833333333333,280.298,283.23333333333335,281.84999999999997,290.87,283.945,283.9483333333333,287.87666666666667,287.1166666666667,293.2083333333333,290.0833333333333,282.90333333333336,277.85999999999996,273.275,279.3966666666667,285.4583333333333,280.40833333333336,282.06166666666667,287.75666666666666,282.7366666666667,277.64500000000004,287.37600000000003,283.05833333333334,308.75,290.33166666666665,280.37833333333333,296.3983333333333,282.43666666666667,298.392,306.56399999999996,327.052,290.492,296.73999999999995,292.404,303.238,299.164,277.08500000000004,289.256,280.0875,290.88,289.07,285.445,277.064,275.02000000000004,269.68600000000004,234.7266666666667,234.61499999999995,285.3525,237.485,226.85999999999999,223.66,267.92,310.29,320.36666666666673,310.645,267.92500000000007,267.395,266.32666666666665,265.355,258.96666666666664,261.69666666666666,273.1766666666667,266.95000000000005,264.74,266.0133333333333,268.6033333333333,300.666,293.53,298.49333333333334,298.23,294.918,284.4433333333334,288.2,282.21000000000004,309.20666666666665,288.1466666666667,285.43999999999994,288.26000000000005,298.72,313.342,312.51750000000004,287.305,284.90999999999997,346.395,306.315,275.805,288.69,283.55499999999995,317.2,327.37,284.055,294.96,296.05,284.195,280.805,285.685,291.07,293.755,293.595,295.7233333333333,303.45750000000004,308.91999999999996,309.68333333333334,306.18,304.30499999999995,297.35,301.96,292.5266666666667,287.02666666666664,288.82000000000005,284.435,287.99,288.55499999999995,291.84666666666664,302.94500000000005,310.89,307.81,315.77,,,,302.485,,,,,,,,,,,,,,240.56,,,256.64,,221.1775,201.0425,250.89,,241.66,L8
