dates,satname,nzd0308-0000,nzd0308-0001,nzd0308-0002,nzd0308-0003,nzd0308-0004,nzd0308-0005,nzd0308-0006,nzd0308-0007,nzd0308-0008,nzd0308-0009,nzd0308-0010,nzd0308-0011,nzd0308-0012,nzd0308-0013,nzd0308-0014,nzd0308-0015,nzd0308-0016,nzd0308-0017,nzd0308-0018,nzd0308-0023,nzd0308-0024,nzd0308-0025,nzd0308-0026,nzd0308-0027,nzd0308-0028,nzd0308-0029,nzd0308-0019,nzd0308-0020,nzd0308-0021,nzd0308-0022,nzd0308-0030
2021-02-21 22:00:41.462000,L8,369.29,371.91,372.09,368.17,374.56,363.30,354.26,357.51,359.17,359.47,346.34,333.60,325.40,330.31,302.49,306.56,307.46,278.17,239.81,,,,,217.44,268.06,282.48,207.88,192.90,192.46,193.98,278.01
2021-03-02 21:54:26.603000,L8,326.16,340.27,336.82,335.23,333.72,334.68,321.26,322.67,324.40,319.67,314.47,305.99,320.47,330.45,302.71,306.70,304.76,276.10,239.10,,,,,217.34,263.90,284.66,208.96,192.77,194.61,198.81,280.70
2021-03-25 22:00:27.214000,L8,371.84,379.96,378.17,371.48,381.70,368.52,371.69,365.97,371.59,368.56,357.17,343.32,292.13,297.99,300.55,301.80,302.95,272.95,230.27,,,,,216.07,262.62,278.04,206.03,190.89,193.55,196.84,273.05
2021-04-03 21:54:14.042000,L8,327.48,342.65,342.04,340.57,335.78,339.35,320.96,329.19,334.28,326.65,317.58,304.84,311.84,,334.22,334.61,310.22,281.44,248.90,,,,,226.87,272.17,283.67,212.90,201.16,198.33,204.42,280.61
2021-05-05 21:53:57.658000,L8,368.21,340.39,373.78,369.11,386.16,360.56,351.49,358.09,334.84,327.10,344.16,329.96,311.92,326.61,307.31,311.09,310.70,277.52,246.02,,,,,229.37,267.78,286.24,210.28,195.77,197.31,203.76,282.84
2021-06-22 21:54:20.635000,L8,,,,,,,,,,,,,,,,,261.17,254.10,233.91,,,221.39,228.79,221.61,267.65,284.02,212.49,192.16,195.01,199.05,277.45
2021-07-08 21:54:22.850000,L8,334.12,343.74,345.88,343.80,337.96,336.87,318.85,318.41,363.22,362.25,354.12,345.62,228.94,287.17,303.52,308.59,309.78,279.41,240.08,,,,,,,,226.47,225.43,198.49,203.68,
2021-07-24 21:54:28.322000,L8,379.21,382.04,376.89,381.04,400.30,383.14,356.11,362.54,356.17,364.01,351.99,340.21,280.16,292.30,297.85,301.16,301.01,271.23,238.85,,,225.27,233.56,212.68,265.80,282.47,226.37,191.39,194.57,197.63,278.87
2021-07-31 22:00:42.563000,L8,342.75,350.97,357.20,353.26,349.04,354.34,338.21,337.88,343.93,373.02,342.52,,,,,,,,,,,,,,,,,,,,
2021-08-09 21:54:35.453000,L8,,,,,,,,,,,,,,,,285.97,281.14,254.22,218.90,177.03,161.60,191.63,206.26,,232.99,247.00,192.27,173.50,176.90,174.86,255.27
2021-08-25 21:54:39.970000,L8,331.11,347.53,344.72,349.25,342.37,338.48,326.51,332.81,338.27,328.08,317.97,302.07,308.37,309.62,312.30,323.39,331.17,283.24,252.56,,,,,,,,226.42,232.34,,,
2021-09-01 22:00:53.143000,L8,362.41,368.47,368.40,372.59,377.51,362.48,350.69,351.43,361.20,360.13,348.27,337.71,310.13,304.07,304.80,305.93,298.87,276.43,247.91,,,223.70,233.76,225.18,270.07,282.54,222.64,195.64,196.07,202.91,279.45
2021-09-10 21:54:44.730000,L8,326.58,343.90,338.43,341.79,338.17,334.95,316.59,322.15,327.31,318.46,308.76,293.21,295.12,297.38,302.05,301.96,295.65,275.03,245.31,,,223.72,233.89,214.22,265.21,281.38,219.84,192.01,195.28,194.04,279.47
2021-09-17 22:00:56.658000,L8,326.72,342.00,339.70,340.89,334.70,335.33,319.67,326.97,330.64,326.14,317.97,302.45,301.59,306.87,306.41,313.10,311.63,288.40,244.07,,,224.23,226.69,214.77,254.04,276.63,203.49,146.67,,,272.42
2021-11-08 21:55:15.392000,L9,328.04,340.08,336.38,337.87,335.34,333.12,320.28,323.73,327.88,319.01,308.59,303.13,301.08,304.64,298.29,304.00,295.18,274.93,245.42,,,218.22,227.95,216.19,262.42,278.16,214.60,190.72,191.25,188.89,275.13
2021-11-13 21:54:49.948000,L8,372.49,373.48,369.45,366.64,394.73,381.59,356.91,361.23,363.11,361.60,353.67,308.08,306.05,309.82,301.91,313.55,321.17,279.81,251.76,,,224.73,234.33,221.25,269.20,281.40,218.72,193.00,192.64,192.25,279.68
2021-11-18 22:00:10.866000,L9,327.32,339.45,336.37,335.74,334.39,333.41,319.96,326.85,330.21,318.69,308.57,305.54,303.95,300.55,299.24,303.15,298.75,271.93,244.02,,,223.39,230.98,216.24,264.45,279.29,211.98,190.44,191.70,192.04,275.48
2021-12-07 21:54:50.619000,L9,327.17,341.43,333.85,332.40,333.58,335.49,317.85,325.34,326.38,318.68,312.12,309.10,305.58,307.19,334.73,316.88,315.08,275.87,242.22,,,232.63,214.81,211.70,249.84,271.51,215.11,190.68,191.62,194.29,268.12
2021-12-22 22:00:57.791000,L8,324.72,338.19,334.63,332.88,335.07,332.90,318.16,323.45,326.42,318.51,313.52,308.65,309.89,301.35,302.01,311.30,315.95,277.79,237.12,,,227.95,236.65,219.83,263.06,278.19,211.78,192.84,192.03,196.65,275.56
2021-12-23 21:54:45.761000,L9,326.82,340.52,336.97,334.77,335.22,334.57,320.51,325.57,329.19,320.37,315.04,316.95,317.04,324.64,303.80,317.16,321.84,281.09,245.05,,,229.74,231.15,220.64,265.66,280.83,212.98,195.13,192.28,209.41,276.36
2021-12-30 22:00:56.398000,L9,321.90,337.02,333.58,330.71,330.89,333.16,315.53,323.38,323.23,316.53,309.85,314.25,308.98,301.98,299.39,309.03,306.57,274.56,237.55,,,231.22,236.28,217.44,260.56,275.86,212.32,189.70,188.96,193.19,274.80
2021-12-31 21:54:43.208000,L8,375.54,393.68,374.79,370.52,332.29,334.12,375.71,366.03,395.35,369.39,358.35,318.62,308.83,302.72,301.79,311.36,311.59,278.35,243.39,,,230.23,232.29,219.05,262.66,280.48,213.37,193.82,190.27,192.64,275.41
2022-01-07 22:00:53.698000,L8,312.36,323.30,317.75,318.18,314.21,311.84,301.15,306.45,309.46,299.19,290.17,287.45,284.78,280.49,279.17,286.73,283.62,260.12,215.85,171.44,,175.04,216.02,176.14,217.16,209.78,193.39,176.76,174.82,161.27,
2022-01-08 21:54:43.715000,L9,327.18,342.67,336.64,335.86,336.00,337.76,326.28,330.20,333.18,322.28,325.50,324.01,310.87,318.86,316.36,332.05,329.03,283.05,258.72,,,,,,,,217.60,199.08,194.53,,
2022-02-01 21:54:36.603000,L8,321.17,335.84,331.66,331.01,325.17,324.22,314.23,319.40,322.35,316.17,314.89,313.82,307.28,303.90,303.02,310.50,312.29,278.75,236.64,,,234.31,239.88,220.91,269.46,283.02,213.89,194.99,191.90,,278.78
2022-02-16 22:00:50.156000,L9,321.21,333.87,329.28,331.87,330.56,329.67,314.27,319.44,321.07,314.93,308.66,305.55,304.10,295.91,296.04,302.28,301.31,272.75,239.82,,,230.98,236.61,214.99,250.27,272.36,216.39,187.39,188.12,191.93,270.00
2022-02-17 21:54:31.374000,L8,326.21,340.24,336.61,337.76,338.81,336.54,326.61,328.07,331.14,322.96,319.06,313.43,309.06,305.58,303.91,313.65,319.90,283.67,251.25,,,235.64,240.28,221.58,264.42,279.69,224.53,194.14,193.93,197.38,274.73
2022-02-25 21:54:32.765000,L9,365.85,369.34,368.05,367.58,368.18,364.24,351.61,349.26,359.30,353.53,,,,,322.18,325.41,332.43,298.58,260.89,,,,,,,,234.59,225.72,214.39,,
2022-03-05 21:54:28.568000,L8,329.18,345.91,342.63,343.43,343.30,341.04,328.65,335.80,338.81,329.73,326.54,318.00,319.82,316.31,323.62,327.57,332.71,293.29,264.20,,,,,,,285.02,229.23,219.89,199.66,,283.66
2022-04-14 21:54:19.342000,L9,355.15,367.36,367.54,368.06,366.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22 21:54:16.752000,L8,312.78,325.60,322.76,325.34,320.57,316.12,302.50,306.92,311.42,290.44,291.06,282.50,281.33,281.04,279.40,289.26,284.56,258.67,221.75,180.14,106.76,99.86,,,231.87,202.35,195.56,172.25,172.07,174.10,216.18
2022-04-29 22:00:25.301000,L8,330.15,342.13,340.33,339.74,335.60,335.96,321.23,325.95,329.37,323.70,314.72,304.15,303.03,307.03,306.69,311.80,313.14,282.22,245.58,,,240.34,242.28,221.47,267.76,284.97,228.58,191.27,204.28,204.44,280.73
2022-04-30 21:54:12.820000,L9,366.10,374.61,373.57,372.85,377.08,372.82,355.71,358.43,366.21,365.86,356.58,342.11,304.84,309.28,310.41,315.30,317.16,287.16,250.54,,,,,,,,230.49,221.64,203.94,,
2022-05-07 22:00:20.204000,L9,310.60,322.36,314.42,321.57,307.29,307.02,,,,,,,,,,282.28,279.41,242.11,216.56,139.33,135.18,146.48,119.01,,222.48,240.68,188.50,168.12,164.80,149.99,255.28
2022-05-23 22:00:09.789000,L9,311.76,321.84,311.32,,,,,,,,,,,,,285.09,283.19,249.58,217.56,154.39,164.89,186.25,216.80,183.46,233.00,248.97,195.41,174.42,172.04,163.24,261.82
2022-05-24 21:54:24.469000,L8,335.42,344.42,345.69,342.53,339.45,338.80,322.58,326.30,328.75,,,,293.60,310.02,313.18,319.76,319.39,286.28,252.55,,,,,,,,237.98,230.36,,,
2022-05-31 22:00:38.643000,L8,309.84,323.29,309.07,,,,,,,,,,,,,285.20,284.36,251.86,219.84,152.35,159.31,184.53,211.93,187.14,233.96,252.94,196.65,176.16,168.90,162.93,262.38
2022-06-17 21:54:07.692000,L9,341.32,349.75,349.93,346.89,343.29,338.63,323.53,325.59,321.72,310.66,313.27,308.16,306.39,307.09,322.54,,,,,,,,,,,,,,,,
2022-06-25 21:54:42.519000,L8,317.01,326.95,310.86,323.41,,,,,,,,,,,,,,,,127.14,118.20,143.78,122.33,,231.90,252.01,171.85,163.29,149.30,128.49,266.03
2022-07-02 22:00:53.961000,L8,341.19,352.46,349.60,347.80,346.56,342.53,327.52,330.94,325.80,,,,219.15,319.83,318.02,335.41,337.80,309.44,270.17,,,,,,,,239.33,,,,
2022-07-03 21:54:20.288000,L9,342.95,351.93,348.88,350.90,350.08,344.86,331.80,332.88,325.29,,,,218.28,307.77,328.67,333.93,346.28,313.06,271.83,,,,,,,,283.97,,,,
2022-08-03 22:01:06.229000,L8,338.72,351.28,348.06,351.84,347.45,342.09,329.27,333.17,336.61,333.79,325.48,310.12,311.10,318.00,325.47,327.68,331.62,313.51,258.39,,,,,,,,239.52,224.29,205.13,207.44,
2022-08-04 21:54:34.955000,L9,340.58,351.45,349.12,350.64,346.69,343.60,329.57,333.50,337.49,332.10,326.82,310.53,312.75,319.78,328.65,328.40,333.78,311.80,259.04,,,,,,,,239.09,225.09,203.58,206.56,
2022-08-11 22:00:49.717000,L9,364.19,370.08,369.93,373.78,389.47,358.58,347.16,351.44,340.89,355.90,340.76,322.86,,,340.84,329.19,332.08,311.83,253.92,,,,,,,,231.68,218.93,203.98,206.41,
2022-08-12 21:54:59.203000,L8,363.46,370.44,369.06,350.67,385.46,363.35,349.12,355.63,360.81,358.99,342.91,327.78,,,324.19,328.35,333.82,309.16,257.18,,,,,,,,239.76,223.13,205.33,,
2022-08-20 21:54:41.786000,L9,370.84,374.69,372.27,370.54,398.69,372.61,355.09,364.75,369.29,365.35,350.36,304.81,304.86,307.11,309.64,314.94,320.77,284.71,227.65,,,229.76,232.95,226.25,270.09,284.41,206.75,187.49,194.14,191.48,282.36
2022-09-12 22:00:55.317000,L9,336.91,351.02,346.94,349.30,347.77,340.34,329.22,335.97,339.75,331.97,324.90,315.08,327.55,328.06,320.78,322.24,329.20,303.34,253.46,,,,,,,,233.98,220.39,208.27,206.22,
2022-09-13 21:55:05.897000,L8,323.97,332.07,330.29,336.78,333.98,332.05,314.60,319.56,325.66,313.43,302.62,290.24,298.27,296.78,281.73,225.40,,,,,,,,199.97,257.46,279.07,,,,,269.61
2022-10-22 22:01:15.118000,L8,367.95,370.29,364.67,369.72,388.30,364.97,344.15,357.32,364.47,362.63,348.32,322.71,325.78,329.89,345.20,329.55,324.93,293.21,253.58,,,,,,,293.34,228.64,212.09,199.87,206.22,287.72
2022-10-23 21:54:55.823000,L9,368.34,366.97,366.79,358.48,384.62,364.15,346.56,,,,,,,,,335.08,328.41,300.35,258.35,,,,,,,,236.24,214.69,204.81,,
2022-10-31 21:55:07.112000,L8,331.72,342.00,338.80,339.96,336.41,336.02,321.70,329.48,333.91,322.17,314.28,311.37,311.25,308.16,305.78,317.59,307.17,282.17,248.50,,,225.21,236.54,220.70,265.56,284.27,213.10,219.79,205.00,,281.00
2022-11-07 22:01:16.764000,L8,313.89,327.35,325.48,326.18,323.34,318.85,305.68,312.66,317.47,306.24,297.29,289.06,288.22,286.82,285.84,287.52,281.88,260.77,224.43,152.87,158.11,177.89,180.99,122.14,230.29,253.09,192.07,175.57,172.97,168.78,257.47
2022-11-15 22:01:07.604000,L9,351.67,368.19,359.00,357.55,349.24,343.23,335.23,344.90,345.83,329.61,320.67,322.59,314.80,320.64,312.09,322.63,321.40,289.14,245.54,,,235.90,237.13,234.56,273.02,291.66,224.15,208.70,197.14,201.34,284.52
2022-11-24 21:54:55.524000,L9,322.45,339.49,334.19,333.27,334.69,334.38,317.63,322.80,328.18,319.92,314.88,307.37,304.49,307.79,306.94,311.24,306.47,281.45,241.51,,,216.82,227.08,209.34,250.91,267.60,206.49,194.13,192.18,199.83,265.00
2023-01-19 21:54:46.759000,L8,,,,,,,,,,,,,,,,,334.85,291.61,249.24,,,,,,,,235.10,213.18,203.13,,
2023-02-03 22:01:08.748000,L9,365.22,348.62,367.37,365.77,382.59,362.23,354.05,,,,,,,,343.76,325.86,319.10,290.99,249.34,,,,,,,,233.80,211.22,200.19,205.46,
2023-02-04 21:54:50.925000,L8,376.65,375.39,374.96,372.22,400.17,383.19,372.85,354.19,366.55,363.44,349.97,,323.31,319.63,306.19,321.90,315.82,290.93,250.91,,,229.60,237.49,226.07,267.40,284.64,236.09,209.18,202.24,203.06,279.29
2023-02-19 22:01:01.085000,L9,364.70,371.95,369.85,368.00,366.54,343.31,351.59,354.92,,,,,,318.97,326.26,330.74,318.64,290.79,253.31,,,,,,,,230.34,210.18,205.17,204.81,
2023-02-20 21:54:37.663000,L8,365.86,371.41,369.65,367.89,345.43,372.45,,,,,,,,,334.86,335.71,323.69,297.61,258.90,,,,,,,,234.15,213.44,206.50,,
2023-02-28 21:54:44.096000,L9,278.74,314.82,313.57,321.96,310.94,308.84,301.47,307.20,309.86,296.56,289.64,286.23,288.57,279.74,275.65,278.64,274.91,253.26,219.00,155.28,173.78,132.12,127.46,191.21,222.59,240.12,191.35,173.96,171.19,163.02,240.34
2023-03-07 22:00:49.335000,L9,368.62,369.51,354.49,369.61,365.30,377.26,356.36,358.14,363.29,,,347.65,317.05,320.50,330.20,329.92,324.10,299.12,256.18,,,,,,,,228.75,211.02,204.95,,
2023-03-08 21:54:26.774000,L8,349.93,362.91,387.22,388.98,374.23,354.66,346.00,351.95,355.10,348.01,364.47,345.57,,,,,,,,,,,,,,,,,,,
2023-03-15 22:00:36.469000,L8,342.29,358.72,356.51,352.91,362.02,355.29,354.14,361.39,354.75,345.95,340.42,336.52,333.37,326.30,337.11,336.85,333.97,302.86,265.96,,,,,,,,236.59,217.06,210.79,,
2023-03-24 21:54:18.356000,L8,334.93,349.01,345.58,347.44,345.98,343.63,334.41,339.98,342.99,336.58,331.62,324.68,315.91,319.08,322.36,328.14,326.36,296.39,257.67,,,,,,,,235.11,214.70,209.48,,
2023-04-24 22:00:28.290000,L9,316.11,324.89,323.35,324.46,316.95,313.13,300.13,300.50,304.83,287.27,258.77,281.90,279.77,281.67,284.72,288.13,282.43,257.18,223.06,177.21,179.53,198.83,211.34,203.24,239.37,163.21,198.65,179.92,177.79,175.09,197.94
2023-05-11 21:53:46.267000,L8,320.67,326.49,325.54,325.81,318.61,315.92,299.16,,,,,,,,,290.96,286.28,256.01,224.44,182.54,174.03,194.72,187.46,199.98,235.27,247.01,201.20,181.75,170.77,170.81,256.68
2023-05-27 21:53:47.134000,L8,,,363.38,366.36,375.53,362.39,346.25,349.22,358.80,301.28,371.96,,,312.28,316.42,324.83,323.33,285.01,255.29,,,,,,,,234.80,213.57,203.24,204.71,
2023-06-12 21:53:55.143000,L8,350.33,367.71,349.68,369.28,370.41,356.07,345.56,267.98,352.70,355.71,346.91,268.50,259.44,303.80,313.71,320.23,315.58,285.11,252.16,,,,,,,,225.95,210.99,200.01,204.38,
2023-06-20 21:53:48.080000,L9,,,,,,,,,,,,,,,,267.79,281.06,250.33,221.66,150.46,137.90,184.31,182.67,,227.78,248.20,193.63,174.70,168.86,162.92,260.70
2023-06-28 21:54:03.043000,L8,313.45,328.13,310.30,,,,,,,,,,,,,282.98,288.57,255.82,225.36,152.73,134.06,161.05,128.66,,240.81,263.57,198.97,180.23,171.61,160.94,268.53
2023-07-05 22:00:18.878000,L8,,,,,,,,,,,,,,,,279.49,283.40,249.60,219.87,152.74,155.40,182.58,192.44,,236.28,254.06,193.06,174.89,172.97,165.80,262.47
2023-07-06 21:54:01.348000,L9,,,,,,,,,,,,,,,,269.67,281.73,248.67,220.64,152.80,153.45,181.33,180.54,,232.52,252.17,193.81,174.37,172.37,161.63,260.00
2023-07-14 21:54:10.811000,L8,368.48,378.89,375.64,375.38,390.42,373.72,354.09,359.73,360.95,360.29,352.64,343.97,265.31,311.13,316.76,323.09,313.47,285.13,245.96,,,,,,,,225.54,208.54,196.43,199.39,
2023-07-29 22:00:19.281000,L9,366.77,373.33,370.84,372.89,383.10,366.57,349.25,351.21,358.25,,,,328.10,333.57,323.15,327.54,319.37,293.07,252.38,,,,,,,,228.44,209.52,198.37,202.60,
2023-07-30 21:54:18.379000,L8,368.15,373.78,371.12,370.81,384.12,362.67,348.29,350.55,358.03,,,,,,,333.97,323.53,294.58,256.55,,,,,,,,233.19,211.93,203.47,204.32,
2023-08-14 22:00:25.488000,L9,365.55,374.33,371.23,368.71,386.53,368.55,353.33,356.58,360.44,358.19,329.03,,329.82,315.80,319.46,321.95,317.80,286.98,250.38,,,,,,,,222.88,208.16,197.83,196.99,
2023-08-15 21:54:24.024000,L8,374.51,380.87,379.12,374.27,399.50,385.83,360.99,366.15,371.06,361.90,355.22,346.50,308.46,314.63,314.61,317.28,313.57,281.21,246.57,,,216.77,229.87,227.89,269.08,285.70,219.71,203.62,195.00,194.30,281.35
2023-08-30 22:00:35.499000,L9,370.70,376.12,375.61,372.91,396.69,376.85,353.62,354.26,361.33,364.74,354.83,345.43,305.74,307.14,306.91,311.99,304.57,279.46,243.47,,,209.32,220.37,223.04,267.04,284.49,215.65,202.38,191.60,193.13,280.08
2023-08-31 21:54:28.141000,L8,370.65,375.11,374.78,371.91,399.14,380.04,354.35,354.52,355.09,362.36,352.18,342.52,308.46,309.70,312.79,315.66,315.80,287.72,249.04,,,,,,,,220.46,208.71,195.59,196.23,
2023-09-07 22:00:37.835000,L8,332.93,343.53,341.08,342.74,336.64,338.47,322.28,329.30,331.78,326.79,315.74,306.97,305.73,309.53,311.53,314.85,311.07,279.28,248.31,,,228.17,235.77,226.70,270.73,285.56,217.89,205.81,194.44,194.77,281.23
2023-09-15 22:00:44.069000,L9,336.83,343.85,342.05,343.20,341.51,338.72,327.41,331.92,330.09,329.43,322.32,313.32,307.55,315.82,314.50,320.65,315.43,288.58,250.99,,,,,,,,218.89,204.60,196.26,197.89,
2023-09-16 21:54:32.382000,L8,329.63,343.14,338.29,340.37,335.24,335.96,323.82,329.41,326.65,320.56,313.19,307.26,306.24,308.12,306.81,315.01,306.36,275.12,246.17,,,214.88,228.91,224.58,269.77,284.39,214.68,201.39,191.45,190.97,280.10
2023-10-09 22:00:48.556000,L8,328.48,339.38,335.56,338.83,334.40,337.18,318.17,324.21,327.49,318.42,312.00,304.73,302.75,305.96,303.60,311.66,298.23,278.09,243.96,,,208.60,219.20,222.45,264.49,282.82,216.97,203.07,192.38,191.09,277.63
2023-10-18 21:54:36.936000,L8,333.38,345.68,338.92,342.63,342.04,337.11,329.01,335.59,334.04,324.52,318.47,312.15,308.33,311.14,309.81,319.46,314.61,287.46,245.19,,,221.44,234.38,230.10,275.45,286.57,220.96,208.09,194.69,190.59,282.15
2023-11-03 21:54:40.653000,L8,342.73,355.18,350.69,351.71,350.51,343.25,338.35,345.21,346.21,338.74,329.99,320.76,316.13,323.40,325.45,328.04,326.29,297.72,263.30,,,,,,,,229.09,215.11,200.34,201.35,
2023-11-11 21:54:39.153000,L9,318.48,334.92,330.44,331.39,329.65,326.50,313.84,320.11,322.73,315.39,304.42,298.21,296.03,296.48,294.54,297.91,288.59,265.97,226.87,,,199.93,209.41,208.39,252.26,272.67,200.25,185.91,181.95,180.21,269.68
2023-12-13 21:54:46.314000,L9,327.99,345.72,337.28,342.11,338.64,334.39,329.50,333.68,337.62,334.57,326.20,315.34,307.71,312.92,319.13,324.09,313.03,282.53,242.83,,,,,,,,216.95,198.70,188.60,188.01,
2023-12-20 22:00:59.619000,L9,331.11,347.89,342.82,342.89,344.75,338.08,329.81,334.53,336.82,335.24,326.86,313.78,310.24,317.11,323.14,327.72,321.55,293.01,266.35,,,,,,,291.86,222.13,201.47,189.52,189.46,287.73
2023-12-29 21:54:47.211000,L9,329.43,352.37,340.94,341.84,346.06,341.77,334.29,341.77,337.74,335.57,329.94,319.87,312.90,323.27,326.75,331.14,321.52,297.30,257.46,,,,,,,,229.03,210.85,191.61,189.94,
2024-01-06 21:54:33.617000,L8,323.54,336.44,333.65,333.99,333.36,335.45,320.17,325.63,326.19,321.74,314.26,308.98,305.67,304.64,305.10,311.92,299.89,277.20,240.99,,,222.12,229.85,221.41,266.88,280.29,212.45,193.27,184.93,185.99,276.81
2024-01-13 22:00:46.963000,L8,323.27,337.44,334.22,334.57,332.39,334.06,319.64,325.76,326.55,321.65,316.77,309.25,307.35,309.81,308.27,313.21,306.62,274.22,241.29,,,226.18,231.64,229.19,275.87,284.80,212.63,191.56,187.63,189.22,280.83
2024-02-06 22:00:58.082000,L9,316.39,331.59,327.94,328.26,324.57,324.22,311.42,317.22,317.21,314.15,305.08,298.64,295.19,295.51,297.51,301.02,290.17,264.35,228.32,,,217.62,223.79,211.89,249.13,268.93,203.17,183.72,182.38,183.81,269.44
2024-02-07 21:54:34.667000,L8,316.38,331.37,328.01,328.84,324.73,325.34,311.88,317.30,318.69,314.30,304.38,298.92,296.00,294.47,296.90,301.88,289.93,264.46,228.23,,,219.20,226.33,213.21,246.00,272.37,203.38,183.11,180.17,183.10,269.26
2024-02-14 22:00:43.269000,L8,322.80,340.51,334.15,335.76,334.41,338.13,326.09,328.20,327.32,324.26,317.70,314.20,309.13,315.18,315.98,321.89,299.81,275.30,250.50,,,231.76,237.55,228.30,276.51,286.72,215.90,194.79,188.88,193.82,278.52
2024-02-15 21:54:42.290000,L9,328.20,346.60,339.81,340.43,340.63,340.61,331.46,335.21,334.53,331.05,320.65,323.02,318.59,322.23,320.86,328.28,311.54,284.45,257.59,,,,,,,286.28,222.02,200.89,190.19,192.04,283.66
2024-02-23 21:54:31.007000,L8,322.58,337.60,334.16,334.53,331.78,330.12,318.24,324.29,326.05,319.82,312.20,304.43,304.27,301.25,303.67,308.61,296.45,271.17,234.96,,,230.41,238.96,220.96,264.43,279.38,211.75,192.59,188.05,189.16,276.58
2024-03-01 22:00:36.699000,L8,325.82,341.83,338.62,339.60,356.72,340.51,326.11,332.18,332.36,328.72,320.02,325.99,322.63,320.56,322.07,327.37,313.70,281.14,258.81,,,,,,,290.30,219.81,200.88,196.52,,285.68
2024-03-09 22:00:50.044000,L9,329.27,339.76,330.15,333.63,332.73,331.46,325.73,327.65,333.81,331.83,347.76,,,,,332.48,325.48,336.20,283.81,,,,,,,297.03,233.41,218.88,,,286.07
2024-03-10 21:54:19.621000,L8,369.70,369.88,,,,,,,,,,,,,,,335.89,306.18,279.32,,,,,,,,247.09,219.50,207.77,,
2024-03-17 22:00:26.902000,L8,329.85,346.05,339.82,343.24,338.98,336.44,327.50,333.35,336.74,334.29,323.99,315.09,313.23,317.37,321.20,323.68,318.90,292.51,256.16,,,,,,,,217.69,206.30,197.82,,
2024-04-02 22:00:15.929000,L8,300.48,326.64,320.28,325.14,318.35,318.06,307.08,308.18,309.21,305.52,298.25,292.45,289.17,291.08,291.67,295.82,266.80,253.87,,,,,,,,,,,,,
2024-04-03 21:54:28.659000,L9,325.71,340.88,335.23,337.20,333.35,331.64,319.07,327.24,326.90,325.44,316.78,312.22,311.96,306.19,307.26,311.21,298.31,273.61,236.77,,,237.31,243.93,228.60,271.42,282.68,213.27,198.03,193.13,209.28,281.05
2024-04-18 22:00:06.948000,L8,375.51,377.74,378.35,373.13,395.58,375.88,365.83,362.54,371.80,369.02,347.53,,331.79,306.31,307.03,313.65,301.73,274.55,236.31,,,234.17,241.79,228.73,272.66,284.75,215.61,198.68,193.12,,281.44
2024-04-26 22:00:16.792000,L9,324.06,339.88,337.11,336.15,334.06,332.01,316.54,322.50,326.80,322.09,315.38,324.04,317.45,310.18,307.29,310.99,303.88,274.81,244.65,,,236.84,241.64,233.85,277.04,286.50,221.97,203.46,197.10,,282.09
2024-04-27 21:53:52.787000,L8,325.41,340.83,337.67,338.10,334.20,333.49,318.65,324.04,326.90,325.60,315.07,324.54,320.48,304.44,307.90,311.61,305.24,277.22,243.61,,,,,,,,222.92,205.41,196.88,,
2024-05-04 21:59:58.130000,L8,371.62,377.45,376.72,371.02,370.25,366.91,359.29,363.79,371.70,367.45,354.24,323.85,309.46,314.57,318.84,326.45,315.41,285.41,252.01,,,,,,,,229.28,209.06,206.27,,
2024-05-05 21:54:04.715000,L9,,,,,,,,,,,,,,,,291.12,284.00,253.52,220.94,175.03,174.79,196.68,225.28,186.34,226.99,251.93,196.99,177.76,178.70,172.21,259.17
2024-05-29 21:53:30.753000,L8,315.37,328.13,313.48,,,,,,,,,,,,,300.93,292.28,263.92,231.97,,,223.90,234.40,210.53,248.53,271.82,207.21,188.09,186.01,183.32,273.41
2024-06-05 21:59:44.505000,L8,369.91,383.37,377.38,386.99,328.11,325.28,308.95,366.15,369.94,365.38,358.36,351.43,,297.02,299.10,308.67,298.61,269.94,239.24,,,236.68,240.35,227.52,268.47,280.95,215.44,195.02,192.61,200.84,280.22
2024-06-21 21:59:53.176000,L8,,,,,,,,,,,,,,,,260.97,271.70,241.37,217.42,147.59,132.49,169.60,159.76,,222.97,246.90,188.22,171.94,166.75,158.27,257.88
2024-07-07 22:00:01.183000,L8,314.03,326.44,313.24,,,,,,,,,,,,,287.57,286.49,252.30,226.57,,179.16,202.48,213.35,199.06,243.03,260.93,198.35,180.51,179.77,174.87,269.21
2024-07-23 22:00:15.799000,L8,317.05,329.73,321.47,326.23,,,,,,,,,,,,294.46,289.77,254.58,226.63,180.61,173.85,191.44,214.05,209.87,245.98,268.07,197.39,178.24,181.73,172.45,272.26
2024-07-24 21:53:53.499000,L9,314.92,328.17,321.96,324.32,,,,,,,,,,,,289.21,286.85,256.27,227.49,176.31,173.84,198.89,205.48,136.71,238.06,257.67,199.35,179.88,178.47,175.82,266.62
2024-08-17 21:54:11.620000,L8,366.17,372.75,371.33,373.68,392.97,364.90,352.51,355.29,356.61,360.81,351.32,337.70,310.95,314.72,322.45,330.77,316.94,284.07,248.54,,,,,,,,221.61,221.87,198.20,,
2024-08-24 22:00:24.748000,L8,336.80,351.07,349.45,349.27,346.28,343.36,332.00,337.24,337.94,339.19,329.01,318.78,313.35,314.97,320.33,326.42,316.99,294.48,252.73,,,,,,,,225.19,240.88,,,
