dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0124,nzd0353-0153,nzd0353-0162,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2013-10-29 22:02:46.185000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.54,533.10,519.41,519.59,488.99,490.32,465.00,464.27,457.84,461.28,444.73,432.83,413.32,358.21,273.22,204.96,320.30,302.40,280.05,273.65,285.98,387.27,424.11,240.33,444.98,446.00,482.31,466.97,444.87,420.24,353.18,359.33,392.95,370.20,348.92,,,,,,,,,,,,,,,371.95,391.63,390.52,384.82,383.75,382.69,364.79,242.66,224.30,233.59,220.21,478.64,483.54,482.52,495.66,480.99,493.65,504.34,517.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.70,526.31,436.43,290.26,223.46,447.17,489.21,496.99,510.61,517.24,529.14,520.19,,,,,,,,503.37,512.49,501.39,,511.00,,500.82,525.89,539.72,,,,,,
2013-11-14 22:02:45.355000,L8,514.55,510.09,508.78,504.48,506.87,501.23,497.59,499.90,497.45,496.64,504.47,521.40,532.00,531.96,528.30,526.96,532.13,530.08,531.71,535.21,527.04,528.86,528.10,524.58,517.42,514.75,510.91,512.61,520.43,524.33,522.90,523.32,511.22,512.01,500.02,486.45,461.26,444.37,436.19,433.73,435.68,437.23,431.93,418.62,396.29,304.91,235.57,212.05,,,,267.97,277.48,353.26,419.53,468.41,439.70,439.75,483.58,464.12,306.43,416.71,348.49,351.49,389.97,367.73,346.64,,,,,,,,,,,,,,,368.46,392.35,388.62,384.48,382.55,381.81,362.79,372.08,375.43,362.74,414.29,412.69,412.43,412.52,437.06,427.08,438.21,476.51,502.38,523.70,528.37,538.10,,,,,,,,,,,,,,,,,,,,,,,,,,532.21,526.80,520.89,429.49,259.78,172.74,452.06,160.78,439.45,498.92,502.16,519.58,512.29,536.72,,,,,,,500.10,505.99,497.87,,497.73,,495.59,524.66,533.67,,,,155.76,,
2013-11-30 22:02:40.518000,L8,517.36,509.50,509.79,507.66,508.06,503.20,494.85,503.28,497.43,498.10,500.61,523.29,532.90,529.90,528.43,526.45,529.47,532.64,529.80,534.23,528.68,527.54,529.20,521.43,516.11,512.16,507.84,508.90,521.63,523.76,522.97,523.12,511.42,511.72,500.02,484.59,459.60,443.76,432.62,431.36,433.42,434.73,428.32,416.96,395.81,304.08,236.44,196.99,,,,264.31,248.75,378.89,418.48,468.16,245.80,440.10,486.19,465.06,445.99,415.69,344.70,347.81,388.52,365.35,345.62,,,,,,,,,,,,,,,370.08,392.35,388.76,385.35,384.24,383.75,361.40,370.85,376.06,365.93,414.12,409.51,412.91,411.40,496.92,427.96,436.59,489.34,504.78,522.84,524.40,537.04,,,,,,,,,,,,521.55,,,,,,,,,,,,,,531.38,525.37,522.06,430.44,265.40,388.10,452.01,164.36,493.10,501.65,509.14,519.02,512.36,534.66,,,,,,,501.67,505.22,501.54,389.82,498.84,,492.77,515.68,530.58,,,,,,
2014-01-24 22:08:21.364000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.29,509.49,448.94,455.57,476.22,480.29,482.83,487.67,465.04,450.13,432.11,534.93,504.37,,,,,,,,,,,,,,,,452.90,467.80,462.82,450.48,449.80,434.92,414.48,265.56,263.77,268.53,247.61,438.65,444.28,432.68,447.42,434.82,438.71,457.60,497.10,507.69,507.53,512.57,506.05,502.90,501.53,504.32,506.21,513.79,530.42,,480.81,473.95,479.70,394.58,407.46,489.02,471.90,466.42,451.75,453.22,458.92,464.63,406.77,394.75,396.51,382.09,383.15,373.94,357.53,342.95,220.03,205.93,198.40,256.32,233.72,267.69,274.79,273.57,285.74,270.66,292.01,287.84,235.98,223.29,,,,,527.00,228.27,217.68,239.98,486.12,222.58,252.03,254.06,324.71,260.78,281.58,502.17,316.02,,,
2014-02-02 22:02:05.518000,L8,511.74,508.57,509.95,509.61,508.13,505.81,495.00,507.02,497.36,499.57,502.36,523.79,532.52,535.11,527.65,531.21,525.32,531.54,533.01,535.21,524.24,529.20,528.24,526.12,518.76,511.54,515.12,510.96,521.53,524.99,526.97,524.86,516.14,510.70,503.21,491.13,456.86,446.56,432.55,431.21,434.21,435.49,429.77,414.94,400.47,283.27,231.23,202.52,319.62,297.73,277.14,,281.42,288.35,419.68,473.81,442.97,444.83,490.00,477.42,446.14,419.26,340.19,352.33,391.80,366.03,345.77,341.20,,,,,,,,,,,,,,376.76,393.93,392.51,386.23,386.54,384.76,364.59,371.93,377.61,373.55,421.75,421.86,438.35,425.77,504.20,452.72,459.16,490.45,516.37,527.57,535.98,542.04,,,,,,,,,,,,,,,,,,,,,,,,,,,529.32,528.74,427.54,262.48,386.74,479.23,486.36,504.83,508.01,513.22,525.85,514.92,,,,,,,,492.08,503.43,498.14,,500.98,,498.40,524.78,538.55,,,,,,
2014-02-18 22:01:51.922000,L8,,,,,,,,,,,364.10,332.82,303.81,323.40,247.37,371.23,436.71,416.93,367.76,341.31,313.96,350.68,372.00,379.00,332.10,335.79,246.46,287.04,173.59,,,,,,,,393.50,336.29,331.78,387.22,395.66,328.00,401.02,342.98,311.39,269.46,224.62,159.97,,,,,,,,403.47,388.42,358.77,,,,,,,,,,,,,,,,,,,,,,,,,357.54,354.50,357.52,352.95,347.34,334.60,347.76,352.46,333.98,344.59,354.62,355.93,370.31,361.11,372.29,390.17,406.03,424.03,494.68,502.98,506.25,499.29,504.04,506.21,519.46,529.02,,,,,,,483.72,481.72,490.48,502.11,,,,,,512.89,479.22,502.47,507.71,509.74,506.16,500.20,498.37,396.10,192.38,354.94,355.30,416.28,407.23,407.50,418.27,478.66,476.78,505.96,510.93,,,,,,459.12,478.79,446.05,243.87,446.13,,460.29,476.12,487.96,528.04,,,,,
2014-03-06 22:01:37.193000,L8,491.97,497.40,493.67,503.94,500.38,500.67,493.14,499.89,493.43,483.74,486.12,491.36,526.84,534.98,521.79,528.95,520.76,531.95,531.84,,,,,,,,,,,,512.64,511.65,493.32,486.18,449.24,469.41,446.47,436.73,431.38,416.09,422.08,424.21,475.75,351.83,469.80,528.54,238.04,187.60,,,,,,,381.37,444.91,419.04,424.88,440.11,443.39,401.42,409.60,331.20,334.89,376.49,362.47,338.65,,,,,,,,,,,,,,,,387.80,386.05,377.64,375.35,376.68,355.66,367.94,372.73,357.83,379.93,402.62,412.18,410.24,420.54,423.21,430.71,445.30,486.74,521.69,531.74,538.82,535.08,,,,,,,,,,,502.93,,,,,,,,,,,,,,,,523.89,423.26,205.41,375.04,443.38,162.60,430.67,483.80,498.00,534.87,,,,,,,,,485.43,498.54,489.27,430.98,495.64,,487.49,509.82,521.27,,,,,,
2014-03-13 22:07:45.256000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.81,495.60,498.38,452.23,443.13,450.46,469.72,478.13,480.24,482.03,459.95,448.90,430.92,430.64,512.91,485.47,,,,,,,,,,,,,,,462.06,469.76,465.95,448.81,447.99,436.69,310.15,273.29,200.29,275.20,255.61,269.51,446.59,437.94,457.55,438.54,442.98,464.27,502.17,509.80,511.28,513.49,512.90,511.24,510.34,513.80,515.91,519.20,522.77,522.03,485.61,483.84,484.32,398.06,414.09,493.45,482.79,476.39,459.01,464.87,469.89,450.70,409.44,396.52,410.53,383.46,385.46,381.60,359.45,354.05,221.97,176.82,173.68,252.41,246.49,280.64,280.70,280.07,295.72,272.59,294.95,293.54,246.24,240.15,,,,527.88,520.91,227.45,220.56,242.46,492.88,237.27,458.12,240.61,265.84,389.81,401.10,509.97,420.91,,,
2014-04-23 22:00:54.879000,L8,475.88,484.31,480.43,476.99,473.23,479.21,473.74,472.47,464.02,468.49,474.24,479.26,457.81,459.20,448.87,476.67,477.96,460.18,444.06,471.92,475.87,479.89,456.27,450.24,451.48,465.42,465.88,456.20,441.63,433.36,448.94,438.49,440.78,442.31,443.69,413.58,398.03,402.57,413.30,414.39,419.16,422.44,417.35,404.13,370.69,276.11,221.43,173.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.49,194.69,165.75,208.06,179.69,290.65,324.78,329.77,439.39,472.70,490.05,490.37,508.18,527.20,534.99,,,,,,,,485.33,487.02,,,,,,,454.74,517.21,438.96,420.84,511.33,525.26,514.17,416.08,381.73,267.14,185.36,362.41,351.35,352.58,350.35,332.14,342.97,344.88,350.51,340.43,336.49,,,,,,457.03,341.53,347.89,244.88,472.20,385.33,469.36,497.07,497.82,291.54,,334.90,,,
2014-05-16 22:06:45.666000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.83,474.27,450.59,,,,,,506.92,453.77,450.73,464.52,475.09,482.24,483.66,487.96,462.22,450.43,434.33,542.93,508.01,480.40,,,,,,,,,,,,,,,466.36,470.68,467.18,451.58,451.42,436.90,413.97,414.31,416.85,397.46,431.38,433.00,433.68,429.13,450.11,434.83,452.03,497.46,512.02,515.77,517.83,518.65,515.30,507.99,509.22,510.83,510.04,516.16,526.94,522.41,480.23,391.59,396.40,387.80,394.26,494.19,483.30,474.75,455.12,462.47,469.81,442.17,301.60,299.92,275.64,261.00,247.38,242.00,229.38,,,,,,,,,,,,,,,,,,,523.57,516.79,,213.68,234.13,491.92,,,233.25,257.34,,254.24,504.32,308.85,,,
2014-05-25 22:00:34.672000,L8,435.07,478.34,484.78,497.25,506.60,508.94,516.77,,,,,522.83,478.53,450.55,468.48,464.62,502.73,476.63,448.44,450.43,457.46,452.60,458.24,445.67,454.87,455.49,485.77,452.23,432.37,433.13,433.22,434.57,439.26,431.75,442.98,411.08,392.51,386.63,427.32,428.25,429.04,428.75,422.81,413.28,304.46,272.69,213.18,182.10,314.73,294.03,272.03,,273.84,282.44,297.66,240.08,436.87,440.07,487.06,467.45,447.52,414.69,331.41,348.29,387.41,362.85,306.97,,,,,,,,,,,,,,,376.16,391.95,389.17,381.95,379.69,376.22,257.53,240.14,221.08,232.13,214.64,241.14,245.39,483.84,494.63,492.84,496.21,508.23,514.60,523.47,532.96,536.43,420.50,489.64,429.53,546.22,458.27,,484.46,504.71,479.83,481.85,486.83,493.80,527.44,533.21,,493.15,453.89,518.10,,474.43,428.97,433.84,417.73,413.33,387.22,399.64,386.48,373.34,266.24,184.99,363.40,346.81,143.15,347.89,328.70,335.13,341.93,345.19,331.13,326.59,,,,,,470.39,407.25,193.30,409.37,470.09,227.67,166.16,,,,,,,,
2014-07-03 22:07:01.995000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.85,456.27,450.58,,,,,474.99,499.97,454.40,449.23,453.19,471.03,483.31,483.06,487.69,,,,,,,,,,,,,,,,,,,,,,,,,400.97,424.70,404.31,424.86,421.65,434.35,538.18,460.22,389.57,465.45,291.61,311.37,459.22,468.39,505.62,511.89,513.81,516.69,523.87,489.52,476.50,,,,,,454.38,456.86,393.28,347.65,376.60,400.98,456.46,470.51,351.37,454.51,457.15,438.58,308.97,301.22,279.84,335.78,354.38,326.36,343.91,248.83,374.77,180.11,286.60,217.35,342.58,232.34,,,,,,,,,,,,523.96,504.50,,,,391.15,,538.39,,,,479.02,505.74,506.68,,,
2014-07-12 22:00:55.077000,L8,460.12,477.17,487.74,483.87,503.16,496.80,499.49,497.37,491.52,490.34,488.43,489.96,493.75,499.06,498.30,498.78,500.11,501.59,508.44,510.93,529.03,510.11,502.40,499.85,525.20,,452.15,452.46,393.24,,,,468.18,531.40,427.91,453.80,497.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04 22:07:14.381000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.63,466.76,452.01,,,,,494.72,507.32,450.40,445.49,453.11,468.27,477.04,480.60,480.45,457.73,447.19,430.54,435.13,447.96,484.15,,,,,,,,,,,,,,,,447.86,481.29,447.33,453.38,433.95,411.32,413.39,412.20,381.77,436.61,428.17,434.45,426.98,439.05,426.50,433.40,497.02,504.55,504.02,506.10,511.31,392.36,449.86,446.22,420.67,433.79,514.46,519.88,522.89,479.95,390.11,391.22,400.74,393.21,493.07,482.05,474.13,454.32,460.58,464.62,440.37,388.91,298.80,273.42,258.06,245.21,240.90,223.91,,,,,,,,,,,,,,,,,,,521.09,515.33,,207.54,232.07,491.40,,225.60,233.92,259.10,248.92,239.31,503.52,300.79,,,
2014-08-13 22:01:06.684000,L8,441.66,486.62,493.77,490.42,507.90,508.22,501.55,501.16,492.13,491.45,492.61,488.55,457.93,449.04,448.29,473.18,477.83,457.27,439.99,453.70,453.70,470.98,458.25,448.94,449.73,465.44,474.16,454.28,431.12,432.17,438.38,436.35,441.41,439.17,446.13,413.68,402.18,406.52,435.72,433.23,434.13,433.90,430.70,414.60,396.79,277.90,199.55,,,,,255.49,277.45,365.40,417.17,471.47,436.01,440.82,290.27,464.78,445.69,417.22,284.99,355.60,389.20,366.30,306.50,,,,,,,,,,,,,,,369.25,313.19,391.72,382.42,382.08,378.35,362.20,365.57,373.53,357.14,398.67,412.07,413.00,412.12,441.02,428.17,468.67,472.17,515.01,531.15,535.05,540.17,,475.20,488.89,476.43,,,483.12,487.30,499.29,482.81,486.04,492.90,524.29,,,,,,,,436.87,523.72,423.99,409.96,397.37,398.27,394.29,370.32,268.14,185.45,367.46,349.98,355.68,343.37,336.97,337.92,348.76,343.21,341.13,326.92,,,,,,479.07,362.43,390.90,352.52,394.07,314.64,228.07,335.04,394.59,415.17,,290.12,,,
2014-09-05 22:07:21.754000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.42,444.47,,,,,,,515.97,512.59,470.00,481.00,497.53,487.66,508.20,525.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.88,311.67,207.37,180.79,,385.64,368.91,427.68,386.57,389.60,403.72,438.95,413.94,468.23,419.49,494.81,487.65,524.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-14 22:01:11.669000,L8,488.34,487.88,492.32,491.78,501.38,497.97,494.03,497.85,491.38,490.81,495.35,489.63,518.09,519.22,523.68,515.71,485.72,515.34,521.95,521.69,507.90,487.00,519.11,521.79,477.07,466.73,475.44,461.17,506.94,512.92,510.91,512.26,505.43,507.91,453.98,487.99,460.50,433.63,435.94,432.44,433.59,435.75,434.94,417.10,411.15,278.67,236.85,196.86,,,,,275.34,378.92,416.98,475.58,435.38,270.60,467.39,458.67,439.07,293.85,289.48,276.18,385.97,365.14,,,,,,,,,,,,,,,,,386.54,296.05,379.77,256.06,358.16,258.11,244.42,223.98,238.22,222.33,247.60,412.65,409.55,438.04,430.17,444.49,453.34,501.53,526.20,532.93,540.28,,,,,,,,,,,,,,,,,,,,,,,,,533.73,527.21,523.44,508.94,408.59,206.56,365.15,361.05,418.18,482.32,526.02,407.65,366.90,511.81,491.13,432.84,,,,,,327.44,415.58,460.39,,,,,,,,,,,,
2014-09-30 22:01:12.529000,L8,491.20,494.16,484.14,485.56,486.99,495.06,490.41,496.54,486.68,480.84,491.12,492.28,503.30,518.29,508.77,513.51,507.71,520.59,518.49,523.10,499.45,488.12,497.61,500.58,489.31,467.12,411.06,477.55,495.43,495.86,503.07,508.05,494.87,470.94,458.73,478.67,453.02,435.28,420.07,414.93,411.08,402.72,407.67,395.75,349.58,286.34,228.51,175.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.31,350.40,354.87,362.10,338.05,350.10,351.62,339.67,348.13,368.66,366.17,380.79,385.97,398.53,413.13,427.15,440.42,504.08,498.02,506.48,511.79,513.56,510.95,530.37,,,,,,,,493.29,542.25,,,,,,,,523.77,514.05,528.60,524.69,528.70,526.33,517.14,492.07,387.97,176.74,351.30,402.48,429.78,423.65,425.91,472.71,502.35,495.88,530.07,519.34,,,,,,465.62,490.03,465.66,381.71,480.41,,469.86,497.13,509.37,536.86,,,,,
2014-11-08 22:07:28.004000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.64,524.54,447.82,446.26,452.78,469.25,479.15,480.59,479.29,456.89,450.74,431.56,541.51,504.59,482.16,,,,,,,,,,,,,,,462.67,390.36,463.79,452.20,451.02,435.06,418.64,258.80,254.10,263.33,245.81,426.95,428.27,427.01,436.29,432.19,438.33,459.05,497.54,511.29,510.28,515.87,510.72,505.81,502.60,507.51,508.44,515.47,519.75,523.56,487.64,475.73,485.79,393.73,425.48,490.31,482.48,474.37,456.34,461.14,466.24,441.46,408.29,396.43,404.33,384.70,387.12,377.71,363.39,337.36,224.41,198.72,201.74,260.71,244.24,225.69,271.14,277.69,295.09,276.31,300.55,299.36,252.58,241.77,,,,523.85,517.87,235.58,225.64,240.15,493.69,246.22,232.58,242.18,273.22,259.83,245.95,506.65,310.06,,,
2014-11-17 22:01:14.600000,L8,498.80,503.55,500.46,506.10,502.49,499.99,496.01,499.39,496.05,495.80,501.36,523.16,527.75,530.09,524.35,525.73,533.86,528.14,531.22,531.89,524.16,526.85,524.97,518.13,516.08,511.88,501.03,500.11,513.69,516.30,520.69,518.97,509.21,509.38,494.39,486.18,458.86,447.66,435.27,432.57,434.25,437.03,435.91,413.98,399.70,285.88,234.02,197.73,,,,266.62,279.22,390.07,416.68,463.19,434.36,440.61,475.93,296.35,438.76,411.91,338.18,349.24,387.51,363.12,342.28,338.09,,,,,,,,,,,,,,366.01,389.94,389.94,383.54,383.04,380.02,363.68,235.61,226.29,231.74,224.36,404.84,406.53,408.99,427.92,426.25,436.71,460.38,500.66,524.08,530.08,534.36,536.86,,,,,,,,,,,514.18,,,,,,,,,,,,,,531.94,526.42,514.70,423.28,246.21,381.36,446.31,434.89,433.35,496.72,502.78,526.02,,,,,,,,,492.47,504.49,494.28,373.88,503.23,,495.35,516.25,526.91,,,,,,
2015-01-04 22:01:05.828000,L8,512.55,518.42,508.98,510.14,506.61,503.89,501.56,500.58,499.09,501.52,508.25,528.07,531.19,532.32,532.53,530.65,536.01,528.55,531.89,532.33,525.43,529.60,530.84,521.47,519.92,513.05,513.08,503.86,517.22,521.49,526.98,522.03,512.27,512.29,501.98,489.92,463.01,450.60,438.07,433.70,439.05,440.40,438.39,415.52,415.61,282.38,230.09,212.50,319.11,305.63,279.11,278.39,283.69,391.28,422.46,469.93,448.75,452.32,483.81,476.74,455.66,420.10,346.76,275.17,393.76,290.54,347.48,346.30,,,,,,,,,,,,,,379.04,393.59,392.28,388.13,388.43,379.83,365.42,378.59,381.15,378.09,414.56,414.29,425.48,482.00,509.82,496.70,516.33,509.11,516.67,529.40,533.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.74,431.73,258.28,382.64,494.98,493.26,511.33,511.19,518.54,537.71,,,,,,,,,500.01,506.33,501.46,,504.38,,503.34,529.15,,,,,,,
2015-01-11 22:07:16.745000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.03,428.62,,,,,,475.49,524.22,529.31,456.57,486.02,486.04,485.20,484.95,533.01,484.87,506.67,527.46,495.50,,,,,,,,,,,,,,,,,,,,260.57,272.49,369.43,240.85,241.06,243.41,301.06,327.48,514.27,493.23,432.95,461.66,506.83,425.02,501.74,501.70,496.70,496.48,517.33,,,,,482.32,358.37,233.65,376.21,415.28,364.70,214.17,304.24,347.99,469.91,482.08,447.22,453.77,457.90,462.06,397.88,383.11,393.24,374.44,368.07,442.70,385.49,264.02,202.03,212.36,192.81,232.95,228.13,208.58,199.69,289.61,279.08,282.83,342.09,342.22,235.75,218.66,,,,235.91,408.09,269.29,299.66,363.73,427.85,231.60,272.03,413.48,434.69,441.64,382.59,403.11,483.36,,,
2015-02-12 22:07:03.113000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.00,508.70,512.86,468.30,460.98,450.51,457.96,475.59,483.88,484.67,482.98,443.92,458.91,439.43,442.12,519.28,499.70,492.03,,,,,,,,,,,,,,485.97,479.51,476.62,463.62,468.22,451.44,431.13,431.74,430.20,499.43,247.26,,,,,,,,,,,,,,,,,,,,525.01,524.30,493.61,401.14,435.40,509.42,508.51,506.68,497.30,480.18,481.85,475.11,471.84,458.37,453.49,448.06,435.94,432.27,419.74,407.46,399.96,396.91,378.66,274.88,258.88,248.46,239.78,233.23,346.14,341.77,342.82,308.07,249.03,241.68,,,,,,244.01,232.16,247.10,518.57,251.67,248.46,264.47,278.51,261.52,300.37,,329.14,,,
2015-02-28 22:07:00.305000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.09,448.31,,,,508.37,510.21,525.14,456.07,449.17,457.84,474.03,481.14,484.08,482.36,463.38,454.05,432.67,441.33,519.54,492.66,483.68,,,,,,,,,,,,,,483.75,479.82,474.24,458.96,459.03,449.58,289.82,230.64,260.83,273.07,242.94,521.93,525.21,505.59,535.44,523.38,532.55,,,,,,,,,,,,,,526.71,492.34,491.39,406.14,501.16,,526.07,511.09,501.04,485.66,483.38,472.91,474.89,465.43,457.00,443.56,439.72,424.18,413.85,403.50,216.94,210.20,295.96,307.72,301.25,307.05,294.48,363.25,350.57,290.15,324.91,336.15,254.85,243.49,,,,,,243.17,233.99,246.69,,255.03,425.69,265.76,273.37,262.67,351.06,,388.50,,,
2015-03-09 22:00:42.428000,L8,516.15,526.33,520.91,516.82,519.62,509.59,515.28,509.27,505.95,514.40,515.68,529.79,531.26,535.86,532.89,534.06,,,,,,,,530.49,534.05,526.66,520.62,511.54,522.58,530.92,532.89,530.58,530.59,521.85,509.73,505.22,476.87,451.33,448.18,438.59,440.30,442.03,438.77,418.84,442.53,470.93,235.58,206.76,334.21,317.35,296.53,286.43,300.26,428.46,467.19,247.02,468.18,468.90,290.57,487.95,475.28,435.47,414.66,417.04,415.52,383.22,359.01,355.25,345.71,373.61,381.47,346.70,368.08,,,,,,,,,401.34,405.79,403.06,398.29,402.70,399.44,375.47,207.64,220.00,235.33,212.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.93,352.79,254.28,454.16,453.17,456.06,453.23,442.06,,,,,,,355.56,,,496.63,507.63,510.18,,502.39,,505.53,529.10,542.56,,,,,,
2015-04-01 22:06:37.659000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.12,445.70,,,482.76,477.10,469.83,459.18,451.70,444.24,450.16,466.84,477.75,480.91,477.90,454.03,449.34,430.70,430.89,516.79,494.87,458.23,,495.64,501.12,499.28,,,,,,,,,,486.66,478.08,473.43,461.12,459.01,445.88,425.18,426.57,423.99,411.47,534.72,481.87,529.20,503.71,532.63,528.67,524.55,521.17,516.38,523.39,520.90,520.35,514.76,510.81,511.17,516.89,520.04,520.41,526.41,,492.76,487.88,488.52,390.48,489.97,498.28,491.79,482.88,460.49,470.10,467.33,447.77,424.95,414.45,417.72,387.48,385.45,380.94,369.64,340.98,219.40,180.11,169.66,200.25,292.35,292.24,287.14,285.30,308.88,281.68,303.30,297.79,248.28,232.19,523.98,511.75,502.67,,523.31,234.61,224.56,243.29,501.05,242.86,235.27,258.48,272.53,255.82,266.38,512.52,305.79,,,
2015-05-12 22:00:04.946000,L8,430.88,477.04,482.07,479.30,497.14,496.40,493.30,499.55,487.59,490.84,485.55,480.27,448.21,438.07,441.76,461.94,472.51,454.77,435.64,450.08,444.71,459.04,451.89,444.92,448.43,459.66,465.58,449.51,430.38,429.17,432.88,433.79,439.26,421.00,441.99,407.31,392.26,378.66,420.11,425.79,428.95,429.87,426.54,408.64,297.36,272.61,215.17,179.84,,,,272.63,270.52,284.01,384.31,470.97,425.96,441.05,475.81,479.39,437.86,414.23,331.09,348.97,386.20,363.57,335.82,340.08,,,,,,,,,,,,,,372.76,312.06,390.68,378.12,369.86,371.48,358.38,362.38,366.58,353.69,373.48,394.88,402.43,404.40,423.32,423.92,437.24,492.64,522.75,528.45,535.40,538.95,,471.25,512.47,463.35,,,479.22,489.48,534.37,478.09,482.85,493.27,486.04,534.03,,455.33,455.16,502.39,504.64,478.59,531.93,430.58,417.12,412.17,390.00,395.10,389.46,372.98,269.63,187.00,365.16,345.08,349.18,344.45,330.35,331.46,342.32,341.75,335.57,327.20,,,,,,469.04,492.36,217.28,479.66,450.21,315.47,171.90,502.95,516.78,541.29,,303.90,,,
