dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0124,nzd0353-0162,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2021-05-19 22:06:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.83,283.7875,233.85250000000002,202.9925,264.8433333333333,307.5,,,,279.42999999999995,,304.6,,,,,,,,,,,,248.59,262.238,250.8033333333333,232.03333333333333,247.79999999999995,220.56,,,,,,,,,,,,,,219.78,220.2,180.28500000000003,264.34000000000003,260.64,252.9,276.35,296.37,309.15333333333336,291.52250000000004,301.92,297.9625,245.085,221.26250000000002,237.64249999999998,228.135,218.0125,239.0075,253.0175,268.4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.93,,,357.31,295.67,291.13,272.84,275.13,246.18,234.27,226.86,,,,,,,245.32999999999998,257.3425,269.15,,307.058,155.99,,
2021-07-22 22:07:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.83,278.3833333333334,233.92,200.36666666666667,263.58,307.5,,,,281.58,,304.6,,,,,,,,,,,,252.0475,262.14166666666665,251.12,234.5025,252.55333333333328,220.56,,,,,,,,,,,,,,219.78,220.2,180.28500000000003,278.48,260.64,252.9,276.35,296.37,309.15333333333336,291.52250000000004,301.92,297.9625,245.085,221.26250000000002,237.64249999999998,228.135,218.0125,239.0075,253.0175,268.4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.93,,,357.31,296.39,294.2,272.66999999999996,269.53,247.755,238.3,224.79000000000002,,,,,,,245.32999999999998,257.3425,269.15,,307.058,156.92,,
2021-09-01 22:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7,278.0,234.04666666666665,197.97333333333336,257.91,293.89,,,,,,304.6,,,,,,,,,,277.62,,260.6933333333333,260.724,242.05333333333337,234.425,243.09249999999997,212.95,,,,,,,,,,,,,,218.97666666666666,215.24,169.96,278.48,260.64,252.9,268.31,290.865,305.54,291.9333333333334,299.65333333333336,296.07666666666665,243.7833333333333,220.16333333333333,235.71666666666667,225.98333333333332,216.03,237.77666666666664,250.09333333333336,266.1033333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.93,,,357.31,296.39,294.2,272.66999999999996,269.53,247.755,238.3,224.79000000000002,,,,,,,242.92499999999998,255.20999999999995,264.8175,,305.4575,156.92,,
2021-09-08 22:07:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7,278.0,234.04666666666665,197.97333333333336,257.91,293.89,,,,,,304.6,,,,,,,,,,277.62,,262.22749999999996,261.5083333333333,245.925,235.906,244.642,212.95,,,,,,,,,,,,,336.18,217.64,196.45,170.775,267.87500000000006,260.64,252.9,269.9875,287.16,302.75666666666666,288.055,299.785,295.44,241.1325,219.17249999999999,235.095,223.96499999999997,214.01250000000002,236.2025,247.75500000000002,264.7575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.93,,,357.31,296.39,294.2,272.66999999999996,269.53,247.755,238.3,224.79000000000002,,,,,,,243.214,254.7275,263.88199999999995,,304.03599999999994,156.92,,
2021-09-17 22:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7,278.2175,235.14249999999998,195.9525,257.91,284.32666666666665,,,,,,304.6,,,,,,,,,,277.62,232.66,262.22749999999996,261.5083333333333,245.925,235.906,244.642,212.95,,,,,,,,,,,,,336.18,216.21666666666667,177.66,171.59,257.27,,,279.24666666666667,287.16,302.75666666666666,275.4266666666667,299.77333333333337,293.8833333333333,239.85000000000002,217.99,233.59333333333333,221.7833333333333,210.75666666666666,233.39000000000001,242.65,262.29333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.93,,,357.31,296.39,294.2,272.66999999999996,269.53,247.755,238.3,224.79000000000002,,,,,,,240.58499999999998,251.76666666666665,260.10249999999996,,302.51,156.92,,
2021-11-18 22:00:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.59999999999997,237.27666666666667,196.61666666666667,,276.3933333333333,,,,,,,,,291.61,,,,324.78,,,278.895,229.825,264.62499999999994,263.54499999999996,254.805,233.69999999999996,242.53666666666666,205.34,,,,,,,,,,,,,336.18,213.63,177.66,171.59,257.27,,,275.02,279.75,297.19,276.42,300.18,293.53,233.18,216.2,233.23,217.91,207.96,231.48,240.74,260.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.11,297.27,272.5,258.33,249.33,242.33,222.72,,,,,,,244.37,253.28,260.14,,298.35,,,
2021-12-21 22:07:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.59999999999997,237.27666666666667,196.61666666666667,,276.3933333333333,,,,,,,,,291.61,,,,324.78,,,278.895,229.825,264.62499999999994,263.54499999999996,254.805,233.69999999999996,242.53666666666666,205.34,,,,,,,,,,,,,336.18,216.01999999999998,192.57999999999998,180.385,260.345,234.45,278.35,277.0400000000001,283.395,295.44,275.395,297.71500000000003,293.92999999999995,240.27,217.72,234.79,222.82999999999998,213.96,235.20499999999998,242.09000000000006,260.44500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.11,297.27,272.5,258.33,249.33,242.33,222.72,,,,,,,249.015,255.20499999999998,267.29999999999995,,304.095,,,
2022-01-07 22:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5925,236.54250000000002,194.8625,,276.0025,,,,,,,,,291.61,,,,324.78,,,278.895,231.27666666666667,264.62499999999994,263.54499999999996,254.805,233.69999999999996,242.53666666666666,205.34,,,,,,,,,,,,,336.18,216.01999999999998,192.57999999999998,180.385,259.4066666666667,234.45,278.35,277.0400000000001,283.395,295.44,275.395,297.71500000000003,293.92999999999995,240.27,217.72,234.79,222.82999999999998,213.96,235.20499999999998,242.09000000000006,260.44500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.11,297.27,272.5,258.33,249.33,242.33,222.72,,,,,,,249.015,255.20499999999998,267.29999999999995,,304.095,,,
2022-01-14 22:07:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5925,236.54250000000002,194.8625,,276.0025,,,,,,,,,291.61,,,,324.78,,,278.895,231.27666666666667,264.62499999999994,263.54499999999996,254.805,233.69999999999996,242.53666666666666,205.34,,,,,,,,,,,,,336.18,217.29666666666665,198.51,180.385,259.4066666666667,234.45,278.35,277.0400000000001,283.395,296.9066666666667,276.6666666666667,297.71500000000003,293.92999999999995,240.27,217.72,236.06333333333336,225.07666666666668,216.74,238.03333333333333,245.38000000000002,260.44500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.11,297.27,272.5,258.33,249.33,242.33,222.72,,,,,,,245.9333333333333,250.40333333333334,255.92999999999998,,299.96666666666664,,,
2022-01-15 22:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.072,235.856,197.784,,277.52599999999995,,,,,,,,,291.61,,,,324.78,,,278.895,231.27666666666667,264.62499999999994,263.54499999999996,254.805,233.69999999999996,242.53666666666666,205.34,,,,,,,,,,,,,336.18,217.29666666666665,198.51,180.385,258.07000000000005,234.45,278.35,277.0400000000001,283.395,296.9066666666667,276.6666666666667,297.71500000000003,293.92999999999995,240.27,217.72,236.06333333333336,225.07666666666668,216.74,238.03333333333333,245.38000000000002,260.44500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.11,297.27,272.5,258.33,249.33,242.33,222.72,,,,,,,245.9333333333333,250.40333333333334,255.92999999999998,,299.96666666666664,159.28,,
2022-02-15 22:07:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.072,235.856,197.784,,277.52599999999995,,,,,,,,,291.61,,,,324.78,,,278.895,231.27666666666667,266.83,265.43,257.54,229.59499999999997,232.775,205.34,,,,,,,,,,,,,332.615,218.075,197.075,183.58333333333334,256.72400000000005,232.62499999999997,278.35,273.67,284.1566666666667,299.01,277.105,297.2633333333333,293.99333333333334,242.31000000000003,216.39666666666668,235.82,225.3775,216.97,238.62,244.83750000000003,260.3233333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.8625,251.35999999999999,257.93,,302.6525,159.28,,
2022-02-16 22:01:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.072,235.6833333333333,196.245,,278.285,,,,274.18,,,312.45,,291.61,,,,324.78,,,280.55333333333334,231.4475,266.83,265.43,257.54,229.59499999999997,232.775,205.34,,,,,,,,,,,,,332.615,218.075,197.075,183.58333333333334,252.025,239.5733333333333,278.35,273.67,284.1566666666667,299.01,277.105,297.2633333333333,293.99333333333334,242.31000000000003,216.39666666666668,235.82,225.3775,216.97,238.62,244.83750000000003,260.3233333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.8625,251.35999999999999,257.93,,302.6525,159.28,,
2022-03-04 22:01:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.495,235.84666666666666,196.92499999999998,,279.04333333333335,,,,274.18,294.34,,312.45,,291.61,,,,324.78,,,282.02000000000004,231.4475,266.83,265.43,257.54,241.83,250.84,,,,,,,,,,,,,,332.615,218.075,197.075,183.58333333333334,245.57285714285717,239.5733333333333,278.35,273.67,284.1566666666667,299.01,277.105,297.2633333333333,293.99333333333334,242.31000000000003,216.39666666666668,235.82,225.3775,216.97,238.62,244.83750000000003,260.3233333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.8625,251.35999999999999,257.93,,302.6525,159.28,,
2022-04-29 22:00:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7033333333334,235.33,198.33199999999997,,280.93833333333333,,,,274.18,294.34,,312.45,,291.61,,,,324.78,,,282.02000000000004,231.04333333333332,,247.67,239.86,213.11,231.2,210.87,242.62,,,,,,,,,,,,329.05,219.55666666666664,203.54666666666665,189.57999999999998,243.62333333333336,239.5733333333333,278.35,272.99500000000006,286.36,299.6166666666666,277.3333333333333,295.80499999999995,294.225,246.87500000000003,216.49500000000003,236.6833333333333,227.86666666666667,219.97333333333333,241.0,246.20333333333338,260.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.02666666666667,250.72,257.1933333333333,,304.08666666666664,159.28,,
2022-07-01 22:07:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.7800000000001,235.1575,196.56249999999997,,280.38599999999997,,,,274.18,294.34,,312.45,,,,,,,,,283.87,233.07,,247.67,239.86,213.11,231.2,210.87,242.62,,,,,,,,,,,,329.05,220.13,201.57,189.98,239.66400000000004,242.13499999999996,,266.93,285.68,302.58,278.81500000000005,296.36,294.12,246.39,213.75,236.85,227.925,219.98,242.03500000000003,247.58500000000006,260.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,246.71000000000004,247.515,248.56000000000003,,301.2099999999999,159.28,,
2022-08-03 22:01:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,276.11,234.17999999999998,193.58999999999997,,282.2,,,,274.18,294.34,295.65,312.45,,,,,,,,,283.87,231.96,,247.67,239.86,213.11,231.2,210.87,242.62,,,,,,,,,,,,329.05,220.41,192.77,189.98,213.55500000000004,242.13499999999996,,266.93,285.68,318.995,278.42,296.36,294.12,246.39,213.75,235.09,226.28,217.66,255.685,243.21,260.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,273.625,254.23,263.93,,310.71,,,
2022-09-03 22:07:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,276.11,229.36,,,280.94499999999994,,,,,,295.65,,,,,,,,,,,,266.21,257.59499999999997,247.585,226.9,231.2,210.87,242.62,,,,,,,,,,,,335.0,211.55,189.21,171.68,186.44000000000005,222.36,,,288.2,312.94,274.72,295.99,292.39,244.07,208.51,233.36,221.19,216.42,254.495,245.03,263.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,271.67500000000007,258.57,263.71,,305.35,,,
2022-09-12 22:01:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,276.11,233.05,186.33,,282.9433333333333,,,,,,295.65,,,,,,,,,,,,266.21,249.72333333333333,247.585,225.84666666666666,229.71999999999994,211.255,242.62,,,,,,,,,,,,335.0,211.55,189.21,171.68,196.31000000000003,222.36,,,288.2,312.94,274.72,295.99,292.39,244.07,208.51,233.36,221.19,216.42,254.495,245.03,263.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,271.67500000000007,258.57,263.71,,305.35,,,
2022-10-21 22:07:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,276.11,233.05,186.33,,282.9433333333333,,,,,,295.65,,,,,,,,,,,,266.21,249.72333333333333,247.585,230.385,229.71999999999994,211.255,242.62,,,,,,,,,,,,335.84000000000003,218.645,199.5,179.79000000000002,213.33250000000004,235.78499999999997,279.79,281.54,290.15999999999997,309.13,277.625,295.99,307.17499999999995,249.14499999999998,211.58499999999998,237.875,223.915,215.18,250.94333333333336,250.17000000000007,263.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,268.47,258.57,263.71,,305.35,,,
2022-10-22 22:01:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,286.735,234.01,195.7,,282.9433333333333,,,,,,295.65,,,,,,,,,,,,266.21,252.83499999999998,248.87,230.408,232.6633333333333,214.68666666666664,225.03,,,,,,,,,,,,335.84000000000003,218.645,199.5,179.79000000000002,219.04000000000002,235.78499999999997,279.79,281.54,290.15999999999997,309.13,277.625,295.99,307.17499999999995,249.14499999999998,211.58499999999998,237.875,223.915,215.18,250.94333333333336,250.17000000000007,263.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,268.47,258.57,263.71,,305.35,,,
2022-11-07 22:01:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,290.68666666666667,234.29500000000002,199.49666666666667,,286.13,,,,,,300.225,,,,,,,,,,,,266.21,252.54,251.08666666666667,233.856,233.85,216.59499999999997,207.44,,,,,,,,,,,,335.84000000000003,218.645,199.5,179.79000000000002,223.53833333333333,235.78499999999997,279.79,281.54,290.15999999999997,309.13,277.625,295.99,307.17499999999995,249.14499999999998,211.58499999999998,237.875,223.915,215.18,250.94333333333336,250.17000000000007,263.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,268.47,258.57,263.71,,305.35,,,
2022-11-14 22:07:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,290.68666666666667,234.29500000000002,199.49666666666667,,286.13,,,,,,300.225,,,,,,,,,,,,266.21,256.656,252.575,234.93166666666664,233.85,216.59499999999997,207.44,,,,,,,,,,,,336.36333333333334,220.69000000000003,203.3166666666667,184.34666666666666,229.60000000000005,235.78499999999997,283.845,285.42500000000007,292.67333333333335,306.90250000000003,279.3433333333333,299.155,305.08,249.88,212.6,238.3033333333333,225.93666666666664,216.83333333333334,249.6225,251.11333333333337,267.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,265.87750000000005,260.93500000000006,271.55499999999995,,311.48,,,
2022-11-15 22:01:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,296.37,234.916,202.52,,286.13,,,,,,300.225,,,,,,,,,,,,266.21,256.656,250.622,234.03285714285715,233.64499999999998,215.36666666666667,224.125,,,,,,,,,,,,336.36333333333334,220.69000000000003,203.3166666666667,184.34666666666666,229.60000000000005,241.39999999999998,283.845,285.42500000000007,292.67333333333335,306.90250000000003,279.3433333333333,299.155,305.08,249.88,212.6,238.3033333333333,225.93666666666664,216.83333333333334,249.6225,251.11333333333337,267.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71,,,,,340.97,,,,292.53,292.37,271.95,258.88,242.5,230.85,221.56,,,,,,,265.87750000000005,260.93500000000006,271.55499999999995,,311.48,160.95,,
2023-01-17 22:07:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.09,296.37,234.916,202.52,,286.13,,,,,,300.225,,,,,,,,,,,,264.255,257.2183333333333,251.01666666666665,234.75125,233.64499999999998,215.36666666666667,224.125,,,,,,,,,,,,336.235,219.785,203.3166666666667,184.34666666666666,229.60000000000005,241.39999999999998,287.0566666666667,286.23666666666674,293.685,305.54200000000003,279.8375,299.73,303.6,249.655,212.2425,238.09,226.49,219.11249999999998,248.282,252.1725,268.75666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.062,261.49333333333334,275.02,,314.5133333333333,160.95,,
2023-02-19 22:01:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3375,236.07600000000002,199.994,,286.94,,,,,,304.8,,,,,,,,,,281.75,,264.255,257.2183333333333,249.2357142857143,232.80777777777777,232.33999999999997,213.605,224.125,,,,,,,,,,,,336.235,219.785,203.3166666666667,184.34666666666666,239.9516666666667,241.39999999999998,287.0566666666667,286.23666666666674,293.685,298.76,279.8375,299.73,303.6,249.655,212.2425,238.09,226.49,219.11249999999998,242.60500000000002,252.1725,268.75666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.9275,261.49333333333334,275.02,,314.5133333333333,160.95,,
2023-03-06 22:07:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3375,236.07600000000002,199.994,,286.94,,,,,,304.8,,,,,,,,,,281.75,,261.735,255.55999999999997,248.37714285714287,232.5111111111111,232.33999999999997,213.605,224.125,,,,,,,,,,,,337.7875,221.05249999999998,207.8133333333333,186.61666666666667,248.735,246.89999999999998,271.9925,285.32250000000005,295.4925,301.7425,280.90999999999997,300.95666666666665,304.72749999999996,249.9825,213.265,238.7625,228.0675,220.4275,242.855,251.73000000000002,271.69666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.36,,,,,,,,,,,,,,,,,,,,,,261.82500000000005,260.9566666666667,278.8733333333333,,319.8966666666667,160.95,,
2023-03-14 22:07:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3375,235.91000000000003,203.41,,,,,,,,304.8,,,,,,,,,,281.75,,261.735,259.876,248.37714285714287,233.6075,233.36499999999995,214.26,224.125,,,,,,,,,,,,339.108,220.12599999999998,207.79,183.7075,256.65500000000003,244.5775,262.294,284.47200000000004,295.5,302.566,280.87399999999997,301.315,303.45,249.648,213.3,238.51999999999998,228.652,220.254,242.31799999999998,249.47000000000003,269.47499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,,,,,,,,,,,263.046,260.8075,278.03499999999997,,320.27,160.95,,
2023-04-16 22:00:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.038,235.92200000000003,201.128,,,,,,,,305.05,,,,,,,,,,280.225,,261.735,259.876,248.37714285714287,231.42111111111112,231.06199999999998,212.0325,227.48333333333335,,,,,,,,,,,,339.108,220.12599999999998,207.79,183.7075,248.01000000000002,244.5775,262.294,284.47200000000004,295.5,302.566,280.87399999999997,301.315,303.45,249.648,213.3,238.51999999999998,228.652,220.254,242.31799999999998,249.47000000000003,269.47499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,,,,,,,,,,,263.046,260.8075,278.03499999999997,,320.27,160.95,,
2023-04-24 22:00:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.43399999999997,234.654,196.30599999999998,,,,,,,,305.05,,,,,,295.72,,,,280.225,229.87,261.735,259.3025,245.9257142857143,228.55875,228.998,208.99499999999998,237.48666666666668,,,,,,,,,,,,339.715,218.72249999999997,207.12333333333333,182.31000000000003,235.65333333333334,243.0333333333333,257.92,285.20500000000004,296.345,302.83,280.96,301.315,298.8225,248.50500000000002,212.96,237.55249999999998,229.15500000000003,221.83249999999998,241.93749999999997,248.01000000000002,269.47499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,,,,,,,,,,,263.2925,260.8075,278.03499999999997,,329.54200000000003,160.95,,
2023-06-02 22:06:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.71999999999997,233.57333333333335,187.61666666666665,,,,,,,,305.3,,,,,,295.72,,,,280.225,229.87,261.735,258.79999999999995,243.78,225.834,225.73333333333332,207.68999999999997,235.82500000000002,,,,,,,,,,,,340.4833333333333,216.7033333333333,205.21,176.735,225.48000000000002,238.23499999999996,247.92666666666665,283.8366666666667,295.8933333333334,303.7,280.3533333333333,300.98,298.1333333333334,247.5566666666667,212.40333333333334,237.01666666666665,228.88000000000002,222.39666666666665,240.69666666666663,246.3466666666667,268.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,258.76,244.82,,,,,,,,,265.0233333333333,259.97666666666663,277.58,,332.525,,,
2023-06-11 22:00:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.71999999999997,233.57333333333335,187.61666666666665,,,,,,,,305.3,,,,,,295.72,,,,280.225,229.87,261.735,258.79999999999995,243.78,225.834,225.73333333333332,207.68999999999997,235.82500000000002,,,,,,,,,,,,340.4833333333333,216.7033333333333,205.21,176.735,216.63000000000002,238.23499999999996,247.92666666666665,283.8366666666667,308.415,312.4225,280.3533333333333,312.315,298.1333333333334,247.5566666666667,212.40333333333334,237.01666666666665,228.88000000000002,222.39666666666665,227.3625,246.3466666666667,268.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,258.76,244.82,,,,,,,,,265.0233333333333,259.97666666666663,277.58,,332.525,,,
2023-07-13 22:00:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.71999999999997,233.57333333333335,187.61666666666665,,,,,,,,305.3,,,,,,295.72,,,,280.225,229.87,261.735,258.79999999999995,243.78,225.834,225.73333333333332,207.68999999999997,235.82500000000002,,,,,,,,,,,,340.4833333333333,216.7033333333333,205.21,176.735,210.15166666666667,238.23499999999996,247.92666666666665,283.8366666666667,308.415,316.598,280.3533333333333,312.315,298.1333333333334,247.5566666666667,212.40333333333334,237.01666666666665,228.88000000000002,222.39666666666665,225.93800000000002,246.3466666666667,268.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.935,,,,,,,,,,,,258.76,244.82,,,,,,,,,265.0233333333333,252.0525,277.58,,332.525,,,
