dates,nzd0549-0000,nzd0549-0001,nzd0549-0002,nzd0549-0003,nzd0549-0004,nzd0549-0005,nzd0549-0006,nzd0549-0007,nzd0549-0008,nzd0549-0009,nzd0549-0010,nzd0549-0011,nzd0549-0012,nzd0549-0013,nzd0549-0014,nzd0549-0015,nzd0549-0017,nzd0549-0018,nzd0549-0019,nzd0549-0020,nzd0549-0021,nzd0549-0022,nzd0549-0023,nzd0549-0024,nzd0549-0025,nzd0549-0026,nzd0549-0027,nzd0549-0028,nzd0549-0029,nzd0549-0030,nzd0549-0031,nzd0549-0032,nzd0549-0033,nzd0549-0034,nzd0549-0035,nzd0549-0036,nzd0549-0037,nzd0549-0048,nzd0549-0049,nzd0549-0050,nzd0549-0051,nzd0549-0052,nzd0549-0053,nzd0549-0054,nzd0549-0055,nzd0549-0056,nzd0549-0057,nzd0549-0058,nzd0549-0059,nzd0549-0060,nzd0549-0061,nzd0549-0062,nzd0549-0063,nzd0549-0064,nzd0549-0069,nzd0549-0070,nzd0549-0071,nzd0549-0072,nzd0549-0073,nzd0549-0074,nzd0549-0079,nzd0549-0080,nzd0549-0081,nzd0549-0082,nzd0549-0083,nzd0549-0084,nzd0549-0085,nzd0549-0086,nzd0549-0101,nzd0549-0102,nzd0549-0103,nzd0549-0114,nzd0549-0115,nzd0549-0116,nzd0549-0118,nzd0549-0119,nzd0549-0120,nzd0549-0121,nzd0549-0122,nzd0549-0123,nzd0549-0124,nzd0549-0125,nzd0549-0126,nzd0549-0127,nzd0549-0128,nzd0549-0129,nzd0549-0130,nzd0549-0131,nzd0549-0132,nzd0549-0138,nzd0549-0139,nzd0549-0140,nzd0549-0141,nzd0549-0142,nzd0549-0144,nzd0549-0145,nzd0549-0146,nzd0549-0147,nzd0549-0148,nzd0549-0149,nzd0549-0150,nzd0549-0151,nzd0549-0152,nzd0549-0153,nzd0549-0154,nzd0549-0155,nzd0549-0156,nzd0549-0157,nzd0549-0158,nzd0549-0159,nzd0549-0160,nzd0549-0161,nzd0549-0162,nzd0549-0163,nzd0549-0164,nzd0549-0165,nzd0549-0166,nzd0549-0167,nzd0549-0168,nzd0549-0169,nzd0549-0170,nzd0549-0171,nzd0549-0172,nzd0549-0174,nzd0549-0175,nzd0549-0176,nzd0549-0177,nzd0549-0178,nzd0549-0179,nzd0549-0180,nzd0549-0181,nzd0549-0182,nzd0549-0183,nzd0549-0184,nzd0549-0185,nzd0549-0186,nzd0549-0187,nzd0549-0188,nzd0549-0189,nzd0549-0190,nzd0549-0191,nzd0549-0192,nzd0549-0193,nzd0549-0194,nzd0549-0046,nzd0549-0047,nzd0549-0065,nzd0549-0066,nzd0549-0078,nzd0549-0105,nzd0549-0106,nzd0549-0107,nzd0549-0108,nzd0549-0109,nzd0549-0113,nzd0549-0117,nzd0549-0133,nzd0549-0134,nzd0549-0135,nzd0549-0136,nzd0549-0137,nzd0549-0173,nzd0549-0016,nzd0549-0076,nzd0549-0077,nzd0549-0087,nzd0549-0088,nzd0549-0089,nzd0549-0090,nzd0549-0091,nzd0549-0092,nzd0549-0093,nzd0549-0094,nzd0549-0098,nzd0549-0099,nzd0549-0100,nzd0549-0104,nzd0549-0111,nzd0549-0112,nzd0549-0143,nzd0549-0095,nzd0549-0096,nzd0549-0097,nzd0549-0075,nzd0549-0038,nzd0549-0045,nzd0549-0067,nzd0549-0068,nzd0549-0110,nzd0549-0043,nzd0549-0044,nzd0549-0040,nzd0549-0041,nzd0549-0042,nzd0549-0039,satname
2000-09-20 22:11:38.892,395.14,396.4,376.37,329.11,302.51,,439.41,473.91,,196.73,229.34,504.5,,,164.21,,458.44000000000005,472.30499999999995,455.26750000000004,462.4275,414.975,410.84666666666664,405.675,,423.99,474.96500000000003,466.685,303.765,156.845,192.31333333333336,241.82,259.565,285.3566666666666,300.4166666666667,313.68,326.49,368.615,351.76,,380.01666666666665,470.655,466.8966666666667,488.3766666666667,485.7125,488.3533333333333,484.56,447.97,401.31,405.815,195.35999999999999,208.34,406.15,205.73666666666668,,251.36,427.9,,332.6,358.36,232.475,432.46000000000004,406.07,460.745,428.45,,407.005,,,170.555,477.52,,,,363.67999999999995,,348.2,,510.03,357.20000000000005,241.71,225.395,397.73,259.735,221.66500000000002,193.845,,,,,445.41,518.25,,,,352.39,214.28,,,,323.02,,367.01,,,306.02,,241.76,,384.42,,,371.605,,,,,,,,,,,,,,233.02,,,,240.755,,,,,,,,,442.85,,452.165,,,215.46,,371.79,182.8066666666667,,,246.94,,,,,,,,,,453.93,,324.9,297.63,,,,,330.12,,,,,,,,,,,,,,,,,,213.81,,,,,,,,,,L7
2000-09-27 22:17:24.534,395.14,396.4,376.37,329.11,302.51,,439.41,473.91,,196.73,229.34,504.5,,,162.23000000000002,,435.36666666666673,433.16333333333336,446.066,462.4275,414.975,400.8725,405.675,,423.99,474.96500000000003,466.685,303.765,156.845,192.31333333333336,241.82,259.565,285.3566666666666,300.4166666666667,313.68,326.49,368.615,356.28499999999997,439.41,381.28,472.1233333333333,466.8966666666667,488.3766666666667,485.7125,488.3533333333333,477.27750000000003,445.82,401.31,402.27666666666664,195.35999999999999,208.34,406.15,205.73666666666668,,251.36,427.9,420.3,343.63,358.36,222.99333333333334,432.46000000000004,395.65,460.745,428.45,,407.005,,,170.555,477.52,,,,352.03666666666663,521.8,348.2,439.04,497.21,357.20000000000005,241.71,225.395,390.905,259.735,221.66500000000002,193.845,393.77,,443.41,,445.41,518.25,,,,354.015,214.28,,277.75,,316.38,,367.01,,,306.02,,260.225,,384.42,,,371.605,,,,,,,,,,,,,,233.02,,,,240.755,,,,,,,,,442.85,,452.165,,,215.46,,354.345,182.8066666666667,385.88,,246.94,,,,,,,,,,450.55,,324.9,297.63,501.18,,441.84,,330.12,,,209.6,,,,,,,,,,,,,,,216.06,,,,,,,,,,L7
2000-10-06 22:11:35.303,395.14,396.4,376.37,329.11,302.51,,445.65,473.91,,202.08999999999997,231.4,504.5,,195.7,162.23000000000002,301.19,435.36666666666673,433.16333333333336,446.066,462.4275,414.975,400.8725,405.675,,423.99,474.96500000000003,466.685,303.765,156.845,192.31333333333336,241.82,259.565,285.3566666666666,300.4166666666667,313.68,326.49,368.615,356.28499999999997,439.41,381.28,472.1233333333333,461.46500000000003,479.95500000000004,485.7125,484.51750000000004,475.68199999999996,445.82,401.31,402.27666666666664,195.35999999999999,208.34,406.15,205.73666666666668,,251.36,427.9,420.3,343.63,358.36,222.99333333333334,429.6033333333333,401.68333333333334,460.745,412.36,,407.005,,,170.555,477.52,,,,355.495,521.8,348.2,426.28499999999997,497.21,357.20000000000005,241.71,225.395,390.905,265.27333333333337,232.26999999999998,199.4766666666667,378.80499999999995,,443.41,240.2,345.15,518.25,,,,354.015,214.28,347.19,277.75,,316.38,,367.01,,,306.02,,260.225,,384.42,,,371.605,,,,,,,,,,,,,,233.02,,,212.89,240.755,216.46,,166.52,,,,,,442.85,236.9,452.165,,,215.46,,354.345,182.8066666666667,385.88,,262.445,178.7,,321.01,,,,,,,450.55,,324.9,297.63,501.18,,441.84,,330.12,,,209.6,,,,,,418.49,,513.41,,,,,,,216.06,,,,,,,,,,L7
2000-10-29 22:17:19.582,395.14,396.4,376.37,329.11,302.51,,445.65,473.91,,202.08999999999997,231.4,505.33500000000004,,195.7,162.23000000000002,301.19,414.81500000000005,433.16333333333336,431.62600000000003,456.09999999999997,414.975,392.52799999999996,403.7833333333333,280.2,423.99,474.96500000000003,466.685,303.765,156.845,192.31333333333336,241.82,259.565,285.3566666666666,300.4166666666667,313.68,326.49,368.615,360.81,439.41,381.28,472.1233333333333,458.56800000000004,468.872,488.96666666666664,484.51750000000004,475.68199999999996,445.82,407.16333333333336,393.9125,195.35999999999999,208.34,,205.73666666666668,,241.78,,420.3,354.66,,209.36,428.55499999999995,401.68333333333334,460.51,412.36,,388.97,,,160.36,477.52,,,,352.90333333333336,520.93,348.2,410.26666666666665,484.39,357.46000000000004,264.76,225.395,390.905,273.915,233.8625,206.405,378.80499999999995,,443.41,240.2,240.54,,,,,360.5933333333333,,347.19,277.75,,316.38,,,,,317.62,,260.225,,,,,359.19,379.02,,,,,,,,,,,,,,288.01,,212.89,259.56,216.46,,166.52,,,,,220.88,426.08,230.26,459.41,,,199.135,,336.9,172.40000000000003,404.04499999999996,,277.95,183.795,,321.01,,,,,,335.66,447.17,,350.53,,501.18,,441.84,,,,,209.6,,,,,,436.315,,513.41,,,,,,,333.43,386.45,179.22,,,382.29,,,,,L7
2001-02-11 22:11:12.788,385.445,392.27,374.28999999999996,333.15999999999997,292.075,,442.77,490.45000000000005,,202.08999999999997,231.4,505.33500000000004,,184.225,153.13666666666666,301.19,403.0366666666667,415.57,417.14166666666665,456.09999999999997,414.975,393.3333333333333,398.7725,280.2,424.7875,474.2733333333333,466.685,303.765,153.53,190.4675,234.04,247.85999999999999,279.0425,301.345,316.33,329.35,368.615,360.81,410.05,383.258,464.155,456.46333333333337,468.872,477.53999999999996,480.25,474.5516666666667,448.446,406.74,396.7,196.975,206.8075,,205.1025,,241.78,,420.3,354.66,,209.36,428.55499999999995,405.0925,472.79999999999995,412.36,,388.97,,,160.36,477.52,,,235.65,359.3675,520.93,348.2,430.705,475.32,357.46000000000004,291.49,267.58666666666664,390.905,279.468,240.142,206.594,378.80499999999995,256.96,443.41,234.05,239.68999999999997,,227.54,,181.75,360.5933333333333,,347.19,277.75,,316.38,233.07,,229.86,174.16,317.62,,277.92,301.83,,269.85,240.6,359.19,364.985,257.73,265.88,,461.58,452.73,,,,,,,288.11,,279.46000000000004,227.24,215.73,259.56,226.115,278.6,151.685,268.33,,412.72,,220.88,434.83,230.26,459.41,,,253.58,,336.9,170.28,404.04499999999996,,277.95,183.795,402.37,340.325,,496.38,,,,335.66,447.17,271.08,350.53,,501.18,,441.84,,,,,209.6,,,,,,436.315,,513.41,,,,,,,333.43,386.45,179.22,,,382.29,,,,,L7
2001-02-11 22:11:36.766,385.445,392.27,374.28999999999996,333.15999999999997,292.075,,442.77,490.45000000000005,,202.08999999999997,231.4,505.33500000000004,,184.225,153.13666666666666,301.19,396.125,404.46999999999997,405.15142857142854,456.09999999999997,414.975,393.3333333333333,398.7725,280.2,426.36400000000003,471.7325,466.685,303.765,153.0125,189.278,229.385,241.9375,274.636,302.716,317.452,331.748,368.615,360.81,402.85666666666674,390.1133333333333,463.576,456.58,468.872,477.078,478.83,474.46999999999997,449.93,405.898,398.565,198.15,206.402,,205.652,,241.78,,420.3,354.66,,209.36,428.55499999999995,401.892,470.99,412.36,,388.97,,,160.36,477.52,,306.29,233.06,362.90999999999997,520.93,348.2,442.68999999999994,475.37000000000006,357.46000000000004,328.088,322.8525,390.905,279.468,240.142,206.594,366.42333333333335,264.04499999999996,369.27,233.22333333333333,238.3475,,241.66,,191.565,360.5933333333333,,347.19,277.75,,316.38,235.89999999999998,,227.695,174.6,317.62,447.97,287.3775,303.45,,268.44500000000005,252.675,359.19,360.67,259.67,270.53,,462.89,453.22,379.14,,,375.9,,,288.11,,279.46000000000004,225.99,217.67333333333332,259.56,227.4466666666667,284.005,185.6833333333333,267.16499999999996,,399.71000000000004,,220.88,437.3433333333333,230.26,459.41,367.04,,280.445,,336.9,169.6575,404.04499999999996,,277.95,183.795,411.755,353.42333333333335,,494.31,240.87,,,335.66,447.17,278.345,350.53,,501.18,,441.84,,,,,209.6,,,,,,436.315,,511.485,,,,,,,333.43,386.45,179.22,,,382.29,,,,,L7
2001-03-06 22:17:18.578,375.75,388.14,372.21,337.21,281.64,,444.44999999999993,506.99,,207.45,233.46,506.17,,184.225,147.59999999999997,301.19,381.3633333333333,404.46999999999997,399.2416666666666,453.805,414.975,392.15,401.75333333333333,280.2,427.25250000000005,472.41,466.685,303.765,153.0125,187.26,229.385,241.9375,271.40250000000003,297.66999999999996,316.825,330.07,368.615,360.81,390.5475,390.22666666666663,463.576,458.32166666666666,465.95500000000004,476.61,479.96400000000006,475.3416666666667,453.646,411.365,398.565,204.6925,212.31,,211.3375,,241.78,420.34,420.3,354.66,,204.03,423.89,400.8475,476.23,396.27,,,,,,,,320.815,233.06,364.98,520.93,348.2,442.68999999999994,475.37000000000006,365.43,353.5683333333333,358.742,384.08,284.205,241.885,210.41166666666666,366.42333333333335,264.04499999999996,369.27,233.22333333333333,238.3475,,241.66,,191.565,364.695,,358.95500000000004,277.75,,309.74,235.89999999999998,381.08,227.695,174.6,317.62,456.395,302.5833333333333,303.45,,268.44500000000005,252.675,,360.67,259.67,270.53,255.03,462.89,453.22,373.775,,310.43,375.9,,,289.515,,272.7166666666667,230.14666666666668,220.6575,,227.4466666666667,284.005,185.6833333333333,267.16499999999996,195.17,399.71000000000004,212.49,220.88,442.975,222.00666666666666,,367.04,,302.1066666666666,,336.9,169.6575,405.92333333333335,,277.95,183.795,411.755,331.34749999999997,,494.31,240.87,,,335.66,447.17,278.345,350.53,,500.145,,453.21,,,253.53,,199.125,,439.79,,,,436.315,,511.485,,509.29,386.84,345.08,,,366.06,386.45,179.22,,,382.29,,,,,L7
2001-03-22 22:17:09.568,375.75,388.14,372.21,337.21,281.64,,444.44999999999993,506.99,410.03,207.45,233.46,506.17,,184.225,147.59999999999997,319.98,381.3633333333333,359.24666666666667,355.84399999999994,426.13,,375.82,383.74,287.115,429.92500000000007,468.5,,,149.17999999999998,184.725,216.95,224.31,258.55500000000006,306.16499999999996,323.11,339.635,,360.81,390.5475,392.48999999999995,458.85666666666674,448.25199999999995,439.615,459.245,469.3066666666667,466.9025,451.88999999999993,397.3233333333333,388.65199999999993,202.335,211.88333333333333,,205.52499999999998,,241.78,420.34,420.3,354.66,,204.03,423.89,400.8475,471.8633333333333,388.71500000000003,,,,,,,,320.815,291.89000000000004,366.295,520.93,,452.06,464.6075,380.505,426.262,463.99750000000006,401.835,300.494,251.99499999999998,218.695,366.42333333333335,264.04499999999996,307.11,233.22333333333333,238.3475,,241.66,,191.565,364.695,241.6,358.95500000000004,277.75,,309.74,235.89999999999998,381.08,227.695,177.84333333333333,317.62,456.395,302.5833333333333,303.45,,268.44500000000005,252.675,,360.67,259.67,270.53,255.03,462.89,453.22,373.775,,306.9,375.9,,261.11,290.4666666666667,216.29,260.0875,230.14666666666668,226.16799999999998,,227.4466666666667,284.005,185.6833333333333,267.16499999999996,213.71499999999997,399.71000000000004,217.005,224.375,442.975,217.0575,,367.04,,302.1066666666666,,336.9,166.915,409.6925,,277.95,183.795,411.755,321.584,,499.2966666666666,255.595,,,335.66,447.17,278.345,350.53,,500.145,,453.21,,,253.53,,199.125,,439.79,,,,436.315,339.64,511.485,,509.29,386.84,345.08,,,390.68,396.7,182.36,,,382.29,,,,,L7
2001-04-16 22:10:54.636,387.06,393.04499999999996,365.48,339.04499999999996,289.11,,437.01,506.99,399.78999999999996,173.85,,514.3,,172.75,134.95,338.77,377.43499999999995,361.42999999999995,342.49,444.28999999999996,,389.03999999999996,386.35,287.115,436.03666666666663,475.3566666666666,464.72,,149.17999999999998,184.725,218.68666666666664,224.71,262.82666666666665,310.25333333333333,323.11,339.635,,,360.985,391.6025,450.75500000000005,449.0224999999999,424.54,459.245,467.455,471.43999999999994,458.15,397.3233333333333,385.648,202.335,209.8375,,199.48999999999998,,241.78,420.34,,,,,,402.20500000000004,471.8633333333333,364.06500000000005,282.93,,,299.07,,,,320.815,320.3225,375.78749999999997,520.06,,469.854,457.73499999999996,380.505,426.262,463.99750000000006,419.59,306.53,251.5,221.34666666666666,341.66,261.92,228.24666666666667,229.73499999999999,236.16666666666666,,233.93999999999997,,189.52666666666664,373.75,241.6,370.72,,,,235.96666666666667,381.08,227.695,177.84333333333333,317.62,456.395,314.53,303.45,,268.44500000000005,256.99333333333334,,360.67,250.85666666666668,259.25333333333333,240.45999999999998,462.89,453.22,373.775,,302.4266666666667,375.9,,264.875,291.115,222.925,244.67600000000002,230.14666666666668,229.48749999999998,,232.94,284.005,214.19333333333336,267.16499999999996,213.71499999999997,399.71000000000004,217.005,224.375,442.975,210.44333333333336,,349.43,,302.1066666666666,,,166.915,417.62999999999994,,,188.89,411.755,321.7275,,492.365,255.595,,,335.66,,278.345,345.735,,499.11,,464.58,,,253.53,291.84,188.65,471.46,458.69,,283.78,,454.14,350.005,509.56,,509.29,386.84,345.08,,,448.1366666666667,396.7,182.36,,,382.29,,,,,L7
2001-11-26 22:09:21.320,382.47,392.03,366.92,330.98,267.39,,,,,141.0,223.46,,,172.75,,,,,,,,,,,424.18,,,,156.43,206.65,220.67,,,,,,,,332.02,389.44,464.71,467.48,,477.17,476.74,,445.98,403.03,397.53,196.11,204.52,,202.73,,,,,,,,,,,,,,,,,,,,408.75,,,,398.61,,,486.97,505.5,,,,,,252.63,232.45,,,,,,,,,,,,284.72,265.2,,238.95,,,,325.91,318.98,,,252.34,,,,,,458.8,454.04,,,,,,,,,,,,,,,,,,399.01,,,413.76,,,314.87,359.98,375.4,,,166.62,,,,180.93,,303.19,,468.11,287.99,175.19,,,444.07,,,,,,,,,,,,,,,,,489.36,,,,,,,,,,,,,,,,,,,L7
2001-11-26 22:09:45.291,382.47,392.03,366.92,330.98,267.39,,,,,141.0,223.46,,,172.75,,,,,,,,,,,424.18,,,,156.43,206.65,220.67,,,,,,,,332.02,409.43,467.25,467.27,,479.69500000000005,485.875,,441.33500000000004,405.405,396.29999999999995,193.635,204.325,,201.39999999999998,,,,,,,,,,,,,,,,,,,,405.475,377.58,,,416.765,408.42,,486.97,505.5,,,,,329.28,253.29500000000002,250.14,225.18,215.93,,,,,,,402.54,,,284.72,265.2,,238.95,,,440.98,325.91,318.98,385.16,,252.34,396.19,,,,,459.63,454.08000000000004,,,,,,,,,,,,,,,,,,398.025,,,412.515,248.09,,314.27,360.9,366.195,,,165.01999999999998,,,286.24,174.62,274.77,302.945,,468.11,287.99,177.51,,,444.07,,,,,,,,,,,,,,,,,488.17,,,,,,,,,,,,,,,,,,,L7
2001-12-19 22:15:37.819,382.47,392.03,366.92,330.98,267.39,,,,,141.0,223.46,,,172.75,,,,361.78,,,439.73,423.63,413.55,,424.18,493.06,,,156.43,206.65,220.67,,,,,,,,332.02,409.43,467.25,467.27,,479.69500000000005,485.875,505.35,441.33500000000004,405.405,396.29999999999995,193.635,204.325,,201.39999999999998,,,,,,,,,,,,272.57,,,,,,,369.33,405.475,377.58,,,416.765,411.95500000000004,,473.26,505.5,,,,,338.23,253.29500000000002,250.14,225.18,215.93,,,445.12,,,,402.54,,,284.72,265.2,,238.95,,306.02,440.98,325.91,318.98,385.16,,252.34,402.53499999999997,,264.02,229.99,,444.58666666666664,441.1133333333334,,,,,,246.65,284.57,321.95,,,,,,255.28,253.14,263.66,229.86,398.025,227.0,242.49,412.515,229.03,,314.27,360.9,366.195,,357.87,246.53,386.11,,286.24,188.04333333333332,279.695,294.0,,485.27,287.99,187.83666666666667,,,444.07,260.64,,354.17,467.36,,,490.25,,254.23,448.72,,434.99,,,,,485.66333333333336,,,461.35,,,,,,431.98,,,,,,,,,,L7
2002-02-14 22:09:41.178,380.475,395.25,366.415,337.605,275.88,260.81,435.89,,,154.94,223.46,513.18,,172.75,,,399.96,361.78,,436.55,439.73,430.905,413.55,,428.96500000000003,493.06,399.94,,153.645,199.015,220.7,228.1,271.8,314.32,331.21,355.21,,,356.55499999999995,409.43,467.25,459.25,,480.18,485.2833333333333,489.99,446.77,405.0533333333333,394.55,189.92999999999998,204.51,,194.9333333333333,,,,,,,,,,,,272.57,,,,,,,369.33,408.1233333333333,373.04999999999995,,,416.765,411.95500000000004,,473.26,505.5,,,,,338.23,243.85,250.14,227.16500000000002,215.93,,208.54,445.12,,,,402.54,,,284.72,265.2,,219.3,173.38,306.02,440.98,325.91,318.98,385.16,,260.59,402.53499999999997,,254.71999999999997,230.37,,443.45,440.27750000000003,,,276.95,353.4,,246.65,284.57,336.36,,,,,,273.67,259.275,263.66,229.86,393.70666666666665,227.0,242.49,400.45,229.03,,314.27,360.9,358.90000000000003,,357.87,246.53,386.11,402.22,293.645,190.525,278.75333333333333,281.1475,,484.4433333333333,283.83000000000004,202.2475,198.67,,444.07,260.64,,338.8,467.36,,442.64,491.625,,254.23,453.635,,418.195,,,262.91,,477.7175,,,461.35,477.77,357.46,325.82,,,431.98,,,,,,,,,,L7
2002-03-25 22:15:47.156,380.475,395.25,366.415,337.605,275.88,260.81,435.89,,,154.94,223.46,513.18,,172.75,,,399.96,361.78,321.67,404.15999999999997,439.73,430.905,413.55,,428.96500000000003,493.06,418.21500000000003,,153.645,199.015,220.7,228.1,271.8,314.32,331.21,355.21,,,356.55499999999995,409.43,467.25,459.25,,480.18,485.2833333333333,489.99,446.77,405.0533333333333,394.55,189.92999999999998,276.2575,483.47,194.9333333333333,,,,,,,,,,,,272.57,,,,,,,369.33,408.1233333333333,373.04999999999995,498.94,,422.2833333333333,414.18,376.38,427.7266666666667,505.5,,,,,332.94,240.365,266.58666666666664,238.50666666666666,196.985,475.83,208.54,445.12,,,212.58,402.54,,,284.72,247.3,368.03,219.3,173.38,306.02,440.98,334.93,318.98,385.16,,270.2966666666667,403.4066666666667,,259.04,233.45000000000002,242.03,443.45,440.27750000000003,,,276.95,353.4,,246.65,284.57,328.21,,241.43,256.61,290.08,245.05,273.67,261.48,259.85,224.365,393.70666666666665,229.83499999999998,225.695,400.45,222.4,,314.27,360.9,358.90000000000003,,357.87,293.005,386.11,402.22,293.645,190.525,282.92,281.1475,,484.4433333333333,283.83000000000004,202.2475,194.51999999999998,,444.07,241.535,,338.8,467.36,,442.64,491.625,,254.23,453.635,,418.195,,,252.735,,477.7175,,,464.79,477.77,357.46,325.82,,,439.12,370.09,184.44,,,358.76,,,,,L7
2002-05-21 22:09:53.053,384.08,396.5366666666667,366.415,337.605,275.88,260.81,435.89,,,154.94,223.46,513.18,,172.75,,,399.96,361.78,321.67,404.15999999999997,439.73,442.6233333333333,413.55,,428.96500000000003,493.06,418.21500000000003,,153.645,199.015,220.7,228.1,271.8,319.71500000000003,331.21,355.21,,,356.55499999999995,409.43,467.25,459.25,444.39,478.29,485.2833333333333,483.45666666666665,446.77,405.0533333333333,394.55,189.92999999999998,276.2575,483.47,194.9333333333333,,,,,,,,,,,,272.57,,,,,,,369.33,408.1233333333333,373.04999999999995,498.94,,422.2833333333333,414.18,376.38,402.475,505.5,,,,,332.94,240.365,266.58666666666664,238.50666666666666,196.985,475.83,208.54,445.12,,,212.58,396.56,,,284.72,247.3,354.17999999999995,219.3,173.38,306.02,431.81,334.93,318.98,403.595,,270.2966666666667,403.4066666666667,,259.04,233.45000000000002,242.03,448.64,443.218,,,276.95,353.4,,251.375,284.57,322.805,,241.43,256.61,290.08,245.05,273.67,261.48,259.85,224.365,393.70666666666665,229.83499999999998,225.695,388.885,222.4,,314.27,373.85999999999996,358.90000000000003,,357.87,293.005,386.11,402.22,293.645,190.525,282.92,281.1475,,484.4433333333333,296.0833333333333,202.2475,194.51999999999998,,444.07,241.535,301.6,338.8,467.36,525.37,433.83,491.625,319.51,254.23,473.59,177.03,418.195,,421.31,252.735,,477.7175,,,464.79,477.77,357.46,340.04999999999995,,,439.12,370.09,184.44,,,358.76,,,,,L7
2002-07-31 22:15:11.713,384.885,398.7900000000001,365.91,344.23,284.37,260.81,435.89,,,168.88,,510.075,,,,,390.96,374.12,321.67,401.93666666666667,,460.3233333333333,,,433.75,,418.21500000000003,,150.86,191.38,220.73,228.1,271.8,319.71500000000003,331.21,355.21,,342.32,373.45,,,443.21,444.39,476.885,484.1,472.50999999999993,457.64,404.35,391.05,182.52,395.0466666666666,476.22,182.0,,256.84,,481.55,,,,,380.37,,,234.93,,319.85,,,,,,413.42,368.52,498.94,,433.32,418.63,376.38,337.2633333333334,,,,,,322.36,227.435,299.48,245.17,178.04,475.83,208.54,,,,212.58,390.58,,,,229.4,354.17999999999995,199.65,173.38,,422.64,343.95,,422.03,,279.275,405.15,,256.55,235.18,235.615,454.7199999999999,446.37500000000006,,,276.95,353.4,,247.04000000000002,,323.09,,241.43,248.885,290.08,245.05,292.06,265.65000000000003,256.04,218.87,385.07,232.67,208.9,365.255,209.14,,,399.78,344.31,,392.51,427.22,408.26,415.65,301.05,197.97,286.14500000000004,242.59,,482.79,300.13,245.48,194.51999999999998,,,222.43,292.69500000000005,327.985,,521.81,433.83,499.055,319.51,,483.96999999999997,177.03,401.4,,425.145,252.735,,453.88,,,468.23,477.77,357.46,354.3066666666667,308.05,,427.265,370.09,184.44,,,358.76,,,,,L7
2002-10-03 22:14:41.164,391.29,399.11,,,,,,,,,,506.97,,,,,381.96,374.12,,393.405,,471.395,426.63,,,,,,,,,,,325.11,,,,342.32,365.81,,,451.38,444.39,472.62,,470.39,,368.97,369.01,,486.12,473.18,,,256.84,,481.55,,,,,380.37,,365.76,234.93,,323.70500000000004,,,,,,,,,,,,,337.56500000000005,,,,,262.98,,,,,,462.63,,431.21,,,,363.075,,336.85,298.28,,320.595,,247.7,,422.64,,,422.03,,,,,,,229.2,469.4,454.98,,,,,,247.04000000000002,,306.59,157.18,,232.32999999999998,,,,,,,,,,354.19,,,,399.78,,,392.51,421.7,407.83500000000004,429.08,,,,,,,320.59,,,,,,288.32666666666665,332.54,,521.81,425.02,505.11,309.37,,496.7866666666667,177.03,,,425.145,,,,,,495.77,466.91,405.27,364.09999999999997,308.05,,422.75,,,,,345.11,,,,,L7
2002-12-06 22:15:13.685,,,,,,,,,,,,505.79,448.31,,,,381.96,374.83500000000004,,393.405,,480.065,420.025,,,,,,,,,,,,,,,342.32,365.81,,,451.38,,,,,431.19,368.97,369.01,,489.7033333333334,482.8866666666667,,,256.84,,481.55,,,,,380.37,,365.76,234.93,352.76,336.02333333333337,,,,,,,,,,404.44,384.99,351.85,348.41,,,306.12,289.47,262.98,340.46,,,,,462.63,,431.21,,,,349.935,,338.54,298.28,,313.38,,247.405,,,,,,,,,384.5,261.99,,229.2,421.92,,380.91,,303.37,,,251.54500000000002,312.62,274.86,225.99,,242.12666666666667,252.47,258.86,249.43,248.11,,240.58,,216.43,238.61,242.0,232.51,229.56,,,,,392.51,423.1066666666666,410.21000000000004,429.08,,211.01,,,,,308.38,,,,430.68,,281.69,331.765,,518.25,,505.11,299.23,,488.43000000000006,,,,428.98,,,,,,495.77,466.91,405.27,369.01,308.05,,422.75,,187.23,,,345.11,,,,,L7
2002-12-31 22:09:08.026,,,,,,,,,,,,505.79,448.31,,,,381.96,374.83500000000004,,393.405,,480.065,420.025,,,,,,,,,,,,,,335.89,342.32,365.81,,483.1,475.28499999999997,,,,513.41,458.09000000000003,368.97,369.01,,489.7033333333334,482.8866666666667,,,259.34,,481.55,,,,,380.37,,365.76,234.93,352.76,336.02333333333337,,,,,,,,,,404.44,384.99,351.85,348.41,,,306.12,289.47,262.98,340.46,,,,,462.63,,431.21,,,,349.935,,338.54,298.28,,313.38,,247.405,,,,,,,,,384.5,261.99,,229.2,421.92,,380.91,,303.37,,,251.54500000000002,312.62,274.86,225.99,,242.12666666666667,252.47,258.86,249.43,248.11,,240.58,,216.43,238.61,242.0,232.51,229.56,,,,,378.78999999999996,423.1066666666666,410.21000000000004,429.08,,211.01,,,,,308.38,,,,430.68,,281.69,331.765,,518.25,,505.11,299.23,,488.43000000000006,,,,428.98,,,,,,495.77,466.91,405.27,369.01,308.05,509.41,422.75,,187.23,,,345.11,,,,,L7
