dates,satname,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0019,nzd0530-0078,nzd0530-0092,nzd0530-0111,nzd0530-0112,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0110,nzd0530-0116,nzd0530-0117,nzd0530-0028,nzd0530-0043,nzd0530-0044,nzd0530-0064,nzd0530-0093,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138,nzd0530-0065,nzd0530-0066
2019-01-11 22:26:49.169000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.57,498.86,492.42,487.89,480.41,481.09,477.24,476.73,472.21,468.34,465.78,397.45,396.78,389.96,,,,414.06,407.85,389.41,388.47,388.17,392.58,395.37,396.05,392.58,386.98,389.73,392.52,367.44,424.85,388.36,389.28,,,,,,453.58,443.44,442.55,434.86,368.74,364.69,358.36,356.61,345.87,341.95,335.86,328.12,368.82,321.41,,
2019-01-27 22:26:45.220000,L8,,,,,,,,,,,,,,,,,,,,359.94,361.13,341.39,273.34,243.81,280.13,273.05,289.51,397.30,498.67,495.21,491.44,480.05,467.58,355.84,485.26,473.66,466.12,,,347.90,367.43,379.72,395.95,402.42,411.48,368.95,352.32,440.33,440.01,412.76,445.73,,,,,,,,,,,,,,,,,519.76,497.11,485.84,470.54,466.42,448.53,456.66,464.72,450.22,371.59,421.62,447.24,444.18,437.17,446.33,448.23,441.20,461.13,447.48,342.85,248.80,329.05,324.10,315.29,421.08,413.72,399.27,399.52,387.47,325.97,311.70,282.50,358.66,460.67,458.28,359.28,340.88,293.91,341.44,338.05,335.39,311.42,315.69,289.09,301.60,316.32,317.29,300.60,370.61,331.91,289.45,372.51,426.90,343.31,,463.12,311.44,378.03,387.44,381.58,325.20,283.19,272.40,269.58,261.66,156.50,207.54,141.65,194.63,189.45,,
2019-02-05 22:20:33.244000,L8,,,,,,523.82,520.55,519.02,520.73,520.61,517.07,515.02,507.45,498.55,474.83,440.02,412.97,392.89,374.50,384.40,453.94,506.98,520.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12 22:26:43.149000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.43,504.86,499.86,495.36,493.55,492.30,491.52,491.31,487.54,490.51,487.72,490.23,487.09,481.50,473.77,467.23,461.31,455.85,447.92,446.10,438.08,440.97,435.51,425.78,369.92,364.47,337.33,,,492.41,389.10,378.35,358.73,360.27,364.09,367.48,369.06,371.29,372.29,366.03,359.23,357.17,345.64,401.03,355.57,355.54,,,,,494.09,367.12,404.51,415.91,412.81,346.81,340.75,337.04,331.05,322.69,318.83,312.53,306.98,303.04,298.46,,
2019-02-21 22:20:30.485000,L8,473.89,448.39,398.49,429.62,489.76,,,,,,,,516.78,511.93,487.45,454.74,425.34,416.42,388.79,393.07,484.54,520.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-16 22:26:33.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.35,498.62,512.38,507.63,502.67,498.41,500.80,506.75,496.06,486.14,486.87,483.18,475.69,469.18,464.90,463.42,473.18,473.42,460.27,453.53,462.90,467.69,484.31,381.91,366.31,335.51,,,491.08,416.80,398.70,361.15,362.51,373.92,375.90,379.24,385.77,385.31,377.26,366.32,356.09,344.21,418.59,356.40,356.35,,,,,492.51,483.96,474.90,450.68,436.00,339.62,342.33,339.42,331.92,335.81,326.08,324.03,323.21,316.31,308.04,,
2019-04-17 22:26:24.837000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.72,363.10,287.66,,,,,,,,,,,,,,,,,,,,,,,498.99,484.58,477.54,489.21,467.08,473.39,478.76,467.27,450.40,451.79,451.17,448.32,450.80,456.36,451.35,472.75,450.31,455.33,246.32,291.46,320.43,255.13,246.13,417.61,413.29,405.80,398.30,360.83,354.99,327.50,,482.42,454.38,378.45,369.71,350.38,350.93,352.88,355.97,356.69,357.71,358.77,352.58,348.64,342.71,334.18,387.66,348.60,349.36,,,,,468.50,357.88,394.81,404.00,396.58,332.88,329.06,326.15,320.37,316.12,311.34,305.28,300.16,292.41,289.92,,
2019-06-20 22:26:49.743000,L8,,,,,,,,,,,,,,,499.93,488.67,499.43,511.70,512.45,414.62,,,489.55,378.09,283.05,266.86,529.47,518.18,301.39,326.32,374.51,522.56,504.62,425.84,386.59,387.65,375.46,382.12,384.40,381.70,395.81,426.98,413.89,415.10,,,,,,,,,,,,,,,,,,,,,,,,508.89,502.51,484.01,476.08,467.50,455.60,451.29,457.75,456.84,445.32,440.18,441.23,438.55,438.45,431.84,438.08,437.39,452.03,435.57,446.39,443.15,439.83,440.28,427.26,420.78,415.48,408.80,401.21,393.24,347.03,344.04,303.34,299.03,470.66,444.49,366.49,361.99,345.01,345.66,341.59,345.77,348.32,346.43,348.48,340.07,338.71,326.73,290.15,369.66,339.45,343.74,518.51,349.84,351.45,,457.46,350.18,366.27,385.83,383.55,204.01,298.77,290.16,304.81,302.69,303.95,294.75,290.42,280.10,282.55,,
2019-09-08 22:27:12.355000,L8,,,,,,,,,,424.54,375.69,420.83,417.70,338.34,405.66,,,,516.90,498.02,,,,,,,,258.33,151.86,149.05,236.00,279.77,,,,,,429.11,416.94,410.63,406.07,422.95,526.58,520.72,515.00,509.45,513.34,510.84,511.15,518.28,509.47,496.08,,,,,,,,,,,,,,,,,,499.77,490.74,479.79,487.54,466.50,476.37,480.14,468.23,454.70,455.29,453.11,452.41,449.13,457.59,450.78,469.61,453.64,454.19,290.47,339.74,318.53,301.50,251.66,419.45,414.08,408.54,398.84,359.36,352.44,323.17,353.71,477.37,455.48,376.55,368.78,348.41,348.74,351.01,353.06,330.76,355.02,354.92,351.02,347.27,327.85,331.08,385.28,346.85,346.68,,397.10,412.53,,472.25,358.96,389.97,400.73,396.26,325.97,321.61,323.02,317.51,314.69,303.35,290.31,,,,,
2019-11-11 22:27:19.914000,L8,493.11,494.49,277.93,268.81,256.56,178.46,,,,,,,,,460.37,500.33,499.07,404.88,,346.64,323.29,413.01,430.16,332.23,,,,253.22,265.22,279.00,278.63,291.64,,,,,,526.67,518.29,434.46,513.69,,,,,,,,,,,,,,,,,,243.28,360.50,201.17,135.65,,,,,,,,,,497.00,492.57,480.76,480.83,481.18,473.08,476.18,339.49,341.41,342.09,344.58,347.05,348.44,475.12,466.38,349.07,343.04,332.01,318.96,324.45,343.97,341.02,410.67,417.17,406.76,353.38,348.22,311.82,,516.97,354.40,370.86,362.41,348.68,348.96,352.15,355.18,354.96,356.62,356.82,351.88,347.98,342.73,336.69,380.81,345.10,347.46,,514.57,504.08,398.95,358.12,338.49,386.71,396.49,390.11,335.73,329.69,324.34,319.61,316.46,311.71,306.72,300.77,291.26,285.47,405.65,413.10
2020-01-23 22:20:55.593000,L8,,,,,,,,,,,525.00,520.47,515.00,506.27,482.95,444.66,416.87,397.70,369.20,382.74,466.99,510.97,522.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12 22:20:24.358000,L8,,,,,,,,,,,,,227.80,263.46,324.66,277.36,354.27,300.50,260.39,255.27,174.58,,265.46,295.15,407.26,412.88,452.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19 22:26:32.106000,L8,,,,,,,,,,427.72,428.05,419.28,436.43,416.90,401.51,315.27,329.33,327.15,342.22,529.07,466.26,484.24,154.37,350.60,299.43,266.72,271.68,429.95,429.68,443.10,441.45,374.68,435.10,352.58,419.72,394.47,396.03,363.99,368.47,359.06,378.52,374.85,,,,,,,,,,,,,,,,,,,,,,,,,,510.30,500.21,481.63,463.71,464.04,456.59,452.98,460.85,457.69,448.10,440.83,442.02,440.74,438.33,436.27,444.95,435.49,447.30,434.71,436.11,428.68,418.16,400.30,393.01,395.49,397.81,395.97,395.03,383.87,346.78,342.72,299.42,327.90,468.79,443.72,364.60,354.43,338.99,340.75,339.00,333.36,343.25,343.44,340.77,329.74,333.36,307.83,156.46,376.05,,335.06,405.26,427.29,375.54,,454.36,288.46,383.82,393.56,384.93,316.09,307.74,287.06,308.04,305.03,299.97,284.33,258.29,253.50,,,
2020-05-14 22:20:12.530000,L8,,,,,,,,,,,523.68,521.02,514.75,504.86,485.20,453.58,427.13,411.61,372.52,385.92,469.70,511.54,523.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21 22:26:24.857000,L8,,,,,,,,,,,,,,,,,,,508.37,413.54,479.55,,340.49,343.15,296.40,293.13,272.78,425.96,429.49,440.35,439.40,427.31,433.66,424.27,381.99,374.04,,371.60,370.71,360.24,379.02,382.81,406.40,,,,,,,,,,,,,,,,,,,,,,,,,507.12,498.97,483.59,463.88,462.29,449.13,449.28,449.53,452.41,447.15,439.03,440.87,439.53,439.78,435.91,434.97,433.67,442.92,423.35,441.67,440.27,444.18,437.28,426.69,421.14,412.86,405.74,399.82,388.75,348.93,345.01,320.75,346.90,467.75,444.06,366.32,360.02,343.02,344.00,337.71,331.51,343.94,345.49,343.55,,,193.21,272.49,370.58,339.61,343.66,394.92,343.06,387.11,,453.89,316.41,377.90,388.77,380.53,314.49,310.74,294.98,308.91,303.89,294.31,282.14,272.94,263.65,269.14,,
2020-05-30 22:20:16.612000,L8,162.39,156.75,156.74,160.62,168.67,214.67,277.54,270.42,253.57,221.08,269.63,273.05,267.60,254.94,252.99,242.77,227.07,246.49,257.11,166.37,,,,374.67,374.34,398.79,402.04,355.21,350.68,359.27,292.63,258.88,261.20,261.89,265.90,273.32,232.01,212.53,196.82,252.97,245.72,291.56,234.30,303.28,311.76,291.99,321.82,,,,430.71,379.03,405.70,500.07,493.97,491.60,492.32,489.30,504.13,510.69,,,,,,,,,503.65,512.23,487.94,370.98,499.93,494.57,494.52,499.08,247.06,250.38,267.52,298.60,246.89,247.29,253.42,274.04,291.38,267.73,171.90,388.43,391.51,391.52,332.30,402.63,394.38,310.00,407.03,377.77,514.82,512.02,506.78,270.63,480.33,277.12,,,328.68,446.21,430.89,,,,,,521.84,357.75,340.51,,507.24,411.21,357.48,252.13,277.41,506.95,280.69,397.83,369.23,366.09,,353.58,423.65,425.95,296.53,185.82,174.76,376.65,,,,500.17,515.97
2020-07-01 22:20:34.636000,L8,418.22,453.02,392.96,443.33,331.91,367.35,358.25,368.77,420.97,478.69,460.46,448.38,432.89,408.57,395.69,388.72,390.03,362.85,343.71,359.83,298.37,445.03,484.57,472.91,511.38,511.79,522.33,307.63,,,452.11,363.97,398.47,426.56,518.62,489.79,448.35,501.74,498.79,445.81,426.72,428.05,477.03,,,,,,,,,,,,,,,,,,,,,,,,,,,518.51,508.60,507.45,512.87,504.18,501.62,507.89,519.82,,,,,,,,,,,,373.87,373.37,375.46,372.65,364.65,,,,,,,315.94,498.73,,,,,,,,,,,,,,,,,,522.29,424.92,410.46,,,,,,,,,,,,,,,,,,
2020-08-25 22:27:04.745000,L8,,,,,,430.87,449.00,241.70,348.91,,,,512.34,478.99,447.07,430.76,399.17,346.51,326.27,247.29,278.53,251.57,230.91,146.41,,252.75,270.06,290.30,281.44,317.61,323.80,318.28,306.28,305.64,296.65,272.79,328.06,332.20,342.99,323.44,330.48,506.40,,,260.13,282.94,281.09,,,,282.90,376.49,273.66,,,,,397.57,395.52,360.18,,,,,,,,,,504.77,491.58,485.30,489.72,469.32,478.35,484.42,472.53,454.40,459.47,458.40,457.06,474.64,466.33,456.07,479.18,465.45,465.36,461.19,459.61,455.70,443.17,438.80,428.35,426.78,411.70,417.79,372.71,366.05,339.56,192.40,485.31,463.26,389.65,382.16,360.63,361.69,363.20,366.02,366.05,368.14,367.09,361.04,356.75,351.12,343.94,398.53,359.28,360.42,300.50,345.01,513.47,,481.28,370.47,404.80,416.41,408.69,337.67,338.22,333.82,328.53,324.98,318.41,311.82,308.72,299.18,294.57,,
2020-09-10 22:27:11.587000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.15,413.18,358.27,267.41,214.07,,,,357.37,398.10,349.24,387.73,,,,,,,,513.38,270.19,216.40,,,,,,,,,,,,,,,,,424.00,414.20,419.92,489.07,,,481.43,471.16,457.61,455.59,352.12,355.08,282.53,279.35,279.95,291.93,263.95,260.58,244.72,213.36,351.75,388.22,378.83,373.25,356.65,,,454.87,374.83,375.56,366.87,368.75,373.15,376.36,377.63,379.75,377.42,373.21,367.22,364.36,358.48,382.33,369.32,369.02,,195.00,,,466.74,290.48,386.59,398.07,392.34,352.59,353.45,345.71,339.73,334.68,327.32,321.18,316.16,309.06,307.55,,
2020-09-19 22:21:03.690000,L8,,,,,,,,,,,,,516.68,506.81,482.90,449.76,425.67,419.28,384.77,386.14,467.11,515.55,525.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12 22:27:18.337000,L8,,,,,,435.12,431.13,434.36,386.02,,,,,,,,,525.44,510.60,505.16,,,,503.64,507.20,265.77,285.94,427.63,430.15,443.61,449.98,480.78,461.57,428.43,473.81,482.38,519.19,523.41,,,,,,,368.44,372.75,366.73,,,,356.51,403.21,393.82,291.12,,,,397.18,395.47,376.25,267.51,292.96,271.74,134.09,,,,,503.25,490.08,474.26,470.41,464.47,461.67,168.98,210.12,197.95,176.94,452.03,448.27,451.00,453.74,454.75,449.12,463.19,454.67,454.96,276.63,280.91,321.17,435.08,427.32,420.97,413.96,412.22,398.08,355.45,350.73,323.57,353.74,470.89,455.63,371.42,364.03,347.12,346.34,347.84,349.74,349.92,355.55,355.09,350.80,347.53,339.34,333.82,380.38,345.81,346.49,530.72,,,,469.05,347.95,389.28,395.38,388.66,329.62,326.88,324.37,319.13,316.03,306.33,299.88,299.04,292.76,285.98,,
2021-02-17 22:27:01.970000,L8,,,,,,,,,,,140.72,427.06,445.54,472.64,476.00,438.27,,,,,,,,,,203.92,222.28,249.11,318.25,504.08,478.85,230.40,475.28,468.61,422.09,,484.32,388.72,464.28,,,,,378.45,375.74,365.36,394.03,473.76,474.90,343.15,294.04,265.72,259.27,263.13,,,,490.09,494.66,510.75,,420.65,484.52,475.26,480.22,497.13,428.28,476.53,480.47,448.64,430.07,393.67,484.63,474.80,488.13,483.51,478.28,475.58,453.68,447.30,444.72,381.00,368.02,383.54,476.73,465.04,380.49,316.39,371.03,444.12,440.46,436.35,426.79,419.28,418.87,409.95,361.04,355.47,328.82,,450.88,403.44,377.87,369.92,352.97,351.21,344.71,330.44,358.82,361.26,364.33,355.10,351.85,344.15,337.26,389.65,351.20,352.99,405.69,,,,469.40,348.61,394.43,401.49,400.72,337.46,325.42,324.30,323.43,312.52,289.83,299.27,297.27,288.77,262.80,,
2021-05-24 22:26:39.339000,L8,,,,,,,,,,,,,,,,,,,511.80,524.86,403.62,380.35,377.47,346.35,302.10,295.43,351.77,429.79,433.18,437.51,440.31,430.26,432.66,430.58,,,,402.96,387.76,367.51,387.83,359.28,411.63,415.98,411.66,400.64,,,,,,,,,,,,,,,,,,,,,,498.62,494.87,482.39,327.92,465.99,447.68,445.02,183.07,205.17,210.03,214.57,437.45,166.97,165.08,170.45,211.56,165.84,362.81,352.78,334.52,298.08,314.98,327.65,288.46,286.73,276.79,261.35,398.19,386.85,353.86,350.59,312.14,294.80,346.68,441.56,373.14,364.52,245.87,347.48,345.98,344.51,344.33,331.40,352.77,328.61,340.62,331.57,309.79,381.55,338.97,344.70,402.14,416.49,396.39,,361.68,349.82,381.43,399.51,389.24,236.71,315.39,323.02,313.97,313.23,300.94,286.98,280.71,266.40,277.58,,
2021-07-27 22:26:59.768000,L8,,,,,,,228.32,229.77,223.97,231.44,174.41,,,,,,,,,,,,,,,266.00,321.22,473.94,485.94,500.35,493.14,490.37,481.05,466.74,,,,,,,497.46,,,,431.08,430.89,521.92,518.47,518.93,511.36,504.56,,,,374.40,377.60,344.16,,,,,,,,,,,,508.38,490.84,482.20,475.42,466.14,458.00,465.80,472.77,456.83,446.04,446.17,443.95,443.02,445.28,449.79,448.57,467.11,454.53,454.88,271.68,273.85,288.90,251.57,250.59,419.73,414.43,405.78,399.72,363.81,359.16,329.69,,478.19,449.40,382.47,373.65,352.18,350.55,353.23,354.38,357.77,359.13,360.10,351.56,349.12,343.44,333.73,391.16,349.79,352.33,240.41,349.51,396.46,,459.84,360.89,396.85,408.99,401.25,326.17,328.96,328.33,320.17,315.92,309.46,302.42,299.39,281.55,280.95,,
2021-08-12 22:27:06.377000,L8,,,,,,,259.79,260.96,262.46,252.00,248.03,,507.90,506.79,498.44,484.83,501.93,518.27,376.12,517.20,377.26,,489.95,255.30,509.10,515.38,509.43,352.54,299.44,322.86,328.31,367.36,384.63,374.22,406.35,407.43,414.42,387.42,465.59,393.07,342.02,358.44,389.67,395.92,397.69,392.00,416.44,472.39,475.50,471.22,474.39,489.38,,,388.87,389.54,380.41,,,,,508.88,507.25,489.54,499.08,,,,508.32,492.38,480.39,469.12,459.66,458.15,462.03,203.58,210.86,209.31,203.74,440.82,440.45,438.50,444.25,447.73,422.82,406.85,382.62,244.54,377.56,361.76,270.08,209.84,239.22,413.48,400.49,393.95,355.32,349.87,323.60,345.54,472.76,446.79,374.13,364.74,346.25,344.14,342.50,238.01,349.84,349.71,352.52,337.42,340.84,332.10,324.35,382.00,346.64,347.34,320.91,349.18,352.51,,457.33,359.69,386.16,400.33,392.80,236.63,318.41,321.80,314.03,310.92,249.80,284.50,286.95,,,,
2021-09-22 22:21:05.391000,L8,,,,,,,,,,,524.34,520.69,515.22,507.68,484.05,445.27,423.21,418.53,382.02,385.38,450.01,510.75,523.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27 22:27:14.862000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.75,499.91,495.14,490.89,486.21,485.60,482.38,485.86,484.15,482.55,479.99,485.12,486.52,480.79,473.45,466.11,460.35,455.53,448.77,445.29,439.36,442.09,436.09,427.05,367.30,362.60,339.47,,,492.23,383.83,375.70,358.77,361.41,364.94,369.26,370.41,371.77,372.46,364.14,358.55,360.19,348.56,392.97,356.89,356.93,,,,,492.27,362.72,400.19,412.62,404.32,352.03,344.69,338.86,335.16,327.99,324.65,314.87,308.66,299.70,297.45,,
2022-01-28 22:20:55.692000,L8,,,,,,,,,,,522.55,520.90,515.85,508.13,492.94,471.63,454.03,421.81,449.58,408.88,470.19,509.94,520.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13 22:20:52.491000,L8,,,,,,,,,,,524.25,521.41,514.69,508.14,493.17,476.65,461.34,425.39,467.82,399.95,453.82,508.84,522.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20 22:26:59.945000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.18,499.30,499.73,502.12,492.78,495.08,488.26,486.63,471.81,477.82,396.75,391.18,378.86,,,,412.85,403.91,380.22,384.12,385.54,388.24,388.85,392.59,391.81,383.44,376.77,374.49,365.67,425.63,384.86,381.42,,,,,,457.47,444.10,441.36,434.72,368.00,360.33,356.01,350.51,340.33,333.43,331.47,325.83,313.53,311.01,,
2022-03-01 22:20:48.516000,L8,,,,,,,,,,,,,515.31,507.01,494.37,475.63,462.99,434.26,390.12,395.53,454.71,509.54,520.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02 22:20:31.499000,L8,,,,,,,,,,,,,,,,,,,,463.17,466.04,512.53,521.21,530.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-10 22:20:41.030000,L9,,,,,,,,,,,,,517.95,510.62,496.87,465.93,468.00,455.16,466.96,401.78,455.70,510.93,522.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17 22:26:46.754000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.06,439.36,448.72,,,,,,,392.37,376.13,360.92,368.17,381.05,424.99,411.15,,,,,,,,,,,,,,,,,,,,,,,,,,496.27,483.32,476.22,463.98,465.46,468.87,477.16,461.22,447.87,447.39,444.84,443.05,444.48,450.31,447.84,472.06,453.54,458.00,451.28,451.06,445.39,431.23,429.94,417.39,413.22,403.53,397.23,350.86,347.39,322.28,,479.67,451.18,367.68,360.59,348.21,348.43,344.00,341.49,352.02,348.30,139.73,250.78,153.86,314.42,309.36,378.20,344.94,346.26,,348.01,365.65,,456.65,356.07,378.81,392.31,386.06,329.51,296.70,317.74,312.11,309.87,265.17,213.22,,,,,
2022-05-03 22:26:41.464000,L9,,,,,,,,,,,,,,,,,,,,420.19,372.99,362.03,330.87,292.70,,,343.52,426.37,395.85,436.25,439.71,425.84,430.36,420.83,,,,393.98,373.18,363.02,372.36,387.07,417.97,414.36,,,,,,,,,,,,,,,,,,,,,,,,,512.12,490.86,484.29,469.81,461.28,460.34,463.54,468.61,454.38,446.38,442.77,441.08,444.09,442.27,450.57,447.69,471.57,457.46,452.15,450.55,450.69,444.92,430.42,431.73,416.22,412.89,403.39,397.16,354.23,350.51,303.84,465.39,475.28,448.63,372.83,364.40,348.47,348.93,345.48,343.28,350.00,351.63,348.74,325.13,341.75,301.79,284.15,383.92,293.66,346.03,339.19,412.81,376.51,,460.06,366.32,387.30,398.58,394.01,325.84,265.12,289.49,307.18,313.13,291.07,245.33,226.38,264.23,283.70,,
2022-05-28 22:20:18.438000,L9,,,,,,,,,,,,,514.10,507.78,493.57,478.11,474.25,463.30,477.81,398.43,454.42,512.09,523.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:20:51.340000,L8,,,,,,,,,,,,,516.19,508.79,493.85,481.44,472.47,457.70,477.04,396.68,451.92,511.41,524.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 22:21:00.653000,L8,,,,,,,,,,,,,518.13,510.43,491.53,464.47,470.37,458.24,481.78,403.04,453.01,513.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 22:20:36.379000,L9,,,,,,,524.07,521.05,521.94,522.84,521.22,517.52,507.64,466.05,426.38,434.15,417.97,404.35,362.97,360.14,287.20,481.04,490.55,522.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
