dates,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0080,nzd0532-0081,satname
2014-05-05 22:26:35.984,329.3,356.41,,290.36,328.46,318.71,324.98,319.42,332.7,346.32,345.45,350.14,362.86,332.28,,340.48,349.07,356.44,359.95,354.99,355.29,357.51,353.36,356.97,403.59,381.6,372.48,377.98,370.69,369.96,394.5,385.73,383.9,351.74,348.89,347.2,346.47,349.09,356.65,390.8,406.06,400.32,391.44,393.5,332.505,342.55999999999995,402.42,407.98,393.54,398.18,316.32,389.39,327.08,328.7,397.89,335.05,340.13,376.53,383.695,416.42,376.93,414.31,426.43,433.04499999999996,,386.31,408.86,,413.43,408.75,337.015,327.47,329.025,381.26,371.87,324.91999999999996,331.5,333.445,307.315,323.04999999999995,317.175,278.5,279.91,288.56,314.815,288.07,318.9,348.26,351.01,L8
2014-06-22 22:26:41.138,329.3,311.68,,286.9533333333333,328.46,295.505,294.99,292.385,332.7,346.32,345.45,317.66999999999996,320.77,332.28,,340.48,337.765,356.44,359.95,354.99,355.29,357.51,319.665,356.97,403.59,381.6,372.48,377.98,370.69,369.96,394.5,385.73,383.9,351.74,348.89,347.2,346.47,349.09,356.65,390.8,406.06,400.32,391.44,393.5,330.0733333333333,337.2933333333333,402.42,407.98,393.54,398.18,322.33,389.39,332.66499999999996,332.90999999999997,397.89,338.36,340.83,376.24,384.4866666666667,402.64,383.845,402.84,426.43,433.04499999999996,,362.38,408.86,336.73,372.53499999999997,408.75,334.5,327.7966666666667,329.27,381.26,371.87,323.1466666666667,326.5466666666667,327.6933333333333,306.78333333333336,317.1933333333333,311.4433333333333,289.605,289.595,294.5,311.52,294.605,315.83,350.755,347.14,L8
2014-10-12 22:27:11.441,,278.325,326.43,275.5,324.12,282.07500000000005,273.27,274.5,335.67,340.1,344.37,297.72,289.08000000000004,338.07,,349.12,338.84000000000003,351.43,355.71,354.71,,,301.405,331.27,,,371.77,371.04,382.12,372.29,354.81,365.34,358.85,343.57,346.6,344.23,348.3,347.73,344.49,,,,363.24,363.59,332.34,340.16,372.05,385.12,,,322.33,,332.66499999999996,332.90999999999997,398.82,338.36,340.83,375.3933333333334,385.06333333333333,388.86,383.845,403.7166666666667,427.625,437.375,370.4,353.28,,352.11,338.805,,334.21000000000004,332.84999999999997,321.05999999999995,372.89,363.58,324.63,318.6666666666667,314.29,309.6066666666666,307.0233333333333,304.8566666666667,305.87333333333333,303.63,307.8,311.79,308.54333333333335,318.50666666666666,350.755,347.14,L8
2014-10-28 22:27:08.358,,278.19666666666666,326.43,277.065,324.12,279.61,272.34,274.2633333333333,335.67,340.1,344.37,295.7266666666667,288.11333333333334,338.07,,349.12,338.84000000000003,351.43,355.71,354.71,,,300.40333333333336,331.27,,,371.77,371.04,382.12,372.29,354.81,365.34,358.85,343.57,346.6,344.23,348.3,347.73,326.28999999999996,,,,363.24,363.59,332.1925,338.895,354.72,385.12,346.52,347.11,330.3066666666667,346.11,339.21666666666664,339.50333333333333,375.82,341.7366666666667,343.58,375.5025,384.235,386.635,384.34,401.0875,415.1166666666666,437.375,350.605,346.59,,345.20666666666665,334.12666666666667,,333.2325,331.3275,323.5933333333333,372.89,363.58,324.63,318.2075,315.33500000000004,309.0575,307.65999999999997,305.9175,307.2,304.25,307.335,310.01,306.7575,318.0675,353.0333333333333,351.23,L8
2014-12-15 22:27:04.889,,278.19666666666666,329.685,286.8433333333333,324.12,279.61,272.34,274.2633333333333,337.19,345.28,350.13,295.7266666666667,288.11333333333334,344.025,,361.895,342.7,370.58500000000004,356.16999999999996,357.41499999999996,360.28,358.64,300.40333333333336,348.90999999999997,365.62,378.69,374.655,371.04,379.635,390.115,354.81,383.04499999999996,376.96500000000003,345.74,348.32500000000005,347.14,345.145,356.46000000000004,326.28999999999996,390.79,412.63,422.93,369.21500000000003,369.205,340.27750000000003,343.09999999999997,354.72,385.12,358.76,360.48,348.28999999999996,359.395,357.0433333333333,356.94666666666666,378.7366666666667,358.51000000000005,345.305,389.9975,397.0475,399.2066666666667,388.04499999999996,400.1133333333333,416.9666666666667,435.755,350.605,346.59,,345.20666666666665,342.4575,,342.46333333333337,340.5466666666666,339.89000000000004,373.75,363.58,338.505,326.98999999999995,325.45000000000005,317.63000000000005,317.49666666666667,320.88250000000005,323.6325,319.14,320.23,323.3125,322.015,330.9225,355.41999999999996,351.34000000000003,L8
2014-12-31 22:26:59.445,,279.2233333333333,329.685,287.94666666666666,324.12,281.40000000000003,274.9766666666667,278.76,337.19,345.28,335.3633333333333,298.51666666666665,291.6466666666667,344.025,,361.895,350.81999999999994,370.58500000000004,356.16999999999996,357.41499999999996,360.28,358.64,303.06666666666666,348.90999999999997,365.62,378.69,374.655,371.04,379.635,390.115,354.81,383.04499999999996,376.96500000000003,345.74,348.32500000000005,330.5833333333333,329.83,356.46000000000004,321.6666666666667,390.79,412.63,422.93,369.21500000000003,369.205,342.7375,347.81666666666666,349.1566666666667,365.01,354.5833333333333,358.8766666666667,354.60999999999996,352.4766666666667,366.43999999999994,367.10999999999996,378.7366666666667,366.93000000000006,342.515,394.77666666666664,400.7066666666667,397.60999999999996,385.985,401.18,415.65500000000003,429.4766666666667,346.31,346.1033333333333,,344.51,341.5625,,341.49666666666667,338.3633333333333,336.34333333333336,373.75,363.58,357.41,325.0833333333333,321.77666666666664,320.31666666666666,324.3566666666667,323.3675,324.705,322.29499999999996,323.3875,325.5125,325.3125,334.78249999999997,358.90999999999997,343.88,L8
2015-01-16 22:26:59.157,322.66,285.8425,330.26,287.94666666666666,320.84000000000003,281.40000000000003,274.9766666666667,288.3875,334.5833333333333,345.08,336.6475,298.51666666666665,291.6466666666667,339.87333333333333,,366.6166666666666,362.83666666666664,378.18,366.81333333333333,366.76,355.92499999999995,370.6,303.06666666666666,350.21000000000004,365.045,371.605,381.3766666666667,384.405,387.93333333333334,389.82,354.61,383.04499999999996,376.96500000000003,356.55333333333334,360.92,331.055,331.68,352.55,328.14,385.645,406.975,416.155,377.17,374.68,351.248,354.9125,353.16499999999996,364.93,356.62,364.78000000000003,362.125,358.1625,371.8633333333333,372.9275,383.65999999999997,378.6333333333334,342.515,393.53499999999997,399.8225,400.225,394.92333333333335,403.96500000000003,414.09,425.14750000000004,350.82,352.59499999999997,394.86,344.51,341.5625,395.88,354.64,338.3633333333333,337.52250000000004,370.0333333333333,370.445,370.285,325.0833333333333,321.77666666666664,320.31666666666666,331.2825,323.3675,324.705,322.29499999999996,328.594,325.5125,325.3125,334.78249999999997,369.67333333333335,343.88,L8
2015-04-06 22:26:20.815,322.66,285.8425,330.26,287.94666666666666,320.84000000000003,281.40000000000003,274.9766666666667,288.3875,334.5833333333333,348.225,340.63199999999995,298.51666666666665,291.6466666666667,339.87333333333333,,366.6166666666666,368.53499999999997,378.18,366.81333333333333,366.76,355.92499999999995,378.37000000000006,303.06666666666666,350.21000000000004,365.045,371.605,383.10249999999996,389.56666666666666,387.93333333333334,389.82,354.61,389.3733333333333,385.4766666666667,354.4925,358.8475,334.48,335.066,352.64250000000004,334.804,385.645,405.78999999999996,412.64000000000004,382.4075,375.26,353.1116666666667,355.98,360.008,365.9625,358.81,365.87600000000003,365.924,363.01599999999996,375.44,375.358,383.762,381.0075,342.515,394.39799999999997,404.682,407.98,409.2525,412.744,419.3983333333333,428.46400000000006,357.108,363.24399999999997,395.275,351.4925,341.5625,378.425,355.32800000000003,338.3633333333333,341.486,367.3575,365.27,364.1033333333333,331.565,327.5825,324.9275,332.748,325.794,326.852,324.79200000000003,330.56,329.26599999999996,329.53599999999994,338.93999999999994,376.2425,343.88,L8
2015-09-29 22:26:59.056,,269.1,,279.57,277.75,273.63,269.12,,,357.66,356.57,286.87,280.94,,,,385.63,,,,,393.91,285.4,,,,388.28,399.89,,,,402.03,402.5,348.31,352.63,348.18,348.61,352.92,361.46,,403.42,405.61,398.12,377.0,345.35,346.41999999999996,387.38,352.735,354.61,356.03,381.12,362.53,386.17,385.08,364.74,388.13,344.91,384.92,400.36,439.0,452.24,416.53,445.94,441.73,382.26,405.84,395.69,372.44,324.1,342.4,345.885,330.63,345.48,344.1,339.20000000000005,334.5,334.31,330.345,322.855,323.68,320.36,321.0,317.845,340.39,344.28,346.43,355.57,376.56,351.89,L8
2015-10-31 22:27:04.990,284.85,289.415,322.29,305.345,296.565,302.58,301.305,328.58,333.6,342.36,343.56,317.47,313.39,340.69,,345.7,358.12,360.78,361.41,350.85,359.72,354.87,314.62,344.16,361.66,370.37,365.76,367.46,365.65,353.25,356.31,,,355.89,348.61,341.26,348.05,357.06,363.8,373.77,386.71,377.91,377.09,372.08,328.27,332.59,,336.41,341.65,341.8,,342.63,,396.17,345.31,405.76,377.165,390.45000000000005,395.84000000000003,429.18,430.98,405.01,428.19,452.21,382.16,391.46,395.97,386.91,324.1,323.83,352.56,348.9,350.19,347.03999999999996,323.48,341.69,338.385,315.69,306.95,333.27,305.22,306.56,321.975,340.28,342.77,,,382.065,377.645,L8
2016-01-19 22:27:03.476,290.515,297.4666666666667,317.885,305.99666666666667,299.55333333333334,302.3566666666666,300.9633333333333,313.64,319.19,336.475,336.68,318.0833333333333,315.46666666666664,330.385,,337.51,347.815,348.44,345.06,331.57000000000005,338.45500000000004,331.97,312.6333333333333,326.495,340.62,353.55,349.84000000000003,355.92499999999995,359.975,348.155,344.89,,,342.205,340.615,334.96500000000003,334.14,341.61,353.315,356.39,373.23,361.79,359.01,360.845,334.69,332.24,366.98,350.95000000000005,353.53,349.57500000000005,357.81,354.155,369.0,376.845,346.13,405.76,378.19000000000005,388.16,391.3633333333334,412.015,417.02,404.56,413.685,425.245,369.56,376.895,377.19000000000005,367.425,330.20500000000004,328.99,347.92333333333335,345.90000000000003,345.5,344.23333333333335,322.79,338.00333333333333,333.16333333333336,317.225,311.24,334.74333333333334,304.21000000000004,309.875,318.8833333333334,336.595,342.77,,,379.4766666666667,375.2733333333333,L8
2016-02-04 22:27:00.087,283.08666666666664,296.3375,313.8866666666667,306.47,304.9975,305.995,303.3225,313.9633333333333,316.8,332.94,336.04333333333335,318.8825,315.1,327.46666666666664,,336.0,345.9166666666667,345.62999999999994,347.1366666666667,333.8566666666667,335.73,332.41333333333336,316.055,325.4433333333333,341.44,350.51,350.52,354.59666666666664,355.33666666666664,348.155,344.89,399.22,406.48,338.25666666666666,338.07,331.37333333333333,329.8833333333334,337.3233333333333,347.6033333333333,351.35999999999996,365.9533333333333,356.0833333333333,350.8633333333333,355.3433333333333,334.41,333.97666666666663,353.605,349.07,351.75,352.85666666666674,347.34000000000003,350.25,361.225,370.87999999999994,366.28,404.575,383.6325,387.21500000000003,391.65250000000003,408.39000000000004,413.31666666666666,404.4975,409.26666666666665,417.06333333333333,366.59999999999997,371.17,369.90000000000003,363.5366666666667,335.66,331.5233333333333,343.7525,341.13,341.32,340.60249999999996,322.68,332.94,330.0775,317.43,310.6033333333333,328.845,303.9433333333333,307.95,314.4825,326.59,342.77,308.83,,382.555,378.5225,L8
2016-04-08 22:26:35.612,286.70000000000005,309.695,316.495,318.765,317.825,318.6825,317.455,314.03,319.9325,336.895,338.0675,331.5825,329.34499999999997,329.935,,339.3,344.3375,353.78999999999996,346.9675,336.7525,339.4825,336.8625,331.45,334.765,346.085,353.5375,350.52,354.59666666666664,355.33666666666664,348.155,344.89,400.505,413.045,338.25666666666666,338.42,334.245,332.9825,340.76,347.5425,351.61,363.78499999999997,356.4225,352.81,354.655,337.48,334.66999999999996,353.605,356.83666666666664,358.02333333333337,360.72,352.67333333333335,358.0466666666666,364.15333333333336,371.1575,376.3933333333334,396.11999999999995,392.83,393.4175,400.76250000000005,411.96000000000004,416.02,414.625,413.405,420.2775,363.225,369.6625,369.1175,362.5075,346.2833333333333,340.8866666666667,348.06,344.5875,345.06499999999994,344.47,328.27666666666664,337.915,333.01250000000005,322.0633333333333,315.72666666666663,332.885,308.16,308.645,319.00666666666666,326.59,342.77,308.83,,389.715,385.42749999999995,L8
2016-05-10 22:26:31.116,276.225,309.68333333333334,303.95000000000005,305.0625,306.6175,302.77,300.5225,298.52750000000003,315.37666666666667,335.0733333333333,336.2366666666667,326.08666666666664,323.84666666666664,326.34999999999997,,337.1666666666667,339.7433333333333,351.28499999999997,343.15999999999997,332.05333333333334,335.225,331.0775,327.32,331.63333333333327,340.89333333333326,336.94250000000005,342.9,348.16499999999996,350.18,343.06,333.47,400.505,413.045,329.44,335.02333333333337,331.9066666666667,327.96000000000004,335.32666666666665,342.1233333333334,344.22333333333336,356.14333333333326,349.26,344.7166666666667,348.84666666666664,331.96000000000004,331.07,344.05,356.83666666666664,350.08000000000004,351.9775,352.67333333333335,358.0466666666666,364.15333333333336,362.82,376.3933333333334,391.29999999999995,387.3,388.25333333333333,395.99,406.22,411.0333333333333,411.2266666666667,408.47666666666663,409.63333333333327,346.1925,362.3966666666667,360.1666666666667,346.2625,340.15,336.545,336.19,333.125,334.415,333.8625,325.2425,324.9275,321.61,319.38,312.43499999999995,318.7575,306.0975,304.94666666666666,299.92333333333335,307.41333333333336,,296.78499999999997,,383.9666666666667,379.43666666666667,L8
2016-06-27 22:26:47.328,264.72200000000004,309.68333333333334,294.814,297.154,296.776,290.20799999999997,288.368,286.854,315.37666666666667,335.0733333333333,336.2366666666667,326.08666666666664,323.84666666666664,326.34999999999997,,337.1666666666667,339.7433333333333,351.28499999999997,343.15999999999997,332.05333333333334,335.225,331.0775,327.32,331.63333333333327,340.89333333333326,325.846,342.9,348.16499999999996,350.18,343.06,333.47,400.505,413.045,329.44,335.02333333333337,331.9066666666667,327.96000000000004,335.32666666666665,342.1233333333334,344.22333333333336,356.14333333333326,349.26,344.7166666666667,348.84666666666664,331.96000000000004,322.8325,330.7,356.83666666666664,342.796,345.85,352.67333333333335,358.0466666666666,364.15333333333336,362.82,376.3933333333334,391.29999999999995,387.3,388.25333333333333,395.99,406.22,411.0333333333333,411.2266666666667,408.47666666666663,409.63333333333327,346.1925,362.3966666666667,360.1666666666667,346.2625,340.15,336.545,336.19,322.91999999999996,328.146,327.582,319.98199999999997,320.42400000000004,318.268,316.09,309.186,313.678,306.0975,300.0325,299.92333333333335,307.41333333333336,,296.78499999999997,,383.9666666666667,379.43666666666667,L8
2016-12-04 22:27:17.474,233.635,,271.085,277.03,270.57000000000005,259.48,257.475,257.985,,,,,,,,,306.57,,,,302.83,297.3,,,,297.91499999999996,317.65,319.81,318.2,312.85,307.28,,,297.27,,,,,313.03,316.2,323.76,323.47,322.27,319.29,,298.12,290.65,,313.66,321.34,348.91,349.73,344.74,,,,,381.68,378.85,387.98,395.25,389.0,391.03,384.65,331.3,334.79,333.77,333.11,329.49,327.58,335.51,282.1,322.38,318.5,313.805,312.67,314.905,313.185,307.1,304.815,311.52,300.395,307.79,299.78,,,,362.28,355.18,L8
2017-02-22 22:26:52.098,248.56,318.09,283.9,288.54,283.73,279.0,275.2,275.81,361.08,377.96,,,,,,,306.57,,369.02,366.83,302.83,297.3,372.43,,,314.37,317.65,319.81,318.2,312.85,307.28,391.21,401.35,297.27,342.92,,,385.86,313.03,316.2,323.76,323.47,322.27,319.29,,,,364.97,359.88,367.24,360.36,349.73,344.74,394.46,408.14,404.96,401.56,391.71000000000004,388.49,399.255,405.72,404.65,405.465,403.25,346.115,334.79,333.77,333.11,329.49,327.58,335.51,,341.69,334.54,336.76,331.245,343.525,341.71500000000003,323.28999999999996,321.73,317.96500000000003,318.655,318.755,309.115,327.33,,,362.28,373.265,L8
2017-03-26 22:26:34.721,244.525,318.09,279.025,283.655,278.19,273.225,269.86,270.595,361.08,377.96,,284.69,,,266.45,,299.69,,369.02,366.83,296.9,290.815,372.43,,,307.43,310.49,313.245,309.86,304.84000000000003,298.29999999999995,391.21,401.35,289.76,342.92,,,385.86,297.08,310.435,317.525,317.935,316.56,315.145,323.15,325.81,328.94,346.915,347.125,355.525,355.1366666666667,338.505,338.895,388.11,414.255,404.96,401.56,382.81,388.49,399.255,399.3833333333334,398.53999999999996,398.6333333333334,403.25,337.68,330.58000000000004,331.61,328.99,327.395,324.79999999999995,329.205,319.15,330.755,325.76,328.35333333333335,324.04,334.6033333333333,341.71500000000003,315.4866666666667,313.66,310.1333333333334,311.67,309.49333333333334,303.7133333333333,305.195,285.59,293.79,362.28,372.3333333333333,L8
2017-08-01 22:26:56.477,236.745,318.09,269.03499999999997,276.365,272.025,265.64,260.49,262.115,361.08,377.96,,281.95,,,270.28499999999997,,291.91999999999996,,369.02,366.83,286.41,281.445,372.43,,,299.15,300.17499999999995,301.275,298.40999999999997,292.79999999999995,288.23,391.21,401.35,278.97,342.92,,,385.86,281.5,302.885,308.47,310.67499999999995,309.365,310.645,320.485,323.47,324.33000000000004,337.9766666666667,339.73,346.71000000000004,344.90333333333336,326.80999999999995,330.745,388.11,414.255,404.96,401.56,374.66,377.53499999999997,388.99,392.1366666666666,395.56666666666666,399.19,421.85,333.0966666666667,324.805,326.455,324.87,323.95500000000004,320.495,319.62,322.185,318.54999999999995,305.87,321.5866666666667,322.2066666666667,336.3633333333333,359.99,298.4433333333333,312.355,309.44000000000005,294.4266666666667,298.26000000000005,299.1166666666667,296.38,287.59,296.58500000000004,344.23,365.01666666666665,L8
2017-08-17 22:27:01.961,243.89333333333335,312.735,282.5566666666667,279.86999999999995,277.11999999999995,276.15000000000003,266.09999999999997,275.41333333333336,336.55499999999995,352.4,326.86,294.15000000000003,318.53,325.82,270.28499999999997,335.16,306.88,,369.02,366.83,286.41,281.445,354.735,339.59,354.92,299.15,300.17499999999995,301.275,298.40999999999997,292.79999999999995,288.23,364.88,365.405,278.97,336.82000000000005,327.15,322.37,356.02,299.2,315.05333333333334,319.46,322.4733333333333,316.56,316.2866666666667,329.18,332.4533333333333,334.99333333333334,341.31,341.5775,349.095,348.24,339.2833333333333,330.745,389.10999999999996,414.255,390.69,389.1,378.6825,382.7966666666666,392.3666666666666,395.4075,398.365,399.85249999999996,411.815,335.39500000000004,332.61333333333334,332.69,329.83666666666664,327.51666666666665,324.56,324.20666666666665,326.7,323.91,314.3566666666666,323.385,321.765,332.78499999999997,359.99,300.84,316.63,319.08666666666664,296.87,298.27500000000003,297.75,295.3025,290.6433333333333,299.83666666666664,361.425,367.725,L8
2017-09-02 22:27:04.783,243.4425,288.225,282.0,280.1525,276.945,275.135,266.36,273.22749999999996,294.215,308.30499999999995,309.27,292.2575,299.585,302.15,275.0933333333333,312.33500000000004,305.925,,294.64,286.35,287.6566666666667,283.74333333333334,337.04,339.59,327.96500000000003,301.08666666666664,301.55,303.28000000000003,299.88,295.26666666666665,290.78,316.13,309.35,281.90000000000003,306.115,307.22,305.265,308.33000000000004,298.19,311.8075,317.105,319.3875,315.0325,313.775,326.5125,329.305,332.9325,333.3075,335.3375,340.41499999999996,336.4475,336.96,331.8933333333334,386.43499999999995,420.37,376.42,357.475,372.03,378.6333333333334,379.6166666666666,389.53249999999997,390.71500000000003,393.3925,401.78,324.67,330.42,331.5375,328.49,327.2575,324.2025,324.4475,325.7375,323.91499999999996,316.985,316.78,315.28,319.6675,,293.295,306.52000000000004,310.7366666666667,291.7125,288.5425,290.055,283.61,289.2775,299.6475,357.85999999999996,357.81000000000006,L8
2017-09-18 22:27:06.940,243.294,280.78,279.82399999999996,280.416,276.742,274.134,266.86,271.5,289.0733333333333,305.4633333333333,304.39000000000004,298.524,299.585,290.3933333333334,270.99,302.82666666666665,309.48199999999997,,292.91499999999996,286.065,287.58000000000004,282.4975,337.04,339.59,314.2266666666667,302.425,301.4575,304.01,301.87,300.7425,293.6575,308.18666666666667,302.99333333333334,283.0075,296.6933333333333,300.06333333333333,300.91,303.62,300.166,313.31399999999996,315.136,317.20799999999997,315.422,315.79,326.5125,329.305,332.9325,333.3075,335.3375,340.41499999999996,336.4475,336.96,331.8933333333334,386.43499999999995,420.37,376.42,348.62999999999994,372.03,378.6333333333334,379.6166666666666,389.53249999999997,400.56,393.3925,419.37,330.15999999999997,330.42,331.5375,328.49,327.2575,324.2025,324.4475,325.7375,323.91499999999996,316.985,316.78,315.28,319.6675,,294.684,320.7025,310.7366666666667,291.7125,288.5425,290.055,283.61,289.2775,299.538,352.0,358.354,L8
2017-10-04 22:27:13.567,244.882,279.8325,282.22999999999996,281.648,277.765,279.53,269.08000000000004,280.53599999999994,289.0733333333333,305.4633333333333,310.96000000000004,304.4,299.585,294.2475,277.91999999999996,302.4125,319.742,334.25,297.09666666666664,290.6066666666666,290.2325,286.86,333.985,336.33,313.33,305.64,303.51250000000005,305.48249999999996,310.7675,312.1975,305.3325,304.87,301.0425,283.26,301.58500000000004,305.8725,300.91,303.62,304.92499999999995,316.044,322.04,323.14599999999996,321.184,321.2,328.225,330.1125,333.97749999999996,335.24,337.0325,339.2833333333333,333.7,340.18666666666667,331.31500000000005,406.22,441.78,376.42,348.62999999999994,376.6775,381.305,383.09749999999997,397.95250000000004,408.308,399.92249999999996,408.7966666666666,335.152,335.755,337.47749999999996,335.3775,332.1,331.03,329.1125,330.2075,328.345,319.5625,320.445,318.265,327.2975,381.54,293.385,334.5625,315.4,293.85749999999996,291.9325,292.0925,286.17,291.7825,303.744,362.482,362.598,L8
2017-10-20 22:27:16.389,244.882,279.8325,289.2316666666666,281.648,277.765,287.25666666666666,269.08000000000004,286.41999999999996,289.0733333333333,305.4633333333333,317.28000000000003,310.45666666666665,299.585,294.2475,277.91999999999996,309.86800000000005,324.0183333333334,344.40999999999997,297.09666666666664,290.6066666666666,290.2325,286.86,337.7033333333333,340.82666666666665,313.33,305.64,314.264,305.48249999999996,320.942,320.834,314.432,304.87,301.0425,283.26,308.51599999999996,313.352,300.91,303.62,304.92499999999995,322.5933333333333,328.505,329.0333333333333,321.184,321.2,330.414,332.322,335.98400000000004,338.644,339.868,343.1275,338.03,343.09000000000003,339.86,406.22,441.78,372.505,353.8075,379.01,384.83599999999996,388.078,401.158,408.93833333333333,403.212,411.505,335.152,335.755,337.47749999999996,340.508,338.01000000000005,336.672,334.40999999999997,334.508,328.345,324.358,326.088,322.45,327.602,354.115,298.618,331.998,316.45,299.328,297.594,297.674,293.23400000000004,298.31800000000004,308.51500000000004,365.06166666666667,364.41333333333336,L8
2017-11-21 22:27:10.644,245.70833333333334,279.68,288.7142857142857,282.8233333333333,279.14,286.1742857142857,270.15333333333336,285.20142857142855,288.425,303.6425,314.735,308.19571428571425,296.1433333333333,292.47200000000004,280.592,307.77333333333337,322.9142857142857,331.7133333333333,298.355,292.135,292.23,288.988,327.7875,330.355,312.368,307.61,314.95,308.46,320.57,320.18833333333333,314.432,303.974,300.26599999999996,285.71,305.16,309.7683333333334,300.1975,303.1325,305.472,321.6657142857143,327.94571428571425,328.15,321.15833333333336,320.935,331.48,333.72333333333336,337.12833333333333,340.42,341.7516666666667,345.11400000000003,339.058,342.964,340.71750000000003,406.22,441.78,360.9533333333334,352.192,378.7083333333333,383.295,387.9216666666666,399.90333333333336,411.24000000000007,406.1916666666666,414.58000000000004,333.9766666666667,335.102,336.652,339.1133333333333,335.87,334.96,334.5933333333333,334.20166666666665,329.852,325.41333333333336,326.37666666666667,322.1616666666667,326.27500000000003,343.08666666666664,300.47166666666664,328.62,315.48999999999995,301.60999999999996,298.31666666666666,296.56,292.72166666666664,297.4783333333333,309.9871428571428,363.79714285714283,361.8414285714286,L8
2018-03-13 22:26:32.925,247.805,274.78749999999997,290.906,292.53000000000003,282.21666666666664,290.51599999999996,273.40250000000003,289.33599999999996,284.27000000000004,308.53000000000003,314.962,313.37,289.12,285.55,291.115,308.102,330.88599999999997,331.525,308.53499999999997,294.8375,297.4325,293.40749999999997,318.52500000000003,320.40500000000003,303.64,312.9575,329.20200000000006,319.905,333.526,331.602,334.8725,295.86999999999995,304.92499999999995,302.0566666666666,307.12399999999997,314.506,303.8766666666667,307.74,313.50333333333333,327.23199999999997,334.82599999999996,333.392,328.3425,330.64750000000004,332.07,333.47,336.6125,346.5475,349.06,347.3066666666667,347.095,347.13,350.12,421.28,432.485,353.22,348.67,383.06,389.38749999999993,396.55,407.43,420.162,411.965,415.146,342.98,341.31333333333333,345.82,346.9175,341.765,341.2425,340.63750000000005,337.1425,333.09,332.025,331.02500000000003,323.105,326.585,333.9175,307.7675,329.904,310.47249999999997,311.09499999999997,305.575,302.38250000000005,300.2125,303.2425,315.298,374.266,371.59000000000003,L8
2018-03-29 22:26:26.176,247.5675,275.055,292.524,293.045,282.40333333333336,290.908,272.445,289.84799999999996,283.78666666666663,305.56333333333333,314.618,305.928,286.05,288.4375,296.8375,309.524,326.75,325.196,309.8075,295.4775,298.34749999999997,295.635,312.096,313.764,306.42999999999995,312.7175,336.20750000000004,320.6825,333.63399999999996,329.304,345.7333333333333,297.48,309.8066666666666,302.79333333333335,308.31800000000004,315.068,304.6766666666667,308.10333333333335,311.87666666666667,325.14,336.056,334.678,327.36,327.405,331.512,333.37600000000003,336.244,345.01800000000003,347.572,346.4775,343.94,346.1666666666667,349.77666666666664,421.28,432.485,350.77,356.81,381.158,388.11199999999997,393.846,404.838,411.0,408.08799999999997,406.614,335.09000000000003,337.1175,341.68,342.614,338.02000000000004,337.42600000000004,338.184,333.68600000000004,330.57,329.678,327.55600000000004,320.846,322.894,329.29,306.8125,317.17199999999997,308.62,309.91999999999996,302.942,299.514,296.954,300.698,317.898,379.96,371.266,L8
