dates,satname,nzd0175-0000,nzd0175-0001,nzd0175-0002,nzd0175-0003,nzd0175-0004,nzd0175-0005,nzd0175-0006,nzd0175-0007,nzd0175-0008,nzd0175-0009,nzd0175-0010,nzd0175-0011,nzd0175-0012,nzd0175-0013,nzd0175-0014,nzd0175-0015,nzd0175-0016,nzd0175-0017,nzd0175-0018
2023-06-18 22:05:21.666000,L9,286.14,292.00,288.31,223.19,220.79,263.31,207.04,213.15,263.63,179.22,,,,,300.32,297.41,257.43,266.18,257.78
2023-07-28 22:05:27.011000,L8,308.33,304.29,299.65,314.88,278.86,278.74,272.45,279.14,288.85,292.52,285.54,301.79,317.60,308.46,321.68,318.93,304.82,290.25,275.73
2023-07-28 22:05:50.970000,L8,294.42,294.18,289.19,241.81,227.13,266.64,212.00,253.37,274.23,281.13,272.35,255.68,282.41,265.41,307.49,304.23,273.47,268.91,260.62
2023-08-05 22:05:23.191000,L9,311.64,302.85,303.61,297.46,284.24,283.66,274.37,284.12,289.14,293.37,290.43,297.56,318.12,306.12,323.02,319.51,300.61,288.23,278.17
2023-08-05 22:05:47.142000,L9,287.65,291.26,289.32,234.46,223.39,255.72,210.52,212.95,265.53,216.67,166.98,186.32,196.39,,303.71,299.76,262.68,267.26,258.46
2023-08-21 22:05:28.170000,L9,283.70,289.08,286.74,237.88,225.82,259.21,211.83,219.40,272.13,280.35,232.87,252.65,266.86,264.33,306.73,301.00,265.29,268.29,257.22
2023-08-21 22:05:52.129000,L9,263.68,288.97,286.43,234.46,224.49,257.82,211.31,216.57,270.47,279.56,232.08,251.67,263.63,,246.57,299.40,262.90,267.04,255.23
2023-09-30 22:05:45.717000,L8,267.53,289.91,286.75,,,254.75,207.38,214.61,268.31,216.58,169.22,251.81,262.28,181.53,295.60,299.20,243.74,266.15,258.18
2023-10-08 22:05:46.354000,L9,292.69,291.89,288.78,298.12,226.16,265.73,212.70,219.87,270.92,284.50,279.00,254.89,267.19,261.74,306.61,302.47,276.12,267.88,259.08
2023-10-08 22:06:10.308000,L9,295.50,294.29,291.71,301.31,230.92,268.61,261.81,222.76,274.05,287.20,282.44,257.30,273.36,290.97,309.01,304.84,282.18,269.83,260.32
2023-10-16 22:05:47.555000,L8,291.80,291.31,290.85,294.81,257.69,267.27,212.68,254.33,268.29,281.29,280.07,258.66,284.54,281.81,307.23,307.28,271.56,269.80,266.56
2023-11-09 22:05:48.886000,L9,318.86,314.37,312.55,318.63,309.10,276.76,211.06,,230.76,294.62,294.26,296.16,307.11,271.17,314.13,306.04,270.12,268.00,261.88
2023-11-25 22:05:56.641000,L9,307.90,301.30,306.37,320.55,284.21,280.09,275.53,268.28,293.04,303.80,299.15,303.95,313.33,312.06,325.86,318.09,308.54,276.27,275.96
2023-11-25 22:06:20.599000,L9,330.88,326.04,322.68,366.50,305.43,305.98,311.77,318.36,317.00,326.64,329.98,332.96,345.20,370.21,383.99,389.54,375.25,404.42,382.71
2023-12-19 22:05:51.242000,L8,390.36,295.76,294.44,324.49,275.11,273.04,266.11,267.26,280.58,292.47,292.72,298.95,312.45,311.15,320.30,316.43,314.70,280.83,277.22
2023-12-19 22:06:15.197000,L8,249.10,285.19,282.56,206.44,220.36,259.64,209.58,213.66,265.12,281.57,272.81,249.95,264.22,190.77,298.34,290.10,259.99,262.13,260.36
2024-01-12 22:05:54.962000,L9,283.35,287.53,283.70,,218.08,260.72,208.13,209.21,265.17,278.57,226.54,249.95,258.07,186.36,301.77,286.62,271.47,264.01,259.53
2024-01-12 22:06:18.916000,L9,303.54,307.24,296.84,321.50,277.77,274.12,267.54,263.60,285.46,295.43,293.79,297.41,310.77,311.75,319.66,312.73,313.50,277.75,276.18
2024-01-28 22:05:54.259000,L9,291.62,290.74,290.81,196.63,221.22,270.00,210.37,222.43,264.41,282.88,270.83,252.26,247.05,185.85,298.32,290.80,274.57,265.93,262.39
2024-01-28 22:06:18.213000,L9,291.48,291.11,290.65,195.48,218.55,269.80,210.00,220.20,263.14,281.89,227.13,251.70,248.74,183.17,296.73,286.08,273.92,264.36,260.24
2024-02-13 22:05:53.993000,L9,212.40,279.88,284.27,261.25,286.08,269.57,210.91,207.87,,,,,,,,,,,
2024-02-13 22:06:17.947000,L9,,242.50,283.13,256.34,285.19,268.45,210.71,204.43,,,,,,,,,,,
2024-03-08 22:05:29.756000,L8,281.89,289.10,286.79,200.44,224.39,268.10,211.24,216.84,267.17,277.69,232.31,252.32,260.71,241.32,304.60,283.62,292.34,265.35,258.49
2024-03-16 22:05:47.569000,L9,232.77,286.24,284.97,,190.77,243.03,206.31,202.13,259.71,277.43,228.70,249.87,257.27,183.25,224.27,244.48,266.36,263.47,257.85
2024-03-16 22:06:11.528000,L9,310.46,323.10,309.02,314.50,293.59,286.70,286.82,285.45,290.09,301.03,303.45,308.83,351.02,358.51,369.88,379.12,361.70,375.80,368.05
2024-04-01 22:06:02.710000,L9,304.50,306.51,299.19,311.82,287.30,287.00,268.80,270.69,288.45,298.52,298.28,302.72,313.76,316.44,322.09,317.78,310.97,292.80,277.19
2024-04-17 22:05:27.857000,L9,298.81,297.15,295.79,303.99,282.08,277.71,275.74,255.01,286.05,287.96,274.89,,,,200.38,280.39,309.85,273.69,266.20
2024-04-17 22:05:51.812000,L9,300.12,297.98,296.68,305.45,283.57,278.84,277.30,259.44,287.45,290.15,278.91,,,,206.63,298.30,310.91,274.90,267.45
2024-04-25 22:05:28.304000,L8,221.29,284.31,281.88,233.13,220.84,216.97,205.50,201.85,,,,254.20,245.07,,198.42,193.53,275.51,269.88,265.11
2024-05-03 22:05:14.049000,L9,304.61,302.66,298.02,313.82,282.20,283.78,275.86,284.94,288.24,299.73,297.80,299.17,311.63,311.08,320.20,313.86,313.03,290.99,282.07
2024-05-03 22:05:38.004000,L9,293.18,293.02,289.26,293.17,225.51,270.56,212.30,217.95,271.99,282.00,237.18,254.37,265.57,243.11,303.66,299.21,296.25,269.90,262.19
2024-05-11 22:04:51.948000,L8,296.57,297.40,292.20,244.60,234.47,271.78,262.41,255.41,280.58,283.69,276.73,257.43,279.76,297.89,306.35,302.30,294.34,274.19,267.29
2024-05-11 22:05:15.899000,L8,232.60,292.44,287.25,,,,,,,,,,,,223.10,240.32,252.84,266.83,257.44
2024-05-27 22:04:41.027000,L8,283.45,294.87,288.14,251.48,228.19,185.02,217.01,,,,,,,,301.72,297.83,271.22,274.80,264.15
2024-06-20 22:04:43.026000,L9,203.38,294.81,283.20,,,,,,,,,253.14,261.64,,281.62,248.25,252.89,268.22,255.69
2024-06-20 22:05:06.981000,L9,,293.41,279.53,,,,,,,,,197.48,258.86,,,,,266.12,254.26
2024-06-28 22:04:55.519000,L8,282.41,290.67,288.14,206.08,223.45,268.31,204.55,245.32,272.34,283.04,209.35,248.89,262.93,,290.54,283.11,248.87,270.53,260.14
2024-06-28 22:05:19.477000,L8,284.28,290.93,288.78,231.58,225.67,269.48,206.31,253.96,275.28,284.88,231.71,184.73,227.84,,297.68,293.44,257.12,272.25,262.51
2024-07-22 22:05:04.464000,L9,250.42,290.04,286.39,232.57,225.85,265.12,206.29,215.31,264.96,282.72,226.80,251.00,265.63,,302.30,244.34,252.23,270.74,261.29
2024-07-22 22:05:28.427000,L9,251.17,289.99,286.46,232.64,225.97,265.21,196.95,215.49,265.13,282.78,226.87,251.20,265.74,,302.38,244.62,252.23,270.77,261.37
2024-07-30 22:05:15.126000,L8,282.78,290.50,287.34,239.31,165.06,256.08,207.72,214.86,270.41,283.03,276.16,180.23,219.31,252.80,294.28,288.72,264.79,269.31,258.93
2024-07-30 22:05:39.076000,L8,222.00,288.05,284.77,222.78,,,,209.30,266.51,280.19,272.45,250.40,260.72,,285.78,219.47,256.99,267.27,257.27
2024-08-31 22:05:27.447000,L8,261.23,290.41,288.37,295.10,229.60,269.99,212.77,216.56,270.17,285.92,276.93,255.53,265.21,244.30,302.95,289.84,254.88,269.63,259.56
2024-08-31 22:05:51.410000,L8,220.06,289.31,287.46,293.77,228.06,269.17,211.45,215.46,268.70,284.89,276.11,254.40,264.07,182.87,302.37,284.81,209.91,269.15,259.24
2024-09-08 22:05:24.068000,L9,336.01,326.09,331.12,339.35,297.38,294.77,286.63,302.02,300.48,308.96,337.91,343.55,360.50,363.93,370.65,372.54,342.93,378.28,365.12
2024-09-08 22:05:48.031000,L9,336.06,326.46,331.40,339.53,297.52,294.93,286.93,302.02,300.73,309.04,338.06,343.58,360.55,363.94,370.84,372.50,342.59,340.49,365.06
2024-09-24 22:05:25.519000,L9,221.47,287.99,286.02,240.92,226.70,269.67,209.94,213.44,267.16,283.96,231.81,253.72,259.45,182.41,283.09,289.59,263.64,268.47,259.73
2024-09-24 22:05:49.470000,L9,304.74,300.64,300.23,336.42,285.19,285.96,279.02,289.23,291.32,304.35,301.94,308.56,319.20,318.98,324.08,317.40,311.37,298.76,279.52
2024-10-26 22:05:48.252000,L9,223.55,288.63,286.75,195.38,218.34,269.44,188.51,208.07,267.53,284.40,229.23,251.27,260.06,184.45,291.97,286.19,270.39,266.36,257.66
2024-10-26 22:06:12.211000,L9,314.37,309.98,308.69,323.56,293.80,290.96,290.86,298.21,302.96,310.92,313.50,323.47,340.05,356.53,362.41,373.33,370.84,375.36,366.92
2024-12-05 22:05:45.408000,L8,211.87,283.19,282.87,193.03,219.35,269.76,204.87,212.95,255.54,282.07,272.17,251.07,261.17,195.83,285.45,282.86,270.92,269.15,263.77
2024-12-05 22:06:09.362000,L8,336.88,322.22,317.57,333.54,298.12,324.43,291.69,299.07,306.29,313.15,317.70,337.01,352.17,371.16,359.31,377.08,390.98,376.64,369.20
2024-12-13 22:05:46.012000,L9,214.23,285.16,283.04,,195.27,267.84,156.54,204.42,259.97,161.89,229.14,249.12,241.76,178.33,276.69,249.43,261.70,263.54,255.79
2024-12-29 22:05:47.037000,L9,223.06,287.50,286.94,205.25,225.01,269.05,210.33,215.93,265.63,285.79,274.48,251.04,265.91,282.55,296.54,281.33,203.69,,
2025-01-06 22:05:42.612000,L8,305.81,315.28,296.03,308.40,289.62,281.06,283.75,287.45,291.37,298.42,301.33,306.34,322.74,318.63,325.25,318.86,324.54,299.38,281.52
2025-01-06 22:06:06.570000,L8,304.71,297.65,295.19,307.17,287.95,280.96,283.70,286.81,290.93,297.90,299.82,304.06,315.42,316.20,319.97,316.53,319.41,293.48,278.13
2025-01-14 22:05:49.273000,L9,212.64,288.48,285.56,238.52,222.09,272.77,207.09,210.90,260.58,288.21,233.80,253.33,256.96,190.07,295.05,281.43,300.31,267.67,262.48
2025-01-14 22:06:13.228000,L9,214.20,289.84,286.44,,220.78,273.43,208.11,209.44,260.37,288.87,234.17,253.74,256.56,188.18,293.44,278.80,292.66,267.39,261.17
2025-01-22 22:05:37.651000,L8,230.35,286.08,287.52,177.41,272.92,276.55,207.77,222.38,283.27,291.07,233.22,252.33,259.54,193.45,296.90,268.68,285.13,267.17,262.51
2025-01-22 22:06:01.605000,L8,350.07,339.93,333.33,343.46,322.98,337.72,326.42,334.67,340.74,368.78,379.58,359.70,378.72,437.84,406.96,439.46,441.79,427.23,426.69
2025-02-23 22:05:31.534000,L8,284.55,286.54,286.97,199.20,221.45,270.14,204.88,209.29,281.51,285.14,231.20,249.97,264.74,185.00,295.53,270.81,268.62,267.14,259.48
2025-02-23 22:05:55.493000,L8,310.34,299.23,299.82,316.53,290.57,281.97,281.78,290.49,298.77,300.38,303.64,313.46,324.63,324.00,328.29,312.02,305.24,297.04,278.16
2025-03-19 22:05:30.904000,L9,239.30,290.08,286.67,226.59,268.31,236.89,207.52,218.73,283.13,289.86,291.97,250.54,265.00,192.92,254.39,280.68,289.46,270.66,263.57
2025-03-19 22:05:54.855000,L9,235.20,290.25,286.87,218.65,222.51,272.53,206.49,213.71,282.44,289.32,280.92,250.19,242.54,,294.19,264.37,283.22,269.56,261.92
2025-03-27 22:05:17.003000,L8,303.32,298.98,297.37,309.23,286.04,282.32,277.19,281.91,291.87,298.77,304.62,301.45,308.34,309.32,315.53,314.14,306.80,292.92,171.57
2025-03-27 22:05:40.953000,L8,242.72,290.28,288.49,240.25,228.77,272.03,211.25,220.14,281.96,288.11,275.83,252.98,269.32,188.08,302.54,288.84,262.00,208.82,
2025-04-04 22:05:27.976000,L9,285.07,289.71,286.74,297.00,224.80,239.34,204.95,213.43,278.83,294.13,232.18,253.18,262.30,182.74,296.42,249.83,277.54,270.01,261.58
2025-04-04 22:05:51.931000,L9,287.27,291.37,288.10,298.80,226.89,275.67,207.21,217.26,280.97,294.77,233.70,253.92,263.92,184.44,300.19,267.50,279.54,271.11,262.17
2025-04-20 22:05:25.946000,L9,243.29,289.46,288.94,173.67,220.36,268.83,204.07,205.14,271.00,238.74,,,,,230.97,241.42,255.44,266.57,255.69
2025-05-14 22:05:26.593000,L8,281.52,287.83,283.04,,215.52,257.58,166.58,,,,,,,,,,,261.80,255.79
2025-05-30 22:05:06.698000,L8,292.61,297.24,287.68,237.32,224.84,265.52,169.81,211.89,270.37,279.82,271.14,252.75,260.85,,302.17,298.00,290.01,272.34,263.45
2025-05-30 22:05:30.657000,L8,294.71,297.93,289.48,241.76,229.44,268.04,206.18,257.30,273.49,283.06,277.37,279.22,303.16,293.86,307.41,301.74,293.64,275.23,266.94
2025-06-07 22:05:05.116000,L9,291.17,292.65,288.32,173.91,214.56,263.31,165.30,,,,,,,,292.51,291.87,256.90,268.08,259.25
2025-06-07 22:05:29.079000,L9,221.88,292.50,288.06,172.89,212.30,262.85,164.66,,,,,,,,290.05,286.68,246.66,267.69,258.87
2025-06-23 22:05:18.348000,L9,294.42,294.69,290.33,239.48,227.82,265.39,205.51,207.48,180.84,,,,,,,,,,
2025-08-02 22:05:33.990000,L8,284.51,290.83,288.94,185.90,220.76,269.74,203.75,206.59,267.10,282.25,204.76,249.45,259.51,,225.12,240.16,249.87,265.47,254.63
2025-08-02 22:05:57.944000,L8,288.27,292.14,290.39,282.40,225.37,272.29,206.18,211.73,271.09,286.79,227.97,251.93,262.81,,293.80,296.65,267.74,267.62,257.74
2025-08-10 22:06:04.262000,L9,291.60,292.62,288.73,239.74,224.63,272.46,207.95,214.32,272.50,289.92,271.00,252.84,270.55,177.05,304.79,298.21,264.56,269.77,257.77
2025-08-18 22:05:41.342000,L8,289.99,289.38,285.18,219.98,217.55,261.11,162.44,207.38,271.90,279.67,229.15,250.76,262.50,250.64,298.94,245.24,223.04,266.61,256.04
2025-09-27 22:05:54.973000,L9,220.59,287.36,274.53,,,207.59,163.95,252.41,286.71,294.16,293.80,290.67,307.20,305.12,310.92,308.39,292.07,276.66,266.87
