dates,satname,nzd0108-0000,nzd0108-0003,nzd0108-0004,nzd0108-0005,nzd0108-0006,nzd0108-0014,nzd0108-0015,nzd0108-0016,nzd0108-0028,nzd0108-0029,nzd0108-0030,nzd0108-0045,nzd0108-0046,nzd0108-0047,nzd0108-0048,nzd0108-0146,nzd0108-0147,nzd0108-0148,nzd0108-0149,nzd0108-0150,nzd0108-0151,nzd0108-0152,nzd0108-0153,nzd0108-0154,nzd0108-0155,nzd0108-0156,nzd0108-0001,nzd0108-0017,nzd0108-0018,nzd0108-0019,nzd0108-0020,nzd0108-0021,nzd0108-0055,nzd0108-0056,nzd0108-0057,nzd0108-0058,nzd0108-0059,nzd0108-0061,nzd0108-0062,nzd0108-0063,nzd0108-0064,nzd0108-0067,nzd0108-0068,nzd0108-0069,nzd0108-0070,nzd0108-0076,nzd0108-0077,nzd0108-0078,nzd0108-0079,nzd0108-0080,nzd0108-0081,nzd0108-0082,nzd0108-0085,nzd0108-0086,nzd0108-0087,nzd0108-0088,nzd0108-0096,nzd0108-0097,nzd0108-0098,nzd0108-0099,nzd0108-0100,nzd0108-0101,nzd0108-0102,nzd0108-0103,nzd0108-0124,nzd0108-0125,nzd0108-0126,nzd0108-0127,nzd0108-0133,nzd0108-0134,nzd0108-0135,nzd0108-0002,nzd0108-0142,nzd0108-0143,nzd0108-0144,nzd0108-0145,nzd0108-0157,nzd0108-0158,nzd0108-0159,nzd0108-0160,nzd0108-0161,nzd0108-0162,nzd0108-0163,nzd0108-0164,nzd0108-0165,nzd0108-0049,nzd0108-0050,nzd0108-0051,nzd0108-0052,nzd0108-0053,nzd0108-0054,nzd0108-0060,nzd0108-0071,nzd0108-0116,nzd0108-0117,nzd0108-0118,nzd0108-0119,nzd0108-0122,nzd0108-0123,nzd0108-0007,nzd0108-0008,nzd0108-0022,nzd0108-0023,nzd0108-0024,nzd0108-0031,nzd0108-0032,nzd0108-0034,nzd0108-0035,nzd0108-0036,nzd0108-0089,nzd0108-0090,nzd0108-0091,nzd0108-0092,nzd0108-0104,nzd0108-0105,nzd0108-0111,nzd0108-0112,nzd0108-0115,nzd0108-0120,nzd0108-0121,nzd0108-0129,nzd0108-0130,nzd0108-0131,nzd0108-0132,nzd0108-0033,nzd0108-0038,nzd0108-0039,nzd0108-0040,nzd0108-0041,nzd0108-0042,nzd0108-0043,nzd0108-0044,nzd0108-0065,nzd0108-0066,nzd0108-0072,nzd0108-0073,nzd0108-0093,nzd0108-0094,nzd0108-0095,nzd0108-0128,nzd0108-0136,nzd0108-0137,nzd0108-0138,nzd0108-0139,nzd0108-0140,nzd0108-0141,nzd0108-0166,nzd0108-0167,nzd0108-0168,nzd0108-0169,nzd0108-0170,nzd0108-0171,nzd0108-0172,nzd0108-0173,nzd0108-0174,nzd0108-0175,nzd0108-0176,nzd0108-0178,nzd0108-0179,nzd0108-0009,nzd0108-0106,nzd0108-0107,nzd0108-0012,nzd0108-0013,nzd0108-0025,nzd0108-0026,nzd0108-0027,nzd0108-0037,nzd0108-0075,nzd0108-0108,nzd0108-0109,nzd0108-0074,nzd0108-0084,nzd0108-0083,nzd0108-0177,nzd0108-0110,nzd0108-0113,nzd0108-0114
2021-02-19 22:11:51.945000,L8,,,,,,,,,,,,,,,,230.77,255.51,262.20,269.05,276.84,277.01,281.61,288.63,300.82,304.90,299.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.59,230.51,230.36,237.01,304.86,309.94,307.98,311.22,310.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23 22:11:37.336000,L8,,,,,,,,,,,,,,,,,,,,265.41,314.77,318.60,,,304.35,298.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.78,309.03,310.10,312.05,311.15,324.20,331.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24 22:11:25.382000,L8,,,,,,,,,,,,,,,,238.96,217.80,254.34,264.23,268.57,269.22,,292.05,297.30,303.28,308.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.50,222.21,239.19,230.84,306.66,303.44,286.20,297.82,281.47,309.89,337.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.04,337.19,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:11:38.046000,L8,,,,,,,,,,,,,,,,,,,,,,,308.01,297.05,294.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.35,253.37,272.42,302.04,311.34,301.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.77,296.75,308.20,293.59,310.52,366.84,330.27,279.21,260.66,318.10,321.00,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43.513000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.69,288.12,259.69,314.88,351.45,,,,,,,,,,,,,,,,,,,,,
2021-10-01 22:12:10.732000,L8,,,,,,,,,,,,,,,,230.92,249.40,262.30,265.09,271.36,277.56,283.34,286.12,298.77,303.27,298.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.47,227.75,228.63,235.24,303.55,310.21,311.43,312.86,315.72,325.50,331.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,,,,231.06,252.04,265.71,266.26,275.35,279.31,279.91,289.40,301.31,303.82,299.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.92,233.10,230.30,238.23,307.73,309.35,310.19,313.36,313.84,329.34,332.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06 22:12:48.299000,L9,,,,,,,,,,,,,,,,226.83,238.69,259.80,263.09,271.44,274.98,279.31,285.54,295.29,300.31,297.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.13,228.50,233.03,303.19,305.88,309.90,310.73,310.55,325.34,331.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18 22:12:08.776000,L8,,,,,,,,,,,,,,,,307.20,322.18,337.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.25,347.49,318.15,,254.60,243.77,228.33,,288.82,278.02,278.37,299.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.62,324.72,,,,,235.25,262.12,297.76,,,,,,,,,,,,,,,,,248.80,266.40,274.50,283.88,275.01,286.90,,,,,,,,,,,,,,,,,,,,,,,,,254.61,,,,,256.23,,
2022-01-13 22:12:02.740000,L9,,,,,,,,,,,,,,,,236.96,247.67,269.99,295.01,279.79,278.28,282.15,292.28,299.49,306.04,301.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.49,223.61,232.90,306.95,308.95,307.66,313.27,306.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21 22:11:59.917000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.25,294.55,246.93,305.59,316.70,322.17,320.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29 22:12:05.530000,L9,,,,,,,,,,,,,,,,,,,,,,,,296.07,308.66,298.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.46,301.99,310.62,304.21,315.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 22:12:01.049000,L9,,,,,,,,,,,,,,,,230.46,249.63,265.20,269.22,278.41,280.88,281.67,287.75,301.10,307.94,300.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.04,233.16,240.12,306.19,312.24,310.98,314.54,312.27,329.20,330.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02 22:11:50.022000,L9,,,,,,,,,,,,,,,,,231.08,260.35,267.52,273.43,274.93,279.97,285.95,297.47,304.92,261.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.99,307.94,317.16,332.68,,,,,,,,,,,,,,,,,,,,,,
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,,,,,284.43,309.41,319.11,329.43,327.39,325.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.17,273.44,282.07,295.60,,,,,,,,,,265.96,268.91,261.82,269.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.67,250.99,253.65,254.85,257.17,260.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03 22:11:45.362000,L9,,,,,,,,,,,,,,,,242.57,287.35,271.35,280.06,283.55,287.32,286.19,335.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.29,254.06,,,,,282.06,367.68,296.43,313.02,319.95,312.25,329.89,337.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.88,267.38,288.02,297.31,,,,,,,,,,,,,,,,,254.10,316.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 22:11:31.114000,L9,,,,,,,,,,,,,,,,245.43,,,,,,300.26,302.07,302.25,306.07,326.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.59,222.07,224.40,230.48,319.64,309.72,323.35,324.43,260.82,291.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.54,319.71,313.75,323.01,,349.24,292.97,334.04,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 22:11:19.594000,L9,,,,,,,,,,,,,,,,,,,,,,,300.79,295.66,298.66,323.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.02,304.60,286.18,280.51,286.69,294.92,315.59,318.75,312.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.47,321.90,314.66,304.52,323.07,,346.40,279.03,262.14,313.48,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 22:11:38.702000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.99,246.97,270.83,297.73,303.93,297.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.25,298.45,289.56,291.94,298.46,322.33,329.95,280.04,258.96,289.14,312.88,,,,,,,,,,,,,,,,,,,,,
2022-07-16 22:12:03.012000,L8,,,,,,,,,,,,,,,,,,,,,,,349.80,292.72,308.31,332.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.07,303.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.42,352.79,,,303.75,,,,,,,,,,,,,,,,,,356.60,,,
2022-08-09 22:11:58.475000,L9,,,,,,,,,,,,,,,,237.33,,,,,,,299.12,294.62,295.87,249.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.69,217.18,247.41,216.52,304.42,299.85,259.92,279.92,260.01,284.65,309.48,311.87,302.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.84,303.55,312.96,291.52,308.61,354.16,343.51,270.80,263.21,357.97,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 22:12:03.656000,L9,,,,,,,,,,,,,,,,324.20,319.12,322.07,315.39,324.77,340.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.22,230.04,243.25,,,,,296.87,,,,,,,,,,,,,,,,,,,,,,313.98,286.13,,,,,,,,,,,,,,,,,231.39,,,,328.41,259.15,305.36,328.93,228.44,,,,,,,,,,,,,,,,,254.82,263.12,264.23,261.96,288.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.84,,
2023-01-16 22:12:10.212000,L9,,,,,,,,,,,,,,,,229.00,250.50,270.07,271.46,279.66,285.60,285.74,289.53,300.21,313.00,327.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.63,236.87,233.68,240.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.49,341.60,284.44,279.58,283.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24 22:12:10.678000,L8,,,,,,,,,,,,,,,,,,251.02,268.57,281.43,275.87,277.36,283.66,296.91,302.78,296.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.03,349.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.47,312.05,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17 22:12:13.542000,L9,,,,,,,,,,,,,,,,,,264.70,262.67,272.61,283.26,,283.79,291.99,294.28,297.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.07,281.36,295.88,310.76,332.72,327.47,329.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.54,263.62,308.55,,,,,,,,,,,,,,,,,,,,,,
2023-02-25 22:11:52.258000,L8,,,,,,,,,,,,,,,,236.82,233.03,261.35,267.55,273.59,275.68,279.26,284.78,294.34,299.94,297.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.19,226.93,232.98,304.23,301.55,306.17,311.80,311.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.04,311.62,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:12:01.427000,L9,,,,,,,,,,,,,,,,,,,,,,244.84,289.38,288.23,297.98,299.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.56,216.96,208.63,214.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13 22:11:47.152000,L8,,,,,,,,,,,,,,,,,,257.09,258.82,266.99,271.52,275.36,278.75,285.45,299.83,268.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.96,287.68,254.56,305.75,271.19,267.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 22:11:55.188000,L9,,,,,,,,,,,,,,,,,,261.35,256.99,313.29,275.92,277.95,290.85,312.83,305.16,297.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.17,302.30,304.60,308.96,307.27,344.96,333.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29 22:11:37.049000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.41,252.26,245.12,,309.57,309.56,284.57,,295.35,313.20,312.62,,,,,,,,,,,,,,,,,,,,,,,239.04,231.12,,,,,,,,,,,,,,,,,,,,,227.28,255.70,261.76,301.77,304.41,,,,,,,,,,,,,,,,254.78,307.35,285.42,286.28,281.02,289.74,296.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16 22:11:04.371000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.30,274.90,297.77,308.54,298.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.78,298.60,306.07,293.23,315.86,333.55,336.74,276.63,258.05,290.73,,,,,,,,,,,,,,,,,,,,,,
2023-05-24 22:11:17.213000,L9,,,,,,,,,,,,,,,,,,,,,,,308.82,301.47,335.21,259.59,,,,,,,,,,,,,,,,,,,,286.43,312.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.97,307.99,286.40,280.01,259.52,278.76,311.48,313.56,301.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.21,312.84,304.19,319.86,357.24,,285.23,269.64,354.15,,,,,,,,,,,,,310.53,,,325.19,,,,,,
2023-06-01 22:11:07.279000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.97,304.38,259.20,270.84,275.56,289.38,,,,,,,,,,,,,,,,,,,,,
2023-06-09 22:11:12.914000,L9,,,,,,,,,,,,,,,,,,,,318.25,307.24,319.23,274.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.51,249.85,248.02,264.37,306.65,309.78,297.16,,265.72,269.11,246.68,240.53,,354.28,287.58,275.78,286.07,290.49,312.33,316.18,306.71,,,,,,,,,,,,,226.44,244.98,,,,,,,,,,,,,,,,,,,,,230.33,289.75,278.44,275.41,275.43,,,,,,,,,,,,,,,,276.20,301.75,,,,,258.64,338.69,302.40,316.31,310.47,320.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17 22:11:17.056000,L8,,,,,,,,,,,,,,,,,,257.37,320.95,299.30,332.54,343.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.90,293.35,285.74,245.98,258.47,275.43,339.46,305.66,298.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.54,290.99,309.45,291.95,302.63,331.26,348.99,277.76,258.28,297.81,319.41,,,,,,,,,,,,,,,,,,,,,
2023-06-25 22:11:08.216000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.50,267.63,266.62,269.64,269.57,278.65,250.52,246.11,241.24,263.27,276.31,,,,,,,,,,,,,,,,,,,,,
2023-07-27 22:11:26.959000,L9,,,,,,,,,,,,,,,,255.54,284.36,329.43,,,,,348.00,333.88,332.87,321.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.98,,,,,,,,,,,,335.21,317.16,318.81,,,,258.62,291.75,336.86,348.87,352.83,362.72,249.09,274.12,297.81,301.82,298.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.74,,,,258.91,261.58,250.33,308.01,323.16,286.45,289.02,287.84,289.02,321.68,337.27,259.47,259.59,283.44,307.49,,,,,,,,,,,,,,,,,,,,,
2023-08-04 22:11:40.478000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.83,305.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28 22:11:44.258000,L9,,,,,,,,,,,,,,,,,281.88,261.57,272.69,282.14,281.38,287.87,293.35,307.17,308.63,304.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.86,226.56,,272.54,288.80,266.39,268.81,310.08,310.53,316.38,356.97,344.03,,,,,,,,,,,,,,,253.25,238.02,266.79,290.67,,,,,291.34,,,,,,,,,,,,,,,238.94,243.22,,,,,,,,,,,,,,,,,,,,,239.72,301.49,,,,,,,,,,,,,,,,,,,,,,,337.73,306.08,,,,,,,,,,,,
2023-09-05 22:11:46.771000,L8,,,,,,,,,,,,,,,,,,255.74,261.05,267.39,273.54,279.82,282.53,296.82,301.70,293.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.89,302.73,307.77,308.10,292.07,337.46,332.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13 22:11:53.459000,L9,,,,,,,,,,,,,,,,247.84,250.82,264.13,276.53,278.49,279.13,280.04,288.10,301.66,306.58,297.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.53,270.56,323.66,,,,,217.12,232.94,227.15,233.87,305.12,310.06,309.41,313.37,314.07,325.73,334.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.17,,,,,,,,,,,,,,,,,,,308.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-07 22:11:57.146000,L8,,,,,,,,,,,,,,,,239.02,256.79,268.50,269.32,277.81,282.74,283.41,294.09,303.60,307.58,306.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.41,260.67,,,223.20,237.82,236.03,240.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.23,,,,,,,,,,,,,,,,,,256.16,194.60,210.76,252.79,215.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-15 22:12:03.081000,L9,,,,,,,,,,,,,,,,280.17,301.43,312.37,293.85,284.77,292.16,304.90,325.36,340.86,316.09,301.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.74,282.97,278.34,265.42,337.15,335.00,351.48,337.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.58,227.86,226.39,239.86,268.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08 22:11:57.030000,L8,,,,,,,,,,,,,,,,227.90,250.99,263.13,265.50,275.48,317.30,353.94,288.75,297.24,301.15,298.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.90,237.56,230.76,235.18,302.56,301.56,308.35,311.61,305.73,331.01,331.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24 22:12:03.999000,L8,,,,,,,,,,,,,,,,276.20,296.18,295.18,314.31,328.12,322.60,325.03,320.53,341.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.93,255.17,248.46,,,,,284.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.53,321.91,266.21,,,,,,,,,,,,,,,,,250.71,251.87,248.95,259.49,281.86,323.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12 22:11:54.234000,L8,,,,,,,,,,,,,,,,,,256.62,258.49,265.90,270.10,275.54,282.59,290.76,297.81,295.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.39,299.69,301.66,303.72,305.55,319.08,321.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.82,253.38,285.31,291.72,,,,,,,,,,,,,,,,,,,,,
2024-02-20 22:11:56.095000,L9,,,,,,,,,,,,,,,,276.60,266.10,272.04,276.04,281.11,286.19,335.88,296.61,309.69,313.07,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.42,287.47,238.81,242.27,308.02,304.32,306.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.12,216.55,,,,,,,,,,,,,,,,,,,268.19,333.08,,,,,,,,,,,,
2024-02-28 22:11:48.245000,L8,,,,,,,,,,,,,,,,280.24,271.08,276.68,276.37,282.09,327.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.08,283.14,281.17,294.83,342.19,,,,,,,,,,231.93,248.23,242.17,245.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.25,328.84,309.01,,,233.01,252.92,293.39,269.42,254.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
