dates,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046,nzd0316-0005,nzd0316-0013,nzd0316-0027,nzd0316-0040,satname
2015-03-07 22:12:42+00:00,268.12166666666667,257.46999999999997,246.85500000000002,255.3116666666667,257.73,263.75750000000005,265.07399999999996,263.984,254.9766666666667,245.76333333333335,264.25333333333333,263.4483333333333,262.985,246.74200000000002,257.29,262.4633333333333,269.0133333333334,264.5366666666667,269.158,270.675,275.97200000000004,270.17600000000004,265.71250000000003,270.8966666666667,265.78,264.99333333333334,263.2066666666667,260.5575,286.515,289.15000000000003,293.68666666666667,290.9475,285.79,291.8066666666667,288.85999999999996,273.56,268.635,250.47333333333336,268.77500000000003,261.9433333333333,274.575,267.9675,272.4525,254.465,235.92200000000003,260.88,250.27666666666664,L8
2015-03-23 22:12:32+00:00,267.20714285714286,254.8142857142857,246.89714285714285,253.56571428571428,256.0942857142857,263.75750000000005,260.0233333333333,260.5833333333333,251.4114285714286,241.74,260.89714285714285,261.7042857142857,257.28200000000004,242.6816666666667,252.73714285714286,259.76142857142855,267.07,262.3328571428571,265.86,269.18428571428575,271.065,261.78833333333336,265.71250000000003,270.8966666666667,265.78,264.99333333333334,263.2066666666667,260.5575,286.515,289.15000000000003,293.68666666666667,290.9475,285.79,281.775,288.85999999999996,273.56,258.86999999999995,250.47333333333336,268.77500000000003,261.9433333333333,274.575,267.9675,272.4525,251.8842857142857,228.965,260.88,239.655,L8
2015-03-30 22:18:37+00:00,259.7542857142857,248.65571428571428,239.90142857142857,245.99142857142854,253.04571428571427,264.17333333333335,257.038,258.78000000000003,244.31571428571428,234.6214285714286,255.66142857142856,257.92571428571426,249.78400000000002,234.89166666666665,244.05285714285716,252.99571428571429,261.89142857142855,258.17857142857144,261.06666666666666,265.10857142857145,263.8,250.5716666666667,256.04,268.1350000000001,263.87,264.875,262.27000000000004,260.54,267.62,278.76000000000005,270.7033333333333,281.95,277.0166666666667,265.2275,264.84999999999997,273.56,255.0125,247.46750000000003,268.77500000000003,261.78,269.9225,260.2525,266.1775,248.22714285714287,216.35833333333335,258.65,236.658,L8
2015-05-26 22:12:05+00:00,260.6985714285714,250.09142857142857,241.22,247.0671428571429,253.65,264.5466666666667,257.82,259.938,244.71571428571428,231.06333333333336,251.84,258.41857142857145,244.10750000000002,236.0666666666667,237.75666666666666,253.9528571428571,262.9085714285714,259.0485714285714,262.69166666666666,265.61285714285714,263.94166666666666,251.17833333333337,256.305,270.2033333333334,266.77,264.47,262.02,263.08000000000004,311.25,280.32,264.255,282.26,281.07000000000005,260.46000000000004,258.505,275.91,257.0825,247.4425,270.55,261.65,269.40250000000003,261.89,267.61,249.2842857142857,218.53833333333333,262.41999999999996,229.6375,L8
2015-06-27 22:12:22+00:00,262.22375,251.20749999999998,242.63875,247.26250000000002,253.1175,264.5466666666667,255.41,258.65833333333336,243.80625,229.02428571428572,249.00571428571428,258.41857142857145,237.93,235.42142857142858,239.1285714285714,254.99749999999997,263.605,257.98125,261.37142857142857,263.98375,262.38142857142856,251.17833333333337,252.63600000000002,270.2033333333334,266.77,264.47,262.02,263.08000000000004,311.25,280.32,264.255,282.26,281.07000000000005,256.46500000000003,258.505,275.91,257.0825,247.4425,270.55,261.65,265.248,260.476,265.514,249.2842857142857,218.53833333333333,262.41999999999996,227.43800000000002,L8
2015-12-20 22:13:09+00:00,299.34,271.075,264.11,259.55,261.975,270.4,260.37,252.26,265.96500000000003,253.79999999999998,263.525,,213.22,231.55,247.36,262.31,268.48,250.51,253.45,252.58,253.02,,237.96,,,,,,,,,,,244.48,,,,,,,248.63,254.82,257.13,272.13,,,218.64,L8
2016-01-05 22:13:05+00:00,317.445,282.40999999999997,279.67499999999995,270.47,273.945,270.4,293.175,,284.94,282.78499999999997,292.485,286.6,291.0,298.28,295.02,295.15,290.31,293.74,296.39,313.15,308.91,317.52,,312.55,312.02,308.3,,,322.94,320.28,316.37,318.4,309.33,300.71,297.27,299.12,314.17,,316.47,280.29,289.21,286.24,288.95,272.13,292.16,326.01,316.33,L8
2016-02-06 22:13:01+00:00,305.17333333333335,278.19666666666666,279.99,273.255,275.3233333333333,274.59000000000003,285.93,274.39,280.49,282.78499999999997,292.485,286.6,280.03999999999996,286.41499999999996,290.625,295.27,288.95,288.275,295.94,310.94,304.43000000000006,312.86,,312.64,295.49,290.43,,,313.565,316.455,315.84000000000003,315.89,310.01,301.40500000000003,297.94,299.325,308.37,,302.57000000000005,276.025,285.51,281.255,287.03,274.02,280.21500000000003,307.405,312.135,L8
2016-04-10 22:12:37+00:00,300.6325,277.55,278.35249999999996,274.75333333333333,274.05,269.75333333333333,281.77750000000003,270.78999999999996,277.335,277.66,289.38666666666666,278.895,276.96666666666664,275.60999999999996,287.6133333333333,291.40000000000003,288.2366666666667,290.1066666666666,289.02,303.19666666666666,294.73333333333335,298.5,260.41,297.31666666666666,286.47999999999996,282.30333333333334,263.06,261.28,298.43333333333334,304.08666666666664,303.45,304.1933333333333,298.1333333333333,302.3866666666667,291.5733333333333,292.11999999999995,296.2733333333333,266.32,290.9866666666667,276.025,285.51,281.255,287.03,270.37666666666667,275.3666666666667,292.3233333333333,297.95666666666665,L8
2016-04-26 22:12:33+00:00,292.952,269.284,272.334,267.01750000000004,267.754,269.75333333333333,273.12600000000003,261.1133333333333,267.466,262.59999999999997,276.4975,266.18,267.2125,262.31,272.6725,279.56,280.405,279.655,277.9375,292.34,282.545,282.78249999999997,260.41,297.31666666666666,286.47999999999996,282.30333333333334,263.06,261.28,298.43333333333334,304.08666666666664,303.45,304.1933333333333,298.1333333333333,302.3866666666667,291.5733333333333,292.11999999999995,296.2733333333333,266.32,290.9866666666667,276.025,285.51,281.255,287.03,262.575,275.3666666666667,292.3233333333333,279.335,L8
2016-05-12 22:12:32+00:00,289.1466666666667,266.16,268.365,261.55,264.55,269.75333333333333,268.02500000000003,256.8,260.99666666666667,253.97799999999998,267.87,259.08,261.618,253.756,262.01599999999996,272.608,276.544,272.37399999999997,269.844,285.58000000000004,274.864,273.23199999999997,246.96499999999997,280.57,286.47999999999996,282.30333333333334,263.06,261.28,298.43333333333334,304.08666666666664,303.45,304.1933333333333,298.1333333333333,302.3866666666667,291.5733333333333,292.11999999999995,296.2733333333333,266.32,290.9866666666667,276.025,285.51,281.255,287.03,258.024,275.3666666666667,292.3233333333333,268.98400000000004,L8
2016-06-13 22:12:42+00:00,286.2785714285714,263.6771428571429,265.18857142857144,257.39833333333337,261.7914285714286,269.75333333333333,264.1842857142857,253.984,256.35857142857145,246.465,260.74333333333334,259.08,258.03000000000003,249.75333333333333,257.7966666666667,268.82166666666666,274.22166666666664,267.93333333333334,266.17833333333334,280.32666666666665,269.57666666666665,266.405,242.87,269.53200000000004,286.47999999999996,282.30333333333334,263.06,261.28,298.43333333333334,304.08666666666664,303.45,304.1933333333333,298.1333333333333,302.3866666666667,291.5733333333333,292.11999999999995,296.2733333333333,266.32,290.9866666666667,276.025,272.17333333333335,272.03333333333336,275.7733333333333,254.63833333333332,275.3666666666667,292.3233333333333,261.8016666666667,L8
2016-07-15 22:12:58+00:00,276.08,259.95,260.75,258.1983333333333,258.80833333333334,270.34,257.0116666666667,257.71166666666664,244.92600000000002,228.305,244.8725,257.10749999999996,255.53166666666667,241.73833333333334,250.352,263.55600000000004,274.97,262.772,263.795,277.38666666666666,265.255,256.18199999999996,242.87,258.77750000000003,274.97999999999996,272.33666666666664,269.65999999999997,264.87,288.95,298.34,302.0266666666667,298.54333333333335,289.21,299.25666666666666,286.54,286.32666666666665,282.82666666666665,272.39,276.68333333333334,265.895,270.24,271.87333333333333,273.21666666666664,253.13333333333333,272.35,280.72333333333336,250.89600000000002,L8
2016-08-16 22:13:05+00:00,275.17,254.42166666666665,256.77599999999995,246.75,254.954,266.12,254.12600000000003,254.37600000000003,238.26,228.305,244.8725,257.10749999999996,252.82200000000003,231.11,234.47999999999996,255.59750000000003,272.446,251.074,253.77833333333334,271.11800000000005,258.316,243.17749999999995,242.87,240.79333333333338,272.99,272.22499999999997,269.65999999999997,264.87,281.33,291.195,295.385,291.125,278.46999999999997,297.83500000000004,280.505,279.725,272.955,272.39,270.68999999999994,260.03,264.45500000000004,269.675,267.27,248.57800000000003,274.39,276.68500000000006,236.635,L8
2016-10-19 22:13:21+00:00,272.21000000000004,247.35333333333332,252.60999999999999,240.995,249.08199999999997,272.16,250.32750000000001,251.1725,227.29500000000002,216.52749999999997,232.73,252.06499999999997,248.32250000000002,225.30833333333337,223.164,243.32999999999998,268.855,240.42600000000002,248.095,265.916,252.67399999999998,235.2525,228.0333333333333,229.31333333333336,277.52,278.4,276.26,268.46,294.49,303.04,312.1,301.45,282.56,291.32,263.59000000000003,281.74,256.91999999999996,255.98,273.56,240.995,260.67,262.3333333333333,262.37333333333333,243.296,283.11,291.21,224.615,L8
2016-11-20 22:13:21+00:00,280.61333333333334,253.55199999999996,259.8833333333333,244.478,254.1475,266.865,263.1766666666667,261.5233333333333,226.26999999999998,229.04999999999998,229.865,267.96999999999997,258.05000000000007,227.47500000000002,222.85999999999999,242.24,278.70500000000004,246.675,255.488,272.765,262.51250000000005,247.40333333333334,237.73333333333335,241.33666666666667,270.24,271.29499999999996,269.07,262.765,278.595,290.63,312.1,301.45,282.56,285.07500000000005,269.44666666666666,280.24,261.22666666666663,259.25333333333333,273.56,240.995,266.77,266.045,266.4275,249.5475,283.11,274.19,223.705,L8
2016-12-22 22:13:14+00:00,293.98,262.82399999999996,275.63666666666666,255.92199999999997,257.1166666666667,266.865,279.9666666666667,270.925,224.01,239.125,234.62,267.96999999999997,276.01,226.72000000000003,215.93999999999994,234.59,294.8,246.99,257.39750000000004,279.0,279.57500000000005,254.97000000000003,239.26,249.315,270.24,271.29499999999996,269.07,262.765,278.595,290.63,312.1,301.45,282.56,285.07500000000005,269.44666666666666,280.24,261.22666666666663,259.25333333333333,273.56,240.995,273.85999999999996,270.19666666666666,270.81666666666666,253.49333333333334,283.11,274.19,221.52,L8
2017-02-08 22:12:58+00:00,297.26000000000005,262.658,279.5933333333333,258.96,261.1033333333333,275.005,293.18,265.5,224.01,249.86333333333332,234.62,269.49333333333334,297.46,214.98500000000004,215.93999999999994,234.59,,257.645,261.87,283.59,282.7275,268.11666666666673,259.0466666666666,267.56333333333333,285.01,279.98,280.58500000000004,284.075,281.76,289.76,310.02,312.86,310.02,278.83,281.78000000000003,278.74,254.92499999999998,263.9533333333333,,221.96,269.0849999999999,273.96333333333337,280.73,259.91333333333336,296.97,278.07000000000005,221.52,L8
2017-02-15 22:19:07+00:00,297.26000000000005,269.1725,279.5933333333333,271.8625,261.1033333333333,275.005,293.18,247.37,222.38,249.86333333333332,230.18999999999997,262.3675,297.46,216.405,219.61,228.51,,268.75333333333333,270.69666666666666,283.59,282.7275,268.11666666666673,259.0466666666666,267.56333333333333,285.01,279.98,280.58500000000004,284.075,281.76,289.76,310.02,312.86,310.02,278.83,281.78000000000003,278.74,247.42333333333332,263.9533333333333,,216.025,260.81,273.96333333333337,280.73,259.91333333333336,296.97,278.07000000000005,220.15,L8
2017-02-24 22:12:53+00:00,300.49333333333334,270.72799999999995,278.7725,272.684,264.415,275.17,293.18,247.37,222.38,255.1725,230.18999999999997,265.86800000000005,290.90999999999997,216.405,219.61,228.51,289.2,271.605,274.85,286.6875,282.822,273.7925,268.735,274.26,289.93666666666667,285.55333333333334,283.07666666666665,290.45666666666665,291.74666666666667,293.71000000000004,305.75,309.35,309.41499999999996,292.95500000000004,288.7475,296.725,247.42333333333332,270.53499999999997,281.29,216.025,266.59749999999997,279.2925,285.735,262.53,291.665,283.1166666666667,220.15,L8
2017-03-03 22:19:01+00:00,300.49333333333334,270.72799999999995,278.7725,272.684,264.415,275.17,293.18,242.6833333333333,222.8033333333333,255.1725,233.5633333333333,262.2316666666667,290.90999999999997,215.88333333333333,219.61666666666667,227.12,268.37,265.798,267.948,280.642,277.19666666666666,273.7925,268.735,274.26,289.93666666666667,285.55333333333334,283.07666666666665,290.45666666666665,291.74666666666667,293.71000000000004,305.75,309.35,309.41499999999996,279.2166666666667,288.7475,296.725,244.9075,262.92199999999997,281.29,216.37666666666667,262.644,272.45799999999997,279.93,262.53,291.665,283.1166666666667,221.37,L8
2017-09-20 22:13:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.59,273.03,267.37,274.97,266.62,266.63,260.02,,275.95,275.52,279.38,,,,,L8
2017-11-07 22:13:17+00:00,289.64,276.89,271.85,277.37,296.0,273.31,275.75,,,264.91,,283.15,278.26,,,,287.18,280.97,278.24,,,285.83,280.98,284.04,296.17,281.49,283.63,283.55,294.33,292.62,304.61,286.46,278.46,283.865,283.78,284.15,273.70500000000004,282.74,260.02,,283.68,277.95,282.13,305.12,275.73,283.75,,L8
2017-11-30 22:19:20+00:00,289.64,289.015,289.425,286.615,295.765,289.235,289.895,,,270.76,,283.695,286.13,,,,294.5,292.495,294.32500000000005,,,301.885,303.045,302.20000000000005,305.67,281.49,283.63,283.55,294.33,292.62,304.61,286.46,278.46,283.865,283.78,284.15,273.70500000000004,282.74,260.02,,283.68,277.95,282.13,301.90999999999997,284.76,302.16999999999996,,L8
2018-03-15 22:12:34+00:00,259.76,268.74333333333334,264.3566666666667,286.615,295.765,289.235,289.895,,221.14,251.88666666666668,223.42,270.25666666666666,286.13,210.42,214.79,219.96,277.69,274.1066666666667,276.97333333333336,254.97,242.95,301.885,303.045,302.20000000000005,305.67,281.49,283.63,283.55,294.33,292.62,304.61,286.46,278.46,283.865,283.78,284.15,273.70500000000004,282.74,236.505,208.45,271.84999999999997,267.3666666666666,268.31,301.90999999999997,284.76,302.16999999999996,220.87,L8
2018-03-31 22:12:27+00:00,251.64666666666665,259.605,251.86,271.97,279.14666666666665,289.235,289.895,,220.97,242.87,226.07,263.53999999999996,286.13,213.04,218.905,227.2,270.1025,265.71000000000004,267.975,253.56,244.795,301.885,303.045,302.20000000000005,305.67,281.49,283.63,283.55,294.33,292.62,304.61,286.46,297.33,294.7,300.19,293.33,280.79,298.85,213.815,208.565,266.3766666666666,258.1566666666667,260.10999999999996,278.87333333333333,284.76,302.16999999999996,221.73000000000002,L8
2018-04-07 22:18:34+00:00,248.14,254.156,246.358,262.5575,268.775,289.235,271.00333333333333,237.56,222.7733333333333,237.01999999999998,225.96,259.252,286.13,214.22666666666666,221.18999999999997,228.6966666666667,266.62399999999997,260.65,263.12800000000004,253.38333333333333,244.75,301.885,303.045,302.20000000000005,305.67,281.49,283.63,283.55,294.33,292.62,304.61,286.46,297.33,294.7,300.19,293.33,280.79,298.85,212.28666666666666,207.48666666666668,259.96999999999997,254.195,256.505,267.555,284.76,302.16999999999996,220.59,L8
2018-05-02 22:12:09+00:00,248.47599999999997,251.25333333333333,242.46166666666667,257.556,263.55,289.235,263.36,236.735,223.2575,232.49666666666667,224.335,255.01333333333332,286.13,215.52249999999998,221.9625,228.1225,264.24666666666667,256.855,259.97833333333335,254.7575,243.7525,301.885,303.045,302.20000000000005,305.67,281.49,283.63,283.55,294.33,292.62,304.61,286.46,297.33,294.7,300.19,293.33,280.79,298.85,212.28666666666666,207.48666666666668,259.96999999999997,254.195,256.505,260.394,284.76,302.16999999999996,220.34,L8
2018-05-25 22:18:03+00:00,249.296,251.53333333333333,243.77333333333334,256.78000000000003,260.13,286.515,264.32500000000005,249.44000000000003,223.2575,226.01399999999998,224.335,254.40999999999997,287.28999999999996,223.368,221.9625,228.1225,264.76,258.0466666666667,261.79333333333335,264.26599999999996,255.63999999999996,312.91499999999996,314.245,301.79,312.015,,267.24,267.46,267.21,277.66,292.51,311.0,297.26,289.34,311.2,316.05,311.42,284.81,212.28666666666666,207.48666666666668,260.2875,258.515,258.78499999999997,254.18400000000003,289.555,314.17499999999995,220.34,L8
2018-06-19 22:11:57+00:00,256.17333333333335,247.5,237.44666666666663,251.02200000000002,251.28000000000003,267.87,256.90000000000003,255.1775,223.2575,213.365,224.335,248.44399999999996,280.58,223.368,221.9625,228.1225,257.348,254.42,256.9816666666666,268.085,259.5883333333333,292.955,287.855,277.71500000000003,289.65999999999997,271.42,269.57500000000005,265.885,269.09000000000003,281.15,289.46000000000004,297.99,292.87,287.19,296.29999999999995,299.15,296.685,278.5,212.28666666666666,207.48666666666668,265.106,263.456,263.214,243.055,285.32,286.985,220.34,L8
2018-08-22 22:12:30+00:00,255.99428571428572,246.20714285714286,239.26285714285714,250.235,251.27399999999997,267.87,254.27800000000002,253.81599999999997,224.44400000000002,214.84,225.456,249.0383333333333,261.965,223.68666666666664,224.782,232.038,257.31666666666666,253.0614285714286,255.99857142857144,267.3671428571428,258.2385714285714,275.0,287.855,277.71500000000003,289.65999999999997,271.42,269.57500000000005,265.885,269.09000000000003,281.15,289.46000000000004,297.99,292.87,287.19,296.29999999999995,299.15,296.685,278.5,214.2225,208.3,265.97666666666663,262.5733333333333,261.76166666666666,245.064,285.32,286.985,221.07399999999998,L8
2018-09-23 22:12:41+00:00,263.6685714285714,251.97857142857143,246.00285714285715,252.65285714285716,255.17499999999998,276.77,258.2683333333334,256.59,225.27,215.015,225.965,254.29666666666665,265.13,229.8283333333333,227.28000000000003,245.552,263.7033333333333,258.73857142857145,260.70714285714286,271.04285714285714,262.9742857142857,275.0,290.16,284.8833333333334,293.09999999999997,285.805,268.19666666666666,276.96999999999997,280.95,279.3866666666667,286.62333333333333,293.09666666666664,294.1566666666667,290.9866666666667,296.21999999999997,300.41,296.2366666666667,278.84999999999997,214.63333333333333,208.25,271.78166666666664,269.07666666666665,270.05833333333334,250.41333333333333,273.78999999999996,293.3066666666667,221.12499999999997,L8
2018-11-10 22:12:56+00:00,280.705,265.64,275.26000000000005,263.50500000000005,279.825,290.6466666666667,268.99,266.5175,229.19,220.74,229.94,268.8233333333333,265.13,242.4333333333333,236.06,279.3433333333333,276.6033333333333,279.83,273.99999999999994,283.31,277.19,275.0,290.16,284.8833333333334,293.09999999999997,300.0133333333333,268.19666666666666,291.875,296.70500000000004,279.3866666666667,286.62333333333333,293.09666666666664,294.1566666666667,290.9866666666667,296.21999999999997,300.41,296.2366666666667,278.84999999999997,220.03,210.74,282.60249999999996,281.06500000000005,279.97,277.96999999999997,273.78999999999996,303.725,224.01,L8
2019-01-04 22:19:03+00:00,275.36666666666673,262.6933333333333,275.89250000000004,260.4866666666667,276.785,294.71666666666664,268.1466666666667,263.4433333333333,229.19,220.74,229.94,266.91,265.77666666666664,249.58333333333334,236.06,282.835,269.775,276.25666666666666,262.66499999999996,271.88,263.12,239.09,300.6,310.885,308.365,314.30999999999995,265.44,317.865,324.32000000000005,275.86,280.95,283.31,296.73,298.58,296.06,302.93,295.34,279.55,220.03,210.74,276.67499999999995,271.69000000000005,272.475,278.5325,272.975,324.39666666666665,224.01,L8
2019-01-20 22:19:00+00:00,275.36666666666673,256.0925,271.27000000000004,258.6025,271.928,282.6625,262.0825,256.1025,229.29,221.87,233.515,263.7675,258.28499999999997,249.58333333333334,228.365,282.835,265.51,266.8325,258.0466666666667,271.88,261.09999999999997,239.09,300.6,310.885,308.365,314.30999999999995,265.44,317.865,324.32000000000005,275.86,280.95,283.31,296.73,298.58,296.06,302.93,295.34,279.55,201.85,205.60500000000002,261.51,271.69000000000005,269.59,273.044,272.975,324.39666666666665,224.01,L8
2019-02-14 22:12:45+00:00,279.265,259.052,270.1766666666667,259.70799999999997,270.43,278.87600000000003,263.21999999999997,258.442,242.04333333333332,233.81333333333336,245.05999999999997,265.418,261.46799999999996,255.1525,228.365,282.45,269.255,267.796,261.8725,275.05333333333334,265.075,257.07,291.01666666666665,297.56333333333333,308.365,314.30999999999995,270.985,317.865,324.32000000000005,278.115,281.57,283.445,287.185,291.95,296.06,302.93,295.34,279.55,201.85,205.60500000000002,261.51,271.69000000000005,269.59,271.7183333333333,272.17333333333335,324.39666666666665,224.01,L8
2019-03-02 22:12:41+00:00,287.37999999999994,271.742,278.04,264.444,277.83666666666664,278.87600000000003,268.0775,260.96000000000004,256.83666666666664,253.39000000000001,252.61999999999998,268.77000000000004,265.9975,265.11,220.67,296.148,273.28666666666663,279.756,275.89750000000004,291.4266666666667,280.01,293.99,291.01666666666665,300.71500000000003,310.7733333333333,318.66,270.985,327.5733333333333,326.71666666666664,278.115,281.57,283.445,287.185,291.95,296.06,302.93,295.34,279.55,183.67,200.47,257.1,285.22,277.135,277.65833333333336,272.17333333333335,323.5475,,L8
2019-04-03 22:12:32+00:00,269.99,263.12399999999997,269.29333333333335,263.765,278.46799999999996,277.1775,264.69666666666666,257.79333333333335,256.83666666666664,253.39000000000001,252.61999999999998,266.7166666666667,264.1766666666667,253.39,207.13,279.918,257.7566666666667,271.67199999999997,267.8025,284.45,269.2075,293.99,289.14,301.21333333333337,316.16999999999996,327.89500000000004,276.53,341.79,337.74,280.37,282.19,283.58,277.64,285.32,,,,229.02,195.015,200.34,237.495,239.63,252.52499999999998,277.758,277.13,329.41333333333336,220.55,L8
2019-04-19 22:12:26+00:00,269.99,263.12399999999997,269.29333333333335,263.765,278.46799999999996,277.1775,264.69666666666666,257.79333333333335,256.83666666666664,253.39000000000001,252.61999999999998,266.7166666666667,257.8975,245.27749999999997,213.49666666666667,273.1566666666667,257.165,267.6066666666666,263.61,278.0825,265.352,293.99,272.25666666666666,273.9175,316.16999999999996,327.89500000000004,276.53,341.79,337.74,280.37,282.19,283.58,277.64,285.32,,,197.88,234.2,200.79999999999998,203.0533333333333,241.84333333333333,242.89499999999998,253.77666666666664,277.758,277.13,329.41333333333336,224.05,L8
2019-05-21 22:12:39+00:00,267.865,259.1116666666667,256.18333333333334,259.52200000000005,264.038,240.94750000000002,258.4025,253.78250000000003,256.83666666666664,243.4925,246.68999999999997,260.22249999999997,254.212,240.65,217.98,260.69166666666666,256.65600000000006,257.40000000000003,260.37,274.276,262.54333333333335,293.99,272.25666666666666,273.9175,316.16999999999996,327.36,276.53,346.99,331.51,280.37,282.19,283.58,277.64,285.32,,,197.88,234.2,200.79999999999998,203.0533333333333,242.79,243.9466666666667,253.8525,264.496,277.13,326.63000000000005,224.05,L8
2019-06-06 22:12:47+00:00,268.15,258.6457142857143,255.28571428571425,257.09,261.16333333333336,233.91199999999998,255.336,250.978,249.3525,238.586,242.41,260.22249999999997,252.00166666666667,238.66666666666666,222.446,259.5257142857143,257.33833333333337,255.85857142857142,259.07714285714286,270.985,260.23999999999995,293.99,272.25666666666666,273.9175,316.16999999999996,327.36,276.53,346.99,331.51,280.37,282.19,283.58,277.64,264.71500000000003,,,196.86,234.2,200.79999999999998,203.0533333333333,242.48200000000003,244.8775,254.07999999999998,260.6616666666667,277.13,326.63000000000005,224.05,L8
2019-07-24 22:13:00+00:00,264.482,256.58833333333337,251.255,253.546,258.88,214.32666666666663,250.12000000000003,249.77,249.5,237.78000000000003,241.33499999999998,250.09,247.456,230.71333333333337,227.56199999999998,253.97285714285712,257.675,256.9885714285714,258.83857142857147,269.2,258.4214285714286,293.99,246.91666666666666,250.70000000000002,315.59,327.36,276.53,346.99,331.51,280.37,282.19,283.58,277.64,264.71500000000003,,,196.86,234.2,209.365,204.34499999999997,245.3075,244.8775,251.64499999999998,256.876,235.51,321.0,224.05,L8
2019-09-10 22:13:15+00:00,252.76,240.262,232.27599999999998,243.13750000000002,231.47000000000003,189.62499999999994,241.29500000000004,240.755,227.17999999999998,217.9825,229.67,241.39,240.206,222.12666666666667,226.53166666666667,232.05999999999997,251.59333333333333,243.28166666666667,246.9666666666667,258.51500000000004,244.08,231.06,234.45,210.855,,,,,,,,,,244.11,,,196.86,234.2,209.365,204.34499999999997,245.3075,244.8775,251.64499999999998,243.51666666666665,196.69,,224.05,L8
2019-10-28 22:13:24+00:00,252.06799999999998,241.13600000000002,232.18199999999996,243.342,226.9,189.62499999999994,241.29500000000004,240.755,226.055,218.24,228.22599999999997,242.31,240.4925,222.76400000000004,228.996,229.51999999999998,246.52399999999997,242.85,245.99200000000002,260.11,246.75,229.015,230.41,229.68,,,,,,,,,,244.11,,,195.84,225.1,205.6,207.36,249.9,244.58333333333334,245.60333333333335,242.775,193.21333333333334,,,L8
2019-11-29 22:13:20+00:00,245.24,238.546,226.73200000000003,243.54,214.95,214.10500000000002,237.42000000000002,238.13,227.01799999999997,218.66,227.564,243.1825,240.83333333333334,221.15,225.13400000000001,226.68400000000003,244.656,241.15600000000003,246.248,260.37800000000004,245.99200000000002,231.29999999999998,230.41,229.68,,,,,,236.52,247.63,240.04,,244.515,,,209.42000000000002,231.27499999999998,215.595,216.44,252.99333333333334,246.6533333333333,244.29333333333332,243.28666666666666,191.2825,,224.44,L8
2020-01-16 22:13:10+00:00,239.22750000000002,241.92,229.054,247.145,217.88000000000002,241.19,248.025,250.74,234.94,218.58499999999998,235.164,243.1825,240.77499999999998,219.25,221.34,220.22250000000003,240.6325,239.79250000000002,250.788,265.358,251.38599999999997,242.03,247.53500000000003,249.61,268.33,267.88,266.13,265.06,261.68,256.04,262.305,258.98,272.21,259.955,277.77,278.85,223.0,244.01999999999998,215.595,231.1966666666667,268.1566666666667,256.25,251.27999999999997,249.12333333333333,191.2825,263.15,247.35999999999999,L8
2020-02-01 22:13:05+00:00,229.22333333333336,240.81749999999997,223.98250000000002,247.48000000000002,210.685,241.19,248.025,250.74,236.18,218.45666666666662,235.7575,245.07333333333335,237.95,215.5025,210.635,213.02,238.01,237.75,250.48599999999996,265.872,251.586,242.03,264.66,269.54,268.33,267.88,266.13,265.06,261.68,251.17,255.22000000000003,251.79,272.21,255.88333333333333,277.77,278.85,207.09,244.01999999999998,208.02666666666664,231.1966666666667,261.19,253.6575,247.3275,249.775,188.2266666666667,263.15,242.81666666666663,L8
2020-03-04 22:12:56+00:00,229.22333333333336,245.88600000000002,231.00799999999998,249.73250000000002,220.08,246.37333333333333,251.98000000000002,254.06333333333336,242.37600000000003,227.3075,242.07799999999997,250.6025,253.155,215.5025,210.635,213.02,245.484,244.14600000000002,253.71333333333334,267.9866666666667,254.95333333333335,248.198,261.76000000000005,266.745,266.1,265.86,263.705,259.68,260.57,256.245,260.1175,257.5825,267.625,260.6325,275.065,276.25,207.09,249.7425,222.5775,237.9025,264.896,257.842,252.93599999999998,252.13333333333335,188.2266666666667,260.79499999999996,248.6,L8
2020-03-27 22:18:55+00:00,230.32666666666668,245.532,234.33399999999997,249.81,229.71600000000004,246.37333333333333,251.98000000000002,254.06333333333336,246.80500000000004,225.7175,244.112,248.34,268.36,213.7175,207.5525,213.7375,244.85,244.296,251.40333333333334,266.5833333333333,254.83,245.958,261.76000000000005,266.745,266.1,265.86,263.705,259.68,260.57,256.245,260.1175,257.5825,267.625,260.6325,275.065,276.25,207.09,249.7425,222.5775,237.9025,264.896,257.842,252.93599999999998,247.0075,184.0666666666667,260.79499999999996,248.6,L8
