dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2004-03-17 21:45:08.368000,L5,174.19,270.02,289.98,355.99,368.41,397.18,325.07,314.62,318.63,310.86,303.18,299.29,304.68,314.13,288.72,302.12,282.28,285.26,294.00,298.62,308.73,308.34,304.55,315.86,282.49,295.45,314.86,310.90,318.55,317.46,318.55,307.24,326.65,322.33,316.14,325.22,324.39,277.99,251.07,235.06,,,,,269.82,308.52,316.79,327.64,326.44,335.08,349.59,322.00,329.69,331.10,331.95,325.42,319.20,313.55,312.69,311.69,303.31,305.01,309.09,315.81,302.88,267.37,243.68,295.22,301.30,305.40,311.16,311.74,313.30,319.77,318.55,330.15,325.61,329.12,331.03,304.55,309.18,317.07,320.15,313.86,314.21,327.47,321.40,322.82,320.43,322.11,326.99,336.78,359.92
2004-03-17 21:45:32.199000,L5,179.24,274.87,292.69,358.86,370.65,400.57,331.58,318.50,329.84,313.64,305.07,306.82,306.36,325.68,289.59,307.20,284.31,288.83,296.43,301.36,312.74,311.20,305.89,318.47,283.71,298.99,320.75,317.83,319.20,318.26,319.21,315.64,329.31,328.62,319.09,327.49,325.84,295.33,255.57,237.62,,,182.63,168.96,274.48,309.45,319.66,334.18,328.66,336.46,348.88,325.90,333.80,333.33,332.32,328.31,322.00,317.18,311.41,313.17,304.86,305.09,309.28,320.34,306.17,271.64,246.39,293.11,307.79,314.62,315.19,313.65,313.93,321.08,323.84,331.50,331.87,332.71,333.19,308.35,310.46,318.65,323.11,314.51,316.75,329.45,326.92,324.77,322.22,325.81,331.34,339.96,363.22
2004-04-02 21:45:18.969000,L5,196.37,241.51,186.65,229.51,279.64,279.14,292.52,296.93,289.49,282.43,295.68,299.82,295.66,294.33,297.54,304.51,297.28,301.99,309.32,301.44,309.49,312.06,312.04,315.79,312.50,314.48,316.09,326.01,322.02,322.94,322.51,328.47,335.36,323.03,316.59,323.24,319.23,308.31,296.14,245.69,,,,,262.43,309.75,321.28,320.89,326.16,337.64,351.13,327.99,330.79,323.95,341.67,326.19,321.05,320.01,319.38,319.23,308.03,301.44,309.87,314.74,311.71,251.68,248.26,294.89,316.61,327.41,343.61,324.72,336.96,332.15,331.91,321.65,346.34,321.87,322.64,311.38,320.61,309.83,333.28,340.10,327.01,341.36,335.23,330.58,336.67,320.45,330.92,344.27,350.87
2004-04-02 21:45:42.656000,L5,196.97,241.64,185.15,228.52,276.31,276.16,288.21,297.14,305.88,284.09,297.68,299.10,297.43,297.16,299.24,305.19,296.60,307.23,311.71,301.88,310.25,313.94,318.56,318.42,315.39,315.89,316.93,328.34,324.91,323.69,323.03,330.04,336.47,325.69,317.36,319.36,320.20,307.88,294.64,251.08,,,,,261.78,311.67,323.48,328.17,329.56,337.28,351.18,328.74,333.33,326.02,338.30,325.73,319.99,322.86,320.94,322.58,312.70,302.34,310.46,315.07,307.18,251.00,271.09,293.60,321.92,331.11,322.52,329.01,361.30,334.21,329.39,325.19,350.35,321.23,326.39,309.15,320.18,312.65,332.63,332.86,337.93,344.30,340.28,336.01,335.98,319.72,332.01,346.63,352.26
2004-04-18 21:45:49.558000,L5,282.95,259.75,264.63,294.48,297.24,309.35,322.43,331.12,302.31,322.58,347.86,331.97,346.63,323.10,300.76,317.46,330.53,316.46,322.54,317.00,326.12,334.81,334.39,348.28,349.24,341.75,357.66,363.42,370.96,362.64,396.84,354.99,337.92,350.84,357.45,349.33,369.38,340.22,351.39,339.84,323.04,299.67,306.24,241.01,309.08,356.91,329.58,343.14,379.53,346.66,350.91,342.59,351.27,397.11,331.20,360.11,359.31,337.35,337.92,340.64,363.67,368.22,375.59,350.46,360.37,349.02,324.94,362.64,366.97,366.51,332.41,342.53,346.23,360.51,380.15,336.32,362.28,334.92,344.99,360.56,327.74,362.63,383.82,380.67,350.54,375.06,379.27,380.01,405.29,373.63,368.53,355.30,367.54
2004-04-18 21:46:13.246000,L5,,,,228.19,271.33,251.40,294.37,295.68,284.17,286.87,297.16,291.29,293.94,287.59,285.27,296.89,285.67,301.21,301.88,302.80,312.93,318.65,316.16,306.21,310.17,317.52,319.71,311.50,317.78,310.98,329.74,320.99,322.88,326.01,315.19,326.22,320.33,302.68,287.61,242.33,,,,,266.90,300.29,315.95,327.24,324.16,327.02,322.57,324.99,333.07,321.57,322.79,319.72,308.10,307.15,313.03,323.75,314.47,302.88,307.23,311.44,299.18,251.62,236.69,283.94,295.92,313.43,319.81,311.96,330.86,327.89,315.63,318.74,319.84,320.34,326.60,296.68,306.96,305.32,304.64,319.24,321.66,330.99,347.83,325.28,332.47,321.37,322.13,340.29,347.62
2004-05-04 21:46:16.049000,L5,,,,166.21,213.28,194.84,230.43,234.45,235.41,213.81,187.10,247.39,257.82,237.94,248.40,259.49,,251.36,190.71,235.02,254.59,270.53,273.12,274.10,264.55,263.95,271.73,274.05,267.26,265.93,264.46,261.37,268.01,262.70,260.67,,,,,,,,,,,,,,,,,,,,,,,243.75,231.47,236.40,221.73,200.06,,,,,,212.64,252.40,261.16,261.43,195.20,230.43,243.52,235.43,243.27,183.89,,250.26,238.78,235.57,238.77,213.13,,,,,,,204.10,185.49,234.62,252.25
2004-05-20 21:46:44.438000,L5,,,,,,,,,,,,,,,243.20,257.39,250.33,200.15,250.55,245.80,263.49,269.28,257.39,261.12,252.89,256.76,268.86,255.98,261.88,257.40,255.24,247.98,262.21,258.88,257.02,266.04,,,,,,,,,,,,,,,,,,,,232.57,188.42,241.22,217.81,221.06,200.09,175.99,,,,,,,,246.72,232.45,224.75,236.17,,,,,,,,,,,,,,,,,,,,
2004-05-20 21:47:08.268000,L5,,,,181.89,241.35,234.81,257.34,269.69,273.40,266.04,274.76,280.19,274.96,271.51,273.07,277.81,278.78,269.75,280.81,282.13,294.13,298.02,292.32,297.27,290.83,298.61,300.77,297.36,301.80,305.93,295.77,311.73,301.13,307.37,300.40,308.02,299.96,271.20,260.95,217.03,,,,,,283.45,299.85,223.82,232.30,243.27,243.56,313.06,316.96,298.29,304.71,298.44,281.13,300.72,294.53,289.92,276.98,244.25,283.04,294.88,287.70,221.76,173.24,256.15,286.01,293.25,289.14,300.85,304.57,302.13,297.38,307.00,300.92,307.29,292.27,275.72,253.29,270.08,279.14,278.15,286.76,309.65,273.54,288.88,261.50,264.00,279.64,306.80,297.92
2004-06-05 21:47:12.889000,L5,,,,,,,,,,,,,,,,,,,,241.38,257.21,256.84,247.67,243.26,,,250.88,250.21,252.68,248.56,253.74,232.11,251.71,250.82,250.52,244.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.63,257.06,244.77,249.67,245.91,248.17,236.21,252.71,215.46,210.11,245.46,225.87,231.65,241.93,245.92,240.23,232.33,237.24,220.93,222.07,239.01,233.92,215.35,233.24,167.76
2004-06-05 21:47:36.719000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.80,237.50,238.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.14,226.33,232.71,232.26,215.65,223.62,183.14,,187.83,234.38,212.03,226.14,232.99,231.23,233.42,219.41,225.41,194.25,213.80,229.78,227.40,206.79,225.19,
2004-07-07 21:48:09.180000,L5,,,,203.24,249.59,227.34,258.58,282.12,266.63,267.92,288.52,286.92,279.49,268.35,268.64,282.38,283.91,267.07,288.92,281.47,308.91,303.65,299.21,299.47,304.13,298.00,305.42,303.05,303.67,303.70,302.65,315.22,303.44,314.33,300.77,299.43,289.56,282.26,249.77,223.87,,,,,196.92,287.88,309.17,297.57,300.83,309.96,298.09,300.60,301.28,309.02,293.66,278.10,288.60,283.75,278.39,286.87,281.97,255.13,294.05,293.43,286.27,252.46,195.55,279.63,292.42,300.27,293.93,301.71,314.72,306.67,311.00,297.64,294.01,300.30,298.01,276.87,268.25,281.37,294.79,298.76,296.35,310.26,314.77,315.64,268.20,269.13,314.02,315.94,316.44
2004-07-07 21:48:33.010000,L5,,,,198.40,249.23,226.71,257.80,273.48,265.41,263.88,285.49,288.47,281.48,269.90,270.00,282.82,283.34,264.27,290.40,282.61,309.23,304.65,300.56,301.33,308.05,299.74,307.47,305.06,305.40,301.83,301.06,309.06,305.57,314.71,298.20,294.23,291.17,287.45,253.32,226.12,,,,,204.74,289.22,310.55,298.43,303.24,309.37,295.26,308.10,303.06,311.05,298.69,279.44,291.93,285.11,279.36,289.09,283.52,265.34,295.82,294.88,287.35,249.23,214.42,282.64,295.53,299.03,294.29,303.31,312.41,312.52,311.94,299.78,296.03,301.49,299.10,268.08,269.46,282.56,297.02,305.08,297.90,308.79,307.05,305.94,265.90,267.78,317.38,317.87,319.04
2004-07-23 21:48:33.165000,L5,,,,206.41,258.74,213.81,264.71,279.48,276.77,266.00,288.03,292.60,277.48,275.99,271.22,282.16,282.34,271.94,289.00,282.89,303.29,306.09,301.96,301.37,297.58,299.51,302.66,308.09,305.50,299.63,296.51,313.25,301.33,297.88,296.82,305.89,291.39,290.27,254.29,214.47,,,,,250.75,281.37,308.86,304.99,300.56,305.17,306.88,312.14,310.57,303.42,304.24,282.66,282.69,289.17,279.32,291.85,277.77,268.55,288.41,296.27,294.11,238.45,167.15,257.23,295.10,294.50,304.83,300.21,301.28,303.46,311.30,302.87,299.12,312.00,302.42,288.04,257.69,268.53,295.70,263.11,267.82,315.02,305.39,304.83,252.96,258.11,239.97,311.79,267.90
2004-07-23 21:48:56.995000,L5,,,,204.52,258.74,213.81,264.71,279.48,276.77,266.00,288.03,291.77,277.48,275.99,271.14,281.95,282.34,269.52,289.00,282.89,301.92,306.09,301.96,301.37,297.58,299.01,302.66,308.09,305.79,306.67,296.51,306.73,297.52,297.88,295.35,305.89,295.72,290.27,268.50,214.47,,,,,251.11,281.86,310.61,338.23,311.35,305.17,305.34,312.14,316.83,303.13,300.31,284.41,282.65,287.86,279.32,289.92,277.77,268.55,288.41,294.63,294.11,238.45,167.15,257.23,298.56,294.01,304.83,300.21,301.28,302.64,311.13,302.87,297.28,312.00,302.42,288.04,254.36,267.19,295.70,262.49,267.82,315.02,305.39,304.83,252.96,257.65,239.48,311.79,267.90
2004-08-24 21:49:18.016000,L5,,,,208.91,268.55,264.72,269.89,297.82,272.73,270.10,292.67,292.44,277.94,270.70,273.81,283.95,279.90,273.13,290.00,282.07,305.47,308.03,299.27,297.41,293.58,303.86,302.80,299.06,304.47,310.41,302.66,312.16,309.83,302.55,301.53,301.37,288.81,267.92,250.20,205.04,,,,,223.71,284.53,307.69,299.48,306.05,311.67,309.52,305.99,305.37,302.31,293.98,281.57,280.37,282.89,278.13,277.22,282.67,274.93,292.46,292.86,282.38,232.41,167.19,262.76,286.65,306.29,307.00,313.67,315.85,316.42,311.47,308.81,308.52,308.87,310.13,289.34,281.38,280.50,299.22,305.76,308.75,313.49,309.36,324.40,322.22,314.50,322.75,329.94,327.49
2004-09-25 21:50:07.312000,L5,,,,215.86,271.85,275.77,289.91,294.95,286.36,274.64,297.26,300.71,294.10,283.66,285.94,297.04,288.80,284.00,300.20,301.75,307.91,307.85,305.00,307.21,300.58,304.71,311.25,314.90,311.18,317.97,319.18,313.45,322.27,312.15,302.87,313.34,292.04,288.91,261.17,229.42,,,,,230.79,292.86,312.81,309.65,315.31,311.99,312.53,307.05,316.69,305.31,307.16,290.96,286.04,293.45,283.66,294.56,292.69,278.70,299.21,301.57,288.81,242.11,186.47,273.08,292.15,313.96,316.39,320.77,311.04,323.97,326.21,312.31,313.91,316.20,314.16,294.09,300.55,306.88,306.17,317.30,321.69,326.49,325.65,328.46,334.23,314.12,330.04,330.48,354.84
2004-09-25 21:50:31.000000,L5,,,,214.16,271.85,275.86,290.22,294.19,286.96,274.64,296.89,302.89,294.51,284.28,285.94,298.25,289.28,283.33,298.86,301.63,307.52,309.00,305.51,308.89,301.16,304.71,311.17,314.00,313.24,319.30,320.27,312.88,326.64,312.18,303.80,314.32,293.11,292.53,260.99,233.04,,,,,230.79,292.86,313.80,309.75,315.28,313.90,314.68,307.13,317.84,306.01,304.98,290.65,286.83,293.38,285.13,300.38,292.78,278.70,299.71,300.53,288.83,248.47,183.73,273.03,292.79,313.53,316.13,320.93,313.05,323.16,326.21,312.19,313.82,316.20,315.66,297.43,303.72,309.02,306.97,317.30,321.69,329.36,324.53,327.96,335.13,313.93,329.34,329.72,355.08
2005-01-31 21:52:45.327000,L5,,,,197.19,261.98,262.82,278.17,281.84,281.50,282.64,296.09,297.77,291.93,284.43,285.32,293.25,287.25,282.41,285.25,291.74,298.81,304.74,303.38,309.33,303.76,309.25,319.05,316.56,308.62,319.11,311.56,316.98,319.08,318.54,312.72,313.26,314.57,312.92,274.02,230.60,,,,,226.32,295.88,312.82,315.07,311.86,311.19,322.81,318.43,326.09,319.75,320.90,310.97,310.42,306.64,312.93,308.46,300.30,294.59,308.60,310.98,294.15,234.27,206.99,284.28,301.51,312.69,313.84,310.29,308.79,313.63,314.61,308.61,315.36,314.18,315.30,293.09,300.27,308.81,305.81,307.17,312.00,318.30,318.45,318.88,321.70,311.88,324.23,337.34,355.02
2005-03-04 21:52:52.217000,L5,364.87,368.35,353.06,371.23,338.33,335.81,334.94,344.29,327.60,368.35,310.40,335.05,329.58,303.87,296.83,321.42,373.13,500.97,527.05,424.71,404.87,407.14,383.55,367.90,350.49,369.18,370.13,368.26,346.67,342.16,333.54,343.44,359.65,345.66,351.96,331.22,334.99,344.15,342.02,264.18,,,196.80,189.98,298.45,341.97,358.38,352.55,339.78,337.08,383.04,344.51,342.54,333.13,341.64,322.31,319.01,330.43,332.96,339.78,319.59,322.87,331.41,340.66,310.52,249.31,264.47,292.66,323.57,324.17,337.11,325.41,336.48,333.69,331.10,338.27,325.39,332.02,327.39,309.94,310.46,317.21,317.86,325.31,331.57,339.14,347.14,348.79,351.03,332.33,347.18,351.74,365.45
2005-03-04 21:53:16.048000,L5,361.45,363.93,341.16,293.73,328.92,332.10,323.80,307.21,308.78,364.26,307.48,332.29,307.41,299.03,296.05,343.09,298.03,359.28,402.11,419.89,400.32,398.61,380.02,356.72,330.18,366.01,331.85,361.75,341.55,338.63,331.51,339.09,357.30,341.91,348.74,325.14,331.54,339.78,311.97,257.06,,,190.56,174.35,273.55,323.83,350.55,333.35,336.18,333.82,348.93,341.78,339.36,330.40,337.52,319.17,315.30,326.19,328.87,333.71,317.24,317.52,327.96,331.89,309.12,240.82,252.74,288.56,316.70,324.68,331.34,322.93,329.55,330.84,329.12,336.56,326.97,330.38,324.95,305.02,308.39,316.87,315.22,323.23,327.85,336.70,340.67,344.88,340.46,328.55,345.23,347.75,364.12
2005-04-21 21:53:10.893000,L5,,,,203.34,267.99,270.15,293.74,294.59,296.48,279.05,292.25,316.54,290.62,286.19,289.06,286.71,290.10,280.23,291.55,293.23,307.88,314.63,306.47,297.04,304.32,304.15,315.39,310.92,314.15,315.63,319.32,336.58,331.37,327.93,323.86,322.30,312.17,297.76,275.15,234.27,,,,,255.23,304.37,329.10,322.30,322.28,322.67,311.52,317.95,321.61,315.44,328.18,312.35,321.13,317.11,320.13,312.30,317.18,309.24,312.73,327.29,299.16,253.37,238.03,277.03,295.39,308.17,318.36,312.12,318.46,341.46,319.91,320.86,319.34,327.01,316.81,294.75,296.03,292.61,309.76,309.84,316.57,319.98,321.32,323.65,322.66,310.10,324.69,330.12,328.09
2005-04-21 21:53:34.581000,L5,,,,205.32,269.39,270.59,298.41,296.09,294.04,279.41,295.02,316.92,290.89,287.32,288.04,287.50,289.98,279.24,292.38,293.13,307.96,313.18,306.03,297.00,304.24,305.46,314.92,309.71,314.25,316.01,320.62,334.71,331.70,328.12,324.03,321.98,312.75,292.85,275.63,238.63,,,,,258.63,303.41,324.37,324.56,322.78,317.56,311.34,318.39,321.61,315.91,325.20,312.03,322.34,314.40,321.00,312.94,316.74,306.30,311.22,325.73,299.67,255.27,237.93,277.57,291.69,307.21,314.57,311.42,318.07,342.84,316.68,320.89,319.39,324.77,321.15,295.22,303.65,292.76,310.32,309.66,315.50,320.97,321.77,323.89,323.44,310.45,316.71,325.26,328.57
2005-06-08 21:53:33.007000,L5,,,,186.69,243.56,226.72,259.11,266.93,262.61,254.55,283.17,288.61,278.60,276.57,273.20,283.13,280.66,262.68,277.27,279.43,287.52,280.68,297.02,287.24,305.01,307.49,306.72,320.12,328.65,320.08,302.80,313.15,337.27,338.80,333.06,313.35,310.82,286.57,260.70,253.36,,,,173.72,269.67,296.33,292.22,301.33,297.60,294.29,303.18,303.59,303.97,299.86,292.97,291.38,290.04,285.65,282.38,287.82,280.89,250.82,284.70,298.51,282.69,245.99,185.06,251.19,283.65,308.38,313.11,302.81,299.73,298.70,299.23,297.12,301.03,307.47,298.34,290.05,261.90,269.13,289.42,269.47,296.53,310.16,294.65,300.68,248.85,244.77,233.85,286.90,267.63
2005-06-08 21:53:56.837000,L5,,,,,,177.57,232.97,242.53,243.32,241.15,239.68,255.32,264.63,250.20,255.16,264.30,255.27,228.30,232.93,,,,,,,,,,255.05,264.24,255.95,266.42,265.94,225.29,217.29,,,,,,,,,,,,,,,,,,269.54,251.25,264.78,238.23,258.13,255.40,245.21,250.41,236.62,205.67,,,,,,213.60,254.07,277.78,274.41,277.98,278.32,272.41,266.94,264.50,270.35,280.81,263.08,233.81,245.87,252.87,260.18,247.97,242.30,276.61,240.57,225.63,232.78,230.51,213.06,233.87,216.05
2005-08-27 21:54:31.776000,L5,,,,209.06,269.03,262.98,274.32,296.62,281.64,279.94,302.02,296.86,291.77,279.38,283.16,293.16,277.86,271.62,285.53,287.58,306.58,309.07,306.02,309.03,301.33,300.11,307.17,296.36,299.57,304.57,294.78,293.71,307.43,294.53,301.90,312.10,292.58,236.52,,,,,,,207.85,281.13,293.86,293.77,305.02,320.88,322.70,306.99,315.40,320.69,366.93,395.74,434.85,425.31,276.76,289.71,273.31,290.78,309.32,312.91,305.86,263.68,280.01,343.97,425.62,405.41,343.68,366.42,351.07,387.67,420.63,424.35,371.42,379.55,437.79,450.09,513.02,503.97,434.16,449.00,478.37,,478.47,449.47,329.63,322.65,329.26,370.38,387.68
2005-09-12 21:54:34.182000,L5,330.69,321.72,318.95,344.95,271.57,278.82,326.85,335.15,301.18,278.98,290.94,301.48,296.71,277.31,287.44,285.77,284.37,277.63,297.73,322.92,354.53,326.63,352.80,347.47,327.95,328.34,324.01,340.56,374.39,378.20,351.07,325.14,341.27,327.43,320.50,327.98,333.05,306.73,269.34,232.35,,,,,201.21,282.20,307.09,303.90,309.68,313.47,328.18,303.80,320.88,318.96,312.65,327.99,316.18,313.82,305.27,295.56,291.81,291.25,326.06,355.03,339.97,253.68,228.08,266.76,308.85,331.44,314.67,305.10,308.87,399.34,354.42,314.15,318.51,314.90,310.52,301.91,297.21,298.45,292.58,297.93,300.24,312.13,305.83,304.86,286.71,288.42,313.52,327.91,341.30
2005-09-28 21:54:32.218000,L5,,,,184.34,246.45,257.94,269.43,264.79,208.87,241.67,275.78,297.48,282.77,266.69,257.25,255.54,249.69,246.42,170.73,,276.51,282.45,286.30,285.83,278.10,252.30,298.47,283.76,274.59,298.32,298.27,285.47,297.52,297.54,276.79,285.74,,,,,,,,,,274.33,292.89,297.49,295.45,302.92,299.50,298.80,305.21,294.80,292.47,262.91,257.80,181.45,,,,,,,,,,,,,,247.71,278.70,281.96,280.02,277.69,297.68,308.83,307.07,287.20,291.10,287.54,291.15,293.36,295.70,307.57,299.17,301.30,292.34,300.59,313.78,325.68,337.58
2005-10-30 21:54:03.531000,L5,280.78,324.63,327.47,310.15,295.73,275.52,288.24,288.51,285.42,293.11,292.56,309.40,311.21,323.01,329.19,314.20,321.56,309.53,307.08,298.02,304.96,323.49,303.31,313.02,303.30,322.07,331.67,338.63,342.88,334.77,341.68,333.57,322.81,314.33,311.10,310.64,306.89,305.99,301.96,268.90,191.36,172.26,207.59,187.44,296.22,314.30,330.14,326.17,322.25,317.44,321.87,316.89,340.51,359.94,369.88,356.29,350.80,336.34,323.62,307.62,309.98,303.05,333.52,304.70,298.41,246.56,262.41,318.71,331.75,335.21,332.68,337.19,335.31,336.14,316.13,319.43,329.74,321.08,324.56,310.81,325.23,332.08,331.14,342.26,336.51,343.38,340.00,325.61,318.16,317.98,329.72,334.42,354.04
2005-10-30 21:54:27.218000,L5,296.86,325.44,327.47,309.21,295.73,275.52,292.35,288.51,285.59,292.88,292.56,308.85,312.04,323.14,331.08,314.25,317.43,309.43,305.33,298.02,305.09,323.49,303.28,313.19,302.72,322.07,332.33,338.63,342.06,334.77,343.43,334.45,322.54,314.33,311.09,308.18,306.24,306.51,301.96,272.81,243.02,172.26,208.95,189.27,315.93,314.30,329.35,326.64,322.25,319.35,322.14,317.21,341.53,357.82,359.92,354.80,331.55,331.55,322.88,308.99,314.17,304.51,336.16,305.31,300.07,248.03,263.26,324.33,333.01,333.96,332.42,336.12,335.93,331.76,316.12,319.43,329.13,321.28,324.81,310.91,324.63,329.88,330.11,342.26,338.75,344.27,339.98,325.76,318.71,318.83,329.94,334.52,355.57
2006-02-03 21:56:19.035000,L5,,,,194.80,258.49,261.79,281.00,293.14,285.25,286.23,294.74,296.76,288.61,281.55,280.76,284.01,284.65,280.95,289.08,289.19,304.77,309.37,307.74,309.06,308.97,310.99,321.37,321.22,316.20,314.22,319.68,327.89,317.17,318.42,319.22,319.64,316.31,307.85,285.31,246.06,,,,,250.52,302.67,319.48,320.12,319.17,327.38,325.39,325.49,330.89,337.35,333.74,314.99,310.98,320.04,313.70,313.92,306.35,303.16,308.53,316.36,301.36,232.17,233.13,288.79,312.66,318.05,313.50,315.11,315.43,317.04,320.29,320.06,322.16,320.45,326.22,305.14,307.38,314.79,319.18,317.82,315.42,327.33,323.93,319.69,320.15,327.96,330.40,342.98,360.31
2006-02-03 21:56:42.865000,L5,,,,197.39,255.67,262.12,282.43,291.40,284.23,285.29,295.35,294.61,288.50,281.63,282.58,284.76,284.93,284.33,290.62,288.49,304.43,309.69,307.63,312.07,307.79,312.50,319.39,322.76,318.49,315.45,316.74,327.48,318.30,317.61,317.95,318.38,314.71,309.56,285.08,245.83,,,,,253.02,305.36,321.31,318.95,320.54,328.81,327.53,327.81,332.61,340.28,332.56,314.91,311.30,311.75,312.59,312.57,303.38,306.86,311.41,314.73,300.67,229.88,232.31,291.32,316.40,317.16,314.18,313.17,312.51,318.44,319.77,319.34,321.84,322.26,325.55,304.35,307.02,314.11,317.49,319.25,313.93,327.81,319.56,322.52,320.61,322.22,334.54,345.38,361.37
2006-02-19 21:56:39.909000,L5,,,,196.64,253.91,272.43,282.07,289.38,279.16,278.32,285.09,287.81,280.30,270.67,281.73,294.28,289.03,283.84,289.82,290.72,309.55,303.05,295.79,305.37,298.25,304.18,314.34,309.33,318.34,318.95,319.90,323.01,327.76,326.57,319.69,310.37,299.58,291.38,279.32,226.56,,,,,239.27,303.88,317.73,321.56,311.45,312.86,320.87,306.12,321.28,316.71,311.14,304.14,311.32,306.25,307.06,310.66,303.82,304.84,299.17,308.53,284.16,224.38,211.19,277.26,294.93,312.00,319.60,320.68,314.28,313.37,315.55,320.63,316.96,311.30,313.93,298.19,299.53,306.78,301.64,313.21,319.62,328.59,319.65,319.88,322.80,325.47,322.80,335.88,349.23
2006-06-27 21:58:48.654000,L5,,,,,,197.29,269.53,286.11,277.42,287.65,288.82,286.28,279.94,280.96,271.83,284.46,279.38,271.59,281.83,295.03,305.16,311.39,304.70,315.95,303.60,310.28,304.80,306.62,313.31,306.16,302.88,310.35,319.57,314.93,316.87,313.02,314.08,301.11,290.17,233.98,,,,,240.31,294.36,314.11,322.97,314.96,312.31,319.84,316.45,314.76,319.13,307.09,304.11,299.94,301.69,312.11,299.12,301.90,289.80,302.65,310.11,307.91,220.08,219.71,267.76,290.57,314.26,303.38,303.85,313.07,306.07,310.52,320.11,323.93,317.87,327.26,295.57,257.47,266.49,295.54,275.55,310.54,309.20,319.80,304.41,260.91,262.95,245.00,314.94,289.19
2006-06-27 21:59:12.342000,L5,,,,,,189.28,269.21,282.83,276.41,286.59,286.35,285.86,279.94,274.98,271.89,284.11,279.13,268.97,282.54,294.19,304.58,309.43,303.86,316.27,304.17,308.84,304.24,301.82,312.00,308.71,303.24,309.58,314.79,315.27,312.09,312.69,311.79,302.30,290.20,234.30,,,,,240.31,286.43,315.07,328.24,318.70,310.94,317.52,314.65,310.75,320.21,303.02,304.05,304.42,299.68,312.11,301.16,302.31,294.71,299.41,304.34,300.17,229.51,215.35,272.29,290.57,301.42,302.11,304.50,308.41,304.61,311.24,315.26,318.18,312.72,323.19,298.34,254.23,265.78,295.71,298.10,316.83,307.42,320.01,304.41,260.94,254.05,245.85,312.20,285.32
2006-07-13 21:59:02.335000,L5,,,,,,219.25,276.61,282.54,279.10,275.48,293.37,290.21,274.00,270.32,266.29,276.88,274.79,269.86,286.90,290.35,298.46,302.64,299.67,303.47,296.79,303.52,306.18,302.07,309.10,303.00,306.61,310.73,311.82,312.32,304.65,310.61,302.97,304.09,275.39,229.43,,,,,219.76,291.81,314.93,305.81,306.35,314.28,314.46,305.02,313.51,303.27,308.59,294.88,286.95,294.76,291.39,300.29,291.86,290.82,305.12,311.95,282.24,211.63,200.84,267.02,304.71,303.66,300.44,304.53,310.32,314.95,311.32,309.39,322.88,320.83,306.09,288.88,251.65,267.31,298.01,308.65,301.04,303.77,302.44,303.91,254.69,261.46,245.24,323.11,275.68
