dates,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092,satname
2024-08-31 22:06:15+00:00,,317.55,299.68,302.97,219.65333333333334,248.91500000000002,269.29,293.51666666666665,289.28,280.4966666666667,294.2666666666667,283.8933333333333,283.09666666666664,274.1366666666666,259.33,260.92,273.5733333333333,270.9599999999999,284.17499999999995,279.58000000000004,302.46000000000004,312.57666666666665,310.37,315.45666666666665,315.63,316.22999999999996,316.74666666666667,319.1066666666666,318.89000000000004,316.15333333333336,315.0733333333333,322.19666666666666,319.355,319.93999999999994,360.26,334.045,330.67499999999995,,,,,,,,225.505,299.92,335.9200000000001,328.845,325.25,341.225,325.525,320.995,319.505,,,323.075,317.71,321.975,315.33500000000004,316.24,316.255,321.13000000000005,324.14000000000004,329.41,265.93500000000006,184.93,275.275,297.59,334.745,314.5375,317.0333333333333,327.21000000000004,316.6875,309.81666666666666,306.99666666666667,308.2966666666667,303.725,320.15,323.18,302.78,304.46999999999997,281.4166666666667,317.985,325.73499999999996,318.17333333333335,319.24,315.07500000000005,308.93500000000006,309.855,329.67,333.94000000000005,335.69666666666666,339.58,L8
2024-09-24 22:06:13+00:00,,317.55,299.68,302.97,219.65333333333334,248.91500000000002,269.29,293.1625,288.335,281.3125,293.5,284.89750000000004,284.1725,275.615,264.4725,260.92,275.59,270.9599999999999,284.17499999999995,282.5133333333334,304.5133333333333,312.56,311.915,315.2875,316.365,315.515,316.6275,318.67,317.6075,315.3625,312.3725,320.53,319.56333333333333,321.2,338.94,329.70666666666665,327.0833333333333,302.53,287.65,221.36,,,,,227.33666666666667,301.6333333333334,332.2633333333334,327.4766666666667,325.6466666666667,336.54,325.525,320.995,319.505,,,320.23,315.69,320.0,314.9266666666667,316.78666666666663,316.6433333333333,320.3125,323.51,328.88,266.6033333333333,196.12333333333333,276.94,302.17,331.85999999999996,316.68600000000004,319.175,327.21000000000004,316.6875,317.0825,313.555,314.27,311.57,324.19,327.555,305.7733333333333,304.46999999999997,292.02,323.54333333333335,328.7733333333333,323.7125,322.5366666666667,320.74,313.24333333333334,316.72,329.67,333.94000000000005,335.69666666666666,339.58,L9
2024-11-03 22:06:24+00:00,324.51,317.02,299.68,302.97,224.84666666666666,262.66,268.73,300.065,296.0575,291.8675,294.62999999999994,283.78333333333336,283.09666666666675,275.01000000000005,265.6366666666667,260.92,275.05,270.9599999999999,283.53,283.75,305.1,313.2133333333333,317.9375,316.98,317.6566666666667,316.84,317.54999999999995,319.73333333333335,317.53333333333336,315.66,312.40333333333336,322.66999999999996,332.40333333333336,332.7733333333333,340.29333333333335,331.3775,324.98749999999995,306.62,289.91499999999996,222.79500000000002,,,,175.61,227.33666666666667,301.6333333333334,338.5375,333.1875,335.12000000000006,338.2925,322.3,318.5,340.655,346.03,350.55,329.1666666666667,331.46999999999997,318.965,312.9,330.46,315.875,322.8475,324.3733333333333,330.37666666666667,265.58,201.735,279.6766666666667,303.7775,336.79999999999995,323.38800000000003,322.26,326.64000000000004,314.6333333333333,314.70666666666665,309.2766666666667,317.315,311.57,328.23,339.14,308.08,302.94,306.09250000000003,333.19,333.3,321.67,332.67,322.87999999999994,316.59999999999997,322.43666666666667,345.18,335.23,342.8,,L8
2025-01-06 22:06:06+00:00,324.51,317.02,299.68,302.97,229.195,261.96000000000004,273.545,300.065,296.0575,291.8675,294.62999999999994,285.34000000000003,285.27750000000003,276.34749999999997,269.8225,260.92,275.05,270.9599999999999,283.53,285.18666666666667,305.1,313.66499999999996,317.128,317.18600000000004,317.7875,317.3025,317.7675,320.3075,318.96000000000004,315.8875,313.51,323.34000000000003,330.9625,330.32,336.64,329.442,324.738,312.50333333333333,289.1033333333333,224.81333333333336,,,,173.07,229.95499999999998,303.7625,336.38,332.848,333.7525,336.73400000000004,327.255,320.88,337.27,336.83,339.125,329.07,329.65999999999997,321.40000000000003,315.6766666666667,327.9925,317.0933333333333,323.784,325.195,330.145,262.9475,201.07666666666668,281.1275,306.87199999999996,333.22749999999996,323.81166666666667,322.2133333333333,325.9625,318.195,318.72249999999997,314.9825,319.12,315.0575,325.39,335.5566666666667,306.39,309.895,308.68600000000004,331.2625,332.62,325.0025,331.4575,321.36249999999995,316.825,322.3325,335.945,335.63,343.3575,,L8
2025-01-14 22:06:13+00:00,324.51,317.02,299.68,307.37,229.195,261.96000000000004,273.545,300.065,296.0575,299.05,302.38,285.34000000000003,285.27750000000003,276.34749999999997,269.8225,260.92,275.05,270.9599999999999,283.53,285.18666666666667,305.1,313.66499999999996,317.128,317.18600000000004,317.7875,317.3025,317.7675,320.3075,318.96000000000004,315.8875,313.51,323.34000000000003,330.9625,330.32,336.64,333.95166666666665,324.738,312.50333333333333,289.1033333333333,224.81333333333336,,,,173.07,229.95499999999998,303.7625,336.38,332.848,333.7525,336.73400000000004,327.255,320.88,337.27,336.83,339.125,329.07,329.65999999999997,321.40000000000003,315.6766666666667,327.9925,317.0933333333333,323.784,325.195,330.145,262.9475,201.07666666666668,281.1275,306.87199999999996,333.22749999999996,323.81166666666667,322.2133333333333,325.9625,318.195,318.72249999999997,314.9825,319.12,315.0575,325.39,335.5566666666667,306.39,309.895,308.68600000000004,331.2625,332.62,325.0025,336.89,321.36249999999995,316.825,322.3325,335.945,335.63,343.3575,,L9
2025-01-30 22:06:32+00:00,324.51,309.63,,311.77,244.14,261.26,278.36,302.37666666666667,299.235,311.71000000000004,308.51666666666665,302.4266666666667,293.27666666666664,280.75666666666666,277.7766666666667,245.24,281.64,,,288.21999999999997,308.62,320.4433333333333,324.1475,320.8375,320.9633333333333,319.19,317.345,328.5,331.38333333333327,314.78,310.54999999999995,320.44000000000005,335.04999999999995,334.30333333333334,336.77,337.50999999999993,327.01,314.6525,293.1225,224.67000000000002,,,,173.07,234.40499999999997,307.60499999999996,336.68666666666667,335.51666666666665,337.3333333333333,343.6725,351.04499999999996,339.44,347.85999999999996,340.7966666666667,336.3966666666667,332.65666666666664,333.64333333333326,321.16,317.67,339.1425,318.475,333.0175,331.82,328.37,260.62,205.76666666666665,284.66,307.215,326.7733333333333,322.3025,326.446,335.47666666666663,319.8333333333333,325.1725,322.00250000000005,325.98,312.5133333333333,325.39,342.915,307.385,321.05,319.32,335.115,335.2966666666667,331.6625,345.836,323.46999999999997,320.2033333333333,336.88,326.71,336.43,350.3,,L9
2025-02-23 22:05:55+00:00,324.51,309.63,,311.77,239.14333333333332,255.375,276.185,298.47,294.81666666666666,311.71000000000004,303.455,298.5225,292.905,278.9,275.76,245.24,281.315,300.32,287.0,289.43333333333334,307.83000000000004,318.7425,322.128,319.58599999999996,319.575,318.5725,317.05333333333334,325.9275,329.82,315.3066666666667,311.44,320.15333333333336,332.10749999999996,331.73,333.65,335.29833333333335,326.316,316.512,292.338,223.436,,,,173.07,233.48,306.5933333333333,334.805,334.1625,335.1975,341.942,345.1133333333333,333.09666666666664,343.075,338.75,336.43,332.6825,331.61,323.49333333333334,318.85333333333335,336.146,320.30333333333334,331.114,330.255,325.41,258.25,201.3775,284.4275,308.804,325.59749999999997,321.62800000000004,326.20166666666665,331.935,321.8025,326.072,322.89,325.66,315.515,325.1166666666667,339.77200000000005,305.0466666666667,320.59,318.6766666666667,332.38,333.7025,331.576,342.37833333333333,321.90999999999997,319.1625,334.13199999999995,325.765,337.20000000000005,347.43,359.52,L8
2025-03-19 22:05:54+00:00,324.51,309.63,,311.77,237.7275,252.85333333333332,276.96666666666664,296.63800000000003,292.98,311.71000000000004,301.114,296.762,292.23,279.366,275.35,,282.3066666666667,299.79999999999995,288.505,289.9075,308.27,317.354,321.37166666666667,319.1433333333333,319.654,318.76,317.63250000000005,325.88800000000003,329.716,316.7475,314.24,322.0925,332.024,331.53200000000004,333.01,333.8,325.80833333333334,317.4583333333333,295.62833333333333,224.48833333333334,,,,170.09,234.96499999999997,307.9475,334.598,334.006,334.68,340.51500000000004,343.27,331.71500000000003,341.258,337.78200000000004,336.438,332.53000000000003,331.61,323.49333333333334,318.85333333333335,334.415,320.97,330.295,329.914,326.89,259.646,200.404,285.486,317.344,326.16999999999996,330.03999999999996,332.6466666666667,330.22799999999995,332.96,335.52,333.356,333.795,326.17499999999995,325.785,338.08166666666665,305.045,320.1625,327.76,331.7616666666667,333.146,339.566,340.63714285714286,321.384,318.854,332.4866666666666,325.7833333333333,338.06666666666666,346.51,360.995,L9
2025-04-12 22:06:00+00:00,324.51,302.39000000000004,297.89,311.77,234.22199999999998,252.85333333333332,279.3825,300.786,300.15500000000003,319.225,305.012,303.27200000000005,300.47799999999995,279.195,272.33799999999997,277.05,281.3233333333333,299.79999999999995,288.505,288.4375,312.8333333333333,319.424,323.6666666666667,323.6716666666667,319.925,325.754,320.04,328.02,336.18999999999994,318.0,315.42999999999995,334.83000000000004,339.524,334.844,334.46333333333337,337.3057142857143,326.75666666666666,327.6133333333333,296.185,224.14833333333334,,,,170.09,233.6825,306.39750000000004,334.94399999999996,334.082,333.774,339.59999999999997,338.738,329.03000000000003,337.65500000000003,343.8283333333334,342.7683333333334,344.102,346.6675,327.21500000000003,332.4533333333334,341.5733333333333,322.15333333333336,337.6816666666667,337.20799999999997,333.0825,257.5725,195.19,284.75600000000003,315.73400000000004,324.276,336.118,337.145,333.20666666666665,335.176,337.6,335.78200000000004,335.40166666666664,332.36499999999995,328.945,342.80833333333334,310.565,320.1625,330.84666666666664,333.2,332.71999999999997,342.37600000000003,343.78714285714284,326.76800000000003,318.10249999999996,336.4316666666667,336.0675,338.06666666666666,350.366,360.995,L8
2025-04-28 22:05:27+00:00,310.61,298.5025,296.06,296.32,232.36166666666668,252.85333333333332,279.3825,300.93666666666667,300.57800000000003,317.902,306.34666666666664,304.1766666666667,303.41166666666663,284.422,275.98999999999995,277.05,281.3233333333333,299.79999999999995,288.505,288.4375,312.8333333333333,319.424,323.6666666666667,323.6716666666667,319.925,325.754,324.67400000000004,330.51,336.9866666666667,318.0,315.42999999999995,340.31000000000006,341.885,335.62166666666667,333.8457142857143,336.29875000000004,328.03999999999996,329.88714285714286,296.185,224.14833333333334,,,,170.09,233.6825,306.39750000000004,334.94399999999996,337.80333333333334,333.235,337.8171428571428,338.055,333.68666666666667,341.2442857142857,346.89285714285717,346.6871428571429,346.95166666666665,349.022,333.4533333333334,337.78000000000003,343.34857142857146,330.1175,339.71714285714285,340.1516666666667,337.586,257.5725,195.99666666666667,284.2633333333334,314.7033333333333,324.276,339.58,337.59000000000003,333.9714285714286,336.17,340.12166666666667,338.9666666666667,337.21,336.4,333.248,342.57142857142856,316.868,320.1625,334.0414285714286,335.0442857142857,335.70799999999997,343.83833333333337,344.94124999999997,330.4783333333333,323.092,337.0657142857143,336.286,341.85,350.366,360.995,L8
2025-05-06 22:05:42+00:00,296.71,292.50666666666666,296.06,296.32,228.77833333333334,252.88,279.3825,296.77833333333336,294.31000000000006,310.71400000000006,302.98857142857145,301.7628571428572,300.78142857142853,283.0266666666667,274.10714285714283,277.05,280.975,292.17333333333335,287.5233333333333,286.836,310.1025,317.46166666666664,319.63166666666666,322.28,318.528,323.295,322.83666666666664,328.0733333333333,333.4614285714286,317.3025,314.27,336.1616666666667,335.16333333333336,329.645,330.4042857142857,334.33874999999995,328.7857142857143,329.84000000000003,297.62833333333333,224.51500000000001,,,,167.32999999999998,233.06,306.18,328.306,334.0833333333333,328.145,335.2557142857143,336.09000000000003,332.14428571428573,335.32142857142856,344.6228571428572,343.90142857142854,342.30999999999995,340.816,330.6675,334.73,337.1085714285714,328.17199999999997,338.83000000000004,337.49142857142857,334.6616666666667,258.57000000000005,195.36999999999998,282.3,313.3283333333334,320.56,333.29333333333335,335.37857142857143,333.4614285714286,334.22142857142853,337.56714285714287,336.2371428571429,335.1985714285714,333.945,331.22499999999997,339.4328571428572,313.605,316.752,327.27,330.5585714285714,332.98199999999997,342.0814285714286,340.6375,329.915,321.366,334.4657142857142,332.15333333333336,340.26599999999996,346.852,360.995,L9
2025-06-07 22:05:29+00:00,296.71,292.50666666666666,296.06,296.32,228.77833333333334,246.958,276.17600000000004,295.26714285714286,292.39000000000004,305.25333333333333,300.64124999999996,300.09250000000003,298.23125,282.16857142857145,272.69874999999996,277.05,280.46400000000006,288.2725,285.445,285.63666666666666,308.01800000000003,315.76000000000005,318.0057142857143,320.58,317.20166666666665,321.32714285714286,321.46857142857147,325.9342857142857,330.96125,316.864,313.5,333.4128571428572,332.7857142857143,328.19428571428574,328.68625000000003,332.88111111111107,327.59875,328.02,298.1985714285714,225.1657142857143,,,,167.32999999999998,233.06,306.18,328.306,334.0833333333333,328.145,335.2557142857143,336.09000000000003,332.14428571428573,333.97375,342.26000000000005,341.66499999999996,339.99142857142857,337.88166666666666,328.75600000000003,332.0683333333333,334.59875,326.585,336.40250000000003,335.28125,332.2657142857143,261.0,194.50125,280.9942857142857,313.3283333333334,320.56,333.29333333333335,335.37857142857143,333.4614285714286,334.22142857142853,337.56714285714287,336.2371428571429,333.52375,333.945,331.22499999999997,339.4328571428572,313.605,316.752,327.27,330.5585714285714,332.98199999999997,342.0814285714286,340.6375,329.915,321.366,326.52125,332.15333333333336,340.26599999999996,344.08666666666664,360.995,L9
2025-06-15 22:05:40+00:00,296.71,292.50666666666666,296.06,296.32,228.77833333333334,245.12,274.19666666666666,294.2725,291.30285714285714,300.60857142857145,299.15222222222224,298.6333333333333,296.44555555555553,281.44875,271.27,277.05,280.8616666666667,286.03000000000003,284.5,284.7685714285714,307.0366666666667,314.6075,316.77250000000004,319.5825,316.2257142857143,319.86125,320.41875,324.8,329.1,316.625,313.00857142857143,330.8825,331.2375,327.24875,328.68625000000003,332.88111111111107,327.59875,328.02,298.1985714285714,225.1657142857143,,,,167.32999999999998,232.57333333333335,306.18,328.306,334.0833333333333,328.145,335.2557142857143,336.09000000000003,332.14428571428573,333.97375,340.72333333333336,340.22222222222223,339.99142857142857,337.88166666666666,328.75600000000003,332.0683333333333,334.59875,326.585,334.63222222222225,333.68111111111114,331.10875,260.71833333333336,194.10666666666668,280.2225,312.64428571428573,319.88666666666666,331.04,333.1975,331.89375,332.89,335.52250000000004,334.50375,331.94,332.3385714285714,329.7314285714286,337.3925,312.2057142857143,312.88166666666666,323.66375,328.37875,332.32166666666666,340.7475,338.9322222222222,328.1614285714286,319.58,322.68333333333334,328.56714285714287,335.2916666666667,343.0214285714286,360.995,L8
2025-08-10 22:06:04+00:00,295.66999999999996,287.375,296.06,280.87,226.086,241.892,273.36400000000003,296.09749999999997,291.30285714285714,290.488,293.36375,293.51500000000004,294.40500000000003,279.74285714285713,268.73875,277.05,280.23,284.685,284.5,284.22,307.0366666666667,311.34000000000003,314.74500000000006,318.24,318.7966666666667,321.8314285714286,320.7042857142857,321.71000000000004,325.93,318.135,315.11857142857144,333.05,331.915,327.8614285714285,329.92,327.6333333333334,325.22499999999997,333.72428571428566,303.42333333333335,243.22666666666666,,,,164.13,231.526,305.1875,332.91400000000004,335.40500000000003,327.844,332.9816666666666,335.535,334.4083333333333,335.83714285714285,341.45,343.33714285714285,341.86000000000007,340.61199999999997,329.37750000000005,334.236,332.94166666666666,328.01166666666666,335.96750000000003,334.56125,329.4425,258.71000000000004,191.73875,279.1725,311.13000000000005,318.61833333333334,330.13714285714286,328.07428571428574,327.6828571428572,329.89142857142855,332.1028571428571,331.22999999999996,328.22249999999997,331.40999999999997,328.98,332.31142857142856,311.11571428571426,308.7975,317.9057142857143,328.22,331.47166666666664,337.2714285714286,331.3771428571428,327.0828571428571,318.08166666666665,317.2642857142858,329.18857142857144,335.06399999999996,342.68666666666667,360.995,L9
2025-09-19 22:06:39+00:00,295.66999999999996,287.375,296.06,280.87,225.675,237.38666666666668,271.4266666666667,301.03285714285715,296.63666666666666,290.488,294.4816666666666,295.26500000000004,295.44714285714286,279.14166666666665,267.7483333333333,277.05,279.266,277.1275,281.83,280.5325,306.5075,310.65000000000003,314.20750000000004,321.14,319.35,323.31800000000004,321.8179999999999,321.58000000000004,325.41600000000005,317.84499999999997,313.99399999999997,336.15166666666664,333.3916666666667,328.0559999999999,337.0016666666667,326.796,326.135,340.54833333333335,312.82399999999996,272.044,,,,,229.10000000000002,301.79333333333335,330.595,333.01599999999996,324.565,330.64,335.555,339.61749999999995,337.63,339.66833333333335,341.365,338.20799999999997,335.95799999999997,323.415,329.454,331.32399999999996,330.28499999999997,341.95142857142855,340.71571428571434,333.5371428571429,256.21,191.21857142857144,276.8,307.79333333333335,322.74,335.295,327.7033333333333,328.08666666666664,328.66333333333336,330.99666666666667,330.15333333333336,328.15999999999997,334.41333333333336,330.1,334.42833333333334,314.47999999999996,298.31999999999994,318.38800000000003,329.8025,336.036,339.10600000000005,332.87199999999996,330.6139999999999,318.7075,314.69000000000005,334.6166666666667,332.51666666666665,342.67,,L8
