dates,satname,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034,nzd0477-0011,nzd0477-0012,nzd0477-0013
2022-04-02 22:20:07.536000,L8,334.06,301.26,302.50,302.10,301.00,307.86,307.56,313.43,306.03,299.87,301.11,303.91,304.24,316.43,320.88,317.03,326.99,319.01,313.57,309.08,312.84,309.78,310.02,314.52,315.88,291.78,302.72,315.48,302.02,293.90,323.71,351.82,297.28,301.85,303.83
2022-04-10 22:20:17.071000,L9,327.63,301.30,302.08,300.94,299.25,307.20,306.92,312.20,301.83,295.62,295.69,302.12,301.62,316.96,320.99,315.06,315.99,315.75,310.92,309.02,311.06,308.18,308.08,313.54,312.42,290.79,303.56,314.11,300.45,291.44,321.73,348.87,293.17,300.53,300.35
2022-04-27 22:13:58.302000,L8,343.34,309.91,340.91,326.34,328.63,334.49,343.01,339.90,321.94,324.10,311.30,306.08,311.45,322.47,332.37,330.89,339.38,329.24,320.09,317.96,324.35,318.34,323.20,325.04,325.10,296.48,365.68,371.13,356.53,352.61,339.14,363.36,308.94,306.38,303.00
2022-05-04 22:20:13.750000,L8,,,,,,,,,,,,286.95,286.38,299.48,301.92,297.29,295.96,291.81,293.04,293.73,290.43,274.31,,,,,,,,,,,,285.03,286.09
2022-05-05 22:14:18.830000,L9,315.14,291.44,291.31,287.37,287.32,294.75,297.82,,,,,291.57,289.60,304.50,304.94,302.33,299.63,298.21,297.03,297.76,299.74,276.97,278.02,274.27,294.91,270.64,,,,,,,285.54,291.29,288.82
2022-05-12 22:20:00.934000,L9,343.19,336.34,352.64,334.72,332.55,335.60,379.32,366.53,350.78,352.77,333.81,371.59,385.42,384.69,394.39,,,,,,383.81,382.04,370.01,377.98,371.66,374.98,388.02,383.26,368.23,357.55,360.90,388.40,333.78,335.19,370.42
2022-05-20 22:20:20.204000,L8,327.08,296.85,295.73,290.52,290.73,301.10,307.02,328.38,328.43,331.37,314.31,310.73,317.19,329.23,332.31,323.51,316.09,319.42,318.60,319.26,312.39,302.55,291.57,284.08,290.58,,,,,,,,305.23,312.29,312.07
2022-05-21 22:14:07.318000,L9,,,,,,,324.13,319.88,317.83,317.28,315.16,297.83,303.65,325.78,324.63,313.56,310.53,309.02,309.24,313.60,317.29,324.59,331.92,335.98,334.73,312.21,340.35,339.30,334.09,327.94,335.79,374.20,306.83,295.90,294.90
2022-06-05 22:20:27.376000,L8,,,,,,,,,291.27,288.86,287.73,279.75,278.22,,,,,,,,,,,,,,,,,,,,282.70,281.45,279.49
2022-06-30 22:14:27.385000,L8,,,288.21,285.79,284.15,290.84,298.68,294.99,301.03,296.11,297.83,,,294.46,294.97,298.67,297.82,299.25,297.78,298.65,297.69,,,,,,,,,,,,284.11,,
2022-06-30 22:14:51.348000,L8,326.81,298.78,299.55,298.54,297.96,303.58,305.09,309.29,310.01,306.09,306.48,298.63,293.48,311.23,310.55,311.81,312.66,315.25,312.23,312.28,312.60,310.83,308.90,311.82,320.02,295.44,312.66,315.55,306.37,289.76,328.36,362.64,292.18,295.03,296.63
2022-07-15 22:20:12.412000,L9,334.03,301.18,303.03,303.98,302.44,307.35,308.82,317.44,314.60,312.53,312.13,298.46,293.96,312.03,315.16,315.07,314.16,315.17,313.65,318.15,313.49,305.79,307.50,312.12,318.05,293.65,313.81,314.39,308.28,311.70,332.07,366.25,297.60,,295.90
2022-08-09 22:14:22.241000,L9,,,,,,,,,,,,,,287.04,290.12,294.58,288.06,285.22,289.11,288.43,289.15,,,,,,,,,,,,,,
2022-08-09 22:14:46.212000,L9,,,,,,,,,,,,,,281.89,286.44,292.05,278.92,280.79,284.50,284.27,284.74,,,,,,,,,,,,,,
2022-08-25 22:14:50.743000,L9,328.09,299.98,301.23,300.32,299.00,306.70,307.29,313.68,311.64,307.87,306.67,,285.14,313.81,312.79,314.34,313.37,316.98,310.56,307.27,309.68,305.98,304.20,311.78,314.46,291.22,310.41,314.83,302.26,295.90,326.22,365.93,294.96,,
2022-10-19 22:20:50.787000,L9,,,,,,,,,,,,,285.14,312.11,312.82,309.89,314.09,312.10,311.31,309.03,308.95,300.48,305.57,321.45,325.18,290.28,309.06,315.49,299.30,293.93,323.87,,,,
2022-10-20 22:14:47.483000,L8,,,,,,,,,,,,,293.06,298.99,324.75,341.96,318.34,323.50,332.44,307.37,308.68,299.96,297.99,306.09,318.77,296.29,318.05,315.95,303.02,299.16,329.36,359.67,,,
2022-11-04 22:20:48.217000,L9,312.95,292.56,294.30,297.34,288.64,295.99,296.29,297.08,,,,,,283.76,288.39,285.05,288.40,292.95,295.90,292.92,301.56,300.56,294.29,301.94,306.65,284.56,,,,,,,,,
2022-12-30 22:20:48.504000,L8,,,,,,,,,,,,271.61,284.73,306.52,310.29,313.42,314.89,311.64,313.40,305.86,306.79,303.62,305.31,308.25,319.74,291.79,317.83,307.15,305.94,289.58,,,,,
2023-01-07 22:20:50.493000,L9,330.37,300.32,301.71,298.47,295.57,300.67,307.36,314.01,307.80,300.29,303.91,283.31,287.65,298.23,316.60,314.33,313.68,313.48,310.83,323.75,313.60,303.69,309.95,312.71,322.03,288.75,317.28,320.58,302.60,299.54,328.74,363.76,294.13,285.31,277.42
2023-01-08 22:14:36.179000,L8,320.20,299.70,299.74,296.95,293.30,300.78,306.13,308.83,306.10,298.67,302.13,283.91,287.85,293.37,311.02,307.06,310.56,306.26,303.37,309.55,310.65,302.40,305.18,311.56,319.86,285.73,315.40,315.98,300.63,295.67,325.02,360.85,292.87,285.56,279.85
2023-01-08 22:15:00.142000,L8,319.65,299.41,299.40,296.42,293.10,300.37,305.99,308.60,305.90,298.47,301.86,283.60,287.36,292.48,310.71,306.92,310.14,306.27,303.26,309.46,310.54,302.19,305.05,311.16,319.62,285.17,315.33,315.87,300.29,294.39,324.95,361.21,292.57,285.53,279.78
2023-01-15 22:20:41.683000,L8,335.60,305.72,306.31,306.74,313.25,361.12,372.53,330.75,327.76,362.20,367.97,344.90,381.16,372.36,384.32,382.02,388.16,397.26,376.78,377.82,394.52,347.39,388.82,383.87,350.15,362.60,367.11,369.52,344.39,340.92,338.11,381.64,367.45,364.10,368.80
2023-02-01 22:15:05.201000,L9,313.05,294.01,295.60,296.92,293.48,299.79,301.89,303.99,314.18,306.48,305.84,304.62,299.22,313.30,318.82,311.27,310.49,310.98,309.75,325.92,311.76,305.85,308.51,314.19,320.31,291.46,321.57,321.71,305.60,298.70,331.56,358.19,297.93,296.06,299.95
2023-02-17 22:14:37.295000,L9,334.43,300.30,300.04,297.35,293.69,302.33,305.99,306.50,314.39,310.74,306.30,308.71,299.51,305.47,311.81,328.86,339.21,380.82,354.39,308.57,312.56,302.82,304.94,311.89,320.16,287.27,315.76,314.58,303.99,302.58,323.87,352.39,299.94,301.25,301.74
2023-02-17 22:15:01.258000,L9,333.74,300.04,300.20,297.38,293.98,302.69,305.99,307.03,314.48,310.99,306.55,308.98,299.43,305.57,312.10,328.87,341.38,381.47,354.23,309.18,312.81,303.67,305.82,312.16,320.44,287.44,316.43,315.02,304.55,302.77,324.76,353.13,300.18,301.37,302.18
2023-02-24 22:20:39.496000,L9,,,,,,,,,,,,286.08,284.78,286.76,292.88,292.22,294.15,296.34,290.47,292.17,296.78,278.13,277.51,293.31,299.27,277.62,,,,,,,,285.39,283.64
2023-02-25 22:14:16.003000,L8,330.57,301.21,300.41,297.43,297.41,303.49,306.14,306.91,309.53,300.68,300.58,306.41,299.69,308.73,311.19,307.06,312.08,309.86,304.44,305.11,313.55,301.45,304.66,311.96,318.82,291.52,320.90,313.08,302.68,297.33,323.67,348.83,294.10,302.66,303.16
2023-02-25 22:14:39.957000,L8,,,,,,,,,,,,285.71,285.79,289.26,293.89,294.30,295.71,298.11,290.75,291.74,295.94,271.93,278.60,292.00,294.87,278.81,,,,,,,281.03,286.56,284.81
2023-03-05 22:14:25.172000,L9,313.34,287.54,285.27,281.94,280.75,288.47,293.71,296.00,292.58,288.39,283.45,283.73,284.74,293.42,301.26,278.62,,277.77,269.78,291.35,297.17,284.11,283.62,295.33,296.37,281.07,,,,,,,283.27,286.73,288.21
2023-03-05 22:14:49.135000,L9,,,277.48,272.76,272.05,278.80,288.40,289.95,284.94,276.77,,280.95,281.29,288.96,297.52,270.67,,,,,,,,,,,,,,,,,277.52,283.37,284.43
2023-03-13 22:14:10.896000,L8,311.02,287.92,284.04,275.86,272.00,287.51,292.96,296.48,296.99,293.56,292.10,279.83,282.95,290.54,299.53,296.02,293.52,290.75,293.58,293.67,293.90,279.41,278.47,288.01,295.06,277.66,,,,,,,283.34,281.70,282.06
2023-04-14 22:14:09.763000,L8,310.83,283.48,289.49,285.06,284.61,292.59,297.72,299.88,296.08,292.65,290.92,280.90,283.02,286.07,294.53,293.72,300.85,298.06,295.28,296.05,296.58,283.65,280.27,281.66,295.63,278.19,,,,,,,283.29,283.65,282.53
2023-04-21 22:19:54.366000,L8,317.21,282.21,287.69,284.55,283.06,290.82,297.02,298.19,290.22,290.35,289.72,280.94,282.58,,289.36,293.86,298.50,297.07,295.17,293.83,294.79,273.47,277.46,284.10,295.34,275.14,,,,,,,281.21,283.59,280.93
2023-04-22 22:14:02.920000,L9,336.78,306.43,325.18,318.05,317.85,331.37,330.67,329.81,320.90,322.23,319.09,318.01,329.42,329.39,343.04,341.71,343.54,346.03,346.72,337.65,330.14,333.49,338.12,358.95,325.76,291.59,321.82,331.84,312.28,304.08,332.81,378.23,312.14,317.65,320.22
2023-04-29 22:20:07.951000,L9,329.45,301.95,305.41,303.27,300.43,310.09,309.60,318.09,314.25,308.79,306.21,298.23,299.53,305.74,312.03,312.64,317.72,318.24,314.83,310.53,311.77,307.47,306.64,311.84,312.61,289.88,317.99,314.80,304.86,289.18,323.74,357.67,298.94,300.90,298.90
2023-05-15 22:19:59.806000,L9,320.31,287.54,290.50,287.59,286.84,294.44,299.42,300.39,292.82,289.63,288.51,282.04,285.00,,,,,,,,,,,,,,,,,,,,284.17,285.86,283.20
2023-05-23 22:19:41.662000,L8,312.18,286.60,289.49,287.56,285.42,295.47,298.52,300.62,296.94,291.00,290.26,282.67,285.54,281.23,,,,,,,,,,,,,,,,,,,284.91,284.50,283.75
2023-05-24 22:13:40.953000,L9,308.23,283.85,288.39,285.18,285.37,292.38,297.23,299.85,292.25,290.13,290.04,281.28,283.87,,,,,,,,,,,,,,,,,,,,284.23,283.73,283.63
2023-05-24 22:14:04.912000,L9,333.08,298.54,305.55,300.94,301.38,311.60,311.55,319.26,315.77,309.90,308.32,301.00,302.80,307.41,311.19,312.13,318.44,319.60,313.64,321.20,318.52,310.89,312.03,319.82,320.79,295.56,314.43,317.36,309.73,306.90,326.39,369.20,300.10,302.91,302.58
2023-06-01 22:13:31.049000,L8,336.45,301.64,308.43,311.50,306.25,321.38,318.71,322.94,320.58,311.80,309.77,311.73,311.29,330.43,328.19,321.50,338.12,340.06,335.61,326.89,333.83,337.77,337.67,352.99,359.38,298.00,325.09,357.11,346.18,328.68,349.59,369.42,308.03,311.36,309.66
2023-06-01 22:13:55.021000,L8,338.60,303.02,310.95,313.36,308.52,323.49,321.82,324.33,322.27,315.03,311.96,313.90,316.63,331.80,337.00,327.42,341.45,344.69,338.12,330.66,335.70,340.35,344.36,354.98,361.02,301.26,326.69,361.95,347.71,332.01,351.58,370.14,310.66,313.56,312.34
2023-06-08 22:19:48.079000,L8,350.74,314.76,319.28,394.09,,365.78,337.81,329.63,323.45,317.42,320.02,,,,364.55,354.12,344.64,317.63,330.42,319.97,325.17,312.96,311.31,323.79,324.42,294.00,304.18,316.63,308.62,280.34,311.97,366.50,316.25,359.17,
2023-06-09 22:13:36.654000,L9,310.73,293.29,299.14,298.90,300.08,306.81,305.15,310.93,305.94,298.81,296.58,286.53,279.42,295.72,294.38,288.41,302.19,303.38,300.12,297.17,301.84,292.58,296.91,296.96,310.68,291.26,,,,,,,290.45,291.81,290.40
2023-06-09 22:14:00.612000,L9,308.94,292.19,298.12,298.24,299.41,305.92,304.31,309.49,304.99,297.65,295.30,285.52,,,,,300.06,301.64,298.55,295.99,300.76,284.92,293.79,292.61,305.02,290.37,,,,,,,289.33,290.89,289.43
2023-06-17 22:13:40.818000,L8,348.21,310.95,321.52,324.84,327.02,332.56,334.07,339.09,331.70,329.50,320.65,327.05,328.27,334.34,349.90,330.12,348.08,340.71,350.62,349.57,341.39,341.94,339.60,372.44,377.86,394.38,375.37,381.99,362.50,360.11,369.24,398.77,311.55,320.99,331.69
2023-07-03 22:13:51.195000,L8,332.24,299.82,299.64,300.52,302.77,311.78,310.58,316.70,315.11,310.52,306.73,295.26,298.25,312.80,312.75,314.88,317.32,315.98,312.71,309.39,314.09,314.21,312.39,318.08,322.62,299.11,315.76,316.42,304.72,301.58,327.69,390.87,298.13,282.48,291.78
2023-07-03 22:14:15.167000,L8,339.82,304.49,306.30,307.58,314.84,322.62,319.95,328.61,323.54,317.67,315.67,311.23,317.88,339.95,328.63,329.33,336.19,338.00,338.37,332.40,338.03,332.21,336.80,343.87,348.50,310.37,376.83,373.31,366.13,341.21,377.84,401.60,304.80,297.17,308.99
2023-07-10 22:20:05.230000,L8,,,277.00,274.37,271.52,281.68,271.40,288.82,282.46,280.77,285.59,,272.80,285.25,284.20,286.72,276.66,286.40,289.36,292.11,289.35,,,,,,,,,,,,263.20,,
2023-07-27 22:13:50.729000,L9,323.48,291.74,290.02,289.39,295.91,302.41,303.52,308.33,305.37,302.98,298.52,,288.67,307.16,308.00,308.36,311.04,308.79,303.98,302.32,305.77,303.95,299.24,308.63,313.37,286.29,,,,,,,296.22,,
2023-07-27 22:14:14.688000,L9,,,283.64,281.60,286.16,292.02,295.48,298.01,295.37,293.43,291.20,,274.40,291.20,296.07,296.20,294.85,292.57,293.31,292.14,291.26,,,,,,,,,,,,281.39,,
2023-08-12 22:13:59.156000,L9,331.95,295.98,305.51,302.15,300.25,306.48,309.48,316.57,310.74,312.62,308.58,286.05,293.01,316.19,321.98,315.93,320.66,321.39,316.50,318.02,317.72,313.50,311.67,318.20,320.71,290.03,318.98,319.82,307.27,295.99,327.76,364.08,301.23,295.10,296.92
2023-08-12 22:14:23.119000,L9,331.27,295.10,304.95,301.41,299.90,306.37,309.20,316.07,310.37,311.96,308.27,284.75,292.68,315.75,321.36,315.58,320.55,320.88,316.22,317.46,317.11,313.02,311.09,317.60,320.20,289.80,319.09,319.86,307.21,296.44,328.23,364.31,300.49,294.56,294.77
2023-08-20 22:14:11.307000,L8,319.88,286.05,287.91,286.45,288.18,294.32,296.13,298.50,294.55,293.48,290.82,,,,295.43,300.68,302.81,301.84,300.02,296.69,299.09,290.06,291.62,294.15,296.54,281.78,,,,,,,269.03,,
2023-08-27 22:20:23.635000,L8,331.48,300.47,299.45,294.79,299.88,304.87,307.46,313.27,310.02,306.10,306.35,298.27,298.32,332.14,337.35,318.61,321.06,330.97,324.71,314.76,313.56,313.40,311.72,318.54,318.60,291.10,319.24,318.06,305.66,303.55,328.84,365.38,304.44,304.32,303.30
2023-09-12 22:20:25.936000,L8,331.37,300.03,299.86,296.26,299.63,308.37,308.52,313.92,316.34,307.14,306.40,,292.41,311.00,312.34,310.82,313.73,313.07,308.33,305.68,308.17,302.41,302.81,309.08,312.02,288.98,308.15,312.88,297.60,286.54,323.07,362.72,299.31,293.62,294.62
2023-09-29 22:14:14.607000,L9,,,,,,,,324.15,318.57,312.31,310.14,,291.46,314.32,318.88,310.35,312.38,307.65,304.38,303.12,305.48,305.47,305.04,310.62,315.24,284.84,,,,,,,300.91,286.31,
2023-09-29 22:14:38.579000,L9,,,,,,,,324.45,318.91,312.82,311.27,,291.76,314.81,319.54,310.95,313.08,308.00,304.90,303.50,306.31,306.09,305.47,310.91,315.65,285.39,,,,,,,301.13,286.40,
2023-10-15 22:14:26.851000,L9,330.72,298.89,300.36,302.17,301.42,309.51,311.63,316.48,320.08,316.22,310.91,276.08,293.25,319.30,320.79,314.12,320.28,308.98,301.45,304.97,308.34,311.05,309.60,312.98,321.59,289.97,307.85,317.11,300.81,291.35,327.99,363.86,303.35,280.42,285.13
2023-11-15 22:20:35.567000,L8,331.22,297.87,300.62,300.14,301.32,308.83,312.92,316.31,319.63,314.61,307.46,278.32,293.33,316.92,322.76,314.65,314.31,311.80,303.40,303.14,309.87,309.18,308.24,316.37,323.19,291.54,314.36,321.36,303.08,295.78,327.74,365.03,306.58,278.05,276.73
2023-11-24 22:14:27.756000,L8,325.67,295.26,299.92,300.97,304.22,308.29,313.04,312.98,318.17,312.20,305.45,285.11,291.64,308.68,315.07,307.95,310.32,306.03,302.23,301.96,305.70,303.04,304.20,312.30,318.55,289.22,308.70,315.52,300.92,293.13,325.41,361.38,299.35,287.03,283.97
2023-11-24 22:14:51.719000,L8,327.29,297.15,302.34,302.41,304.94,309.13,314.25,314.11,319.03,313.06,306.06,285.95,292.43,309.84,316.87,308.97,311.60,307.02,303.16,302.71,306.90,304.28,305.22,313.07,319.51,289.81,310.44,316.35,301.62,293.98,326.16,362.40,300.36,288.16,285.14
2023-12-09 22:20:38.456000,L9,,270.32,279.11,275.94,280.58,285.37,287.56,288.37,284.26,287.25,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-10 22:14:21.153000,L8,325.11,292.45,296.09,295.56,296.76,304.17,308.64,307.42,309.37,309.40,301.20,277.50,288.61,302.07,309.51,306.26,310.03,305.80,301.29,302.91,308.27,304.29,304.38,311.49,319.87,286.16,317.84,317.28,298.43,293.51,329.37,361.67,297.21,281.64,281.15
2023-12-10 22:14:45.117000,L8,326.58,292.99,296.42,295.62,297.01,304.23,309.19,307.39,309.44,309.52,301.34,277.61,288.77,302.02,309.48,306.25,309.90,305.79,301.10,302.80,308.19,303.85,304.10,311.39,319.56,286.29,317.29,316.88,297.88,292.65,328.59,360.27,297.32,281.79,281.39
2023-12-18 22:14:32.867000,L9,324.26,293.53,296.67,297.78,299.05,306.97,315.56,309.55,309.21,303.99,305.57,286.63,291.72,304.93,311.21,307.64,312.65,308.57,309.13,306.77,310.06,305.52,305.72,312.21,318.67,287.15,315.85,319.18,301.43,294.31,327.43,353.95,300.81,287.71,286.91
2024-01-02 22:20:29.479000,L8,302.00,280.35,284.72,283.49,284.02,290.56,265.83,,,,,287.27,292.32,312.99,315.85,312.20,312.13,305.29,,,,,,,,,,,,,,,,285.25,281.28
2024-01-19 22:14:28.085000,L9,341.73,291.34,291.55,293.03,292.73,297.74,304.54,302.94,306.62,301.84,299.88,290.06,291.31,302.66,310.17,304.88,312.07,309.30,310.25,311.82,313.67,301.88,303.19,313.34,317.42,286.03,323.18,315.84,300.54,294.57,328.53,363.33,296.14,296.72,293.72
2024-01-26 22:20:38.184000,L9,322.70,293.80,292.23,290.23,293.40,298.91,304.28,303.46,302.75,294.93,301.13,294.21,293.16,305.71,311.35,307.53,315.07,311.05,311.13,309.01,311.94,304.24,305.27,312.59,319.14,286.65,309.64,315.83,300.53,298.67,325.17,362.03,300.45,296.74,293.85
2024-02-03 22:20:28.762000,L8,395.83,390.19,389.08,389.02,332.83,305.37,313.75,351.95,313.02,361.76,396.53,,343.84,351.97,384.58,333.35,369.08,359.53,342.73,339.42,363.11,341.59,348.12,340.83,352.81,294.49,328.64,355.98,340.83,336.24,333.22,368.21,340.87,333.80,310.49
2024-02-04 22:14:31.487000,L9,321.18,291.87,291.12,290.76,294.63,303.20,307.18,305.74,301.95,300.73,301.53,298.80,294.25,308.68,311.26,307.32,314.31,311.98,309.37,309.07,310.89,304.79,303.58,311.65,315.35,283.73,308.63,316.06,295.09,291.54,324.50,354.48,297.22,298.80,298.51
2024-02-04 22:14:55.450000,L9,320.05,291.72,291.18,291.18,295.02,303.54,307.15,306.61,301.91,301.18,301.74,298.96,295.01,309.17,311.74,307.55,314.88,312.53,310.96,310.55,311.42,305.44,304.52,312.49,315.77,283.95,309.86,317.55,297.01,293.69,325.16,355.59,297.39,298.35,298.38
2024-02-12 22:14:17.978000,L8,325.52,286.74,286.96,289.29,287.20,295.51,301.15,299.26,287.84,274.37,301.56,290.94,290.44,305.30,308.38,303.51,310.64,308.52,308.40,306.01,307.62,295.77,300.30,304.53,309.30,281.16,305.81,307.44,294.03,287.52,322.89,349.56,292.58,291.08,290.91
2024-02-12 22:14:41.937000,L8,324.78,286.85,286.97,289.23,287.23,295.65,301.12,299.23,286.03,272.24,301.50,291.03,290.51,305.66,308.67,303.65,310.76,308.45,308.73,306.61,307.86,295.50,300.28,304.85,309.79,281.72,305.72,307.57,294.80,288.51,323.24,349.28,292.63,291.13,290.72
2024-02-19 22:20:27.343000,L8,323.23,291.45,288.78,288.60,291.33,304.34,305.26,306.80,301.34,295.07,300.42,298.71,295.02,314.15,316.27,306.22,313.95,310.20,311.24,307.05,311.25,304.61,302.26,308.51,311.14,284.39,307.96,313.43,298.04,289.33,325.33,351.86,294.77,298.57,301.32
2024-02-20 22:14:19.830000,L9,327.51,291.71,292.01,290.88,292.77,302.63,305.56,306.76,301.78,299.96,309.96,293.30,291.65,305.92,313.11,308.67,314.65,310.68,312.25,310.61,313.25,304.62,302.25,310.16,314.62,284.40,303.73,315.19,298.88,289.90,325.56,352.93,298.91,296.71,296.05
2024-03-06 22:20:15.177000,L8,334.55,319.38,313.30,309.97,306.79,310.39,315.76,320.12,315.90,308.55,336.72,310.09,312.70,325.49,338.87,331.66,340.85,349.34,354.49,346.57,349.28,349.66,349.66,354.57,358.59,368.23,368.77,369.25,356.41,346.35,345.72,358.55,304.36,311.97,308.77
2024-03-07 22:14:23.817000,L9,328.00,293.56,289.41,288.77,290.18,300.46,303.30,302.66,305.55,304.67,304.34,287.78,290.12,301.82,307.20,304.83,312.71,309.70,308.05,306.53,310.53,301.77,297.83,306.01,313.11,284.06,307.98,310.72,295.46,288.29,323.85,343.23,297.62,290.71,292.34
2024-03-07 22:14:47.781000,L9,326.12,292.32,288.54,287.75,289.58,299.80,302.36,301.44,304.85,304.00,303.69,286.71,289.49,301.30,306.71,304.08,312.15,309.11,307.47,306.17,310.13,301.03,297.39,305.66,313.41,283.42,308.68,310.82,295.79,288.41,324.25,344.46,296.62,289.82,290.35
2024-03-22 22:20:06.355000,L8,328.54,293.10,289.82,289.19,291.21,299.60,304.38,305.01,309.07,309.06,303.67,290.13,292.73,308.82,313.47,305.94,314.18,309.58,312.06,311.40,312.56,301.85,302.44,310.17,314.15,287.69,314.94,312.45,298.44,287.99,324.89,347.57,299.40,292.71,290.57
2024-04-16 22:13:43.047000,L8,326.00,297.52,296.88,293.90,290.81,300.30,306.97,311.91,310.70,307.09,301.97,,280.02,305.18,319.20,313.37,320.15,334.66,,,,,,,,,,,,,,,295.75,294.33,
2024-04-16 22:14:07.010000,L8,318.84,288.83,289.77,284.12,286.67,294.76,304.14,307.99,308.49,304.60,299.82,,,,,,,,,,,,,,,,,,,,,,290.17,,
2024-04-24 22:13:49.993000,L9,333.48,292.76,290.72,290.93,294.52,301.28,305.06,309.92,315.76,311.19,302.91,275.98,289.98,313.97,312.25,307.65,313.96,315.84,313.63,313.65,312.70,304.52,307.63,309.93,317.92,290.17,319.05,313.60,299.61,286.70,323.96,353.71,294.26,,279.77
2024-05-01 22:19:59.525000,L9,327.45,295.45,296.90,297.28,299.22,306.76,312.18,313.79,316.40,312.67,305.64,272.23,289.89,318.56,314.48,314.89,317.98,322.72,316.00,317.16,320.88,312.10,315.01,319.64,321.34,291.55,322.64,325.15,308.09,297.81,329.02,352.09,297.26,280.32,277.25
2024-05-10 22:13:48.524000,L9,336.27,297.01,296.85,296.22,298.46,306.71,306.28,312.27,316.08,312.56,304.01,275.73,293.34,315.52,316.16,314.47,318.90,320.77,316.48,318.02,318.10,314.34,313.38,315.55,324.11,295.61,322.23,318.02,305.65,299.93,326.37,359.31,295.40,282.41,282.00
2024-06-02 22:19:45.605000,L9,332.18,302.64,298.66,296.27,300.03,306.73,307.33,313.50,315.27,305.40,302.58,290.58,298.01,318.54,319.43,318.53,326.32,322.09,319.39,322.66,325.38,315.99,314.87,326.43,321.77,293.41,325.54,322.90,342.06,322.39,328.46,355.00,297.32,295.33,290.13
2024-06-03 22:13:17.413000,L8,337.60,303.83,302.07,302.87,311.75,393.41,374.43,385.73,391.25,380.85,326.85,370.41,367.26,375.23,329.42,335.42,342.16,358.60,368.55,333.34,365.96,365.02,346.93,371.23,365.44,372.78,377.20,378.00,360.81,357.98,364.24,373.41,307.19,322.04,317.36
2024-06-03 22:13:41.381000,L8,331.70,299.69,294.96,293.90,297.05,305.29,305.79,312.02,309.40,306.09,300.88,286.73,297.96,315.36,314.05,313.04,319.03,320.00,314.42,315.77,316.29,312.69,311.50,318.45,324.01,292.19,320.57,315.66,306.60,302.77,327.49,352.64,294.26,292.55,288.92
2024-06-10 22:19:28.336000,L8,,,281.94,283.72,278.20,289.00,297.29,293.92,297.78,292.06,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11 22:13:30.022000,L9,329.81,299.96,297.90,296.71,298.85,305.43,306.12,312.63,313.66,306.50,303.36,294.00,301.99,323.26,320.44,318.84,318.24,319.50,313.50,325.23,324.98,315.98,318.95,328.31,334.00,292.41,324.43,325.86,344.50,323.78,333.76,359.82,299.21,302.78,292.20
2024-06-11 22:13:53.980000,L9,,,284.42,283.97,284.76,289.52,296.75,296.27,302.08,293.07,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19 22:13:25.055000,L8,,,282.40,276.47,282.84,288.49,297.12,294.33,301.08,287.72,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19 22:13:49.014000,L8,320.55,295.37,291.22,288.88,291.34,301.71,302.47,305.07,307.94,299.34,,280.83,291.51,307.19,308.86,306.50,301.76,,298.36,305.76,310.22,302.76,305.03,308.21,318.00,291.79,311.39,303.11,304.58,297.00,323.91,354.07,289.15,288.24,279.60
2024-07-05 22:13:33.155000,L8,326.52,302.91,298.96,298.77,300.34,307.81,310.44,317.66,318.81,311.92,303.36,293.26,296.67,315.71,311.36,311.51,310.08,304.87,304.54,310.82,313.07,310.42,306.61,315.31,320.06,291.68,,,,,,,299.22,306.47,296.70
2024-07-05 22:13:57.118000,L8,330.97,304.68,300.33,300.56,302.18,310.81,312.72,320.36,320.31,315.33,305.29,296.74,299.61,318.83,313.27,313.29,314.59,308.68,307.66,314.66,315.23,313.84,310.50,317.98,322.22,293.87,318.57,311.52,303.82,289.21,325.45,359.61,301.68,309.86,299.32
2024-07-12 22:19:48.704000,L8,325.67,288.17,285.71,288.59,301.22,320.82,318.92,331.80,335.07,327.06,309.30,307.33,311.37,326.60,346.51,333.83,340.27,329.57,317.61,333.62,346.60,330.71,333.80,331.25,345.04,296.98,340.85,354.16,347.68,349.43,367.08,,305.88,313.63,304.27
2024-07-13 22:13:38.302000,L9,314.59,290.22,284.85,283.54,285.37,293.74,299.62,301.58,304.78,297.46,,284.38,288.05,302.32,302.28,301.44,,,,,,,,,,,,,,,,,285.88,290.11,283.45
2024-07-13 22:14:02.265000,L9,318.29,294.16,287.01,286.47,287.60,297.90,301.70,303.58,306.98,299.92,,286.14,290.62,304.34,303.92,303.51,,,,,,,,,,,,,,,,,287.41,292.27,285.46
