dates,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0011,nzd0477-0012,nzd0477-0013,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034
2023-02-25 22:14:16+00:00,339.185,308.682,306.948,307.572,302.47799999999995,309.656,313.328,315.102,316.355,309.3525,308.36199999999997,301.326,291.576,292.434,289.026,300.8925,304.035,312.02666666666664,308.8966666666667,313.1433333333334,314.75,308.93666666666667,307.82666666666665,312.16,306.85499999999996,308.4316666666667,316.8283333333333,321.27833333333336,297.3933333333333,310.058,315.834,304.9575,294.666,314.32166666666666,349.698
2023-03-05 22:14:25+00:00,339.185,308.682,306.948,307.572,302.47799999999995,309.656,313.328,315.102,316.355,309.3525,310.62666666666667,301.326,296.59999999999997,292.434,289.026,300.8925,307.3957142857143,312.02666666666664,310.8128571428571,313.90857142857146,315.0285714285714,309.90142857142854,307.82666666666665,312.16,306.85499999999996,308.4316666666667,316.8283333333333,321.27833333333336,297.3933333333333,310.058,315.834,304.9575,294.666,314.32166666666666,354.85166666666663
2023-03-13 22:14:10+00:00,339.998,308.682,307.92,307.81,302.84999999999997,310.37666666666667,313.83,315.92333333333335,316.974,310.482,310.9142857142857,302.14,297.88571428571424,294.2583333333333,291.46166666666664,301.63,307.99,312.63571428571424,311.665,314.4525,315.23875,310.67375,308.29285714285714,312.66857142857145,307.57142857142856,311.95285714285717,318.29714285714283,321.13142857142856,298.17,311.88666666666666,316.4216666666667,304.876,294.7633333333333,314.28000000000003,356.02714285714285
2023-04-21 22:19:54+00:00,339.998,309.09833333333336,308.3642857142857,308.2128571428571,302.78428571428566,311.2471428571429,314.7114285714286,317.0214285714286,317.86333333333334,311.15000000000003,310.87,302.12833333333333,303.5885714285714,299.25833333333327,298.72999999999996,302.39,308.125,312.7442857142857,312.27874999999995,314.85375,315.9525,310.89625,309.2357142857143,313.34999999999997,308.65857142857146,312.12857142857143,317.75999999999993,319.3128571428571,298.57428571428574,312.29833333333335,317.01166666666666,305.73400000000004,295.165,314.73,357.935
2023-04-29 22:20:07+00:00,339.998,309.34714285714284,308.75874999999996,308.61375,302.84,311.76625,315.37624999999997,317.59375,318.38571428571424,311.74285714285713,310.72125,302.47285714285715,303.84499999999997,299.31857142857143,299.1857142857143,302.5885714285714,308.5188888888889,313.2325,312.73555555555555,315.2077777777778,316.3133333333333,311.34222222222223,309.53249999999997,313.56625,308.9325,312.0,317.6725,318.98625,298.91625,312.1657142857143,317.01166666666666,305.73400000000004,295.165,314.50875,357.5211111111111
2023-05-15 22:19:59+00:00,341.63800000000003,308.6171428571428,307.9275,307.3075,301.81875,311.72375,315.3525,317.46,316.06125,309.6975,308.4777777777778,300.695,302.16777777777776,297.80875,297.37125,300.8775,308.1433333333333,315.8157142857143,315.5975,315.53,316.25444444444446,311.1877777777778,309.28374999999994,312.9275,307.39750000000004,310.8575,315.98625000000004,318.22875,298.205,315.8383333333333,319.47799999999995,305.73400000000004,297.258,311.97125,355.92555555555555
2023-05-23 22:19:41+00:00,341.63800000000003,309.5525,309.3977777777778,308.75333333333333,303.5233333333333,313.6688888888889,316.7477777777778,318.71,317.5755555555555,310.9588888888889,309.514,302.31666666666666,303.614,300.15666666666664,299.4788888888889,302.11333333333334,309.87399999999997,318.36,317.9766666666667,317.52599999999995,318.86400000000003,314.066,312.75555555555553,316.7111111111111,312.16111111111115,315.1266666666667,317.97222222222223,319.65666666666664,299.9777777777778,316.5571428571428,321.10499999999996,309.1166666666667,301.09499999999997,315.60777777777776,357.397
2023-05-24 22:13:40+00:00,341.63800000000003,310.10555555555555,310.5,309.809,304.675,315.341,318.18899999999996,320.66999999999996,319.23699999999997,312.76800000000003,311.3363636363636,304.209,303.614,301.756,302.206,305.146,312.6818181818182,320.41999999999996,319.94300000000004,320.06363636363636,321.5690909090909,317.1709090909091,315.67099999999994,319.11600000000004,316.404,318.848,321.765,322.96099999999996,302.329,317.99875,326.5957142857143,313.12,304.61857142857144,319.241,359.63363636363636
2023-06-01 22:13:31+00:00,341.63800000000003,310.412,310.7372727272727,310.7145454545455,305.13272727272727,316.36,319.61454545454546,321.5854545454545,319.9836363636364,313.3190909090909,311.955,306.07545454545453,305.17,303.0363636363636,303.5418181818182,307.5718181818182,314.53,321.969,322.3018181818182,320.06363636363636,323.8908333333333,319.29333333333335,317.1581818181818,320.89181818181817,318.85181818181815,321.82727272727277,324.8445454545454,325.7972727272727,303.40000000000003,318.8722222222222,329.39,316.9375,306.80125,321.97090909090906,361.4841666666666
2023-06-08 22:19:48+00:00,341.63800000000003,310.412,310.7372727272727,310.7145454545455,305.13272727272727,316.36,319.61454545454546,321.5854545454545,320.83,314.15916666666664,312.8046153846154,307.3333333333333,307.3,303.0363636363636,303.5418181818182,307.5718181818182,314.53,321.969,324.68583333333333,320.06363636363636,324.7307692307692,321.35615384615386,317.8625,322.4725,319.695,322.31083333333333,325.66833333333335,325.8725,303.57166666666666,317.839,328.52555555555557,316.1333333333333,306.5188888888889,321.51166666666666,362.1376923076923
2023-06-09 22:14:00+00:00,341.63800000000003,310.53,310.8975,311.0575,305.7525,316.93,320.12166666666667,322.295,321.1615384615385,314.5330769230769,313.11428571428576,307.5392307692308,307.34923076923076,303.01166666666666,303.64416666666665,308.6766666666667,315.3453846153846,322.5209090909091,324.77846153846156,320.90916666666664,324.5164285714286,321.09285714285716,317.4246153846153,321.85153846153844,319.2669230769231,321.6776923076923,325.3892307692308,325.86769230769227,303.61692307692306,318.5081818181818,328.847,316.182,306.905,322.77384615384614,362.1035714285714
2023-07-03 22:13:51+00:00,341.63800000000003,309.4533333333333,309.4838461538462,309.8569230769231,304.53076923076924,315.93307692307695,319.00384615384615,320.95000000000005,320.13214285714287,313.5607142857143,312.03266666666667,306.56857142857143,307.34923076923076,303.01166666666666,302.04076923076923,307.00538461538457,314.21999999999997,320.78916666666663,323.1378571428572,319.04846153846154,322.87466666666666,319.47666666666663,315.9264285714285,320.2864285714286,319.2669230769231,318.35714285714283,323.53499999999997,325.86769230769227,302.17285714285714,318.5081818181818,328.847,316.182,306.905,322.77384615384614,362.1035714285714
2023-07-10 22:20:05+00:00,340.07666666666665,309.172,309.5763636363636,307.9266666666667,302.3283333333333,314.735,317.71583333333336,318.2391666666667,318.90384615384613,312.43461538461537,311.0807142857143,305.21384615384613,309.5209090909091,305.35,303.91909090909087,305.1533333333333,313.9838461538462,318.7918181818182,322.1,315.79249999999996,321.59999999999997,318.7571428571428,314.5792307692308,318.8546153846154,321.1272727272727,315.5123076923077,320.4315384615385,326.35636363636365,302.955,319.5444444444444,331.19624999999996,318.95375,309.34499999999997,323.43454545454546,363.06749999999994
2023-07-27 22:13:50+00:00,340.07666666666665,309.172,309.21166666666664,307.72153846153844,302.3283333333333,314.81,317.71583333333336,318.5661538461539,318.88714285714286,312.43461538461537,311.0807142857143,305.7128571428571,309.61333333333334,305.59272727272725,304.03666666666663,305.7953846153846,315.3878571428572,321.1825,322.1635714285714,316.79846153846154,322.07399999999996,319.22266666666667,316.59071428571434,318.815,322.99666666666667,316.43642857142856,321.2957142857143,326.67333333333335,303.2623076923077,320.254,330.48222222222216,319.13444444444445,311.22999999999996,324.2941666666667,364.0338461538461
2023-08-12 22:13:59+00:00,340.07666666666665,309.6518181818182,309.21166666666664,307.72153846153844,302.3283333333333,314.81,317.71583333333336,318.5661538461539,318.88714285714286,312.43461538461537,311.0807142857143,306.7246666666667,310.8046153846154,306.9608333333333,304.6492307692307,307.03285714285715,316.6673333333334,322.59769230769234,323.23333333333335,318.7092857142857,323.09875,320.476875,317.896,320.0146666666667,324.2476923076923,318.21133333333336,323.0266666666667,328.9646153846154,305.6242857142857,321.0436363636363,333.195,320.301,314.492,326.65538461538466,365.1664285714286
2023-08-27 22:20:23+00:00,339.02,309.79699999999997,309.32727272727277,307.8008333333333,302.64909090909094,315.25363636363636,318.28818181818184,319.6816666666667,319.36999999999995,313.17,311.6625,308.55,312.9458333333333,308.27727272727276,305.7766666666667,307.3823076923077,319.33785714285716,324.64583333333337,325.65357142857147,319.70307692307694,323.9506666666667,323.40066666666667,320.1771428571428,320.6221428571429,326.34166666666664,320.0235714285714,324.3807142857143,330.155,306.463076923077,320.91090909090906,333.752,320.50800000000004,315.258,329.8358333333333,368.38692307692304
2023-09-12 22:20:25+00:00,334.79,309.42636363636365,308.26454545454544,307.16749999999996,302.15636363636366,315.0272727272727,318.17545454545456,319.0441666666667,319.15538461538466,312.6941666666667,310.3072727272727,308.2192857142857,312.803,308.767,305.9709090909091,306.70307692307694,318.42769230769227,324.325,325.3476923076923,319.33583333333337,324.1142857142857,323.2807142857142,319.76785714285717,320.0478571428571,325.6091666666667,318.0257142857143,323.31,329.5075,306.02846153846156,318.2236363636364,332.74,319.622,314.539,329.48499999999996,366.58083333333326
2023-11-15 22:20:35+00:00,,310.5077777777778,309.14666666666665,307.76300000000003,304.1477777777778,316.5288888888889,319.24625,319.8644444444445,320.6363636363636,314.1288888888889,312.95875,310.7327272727273,315.50625,311.55875000000003,307.88444444444445,308.22090909090906,322.53999999999996,325.71818181818185,326.195,321.98199999999997,326.68333333333334,325.865,322.18333333333334,322.42,330.842,321.2375,326.8483333333333,334.21299999999997,308.5845454545455,318.719,332.97400000000005,319.393,314.54699999999997,335.895,370.754
2023-11-24 22:14:27+00:00,,308.93125000000003,306.23125,305.38111111111107,301.92,313.00125,316.64142857142855,316.175,318.656,311.0085714285715,309.21166666666664,308.926,312.79125,307.3728571428571,302.76625,304.582,319.31499999999994,322.884,323.04545454545456,317.3522222222222,322.05636363636364,321.08181818181816,317.5309090909091,317.7090909090909,323.7377777777778,314.91636363636366,322.76181818181817,331.22444444444443,305.758,315.8311111111111,328.80111111111114,314.91555555555556,310.49,330.4344444444444,368.19666666666666
2023-12-10 22:14:45+00:00,,307.40714285714284,304.30285714285714,302.485,300.04714285714283,309.6657142857143,311.38399999999996,312.26000000000005,315.43,303.95250000000004,301.3975,305.32875,306.92333333333335,304.77666666666664,299.30571428571426,299.32444444444445,316.06111111111113,320.38666666666666,316.33222222222224,316.1622222222222,317.06,315.4644444444445,314.98777777777775,313.19666666666666,320.45,309.4855555555556,317.6377777777777,328.7271428571429,304.21375,314.0514285714286,325.68571428571425,309.7057142857143,307.7642857142858,327.6557142857142,366.0228571428571
2024-01-19 22:14:28+00:00,,309.04,306.26666666666665,306.74833333333333,306.71999999999997,314.38,318.1233333333333,319.016,320.115,313.4850000000001,308.62,311.4966666666667,306.92333333333335,304.77666666666664,302.0566666666667,306.0128571428572,321.98857142857145,327.63714285714286,321.8128571428571,324.44714285714286,323.9542857142857,321.45142857142855,320.9642857142857,318.21285714285716,320.45,320.4328571428572,326.67285714285714,328.7271428571429,307.1871428571429,314.0514285714286,325.68571428571425,309.7057142857143,307.7642857142858,327.6557142857142,369.50625
2024-01-26 22:20:38+00:00,345.1,309.38,305.90000000000003,305.84666666666664,306.07166666666666,312.73999999999995,317.055,317.062,319.195,310.75,308.0133333333334,310.9816666666666,305.08500000000004,303.40166666666664,301.0416666666667,304.45285714285717,318.56,323.0428571428571,320.8171428571428,323.0514285714286,322.26142857142855,319.7642857142857,316.67142857142863,317.9971428571429,315.8442857142857,318.04857142857145,324.78714285714284,327.9214285714285,306.2657142857143,311.7285714285714,325.05571428571426,307.6228571428572,304.06857142857143,325.5,367.93
2024-02-03 22:20:28+00:00,345.1,309.38,307.1642857142857,305.84666666666664,306.07166666666666,312.95,317.544,317.062,319.55428571428575,311.0325,308.0133333333334,310.9816666666666,306.29285714285714,304.9757142857143,303.4942857142857,306.43875,319.635,325.7425,324.1925,323.0514285714286,322.26142857142855,322.4325,319.83500000000004,321.9225,318.58625,320.56875,326.655,329.1875,306.74125,313.40000000000003,328.49375,310.72125,304.37,325.61125,367.69
2024-02-12 22:14:41+00:00,345.1,308.12142857142857,307.65000000000003,305.84666666666664,305.7742857142857,312.87142857142857,317.34833333333336,317.4016666666667,319.16875,309.836,309.21500000000003,309.08,302.87142857142857,302.44428571428574,302.23,304.49875000000003,317.125,323.9875,321.5275,319.84000000000003,320.32571428571424,320.16375,318.06875,320.2675,315.84375,317.05875000000003,323.83875,325.85375,302.02625,311.60375,324.06624999999997,307.75625,298.935,321.46875,365.87888888888887
2024-02-19 22:20:27+00:00,339.775,307.2075,306.3955555555556,304.42285714285714,304.61125000000004,312.19875,316.7314285714286,316.67857142857144,318.09444444444443,308.4016666666667,308.642,307.74142857142857,302.41375,301.8425,301.55,304.07222222222225,316.47333333333336,323.12,320.22999999999996,319.35125,319.385,319.1955555555556,317.1055555555556,319.56333333333333,315.1611111111111,316.1688888888889,322.9144444444444,324.56888888888886,301.13222222222225,310.99,322.95666666666665,306.5911111111111,297.9788888888889,320.31,364.621
2024-02-20 22:14:19+00:00,339.775,306.8777777777778,306.053,304.0,304.33222222222224,312.1933333333333,316.67375,316.9675,318.149,308.3114285714286,308.642,307.94,302.35,302.0155555555555,301.49111111111114,304.23400000000004,316.087,322.529,320.238,319.4477777777778,319.5888888888889,319.1,317.232,319.661,315.21999999999997,316.09499999999997,322.827,324.62199999999996,300.736,311.09000000000003,322.75,306.384,297.52000000000004,319.77200000000005,364.0590909090909
2024-03-06 22:20:15+00:00,339.775,307.95000000000005,306.831,304.46375,304.2733333333333,312.389,317.06,316.47125,317.988,307.7442857142857,308.642,306.9825,302.04555555555555,301.5566666666667,301.69666666666666,304.52799999999996,314.21,323.15099999999995,319.25300000000004,320.5566666666667,318.3911111111111,317.637,317.245,320.859,315.34000000000003,315.43100000000004,322.734,324.82800000000003,300.414,311.229,324.004,306.607,297.50699999999995,319.022,362.59272727272725
2024-03-07 22:14:47+00:00,339.775,307.574,306.1209090909091,303.8,303.733,312.03363636363633,316.5755555555556,316.24222222222227,317.6318181818182,308.03875,309.1566666666667,306.7277777777778,301.632,301.329,301.158,304.07545454545453,313.65999999999997,322.2781818181818,318.6709090909091,320.409,318.121,317.3990909090909,316.7309090909091,320.3581818181818,315.0981818181818,314.9890909090909,322.20272727272726,324.51181818181817,299.77454545454543,311.0963636363636,323.4463636363636,305.81545454545454,297.0090909090909,318.4572727272727,360.8016666666667
2024-03-22 22:20:06+00:00,339.775,308.346,307.0236363636364,304.72444444444443,304.729,312.6827272727273,317.4088888888889,316.725,318.14181818181817,307.86,309.384,307.37125000000003,302.53363636363633,302.13909090909095,302.02454545454543,305.87636363636364,315.1318181818182,324.0463636363636,320.1109090909091,322.027,319.697,318.8209090909091,318.4990909090909,322.2509090909091,316.50454545454545,317.03363636363633,324.0254545454545,326.1963636363636,300.46818181818185,313.99545454545455,324.7336363636364,309.2890909090909,299.03181818181815,320.59909090909093,361.6675
2024-04-24 22:13:49+00:00,339.775,308.346,307.0236363636364,304.72444444444443,304.729,312.6827272727273,317.4088888888889,316.725,318.14181818181817,307.86,309.384,307.37125000000003,302.53363636363633,302.13909090909095,302.02454545454543,305.87636363636364,315.1318181818182,324.0463636363636,320.1109090909091,322.027,319.697,318.8209090909091,318.4990909090909,322.2509090909091,316.50454545454545,317.03363636363633,324.0254545454545,326.1963636363636,300.46818181818185,313.99545454545455,324.7336363636364,309.2890909090909,299.03181818181815,320.59909090909093,363.6138461538461
2024-05-01 22:19:59+00:00,339.775,308.42545454545456,306.8625,305.093,304.60545454545456,313.05,317.933,317.3511111111111,318.42333333333335,309.6025,310.33500000000004,307.38222222222225,302.55833333333334,302.04083333333335,301.07,305.4841666666667,315.67249999999996,324.97416666666663,320.32750000000004,323.57454545454544,320.5018181818182,318.97583333333336,318.93083333333334,322.84250000000003,317.3833333333334,317.62083333333334,325.465,327.99583333333334,300.75083333333333,314.925,324.7416666666667,311.0,299.53166666666664,321.5158333333333,363.45
2024-06-02 22:19:45+00:00,339.775,308.781,306.3463636363636,304.03000000000003,303.63500000000005,312.7154545454545,317.381,317.69444444444446,318.22,310.40555555555557,310.02000000000004,307.19888888888886,304.57272727272726,303.33272727272725,302.25363636363636,306.22636363636366,316.33,325.52727272727276,321.24727272727273,324.866,321.973,320.79272727272723,320.73818181818183,324.6209090909091,319.09272727272725,319.03,327.28181818181815,329.1963636363636,300.9572727272727,317.0554545454545,326.0681818181818,313.0109090909091,300.9,321.94,364.81615384615384
2024-06-03 22:13:41+00:00,339.775,309.0090909090909,306.0466666666667,304.043,303.4909090909091,312.7341666666667,317.13909090909095,317.812,318.4816666666667,310.793,310.05,306.83700000000005,304.2316666666667,302.84499999999997,301.78416666666664,306.22583333333336,316.12166666666667,325.2416666666667,320.9575,324.65272727272725,322.08272727272725,320.7383333333333,320.5516666666667,324.3858333333333,319.15500000000003,318.9608333333333,327.2608333333333,329.235,301.24,317.0554545454545,326.0681818181818,313.08166666666665,301.3958333333333,322.4875,363.9835714285714
2024-06-10 22:19:28+00:00,339.775,309.8781818181818,306.0883333333333,304.21400000000006,303.2581818181818,312.8933333333333,317.16583333333335,318.344,318.9025,311.34909090909093,310.17625,306.74899999999997,305.3575,303.5308333333333,302.4291666666666,306.8641666666667,317.0058333333333,325.8483333333333,321.72083333333336,325.4054545454546,323.04727272727274,321.64416666666665,321.90416666666664,325.57416666666666,320.1025,319.8591666666667,328.4533333333333,330.2266666666667,302.1375,317.6763636363636,327.21181818181816,314.7916666666667,302.3541666666667,324.40000000000003,364.2421428571428
2024-06-19 22:13:25+00:00,332.08666666666664,308.69666666666666,306.0883333333333,304.21400000000006,300.77750000000003,311.00538461538457,314.9738461538461,318.344,317.62307692307695,309.69083333333333,310.17625,306.74899999999997,305.3575,303.5308333333333,302.4291666666666,306.8641666666667,315.65384615384613,324.12692307692305,320.06230769230774,325.4054545454546,323.04727272727274,321.64416666666665,320.0846153846154,323.90923076923076,320.1025,317.2776923076923,325.5323076923077,330.2266666666667,302.1375,317.6763636363636,327.21181818181816,314.7916666666667,302.3541666666667,324.40000000000003,362.41866666666664
2024-06-26 22:19:40+00:00,332.08666666666664,307.7523076923077,306.0883333333333,304.21400000000006,297.89307692307693,309.3821428571428,313.0892857142857,318.344,316.4357142857143,308.6307692307692,310.17625,306.74899999999997,305.3575,303.5308333333333,302.4291666666666,306.8641666666667,314.2707142857143,322.63142857142856,318.3614285714286,325.4054545454546,323.04727272727274,321.64416666666665,318.3328571428571,322.05642857142857,320.1025,314.7628571428572,322.9107142857143,330.2266666666667,302.1375,317.6763636363636,327.21181818181816,314.7916666666667,302.3541666666667,324.40000000000003,360.41749999999996
2024-07-05 22:13:57+00:00,332.08666666666664,307.9585714285714,305.95461538461535,304.14363636363635,298.37142857142857,309.6573333333333,313.3786666666667,318.59090909090907,317.00600000000003,309.17285714285714,310.19111111111107,306.71999999999997,305.4453846153846,303.51384615384615,302.0330769230769,306.44384615384615,314.0933333333333,322.13466666666665,318.09933333333333,324.5025,322.2,320.7430769230769,317.83133333333336,321.60133333333334,319.3569230769231,314.3013333333334,322.454,329.7976923076923,302.0192307692308,317.6763636363636,327.21181818181816,314.7916666666667,302.3541666666667,323.06384615384616,359.46999999999997
2024-07-12 22:19:48+00:00,332.08666666666664,306.8933333333333,305.95461538461535,302.8641666666667,297.8326666666666,309.820625,313.53000000000003,318.7033333333333,317.2075,309.5373333333334,309.41999999999996,306.47999999999996,305.6057142857143,303.4321428571429,302.15785714285715,306.2278571428571,314.250625,321.94875,318.3675,323.8830769230769,321.55846153846153,320.1685714285714,317.481875,321.29,318.9335714285714,314.335,322.448125,329.37357142857144,302.07714285714286,317.6763636363636,327.21181818181816,314.7916666666667,302.3541666666667,319.06857142857143,356.6405555555555
2024-07-13 22:13:38+00:00,332.08666666666664,307.38687500000003,307.6385714285715,304.8184615384616,297.8326666666666,311.2647058823529,314.3970588235294,319.42615384615385,318.3458823529412,309.5373333333334,311.69272727272727,307.98769230769227,305.6057142857143,304.6,303.21933333333334,307.6926666666667,314.250625,321.94875,320.0711764705882,323.8830769230769,321.55846153846153,320.1685714285714,317.481875,321.29,318.9335714285714,316.6611764705882,324.6605882352941,331.25600000000003,302.07714285714286,317.6763636363636,330.27000000000004,317.64846153846156,305.5823076923077,319.06857142857143,357.75894736842105
2024-08-13 22:20:02+00:00,329.8566666666666,306.95533333333333,306.3233333333333,304.72076923076924,296.9607142857143,311.16866666666664,313.99799999999993,319.61,318.36333333333334,310.0523076923077,311.135,306.82750000000004,305.4191666666667,304.02076923076925,301.9861538461538,306.7130769230769,313.2792857142857,319.82785714285717,317.96466666666663,323.46416666666664,320.2216666666667,317.4941666666667,315.0278571428571,318.7135714285714,316.62833333333333,314.7153333333334,323.23333333333335,330.10615384615386,301.3641666666667,318.04875,329.7922222222222,318.39400000000006,306.528,317.585,353.959375
2024-08-29 22:20:09+00:00,327.55999999999995,307.48857142857145,307.0781818181818,305.67333333333335,297.0453846153846,311.505,314.19500000000005,320.44454545454545,319.2142857142857,311.3483333333333,311.121,307.0509090909091,307.1318181818182,304.5833333333333,303.08166666666665,307.50916666666666,313.28000000000003,319.7269230769231,317.7792857142857,323.69363636363636,320.04999999999995,317.06636363636363,314.54230769230765,318.3976923076923,316.86727272727273,314.78642857142853,323.4914285714285,331.5525,302.13363636363636,318.30285714285714,331.11249999999995,320.6455555555556,308.25555555555553,318.2663636363636,354.70266666666674
2024-08-30 22:14:23+00:00,327.55999999999995,307.42466666666667,306.8225,305.5623076923077,297.4007142857143,311.6766666666666,314.29066666666665,320.58166666666665,319.42133333333334,311.78,310.9018181818182,307.54,307.72499999999997,304.43384615384616,303.2407692307692,307.6569230769231,313.1878571428571,319.4564285714286,318.6446666666667,323.13166666666666,319.4891666666667,316.49083333333334,314.13142857142856,317.96500000000003,316.4008333333333,314.49199999999996,323.2013333333333,331.0607692307692,302.05333333333334,316.18125,329.5411111111111,319.21400000000006,307.231,318.0491666666666,354.563125
2024-09-07 22:14:30+00:00,327.55999999999995,306.49571428571426,306.1790909090909,305.34083333333336,296.5353846153846,311.735,314.0228571428571,321.09272727272725,319.94642857142856,312.0216666666667,310.69454545454545,307.6181818181818,308.2581818181818,304.535,303.0791666666667,308.30833333333334,312.8646153846154,318.1561538461538,318.1778571428572,321.3890909090909,318.4672727272727,314.8627272727273,312.5576923076923,316.69076923076926,315.9309090909091,313.96999999999997,322.6842857142857,331.0,302.3872727272728,313.7885714285714,328.62874999999997,320.70777777777784,307.1688888888889,317.05545454545455,357.1306666666667
2024-09-22 22:20:08+00:00,327.55999999999995,306.02642857142854,305.5990909090909,304.8416666666667,296.0438461538462,311.335,313.61,321.10083333333336,319.94,312.25615384615384,310.35333333333335,307.60166666666663,308.23818181818183,303.945,302.9375,307.53833333333336,311.93461538461537,316.93307692307695,317.45642857142855,320.43636363636364,317.4290909090909,313.6127272727273,311.1646153846154,315.4738461538461,315.2318181818182,312.7292857142857,321.52428571428567,330.1483333333333,301.9827272727273,310.0728571428571,327.94624999999996,317.2944444444445,305.34777777777776,316.16636363636366,357.40066666666667
2024-09-23 22:14:30+00:00,327.55999999999995,306.57866666666666,306.50333333333333,305.4546153846154,297.2921428571429,311.8186666666667,314.614,321.7176923076923,320.35266666666666,312.87,310.33153846153846,307.99538461538464,309.2483333333333,305.32461538461536,304.73,308.99384615384616,313.31428571428575,317.96285714285716,318.18933333333337,321.35166666666663,318.05750000000006,313.93583333333333,311.50999999999993,315.76142857142855,316.24666666666667,313.15400000000005,322.8419999999999,330.13692307692304,302.35583333333335,309.36125,327.2033333333333,316.567,305.06399999999996,317.305,358.77937499999996
2024-10-16 22:20:27+00:00,327.55999999999995,306.57866666666666,306.50333333333333,305.4546153846154,297.6886666666667,312.01124999999996,314.914375,321.8357142857143,320.305625,312.81066666666663,310.2728571428571,307.99071428571426,308.9053846153846,305.1271428571428,304.57071428571425,309.105,313.152,317.8346666666667,318.0125,321.1423076923077,318.0353846153846,313.8253846153846,311.25399999999996,315.5613333333333,315.84461538461534,313.015,322.4475,329.69642857142856,302.2938461538462,308.25888888888886,326.529,315.33181818181816,303.79999999999995,317.2161538461538,360.4752941176471
2024-11-17 22:20:26+00:00,327.55999999999995,306.39,305.31750000000005,303.98846153846154,296.78866666666664,310.83437499999997,313.709375,320.46214285714285,319.31374999999997,311.1666666666667,309.04785714285714,306.7914285714286,308.0453846153846,304.2892857142857,304.45714285714286,308.30285714285714,311.536,315.7346666666666,316.755,318.4669230769231,315.94461538461536,311.9923076923077,310.36642857142857,314.57642857142855,313.02461538461534,310.8125,319.8575,326.55071428571426,300.63461538461536,306.1475,326.71777777777777,311.49363636363637,301.3545454545455,314.2246153846154,357.60625
2024-12-04 22:14:48+00:00,327.55999999999995,305.34000000000003,305.1636363636364,305.43583333333333,296.2892857142857,310.5253333333333,313.614,320.13384615384615,318.56800000000004,310.17285714285714,309.01307692307694,307.0769230769231,307.6766666666667,304.6530769230769,304.9769230769231,308.42384615384617,310.6835714285715,314.47214285714284,315.98333333333335,317.39833333333337,314.39166666666665,310.5466666666667,308.86307692307696,313.22923076923075,311.26416666666665,309.5826666666666,318.382,325.58461538461535,299.4583333333333,302.89250000000004,325.55222222222227,309.34700000000004,299.271,313.51666666666665,357.316
2024-12-27 22:20:33+00:00,338.41,306.7336363636363,305.026,305.18666666666667,300.76,314.3469230769231,317.81615384615384,320.3123076923076,320.7069230769231,312.6875,308.99923076923073,306.8523076923077,306.72333333333336,304.3623076923077,304.8853846153846,307.8715384615385,311.8833333333333,315.83750000000003,318.00384615384615,316.8333333333333,313.8433333333333,309.8016666666667,309.57363636363635,314.3772727272727,310.1075,312.45153846153846,321.6446153846154,324.6146153846154,298.5983333333333,300.53499999999997,324.10222222222217,307.308,297.854,311.11083333333335,360.3746153846154
2025-01-05 22:14:42+00:00,338.41,307.1363636363636,306.90599999999995,306.5741666666667,301.4008333333333,315.47999999999996,318.5115384615384,321.14,320.7430769230769,312.9483333333333,309.37615384615384,308.1461538461539,307.5175,304.45,306.4738461538461,309.5592307692308,312.9608333333333,317.6616666666667,319.38,318.92083333333335,315.51166666666666,311.9041666666667,311.3109090909091,316.93,311.67333333333335,313.5853846153846,323.11846153846153,325.76,299.24,301.9744444444444,325.234,309.95363636363635,297.854,314.415,363.8246153846154
2025-01-21 22:14:25+00:00,338.41,307.59700000000004,304.092,305.6645454545455,302.3358333333333,313.96999999999997,317.6958333333333,320.6163636363636,319.19,312.7475,307.85499999999996,306.8341666666667,307.2291666666667,303.2963636363636,305.41833333333335,307.6558333333333,312.2341666666667,317.2341666666667,316.2316666666667,318.945,315.64166666666665,311.8233333333333,311.09090909090907,316.78,311.6233333333333,309.8866666666667,319.7816666666667,323.03583333333336,298.55916666666667,301.9744444444444,320.93666666666667,305.756,292.69111111111107,318.38416666666666,366.92916666666673
2025-03-01 22:20:27+00:00,345.06,308.17,304.8175,306.2588888888889,302.624,314.01300000000003,317.625,320.34666666666664,318.923,312.418,308.54699999999997,306.99,305.764,303.01222222222225,305.334,307.89300000000003,312.766,318.62199999999996,315.82000000000005,320.198,317.164,313.386,312.4277777777778,318.5111111111111,312.879,310.772,321.124,323.427,298.769,301.53000000000003,322.24571428571426,305.94624999999996,291.9242857142857,319.46400000000006,371.121
