dates,satname,nzd0128-0000,nzd0128-0001,nzd0128-0002,nzd0128-0003,nzd0128-0004,nzd0128-0005,nzd0128-0006,nzd0128-0007,nzd0128-0008,nzd0128-0009,nzd0128-0010,nzd0128-0011,nzd0128-0012,nzd0128-0013,nzd0128-0014,nzd0128-0015,nzd0128-0016,nzd0128-0017
2024-08-06 22:11:21.454000,L8,,,,,,,323.63,311.00,315.92,313.10,333.11,344.88,349.46,337.27,356.04,337.52,324.61,318.86
2024-08-31 22:05:27.447000,L8,,,,,,,321.32,311.06,314.81,301.89,331.00,342.41,345.70,335.60,350.29,337.06,326.84,321.20
2024-09-08 22:05:24.068000,L9,364.01,371.08,376.26,375.64,375.15,366.57,375.62,368.61,362.90,370.63,364.39,384.82,389.35,387.73,392.80,384.59,378.12,382.12
2024-09-16 22:05:33.937000,L8,388.83,402.94,421.91,359.59,363.63,359.68,357.78,348.47,342.35,362.01,359.06,374.46,377.52,389.61,385.65,,,
2024-09-23 22:11:42.698000,L8,,,,,,,321.43,311.48,312.18,310.94,330.71,339.99,340.69,328.80,342.36,328.38,319.67,313.10
2024-11-18 22:11:59.014000,L9,,,,,,,326.66,314.53,320.72,312.61,332.20,341.67,344.33,333.16,344.04,332.05,324.10,318.21
2024-12-05 22:05:45.408000,L8,394.00,414.96,376.36,372.92,399.97,343.20,373.62,394.62,369.18,358.37,359.91,386.42,394.51,371.34,406.94,391.95,396.41,356.55
2024-12-13 22:05:46.012000,L9,341.97,353.91,356.27,344.62,335.14,339.97,337.13,333.11,331.62,349.84,349.40,364.89,365.14,357.40,363.35,348.39,358.05,333.50
2024-12-21 22:05:40.930000,L8,,,,,,,328.81,317.28,321.96,315.78,336.23,,,,,,,
2024-12-28 22:11:50.695000,L8,339.92,350.29,349.31,343.29,334.84,337.82,334.50,325.39,328.98,342.76,343.83,360.61,361.68,357.31,361.13,346.14,354.58,332.15
2024-12-29 22:05:47.037000,L9,339.91,348.53,346.71,340.68,331.61,332.85,333.15,323.52,325.62,314.92,331.22,349.43,357.96,341.59,372.01,346.87,328.58,330.71
2025-01-05 22:11:55.058000,L9,345.51,350.50,349.16,343.54,335.19,337.98,334.59,326.81,327.47,323.86,349.20,357.41,365.41,365.96,371.25,296.24,,
2025-01-06 22:05:42.612000,L8,349.41,358.82,350.15,342.59,336.97,338.50,336.82,324.49,329.86,352.53,353.94,363.96,367.13,363.53,370.44,367.77,360.24,334.15
2025-01-13 22:11:54.516000,L8,,,,,,,,,312.36,312.72,330.45,344.84,336.90,328.56,349.18,,,
2025-01-21 22:12:01.239000,L9,340.27,349.44,350.97,344.78,335.24,329.12,337.60,328.09,331.95,343.37,342.22,354.68,355.31,348.72,358.59,343.60,343.68,329.09
2025-01-30 22:05:44.230000,L9,338.78,352.66,350.39,342.99,334.42,333.37,335.69,330.70,333.78,354.47,352.72,371.19,365.33,363.37,370.04,350.98,356.99,334.86
2025-02-06 22:11:55.429000,L9,,,,,,,,,,,,,,,,,310.92,315.53
2025-02-07 22:05:41.306000,L8,333.41,348.86,345.45,341.48,335.15,333.73,333.41,320.71,325.68,344.94,348.04,359.46,365.21,364.60,362.23,348.31,353.67,327.55
2025-02-23 22:05:31.534000,L8,337.94,351.99,353.78,348.42,343.58,341.34,347.91,339.20,336.81,355.11,353.62,371.29,373.14,374.55,370.83,371.30,368.04,365.51
2025-03-02 22:11:40.284000,L8,342.96,358.22,360.48,362.06,367.13,379.54,370.50,372.40,405.62,,,,,,,,,
2025-03-10 22:11:52.276000,L9,340.01,352.72,355.85,349.09,339.37,338.16,336.65,332.41,333.86,356.58,349.67,365.78,366.74,371.46,370.86,364.04,368.44,364.46
2025-03-19 22:05:30.904000,L9,,347.12,345.64,342.17,332.31,336.11,335.87,327.49,329.18,324.43,340.03,357.91,357.55,352.28,365.74,343.04,351.13,328.70
2025-03-26 22:11:41.456000,L9,334.97,352.18,350.64,343.40,335.03,334.98,337.40,330.68,332.22,347.32,351.42,361.61,371.82,369.88,369.95,372.59,364.80,367.19
2025-04-11 22:11:41.675000,L9,,343.88,343.65,337.38,327.39,327.25,328.81,319.19,322.87,320.76,338.23,351.04,353.09,349.00,357.94,343.08,351.56,324.68
2025-05-05 22:11:12.639000,L8,,,,,,,323.19,312.31,313.90,305.57,330.46,339.99,347.04,331.13,349.62,336.71,318.93,309.02
2025-05-21 22:11:16.046000,L8,285.00,,,,,,314.01,311.13,313.87,314.16,332.64,340.92,347.64,332.51,349.36,336.73,332.41,316.48
2025-06-06 22:11:18.842000,L8,290.12,340.35,340.34,335.13,,,324.44,313.55,318.29,320.69,334.27,345.89,348.51,337.82,354.10,342.44,338.70,330.32
2025-06-07 22:05:05.116000,L9,,,,,,,321.58,313.82,317.81,316.75,334.47,343.68,348.42,339.05,354.83,341.77,332.55,327.71
2025-06-22 22:11:31.725000,L8,,,,,,,308.71,308.53,311.27,308.13,327.35,337.89,346.14,331.95,349.29,339.31,327.80,
2025-06-30 22:11:31.747000,L9,352.40,375.06,370.31,369.54,369.11,368.03,371.08,367.73,362.75,367.72,363.89,381.74,387.34,376.78,390.25,380.93,375.33,377.37
2025-07-24 22:11:41.941000,L8,,,,,,,297.39,308.13,311.03,307.91,329.71,340.16,346.68,333.34,348.00,337.10,324.75,313.26
2025-08-01 22:11:42.925000,L9,,,,,,,323.99,314.56,317.05,319.15,336.01,347.40,350.48,344.87,354.88,343.83,339.42,326.02
2025-08-09 22:11:49.526000,L8,,,,,,,326.54,316.14,317.79,315.14,336.13,347.16,350.18,338.57,356.11,339.76,332.87,327.78
2025-08-18 22:05:41.342000,L8,,,,,,,,,,285.73,321.82,330.63,331.88,326.78,,,,
2025-08-25 22:11:51.919000,L8,,,,,,,329.31,317.50,319.52,316.92,331.92,343.17,348.75,335.71,351.64,337.14,327.49,322.57
2025-09-03 22:05:45.116000,L8,333.18,344.83,348.38,349.94,345.58,341.26,345.25,337.85,336.27,352.53,349.47,365.09,371.84,364.76,369.44,368.14,368.57,368.23
2025-09-18 22:12:01.813000,L9,338.32,350.41,352.17,354.74,347.90,347.32,351.09,335.55,336.66,354.98,353.27,363.22,373.64,373.85,373.11,366.91,370.71,368.47
2025-09-27 22:05:54.973000,L9,,,,,,,,,,,,,,,,324.93,311.28,304.85
2025-11-05 22:12:10.440000,L9,335.88,343.82,346.86,341.56,333.92,339.59,331.81,319.47,320.98,337.93,341.11,355.49,357.66,348.11,358.24,344.21,348.70,329.70
