dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2008-12-25 21:50:10.387000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.58,249.58,257.55,262.43,259.16,261.87,261.51,258.66,265.67,265.19,267.30,264.48,261.29,259.62,262.45,266.76,257.19,253.43,251.92,251.28,252.83,249.56,247.38,245.69,247.40,254.95,254.63,252.59,259.91,241.54,237.37,237.83,228.68,212.73,207.12,227.78,230.01,226.46,233.41,242.68,245.45,251.33,247.20,231.04,,,,,,176.31,193.69,202.32,213.67,212.04,211.15,217.61,222.74,,192.22,221.27,220.77,224.99,224.31,225.73,218.02,215.65,200.89
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.42,246.25,250.81,258.41,254.42,260.99,256.55,255.67,263.19,262.59,265.15,258.72,258.89,261.12,258.03,263.50,252.51,249.67,252.47,253.29,253.49,247.73,247.10,238.02,239.60,250.49,245.16,248.20,252.71,237.14,232.66,233.94,229.27,218.00,212.74,227.44,231.38,224.89,233.02,238.93,242.30,246.25,245.74,218.59,180.09,,,,,,,,,,,,,,184.96,219.19,216.22,223.18,215.19,217.50,217.79,215.24,198.18
2009-12-12 21:56:13.982000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.97,247.16,251.04,256.55,250.14,253.76,254.83,246.05,250.64,251.63,251.76,248.88,247.26,251.25,247.77,260.31,251.64,244.23,242.82,246.72,238.47,242.42,242.15,218.97,222.24,242.92,235.49,238.06,244.59,223.12,223.51,,,,171.60,218.06,218.25,217.04,214.34,211.27,216.61,218.68,220.62,187.26,,,,,,,,,,,,,,,,217.92,208.14,212.56,207.15,219.49,214.62,216.37,195.24
2010-01-13 21:56:25.416000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.33,258.53,265.22,263.30,240.66,,,,,,190.68,243.35,253.37,260.73,268.29,263.45,258.14,260.33,256.54,269.93,254.27,253.47,247.82,235.43,233.54,248.67,238.91,243.00,257.39,235.64,237.07,237.26,233.39,214.05,221.04,232.50,234.80,233.73,242.67,245.62,251.32,247.66,245.54,200.29,,,,,,,,,,,,,,,,,,,,,,,
2010-02-21 22:02:44.773000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.54,246.61,255.23,255.06,253.00,258.91,263.52,261.61,264.33,263.94,264.53,262.37,259.53,252.96,249.68,253.64,248.54,242.47,240.30,240.16,249.99,251.53,251.32,240.30,244.14,253.80,249.54,245.80,254.83,226.00,222.86,226.25,221.92,202.82,201.21,220.54,229.03,227.07,232.90,237.11,241.40,243.89,245.38,209.97,,,,,,,,,,,,,,,180.98,218.48,207.78,209.46,205.32,216.11,206.59,211.24,195.01
2010-10-28 21:55:27.339000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.24,264.87,273.01,270.57,270.26,272.03,270.79,266.55,269.86,265.81,271.43,266.89,269.09,266.34,266.84,271.66,265.88,263.57,261.31,264.43,261.63,260.37,261.45,255.84,257.78,260.25,259.67,261.82,262.57,245.57,248.55,246.16,241.13,236.24,228.23,241.81,240.49,238.87,243.57,248.50,245.60,252.27,250.82,217.66,,,,,,177.33,208.69,212.72,220.90,226.31,222.42,227.66,223.77,212.78,231.22,240.38,230.32,232.27,229.34,234.77,234.82,230.55,215.88
2010-12-31 21:55:32.560000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.03,252.12,264.19,263.97,258.51,266.85,265.77,258.28,261.34,261.00,260.77,259.85,257.81,260.67,262.75,262.51,258.03,252.66,252.18,251.80,250.90,252.76,250.76,246.08,239.51,252.24,242.98,248.80,257.44,236.96,230.97,231.88,227.63,219.56,218.99,230.61,235.94,235.49,235.79,243.94,244.62,244.43,240.88,208.30,172.00,,,,,,,,,,,,,,183.84,216.20,215.90,220.63,214.89,220.74,218.91,216.19,203.58
2011-01-07 22:01:44.406000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.14,253.67,258.66,258.84,256.17,257.43,258.44,255.60,256.36,263.81,267.80,264.85,262.06,265.78,259.71,270.64,261.50,250.91,249.25,251.61,249.91,252.64,248.88,238.06,242.61,254.15,245.49,252.41,260.46,239.29,235.35,238.88,226.88,217.40,210.93,228.50,229.81,232.10,232.15,237.08,246.42,252.56,251.12,220.58,180.62,,,,,,,,,,,,,,182.56,221.69,218.13,224.42,220.78,223.58,220.09,219.52,198.78
2011-03-28 22:01:38.376000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.81,192.14,237.71,,264.54,267.71,226.40,293.76,262.32,,,,,,,234.23,273.43,247.79,241.15,249.55,257.27,263.53,255.28,238.27,234.17,234.96,241.37,220.80,225.87,236.46,246.40,254.65,247.37,261.08,252.88,246.57,246.92,221.81,186.91,183.25,169.22,,,,,,,,,,,,186.46,216.64,219.74,222.94,216.79,226.02,222.34,220.31,208.75
2011-04-13 22:01:34.017000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.97,251.25,264.37,262.73,259.05,266.20,259.60,255.54,250.84,248.20,252.08,255.31,253.58,258.74,249.55,259.17,256.23,242.50,247.46,244.70,244.76,242.50,245.80,227.83,227.76,246.41,235.90,238.32,256.66,224.64,224.58,232.46,229.13,213.88,207.82,228.11,233.22,228.71,231.96,233.65,233.32,235.78,233.30,210.25,,,,,,,,,,,,,,,172.98,206.13,206.14,210.20,204.05,217.25,215.20,216.91,200.54
2013-04-11 22:07:51.092000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.39,241.66,248.14,258.80,265.41,266.35,265.00,259.87,262.73,262.59,260.43,259.90,259.20,254.62,255.45,254.66,254.76,254.48,260.28,256.19,256.46,254.53,252.35,247.65,250.11,249.01,245.11,246.74,245.35,246.78,245.50,241.69,238.99,235.36,228.46,222.67,203.07,224.83,227.95,231.62,234.98,242.50,245.85,247.80,248.48,209.56,230.14,217.16,204.90,184.83,,181.54,216.19,227.18,229.81,229.99,228.09,226.70,180.67,221.86,188.62,218.80,225.21,226.83,223.34,223.90,221.88,208.96,202.47
2013-05-20 22:13:50.559000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.67,240.91,248.84,255.80,265.09,265.24,262.98,257.59,263.89,260.97,259.44,258.06,258.00,255.85,254.14,251.09,252.34,256.72,258.86,254.78,253.92,253.06,250.54,247.71,246.64,247.43,244.26,244.63,239.95,241.80,245.03,239.20,236.55,233.64,231.82,222.47,205.00,223.44,227.93,232.40,232.10,242.68,245.76,246.85,245.15,204.10,,,,,,173.62,210.14,223.42,227.86,230.71,226.36,226.64,223.59,222.96,223.76,201.01,231.37,324.86,223.89,232.30,221.89,217.81,210.18
2013-05-29 22:07:41.466000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.54,238.99,247.16,256.30,264.43,264.37,261.04,258.03,263.15,260.67,258.63,258.43,257.01,254.42,255.95,252.68,253.22,257.98,261.84,255.50,253.20,254.62,251.40,248.04,248.13,248.40,247.65,246.50,243.02,242.86,245.14,239.59,237.24,234.29,229.67,222.87,202.08,222.78,229.38,231.90,234.72,241.06,247.88,247.94,248.79,203.96,,,,,,177.64,213.52,226.31,230.48,231.46,227.03,229.50,226.62,224.24,189.49,223.44,225.12,227.24,221.56,223.19,221.61,209.26,201.27
2013-06-05 22:13:51.261000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.97,205.36,246.99,253.94,262.00,263.82,261.41,256.40,258.63,261.08,258.27,255.57,257.97,253.63,253.22,250.03,252.18,254.60,259.33,254.41,251.01,252.13,250.97,246.66,245.89,247.98,241.87,242.82,241.04,242.56,244.10,238.79,238.15,232.85,231.00,223.49,206.12,221.09,226.06,233.53,231.64,240.91,246.06,247.15,247.06,206.87,,,,,,172.00,211.11,222.71,228.53,230.59,227.01,226.66,224.74,224.33,187.76,220.69,224.75,225.96,220.71,224.29,221.83,211.94,203.22
2013-06-21 22:13:43.313000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.45,237.21,246.02,254.02,262.48,260.49,260.83,257.41,258.97,258.21,258.21,257.18,256.14,253.30,254.11,252.06,253.08,253.18,260.43,255.16,252.57,253.00,252.38,246.64,245.21,248.11,245.89,243.84,242.03,217.08,245.52,237.49,237.58,234.09,228.40,201.20,203.16,223.06,223.75,231.47,233.97,241.54,244.79,247.90,245.94,203.17,,,,,,,207.71,221.59,225.10,230.71,226.94,225.71,222.23,222.72,223.79,219.62,222.76,227.21,219.68,222.69,223.47,209.01,203.56
2013-06-30 22:07:36.163000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.05,238.78,246.89,252.49,263.25,262.18,261.30,257.24,258.67,259.81,257.77,256.61,257.47,253.25,251.38,250.47,253.62,254.12,259.06,253.76,252.11,250.55,249.45,243.75,243.40,245.77,240.21,243.05,238.77,215.18,244.24,237.74,237.28,233.02,230.31,224.51,202.04,221.99,224.84,229.71,233.57,238.91,244.27,245.86,243.50,203.41,,,,,,170.57,207.98,221.29,225.76,229.17,225.42,223.94,222.55,,187.27,219.45,221.65,225.58,219.65,222.20,221.68,209.32,201.86
2013-07-07 22:13:48.209000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.75,239.47,248.93,254.32,263.10,262.13,262.74,256.37,259.48,260.50,259.10,257.77,258.55,255.59,253.97,250.63,253.68,256.61,260.07,255.94,252.63,254.35,251.76,247.47,247.40,248.59,245.13,245.11,241.32,218.52,244.28,238.51,237.73,234.62,231.56,225.28,205.80,221.76,226.88,232.97,233.23,242.75,247.13,246.77,247.06,203.49,,,,,,170.14,209.98,221.95,228.39,231.01,225.43,226.86,184.24,223.57,189.37,220.18,224.00,226.13,220.73,222.20,221.28,212.63,203.77
2013-07-16 22:07:36.609000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.89,239.22,244.74,253.17,262.23,260.50,261.34,257.41,259.71,258.07,257.13,255.85,257.12,253.77,251.90,248.13,252.72,253.04,260.15,252.99,249.95,250.95,250.07,243.41,244.45,245.09,242.31,244.05,239.40,229.89,243.57,236.87,236.77,232.85,228.78,223.65,202.33,221.86,224.07,228.98,232.40,239.33,244.17,245.45,243.99,202.91,,,,,,172.78,206.41,219.68,225.32,224.95,224.33,222.33,221.54,221.20,221.25,218.27,222.11,225.27,218.48,221.86,221.86,209.18,201.48
2013-08-08 22:13:49.700000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.98,237.31,245.23,252.36,259.82,259.79,259.14,256.12,255.88,258.53,257.68,256.96,256.23,253.51,252.62,249.92,252.17,252.93,259.13,253.75,251.57,251.43,250.63,244.07,246.16,245.48,241.02,242.82,241.99,235.24,243.92,238.04,237.03,233.68,227.91,194.18,203.67,221.25,223.77,230.03,230.14,240.32,244.19,246.44,243.45,204.14,,,,,,175.58,209.34,219.73,223.62,228.40,212.94,224.01,220.98,220.96,,201.68,220.10,224.95,216.07,221.06,220.05,209.70,202.61
2013-09-02 22:07:40.639000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.07,235.00,243.77,249.36,259.70,258.37,258.41,254.18,255.78,256.03,256.63,254.40,254.41,251.54,249.16,249.10,250.19,251.76,255.66,251.05,248.31,249.45,248.25,241.64,241.18,244.84,242.01,245.43,239.15,234.84,242.42,234.84,234.83,230.46,227.05,220.02,199.83,219.82,222.39,227.87,230.83,237.44,240.19,242.38,236.43,202.59,,,,,,,204.96,215.73,221.03,220.63,217.82,218.87,217.38,,182.54,214.07,217.99,222.40,214.64,219.27,218.67,208.50,200.96
2013-09-25 22:13:41.239000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.96,241.54,,,224.28,229.27,221.58,226.64,223.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.71,194.90,222.55,186.27,214.57,,,
2013-10-11 22:13:41.596000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.44,185.99,248.32,268.72,268.16,224.65,242.24,240.74,240.04,245.16,237.82,231.65,233.61,232.75,221.68,202.32,222.81,226.97,230.12,231.94,240.15,241.19,244.97,240.91,202.68,,,,,,,205.69,219.33,224.68,218.53,224.30,223.55,222.30,220.80,183.40,221.56,216.39,224.96,217.36,221.34,220.39,210.96,200.49
2013-10-27 22:13:31.854000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.54,243.78,251.18,266.11,535.17,380.89,,370.35,503.84,268.47,262.26,265.10,269.68,271.08,257.37,255.43,255.18,255.89,262.19,259.10,256.51,255.54,255.07,251.28,249.30,248.85,249.73,248.31,244.88,247.28,247.90,245.25,239.64,239.66,233.74,227.41,205.37,226.27,232.22,236.19,237.11,244.34,246.26,252.21,250.53,208.29,,,,283.38,301.37,180.96,214.52,226.51,231.97,230.87,231.31,229.80,227.63,225.41,232.61,306.29,319.41,400.17,402.43,374.17,223.23,224.02,264.72
2013-11-05 22:07:22.900000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.91,240.23,247.14,257.09,264.29,266.34,263.14,261.16,260.94,262.62,262.85,259.98,260.26,257.69,258.52,256.05,256.84,257.48,262.13,258.13,255.37,257.05,252.82,249.31,250.03,249.71,248.48,249.85,244.00,243.14,249.52,243.14,240.47,240.14,234.36,226.68,208.38,225.09,228.94,234.85,235.07,242.53,245.42,248.07,246.78,211.79,176.75,,,,,186.00,213.44,224.34,228.97,220.94,227.05,226.32,222.76,222.68,196.47,223.80,216.42,229.38,220.76,229.10,222.27,216.76,206.66
2013-11-12 22:13:32.202000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.84,216.55,296.39,281.16,233.09,242.78,250.32,258.39,263.85,266.73,265.38,261.60,262.46,264.22,260.56,259.93,258.65,256.40,257.03,253.51,253.53,256.09,262.70,257.11,254.30,255.94,253.79,247.58,246.77,248.72,245.45,244.37,243.76,246.55,245.58,242.88,239.43,236.29,231.84,227.17,211.10,226.12,229.98,236.14,234.94,241.35,247.16,249.67,250.31,204.95,,,,,,183.96,215.10,227.67,230.75,233.66,231.79,228.64,227.97,227.89,228.25,226.89,226.51,225.46,220.32,224.24,230.07,306.42,309.49
2013-11-21 22:07:13.797000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.70,237.99,242.39,253.68,259.22,256.99,260.14,256.17,254.83,259.65,256.67,253.88,259.48,252.68,250.47,250.47,252.27,251.32,256.78,253.36,247.92,250.73,249.19,245.49,243.05,244.84,228.04,244.65,240.94,238.38,243.63,235.91,235.09,231.32,224.11,217.57,204.99,221.05,223.94,229.90,230.69,239.47,242.67,242.67,242.06,209.94,,,,,,179.67,209.84,221.10,223.83,216.46,215.96,221.21,,,192.70,215.88,213.61,223.99,214.45,220.24,220.99,211.28,200.37
2013-11-28 22:13:25.971000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.03,238.27,253.61,256.68,256.55,219.04,228.55,219.89,254.94,254.16,253.46,251.74,248.45,248.98,248.68,247.33,240.45,204.95,,239.73,248.52,251.85,248.06,246.73,248.69,257.22,270.91,285.42,329.44,280.02,281.71,312.46,300.58,385.68,386.58,387.71,,257.30,224.38,237.12,259.35,420.78,482.66,359.69,552.38,447.86,449.10,502.71,481.96,458.27,492.59,541.77,231.64,247.89,255.55,236.09,220.06,,,215.81,220.43,219.92,297.65,279.42,264.48,237.21,197.05,
2013-12-14 22:13:21.591000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.87,240.39,247.03,254.55,262.43,261.98,261.30,256.51,257.70,260.85,259.09,255.09,256.97,254.00,253.03,251.89,252.30,252.78,259.12,253.26,250.86,252.18,249.08,245.65,244.08,246.32,244.02,244.39,240.26,239.65,243.87,239.18,237.08,233.20,229.67,223.00,202.63,221.56,227.06,232.16,231.65,240.34,244.25,247.13,243.90,202.99,,,,,,,213.70,224.98,227.66,227.41,226.85,225.67,221.08,220.30,187.14,220.23,218.54,224.71,218.63,221.36,220.57,209.07,200.21
2013-12-30 22:13:13.343000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.37,249.42,233.57,235.08,241.98,247.55,252.32,245.47,250.71,247.07,246.57,244.82,248.20,249.16,323.82,264.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.70,549.59,535.93,549.21,,,178.10,209.20,301.75,339.60,325.09,260.44,284.25,
2014-01-08 22:06:55.162000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.78,246.77,254.93,253.68,241.90,247.88,248.12,249.55,254.61,248.74,250.68,247.60,246.46,246.84,248.14,248.29,247.27,247.62,236.34,243.74,243.03,237.65,238.85,208.61,211.41,241.42,218.12,221.37,241.20,216.47,228.43,228.44,230.42,238.44,217.60,226.71,230.34,232.15,233.50,236.96,241.73,233.44,220.96,201.32,,,,,,,,,,,,,,,,,,,420.53,483.35,,,
2014-01-24 22:06:45.554000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.41,245.02,252.93,261.21,268.29,271.69,265.96,262.34,264.88,266.17,265.13,263.33,261.97,259.89,259.90,256.66,256.65,258.39,264.04,258.63,256.88,256.53,254.53,249.94,250.23,250.08,248.52,246.67,245.26,245.57,247.67,242.56,240.47,236.73,233.76,226.59,208.00,228.35,231.98,237.74,236.41,245.59,247.58,251.07,249.14,208.90,174.39,,,,,184.36,219.57,230.37,232.96,234.69,232.16,230.10,227.32,226.22,226.16,225.88,227.84,229.48,223.98,226.60,225.88,216.70,209.11
2014-01-31 22:12:52.806000,L8,,,175.65,211.16,219.64,203.60,225.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.19,237.79,245.22,251.67,261.04,267.41,293.70,268.67,262.29,264.77,270.41,263.97,264.35,261.97,257.51,258.06,255.82,255.76,256.48,267.25,259.88,254.93,255.83,256.42,250.78,249.74,251.55,249.87,248.04,246.13,245.72,252.26,243.46,240.52,242.77,234.07,225.06,210.88,226.49,228.56,233.57,237.07,243.27,247.50,252.47,254.27,218.59,207.44,193.88,188.69,,170.04,198.78,218.88,230.90,232.69,234.99,233.95,229.83,421.54,482.63,483.14,538.34,491.59,442.92,506.82,541.80,529.24,461.53,522.66
2014-02-09 22:06:33.299000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.16,233.12,246.05,251.02,266.24,269.29,272.01,266.13,260.80,263.80,263.70,262.20,260.42,260.12,258.01,258.43,258.51,255.38,254.41,261.71,257.49,255.04,255.17,252.90,248.24,247.38,248.16,246.22,244.26,243.84,242.92,247.13,241.19,238.91,236.32,231.87,227.14,208.19,236.03,288.32,234.18,232.47,245.20,243.49,247.93,250.65,205.70,,,,,,222.56,241.04,225.98,231.51,234.00,231.92,231.11,218.64,,189.86,215.88,225.65,227.03,221.00,223.66,225.02,217.43,205.88
2014-02-16 22:12:38.819000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.25,252.32,260.41,257.30,260.67,255.57,255.95,258.17,257.80,255.54,255.72,251.73,251.53,252.02,250.30,251.02,258.69,253.26,249.66,251.29,248.86,242.35,242.74,244.81,217.16,243.83,240.01,235.41,244.28,237.08,237.23,233.60,226.26,217.90,200.62,221.61,223.94,229.71,232.39,236.45,243.55,245.18,242.92,204.88,,,,,,,212.93,223.73,225.52,174.05,212.42,222.56,217.47,,185.22,207.18,209.56,223.43,214.48,220.48,219.45,210.12,202.67
2014-02-25 22:06:20.497000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.74,239.49,245.03,252.70,261.94,262.63,261.42,256.11,256.61,259.76,258.62,255.30,256.42,253.40,252.60,251.94,251.58,252.34,257.81,254.19,251.17,252.25,249.03,243.81,242.97,246.04,242.05,242.77,239.43,238.68,243.89,236.30,235.83,231.81,227.76,220.12,203.10,221.05,224.53,231.57,231.70,239.38,243.36,245.72,242.81,202.59,,,,,,178.10,212.54,222.02,225.27,226.35,224.94,224.37,219.60,,184.73,212.48,219.22,223.17,217.00,220.39,221.18,208.29,202.46
2014-03-20 22:12:13.789000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.35,246.93,256.75,250.80,239.03,252.31,246.95,252.87,253.33,250.36,253.02,248.32,247.91,248.49,249.69,249.46,254.04,253.57,244.95,249.59,247.00,235.82,239.19,242.21,214.28,241.67,217.37,217.17,242.56,217.04,198.61,232.69,224.03,190.75,196.55,217.50,221.28,226.57,229.01,234.12,241.47,243.69,240.65,204.64,,,,,,,,,,,,,,,185.74,197.31,201.96,221.20,208.16,218.25,216.10,207.71,198.18
2014-03-29 22:05:52.007000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.30,243.97,252.90,261.73,267.15,269.25,268.05,263.86,267.72,267.11,268.01,465.99,464.35,533.44,260.94,255.44,254.96,255.79,264.99,258.98,256.92,255.46,254.50,248.60,249.50,251.95,250.15,248.98,241.57,243.70,246.58,240.08,237.39,236.44,497.73,423.50,551.90,228.24,230.95,234.78,233.95,243.12,246.04,252.45,250.05,207.35,176.16,,,,,185.58,219.63,232.17,505.07,501.19,427.10,531.88,226.49,224.47,225.28,226.70,229.29,229.83,227.67,225.14,223.41,211.93,206.44
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.40,246.13,254.67,253.53,249.78,251.98,248.85,222.11,251.05,252.63,257.26,253.56,253.09,250.66,250.28,253.31,256.27,253.54,251.12,252.76,248.85,243.09,245.07,245.21,235.36,241.16,239.77,219.31,243.66,237.62,237.12,232.84,229.67,220.43,200.43,220.03,225.19,231.25,230.22,239.09,244.98,245.89,241.36,202.67,,,,,,,,174.79,224.65,225.16,203.64,222.13,220.53,,184.24,208.23,222.14,223.08,216.61,221.20,218.75,207.86,200.54
2014-04-21 22:11:42.175000,L8,,,,,,,,,,,,,,,,,,,,,,,,221.16,212.17,216.24,,,,,,,,,,,,,,,,,,,,,,,208.83,181.47,237.73,247.35,256.06,260.34,269.95,277.52,268.57,267.63,275.36,267.75,264.28,266.34,263.55,262.33,262.33,261.06,259.47,262.25,265.56,260.52,261.65,259.51,256.75,254.68,252.96,252.87,253.71,249.61,247.78,248.88,250.61,246.14,244.16,242.70,235.83,229.18,210.00,230.06,233.49,241.62,241.58,248.69,251.11,257.35,255.52,262.47,212.29,196.94,185.89,245.31,198.80,193.22,223.29,234.37,237.12,237.32,235.49,233.27,230.88,229.61,288.80,361.36,401.32,297.70,327.25,226.75,221.21,211.40,208.01
2014-04-30 22:05:22.578000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.13,238.26,243.72,249.87,260.93,259.50,260.07,256.55,255.85,258.56,256.81,253.73,255.96,251.52,250.73,248.59,252.07,250.56,257.62,253.36,250.74,250.67,248.65,241.42,243.17,244.52,244.40,240.20,238.76,223.82,241.89,235.51,236.00,231.73,226.21,218.06,200.95,218.29,222.84,229.23,229.73,237.55,243.91,245.39,241.35,203.72,,,,,,176.54,212.33,221.88,225.72,222.16,224.25,220.47,218.43,,187.53,214.32,217.55,223.44,217.00,220.35,218.29,207.04,198.71
2014-05-16 22:05:09.831000,L8,,,176.18,200.04,205.37,200.27,188.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.37,237.58,240.91,255.64,263.02,270.08,271.48,265.84,296.73,279.60,270.83,279.19,280.90,266.05,289.86,264.38,269.78,262.52,264.42,284.77,327.69,515.84,524.90,536.69,360.70,446.16,430.46,436.45,452.63,487.05,,,338.33,343.45,401.62,457.96,501.63,232.20,235.49,248.67,269.54,246.04,249.97,249.43,254.33,255.90,251.35,245.26,240.88,228.83,202.00,207.69,220.68,226.92,231.06,235.98,236.76,236.64,238.49,228.50,229.99,418.77,465.48,501.34,468.01,527.59,541.34,501.56,,
