dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0067,nzd0367-0068,nzd0367-0072,nzd0367-0073,nzd0367-0066,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,satname
2023-11-24 22:13:39+00:00,393.63375,400.81874999999997,392.41,386.00636363636363,386.71090909090907,394.3681818181818,385.3863636363636,362.29,353.70363636363635,303.002,310.795,315.04,296.5042857142857,382.35875,340.63000000000005,341.3527272727273,325.35818181818183,294.65000000000003,329.24727272727273,325.8736363636363,347.41545454545457,314.48545454545456,350.43636363636364,323.4509090909091,340.4266666666666,282.19199999999995,289.1983333333333,305.9657142857142,335.27727272727276,332.20454545454544,332.61727272727273,328.2709090909091,359.34333333333336,364.61555555555555,364.4554545454546,326.044,342.1536363636364,344.8618181818182,237.06909090909093,266.4190909090909,205.22285714285718,260.2371428571429,236.615,278.68,304.25,323.06499999999994,274.86818181818177,275.07,287.62909090909085,280.6390909090909,278.40000000000003,226.85000000000002,238.78,270.00363636363636,198.32857142857142,256.24363636363637,256.1827272727273,264.49818181818176,212.82090909090905,268.23636363636365,259.9218181818182,340.61545454545455,331.4018181818182,324.16636363636366,327.11636363636364,313.65090909090907,239.66444444444446,230.07000000000002,308.24,228.87199999999999,353.528,350.0327272727273,342.08454545454543,331.4145454545455,333.01545454545453,348.6254545454545,341.91,339.0581818181818,334.2354545454545,315.9672727272727,297.6290909090909,287.07363636363635,L8
2023-12-18 22:13:44+00:00,385.08,393.11833333333334,382.06111111111113,377.78555555555556,375.62333333333333,382.02666666666664,377.84666666666664,355.52777777777777,345.08222222222224,298.6075,306.9666666666667,296.90166666666664,294.3328571428571,372.9016666666667,329.9611111111111,332.52666666666664,317.6977777777778,287.02000000000004,317.07,319.2266666666667,341.55111111111114,305.06333333333333,342.90333333333336,313.61,335.43142857142857,278.608,282.476,302.78000000000003,328.0488888888889,326.76222222222225,327.24888888888887,320.47222222222223,357.4144444444444,362.4611111111111,359.8644444444445,317.32666666666665,336.6911111111111,339.28,231.33888888888885,252.23666666666668,201.69714285714286,256.96,232.07833333333335,266.48,288.54,,268.5744444444444,271.4244444444444,283.4,275.16,271.83,224.08500000000004,231.88888888888889,262.52777777777777,200.08571428571426,251.74444444444447,251.92333333333332,258.0677777777778,209.46777777777777,265.20000000000005,255.45555555555555,337.50666666666666,327.14888888888885,319.42333333333335,322.6377777777778,305.4266666666667,233.68555555555557,239.65375,302.7375,244.69125,349.088,340.4777777777778,334.68999999999994,326.24666666666667,324.8544444444444,343.1477777777778,336.3277777777778,333.30444444444447,329.42333333333335,309.14444444444445,291.7922222222222,282.45222222222225,L9
2024-02-12 22:13:30+00:00,377.89000000000004,389.7142857142857,374.1033333333333,371.1955555555556,368.45222222222225,374.7577777777778,374.21666666666664,348.77666666666664,338.04999999999995,299.10600000000005,305.9871428571429,295.9685714285714,293.84875,367.09800000000007,322.30222222222227,328.2022222222222,314.2733333333333,281.6977777777778,310.1722222222222,315.41333333333336,338.0733333333333,299.3833333333334,338.50888888888886,307.91444444444437,331.21714285714285,278.2133333333333,282.5216666666667,301.23375,321.5766666666666,323.6011111111111,323.15333333333336,313.6244444444444,352.2711111111111,356.5488888888889,355.85375,306.04222222222216,330.20444444444445,333.2088888888889,227.45666666666665,247.38125,202.1175,255.93,231.91857142857143,266.48,288.54,,262.1588888888889,269.4288888888889,280.5144444444444,271.63222222222225,263.74333333333334,223.81571428571428,227.42333333333332,257.6255555555556,198.68625,248.21666666666664,247.54999999999998,254.01777777777775,207.11111111111111,262.03777777777776,251.34666666666666,335.00888888888886,324.64666666666665,316.86777777777775,320.3911111111111,300.34222222222223,235.6222222222222,244.81875,302.252,257.4525,348.685,335.37,330.08874999999995,322.49555555555554,318.88666666666666,339.27111111111105,331.18111111111114,329.98222222222216,325.77666666666664,304.51777777777784,286.6244444444444,277.17555555555555,L8
2024-02-19 22:19:39+00:00,371.21000000000004,384.09285714285716,366.09777777777776,365.9366666666667,362.38111111111107,368.0588888888889,371.9133333333333,342.5855555555556,333.6711111111111,299.68666666666667,305.3,295.59,293.1477777777778,357.48400000000004,319.96777777777777,325.1277777777778,311.5888888888889,278.08444444444444,303.9377777777778,312.49,335.68555555555554,294.3888888888889,334.96999999999997,305.79555555555555,323.13428571428574,278.1442857142857,282.44428571428574,299.81444444444446,316.9011111111111,320.2122222222222,320.5755555555556,309.3411111111111,350.4433333333333,355.4555555555555,353.10625,299.4588888888889,327.78111111111116,329.9555555555555,225.09333333333333,239.79857142857145,202.34,251.29625,231.49833333333333,266.48,288.54,,259.11333333333334,266.68333333333334,277.24555555555554,269.2111111111111,260.7344444444444,223.44750000000002,223.89555555555555,253.7766666666667,197.59888888888887,245.1488888888889,245.4788888888889,251.11333333333334,204.93222222222224,257.5211111111111,248.41777777777776,332.83222222222224,322.1077777777778,314.22777777777776,318.71333333333337,297.62,237.30555555555554,248.925,302.26500000000004,271.175,345.79999999999995,332.2077777777778,327.405,320.15777777777777,313.94,336.90222222222224,327.1588888888889,327.11,323.03444444444443,300.45222222222225,283.38444444444445,273.6722222222222,L8
2024-02-27 22:19:43+00:00,368.37000000000006,381.182,356.37125,359.015,357.575,358.02,368.12875,337.88875,327.94875,298.898,302.8157142857143,293.03428571428566,290.8375,354.81500000000005,312.32428571428574,319.68625,308.77,274.64875,295.86,309.865,332.885,289.31625,331.45500000000004,303.76375,311.43833333333333,277.4485714285714,281.85571428571427,294.03749999999997,312.84875,317.91125,318.57874999999996,303.85625,348.84375,354.35875,351.32714285714286,297.36875,325.9925,326.36625,224.16,237.55166666666665,200.0475,250.24428571428572,228.504,266.48,288.54,,253.37,264.75,274.2125,266.79125,253.315,221.81142857142854,221.87,248.645,196.20749999999998,242.67875,242.4925,245.4925,203.10625,253.39249999999998,247.52,330.77375,320.4225,312.195,318.02375,293.29375000000005,238.16125,253.24875,300.90000000000003,284.765,345.02000000000004,329.33624999999995,325.42,317.78000000000003,311.13374999999996,335.6975,324.39875,325.1325,321.0425,296.40999999999997,279.86249999999995,274.7785714285714,L9
2024-02-28 22:13:24+00:00,368.0833333333333,379.58666666666664,355.5822222222222,358.0888888888889,358.93555555555554,362.08666666666664,369.3522222222222,337.06333333333333,327.9944444444444,300.15333333333336,302.745,293.2425,291.24666666666667,353.61400000000003,314.8025,320.77,309.1666666666667,274.25888888888886,296.74555555555554,310.2788888888889,333.19555555555553,288.38444444444445,331.84444444444443,305.4533333333333,313.83,277.96875,282.0725,294.02444444444444,312.45777777777784,317.38444444444445,318.93777777777774,304.5877777777778,349.6066666666667,355.2611111111111,351.83875,298.19444444444446,326.9366666666667,326.84444444444443,224.5966666666667,242.53142857142853,200.22666666666666,250.775,229.43999999999997,266.48,288.54,,254.57222222222222,265.1244444444444,274.9422222222222,267.12111111111113,255.16444444444446,222.48624999999998,222.05333333333334,249.7555555555556,195.5922222222222,243.09666666666666,242.77333333333334,246.5566666666667,203.3311111111111,254.07999999999998,248.05555555555554,330.8122222222222,320.3966666666667,312.85555555555555,318.3255555555556,293.93555555555554,239.38888888888889,255.53111111111107,301.4357142857143,288.55,345.36,330.46444444444444,326.365,317.9666666666667,311.7633333333333,335.98555555555555,324.34222222222223,325.23777777777775,321.09444444444443,297.02444444444444,280.03777777777776,274.9975,L8
2024-03-07 22:13:35+00:00,367.6628571428572,379.7371428571428,356.907,358.48400000000004,358.802,365.09299999999996,370.68600000000004,337.836,327.966,301.95,302.92333333333335,293.78666666666663,291.63,353.22166666666664,317.6166666666667,322.304,309.8,274.66999999999996,297.815,310.963,333.48999999999995,289.482,332.723,307.51599999999996,315.65125,278.6477777777778,282.4455555555556,294.09499999999997,312.23,317.73100000000005,319.383,305.71500000000003,350.48699999999997,356.531,353.1588888888889,298.755,327.505,327.38800000000003,225.13899999999998,245.88,200.263,251.46555555555557,230.03,266.48,288.54,,255.379,265.229,275.41700000000003,267.26,254.88299999999998,223.65666666666664,222.602,250.15,195.62,243.289,242.935,247.08499999999998,203.273,254.35399999999998,248.387,331.34299999999996,320.538,312.801,318.451,294.516,240.225,257.371,301.93875,291.228,346.49375000000003,331.17199999999997,327.25333333333333,318.254,312.546,336.68199999999996,324.611,325.881,321.43899999999996,297.505,280.092,274.9188888888889,L9
2024-03-15 22:13:13+00:00,367.805,381.77625,356.907,358.48400000000004,358.802,369.3054545454545,373.0972727272727,341.44909090909096,327.966,301.95,302.92333333333335,296.698,292.7427272727273,355.83714285714285,321.554,324.7481818181818,311.16818181818184,275.97999999999996,299.4209090909091,312.0172727272727,334.28181818181815,292.10727272727274,333.9609090909091,311.68,317.49,278.6477777777778,282.4455555555556,297.53,313.4472727272727,318.47545454545457,319.8663636363636,306.8,352.8463636363636,357.9081818181818,354.567,302.20272727272726,328.8790909090909,328.7072727272727,225.13899999999998,250.7911111111111,200.263,252.52800000000002,232.85125,261.40000000000003,358.59000000000003,445.4,256.9563636363636,265.63454545454545,276.3372727272727,268.9690909090909,257.9581818181818,227.98600000000002,226.02454545454546,253.3,197.2009090909091,245.35363636363635,243.9818181818182,247.08499999999998,204.0609090909091,254.52545454545452,250.64,332.4645454545455,321.2481818181818,313.92,319.0536363636364,296.2672727272727,242.00181818181818,259.87545454545455,302.77666666666664,294.3481818181818,348.4777777777778,333.0354545454545,329.15999999999997,319.47636363636366,313.7281818181818,338.2981818181818,327.2036363636364,327.2336363636363,322.33454545454543,299.0445454545454,281.3363636363636,276.34499999999997,L8
2024-03-23 22:13:31+00:00,367.805,380.49111111111114,356.14,358.52272727272725,358.1054545454545,371.1691666666666,373.7241666666667,340.83833333333337,326.8727272727273,302.14125,302.873,296.6036363636363,292.7233333333333,355.83714285714285,321.554,324.9583333333333,311.095,275.745,299.8233333333333,312.2341666666667,334.6408333333333,291.61333333333334,334.63,312.15749999999997,318.664,279.034,282.84299999999996,297.2991666666666,313.1433333333334,318.6266666666667,320.2,307.3833333333333,353.09999999999997,358.1583333333333,354.9509090909091,302.2,329.24,328.7091666666667,225.6118181818182,252.823,200.6472727272727,253.3018181818182,232.95111111111112,261.40000000000003,358.59000000000003,445.4,257.4633333333333,265.8808333333333,276.43833333333333,269.1425,257.9581818181818,228.0490909090909,226.1208333333333,253.18499999999997,196.86833333333334,245.02833333333334,243.48083333333332,247.22818181818184,203.92166666666665,254.62416666666664,250.56833333333336,332.69,321.32666666666665,314.2816666666667,319.24666666666667,296.5625,242.19499999999996,260.0408333333333,302.849,296.445,348.745,333.0275,329.3836363636364,319.4791666666667,314.0516666666667,338.5016666666666,327.2225,327.46666666666664,322.44083333333333,298.8025,280.9425,276.34499999999997,L9
2024-04-07 22:19:11+00:00,364.4166666666667,374.0657142857143,345.51599999999996,352.236,352.067,366.539,371.8,334.58454545454543,320.69199999999995,302.28555555555556,301.65,295.3663636363636,291.90909090909093,350.15999999999997,313.62375,322.7936363636363,309.4718181818182,272.65818181818184,297.5345454545455,311.16727272727275,333.7163636363636,287.62454545454545,333.7418181818182,309.7709090909091,314.2366666666667,278.841,282.699,293.66727272727275,308.3072727272727,316.15909090909093,319.36727272727273,305.6036363636363,352.67545454545456,357.57,354.70799999999997,300.79454545454547,328.4690909090909,327.76363636363635,224.952,249.71750000000003,199.33999999999997,254.295,233.99333333333334,261.40000000000003,358.59000000000003,445.4,256.35181818181815,265.50363636363636,276.7427272727273,268.5018181818182,255.53,227.55727272727273,225.1018181818182,252.0709090909091,193.61636363636362,243.89272727272729,242.1481818181818,246.44099999999997,202.39,252.92454545454547,248.83636363636367,331.5445454545454,319.5436363636363,313.89272727272726,319.1790909090909,296.2845454545455,247.20636363636365,268.8236363636364,303.1890909090909,315.66363636363633,349.19090909090914,332.8618181818182,330.408,317.60818181818183,313.67,338.87454545454545,326.35181818181815,327.2090909090909,321.73,296.31545454545454,275.9718181818182,272.37249999999995,L8
2024-05-01 22:19:11+00:00,366.52,377.555,352.79200000000003,352.8544444444444,358.485,373.789,376.6263636363637,337.94363636363636,325.457,303.1825,301.80222222222227,295.919,292.859,354.85833333333335,324.04375,328.71818181818185,312.2263636363636,275.4318181818182,300.3863636363636,313.47181818181815,335.22090909090906,291.9563636363636,337.2072727272727,316.3390909090909,317.1,279.11333333333334,282.9977777777778,294.65200000000004,311.8018181818182,318.98818181818183,321.2981818181818,308.8727272727273,354.9672727272727,359.8681818181818,358.04200000000003,301.467,332.2909090909091,330.4927272727273,226.22333333333333,260.02875,200.36444444444444,254.295,235.827,261.40000000000003,358.59000000000003,445.4,262.3481818181818,267.40363636363634,278.8727272727273,271.1209090909091,261.64,228.632,226.00300000000001,256.3990909090909,194.45,246.9027272727273,245.1981818181818,250.67799999999997,205.36909090909091,256.55727272727273,252.1272727272727,333.68454545454546,321.3445454545454,316.31454545454545,320.8263636363636,299.5590909090909,248.208,272.1318181818182,305.3390909090909,318.80636363636364,351.0354545454545,335.74363636363637,333.373,320.32,318.1718181818182,341.03181818181815,329.4218181818182,329.34181818181816,323.8018181818182,300.03999999999996,279.2290909090909,275.79625,L9
2024-05-02 22:12:44+00:00,369.03125,380.6411111111111,358.6872727272727,352.8544444444444,363.17636363636365,377.7672727272727,378.88916666666665,341.6358333333333,330.22727272727275,303.1825,301.80222222222227,295.919,292.859,358.23999999999995,328.65444444444444,331.5133333333333,313.7083333333333,277.60583333333335,301.6533333333333,314.8625,336.2191666666667,295.2716666666667,339.30583333333334,318.78333333333336,319.72727272727275,279.11333333333334,282.9977777777778,294.65200000000004,314.83750000000003,321.52500000000003,323.3733333333333,311.445,357.0683333333333,361.4591666666667,359.9927272727273,301.467,334.77416666666664,332.955,226.22333333333333,265.77888888888884,200.36444444444444,254.295,237.45181818181817,261.40000000000003,358.59000000000003,445.4,264.6766666666667,269.165,280.6408333333333,272.74833333333333,265.31699999999995,228.632,226.00300000000001,259.35833333333335,194.45,249.99583333333337,248.13,253.7890909090909,207.52166666666665,259.36583333333334,254.71,335.48083333333335,322.5891666666667,318.06083333333333,322.34499999999997,302.49333333333334,245.30363636363637,272.1318181818182,305.3390909090909,318.80636363636364,351.0354545454545,338.30833333333334,335.5463636363636,322.2333333333333,321.23,342.8041666666666,332.10166666666663,331.12666666666667,325.89500000000004,302.82083333333327,281.4275,278.04,L8
2024-05-10 22:13:00+00:00,369.83222222222224,382.466,362.43250000000006,355.57699999999994,363.82666666666665,380.56666666666666,380.2569230769231,342.3807692307692,331.4375,304.7855555555555,303.327,296.80454545454546,294.1518181818182,359.21375,331.334,333.0192307692308,314.65384615384613,278.9561538461538,302.5,315.80692307692306,337.13153846153847,296.7692307692308,340.6076923076923,320.1615384615385,321.6125,280.296,284.529,295.1918181818182,315.70384615384614,322.4453846153846,324.2961538461538,313.5153846153846,358.0230769230769,362.3115384615385,360.83750000000003,302.0481818181818,335.97538461538466,334.08846153846156,227.925,268.119,201.626,255.6672727272727,237.45181818181817,261.40000000000003,358.59000000000003,445.4,266.2338461538462,270.15846153846155,281.77076923076925,273.8115384615384,267.4990909090909,229.54454545454544,227.05090909090907,261.00076923076927,195.14272727272729,251.02153846153848,249.16153846153844,255.81083333333333,208.05769230769232,260.7415384615384,255.62461538461537,336.2023076923077,323.24692307692305,318.7107692307692,323.22923076923075,304.45307692307694,243.44083333333333,272.1318181818182,305.3390909090909,318.80636363636364,351.0354545454545,339.3061538461539,336.7575,323.4853846153846,322.7384615384616,343.6976923076923,332.8130769230769,332.1638461538462,326.79153846153844,304.12692307692305,282.1469230769231,278.04,L9
2024-06-03 22:12:29+00:00,370.91999999999996,384.3218181818182,368.90000000000003,358.854,369.32166666666666,386.51,384.9046153846154,344.7300000000001,333.74583333333334,314.96222222222224,305.024,298.9654545454545,296.52818181818185,361.3522222222222,339.88399999999996,337.8223076923077,317.52846153846156,281.6146153846154,304.9553846153846,317.97076923076924,339.16230769230765,300.3676923076923,343.39461538461535,324.35846153846154,323.5192307692308,281.1633333333333,284.9977777777778,298.1645454545455,318.036923076923,325.1392307692307,326.08076923076925,316.8276923076923,360.51846153846157,364.69999999999993,363.9083333333333,307.0163636363636,338.9376923076924,336.7269230769231,230.767,275.265,210.589,258.48818181818183,240.03909090909093,256.32,428.64,445.4,269.2923076923077,271.9123076923077,283.4815384615385,275.90461538461534,272.33454545454543,234.94454545454545,227.983,264.68615384615384,197.25090909090912,254.10692307692307,251.74538461538467,259.35,212.33615384615385,263.68461538461537,258.2546153846154,338.1030769230769,325.0846153846154,320.5161538461538,324.9853846153846,308.12,241.58416666666665,272.993,305.811,322.27727272727276,353.50454545454545,341.9061538461538,339.5508333333333,325.82076923076926,326.47999999999996,345.9876923076923,335.01461538461535,334.5953846153846,329.06615384615384,306.9730769230769,284.81307692307695,281.2355555555556,L8
2024-06-10 22:18:40+00:00,372.7154545454545,387.0258333333333,373.02384615384614,358.854,372.94615384615383,389.32230769230773,386.52857142857147,347.185,337.38384615384615,323.446,305.024,298.9654545454545,296.52818181818185,363.808,342.20363636363635,339.5207142857143,318.8407142857142,283.2442857142857,306.2192857142857,319.5142857142857,340.2735714285714,302.25500000000005,344.9678571428571,326.33142857142855,326.05357142857144,281.1633333333333,284.9977777777778,302.545,319.75857142857143,326.65000000000003,327.455,318.7528571428571,361.8421428571429,366.29571428571427,365.52000000000004,312.09499999999997,340.8971428571429,338.50857142857143,233.07181818181817,277.6809090909091,218.61999999999998,260.96666666666664,240.03909090909093,256.32,428.64,445.4,271.0492857142857,273.1928571428571,284.60571428571427,277.05,274.2658333333333,238.5041666666667,230.24909090909088,266.1764285714286,198.2408333333333,254.96571428571428,253.01142857142858,260.5192307692308,213.1542857142857,265.2657142857143,259.70500000000004,339.36,326.39285714285717,322.0392857142857,326.19,309.67571428571426,241.58416666666665,272.993,308.81636363636363,324.5058333333333,354.5258333333333,343.14142857142855,340.9807692307692,327.3307142857143,329.79571428571427,347.19214285714287,335.84000000000003,336.09499999999997,330.2335714285714,308.3978571428571,285.7635714285714,282.46400000000006,L8
2024-06-11 22:12:42+00:00,374.1425,388.75384615384615,376.52,361.2918181818182,375.7371428571428,391.50357142857143,387.7393333333333,348.014,338.07571428571424,329.4554545454546,306.92545454545456,300.1408333333333,297.9716666666667,365.3963636363636,344.1466666666667,340.972,319.81066666666663,284.5686666666667,307.12466666666666,320.43333333333334,341.12399999999997,303.6073333333334,346.13266666666664,327.8453333333334,327.50466666666665,282.953,286.904,303.24538461538464,320.76266666666663,327.83,328.2246666666667,320.10933333333327,362.954,367.3553333333333,366.825,316.13230769230773,342.416,339.95133333333337,234.37333333333333,278.92833333333334,224.05999999999997,262.4053846153846,240.03909090909093,256.32,428.64,445.4,272.2353333333333,274.10400000000004,285.28066666666666,278.04200000000003,275.7146153846154,241.3353846153846,231.93499999999997,267.66133333333335,199.06230769230768,256.0693333333333,254.32600000000002,262.04357142857145,213.40133333333333,266.6406666666667,260.97133333333335,340.1986666666666,327.4866666666667,323.0813333333333,327.0646666666667,311.54,241.58416666666665,275.72727272727275,310.3125,325.5238461538462,355.71307692307687,344.34000000000003,342.03214285714284,328.42133333333334,331.24133333333333,348.1333333333333,336.594,337.2353333333333,331.19733333333335,309.598,287.12466666666666,283.5172727272727,L9
2024-06-19 22:12:37+00:00,374.85636363636365,391.0608333333334,379.1530769230769,362.31,377.36846153846153,395.0261538461539,389.2985714285714,349.5692857142857,339.1984615384615,329.4554545454546,307.451,301.0809090909091,298.48818181818183,367.99999999999994,348.78909090909093,342.6642857142857,320.91785714285714,283.71733333333333,308.435,321.53428571428566,341.97428571428566,305.2628571428572,347.6064285714286,329.8478571428572,328.15714285714284,282.28900000000004,286.444,303.1984615384615,320.2933333333333,327.95,327.71866666666665,321.3192857142857,363.9271428571428,368.295,368.2384615384616,317.0075,343.56142857142856,340.82000000000005,233.48000000000002,283.5090909090909,226.4972727272727,263.7683333333334,241.29900000000004,256.32,428.64,445.4,273.37571428571425,274.8107142857143,285.87142857142857,279.0221428571429,276.65833333333336,242.86666666666667,231.41833333333332,269.1635714285714,196.28615384615384,256.9157142857143,255.22,263.2338461538462,214.13785714285714,267.7785714285714,262.21214285714285,340.9971428571429,328.1685714285714,323.79714285714283,327.67214285714283,312.87428571428575,239.41454545454545,275.899,311.0618181818182,326.56250000000006,356.53833333333324,345.4171428571429,342.03214285714284,329.5021428571428,332.43857142857144,349.0142857142857,337.7357142857143,338.34142857142854,332.1542857142857,310.60928571428576,287.58142857142855,284.28,L8
2024-07-05 22:12:45+00:00,376.30583333333334,392.28153846153845,381.99142857142857,362.31,378.9371428571429,396.5292857142857,389.99466666666666,350.34599999999995,340.60928571428576,334.2766666666667,309.8209090909091,302.645,302.8175,369.04999999999995,349.71583333333336,343.41066666666666,321.48066666666665,284.313125,309.18266666666665,322.34933333333333,342.6593333333333,306.608,348.50399999999996,330.73400000000004,329.48133333333334,283.84909090909093,286.444,306.0892857142857,321.335,328.660625,328.296875,322.09799999999996,364.3873333333333,368.562,369.13642857142855,317.28615384615387,344.6446666666667,341.8773333333333,235.32769230769233,285.0733333333333,232.80583333333334,266.9123076923077,241.29900000000004,256.32,428.64,445.4,274.3833333333333,275.56266666666664,286.5833333333333,279.8066666666667,277.97769230769234,246.1753846153846,233.53230769230765,270.304,197.2792857142857,258.0,256.414,264.365,214.35,268.7406666666667,263.6193333333334,341.65066666666667,328.7706666666666,324.30400000000003,328.3059999999999,313.8713333333334,238.03416666666666,275.899,311.0618181818182,326.56250000000006,356.53833333333324,346.52000000000004,343.4233333333333,330.11066666666665,333.57800000000003,349.4426666666667,338.884,338.92133333333334,332.8513333333333,311.43000000000006,289.05,285.59999999999997,L8
2024-07-12 22:19:00+00:00,376.30583333333334,393.1171428571429,383.80933333333337,364.2309090909091,380.36066666666665,397.71,390.57937499999997,350.65625,341.3486666666667,338.11846153846153,310.5991666666667,303.11153846153843,306.6630769230769,369.68499999999995,350.2123076923077,344.27000000000004,321.94375,285.37352941176465,309.521875,322.92875,343.13874999999996,307.51875,349.153125,331.341875,330.39,288.31750000000005,286.444,308.45866666666666,322.09294117647056,329.1841176470588,328.83294117647057,323.8925,364.87624999999997,368.930625,369.3193333333333,320.3521428571429,345.538125,342.708125,236.15785714285715,285.8361538461538,237.00230769230768,270.2757142857143,241.4618181818182,256.32,428.64,445.4,275.5225,276.196875,287.32937499999997,280.625,279.1592857142857,248.74785714285713,233.53230769230765,271.198125,197.8853333333333,259.125625,257.543125,265.642,216.01624999999999,269.799375,264.784375,342.36625000000004,329.3325,324.81625,328.723125,314.916875,236.9023076923077,275.899,311.0618181818182,326.56250000000006,356.53833333333324,347.290625,344.801875,330.98312500000003,334.7875,349.98,339.471875,339.52187499999997,333.481875,312.46062500000005,290.278125,283.4708333333333,L8
2024-07-13 22:12:50+00:00,376.8776923076923,393.99533333333335,385.81125,364.2441666666667,382.005625,398.69,391.2076470588235,350.90176470588233,342.33500000000004,341.36285714285714,311.28692307692313,303.5892857142857,307.3514285714286,370.2007692307692,350.92285714285714,344.8911764705883,322.30764705882353,285.9105555555555,310.1170588235294,323.505294117647,343.625294117647,308.9605882352941,349.785294117647,331.72470588235296,331.2535294117647,288.31750000000005,287.74454545454546,308.55875,322.48055555555555,329.59555555555556,329.5172222222222,325.0905882352941,365.285294117647,369.1923529411765,369.83875,322.8713333333333,346.24117647058824,343.5805882352941,237.11133333333333,287.62285714285713,240.3342857142857,273.60333333333335,242.20000000000002,256.32,428.64,445.4,276.5423529411765,276.7011764705882,288.22058823529414,281.3417647058824,280.2066666666667,250.86733333333333,233.53230769230765,272.25470588235294,198.45749999999998,259.97058823529414,258.6370588235294,266.6425,218.1135294117647,270.53000000000003,265.7917647058824,342.9282352941177,329.7070588235294,325.24,329.13176470588235,315.8952941176471,235.88071428571428,275.899,311.0618181818182,326.56250000000006,356.53833333333324,348.3382352941176,345.8776470588235,331.75,335.9052941176471,350.47823529411767,339.9535294117647,340.1976470588235,334.135294117647,313.2917647058824,291.5,284.7323076923077,L9
2024-07-20 22:19:02+00:00,377.5964285714286,394.56937500000004,387.4858823529412,365.4853846153846,383.36823529411765,399.55823529411765,391.7033333333333,351.2205555555555,342.5352941176471,344.21600000000007,312.0235714285714,304.09133333333335,307.46200000000005,370.6985714285714,351.548,345.6622222222222,322.75,286.58421052631576,310.3255555555556,323.905,344.00388888888887,310.18888888888887,350.2683333333333,332.6388888888889,332.0055555555556,288.31750000000005,288.7,308.79764705882354,322.92526315789473,329.8421052631579,329.91999999999996,325.7,365.5883333333333,369.53111111111116,370.10411764705884,324.83187499999997,346.6238888888889,343.9988888888889,237.77562500000002,287.9713333333333,243.27266666666665,274.015,243.81153846153848,256.32,428.64,445.4,277.14000000000004,277.06888888888886,288.61055555555555,281.74055555555555,280.695,252.211875,233.53230769230765,272.8572222222222,198.84529411764706,260.42055555555555,259.1427777777778,267.41,219.26611111111112,271.06333333333333,266.26,343.09611111111116,329.9922222222222,325.5244444444445,329.3733333333333,316.51500000000004,240.77466666666666,277.75272727272727,312.0208333333333,326.91538461538465,357.27461538461534,348.90222222222224,346.37777777777774,332.2266666666667,336.89277777777784,350.9372222222222,340.29999999999995,340.61333333333334,334.62944444444446,313.8811111111111,292.29999999999995,285.56642857142856,L9
2024-07-21 22:13:00+00:00,378.01666666666665,395.13941176470587,389.2344444444445,366.8328571428571,384.7372222222223,400.34666666666664,392.14105263157893,352.6768421052631,343.0155555555556,346.78000000000003,312.0235714285714,304.880625,307.920625,371.17066666666665,352.41875,346.4168421052632,323.07789473684215,287.3735,310.68105263157895,324.2957894736842,344.3657894736842,311.17157894736846,350.71473684210525,333.3342105263158,332.67,292.01153846153846,293.61692307692306,310.5077777777778,323.4265,330.17600000000004,330.319,326.4194736842105,366.5668421052631,370.3894736842105,370.4994444444444,327.0629411764706,347.33473684210526,344.6147368421053,238.4688235294118,289.243125,245.953125,274.015,242.83714285714288,267.45000000000005,428.64,445.4,277.80263157894734,277.5210526315789,289.14526315789476,282.2342105263158,281.67470588235295,254.33941176470591,233.53230769230765,273.66736842105263,199.0683333333333,261.28,259.9010526315789,268.2927777777778,221.30210526315787,271.85526315789474,267.1257894736842,343.3936842105263,330.43210526315784,326.05052631578945,329.75842105263155,317.3836842105263,245.80875,280.2216666666667,313.0192307692308,329.01142857142855,358.1285714285714,349.67157894736846,347.1457894736842,332.70105263157893,337.9184210526316,351.66263157894736,341.08947368421053,341.2036842105263,335.5468421052631,314.4526315789474,293.1247368421053,286.39866666666666,L8
