dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0051,nzd0528-0052,satname
2023-10-22 22:21:02+00:00,,,342.2716666666667,335.07,303.3566666666666,304.0133333333333,344.8533333333333,302.3666666666667,331.45,314.68666666666667,355.268,341.36999999999995,327.74333333333334,327.99,318.475,307.91,313.45,340.5233333333333,329.3066666666667,310.67,313.89000000000004,328.72333333333336,339.78999999999996,306.6366666666667,334.01750000000004,333.142,334.83000000000004,321.37166666666667,344.35,328.46000000000004,288.08500000000004,336.09000000000003,305.92999999999995,316.685,342.28,324.2,296.61,317.45,309.11,301.9,301.41,259.21,301.98,300.665,309.19666666666666,302.125,312.46000000000004,317.53,322.74,326.79249999999996,326.055,337.655,344.94000000000005,341.22499999999997,345.24749999999995,301.29,297.44,L9
2024-01-26 22:21:02+00:00,,,338.82,339.74,306.4,312.08,336.96500000000003,310.26,327.42,328.04,351.8433333333333,345.44999999999993,340.94,337.66,335.51000000000005,302.23,335.77,338.69,336.39,328.0,322.8,319.76,347.36,340.655,341.7166666666667,328.44000000000005,328.65000000000003,320.45500000000004,344.35,343.82,304.26,319.02,306.53,315.84000000000003,,324.2,296.61,317.45,309.11,301.9,301.41,,304.32,304.25,305.1,307.67,323.87,333.25,316.065,320.8399999999999,326.055,337.655,354.9450000000001,350.44999999999993,344.19999999999993,302.11,307.07,L9
2024-02-04 22:14:55+00:00,,,338.82,339.74,306.4,312.08,336.96500000000003,310.26,327.42,328.04,351.8433333333333,345.44999999999993,340.94,337.66,335.51000000000005,302.23,335.77,338.69,336.39,328.0,322.8,319.76,352.67,349.5133333333333,341.7166666666667,328.44000000000005,328.65000000000003,320.45500000000004,344.35,343.82,304.26,319.02,306.53,315.84000000000003,,324.2,296.61,317.45,309.11,301.9,301.41,,304.32,304.25,305.1,307.67,323.87,333.25,316.065,320.8399999999999,326.055,337.655,354.9450000000001,350.44999999999993,344.19999999999993,302.11,307.07,L9
2024-02-19 22:20:51+00:00,,,338.82,339.74,306.4,312.08,336.96500000000003,310.26,327.42,328.04,351.8433333333333,345.44999999999993,340.94,337.66,335.51000000000005,302.23,335.77,338.69,336.39,328.0,322.8,319.76,354.2325,352.2025,341.7166666666667,328.44000000000005,328.65000000000003,320.45500000000004,344.35,343.82,304.26,319.02,306.53,315.84000000000003,,324.2,296.61,317.45,309.11,301.9,301.41,,304.32,304.25,305.1,307.67,323.87,333.25,316.065,320.8399999999999,326.055,337.655,354.9450000000001,350.44999999999993,344.19999999999993,302.11,307.07,L8
2024-04-24 22:14:13+00:00,,356.43,362.21,,,,,,,,,,,,,,,,,,,,362.49333333333334,364.7333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-06-03 22:13:41+00:00,,356.43,343.985,313.33,308.13,292.85,304.73,297.29,301.35,314.8,313.13,322.48,348.9,323.41,309.63,306.42,299.71,,336.46,316.46,308.16,314.81,349.5375,350.66499999999996,270.99,,319.36,316.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-06-10 22:19:52+00:00,,356.43,339.70666666666665,312.12,312.39,294.345,305.20500000000004,298.07500000000005,301.175,312.025,312.54499999999996,325.82000000000005,349.01,329.925,311.71000000000004,323.725,324.85,,339.41999999999996,318.54499999999996,313.035,313.485,341.948,341.74399999999997,289.395,286.78,321.76,317.645,,,,,,,,,,,,,267.06,,,299.62,303.44,307.97,,295.06,,,,,,,,,,L8
2024-06-18 22:19:55+00:00,,356.43,335.3275,308.8866666666667,307.08666666666664,294.72333333333336,302.59666666666664,298.3066666666667,300.3933333333334,311.8666666666667,312.94666666666666,324.66,349.01,327.83,313.32,329.53,333.2033333333333,354.39,340.80333333333334,323.31333333333333,313.4433333333333,313.33,337.02666666666664,335.4866666666666,289.395,286.78,321.76,317.645,,,,,,,,,,,,,267.06,,,299.62,303.44,307.97,,295.06,,,,,,,,,,L9
2024-06-19 22:13:49+00:00,,356.43,335.3275,320.9725,307.08666666666664,294.72333333333336,302.59666666666664,298.3066666666667,300.3933333333334,311.8666666666667,312.94666666666666,332.2675,349.01,327.83,322.4475,329.53,333.2033333333333,354.39,340.80333333333334,323.31333333333333,313.4433333333333,313.33,337.02666666666664,338.3514285714286,306.21,311.2,328.11333333333334,323.5233333333333,,,,,,330.92,337.44,,,,,,267.06,,,299.62,303.44,307.97,,295.06,,,335.5,333.97,346.63,336.83,342.8,,,L8
2024-07-04 22:20:03+00:00,,356.43,335.3275,323.988,307.08666666666664,308.935,315.015,312.635,313.33500000000004,322.5625,321.1725,333.644,354.43666666666667,335.6575,325.62,335.465,339.8775,357.695,343.9375,330.5375,322.45000000000005,322.9,337.6271428571428,338.65125,311.675,315.39,328.2525,322.47,,,,,,330.92,337.44,,,,,,267.06,,,299.62,303.44,307.97,,295.06,,,335.5,333.97,346.63,336.83,342.8,,,L9
2024-07-12 22:20:12+00:00,,356.43,335.3275,323.988,307.08666666666664,308.935,315.015,312.635,313.33500000000004,322.5625,321.1725,337.56166666666667,354.43666666666667,335.6575,329.7866666666667,335.465,339.8775,357.695,348.986,337.568,330.324,322.9,340.0525,341.0833333333333,316.946,319.8725,330.816,324.878,,,,,,330.92,337.44,,,,,,267.06,,,299.62,303.44,307.97,,295.06,331.01,336.83,335.37,334.82000000000005,349.44,340.395,343.96500000000003,306.48,,L8
2024-07-13 22:14:02+00:00,,356.43,337.802,323.988,307.08666666666664,308.935,324.51599999999996,312.635,313.33500000000004,322.5625,321.1725,340.1242857142857,354.43666666666667,335.6575,332.1385714285715,335.465,339.8775,357.695,352.2,341.9083333333333,335.51500000000004,322.9,341.9344444444444,342.851,320.435,322.28000000000003,332.29333333333335,326.335,,,,,,330.92,338.865,,,,,,267.06,,,299.62,303.44,307.97,,295.06,331.485,336.455,336.0566666666667,334.6333333333334,349.7366666666667,341.08,344.07666666666665,305.25,,L9
2024-08-05 22:20:18+00:00,,356.43,339.9316666666667,323.988,307.08666666666664,319.172,330.32,322.848,323.332,331.51,328.932,341.89875,354.43666666666667,335.6575,334.4625,335.465,339.8775,357.695,353.9028571428571,344.7728571428571,339.0614285714286,330.468,337.95375,339.0622222222222,323.12857142857143,324.855,333.0285714285714,326.89428571428573,,,,,,333.92,339.16,,,,330.28,323.85,267.06,,,299.62,303.44,307.97,,295.06,331.2633333333333,334.94666666666666,336.3225,334.42,351.47,344.1425,345.8275,315.98333333333335,,L9
2024-08-13 22:20:26+00:00,,356.43,339.9316666666667,323.988,307.08666666666664,326.00333333333333,334.59285714285716,329.47166666666664,329.74,336.9683333333333,333.9583333333333,343.1822222222222,354.43666666666667,335.6575,336.05888888888893,335.465,339.8775,357.695,355.01375,346.80375,341.69125,335.125,339.7055555555555,340.553,324.985,326.90142857142854,333.5125,327.15875,,,,,,334.3566666666667,339.3025,,,,330.46,323.92,267.06,,,299.62,303.44,307.97,,295.06,330.9475,334.265,335.9,334.308,351.47,344.1425,347.242,321.69,333.58,L8
2024-08-30 22:14:23+00:00,,356.43,339.9316666666667,323.988,307.08666666666664,331.15857142857146,337.8075,334.4857142857143,334.7257142857143,340.9171428571429,337.83,344.54499999999996,354.43666666666667,335.6575,337.615,335.465,339.8775,357.695,355.01375,348.7344444444445,343.63222222222225,338.81714285714287,339.5633333333333,340.366,327.02777777777777,328.86,334.21666666666664,327.6511111111111,,,,,,336.225,339.838,,,,330.71999999999997,323.92,267.06,,,299.62,303.44,307.97,,295.06,331.146,334.184,336.64166666666665,334.58,351.47,344.1425,348.99,321.69,333.58,L9
2024-09-07 22:14:30+00:00,,356.43,339.9316666666667,323.988,307.08666666666664,331.15857142857146,337.8075,334.4857142857143,334.7257142857143,340.9171428571429,337.83,344.54499999999996,354.43666666666667,335.6575,337.615,335.465,339.8775,357.695,355.01375,348.7344444444445,343.63222222222225,338.81714285714287,339.5633333333333,340.366,329.508,331.3277777777778,334.21666666666664,328.973,,,,,,336.225,339.838,,,,330.71999999999997,323.92,267.06,,,299.62,303.44,307.97,,295.06,332.5566666666667,335.3666666666667,338.09714285714284,336.0442857142857,351.47,344.1425,348.99,321.69,333.58,L8
2024-10-16 22:20:51+00:00,,356.43,342.6457142857143,330.40000000000003,321.9675,331.15857142857146,340.8322222222222,334.4857142857143,334.7257142857143,344.42125,341.19,346.01363636363635,354.43666666666667,335.6575,339.33363636363634,335.465,339.8775,357.695,355.01375,348.7344444444445,343.63222222222225,338.81714285714287,339.5633333333333,340.366,331.4127272727273,333.265,335.302,329.5881818181818,,,,,,336.225,340.54833333333335,,349.9,345.7,332.0675,323.92,267.06,,,299.62,303.44,307.97,343.3,295.06,332.5566666666667,335.3666666666667,339.1425,337.38875,351.47,344.1425,348.99,321.69,333.58,L8
2024-10-24 22:20:57+00:00,,346.85,341.9685714285714,335.0857142857143,330.78200000000004,331.15857142857146,343.334,334.4857142857143,334.7257142857143,344.42125,343.82444444444445,347.2416666666666,354.43666666666667,335.6575,340.9691666666667,335.465,339.8775,357.695,355.01375,348.7344444444445,343.63222222222225,338.81714285714287,339.5633333333333,340.366,333.165,334.95,336.4654545454545,330.2091666666667,,,,,,336.225,340.54833333333335,,349.72,345.345,332.0675,323.92,267.06,,,299.62,303.44,307.97,344.31,295.06,332.5566666666667,336.84999999999997,340.34777777777776,338.45222222222225,351.47,344.1425,348.99,321.69,333.58,L9
2025-02-13 22:20:58+00:00,,346.85,358.19999999999993,362.8299999999999,366.32500000000005,362.09,363.73,364.57,364.64,366.78,363.5566666666667,360.4975,,,355.70000000000005,,,,,364.18,359.16,360.97,357.64,358.4,350.3059999999999,350.18,345.95750000000004,337.494,,,,,,341.83,343.03999999999996,,349.72,345.345,333.675,,,,,,,,344.31,,338.67333333333335,342.1625,345.9075,345.42600000000004,,,357.73,,344.59,L9
2025-03-09 22:20:38+00:00,,346.85,358.19999999999993,362.8299999999999,366.32500000000005,,365.97666666666663,,,368.95,364.80500000000006,361.72666666666663,,,357.74,,,,,,,,,,352.56,353.04999999999995,348.93,338.2175,,,,,,,344.1,345.35,349.3833333333334,345.25,336.11,327.15,,,,,,,344.31,,344.765,346.755,348.225,349.5775,,,,349.44,345.08,L8
2025-04-10 22:20:22+00:00,,346.85,358.24333333333334,363.7833333333333,367.04,,365.97666666666663,,367.95,370.195,364.80500000000006,361.71,,,357.74,,,,,,,,,,351.67,352.82,349.06800000000004,338.688,,,,,,,344.1,345.35,349.3833333333334,345.25,336.11,327.15,,,,,,,344.31,,344.765,347.0933333333333,348.225,348.44,,,354.92,349.44,345.08,L8
2025-04-11 22:14:29+00:00,,346.85,359.1925,364.55,367.4325,366.99,365.85249999999996,367.33,366.58,369.6766666666667,364.09666666666664,360.258,,,357.74,,,,,,,,,,350.65500000000003,352.2516666666666,349.25,337.21666666666664,,,,,,,339.74,341.49,346.465,345.25,329.99,327.15,,,,,,,344.31,,343.50666666666666,346.15749999999997,347.3533333333333,347.4316666666667,,,352.545,346.18,345.08,L9
2025-05-04 22:20:29+00:00,,,358.52,366.30333333333334,368.53999999999996,366.99,366.265,367.33,366.58,370.03999999999996,362.68,360.70250000000004,,,,,,,,,,,,,349.44,351.738,350.51,337.492,,,,,,,335.38,341.49,343.2099999999999,345.06,323.87,327.15,,,,,,,,,343.50666666666666,346.2933333333333,345.61,346.63800000000003,362.45,,351.8066666666667,346.3433333333333,345.08,L9
2025-05-05 22:14:00+00:00,,337.02,352.6975,355.66,353.8433333333333,355.975,357.74,337.03,357.11999999999995,354.76666666666665,342.86,354.17600000000004,346.61,338.36,316.16,339.24,337.47,299.77,308.73,347.04,342.13,345.16,326.27,324.16,345.2166666666667,351.738,345.125,331.79333333333335,,336.62,314.49,308.66,295.17,,335.38,341.49,343.2099999999999,345.06,323.87,327.15,,267.2,294.22,298.0,301.6,306.89,324.2,290.13,343.50666666666666,340.4225,330.67,342.785,362.45,,351.8066666666667,346.3433333333333,345.08,L8
2025-06-14 22:14:10+00:00,,337.02,351.38,355.66,353.8433333333333,355.975,357.74,337.03,357.11999999999995,354.76666666666665,342.86,355.24666666666667,346.61,338.36,333.61,354.675,337.47,299.77,308.73,347.04,342.13,345.16,326.27,324.16,343.84714285714284,348.4266666666667,345.61857142857144,332.2242857142857,,336.62,314.49,308.66,295.17,344.35,335.38,341.49,343.2099999999999,345.06,323.87,327.15,,267.2,294.22,298.0,301.6,306.89,324.2,290.13,343.50666666666666,340.4225,330.67,342.0842857142857,354.635,333.4,347.2425,335.395,345.08,L9
2025-06-22 22:14:19+00:00,,337.02,346.795,345.232,339.395,335.81,343.0325,324.1033333333333,341.67499999999995,341.82,332.75333333333333,350.96714285714285,346.61,328.65999999999997,333.61,354.675,337.47,301.34000000000003,310.56,327.20000000000005,323.735,324.365,318.78,312.545,340.115,341.0214285714286,342.44625,330.20125,347.65,336.62,314.49,308.66,295.17,344.35,335.38,341.49,343.2099999999999,345.06,323.87,327.15,,267.2,294.22,301.865,300.135,304.145,324.2,296.115,343.50666666666666,340.4225,330.67,342.0842857142857,354.635,333.4,347.2425,321.44,345.08,L8
2025-06-29 22:20:32+00:00,,337.02,343.7128571428571,338.4916666666667,330.986,325.4625,333.824,317.1625,331.93999999999994,333.6,327.7225,347.5575,346.61,324.4066666666667,333.61,354.675,337.47,301.93333333333334,309.97,317.6466666666667,317.74,317.79,315.97,308.6266666666667,337.0288888888889,334.0175,336.3588888888889,327.1788888888889,347.65,336.62,314.49,308.66,295.17,344.35,335.38,341.49,343.2099999999999,345.06,323.87,327.15,,267.2,294.22,302.9166666666667,298.97333333333336,302.49333333333334,324.2,296.0133333333333,343.50666666666666,340.4225,330.67,342.0842857142857,354.635,333.4,347.2425,321.44,345.08,L8
2025-07-07 22:20:30+00:00,,337.02,344.27875,338.4916666666667,330.986,325.4625,333.824,317.1625,331.93999999999994,333.6,327.7225,347.5575,346.61,324.4066666666667,339.4866666666667,354.675,337.47,301.93333333333334,309.97,317.6466666666667,317.74,317.79,315.97,308.6266666666667,337.466,334.0175,337.428,327.73699999999997,347.65,336.62,314.49,308.66,295.17,346.405,335.38,341.49,343.2099999999999,345.06,323.87,327.15,,267.2,294.22,302.9166666666667,298.97333333333336,302.49333333333334,324.2,296.0133333333333,343.50666666666666,340.4225,333.78000000000003,341.0925,351.83,337.065,345.16999999999996,318.76500000000004,345.08,L9
2025-07-15 22:20:37+00:00,,337.02,343.3522222222222,335.25428571428574,330.986,320.82399999999996,329.65500000000003,314.944,327.705,331.4916666666667,326.646,346.36,348.735,328.5125,333.305,351.84666666666664,342.86,301.93333333333334,316.095,317.5675,317.6975,317.8425,317.1375,310.58500000000004,336.2245454545454,329.51,335.9818181818182,326.7154545454545,347.65,338.725,325.975,318.32500000000005,296.51,327.1466666666667,335.38,328.25333333333333,343.2099999999999,331.625,298.97,327.15,,267.2,294.22,302.765,300.2875,302.6125,324.2,300.4575,343.50666666666666,340.4225,333.78000000000003,341.0925,351.83,337.065,338.3016666666667,314.31857142857143,345.08,L8
2025-07-23 22:20:39+00:00,,337.02,344.115,335.25428571428574,330.986,320.82399999999996,329.65500000000003,314.944,327.705,331.4916666666667,326.646,346.36,348.735,328.5125,333.305,351.84666666666664,342.86,301.93333333333334,316.095,317.5675,317.6975,317.8425,317.1375,310.58500000000004,336.8808333333333,329.51,337.06083333333333,327.47333333333336,347.65,338.725,325.975,318.32500000000005,296.51,327.1466666666667,335.38,328.25333333333333,343.2099999999999,331.625,298.97,327.15,,267.2,294.22,302.765,300.2875,302.6125,324.2,300.4575,343.50666666666666,340.4225,333.78000000000003,340.78555555555556,351.83,337.065,339.62857142857143,316.60375,345.08,L9
2025-08-25 22:14:39+00:00,,337.02,345.42727272727274,335.25428571428574,330.986,320.82399999999996,329.65500000000003,314.944,327.705,331.4916666666667,326.646,345.84555555555556,348.735,328.5125,333.305,351.84666666666664,342.86,301.93333333333334,316.095,317.5675,317.6975,317.8425,317.1375,310.58500000000004,336.15500000000003,326.35375000000005,336.4558333333334,326.665,347.65,338.725,325.975,318.32500000000005,296.51,327.1466666666667,335.38,328.25333333333333,343.2099999999999,331.625,298.97,327.15,,267.2,294.22,302.765,306.68600000000004,308.37,324.2,300.4575,342.42,339.5,335.985,339.33000000000004,351.83,337.065,341.07625,316.60375,345.575,L8
2025-09-02 22:14:47+00:00,,337.02,344.64000000000004,333.3175,326.17833333333334,317.8016666666667,326.47285714285715,312.895,324.09857142857146,329.34000000000003,325.755,344.275,344.8866666666667,327.84,328.934,337.83500000000004,318.59666666666664,298.865,314.076,315.394,316.352,315.56800000000004,317.45,309.966,335.3007692307692,321.9866666666667,332.3961538461538,323.8923076923077,344.65,340.15000000000003,320.29,314.6266666666667,299.65333333333336,321.9475,335.38,324.1975,335.8733333333333,328.13,299.37,312.89,297.83,267.2,296.5,303.31,305.83,307.44666666666666,324.65999999999997,306.452,342.42,339.5,331.38,337.881,347.815,334.07666666666665,338.8277777777778,313.94444444444446,345.575,L9
2025-09-18 22:14:49+00:00,,337.41999999999996,344.68461538461537,332.87333333333333,323.30571428571426,316.81714285714287,319.12142857142857,313.19,324.57124999999996,328.69875,325.98857142857145,343.5009090909091,343.96500000000003,328.365,326.24833333333333,331.916,308.2225,297.496,313.56,315.7283333333333,316.675,315.09,318.80833333333334,310.79333333333335,333.3530769230769,315.6544444444445,329.69769230769236,320.99461538461543,343.59666666666664,340.15000000000003,315.49,314.6266666666667,299.65333333333336,321.9475,317.88,317.6325,328.5833333333333,321.15,301.1125,300.73,300.54999999999995,267.2,301.3333333333333,304.0416666666667,307.45,307.86857142857144,324.9766666666667,311.01500000000004,328.42,333.402,329.33,335.243,347.422,334.33500000000004,337.294,308.53111111111116,345.58,L9
2025-10-11 22:21:09+00:00,,337.41999999999996,343.39916666666664,328.875,305.212,308.45500000000004,311.395,304.1666666666667,310.5683333333333,314.91833333333335,319.87333333333333,340.26666666666665,349.662,328.365,326.24833333333333,331.916,308.2225,297.496,313.56,315.7283333333333,316.675,315.09,318.80833333333334,310.79333333333335,332.7041666666667,305.6542857142858,327.72833333333335,319.4816666666667,343.59666666666664,340.15000000000003,315.49,314.6266666666667,299.65333333333336,321.9475,300.38,310.96666666666664,324.02,321.15,293.5266666666667,300.73,300.54999999999995,267.2,301.3333333333333,304.0416666666667,307.45,307.86857142857144,324.9766666666667,316.7814285714286,322.135,325.2966666666667,329.8733333333333,334.96666666666664,347.422,334.33500000000004,335.87999999999994,304.2325,347.73,L9
