dates,satname,nzd0395-0000,nzd0395-0001,nzd0395-0002,nzd0395-0003,nzd0395-0004,nzd0395-0005,nzd0395-0006,nzd0395-0007,nzd0395-0008,nzd0395-0009,nzd0395-0010,nzd0395-0011,nzd0395-0012,nzd0395-0013,nzd0395-0014,nzd0395-0015,nzd0395-0016,nzd0395-0017,nzd0395-0018,nzd0395-0019,nzd0395-0020,nzd0395-0021,nzd0395-0022,nzd0395-0023,nzd0395-0024,nzd0395-0025,nzd0395-0026,nzd0395-0027,nzd0395-0028,nzd0395-0029,nzd0395-0030,nzd0395-0031,nzd0395-0032,nzd0395-0033,nzd0395-0034,nzd0395-0035,nzd0395-0036,nzd0395-0037,nzd0395-0038,nzd0395-0039,nzd0395-0040,nzd0395-0041,nzd0395-0042,nzd0395-0043,nzd0395-0044,nzd0395-0045,nzd0395-0046,nzd0395-0047,nzd0395-0048,nzd0395-0049,nzd0395-0050,nzd0395-0051,nzd0395-0052,nzd0395-0053,nzd0395-0054,nzd0395-0055,nzd0395-0056,nzd0395-0057,nzd0395-0058,nzd0395-0059,nzd0395-0060,nzd0395-0061,nzd0395-0062,nzd0395-0063,nzd0395-0064,nzd0395-0065,nzd0395-0066,nzd0395-0067,nzd0395-0068,nzd0395-0069,nzd0395-0070,nzd0395-0071,nzd0395-0072,nzd0395-0073,nzd0395-0074,nzd0395-0075,nzd0395-0076,nzd0395-0077,nzd0395-0078,nzd0395-0079,nzd0395-0080,nzd0395-0081,nzd0395-0082,nzd0395-0083,nzd0395-0084,nzd0395-0085,nzd0395-0086,nzd0395-0087,nzd0395-0088,nzd0395-0089,nzd0395-0090,nzd0395-0091,nzd0395-0092,nzd0395-0093,nzd0395-0094,nzd0395-0095,nzd0395-0096,nzd0395-0097,nzd0395-0098,nzd0395-0099,nzd0395-0100,nzd0395-0101,nzd0395-0102,nzd0395-0103,nzd0395-0104,nzd0395-0105,nzd0395-0106,nzd0395-0107,nzd0395-0108,nzd0395-0109,nzd0395-0110,nzd0395-0111,nzd0395-0112,nzd0395-0113,nzd0395-0114,nzd0395-0115,nzd0395-0116,nzd0395-0117,nzd0395-0118,nzd0395-0119,nzd0395-0120,nzd0395-0121,nzd0395-0122,nzd0395-0123,nzd0395-0124,nzd0395-0125,nzd0395-0126,nzd0395-0127,nzd0395-0128,nzd0395-0129,nzd0395-0130,nzd0395-0131,nzd0395-0132,nzd0395-0133,nzd0395-0134,nzd0395-0135,nzd0395-0136,nzd0395-0137,nzd0395-0138,nzd0395-0139,nzd0395-0140,nzd0395-0141,nzd0395-0142,nzd0395-0143,nzd0395-0144,nzd0395-0145,nzd0395-0146,nzd0395-0147,nzd0395-0148,nzd0395-0149,nzd0395-0150,nzd0395-0151,nzd0395-0152,nzd0395-0153,nzd0395-0154,nzd0395-0155,nzd0395-0156,nzd0395-0157,nzd0395-0158,nzd0395-0159,nzd0395-0160,nzd0395-0161,nzd0395-0162,nzd0395-0163,nzd0395-0164,nzd0395-0165,nzd0395-0166,nzd0395-0167,nzd0395-0168,nzd0395-0169,nzd0395-0170,nzd0395-0171,nzd0395-0172,nzd0395-0173,nzd0395-0174,nzd0395-0175,nzd0395-0176,nzd0395-0177,nzd0395-0178,nzd0395-0179,nzd0395-0180,nzd0395-0181,nzd0395-0182,nzd0395-0183,nzd0395-0184,nzd0395-0185,nzd0395-0186,nzd0395-0187,nzd0395-0188,nzd0395-0189,nzd0395-0190,nzd0395-0191,nzd0395-0192,nzd0395-0193
2014-05-14 22:19:08.687000,L8,285.37,255.60,239.77,223.13,207.48,201.10,213.97,200.65,197.49,199.96,206.36,209.25,221.70,229.89,234.01,261.45,261.87,262.17,262.04,266.86,266.95,265.65,263.63,256.64,257.26,263.68,271.68,285.44,282.88,,,,,236.37,300.82,307.53,314.56,301.04,304.58,303.64,311.86,315.77,325.66,320.40,336.53,192.62,197.65,203.36,187.57,339.50,332.20,328.05,329.56,328.34,325.65,226.43,246.18,238.88,233.22,227.94,220.88,229.04,281.81,274.60,220.46,,,,,,,,182.05,190.19,200.15,176.72,215.79,204.94,242.37,237.87,247.64,253.63,223.60,242.30,262.68,263.41,240.92,229.26,250.95,258.28,252.43,271.73,277.43,306.68,278.42,281.60,279.60,278.85,281.15,317.37,274.62,274.01,268.52,265.07,256.44,262.31,263.44,264.57,260.67,250.89,264.19,272.57,275.50,276.62,272.52,279.89,283.34,287.71,291.52,301.80,305.64,305.62,303.98,302.84,292.51,291.74,294.26,289.49,294.89,304.35,306.94,310.16,302.20,337.52,325.23,320.84,317.78,302.04,322.15,328.81,308.97,328.74,326.37,337.96,336.93,348.14,329.77,316.01,343.73,318.36,316.72,309.99,308.24,310.60,316.17,315.44,319.44,313.28,313.82,322.12,317.83,317.10,305.17,302.74,312.06,305.50,311.34,316.28,321.23,319.73,317.03,314.84,316.76,311.65,327.95,316.69,269.64,266.51,192.32,215.64,286.31,304.88,308.88,312.70,309.45,320.87,321.27,316.21,321.97,324.17,338.11,351.75,328.20,347.88
2014-05-14 22:19:32.642000,L8,302.96,343.64,313.44,343.88,211.31,204.52,220.55,203.92,201.03,203.44,210.52,299.50,291.71,290.92,291.96,270.78,267.25,263.81,265.08,269.13,270.66,268.73,269.58,260.12,258.85,265.68,274.08,286.98,257.08,294.09,262.52,,,241.47,306.65,311.76,316.76,307.65,308.78,306.57,313.63,318.93,330.33,324.48,343.87,336.35,347.22,350.78,355.50,344.76,335.27,330.37,332.55,330.70,328.95,278.86,290.25,248.40,328.70,331.38,310.68,314.22,288.29,280.34,282.06,299.40,255.01,258.54,,,,192.18,184.20,192.35,202.81,208.84,221.41,208.99,247.25,294.67,268.61,297.38,299.64,312.40,290.87,283.31,299.32,298.44,300.73,264.29,255.90,273.59,279.16,308.81,286.07,308.81,281.53,281.72,284.43,321.20,276.46,276.14,270.05,267.14,258.75,264.51,265.78,267.26,263.30,255.10,266.92,277.36,296.90,279.69,274.88,283.75,285.05,289.19,294.05,330.45,326.94,307.66,305.98,305.36,294.01,294.85,298.53,292.99,298.42,306.22,308.85,344.93,304.19,339.09,328.15,323.27,319.49,304.17,326.15,330.85,311.72,334.35,337.84,343.90,341.56,349.89,335.92,345.89,346.37,323.73,327.71,312.46,312.44,312.24,318.15,316.99,320.85,315.10,316.22,324.52,320.63,319.48,307.62,305.02,314.17,306.60,312.69,317.60,323.25,321.48,318.66,316.00,317.88,326.68,329.28,319.90,283.01,270.45,197.51,217.88,289.46,306.69,312.04,315.17,310.76,322.56,323.63,327.81,324.58,330.39,340.71,353.36,353.60,350.17
2014-07-17 22:19:52.017000,L8,299.71,298.56,250.61,225.65,211.51,205.29,219.05,204.59,199.93,202.54,203.31,215.66,217.72,226.96,236.47,242.17,245.34,246.55,244.10,245.65,246.57,245.82,248.87,248.00,250.65,250.57,248.80,250.35,231.41,,,,,238.46,251.27,285.87,293.96,290.42,288.99,293.92,297.72,293.78,300.72,303.20,306.18,195.75,202.15,205.28,212.67,208.32,219.70,215.12,206.49,205.12,294.34,232.16,259.97,241.15,269.62,295.70,292.19,234.05,278.07,329.45,337.88,316.35,336.96,,,,,,,,,,180.85,186.98,211.13,236.74,255.58,221.03,214.81,343.77,336.77,340.50,228.11,234.22,252.28,259.25,254.42,270.30,278.47,278.14,277.97,279.19,279.33,280.52,276.54,277.71,275.16,273.69,270.02,266.26,256.41,263.62,264.53,266.75,260.17,251.50,266.45,268.80,271.53,274.19,273.57,279.38,284.11,288.23,295.25,298.66,302.30,303.47,305.81,304.40,289.98,296.99,300.70,291.86,299.64,305.83,306.75,309.39,302.45,305.75,307.85,299.89,304.15,298.87,305.49,308.12,304.97,311.26,316.47,321.78,319.47,322.50,313.70,318.18,318.06,315.27,308.76,306.60,296.70,296.74,298.26,293.30,287.23,246.38,277.21,278.98,288.80,288.72,296.77,293.61,303.34,306.35,311.00,316.89,319.54,320.13,314.69,313.57,321.95,316.96,309.45,302.79,265.75,183.92,,206.89,273.04,287.14,284.35,273.38,275.41,270.51,273.23,274.96,286.79,291.47,284.59,293.32,300.02,265.40
2014-08-27 22:13:53.214000,L8,271.23,245.99,230.45,210.19,199.71,196.52,209.20,194.06,191.39,195.57,198.68,209.12,213.50,225.87,228.68,231.35,238.86,272.05,292.20,241.96,242.44,253.34,289.93,292.21,301.93,307.45,243.47,245.95,186.26,,172.43,200.08,174.67,224.12,235.90,263.26,291.84,335.93,285.47,292.30,295.55,293.27,299.62,301.12,300.39,304.00,193.69,209.55,205.45,209.63,218.20,209.76,208.63,201.45,278.97,222.16,231.87,230.45,227.63,226.56,210.05,204.80,168.35,,,,,,,,,,,,,,183.98,202.48,215.11,237.20,245.10,245.76,232.97,247.72,251.15,251.30,249.83,232.78,248.09,252.41,322.55,324.63,331.97,327.51,275.42,282.51,278.30,279.48,275.33,274.66,273.06,270.37,266.29,262.07,252.05,260.18,265.68,261.96,258.83,250.21,263.45,267.39,269.15,273.36,270.08,278.89,283.32,287.54,292.03,298.72,299.57,303.11,303.80,299.66,293.89,292.80,293.33,287.56,290.89,303.03,307.73,309.16,298.54,302.34,303.09,201.23,255.91,232.73,307.87,311.40,307.29,313.35,316.95,322.98,318.42,317.95,311.33,316.27,310.45,309.99,305.65,307.54,294.10,322.85,303.65,293.75,316.98,308.06,313.09,304.10,298.41,300.68,328.47,330.09,323.09,308.48,298.82,312.66,317.64,319.29,313.94,313.10,316.90,308.87,307.17,307.74,261.02,262.81,194.85,214.37,287.20,315.76,307.62,305.70,310.15,320.17,309.05,310.46,314.52,333.38,329.64,331.66,322.48,307.16
2014-09-03 22:19:42.686000,L8,300.60,296.26,239.80,222.75,207.19,203.38,220.20,201.75,199.10,201.99,212.58,216.91,226.12,237.02,237.77,239.19,239.12,245.99,243.93,244.95,247.84,248.08,247.26,250.17,252.34,253.10,251.86,251.37,201.45,,,,172.19,226.85,240.94,264.88,288.58,292.71,294.52,297.72,300.09,300.62,306.87,308.79,308.82,202.56,206.33,210.95,206.99,210.13,219.02,208.09,204.67,202.62,290.08,227.63,265.07,239.03,231.89,284.25,287.20,234.72,276.62,238.78,215.49,178.31,,,,,,230.46,205.22,,,183.55,211.08,223.57,240.67,240.44,243.52,248.55,237.44,244.94,255.83,260.69,254.90,241.14,254.92,255.10,254.00,277.82,282.35,281.06,282.15,283.80,283.73,284.40,282.68,279.26,277.29,276.31,272.60,266.61,259.27,265.89,268.87,268.81,262.13,268.72,266.66,272.38,273.26,277.04,276.40,283.90,287.53,290.62,296.42,301.48,303.04,307.57,308.53,305.72,296.91,317.43,301.20,299.41,298.24,309.70,311.22,312.49,302.26,306.54,305.58,307.99,309.57,306.82,311.66,315.29,313.54,319.47,321.01,325.94,321.67,321.74,314.21,319.95,317.81,317.22,312.17,311.35,295.47,298.57,301.08,298.54,296.67,297.50,299.32,297.60,300.19,297.14,306.00,294.43,303.63,307.64,309.09,316.73,319.34,322.98,318.62,314.09,316.04,309.37,315.32,307.85,267.32,269.71,200.47,217.36,292.65,305.96,306.44,301.22,310.37,309.36,311.30,313.44,319.21,324.24,327.30,331.18,328.04,312.45
2014-09-03 22:20:06.649000,L8,300.77,296.62,240.14,222.94,207.29,203.51,219.99,201.66,198.92,201.94,212.24,217.25,225.88,237.07,237.38,238.98,239.00,245.84,243.77,244.63,247.76,247.78,247.14,249.96,252.11,252.91,251.63,250.92,203.31,,,,,226.13,240.57,264.59,288.32,292.49,294.29,297.65,299.84,300.40,306.27,308.58,308.57,202.13,206.56,210.49,207.43,209.89,219.00,208.28,204.71,202.54,290.32,227.39,264.75,238.94,231.78,283.92,286.95,234.74,276.57,238.79,216.39,177.88,,,,,,,,,,183.48,210.85,223.17,240.13,224.26,243.32,247.79,237.59,244.01,254.81,260.73,254.83,241.43,255.02,254.86,253.90,277.31,282.18,280.84,281.89,283.57,283.56,284.23,281.88,279.00,276.98,276.18,272.39,266.43,258.97,265.85,268.59,268.79,262.06,267.63,266.46,272.23,273.09,276.76,276.23,283.54,287.27,290.48,296.31,301.34,302.82,307.23,308.15,306.01,296.38,317.12,301.17,299.06,298.42,309.64,310.74,312.09,302.33,306.45,305.50,307.97,309.46,306.51,311.40,315.17,313.29,319.26,320.92,325.75,321.58,321.84,314.04,319.76,317.60,317.15,311.94,311.08,295.31,298.36,301.02,298.42,296.70,297.40,299.19,297.55,300.02,297.00,305.89,294.28,303.48,307.49,309.12,316.72,319.20,322.87,318.31,313.86,315.48,309.27,315.08,307.72,267.49,269.58,200.64,217.15,292.29,305.62,306.19,300.97,310.23,309.06,311.22,313.15,318.96,324.03,327.03,331.06,328.01,312.15
2014-09-19 22:20:06.551000,L8,307.08,314.14,242.31,223.58,209.78,205.77,224.91,204.96,198.63,216.32,221.35,223.76,225.30,234.85,273.14,273.14,286.25,286.47,292.95,286.76,288.13,271.08,270.60,253.96,260.61,262.39,268.95,275.68,205.59,185.31,218.89,192.43,189.29,230.13,256.99,279.87,316.58,319.12,319.39,325.40,328.01,309.04,314.39,317.89,317.75,315.36,346.81,345.32,318.64,324.39,355.81,338.36,351.35,310.40,316.65,307.39,318.10,291.18,302.09,327.94,312.38,313.11,309.59,308.17,295.48,295.26,296.67,303.32,,,,,,,,,180.26,188.01,200.93,213.08,219.80,240.79,301.43,278.48,305.06,295.32,233.14,260.83,227.66,252.56,253.81,281.69,286.23,285.58,283.86,285.73,283.94,284.67,285.08,282.67,323.27,286.96,316.53,307.35,292.94,296.43,289.26,306.96,275.44,258.57,314.14,282.27,277.55,302.96,319.13,284.63,288.70,291.78,299.48,304.22,317.40,338.95,310.53,305.49,300.81,303.11,306.45,300.88,308.77,312.96,313.21,344.43,305.24,311.42,341.81,333.98,334.01,314.68,331.44,322.54,313.08,320.52,320.35,327.64,322.61,322.13,315.48,319.42,318.30,313.62,314.17,315.27,299.42,321.31,322.13,315.07,318.83,317.51,309.07,325.46,327.21,320.17,318.33,309.40,302.83,316.77,326.18,326.60,329.64,333.10,320.94,327.83,318.82,324.39,323.39,314.73,282.26,271.73,207.45,300.38,295.31,316.10,321.19,313.80,320.87,316.72,322.13,330.35,336.95,335.30,350.02,347.39,348.29,311.59
2014-09-28 22:13:56.699000,L8,273.65,250.16,231.96,213.52,204.35,200.86,214.89,199.22,196.55,201.09,208.09,214.06,219.44,228.98,232.89,233.85,238.66,243.84,241.65,244.59,242.68,241.24,243.12,247.36,249.54,250.70,249.63,246.66,342.14,349.65,361.16,352.34,379.22,223.10,238.18,266.21,287.38,291.36,291.35,293.82,298.39,296.77,303.12,305.11,304.18,307.76,301.92,307.51,312.33,313.86,316.91,311.40,306.60,303.09,284.28,228.79,238.31,234.15,233.30,267.83,263.82,235.48,209.27,221.49,214.81,180.05,162.78,,,,,,,,181.38,212.41,222.45,209.54,241.13,240.14,244.49,247.73,238.57,256.13,260.21,257.90,251.09,232.86,244.36,252.29,251.60,274.46,279.66,281.36,280.91,282.76,279.86,280.91,280.78,279.96,277.78,275.01,271.11,266.42,259.21,265.63,268.74,264.60,262.09,267.16,267.56,271.13,273.38,276.88,275.62,282.88,287.42,291.05,295.68,299.79,302.13,307.33,307.54,303.37,299.84,300.00,298.79,296.92,295.64,306.88,313.20,313.63,303.18,308.61,308.11,237.94,236.41,213.78,312.64,316.82,314.69,319.34,320.32,328.61,321.63,320.74,315.19,319.98,318.61,315.47,311.90,311.25,297.76,300.13,301.81,299.35,295.80,296.36,293.06,298.02,298.00,300.67,305.29,297.60,306.23,309.17,335.00,338.23,321.89,324.00,319.96,318.84,321.26,309.56,325.40,311.10,265.84,239.13,201.68,220.98,294.16,315.25,307.21,303.72,314.51,312.95,313.03,315.73,321.09,328.91,330.35,331.63,328.27,310.54
2014-11-06 22:19:49.237000,L8,283.88,267.84,235.22,216.57,206.10,204.85,215.97,203.53,196.48,207.93,212.83,218.48,217.90,229.29,237.37,239.47,241.56,242.56,240.61,240.67,242.94,240.26,244.40,243.52,249.16,250.48,248.54,248.81,188.23,,177.84,186.26,175.80,230.22,242.92,270.58,288.24,290.28,290.46,294.72,296.68,294.26,303.62,302.25,303.28,307.20,304.29,309.82,317.24,316.00,317.19,313.36,312.42,320.24,287.65,239.96,246.72,234.31,265.00,290.16,292.34,268.66,282.24,255.23,217.56,268.44,215.05,242.98,,,,,,,183.29,210.12,215.30,208.36,242.01,241.12,246.38,249.40,230.01,251.35,251.43,255.97,237.99,230.79,242.63,251.51,253.14,276.28,283.12,283.06,280.94,283.42,281.61,284.41,284.30,282.31,280.19,276.52,272.11,269.44,262.37,267.92,267.67,266.84,264.74,270.70,273.13,273.29,277.54,280.66,278.02,286.14,288.88,309.44,312.81,304.69,304.63,308.63,311.90,299.62,306.71,297.44,300.58,298.77,302.98,309.81,314.03,315.65,304.99,312.11,311.71,307.61,310.99,309.54,317.07,322.13,323.22,320.73,321.94,327.53,328.03,322.67,316.29,322.63,319.22,315.47,341.20,316.67,300.26,308.57,303.58,302.23,297.48,299.05,299.28,300.67,302.73,305.18,312.09,295.51,304.83,308.67,316.05,320.31,322.74,325.02,325.17,323.91,326.99,316.29,319.89,314.75,270.99,274.00,201.90,254.43,303.24,309.56,313.54,309.83,316.63,317.91,315.11,316.18,322.40,328.39,334.69,349.60,350.05,378.48
2014-11-06 22:20:13.200000,L8,351.11,354.10,338.00,325.59,305.18,315.92,306.24,320.38,294.59,304.87,304.78,332.77,340.39,322.20,318.06,315.79,308.75,301.01,294.85,306.49,327.73,295.11,299.57,298.26,305.04,316.66,309.42,310.55,342.63,311.41,352.20,289.93,306.85,309.74,325.06,342.89,350.78,343.75,340.82,353.57,348.93,351.42,356.21,357.64,364.74,381.19,376.68,383.25,347.14,347.73,350.24,371.27,338.21,345.53,362.40,344.80,343.70,341.50,353.49,341.28,341.92,333.12,327.70,318.47,314.72,308.01,331.27,337.01,306.37,305.42,312.72,310.40,315.01,299.48,311.42,300.39,310.98,329.77,336.67,339.08,340.07,347.37,340.98,343.29,355.80,318.10,358.26,355.86,361.68,323.79,332.28,364.76,326.99,360.98,329.63,343.34,334.91,336.25,343.96,343.72,340.62,326.91,368.17,326.92,363.10,364.50,357.06,358.32,359.66,362.73,359.51,381.02,354.90,354.37,356.59,359.31,361.19,377.52,382.13,338.21,372.15,371.48,390.46,388.11,403.73,402.14,372.94,391.14,381.75,364.99,364.49,364.46,368.41,375.61,385.57,380.05,354.16,376.17,389.71,393.52,380.17,399.18,396.14,398.13,394.00,388.95,389.13,401.74,401.76,389.14,391.54,350.77,377.14,366.99,360.95,363.30,335.24,353.15,359.00,366.66,357.34,356.58,373.75,359.62,373.15,370.63,367.76,373.21,379.23,389.15,381.73,387.98,386.39,379.90,374.36,370.55,377.57,356.59,350.28,354.99,364.78,364.34,354.40,367.76,375.38,358.39,370.75,365.27,387.92,396.22,389.37,386.34,406.73,409.01
2014-11-15 22:14:01.388000,L8,258.37,260.75,231.54,212.87,205.06,202.26,214.33,211.35,210.77,202.42,213.07,213.70,210.53,222.58,221.31,239.19,237.56,246.68,239.38,238.76,239.69,243.17,241.29,242.47,248.33,254.34,257.40,252.16,203.32,182.70,209.62,191.39,191.57,225.27,238.92,260.00,283.51,288.22,287.93,292.31,294.06,290.96,301.43,294.04,302.76,301.68,306.35,302.74,313.94,307.26,307.46,295.90,248.02,287.65,286.49,235.45,247.79,233.25,256.24,273.57,296.64,260.95,197.51,230.50,270.83,240.13,251.42,,,,,,203.45,208.40,177.78,184.34,205.89,216.12,223.56,235.71,239.15,243.47,227.74,237.99,244.34,253.18,238.02,229.31,235.96,246.84,265.08,272.45,280.17,282.68,291.58,315.62,,184.87,250.88,280.83,275.62,205.70,,201.60,213.30,219.21,257.22,261.33,265.08,255.04,267.65,270.70,269.78,274.90,270.68,274.73,282.76,288.75,293.73,298.67,299.99,303.87,304.69,299.55,297.52,293.55,293.24,293.14,295.78,307.80,310.38,309.75,300.28,307.39,306.69,301.92,306.49,304.32,308.15,312.06,307.74,318.77,317.90,323.02,317.42,317.39,311.65,315.19,310.53,311.28,307.85,303.86,297.36,295.37,296.57,291.91,291.79,287.51,290.36,294.91,296.77,291.20,305.79,288.22,294.25,303.42,304.24,310.51,315.33,319.89,309.59,313.93,310.62,305.29,309.57,301.76,259.01,170.20,181.53,219.93,292.61,304.61,304.83,298.53,309.41,300.37,295.32,307.11,306.14,312.08,309.99,323.38,300.36,271.44
2014-11-22 22:19:45.715000,L8,292.80,314.17,231.49,218.88,210.78,207.09,221.61,202.03,196.74,199.71,287.17,251.94,292.49,310.70,241.61,246.13,246.36,244.81,242.25,278.63,274.02,280.37,274.12,274.72,270.00,272.43,260.79,270.39,232.83,206.65,223.37,195.15,213.92,235.54,298.81,292.11,299.88,301.21,314.59,325.83,330.10,332.57,307.65,335.89,299.87,305.96,303.51,320.45,328.68,327.60,327.86,326.99,320.93,330.26,327.15,276.30,275.64,329.63,325.12,318.95,312.94,278.54,300.97,253.07,293.01,288.53,259.23,210.44,207.00,196.70,168.01,181.91,191.62,191.75,198.39,206.23,202.93,224.98,212.11,240.19,238.78,248.97,229.28,245.47,252.28,251.60,243.23,226.71,238.15,248.47,249.63,272.88,307.18,313.96,287.32,295.73,290.55,289.41,310.86,285.15,292.08,304.56,274.16,273.92,268.10,302.40,275.90,283.59,276.38,300.52,297.64,278.53,279.14,294.88,283.22,275.88,301.89,299.86,318.47,318.69,279.40,320.13,306.67,292.02,298.35,289.50,318.28,309.52,298.51,321.02,315.52,323.68,305.00,300.98,325.73,304.59,308.17,316.82,313.74,326.90,314.77,335.91,321.04,352.40,342.35,321.56,335.12,319.97,341.72,335.41,328.23,330.36,303.86,312.96,303.76,300.74,301.64,308.90,304.01,306.22,319.05,311.05,309.49,307.77,309.00,314.05,322.87,324.36,326.70,329.82,324.62,321.64,321.64,315.19,328.77,322.26,265.46,257.99,214.55,313.57,311.40,314.36,305.98,305.94,312.89,315.04,321.56,320.27,318.45,324.10,334.59,334.83,340.06,302.87
2014-12-01 22:14:00.103000,L8,283.55,278.61,239.45,220.25,208.13,205.57,220.46,204.71,202.16,209.19,218.43,213.25,222.58,232.70,236.11,320.28,291.52,321.02,317.14,311.26,245.58,243.87,245.88,246.68,249.73,251.46,250.74,252.98,,,179.06,183.44,180.84,228.66,249.46,283.93,292.09,299.34,353.10,369.68,364.84,378.76,387.90,379.88,399.54,388.74,414.89,312.99,317.75,319.22,318.76,315.96,313.19,308.73,291.88,280.97,273.74,238.77,279.69,292.65,294.50,277.10,280.02,263.97,239.55,264.40,231.15,253.89,,,,,,,,187.99,214.46,227.10,241.77,242.01,245.33,242.08,225.37,253.99,248.66,255.36,239.33,228.05,243.86,250.01,253.24,276.99,282.86,285.58,283.97,283.19,284.34,285.25,285.49,283.41,281.61,277.51,273.89,271.73,265.22,270.51,269.46,266.59,267.77,275.54,271.10,278.23,276.44,280.40,281.81,287.14,290.52,292.97,297.49,303.79,304.73,308.27,308.71,301.55,304.30,302.49,298.75,300.22,301.90,310.94,314.92,314.97,305.85,310.21,310.49,309.01,308.41,309.60,313.88,318.73,316.99,322.20,323.08,329.11,328.74,323.34,320.35,324.55,320.15,316.64,315.90,315.50,305.79,304.96,303.59,307.12,307.15,295.64,329.98,306.47,339.06,306.11,306.08,297.00,310.49,328.66,332.77,324.33,328.45,350.56,350.90,346.34,323.57,316.23,340.90,336.71,265.63,261.49,208.38,252.96,331.32,341.58,352.65,335.82,324.40,320.93,334.49,332.83,348.28,349.66,350.43,351.92,350.90,350.86
2015-01-25 22:19:32.598000,L8,278.99,273.82,251.08,228.26,216.43,206.00,224.93,204.90,210.32,217.66,236.57,313.63,320.43,334.98,240.44,242.38,242.24,245.64,245.27,248.27,249.96,251.47,245.87,253.23,257.58,258.67,260.81,252.21,,,193.71,179.39,209.49,243.21,257.52,278.61,296.82,295.44,298.59,295.97,300.74,299.57,309.06,306.23,303.97,309.30,305.82,306.46,312.37,310.96,309.53,313.19,310.33,311.67,288.40,241.99,280.60,243.81,254.91,282.05,290.28,278.84,273.63,261.53,227.52,245.31,217.42,,,,,,,,,183.10,215.41,227.74,238.81,241.35,240.12,249.22,231.43,248.54,255.72,249.00,239.06,224.57,239.68,249.00,251.66,277.14,281.65,285.97,281.96,283.26,284.42,281.89,284.15,282.33,277.69,276.93,273.62,271.78,264.92,267.44,271.91,269.07,266.06,271.10,270.73,273.92,275.64,278.80,287.35,280.32,288.50,291.19,294.46,297.85,300.90,306.99,304.11,299.74,305.56,301.86,298.20,297.64,297.10,309.83,314.45,312.13,303.68,309.85,310.59,304.39,308.68,307.11,310.61,317.54,313.10,321.10,322.24,327.81,326.89,321.01,316.58,320.03,316.63,314.86,317.90,319.66,301.53,305.88,303.21,305.59,302.26,302.15,302.60,304.45,310.63,303.52,303.06,294.77,304.11,313.07,313.71,321.02,326.84,332.44,328.57,327.79,326.37,318.58,316.34,311.24,262.21,261.94,193.57,262.38,311.33,325.89,310.12,319.47,315.95,316.05,320.02,317.53,315.43,329.58,336.96,339.59,329.91,297.18
2015-01-25 22:19:56.553000,L8,285.80,276.49,255.43,231.19,219.44,207.75,228.41,287.41,301.50,262.77,315.49,315.65,322.11,337.79,245.83,244.51,243.33,246.44,246.88,338.71,329.43,338.78,322.43,257.65,325.21,328.48,332.72,334.36,193.01,,352.87,366.56,377.64,375.99,353.68,284.58,299.22,297.11,300.32,296.65,301.70,301.53,309.91,307.00,305.10,312.22,308.05,308.80,313.82,313.04,311.21,314.89,313.45,314.46,295.44,274.77,296.31,250.88,266.07,286.85,293.09,283.27,278.27,272.98,241.44,264.02,230.02,,,,,,,,,184.80,217.20,229.11,239.70,242.34,241.21,249.91,232.62,249.61,256.42,249.81,239.55,225.11,240.26,249.80,252.54,277.90,282.75,287.37,283.13,284.02,285.65,282.81,285.24,283.55,278.57,277.76,274.74,273.33,267.62,270.15,274.28,271.55,268.18,275.44,274.55,276.88,278.14,282.00,329.26,283.56,290.28,293.82,295.87,299.15,302.05,308.05,305.38,301.96,307.33,305.64,299.69,299.79,299.62,311.19,315.21,312.89,304.48,310.87,311.71,304.96,309.44,308.26,311.48,318.88,314.11,322.11,324.12,328.82,328.55,321.56,317.88,321.26,319.17,317.09,319.41,322.26,303.32,307.51,304.25,307.02,303.45,303.87,305.33,306.64,313.40,304.60,304.04,296.77,305.56,316.14,315.08,323.16,329.46,335.11,330.85,330.77,329.27,320.68,318.08,314.23,264.43,264.16,194.68,270.85,315.21,372.92,313.17,328.02,317.95,319.91,327.18,322.51,317.53,331.90,339.58,341.80,331.21,316.28
