dates,satname,nzd0544-0000,nzd0544-0001,nzd0544-0002,nzd0544-0003,nzd0544-0004,nzd0544-0005,nzd0544-0006,nzd0544-0007,nzd0544-0008,nzd0544-0009,nzd0544-0010,nzd0544-0011,nzd0544-0012,nzd0544-0013,nzd0544-0014,nzd0544-0015,nzd0544-0016,nzd0544-0017,nzd0544-0018,nzd0544-0019,nzd0544-0020,nzd0544-0021,nzd0544-0022,nzd0544-0023,nzd0544-0024,nzd0544-0025,nzd0544-0026,nzd0544-0027,nzd0544-0028,nzd0544-0029,nzd0544-0030,nzd0544-0031,nzd0544-0032,nzd0544-0033,nzd0544-0034,nzd0544-0035,nzd0544-0036,nzd0544-0037,nzd0544-0038,nzd0544-0039,nzd0544-0040,nzd0544-0041,nzd0544-0042,nzd0544-0043,nzd0544-0044,nzd0544-0045,nzd0544-0046,nzd0544-0047,nzd0544-0048,nzd0544-0049,nzd0544-0050
2023-08-27 22:20:47.606000,L8,,,200.30,236.35,238.93,243.49,272.60,290.21,275.63,282.83,304.19,275.38,251.20,267.33,287.44,289.74,289.76,292.47,291.65,279.90,293.00,259.20,286.98,285.74,250.09,256.62,281.79,280.06,199.40,245.16,265.95,265.54,267.12,269.17,233.78,227.54,291.52,231.35,293.53,287.30,238.12,174.29,253.96,174.60,179.68,186.86,236.01,239.28,231.08,244.69,233.47
2023-09-05 22:14:34.496000,L8,,,202.09,259.22,243.71,247.20,274.06,290.82,305.38,308.30,290.69,274.36,287.30,296.26,284.30,296.23,295.33,292.94,290.11,282.97,293.83,262.46,284.89,287.15,257.65,258.04,281.46,279.71,293.85,249.89,258.82,276.77,284.54,289.68,267.05,235.77,300.30,249.75,297.98,290.90,251.84,195.67,278.26,278.68,289.33,238.62,255.23,242.67,241.14,252.45,246.52
2023-10-22 22:21:02.157000,L9,377.55,316.23,322.97,311.84,301.57,318.62,329.10,338.75,339.08,342.04,331.44,327.66,328.15,323.71,321.89,309.95,308.35,308.55,313.67,312.38,315.16,310.58,312.22,307.98,289.58,288.15,299.18,313.91,331.75,326.60,319.78,319.16,319.96,313.53,308.19,318.30,317.77,317.56,318.61,314.45,316.30,322.70,328.95,337.28,329.14,308.08,294.26,283.54,284.03,279.18,262.82
2023-11-24 22:14:51.719000,L8,396.06,319.29,326.18,309.99,301.59,312.51,330.58,339.57,344.08,343.45,335.30,327.93,327.86,330.20,329.48,312.39,309.16,317.59,317.58,319.57,319.37,319.50,313.93,309.77,298.46,292.03,304.19,319.64,340.43,334.15,328.92,329.28,326.86,319.29,315.39,326.31,325.43,326.04,322.32,316.76,319.85,323.69,332.55,339.27,334.52,310.46,297.41,286.70,286.65,281.19,266.48
2023-11-24 22:15:15.682000,L8,395.41,318.58,325.55,309.44,301.00,311.68,330.27,339.16,343.19,342.27,333.62,327.12,327.18,327.42,328.29,311.77,308.67,316.76,316.90,318.69,318.79,318.61,313.30,309.17,297.93,290.33,303.66,319.19,339.93,333.68,328.26,328.21,325.98,318.23,314.57,325.46,324.77,325.69,321.64,315.91,318.75,322.95,331.26,338.51,334.24,309.69,296.74,286.02,285.95,280.39,265.52
2023-12-09 22:21:02.419000,L9,,,183.13,206.62,228.09,231.95,173.33,156.94,,,,,,,,,,,,,278.20,299.66,297.30,295.38,284.65,280.24,283.69,290.01,310.17,,,,,,,,300.63,307.81,303.84,301.81,306.14,311.28,320.18,327.11,317.50,302.39,279.97,237.29,277.86,271.48,254.28
2024-01-26 22:21:02.147000,L9,420.56,322.17,323.38,311.85,449.95,437.27,490.01,434.12,444.36,472.60,368.21,489.29,410.66,473.23,437.62,471.65,493.64,363.32,329.42,332.83,334.00,329.77,322.19,314.17,303.37,303.13,324.28,333.73,353.48,346.83,331.01,332.96,332.88,317.61,309.20,324.64,326.18,322.30,322.56,329.48,341.78,336.64,346.36,350.50,347.14,324.53,315.93,302.51,298.63,289.65,273.99
2024-02-03 22:20:52.721000,L8,,,,,223.98,235.40,198.93,227.28,230.54,,,,,,,,,,279.16,288.33,292.17,282.94,277.34,285.87,275.60,268.25,285.27,295.35,315.23,306.50,305.31,300.65,300.25,286.43,270.81,286.98,297.43,294.10,297.66,292.98,293.93,275.39,250.03,,,,,,,,
2024-02-04 22:14:55.450000,L9,451.53,428.03,394.84,376.95,347.94,380.41,393.69,393.41,419.99,427.52,415.66,410.55,400.78,385.22,385.56,508.20,451.82,435.72,453.97,459.40,370.27,376.34,369.01,361.40,375.47,354.48,371.13,384.04,396.45,381.57,390.06,422.30,389.01,377.65,376.49,416.36,393.71,421.58,391.30,396.11,393.37,399.76,401.51,415.48,406.55,379.16,361.53,348.66,357.43,361.09,334.41
2024-02-28 22:14:35.935000,L8,379.87,338.97,321.03,303.45,291.93,304.81,323.57,336.37,340.58,340.42,330.07,325.67,314.31,316.44,334.80,314.55,316.58,309.37,314.73,318.33,317.85,319.89,315.14,309.30,298.41,293.11,303.35,318.58,337.01,330.00,326.08,321.42,321.00,314.35,312.00,323.08,322.97,322.77,320.93,315.34,318.56,323.50,332.35,338.83,332.53,308.43,296.25,287.97,285.51,280.50,266.45
2024-02-28 22:14:59.894000,L8,371.57,337.23,313.78,297.49,283.72,295.22,314.00,326.20,332.16,332.80,325.72,320.54,307.42,308.84,320.00,309.13,307.11,303.38,304.03,310.77,310.92,309.63,309.06,301.45,288.05,287.41,294.92,308.48,327.86,320.07,317.13,316.29,316.15,308.97,305.42,314.33,314.00,312.44,313.69,310.09,310.35,314.89,324.86,330.55,323.75,301.27,289.25,280.97,277.51,271.85,258.75
2024-03-22 22:20:30.323000,L8,,,181.14,260.81,222.36,230.92,229.69,240.69,240.33,248.08,,,,,,,203.81,247.87,275.22,276.57,277.25,252.44,,,,,,,298.52,239.70,246.46,249.36,271.38,276.24,264.56,291.26,291.26,287.33,277.90,272.27,233.61,174.85,196.14,179.30,261.72,228.47,259.87,243.41,236.56,252.04,238.34
2024-04-16 22:14:07.010000,L8,391.64,339.24,328.29,304.11,289.93,305.19,322.81,329.32,334.67,331.23,328.45,337.16,332.81,325.32,327.87,319.13,318.60,320.10,321.47,322.62,320.71,319.86,319.43,314.81,302.22,297.57,318.50,323.96,342.63,336.98,332.09,333.14,334.17,327.16,318.19,331.85,331.73,331.36,332.72,326.59,328.21,331.40,341.75,346.14,342.29,321.29,307.78,297.25,296.21,292.40,275.51
2024-07-12 22:20:12.667000,L8,,,198.94,228.53,241.65,248.60,266.35,296.31,316.97,305.99,277.59,235.08,300.83,248.47,295.22,289.50,270.45,296.37,296.51,305.29,297.10,274.05,280.53,287.87,245.67,241.98,275.30,176.42,,200.13,215.87,202.70,200.74,150.01,146.27,219.53,228.64,180.29,292.97,289.96,218.54,174.39,254.82,214.96,271.64,203.76,213.08,244.05,240.34,194.09,212.05
2024-08-05 22:20:18.332000,L9,349.03,327.45,325.56,303.32,281.07,295.63,316.39,325.28,330.56,330.38,330.09,330.45,330.78,322.05,324.45,314.45,314.63,318.11,317.68,320.24,316.01,316.29,314.94,309.08,298.97,293.52,311.23,318.79,338.61,331.46,327.32,327.43,326.91,324.44,313.74,326.69,321.83,326.33,323.87,320.85,321.58,323.77,336.39,341.15,332.77,314.99,301.15,286.88,289.59,287.94,274.61
2024-08-13 22:20:26.422000,L8,,298.75,198.23,235.38,240.18,247.43,271.58,264.03,278.37,307.55,242.25,301.36,300.56,244.25,296.14,290.37,282.18,291.10,292.26,298.34,293.59,264.37,281.65,286.36,247.55,249.60,274.79,172.76,296.93,247.54,254.78,,268.32,193.53,227.79,226.92,235.35,236.84,286.97,284.33,223.62,160.59,250.32,197.38,225.16,173.38,196.93,238.41,232.98,236.86,218.39
2024-08-30 22:14:23.037000,L9,,306.00,306.15,264.00,241.39,245.16,271.83,270.74,306.05,307.11,236.84,236.13,298.71,243.93,284.05,287.09,283.27,284.03,289.79,285.44,291.25,263.80,281.39,285.16,250.94,249.42,279.08,195.66,166.34,251.12,260.64,,272.61,287.66,265.24,238.11,289.18,282.62,296.11,288.76,249.59,176.02,275.72,231.41,279.75,214.03,251.79,246.13,239.85,250.41,242.13
2024-09-07 22:14:30.806000,L8,,296.48,303.10,265.09,242.87,244.87,273.46,288.96,307.96,306.37,284.82,304.20,300.81,268.61,295.86,288.45,285.85,292.41,291.22,286.40,291.91,273.42,281.32,286.12,259.15,256.23,279.12,291.24,305.68,251.30,260.69,268.03,276.50,287.17,264.46,299.74,295.91,297.90,294.93,285.52,230.62,169.66,259.05,190.35,263.82,191.19,197.15,237.87,232.54,238.79,231.07
2024-09-07 22:14:54.773000,L8,,300.52,275.40,266.36,243.78,247.34,274.77,290.22,309.83,306.60,284.88,305.69,301.80,269.72,296.91,290.01,288.54,292.70,292.30,290.78,292.67,275.73,283.76,288.62,260.51,258.96,281.50,291.84,312.72,252.75,261.18,269.49,279.41,289.12,264.80,302.41,300.06,298.54,296.46,223.16,228.24,171.45,263.50,190.61,264.35,197.41,199.37,238.77,234.51,239.86,231.61
2024-09-15 22:14:50.812000,L9,381.94,374.93,324.71,316.14,303.36,328.03,333.27,341.59,345.25,344.82,339.19,337.37,351.05,325.60,326.11,313.77,309.76,316.66,317.49,321.10,317.91,318.93,315.26,310.28,300.20,296.79,307.64,320.14,340.41,334.86,328.30,331.30,328.69,324.03,317.69,329.16,325.55,326.45,322.48,322.88,325.15,328.53,336.59,343.51,339.69,319.65,305.06,296.16,292.88,286.80,273.96
2024-09-22 22:20:32.853000,L9,393.03,332.39,323.11,312.85,294.42,318.69,329.62,338.71,341.37,336.80,332.09,336.58,345.09,334.46,327.21,311.62,308.96,313.64,316.13,322.26,319.56,322.66,318.93,311.68,300.33,296.08,308.85,319.12,340.48,334.90,328.68,329.97,326.90,320.68,316.73,327.33,324.57,326.15,324.54,321.13,324.35,327.76,335.73,341.10,337.38,317.50,303.14,293.05,289.48,285.33,272.43
2024-09-23 22:14:30.418000,L8,,,202.26,239.15,240.30,233.39,255.56,252.06,269.18,264.10,234.63,250.42,235.52,249.00,279.38,280.30,280.69,279.98,283.43,278.41,288.51,258.61,277.88,284.08,253.49,251.54,279.00,277.24,300.32,273.99,263.28,,263.42,272.13,229.47,261.74,284.05,296.23,293.74,186.14,172.34,163.47,246.14,188.36,266.16,190.24,214.45,238.86,223.49,243.31,227.49
2024-10-09 22:14:33.271000,L8,302.23,303.28,310.24,278.95,260.40,262.65,289.32,306.03,311.94,311.85,307.67,306.10,303.39,298.75,253.74,293.05,290.02,292.91,291.52,294.97,295.91,296.83,291.80,288.75,275.75,268.59,283.07,293.57,315.56,302.01,305.70,297.82,304.76,299.47,282.79,304.17,299.97,,,,,,,175.44,285.42,271.15,270.62,246.70,261.10,193.75,144.45
2024-10-16 22:20:51.445000,L8,374.15,318.96,325.08,313.39,301.27,322.53,334.17,344.82,349.67,347.36,337.32,340.81,338.98,331.81,320.38,312.14,309.25,311.39,316.14,317.14,319.69,320.45,314.38,310.15,295.90,290.89,302.23,318.24,338.86,332.27,326.03,321.93,323.27,317.40,315.13,325.12,325.34,326.69,321.21,316.80,319.97,325.12,332.61,339.73,334.32,311.68,296.27,288.43,286.95,282.58,267.03
2024-10-24 22:20:57.649000,L9,391.52,376.30,359.34,358.09,360.86,368.43,379.20,407.25,393.68,387.14,380.55,385.82,389.79,374.47,365.60,356.94,358.60,363.36,373.75,388.79,370.51,363.88,358.61,360.54,341.73,332.03,349.61,362.57,394.87,380.49,373.30,375.68,381.05,370.99,376.05,371.43,366.16,363.12,363.00,352.88,358.36,367.87,374.94,389.24,382.05,366.51,351.89,339.22,338.57,322.26,297.71
2024-11-10 22:14:37.391000,L8,,,495.72,427.58,489.63,421.29,380.66,348.66,352.94,331.75,351.01,338.80,336.94,324.28,317.34,305.49,301.05,302.21,336.17,319.98,327.35,324.48,315.53,311.88,302.57,294.09,305.61,320.57,356.22,337.11,331.73,328.93,323.13,318.57,316.16,327.39,326.03,326.33,322.48,316.64,320.69,324.48,330.97,338.28,334.19,311.02,297.18,286.65,285.95,280.19,265.75
2024-11-10 22:15:01.354000,L8,,,455.81,428.08,490.93,421.67,381.90,349.26,353.98,332.77,351.90,340.01,338.58,325.02,318.33,306.41,301.92,304.10,337.97,321.64,328.54,324.56,316.39,312.44,303.11,296.07,306.12,321.18,358.30,338.11,332.47,330.35,325.19,320.34,317.99,328.44,327.05,327.16,323.81,318.64,322.10,325.55,332.90,339.47,335.48,312.24,299.19,287.81,287.33,281.50,267.74
2024-11-17 22:20:50.529000,L8,399.35,318.51,323.34,318.16,305.63,327.81,347.42,358.51,357.91,355.32,353.19,349.77,349.76,342.51,337.64,317.83,309.86,317.87,317.15,322.72,328.43,332.38,315.91,311.32,303.26,297.74,308.66,330.96,357.12,348.78,342.71,329.16,329.52,317.76,322.21,355.97,328.72,359.86,323.24,317.59,322.60,325.57,333.00,339.99,337.31,312.11,302.56,294.04,289.37,281.66,268.20
2024-11-25 22:21:03.583000,L9,207.86,162.47,193.59,232.83,203.48,213.33,230.23,222.09,222.66,207.00,187.53,202.38,221.68,220.18,239.68,235.53,284.36,296.04,296.26,300.05,299.92,299.14,295.02,293.57,281.18,277.03,286.15,300.62,321.58,312.80,309.74,308.32,308.85,302.46,297.61,308.72,307.87,307.54,306.32,303.46,303.53,308.08,316.98,323.62,317.66,297.72,282.10,271.61,272.38,265.88,251.58
2024-12-04 22:14:48.196000,L9,394.35,314.58,321.82,314.32,303.91,325.15,330.28,337.99,339.54,335.51,330.19,328.20,328.99,324.61,324.18,311.86,307.72,310.79,313.56,315.63,316.67,317.87,312.58,308.42,298.12,289.25,301.77,317.11,338.45,330.84,326.05,322.77,320.12,314.82,311.39,324.74,323.06,323.83,320.19,315.58,318.77,324.09,329.19,337.01,332.40,310.51,296.52,285.96,286.56,279.87,263.30
2024-12-27 22:20:57.717000,L9,390.64,312.89,318.71,310.33,294.56,323.45,326.64,337.75,341.75,336.59,331.67,327.81,326.96,323.38,320.33,310.91,306.20,307.64,312.29,313.72,316.98,315.28,311.68,305.31,295.22,288.64,300.52,317.67,336.29,329.75,323.47,320.69,319.63,313.28,310.53,322.47,320.43,322.19,319.52,315.30,317.99,323.04,329.90,339.11,333.12,309.66,295.60,286.96,286.53,280.69,263.97
2025-01-05 22:15:06.749000,L9,404.89,316.80,325.84,320.99,308.11,330.36,341.58,349.83,354.92,355.61,348.39,342.74,345.80,339.35,334.68,324.98,318.90,322.04,324.34,326.31,329.67,328.65,320.61,314.61,306.40,300.80,318.20,328.84,352.53,344.62,335.51,333.97,331.36,322.29,320.86,332.91,329.26,335.92,330.49,326.35,327.25,335.06,341.75,344.15,340.95,320.16,307.58,298.36,293.90,285.55,272.62
2025-01-12 22:20:57.242000,L9,395.38,316.48,324.28,317.06,304.14,323.69,340.58,341.01,355.70,361.93,346.84,327.59,342.07,329.89,327.00,311.66,306.67,286.22,327.47,308.98,312.20,318.49,317.56,307.84,305.30,293.38,302.30,323.56,339.31,332.43,327.43,321.85,319.77,322.17,340.62,327.13,325.15,327.02,322.09,317.10,323.46,327.61,336.90,340.99,335.81,313.58,298.71,287.31,289.33,282.32,269.50
2025-01-21 22:15:12.931000,L9,384.96,309.88,320.76,309.76,291.15,313.09,326.84,335.55,337.44,335.40,329.92,325.98,326.79,323.54,319.17,309.97,306.51,307.81,313.71,314.68,316.54,313.89,311.26,306.73,295.72,289.29,301.63,316.85,335.88,329.01,322.97,320.38,320.53,313.70,311.81,322.45,321.48,322.29,319.67,315.75,319.31,323.43,329.48,337.39,332.47,309.40,295.55,286.33,286.65,279.28,263.07
2025-01-28 22:20:54.198000,L9,386.63,314.64,322.76,313.69,297.61,314.34,333.08,341.88,346.20,345.20,332.29,330.50,328.19,325.46,324.83,313.56,310.45,314.75,317.26,319.02,318.08,319.52,315.64,309.98,299.63,295.10,306.20,320.20,338.02,332.13,326.60,324.48,326.53,316.80,314.67,325.71,325.05,324.72,321.47,316.40,320.44,327.82,334.45,340.24,334.08,312.01,300.75,289.51,288.43,281.77,266.26
2025-01-29 22:15:04.183000,L8,,,201.46,260.55,263.66,280.26,291.47,299.59,307.62,276.63,303.29,301.79,306.77,300.27,306.06,295.19,290.97,293.59,293.92,298.71,295.73,296.42,227.88,218.53,197.13,,221.00,287.88,300.34,309.94,306.07,303.89,307.07,300.31,294.65,305.58,304.21,304.37,303.46,301.71,301.79,302.56,314.36,318.62,312.95,294.99,277.91,265.42,268.31,264.39,249.90
2025-02-13 22:20:58.575000,L9,,292.03,293.45,273.49,252.24,266.80,282.08,294.78,306.61,288.73,294.84,288.56,298.91,268.10,291.70,284.71,280.73,282.24,284.70,287.06,290.17,274.50,279.35,283.11,267.16,260.25,278.89,289.03,307.50,287.49,161.29,199.48,196.68,192.23,150.68,184.67,141.90,288.51,,,,,,,,,,,,,
2025-03-09 22:20:38.333000,L8,340.00,318.64,316.85,300.18,276.83,294.31,296.62,243.92,322.02,323.93,264.42,,,,260.04,259.68,158.71,196.47,302.57,151.89,,,,,,,,198.23,292.46,286.40,310.18,314.78,319.23,313.32,308.01,316.46,318.33,316.62,317.94,312.95,316.66,322.05,328.96,335.57,329.26,308.53,293.81,282.31,283.89,279.11,264.03
2025-04-03 22:14:16.015000,L8,374.94,336.20,326.53,313.49,294.02,316.80,328.49,337.60,338.65,334.03,329.24,327.56,329.39,324.31,323.86,313.57,308.89,316.56,316.40,319.73,315.82,314.12,314.28,308.68,296.04,291.16,304.29,318.14,337.02,331.22,326.34,324.84,324.36,320.86,312.65,324.20,321.67,323.49,321.63,320.02,322.24,324.94,333.77,340.13,334.66,314.01,298.41,288.95,288.47,283.76,267.95
2025-04-10 22:20:22.528000,L8,370.61,331.61,324.00,303.50,291.23,309.78,324.98,332.79,332.23,332.44,327.54,325.54,324.34,320.15,319.12,311.82,308.44,314.51,313.79,315.32,314.22,311.06,313.36,306.82,292.77,289.52,303.67,315.93,335.06,327.35,324.00,321.90,320.97,317.23,308.82,320.30,318.96,321.41,319.36,316.41,318.89,323.00,330.33,337.63,330.20,311.28,296.09,284.77,285.48,282.29,268.21
2025-04-11 22:14:53.354000,L9,,299.31,302.81,268.48,240.46,242.82,263.97,243.40,262.13,270.26,243.82,271.58,283.74,243.72,272.93,284.17,275.83,289.63,290.84,285.71,291.37,261.33,270.30,283.53,245.05,245.88,271.45,163.60,,,,,267.82,268.13,222.03,223.54,221.03,213.67,283.89,203.21,249.95,163.41,239.58,206.17,228.36,201.82,246.44,239.52,221.15,235.96,212.97
2025-04-18 22:20:37.112000,L9,454.59,427.35,331.25,332.47,314.55,327.18,332.32,352.30,353.29,344.86,343.20,333.42,335.39,332.27,332.27,319.13,310.12,315.94,314.18,314.05,314.64,309.95,313.28,306.32,293.07,287.43,302.01,314.41,333.65,327.02,323.56,320.83,320.76,318.68,311.09,322.48,319.05,321.76,319.78,316.80,319.40,323.31,331.84,338.55,332.45,311.74,295.81,284.89,287.42,283.77,267.71
2025-07-16 22:14:24.715000,L9,371.23,328.58,330.43,303.04,285.43,300.02,324.20,330.51,340.39,336.40,340.85,344.92,338.49,342.01,331.62,323.23,327.19,332.02,332.63,334.94,333.41,325.03,325.01,322.57,310.51,298.90,319.23,325.88,342.05,335.51,330.77,333.24,343.74,308.04,316.44,333.14,328.21,335.31,334.91,332.05,331.97,335.61,345.02,346.17,341.92,321.48,308.44,289.46,291.69,293.57,278.80
2025-07-23 22:20:39.223000,L9,364.15,323.81,326.05,298.96,276.78,292.99,314.50,322.45,332.69,328.42,331.42,330.85,327.63,322.50,324.33,319.96,315.87,322.78,320.82,321.55,319.55,314.18,316.17,309.67,299.30,293.14,313.45,320.18,337.04,330.59,326.92,327.95,328.04,323.46,315.89,326.65,324.01,326.57,328.46,322.47,322.56,324.23,337.45,341.58,333.37,315.15,302.05,284.02,288.19,287.36,272.12
2025-08-25 22:14:39.643000,L8,,,198.70,232.58,240.88,243.36,271.00,256.85,259.57,274.81,237.43,232.96,299.90,248.27,279.49,294.78,288.84,292.46,291.96,284.70,291.54,263.51,280.13,287.04,247.35,243.92,275.27,174.65,149.14,,,268.46,273.59,287.97,252.75,229.35,225.08,240.17,286.22,286.41,247.65,168.73,268.34,216.35,193.32,203.80,252.05,240.75,237.86,244.48,233.28
2025-08-25 22:15:03.602000,L8,377.37,328.74,323.78,303.25,290.35,299.07,321.33,329.05,330.62,331.01,329.62,328.75,327.26,322.22,329.18,317.48,317.07,317.65,316.66,317.53,316.10,310.57,314.63,308.87,296.14,293.92,305.90,317.09,337.39,330.50,326.16,324.82,325.44,322.46,312.87,324.42,321.99,323.83,320.74,318.35,321.26,325.13,333.47,340.38,332.69,313.73,298.13,284.99,287.52,285.49,271.86
2025-09-02 22:15:11.186000,L9,,,,,,,,,215.55,155.55,235.96,228.15,237.69,250.96,290.82,289.69,284.91,291.62,290.63,285.26,292.16,257.91,286.32,286.83,252.09,253.80,278.96,279.48,303.37,251.09,205.47,199.54,197.07,191.15,251.23,214.20,280.35,297.47,292.86,289.48,253.26,200.88,263.18,239.89,289.61,239.56,252.64,248.79,259.77,252.62,241.72
2025-09-10 22:14:44.053000,L8,288.98,302.92,254.72,258.63,244.03,249.71,278.48,299.52,304.53,307.28,250.11,301.73,300.74,286.64,295.67,292.64,287.70,293.76,290.79,290.63,292.77,269.09,286.20,286.61,256.51,253.45,279.03,278.52,301.15,247.22,262.15,267.42,275.62,290.44,262.47,237.56,286.21,273.04,295.31,288.16,279.42,285.98,280.18,299.87,299.94,264.68,261.83,247.56,259.04,259.90,246.55
2025-09-10 22:15:08.020000,L8,382.41,335.33,328.40,312.59,300.06,323.09,334.07,340.24,343.88,342.72,333.79,334.82,339.48,332.72,331.47,324.21,316.59,321.25,319.13,324.09,319.77,323.84,322.03,312.18,302.02,300.15,316.71,324.44,340.90,335.80,329.10,330.57,328.30,323.61,317.85,327.58,325.97,329.52,326.57,324.47,326.20,329.82,338.54,343.03,340.24,317.76,303.71,292.13,290.43,288.37,271.74
2025-09-17 22:20:59.743000,L8,,,300.50,261.48,248.95,245.96,276.46,296.65,272.48,306.94,254.46,302.86,298.68,290.32,293.25,288.30,286.16,290.64,289.89,280.35,268.85,263.80,261.78,,,197.81,237.72,280.36,301.55,263.35,271.81,279.73,260.92,144.65,222.13,,,,196.82,279.52,239.50,167.70,225.95,177.29,216.77,185.63,200.67,192.51,,,
2025-09-26 22:15:14.785000,L8,367.32,330.27,324.53,313.42,299.65,323.48,336.01,344.31,346.71,344.72,334.32,333.68,338.87,325.81,327.55,317.72,314.43,318.33,319.77,321.79,317.08,317.49,315.48,308.67,299.04,297.42,312.89,321.90,338.59,333.31,327.16,328.06,328.13,322.08,317.89,329.35,327.02,328.61,325.72,323.53,326.33,332.82,338.35,343.65,338.96,318.10,303.63,293.65,293.55,286.82,271.17
2025-10-11 22:21:09.442000,L9,387.95,320.35,320.10,313.90,301.64,327.06,341.42,351.71,357.92,354.66,350.71,338.85,345.34,325.87,329.20,326.85,310.23,319.48,317.03,317.08,318.07,321.41,316.46,310.70,302.66,295.98,305.73,323.45,343.25,332.78,335.31,328.73,328.30,323.42,322.67,331.77,329.49,334.42,403.84,470.94,241.54,158.89,,,,,,,,,
