dates,satname,nzd0434-0000,nzd0434-0001,nzd0434-0002,nzd0434-0003,nzd0434-0004,nzd0434-0005,nzd0434-0006,nzd0434-0007,nzd0434-0008,nzd0434-0009,nzd0434-0010,nzd0434-0011,nzd0434-0012,nzd0434-0013,nzd0434-0014,nzd0434-0015,nzd0434-0016,nzd0434-0017,nzd0434-0018,nzd0434-0019,nzd0434-0020,nzd0434-0021,nzd0434-0022,nzd0434-0023,nzd0434-0024,nzd0434-0025,nzd0434-0033,nzd0434-0034,nzd0434-0035,nzd0434-0036,nzd0434-0029,nzd0434-0030,nzd0434-0031,nzd0434-0032,nzd0434-0026,nzd0434-0027,nzd0434-0028
2024-11-16 22:26:17.624000,L9,235.70,240.70,256.03,266.00,288.41,278.60,273.16,267.31,257.43,267.22,270.83,237.75,230.27,240.88,238.73,231.08,191.30,431.69,455.19,,,,,380.88,372.10,366.75,377.28,398.05,395.69,323.31,379.46,370.28,366.94,383.82,380.01,383.64,387.40
2024-11-17 22:20:02.598000,L8,226.32,233.15,246.21,259.25,271.16,269.76,259.24,261.37,248.71,256.35,266.09,249.43,220.71,232.47,230.94,228.79,182.41,,,,,,,,,,,,158.48,306.43,,,,,,,
2024-12-18 22:26:19.938000,L9,227.58,231.34,244.54,260.90,275.83,275.05,261.30,264.04,251.65,266.64,265.52,254.95,225.94,234.33,238.12,229.12,180.26,,,,,,,,,,,,165.79,318.05,,,,,,,
2024-12-26 22:26:13.117000,L8,226.73,231.26,246.53,257.17,278.51,272.47,261.14,260.15,250.94,261.47,264.19,252.37,223.32,230.79,230.25,218.28,184.06,,,,,,,,,,360.59,387.15,384.43,368.00,,,,350.52,,,
2024-12-27 22:20:09.787000,L9,230.36,236.27,248.45,265.57,282.27,280.46,266.76,267.48,256.83,268.46,269.57,260.53,221.92,235.97,237.90,235.21,188.71,,,,,,,,,,,,166.30,316.14,,,,,,,
2025-01-03 22:26:15.249000,L9,309.38,313.26,336.76,330.02,371.03,363.12,362.88,358.32,327.76,378.65,370.46,332.37,378.59,373.94,410.91,230.82,183.06,426.27,438.47,453.46,463.30,473.58,471.67,,,,382.35,388.72,351.28,385.85,,,,353.94,,,
2025-01-04 22:20:02.767000,L8,237.91,236.76,249.23,265.59,283.31,284.65,265.17,268.73,253.96,269.90,267.15,392.39,408.71,418.16,431.49,421.00,427.48,447.57,456.09,461.71,461.67,462.74,442.51,479.07,477.80,,384.93,384.16,386.60,387.52,,,360.09,377.43,,,
2025-01-11 22:26:16.066000,L8,232.03,231.70,246.33,263.17,274.30,270.92,262.19,261.79,251.20,261.08,265.10,253.93,219.20,231.57,231.94,228.58,179.94,,,,,,,,,,,,160.98,307.35,,,,,,,
2025-01-12 22:20:09.312000,L9,226.43,235.11,248.14,264.63,280.14,276.02,266.33,266.04,254.72,267.05,267.70,260.71,223.49,235.05,237.79,234.28,185.74,,,,,,,,,,,,163.99,311.18,,,,,,,
2025-01-19 22:26:22.997000,L9,233.63,237.83,248.62,264.90,284.64,278.90,265.75,266.88,255.34,269.02,267.68,259.38,229.65,235.53,239.87,432.16,439.87,444.60,448.54,,,,,,,,380.58,382.29,398.71,388.57,,,,,,,
2025-01-20 22:20:01.302000,L8,227.50,231.88,248.84,260.43,283.29,274.16,263.35,264.75,252.54,268.45,265.25,256.76,222.92,233.58,235.24,231.60,179.67,,,,,,,,,,,,162.92,314.03,,,,,,,
2025-01-27 22:26:12.664000,L8,319.45,306.78,318.50,343.44,359.46,337.95,356.54,365.02,362.15,333.40,361.81,377.63,361.04,402.90,238.38,229.86,184.10,,,432.47,445.79,447.96,454.75,454.37,,,364.06,366.86,384.12,377.56,370.37,375.06,365.72,360.14,,,
2025-02-13 22:20:10.653000,L9,232.37,236.23,249.29,263.91,280.86,271.98,263.18,263.67,251.38,264.47,266.00,256.41,229.35,235.41,237.31,233.59,184.39,,,,,,,,,,,,160.41,316.72,,,,,,,
2025-02-21 22:19:55.138000,L8,327.33,327.71,312.47,262.94,281.72,272.27,267.18,263.53,252.27,264.55,266.57,256.89,229.33,235.84,235.92,227.79,185.10,,431.56,454.35,457.14,432.59,,,,,,,161.16,326.70,,,,,,,
2025-03-08 22:26:14.458000,L9,235.35,237.80,247.02,262.46,274.99,270.77,262.53,260.80,250.07,259.01,263.09,396.64,403.97,387.33,423.68,424.03,185.71,,431.91,447.03,451.41,438.39,438.28,415.48,425.16,414.84,,,158.48,320.36,401.63,383.89,418.62,,,,385.42
2025-03-24 22:26:03.112000,L9,,,,227.28,243.52,234.36,221.74,,,166.42,191.33,194.63,190.07,194.70,189.77,175.24,163.45,,,,,,,,,,,,,243.74,,,,,,,
2025-03-25 22:19:39.831000,L8,230.23,233.99,246.45,261.92,275.98,269.96,264.34,261.10,250.57,259.42,263.09,257.86,214.48,231.02,233.38,206.00,192.17,,,,,433.30,452.38,449.62,459.00,472.75,405.89,402.90,395.53,382.89,,,,406.00,,,
2025-04-09 22:26:02.899000,L9,323.62,324.34,333.52,347.30,274.46,271.18,268.61,262.08,253.10,257.06,386.98,395.66,396.73,392.27,393.10,402.38,399.82,404.00,397.89,360.39,410.97,,,,,,,388.59,378.01,372.81,377.95,367.87,365.40,376.66,418.90,366.36,383.09
2025-04-25 22:25:53.879000,L9,249.58,241.76,248.58,348.94,366.85,363.61,364.00,322.11,370.22,257.25,263.30,256.70,225.55,228.89,232.12,228.04,195.63,,,,,,,,,,374.65,375.80,154.31,305.95,,,364.17,369.09,,,
2025-05-03 22:25:34.866000,L8,343.31,340.44,247.82,370.65,363.62,391.57,386.11,377.64,253.85,258.10,262.95,257.80,415.37,404.66,409.43,397.45,405.97,411.10,414.42,421.34,422.08,432.22,432.90,459.04,473.07,449.21,391.54,,158.36,327.30,414.36,382.13,371.84,381.57,,,437.76
2025-05-04 22:19:41.408000,L9,,,,244.12,259.84,253.21,243.90,176.77,234.39,222.45,246.17,213.33,201.07,211.21,197.59,191.82,181.36,,,,,,,,,,,,,265.06,,,,,,,
2025-06-12 22:25:42.872000,L9,,,,232.66,252.65,240.45,231.58,234.24,228.99,,203.95,206.13,193.02,196.54,191.24,178.48,,,,,,,,,,,,,,182.73,,,,,,,
2025-06-13 22:19:36.614000,L8,270.34,254.33,249.32,297.53,298.53,312.61,304.00,265.95,261.87,267.06,266.37,261.24,217.15,228.28,232.80,219.49,196.74,383.44,399.89,402.39,408.86,,,,,,,,,,,,,,,,
2025-06-29 22:19:44.842000,L8,350.44,321.90,362.58,382.54,384.85,383.29,371.45,359.81,366.92,322.21,350.60,386.36,397.18,356.18,400.13,397.25,357.75,392.73,398.27,408.99,415.39,413.73,412.98,406.25,410.03,,394.59,402.90,387.07,386.80,408.56,407.01,382.01,394.87,,459.29,430.85
2025-07-15 22:19:49.283000,L8,349.69,342.70,354.75,264.08,283.19,270.14,269.34,258.26,253.56,387.16,392.05,388.62,389.12,376.55,381.43,389.86,188.99,,,392.45,384.27,402.27,428.11,,,,378.76,374.09,369.55,365.18,384.18,395.74,376.78,381.08,,,381.14
2025-07-22 22:26:02.956000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.04,,,,,,,
2025-07-23 22:19:51.284000,L9,253.73,240.88,245.42,261.78,278.46,270.08,264.92,258.57,253.61,255.23,260.19,228.56,217.81,227.71,225.38,218.29,188.49,,,,,,,,,,,,,,,,,,,,
2025-07-31 22:19:53.675000,L8,246.30,238.48,241.84,259.99,272.71,266.73,261.77,255.10,248.78,249.49,256.48,253.56,211.85,222.36,222.22,194.33,190.10,,,,,,,,,,,,,267.73,,,,,,,
2025-08-07 22:26:09.817000,L8,,,,244.53,257.28,187.37,245.28,241.82,232.02,227.59,247.35,217.40,200.29,212.96,197.07,188.76,178.81,,,,,,,,,,,,,263.05,,,,,,,
2025-08-08 22:20:00.257000,L9,329.46,325.22,341.28,347.84,294.33,303.80,303.44,264.00,259.81,353.99,372.76,371.96,368.16,382.01,348.89,378.21,383.11,382.60,379.51,394.35,412.54,409.41,406.11,402.58,397.20,393.94,369.94,367.76,373.82,361.61,,377.06,368.11,372.50,391.32,387.77,
2025-09-24 22:26:24.761000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.86,,,,,,,
