dates,satname,nzd0333-0000,nzd0333-0001,nzd0333-0002,nzd0333-0003,nzd0333-0004,nzd0333-0005,nzd0333-0006,nzd0333-0007,nzd0333-0008,nzd0333-0009,nzd0333-0010,nzd0333-0011,nzd0333-0012,nzd0333-0013,nzd0333-0014,nzd0333-0015,nzd0333-0016,nzd0333-0017,nzd0333-0018,nzd0333-0019,nzd0333-0020,nzd0333-0021,nzd0333-0022,nzd0333-0023,nzd0333-0024,nzd0333-0025,nzd0333-0026,nzd0333-0027
2022-01-20 22:19:27.426000,L9,285.20,273.17,274.67,276.13,274.65,273.78,271.48,269.96,267.50,269.16,272.39,275.29,266.56,266.56,276.50,264.71,274.61,278.16,270.52,273.68,269.19,257.68,248.46,250.16,253.35,258.22,265.29,242.11
2022-01-21 22:13:11.780000,L8,281.75,272.08,274.03,272.15,266.28,269.27,267.63,263.49,263.60,266.22,266.63,270.36,264.36,262.62,269.81,260.88,269.30,273.37,268.11,267.53,265.61,252.14,246.55,245.23,251.07,253.62,259.50,237.46
2022-01-21 22:13:35.739000,L8,285.24,275.94,278.39,277.61,274.34,279.57,277.78,274.06,273.23,275.43,270.27,277.75,271.41,270.25,279.84,266.74,279.78,283.70,275.99,279.02,273.52,260.62,251.25,251.69,258.70,261.17,268.34,249.35
2022-01-28 22:19:19.852000,L8,278.79,272.06,270.85,265.79,265.29,267.17,266.36,263.71,261.69,263.95,266.55,268.56,261.88,260.80,265.47,259.47,266.46,269.52,264.02,265.35,260.55,248.52,244.09,243.35,249.31,251.53,255.24,235.88
2022-01-29 22:13:17.402000,L9,283.10,277.56,275.60,273.09,273.46,274.72,272.71,271.26,269.61,269.66,270.15,273.50,268.85,269.45,274.78,264.47,273.52,277.94,271.42,277.94,269.97,258.11,248.32,248.99,253.24,257.05,265.74,243.45
2022-01-29 22:13:41.369000,L9,283.19,277.73,275.72,273.16,273.81,274.79,272.55,271.36,269.67,270.06,270.42,273.32,269.06,269.66,275.02,264.44,273.33,278.25,271.29,277.79,269.79,258.19,248.43,248.96,253.35,257.49,266.02,243.18
2022-02-13 22:19:16.656000,L8,317.11,273.16,273.22,277.34,266.87,271.00,268.27,268.69,265.14,266.02,266.06,269.35,264.97,262.81,301.30,261.97,267.74,273.56,268.62,271.89,264.11,251.96,245.48,244.58,249.99,253.12,267.82,239.48
2022-02-14 22:13:36.888000,L9,278.92,270.11,271.73,272.36,264.93,267.69,265.78,260.21,261.42,266.51,266.15,269.22,261.40,262.00,270.38,259.37,266.73,270.52,264.97,267.18,261.92,249.82,244.22,243.45,249.67,252.87,257.19,237.63
2022-03-09 22:19:13.418000,L9,279.07,271.89,271.08,271.71,264.73,264.98,264.02,261.29,261.23,264.02,265.74,268.31,260.45,259.59,268.81,258.48,265.83,269.13,261.55,267.87,261.07,248.25,242.06,240.46,248.67,251.75,258.74,235.93
2022-03-10 22:12:59.146000,L8,,,,,238.34,247.59,246.90,247.67,245.21,246.98,250.75,250.90,242.69,247.91,251.81,242.12,248.18,250.94,212.12,189.83,243.68,233.90,192.13,,,,,
2022-03-25 22:19:08.620000,L9,,,,,,,,191.48,203.37,220.78,228.82,223.58,,,221.81,206.74,235.10,241.05,231.08,225.75,231.76,219.84,220.96,216.64,220.04,224.58,216.40,187.77
2022-03-26 22:12:47.702000,L8,,,,,,,,,207.55,228.61,231.00,253.36,245.96,249.43,253.08,242.06,255.17,260.06,249.35,238.08,249.80,239.22,230.05,230.29,235.24,238.02,240.04,221.28
2022-03-26 22:13:11.665000,L8,,,,,,,,,,206.96,224.53,248.75,237.45,245.09,249.60,238.65,251.07,257.78,246.94,235.97,247.23,236.94,227.37,227.88,231.94,234.65,235.52,218.59
2022-04-02 22:18:55.660000,L8,,,,,,228.60,238.08,227.22,227.70,233.26,240.92,193.92,171.40,226.75,241.63,219.35,240.22,245.51,237.42,229.67,236.21,227.44,222.53,222.75,225.80,227.93,222.48,202.59
2022-04-03 22:12:57.221000,L9,283.97,270.04,285.34,282.41,269.97,267.33,267.33,263.91,262.39,264.32,268.80,272.00,266.86,265.50,272.42,263.12,267.96,272.50,268.27,271.53,268.00,255.25,247.76,248.14,254.07,263.13,270.81,243.98
2022-04-03 22:13:21.180000,L9,,,,,,235.35,243.53,242.82,236.93,238.11,241.25,243.86,173.68,227.11,246.50,238.37,244.62,250.68,244.11,231.68,239.19,234.40,225.22,224.56,227.51,231.09,227.63,212.39
2022-05-04 22:19:01.861000,L8,,,,,,,231.85,206.39,219.57,229.32,239.26,242.17,,,,230.95,240.27,244.63,237.35,219.17,235.58,222.50,220.57,214.07,215.36,222.19,217.36,204.67
2022-05-05 22:12:42.986000,L9,,,,,,,,,,,,,,,,207.93,239.54,250.04,243.19,232.09,238.46,231.96,223.67,223.14,225.98,228.75,226.17,208.37
2022-05-05 22:13:06.945000,L9,,,,,,,234.06,210.29,218.86,227.84,240.89,,,,,211.77,240.40,249.75,243.71,232.32,238.90,231.83,223.82,222.88,225.80,229.25,225.98,209.33
2022-06-05 22:19:15.487000,L8,,,,,,245.32,247.89,247.94,249.77,244.06,233.50,,,,,243.77,251.93,261.66,256.12,237.25,251.42,241.76,230.22,231.70,239.69,240.69,246.05,226.71
2022-06-14 22:13:11.037000,L8,,,,,,,,,,,,,,172.45,274.48,264.32,268.05,271.64,276.86,268.22,273.85,262.81,256.64,247.78,249.94,253.29,253.96,243.93
2022-06-21 22:19:24.805000,L8,,,,280.68,275.87,254.54,253.29,253.96,251.87,228.88,,,,,256.01,248.20,254.28,264.77,255.40,260.98,257.47,244.22,233.44,233.64,239.84,245.97,257.62,242.55
2022-06-22 22:12:50.587000,L9,,,,,,,,,,,,,,,,214.96,261.01,267.84,257.43,252.88,264.18,246.01,234.92,234.63,244.86,249.88,256.85,245.38
2022-06-22 22:13:14.546000,L9,,,,,,,,,,,,,,,,,247.28,258.05,248.67,233.84,248.88,237.72,226.28,223.24,231.12,233.89,227.59,219.94
2022-06-29 22:19:04.324000,L9,,,,265.08,240.85,227.04,269.28,255.29,255.00,230.55,,,,,,260.44,253.82,266.97,259.32,260.15,259.96,246.04,235.78,234.44,241.42,249.91,254.39,240.40
2022-06-30 22:13:39.455000,L8,,,,,,,,,,,,,,,,,251.39,261.68,254.50,259.99,254.71,241.88,230.51,230.41,235.69,239.26,246.53,228.76
2022-07-15 22:19:00.523000,L9,,,,,,,,,,,,,,,,,241.74,253.55,244.42,230.27,242.90,235.64,223.06,224.27,226.48,231.16,222.04,217.00
2022-07-31 22:19:15.424000,L9,,,,,,,,,,,,,,,,,228.63,245.00,238.15,219.15,235.59,224.83,213.67,214.01,216.15,222.57,214.65,203.59
2022-09-09 22:19:47.446000,L8,284.58,272.65,271.02,265.49,265.36,265.54,257.97,264.62,262.56,262.52,267.69,267.57,258.71,258.95,264.79,256.78,265.02,269.04,266.56,298.86,291.21,267.36,247.79,244.73,247.64,251.24,254.36,240.52
2022-11-04 22:19:36.336000,L9,231.60,226.11,258.20,260.15,262.58,262.06,261.68,260.74,256.44,259.77,253.33,262.84,256.36,257.58,263.65,249.56,261.09,267.82,260.32,262.44,259.23,244.47,239.60,238.15,245.74,248.45,253.06,228.10
2022-11-05 22:13:39.035000,L8,,,,,,234.34,232.43,230.87,221.09,228.74,231.72,226.05,219.59,210.63,229.53,216.78,232.22,240.67,226.79,224.44,226.11,213.77,220.54,215.59,219.73,221.93,212.45,188.81
2022-11-13 22:13:53.032000,L9,286.96,273.70,274.94,274.31,268.80,269.63,269.40,268.11,264.94,268.50,267.71,269.55,263.23,262.43,269.46,261.70,269.17,272.93,268.05,268.18,265.88,253.50,246.94,245.57,251.93,255.78,259.11,239.82
2022-12-31 22:13:51.762000,L9,,,,,,,,,,252.12,256.49,258.69,248.75,251.14,253.19,240.99,243.31,258.71,252.98,239.54,250.63,239.79,235.61,235.49,241.22,241.48,239.66,220.32
2023-01-08 22:13:24.303000,L8,282.33,273.77,273.19,272.56,266.84,268.94,268.35,268.35,265.90,265.10,268.65,269.89,263.50,262.25,270.14,258.96,267.32,272.42,265.90,266.97,263.68,254.05,246.19,247.18,251.91,255.19,259.53,240.73
2023-01-08 22:13:48.257000,L8,282.97,275.14,274.01,273.20,267.97,269.63,268.74,268.92,267.31,265.89,268.96,270.38,264.89,262.83,270.60,259.65,268.16,273.87,266.47,267.26,264.52,255.09,246.76,247.61,252.40,255.83,260.75,241.10
2023-01-16 22:13:22.088000,L9,284.62,275.66,275.31,273.68,269.35,269.78,269.09,268.90,267.94,267.38,271.13,272.73,265.66,269.36,276.17,262.70,269.08,277.74,269.45,270.43,268.98,253.31,246.21,247.39,254.19,257.03,261.80,241.13
2023-01-16 22:13:46.043000,L9,284.71,275.90,275.36,273.83,269.55,269.85,269.19,269.04,268.13,267.48,271.37,272.61,265.90,269.49,276.37,263.03,269.21,277.87,269.57,270.53,268.99,253.52,246.28,247.52,254.50,257.37,262.08,241.13
2023-01-23 22:19:32.627000,L9,281.69,275.79,274.45,273.91,268.63,269.52,269.35,268.03,270.10,269.32,271.11,271.36,268.92,270.91,273.35,263.81,257.95,271.55,257.87,249.88,262.15,256.19,250.28,249.94,255.99,257.78,258.00,238.11
2023-01-24 22:13:46.509000,L8,284.43,275.35,274.75,273.84,266.85,269.17,269.29,268.39,265.58,266.28,272.46,272.14,267.89,269.62,272.75,263.75,269.28,275.64,269.29,272.63,270.57,256.54,247.10,248.58,253.98,257.51,262.53,243.14
2023-02-08 22:19:42.336000,L9,281.84,272.20,272.46,272.08,266.99,266.55,267.26,264.87,263.38,265.91,267.98,269.89,266.97,263.16,275.54,263.32,267.84,273.32,267.78,268.17,261.62,251.01,246.24,246.53,252.04,253.81,256.95,237.78
2023-02-16 22:19:25.853000,L8,278.68,270.54,271.04,269.60,264.51,264.42,263.82,260.98,261.02,264.12,265.00,268.06,260.87,260.36,268.65,260.82,266.77,270.97,265.06,267.42,262.11,249.84,243.35,242.27,248.93,253.07,256.05,234.99
2023-02-17 22:13:25.410000,L9,,,232.79,237.72,217.35,189.14,236.79,222.22,221.80,228.50,236.02,242.09,,,229.59,192.32,232.05,242.78,223.38,221.84,222.82,217.73,220.07,212.14,221.67,220.55,213.39,189.42
2023-03-05 22:13:13.287000,L9,283.48,271.81,271.06,271.96,329.72,333.60,336.05,299.71,262.87,265.12,292.62,290.82,282.78,271.23,306.95,259.24,267.02,273.97,267.36,270.73,269.09,254.89,247.06,247.27,252.27,258.68,270.29,243.17
2023-03-05 22:13:37.250000,L9,282.32,270.82,269.96,269.89,264.84,266.35,264.84,262.20,261.54,264.00,290.85,288.65,261.30,262.91,305.07,257.61,266.05,271.24,265.47,268.83,266.64,252.22,245.11,245.66,250.70,254.88,261.65,241.32
2023-03-13 22:12:59.020000,L8,,,,,,,214.80,203.33,208.95,217.03,223.71,,,,,,,,,,,174.75,186.45,212.37,220.96,223.87,214.88,192.30
2023-03-13 22:13:22.974000,L8,,,,,,,214.01,202.47,208.40,216.27,223.30,,,,,,,,,,,174.17,185.86,211.72,220.25,222.51,214.32,191.65
2023-03-21 22:13:07.064000,L9,,,,,,230.60,243.62,231.65,231.92,232.93,247.04,242.80,171.45,224.93,236.03,222.08,240.60,245.83,238.47,230.09,233.07,226.28,222.55,223.16,226.86,227.80,218.18,199.80
2023-03-21 22:13:31.023000,L9,,,,,,236.24,244.04,237.97,235.99,235.18,247.90,243.48,175.87,230.51,238.00,226.34,241.42,246.78,241.27,230.43,233.80,227.81,222.95,223.59,227.28,228.33,218.95,201.01
2023-03-28 22:19:09.316000,L9,281.74,271.99,270.91,264.53,262.27,264.36,260.01,259.87,260.38,261.44,264.45,268.30,259.38,259.47,265.92,253.22,263.50,268.54,266.04,267.96,262.07,247.63,243.49,242.78,249.96,251.79,255.75,239.47
2023-03-29 22:12:48.912000,L8,,,,,,,237.72,222.79,225.68,231.57,238.34,233.08,,213.83,234.46,221.64,241.11,244.72,243.74,229.90,233.52,224.64,221.72,222.50,226.00,226.78,220.02,200.41
2023-03-29 22:13:12.871000,L8,279.17,269.83,282.04,273.26,262.31,262.11,258.58,258.62,259.37,261.13,263.71,265.08,256.61,259.28,264.87,253.45,263.35,269.28,262.80,267.27,264.07,248.23,242.56,242.71,248.77,251.79,255.34,239.99
2023-04-06 22:12:57.203000,L9,,,,,,199.82,234.85,222.22,230.94,227.24,237.31,225.08,,220.16,224.89,210.34,239.84,244.99,233.52,225.86,233.39,226.24,222.15,222.35,224.04,226.45,221.20,205.04
2023-04-06 22:13:21.161000,L9,,,,,,,228.25,212.79,220.30,221.62,231.71,213.01,,,,201.85,225.83,242.90,227.97,223.26,228.75,221.16,221.09,219.10,221.15,224.06,217.98,200.91
2023-04-13 22:19:02.869000,L9,,,,,,,211.01,206.35,218.80,225.08,232.30,223.53,,,223.18,210.21,237.79,242.76,231.61,222.96,231.96,220.80,221.40,220.58,221.61,224.12,216.60,200.69
2023-04-14 22:12:57.887000,L8,,,,,,,,,,,,,,,,,,234.00,211.45,215.43,193.29,199.46,186.46,191.59,185.19,169.48,,
2023-04-22 22:12:51.035000,L9,,,,,,,,,,,,,,,,,241.54,246.80,244.55,230.16,235.44,232.26,222.09,222.54,226.01,228.22,221.07,209.05
2023-04-22 22:13:14.998000,L9,,,,,,,,,,,,,,,,,209.04,244.71,244.02,227.97,233.85,227.09,221.34,219.76,224.81,226.93,219.04,206.29
2023-05-23 22:18:29.773000,L8,,,,,,,,,,,,,,,,,,,199.65,200.88,202.48,199.58,182.77,207.24,207.17,211.83,197.20,193.67
2023-05-24 22:12:29.077000,L9,,,,,,,246.98,223.29,249.17,245.90,246.68,,,,,241.35,249.97,259.38,251.85,236.84,251.78,240.00,229.62,229.53,235.19,238.18,239.48,225.22
2023-05-24 22:12:53.035000,L9,,,,,,,,,,,,,,,,,,,188.30,183.33,185.58,192.77,181.91,196.98,190.58,204.00,174.83,182.45
2023-06-01 22:12:19.164000,L8,,,,,,,,,,,,,,,,,,244.57,238.09,224.07,237.92,227.19,220.03,219.55,223.91,226.18,218.77,210.91
2023-06-01 22:12:43.119000,L8,,,,,,,,,,,,,,,,,,,,193.13,179.37,187.70,177.18,185.01,191.05,175.13,167.15,
2023-06-08 22:18:36.190000,L8,,,,,,,,,,,,,,,,224.31,243.68,256.46,245.43,224.90,242.99,234.39,225.79,223.43,226.68,231.90,224.20,221.24
2023-06-09 22:12:24.777000,L9,,,,,,,273.60,256.21,254.74,222.33,,,,,267.79,258.04,256.46,267.23,263.15,241.04,260.71,247.65,234.92,236.73,245.03,248.76,257.68,244.46
2023-06-09 22:12:48.736000,L9,,,,,,,,248.80,249.29,201.33,,,,,,245.99,250.01,262.00,253.21,233.42,253.07,242.18,230.36,231.29,235.64,239.34,246.16,230.63
2023-06-16 22:18:30.825000,L9,,,,,,,,,,,,,,,,,,,198.31,201.74,200.04,200.03,183.03,198.26,198.52,210.46,200.80,195.24
2023-06-17 22:12:28.933000,L8,,,,,,,,,,,,,216.29,235.96,250.81,248.76,253.08,262.83,255.31,238.95,255.82,241.84,232.93,233.75,237.57,243.07,246.28,232.41
2023-06-24 22:18:42.226000,L8,,,,,,,,,,,,,,,,237.93,242.88,251.39,246.74,231.09,244.83,231.36,223.08,220.95,222.48,225.72,219.65,214.42
2023-07-18 22:18:47.957000,L9,,,,,,,,,,,,,,,,,,,205.64,201.62,202.99,198.33,185.68,201.36,191.32,211.05,189.81,194.02
2023-07-27 22:12:38.836000,L9,,,,,,,,,,,,,,,,,,211.83,206.50,213.94,206.55,205.33,201.73,208.92,212.16,217.61,210.64,201.88
2023-07-27 22:13:02.799000,L9,,,,,,,,,,,,,,,,,,241.38,229.64,220.33,227.06,223.89,220.88,216.87,218.21,223.81,216.84,210.88
2023-08-19 22:18:59.606000,L9,,,,,,192.47,228.29,189.75,205.05,232.84,231.53,242.48,229.59,222.04,241.99,234.16,242.48,251.68,244.40,231.56,243.96,234.52,226.20,225.45,227.83,232.71,224.33,218.88
2023-08-20 22:12:59.423000,L8,,,,,,,,,,,,,,,,,235.88,243.54,233.67,221.45,231.72,222.52,220.65,215.74,217.79,222.59,214.23,202.55
2023-08-20 22:13:23.386000,L8,,,,,,,,,,,,,,,,,,238.65,227.95,216.99,224.74,218.73,212.34,211.17,214.16,217.82,208.45,196.79
2023-08-28 22:12:56.142000,L9,,,,,,,,,,,,,,,,,,241.47,231.95,225.13,229.32,219.22,221.25,215.07,218.29,222.25,213.96,199.74
2023-08-28 22:13:20.105000,L9,,,,,,,216.37,213.75,218.91,223.85,232.37,216.89,,,,208.49,232.38,243.56,236.43,228.16,232.86,221.79,221.76,217.27,219.81,225.00,214.85,201.54
2023-09-05 22:12:58.639000,L8,,,,,,,,,,,,,,,,199.78,227.22,243.49,229.15,220.81,224.57,181.03,169.12,,,,,
2023-09-12 22:19:14.051000,L8,,,,,,215.97,236.83,227.43,220.53,227.54,234.61,224.37,,197.91,228.31,214.43,234.94,241.94,231.40,221.71,229.20,219.22,218.08,213.80,216.30,218.58,211.58,198.10
2023-10-07 22:13:32.986000,L8,,,,,,211.23,234.61,221.19,220.14,227.84,234.11,223.38,,,226.10,212.76,229.18,237.26,223.01,222.42,222.39,209.75,186.07,,,,,
2023-10-30 22:19:24.762000,L8,,244.51,249.05,252.70,254.14,256.43,253.66,248.68,205.82,,,,,,228.53,239.34,254.44,256.68,249.49,235.65,248.62,235.21,230.97,227.32,231.34,234.32,231.30,211.90
2023-10-31 22:13:09.706000,L9,327.51,318.85,329.55,327.86,325.14,328.35,330.12,380.59,401.41,379.45,320.74,310.38,475.58,470.92,315.67,475.20,369.15,420.85,326.73,358.00,325.68,322.02,321.91,316.32,308.00,298.89,307.88,310.67
2023-10-31 22:13:33.669000,L9,327.14,318.59,329.36,327.51,324.79,328.18,329.81,379.85,400.99,378.90,320.77,310.24,475.26,378.96,314.63,474.95,452.64,420.77,388.65,357.84,325.17,321.89,321.58,316.15,307.52,298.62,307.67,310.24
2023-11-23 22:19:29.215000,L9,,,,,,,,,,,,,,,,,,,,211.98,248.06,226.94,196.10,206.39,200.27,175.89,,
2023-11-24 22:13:15.871000,L8,296.36,309.73,303.15,306.41,299.84,269.73,268.06,267.27,266.21,264.29,270.76,269.65,264.71,262.47,273.10,262.31,269.24,273.24,268.87,263.60,270.44,254.21,248.02,249.08,278.46,260.48,270.07,241.78
2023-11-24 22:13:39.830000,L8,300.61,311.36,307.61,309.31,305.60,325.63,311.69,297.19,330.84,265.30,274.58,270.65,266.92,263.87,276.22,263.67,271.65,275.70,270.06,271.27,272.96,256.29,249.21,250.80,282.33,271.66,296.25,296.35
2023-12-10 22:13:09.269000,L8,326.72,311.81,309.55,304.68,317.61,321.55,318.55,320.76,280.42,317.43,283.59,334.11,311.41,308.09,326.12,328.52,326.82,327.96,310.61,319.50,327.10,312.61,309.05,319.23,313.51,293.90,288.83,300.80
2023-12-10 22:13:33.227000,L8,329.01,315.15,311.65,309.98,320.16,332.12,326.03,323.01,331.57,320.71,304.09,340.02,313.44,310.06,330.45,331.45,331.82,344.60,316.79,323.35,329.02,314.85,312.55,321.81,321.69,298.11,290.74,303.48
2024-01-02 22:19:17.594000,L8,325.55,322.48,323.12,313.04,314.05,336.06,320.08,339.38,312.54,315.49,295.93,321.24,322.30,303.65,304.12,297.80,319.97,309.42,309.13,304.31,313.37,313.67,316.00,306.40,292.91,283.71,282.67,293.36
2024-01-10 22:19:27.841000,L9,322.36,326.69,329.82,320.53,319.53,328.21,331.28,367.56,323.05,335.99,341.47,368.06,341.35,412.18,341.90,322.06,322.07,355.38,344.34,334.78,336.74,336.02,320.15,319.33,312.63,310.71,298.43,302.13
2024-02-03 22:19:16.877000,L8,279.78,270.15,267.30,265.49,262.58,265.14,265.40,262.14,260.62,262.80,266.41,267.19,259.59,260.90,273.29,258.95,267.46,269.47,266.33,267.16,265.59,246.73,245.36,245.71,252.70,263.97,257.42,236.66
2024-02-04 22:13:19.606000,L9,285.58,274.02,274.01,274.43,267.13,269.53,271.18,269.75,265.66,266.46,269.95,271.54,268.12,266.34,279.10,264.77,273.60,276.80,271.50,274.91,272.86,259.24,249.48,251.40,260.30,271.58,266.40,243.67
2024-02-04 22:13:43.561000,L9,284.45,272.93,273.16,273.12,266.13,268.74,270.05,267.63,263.40,265.64,268.59,270.56,265.30,264.06,277.57,263.09,270.92,274.61,269.84,271.74,270.81,256.37,248.37,250.01,257.36,266.33,263.35,241.62
2024-02-11 22:19:28.931000,L9,291.90,278.98,279.67,287.17,301.94,294.67,297.62,291.39,335.14,331.58,324.20,325.32,339.06,265.79,307.58,306.03,303.32,299.73,316.32,324.81,284.99,285.45,285.03,278.60,268.56,259.60,268.00,243.53
2024-02-12 22:13:06.098000,L8,306.02,280.29,279.20,276.98,277.31,278.13,320.24,336.31,350.87,337.64,277.07,284.10,274.03,274.99,277.92,267.68,287.46,295.68,331.65,342.81,325.21,330.35,268.26,270.38,270.29,273.00,274.20,273.45
2024-02-12 22:13:30.056000,L8,283.41,272.31,273.42,269.56,266.37,268.05,267.48,265.75,262.69,265.03,267.42,268.92,261.70,263.61,269.03,261.59,270.05,274.35,267.72,275.43,271.27,256.05,247.46,248.33,255.19,258.62,263.76,243.29
2024-02-19 22:19:15.470000,L8,286.37,281.94,275.06,277.56,277.70,272.03,295.20,306.73,336.77,306.78,277.74,277.32,271.27,262.07,274.36,267.61,277.66,279.71,272.13,322.48,325.60,327.01,330.26,317.10,317.53,318.96,321.39,316.90
2024-02-20 22:13:07.958000,L9,,,,,,228.24,230.71,223.42,224.36,231.59,239.43,242.30,180.08,210.58,237.14,223.11,242.17,245.55,243.39,230.25,235.16,227.03,222.75,224.53,228.51,229.15,223.93,203.81
2024-02-20 22:13:31.917000,L9,,,,,,,213.48,201.69,216.91,225.52,230.51,,,,,181.54,218.99,241.87,229.70,225.53,230.79,221.82,220.97,222.73,226.41,226.37,219.12,198.94
2024-02-27 22:19:19.790000,L9,281.53,271.31,270.05,262.79,263.60,263.83,262.70,260.36,260.15,261.29,265.18,267.22,257.78,259.67,266.79,253.35,264.88,269.10,263.31,249.98,264.15,247.24,242.40,241.75,249.69,252.42,255.32,235.36
2024-02-28 22:13:00.104000,L8,275.89,266.12,270.47,261.22,263.92,265.77,263.63,260.43,260.10,262.81,265.62,267.97,258.55,260.95,265.50,256.27,265.83,268.75,264.53,267.36,266.77,248.78,245.22,246.14,251.71,253.61,258.40,242.64
2024-02-28 22:13:24.063000,L8,277.17,266.43,271.02,261.84,264.78,266.32,264.98,261.74,260.70,263.77,266.12,268.98,259.23,261.51,267.56,258.01,267.00,269.45,265.74,268.58,267.64,250.22,246.30,247.09,252.59,254.63,259.83,243.19
2024-03-15 22:12:49.841000,L8,,,,,,,215.96,214.32,218.02,224.21,230.27,216.03,,,,180.83,205.27,238.41,225.57,223.10,222.89,213.34,221.49,219.56,221.71,224.85,217.69,196.56
2024-03-15 22:13:13.795000,L8,,,,,,190.61,219.66,217.64,220.21,225.54,233.92,223.08,,,226.75,209.04,221.11,241.37,229.12,224.03,225.61,216.52,221.32,220.48,219.66,224.82,217.78,199.26
2024-03-23 22:13:07.482000,L9,,,,,,,,,,,,,,,,,,217.28,206.95,214.46,210.51,205.45,208.96,207.60,213.91,215.67,194.64,186.14
2024-03-23 22:13:31.441000,L9,,,,,,,219.51,202.08,215.55,222.90,232.53,216.50,,,,190.68,211.95,241.08,224.55,220.38,224.89,218.32,220.28,216.72,222.66,221.06,214.96,198.52
2024-04-07 22:18:47.649000,L8,,,,,,,210.76,206.45,214.75,226.87,238.19,222.97,,218.49,222.09,212.10,239.68,243.43,233.81,229.49,233.03,223.04,222.18,222.36,224.25,225.75,219.16,206.19
2024-04-15 22:19:04.075000,L9,,,,,,,230.29,202.82,219.73,226.15,236.61,231.57,,,,174.21,237.21,241.27,230.77,221.33,229.50,220.20,221.10,217.91,223.91,224.75,215.08,201.16
2024-05-02 22:12:20.382000,L8,,,,,,,,,,,,,,,,,235.87,244.84,238.54,224.81,237.24,227.25,222.60,223.19,225.50,229.07,221.59,213.53
2024-05-02 22:12:44.341000,L8,,,,,,,213.37,213.74,218.01,224.03,233.26,,,,,,243.00,248.40,244.40,228.67,244.85,233.46,224.46,225.29,227.71,231.68,225.34,217.62
2024-05-10 22:12:36.648000,L9,,,,,,,212.03,210.20,223.08,232.65,244.31,,,,,238.49,244.82,252.52,246.20,231.83,244.87,235.32,225.49,226.65,230.95,232.79,225.90,218.41
2024-05-10 22:13:00.607000,L9,,,,,,,,,,,,,,,,,,242.99,236.03,225.28,234.80,225.90,221.78,221.32,223.90,226.60,217.99,208.42
2024-06-11 22:12:18.141000,L9,,,,,,,,,,,,,,,265.73,261.71,256.06,266.61,267.58,268.81,263.04,247.11,233.52,235.59,247.44,250.46,254.52,244.06
2024-06-11 22:12:42.100000,L9,,,,183.49,205.59,258.26,217.17,,,,,,,,267.05,262.96,258.41,267.29,268.14,271.18,267.54,247.61,233.96,235.97,254.89,252.39,255.98,249.74
2024-07-04 22:18:27.941000,L9,,,,,,,271.61,252.30,256.51,234.00,,,,,,260.36,254.34,267.87,263.93,265.75,264.17,246.07,234.68,235.81,242.36,276.14,254.88,235.32
2024-07-05 22:12:21.266000,L8,,,,,,,,,,,,,,,,,243.24,255.12,249.02,230.90,243.58,235.65,225.21,225.63,227.27,232.85,223.63,220.06
2024-07-05 22:12:45.229000,L8,,,,,,,,,,,,,,,,255.18,255.65,267.83,264.42,258.92,260.03,244.72,232.35,233.65,240.96,245.89,269.40,232.81
2024-07-12 22:18:36.815000,L8,,,,,276.48,247.30,258.52,253.33,254.51,257.16,254.97,,,,258.95,258.08,251.35,260.52,256.61,262.79,257.90,243.84,232.06,235.08,240.90,243.88,246.44,238.57
2024-07-13 22:12:26.404000,L9,,,,,,,281.02,260.59,256.00,231.16,,,,,268.27,260.74,259.96,268.69,267.29,240.54,268.79,247.93,236.94,242.19,248.97,251.12,256.02,244.66
2024-07-13 22:12:50.371000,L9,,,,,,,282.38,258.27,256.95,233.33,,,,,275.29,206.08,261.81,269.44,267.86,271.49,275.06,251.05,239.34,248.67,254.63,253.00,257.70,251.45
2024-07-29 22:12:29.029000,L9,,,,,,,,,,,,,,,,,,218.17,207.95,216.15,216.33,203.91,208.17,208.67,209.55,219.04,212.93,192.56
2024-08-05 22:18:42.471000,L9,,,,,,,205.10,210.50,234.39,238.05,242.60,,,,,239.11,240.83,249.65,244.13,223.68,241.38,231.24,223.74,223.29,224.39,229.84,219.03,215.87
2024-08-06 22:12:33.326000,L8,,,,,,,,,,,,,,,,,,,192.84,200.52,191.76,191.35,181.09,196.89,190.65,208.81,177.85,181.56
2024-08-06 22:12:57.285000,L8,,,,,,,,,,,,,,,,,240.16,246.24,241.83,223.85,238.84,227.85,223.55,223.36,222.11,227.28,218.92,216.59
2024-08-21 22:18:55.546000,L9,,,,,,,231.34,207.53,225.94,230.24,241.77,,,,,195.74,191.14,228.97,202.74,196.31,222.52,220.46,188.19,213.45,212.49,218.77,210.26,191.10
2024-09-07 22:12:54.954000,L8,281.32,268.77,278.01,268.96,262.94,266.09,262.74,259.59,258.56,261.16,264.05,265.12,256.60,259.02,264.35,261.07,266.90,269.55,265.75,266.16,261.58,246.45,242.85,244.15,247.72,251.53,253.47,234.55
2024-09-07 22:13:18.913000,L8,280.41,268.32,276.79,267.96,262.22,265.08,260.44,258.84,257.93,259.89,263.14,263.55,255.28,258.29,263.34,259.11,265.43,268.24,264.25,253.34,260.83,245.67,240.20,242.75,245.75,249.90,252.09,234.33
2024-09-14 22:19:06.739000,L8,,,,,,213.28,221.38,212.39,219.40,228.26,234.09,233.78,,,225.49,215.64,225.72,236.93,217.52,217.62,215.37,207.49,220.66,214.35,215.94,216.75,213.14,185.16
