dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0160,nzd0546-0161,nzd0546-0162,nzd0546-0114,nzd0546-0115,nzd0546-0186,nzd0546-0187,nzd0546-0113
2001-11-26 22:09:21.320000,L7,358.03,394.02,378.70,365.32,360.33,359.03,364.56,368.01,354.66,351.19,348.51,373.14,371.62,384.44,381.86,375.85,407.88,423.55,447.78,461.09,488.85,486.35,270.59,242.74,220.26,187.24,181.72,187.16,192.88,202.67,212.65,207.10,191.76,167.92,159.45,155.46,159.95,170.17,184.32,209.78,232.88,255.95,282.25,313.95,347.16,377.81,407.16,438.48,464.59,478.53,478.58,476.32,461.90,433.96,199.97,360.25,,,,,,,,,,,,,,190.86,210.81,470.37,277.69,262.93,250.15,231.13,256.80,400.19,415.75,402.19,380.25,381.09,189.38,452.45,467.13,472.52,271.79,294.30,357.57,425.97,,,,502.32,466.57,426.29,389.32,382.82,387.37,381.71,369.40,347.74,329.15,337.41,361.31,364.25,287.85,235.86,203.61,180.61,159.62,249.35,512.13,,461.24,406.64,369.70,200.13,319.40,353.59,357.96,400.80,252.70,258.99,273.37,290.07,252.08,144.98,157.01,171.64,205.94,227.11,243.52,262.64,282.87,310.79,341.77,390.29,388.92,394.81,161.78,185.57,206.27,214.88,232.13,240.94,248.85,241.19,245.26,256.54,285.71,302.36,298.24,376.97,380.56,,,,,,,248.50,366.12,,,,227.26,419.48,414.37,404.95,269.59,303.76,350.46,308.55,287.82,191.95,176.91,498.12,520.46,,,,,,,,,,166.50,189.79,,,,,,
2001-12-19 22:15:37.819000,L7,,,,,,,,,,,,,271.67,286.04,294.01,306.46,333.87,372.03,433.98,465.55,477.62,503.80,511.61,490.95,482.68,484.12,487.98,493.13,496.13,483.36,459.27,433.86,427.42,415.82,416.79,420.93,431.84,449.41,470.71,237.41,370.09,270.37,323.95,374.03,427.72,474.58,494.40,483.69,435.15,359.63,298.01,240.19,230.80,240.63,,,,,,,,260.51,254.14,239.47,223.38,,,,,,282.71,159.41,144.88,315.65,277.61,214.25,,295.05,218.48,200.06,359.40,355.18,360.30,367.46,359.79,351.84,325.84,308.25,295.02,270.92,,,,270.83,266.40,268.19,259.02,253.02,234.34,414.89,409.73,404.21,399.62,390.67,386.02,379.47,373.31,360.82,348.32,357.28,351.47,345.11,340.16,289.11,312.61,260.40,169.63,134.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.81,346.29,319.41,281.79,356.22,369.97,341.94,227.66,,,,,,,,,,,,,,,183.40,433.22,,,253.25,,,,,,,239.55,
2002-02-14 22:09:41.178000,L7,316.81,445.81,476.10,478.16,464.93,462.21,462.04,447.60,443.87,457.03,452.29,447.33,400.09,400.53,417.65,424.25,424.96,441.51,463.41,481.01,,,274.26,248.79,222.37,185.16,183.34,186.97,196.67,205.94,212.92,210.25,192.12,171.28,169.07,163.18,163.93,176.54,194.26,218.17,241.17,264.89,286.90,319.95,352.55,383.35,409.37,444.06,469.14,479.87,484.20,476.96,458.97,422.62,,,,,,,,286.78,293.41,242.20,,,,,429.96,404.16,322.73,347.36,439.43,233.49,311.60,510.22,432.07,410.99,470.73,452.28,433.42,417.27,447.71,461.16,478.94,483.15,465.12,444.71,439.15,444.95,207.40,192.49,142.04,496.06,470.85,424.11,386.63,376.39,389.68,362.80,366.86,348.99,327.91,338.28,355.70,370.71,404.76,417.85,435.94,433.06,477.71,470.28,481.39,,458.47,267.76,134.17,,342.48,330.54,320.59,443.13,271.58,281.07,291.13,305.54,279.42,283.89,176.16,199.07,228.99,252.96,258.70,283.11,291.69,327.06,361.02,411.81,419.75,421.24,178.23,196.24,212.39,225.75,243.48,249.00,258.15,250.94,255.84,267.34,297.65,307.57,305.00,374.94,,,,,,,286.15,412.40,384.33,,,394.61,437.59,451.47,453.94,414.25,300.58,378.56,359.07,337.56,305.32,271.45,224.22,,,,,311.10,283.12,300.80,,475.15,262.38,194.51,208.32,219.58,221.31,,,,,
2002-03-25 22:15:47.156000,L7,289.78,178.24,183.86,172.00,,,,,,,228.17,222.65,266.76,274.10,287.46,303.86,337.14,375.94,430.00,455.97,465.34,492.18,498.79,351.38,310.38,471.28,477.64,483.91,481.57,476.16,439.88,426.59,415.03,409.67,412.23,418.33,429.15,456.02,471.90,353.11,380.02,261.16,318.11,365.00,418.43,461.32,490.60,483.49,437.86,355.12,298.45,245.11,226.36,238.34,,,,,,,,194.80,248.59,232.56,224.79,204.19,,254.08,272.84,287.03,217.93,238.34,265.23,302.32,328.40,354.90,349.76,290.75,195.25,207.13,222.46,202.16,245.86,312.05,340.88,329.73,320.69,298.46,292.98,276.77,,427.25,473.77,332.02,438.18,431.10,436.52,433.07,417.20,416.45,409.70,405.39,399.40,388.18,384.30,379.31,375.17,362.06,348.23,347.69,336.92,208.14,335.33,316.57,318.33,312.32,306.61,306.84,285.80,299.76,288.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.34,,,,,,,,400.49,346.95,,497.67,442.95,208.66,186.43,229.92,,,,,,,,,519.23,,,,,,277.56,424.48,353.77,449.16,434.19,,,,170.34,219.16,445.59,297.97,
2002-07-31 22:15:11.713000,L7,,,,,,,,,,,,,,,,,,,,,,,418.73,,,,,395.14,278.26,235.17,145.50,,,,,281.10,288.22,437.54,467.41,477.16,500.98,152.34,216.75,306.40,185.88,163.11,253.70,258.49,253.65,246.97,419.46,346.35,468.19,201.67,306.87,351.24,343.07,354.31,230.01,221.70,315.50,176.42,259.78,255.10,233.68,178.40,191.92,213.00,242.03,303.03,,304.67,436.15,325.13,412.66,363.13,361.23,416.56,388.14,364.11,340.80,338.71,343.37,358.23,334.16,327.27,228.01,299.15,284.06,,,,,,,,,,,399.21,395.36,403.78,396.70,,386.44,381.14,373.92,213.80,349.70,345.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.69,340.50,400.45,,,300.31,321.93,354.83,,339.24,395.42,420.78,325.23,237.20,256.57,142.22,250.67,146.91,149.86,328.20,205.62,346.12,493.02,,500.03,438.55,245.72,245.67,,,,,,,,,,,,271.58,411.76,511.46,431.82,379.01,,471.09,460.50,469.69,,,,232.18,245.57,,,167.72
2002-10-03 22:14:41.164000,L7,219.20,,,,,,,,,,,,238.81,258.43,271.65,270.83,308.85,343.05,408.71,438.52,450.54,476.08,420.25,,210.67,410.67,367.77,479.80,485.26,467.75,418.61,418.24,402.00,396.27,382.11,402.78,418.80,441.29,462.26,482.43,504.82,247.76,308.18,358.60,414.97,168.48,200.84,239.14,243.81,352.23,288.40,236.53,215.09,228.83,,,,,,,,265.40,258.35,242.46,231.62,,,434.07,310.78,507.14,,231.35,266.88,377.70,400.30,356.06,501.18,281.29,386.95,374.70,342.02,339.07,348.31,356.12,346.44,249.46,258.79,295.03,275.72,,,435.50,441.77,315.31,355.07,243.50,234.16,227.28,,414.84,409.47,403.45,485.12,489.30,482.06,480.56,458.59,365.27,347.26,348.52,302.47,345.43,340.23,174.52,273.30,244.44,158.21,153.64,219.25,243.20,214.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.60,455.33,439.77,206.69,143.93,140.44,140.54,143.36,145.16,,305.86,297.26,283.71,,,166.59,245.09,,,,,,,,,,510.08,,,,,,284.13,298.28,,273.35,420.29,,,,,,,,
2002-11-29 22:09:01.492000,L7,290.90,408.36,439.49,473.02,442.62,447.98,443.76,425.55,433.56,433.95,433.82,422.97,394.39,397.20,391.76,382.60,361.69,379.73,384.84,431.40,448.36,461.53,307.20,280.93,255.76,219.87,221.61,215.19,226.52,233.09,244.32,238.56,226.35,203.40,185.98,189.06,198.71,200.38,216.28,240.21,256.72,279.29,303.08,154.55,188.14,236.61,290.60,329.25,336.80,326.06,500.85,495.50,486.80,471.82,356.66,,,,,,,,,,,,,,,,,,,,,,,,,493.20,500.17,455.46,480.86,473.19,494.65,488.35,495.53,487.13,468.17,464.88,232.89,222.58,176.94,,,491.47,502.87,514.85,368.32,337.49,321.90,321.27,310.74,315.25,333.79,326.09,252.16,212.76,172.69,177.02,136.37,,,410.06,405.26,249.92,,,255.31,324.59,288.18,380.28,177.23,230.53,266.54,297.37,272.47,,,,,,,,,,304.91,388.45,375.87,395.23,212.29,223.99,250.70,256.75,273.65,280.12,285.09,272.95,279.93,292.24,324.99,331.61,335.20,,,,,,,,,,,,,,,,460.46,413.84,390.97,433.60,350.52,311.94,314.68,306.28,268.31,455.88,514.02,155.08,,,,,,,,,229.00,233.17,232.54,,,,,
2003-01-07 22:15:16.778000,L7,,,,,,,,,,,,,,,186.73,187.26,255.92,325.58,423.90,446.67,451.17,434.27,,,,,,245.27,432.90,303.66,399.15,418.37,235.65,216.54,366.61,369.36,377.68,,287.42,423.24,,248.24,310.69,250.13,293.49,302.45,409.64,370.67,371.14,227.76,246.80,215.06,217.13,221.69,243.52,251.17,149.96,353.08,378.30,364.46,388.88,475.94,468.85,442.94,491.64,247.56,227.34,232.21,248.74,308.73,,500.61,,,319.37,343.25,342.83,,,,,,,,,,,,,,,,,,,,,,,403.21,397.99,394.96,390.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.09,275.71,302.88,395.79,192.74,192.98,342.02,386.86,252.35,221.79,497.32,,,148.16,453.33,290.34,378.68,148.10,148.83,444.50,464.80,,,,,,,,,,,,,,,,,383.71,414.91,264.45,447.42,,340.35,,,,,,,,,167.87,179.22,,,186.73
2003-02-24 22:15:37.262000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.94,346.45,268.03,236.17,,325.54,293.93,,,407.90,449.82,436.15,497.76,523.81,240.53,351.98,407.03,452.83,477.69,409.89,363.44,213.85,246.00,200.89,193.50,193.09,262.31,,457.12,448.36,377.51,453.33,364.39,462.18,255.37,249.33,230.64,204.15,205.36,,,434.94,,466.17,,,319.47,338.15,298.98,,,,,,,,,,,,,,,,,,,,,,,343.55,385.24,394.45,389.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.28,304.97,436.79,451.01,,,,170.62,440.63,411.25,370.33,333.78,150.24,151.92,465.76,333.97,405.31,,,,,,,,,,,,,,,,190.69,207.40,,,,,437.36,,,,,,,245.36,,,,252.73
2003-03-21 22:09:27.545000,L7,341.35,495.09,492.46,,495.34,511.94,520.23,458.43,459.69,,,462.70,510.03,440.86,422.79,433.93,465.49,,,,,,250.76,239.68,212.10,143.35,161.74,169.33,189.79,203.12,210.41,205.69,151.89,165.77,157.79,153.11,158.22,170.36,190.18,215.33,238.36,261.82,147.17,209.08,275.58,160.28,220.19,228.57,262.07,290.01,233.61,176.27,324.94,224.05,,394.87,141.49,141.86,146.38,145.12,143.38,,,183.94,178.88,169.81,161.85,,208.04,241.14,256.03,293.25,165.50,283.89,276.27,281.12,268.54,326.39,475.22,420.56,466.96,428.26,327.58,410.83,186.69,281.79,397.34,443.62,426.39,413.53,,,,,,479.12,401.69,484.47,476.96,484.80,,428.04,435.82,496.81,392.70,364.83,299.03,255.05,259.30,387.39,397.28,480.26,,,468.86,413.81,366.78,313.10,300.21,345.53,341.98,460.59,390.92,473.23,457.89,486.90,366.57,357.62,335.03,211.86,236.18,263.63,264.81,289.15,304.23,337.05,376.24,419.71,429.29,447.06,161.75,189.80,202.24,204.32,219.60,237.20,251.70,238.94,249.34,257.94,292.20,306.17,281.91,306.14,432.00,138.56,140.90,144.88,141.42,143.69,,308.64,186.39,189.99,207.26,200.46,457.33,284.60,245.81,397.56,224.47,347.87,287.38,301.56,281.19,188.89,154.45,,,,,,,468.03,192.43,207.67,194.44,457.12,,,,151.27,,,,157.05
2003-04-13 22:15:43.669000,L7,,,,,,,,,,,,,,,,242.97,217.92,317.81,318.95,404.42,329.02,,,,,,,302.50,372.68,334.21,342.62,408.60,401.26,322.22,317.83,380.43,419.59,433.33,460.90,474.72,493.58,517.18,309.82,268.51,196.18,256.84,296.47,433.70,386.67,340.74,266.65,212.23,206.96,207.21,422.64,439.66,410.79,385.00,403.51,429.00,349.70,481.81,475.29,447.90,492.92,223.31,210.90,,,415.37,211.22,140.84,135.80,423.74,334.51,466.75,344.79,324.34,,,278.34,322.34,340.98,343.28,,,,,,,,,,,,,,,,,,,,,380.85,379.65,,221.29,314.66,342.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.53,384.27,400.62,408.73,185.27,414.35,215.49,414.02,272.76,305.38,279.57,,,482.69,461.31,392.83,362.58,329.62,147.92,398.44,465.93,372.82,311.15,,,421.90,425.10,417.90,,,,,,,,,,,198.25,269.43,178.26,167.03,285.73,465.46,401.92,473.80,419.76,399.65,,,,,,,,192.08
2003-08-11 22:03:51.447000,L5,327.28,191.19,219.65,220.34,230.63,240.27,249.49,266.43,265.85,275.05,298.57,298.71,345.91,325.14,325.29,329.79,368.66,436.45,468.26,491.99,503.94,,,511.81,505.64,503.67,501.91,509.00,500.14,486.37,462.00,452.09,439.32,433.44,430.07,439.39,451.72,470.56,491.07,505.70,279.92,371.64,421.21,471.43,512.38,476.89,502.29,494.48,445.52,373.63,314.06,250.00,240.24,258.69,,,,,,,,,,,,,,,,,,,,,,,,,436.58,404.45,409.96,371.57,376.63,380.09,521.97,514.03,504.03,503.91,466.60,440.07,486.55,479.22,480.14,211.50,146.46,472.69,466.40,459.84,456.17,449.94,439.19,435.38,426.61,428.48,418.29,415.84,403.03,390.91,383.04,385.03,377.00,373.66,360.51,357.11,349.58,346.15,350.08,340.26,337.71,329.16,327.73,244.57,166.89,153.72,,,,,,,,,,,,,,,,162.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.22,440.24,465.92,517.19,244.20,215.44,191.41,,494.38,,,,,,,,,,,,487.51,493.84,417.43,,,331.07,353.80,
2003-10-07 21:58:35.519000,L5,314.34,446.77,486.68,479.48,476.85,484.25,460.10,440.24,443.16,445.97,451.88,426.95,412.96,404.18,406.27,410.10,425.05,492.74,,,,,262.75,238.42,202.96,181.38,178.92,185.45,193.96,203.91,209.95,206.40,177.89,164.35,156.74,153.59,159.18,174.63,192.00,217.99,242.23,264.89,291.60,324.68,360.38,385.73,417.01,443.93,471.81,479.25,477.19,474.07,456.39,423.12,,,,,,,,,,,,,,,,,,,,,,,,,,511.32,498.44,475.09,493.50,472.56,482.65,487.64,480.50,466.12,463.94,457.01,250.82,241.60,196.03,139.92,455.51,409.43,366.97,349.98,331.50,320.24,317.61,308.24,297.24,305.83,329.99,347.31,276.25,219.06,181.16,161.85,,,,,,,,,,314.91,313.49,372.83,276.82,285.83,308.63,306.56,317.39,303.04,187.00,202.69,246.89,254.92,273.88,279.55,300.16,328.11,367.68,406.52,409.93,405.91,178.30,198.89,214.65,225.77,239.66,247.05,251.75,241.46,258.33,273.23,298.92,301.64,292.06,349.12,,,,,,,,,,,,,,,451.83,449.08,461.83,398.77,371.70,354.21,340.41,320.08,259.22,,,143.71,,,,,,,,,234.64,244.81,254.40,,,,,
2003-12-26 21:59:30.091000,L5,327.40,429.53,470.96,461.13,456.42,455.47,438.78,426.38,434.60,437.64,439.94,416.42,403.76,399.45,400.52,400.09,411.93,507.02,,,,,258.88,497.80,491.31,412.69,398.47,399.00,381.66,370.29,358.26,347.66,335.74,318.46,315.88,304.13,300.85,305.17,314.97,339.16,378.16,424.74,459.46,498.74,364.65,390.69,420.43,449.83,474.52,483.84,490.57,485.30,469.82,429.39,192.90,,,,,,,,,,,,,,,,,,,,,,,,,503.43,480.27,461.94,465.07,463.70,475.23,484.46,481.08,466.83,454.61,451.00,228.30,228.08,180.28,505.54,460.07,424.41,375.82,363.14,370.37,352.11,347.42,330.12,317.04,324.01,339.75,355.83,282.69,223.89,187.73,174.57,140.27,206.89,284.09,,,,,,296.56,325.34,323.96,313.61,256.77,262.44,274.90,284.57,202.81,145.36,170.00,190.93,224.89,235.53,253.13,268.08,286.18,318.06,352.58,390.34,394.61,402.58,183.68,204.88,224.88,229.66,249.33,253.97,254.19,247.81,260.74,282.73,305.60,311.84,295.29,373.68,,,,,,,,,,,,,,,442.17,428.39,374.61,393.76,362.06,340.06,321.86,299.91,249.45,,,145.79,,,,,,,,,221.46,229.56,235.68,,,512.31,,
2004-01-27 21:59:38.149000,L5,302.36,438.81,471.61,467.70,465.29,466.76,439.60,423.04,431.46,431.30,422.26,417.63,406.99,401.92,404.09,402.08,414.80,490.95,,,,,270.65,493.46,478.82,408.75,396.31,394.55,379.17,369.93,360.76,352.00,336.48,319.25,313.22,302.67,296.94,305.69,316.80,336.96,375.55,426.55,462.27,503.10,202.26,260.60,306.58,341.00,349.08,318.85,293.32,243.24,199.18,438.02,218.11,,,,,,,,,,,,,,,,,,,,,,,,,507.33,486.79,474.95,477.47,476.91,484.50,489.36,483.97,466.30,458.18,457.36,232.57,232.02,189.10,496.22,456.27,413.09,366.85,350.77,356.68,336.53,334.07,316.38,304.20,317.42,340.57,345.51,263.67,219.28,182.36,168.32,137.90,212.10,268.87,,,,,,,300.57,301.89,289.68,256.94,266.28,278.33,276.61,194.51,143.15,175.35,194.41,212.90,226.39,246.52,257.02,285.36,307.44,356.92,392.74,402.90,407.55,180.63,205.67,220.42,228.55,246.73,252.02,254.31,243.65,259.06,275.28,305.13,314.26,299.97,369.72,,,,,,,,,,,,,,,450.14,443.62,388.59,396.75,362.78,352.62,328.09,317.11,259.14,,,140.74,,,,,,,,,230.29,236.14,239.38,,,479.48,,
2004-03-31 21:59:59.745000,L5,284.91,438.24,473.75,467.52,466.68,473.24,444.80,430.83,443.68,437.01,434.04,417.74,403.48,400.82,395.85,402.89,412.00,436.62,462.41,468.49,498.99,494.45,269.92,248.91,219.44,196.67,191.05,197.99,204.31,215.05,220.91,213.71,188.51,171.70,163.52,165.39,170.04,188.94,201.82,231.97,251.50,272.24,295.24,328.05,365.22,392.50,425.90,459.82,482.65,490.30,492.77,484.38,468.77,433.18,205.52,,,,,,,,,,,,,,,,,,,,,,,,,511.55,493.07,479.52,482.91,474.29,490.50,493.85,481.30,468.59,466.89,457.10,242.35,238.55,194.86,492.44,451.54,415.48,361.28,346.49,343.28,335.66,326.99,314.22,302.46,311.29,337.43,339.75,260.74,220.94,178.35,166.90,,,,506.79,435.49,177.96,,,,307.40,283.33,285.77,258.60,275.32,287.01,283.17,175.76,144.24,175.14,193.53,227.54,237.52,253.12,268.58,287.28,320.45,351.16,392.79,404.68,403.38,179.02,198.30,225.34,234.00,243.22,256.82,256.67,241.48,259.75,273.41,301.61,309.69,304.07,363.92,,,,,,,,,,,,,,,454.62,441.19,407.12,397.79,372.65,355.21,335.29,319.22,265.48,505.50,,139.74,,,,,,,,,235.81,248.40,246.27,,,,,
2004-04-23 22:06:53.682000,L5,326.12,185.41,216.32,219.43,221.60,226.36,231.74,255.38,257.91,262.24,275.93,274.81,297.27,305.99,316.32,334.30,367.17,401.98,459.65,488.11,500.35,,,506.40,498.89,499.51,502.13,505.54,506.97,492.76,468.09,446.40,431.32,427.35,425.05,436.31,448.08,468.89,482.74,503.42,147.81,277.63,336.31,374.38,421.07,467.79,492.47,487.17,441.42,372.39,317.54,254.60,243.78,251.49,,,,,,,,,,,,,,,,,,,,,,,,457.97,422.25,392.89,376.20,372.17,365.22,378.23,363.72,349.56,342.05,317.71,299.11,281.91,481.46,476.27,479.82,475.02,470.91,467.59,463.38,456.27,456.92,449.01,440.94,436.58,426.22,421.42,412.17,403.37,398.19,382.56,378.75,380.96,376.09,368.72,351.09,353.61,346.33,342.97,338.37,339.50,335.92,323.99,327.07,,,,,,,,,,,,,,,,,,,149.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.54,209.95,235.57,205.76,178.99,156.96,,,,,,,,,,,,,,,,474.61,478.51,,,312.27,349.85,
2004-05-02 22:00:57.398000,L5,341.48,,,,505.20,505.85,487.62,505.94,497.80,485.41,,,499.24,505.24,512.38,507.42,485.35,,,,,,225.15,222.00,505.86,493.53,497.81,467.55,409.74,386.44,383.69,364.46,354.97,330.34,343.15,335.07,325.65,329.64,351.15,375.74,404.90,464.63,478.94,315.20,350.29,378.79,410.48,438.40,458.99,466.68,471.59,457.87,439.21,395.10,,,,,,,,,,,,,,,233.40,254.93,496.54,,,,,,,485.55,483.40,458.03,446.96,436.94,440.90,437.17,452.63,450.27,445.54,444.91,433.92,418.16,,,,507.25,474.04,439.56,387.94,373.87,380.00,377.24,356.99,342.00,331.68,339.48,348.24,368.30,301.35,226.90,202.20,184.22,162.65,261.41,486.97,517.74,454.92,407.12,346.95,,296.05,323.78,337.38,498.76,505.27,520.14,466.26,497.59,514.68,490.46,446.34,401.07,454.34,475.74,463.27,475.90,509.28,461.25,397.97,423.99,488.56,486.76,150.71,178.04,196.27,208.82,216.89,229.09,227.23,207.17,240.67,249.94,268.09,288.00,267.39,316.55,,,,,,,,,,,,,320.41,,380.24,247.08,162.10,348.96,339.65,297.41,300.32,255.19,214.99,,,,,,,,,,,,178.38,133.97,,,,,,
2004-05-09 22:07:21.512000,L5,354.42,231.37,233.84,233.08,241.84,244.54,251.90,263.07,270.81,273.84,288.61,280.63,301.95,306.41,315.57,329.95,374.11,424.22,465.42,486.46,502.00,,,517.10,506.38,510.56,512.65,515.73,514.96,502.84,476.87,448.41,440.00,432.06,438.62,442.20,457.89,476.03,497.35,510.04,187.00,283.30,340.25,387.21,445.23,482.56,507.18,505.86,503.82,455.22,392.47,317.95,272.70,461.83,,,,,,,,,,,,,,,,,,,,,,,,,430.77,417.62,387.86,386.79,375.01,392.88,376.24,360.76,349.89,334.57,305.41,293.11,398.40,312.63,261.44,207.27,148.66,,,,,516.94,479.53,479.33,468.76,462.89,460.73,457.18,452.53,444.73,438.55,431.40,431.74,414.08,424.30,397.59,403.42,402.31,383.07,373.61,370.93,369.46,355.95,,,,,,,,,,,,,,,,,169.36,206.30,223.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.54,227.38,250.30,214.92,189.00,179.69,128.68,459.55,447.50,,,,,,,,,,,,448.08,429.96,413.50,,,412.14,402.32,
2004-05-18 22:01:26.569000,L5,309.67,412.66,455.18,462.73,460.50,471.48,433.42,427.03,440.73,427.34,429.04,406.73,401.09,388.27,389.55,399.64,412.99,429.69,453.83,461.16,480.14,485.48,509.90,486.84,454.27,409.75,400.09,388.81,381.22,357.94,344.80,336.69,323.01,317.95,314.35,306.78,298.87,301.61,316.84,344.77,383.94,429.84,465.89,497.22,363.11,391.79,426.56,450.21,476.79,482.22,483.86,477.52,461.41,428.12,,,,,,,,,,,,,,,,,,,,,,,,,,496.97,470.88,457.51,458.69,456.74,471.03,475.74,462.01,453.43,448.16,427.95,224.14,224.12,186.33,486.87,458.06,414.66,378.38,357.69,364.77,361.77,348.05,327.35,318.45,320.70,339.47,352.28,269.43,207.31,179.67,165.78,,193.04,266.59,,,,,,291.76,317.92,306.53,297.10,247.35,270.49,284.96,301.91,209.11,146.45,176.80,187.86,226.47,231.51,254.08,268.49,281.28,310.96,349.00,394.09,404.44,398.27,189.98,209.56,230.68,241.86,252.44,260.04,259.95,250.20,266.82,289.69,306.42,314.88,295.63,357.90,,,,,,,,,,,,,,,402.45,411.23,321.56,365.93,356.66,339.06,324.04,306.26,239.58,504.45,512.53,154.65,,,,,,,,,209.63,220.69,221.93,,,510.29,,
2004-06-10 22:08:17.839000,L5,250.28,,,,,,,,,,,,,,,,,,,,,152.48,440.47,371.73,445.35,444.04,407.91,,,175.72,395.89,403.60,385.36,273.98,258.60,265.81,411.75,436.64,464.83,476.29,500.32,221.82,297.29,349.34,406.64,429.52,473.09,467.20,403.78,310.58,261.25,227.79,224.61,221.69,,390.41,248.90,254.07,229.52,204.87,200.90,,,,,,,400.21,495.55,,,,,,,,,400.05,376.21,349.94,342.22,333.86,331.79,334.73,336.11,327.16,305.66,295.34,278.97,,,441.86,457.77,451.23,212.29,440.19,441.80,436.35,426.91,417.58,401.08,406.00,402.32,392.43,347.41,365.36,270.72,351.55,348.27,354.84,,,,239.02,310.70,265.48,260.10,186.39,233.55,283.58,250.28,,,,,,,,,,,,,,,,,,,,339.64,322.70,310.50,356.07,418.41,411.82,416.07,418.67,427.07,440.23,456.90,443.68,466.49,272.12,365.54,437.47,497.29,449.09,240.83,424.91,,,,,,433.98,430.74,419.87,,,,,,,,,,205.38,201.95,286.67,184.54,299.22,289.84,,,460.11,394.00,417.82,,,,,492.54,,,
