dates,satname,nzd0539-0000,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138,nzd0539-0005,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0001
2002-12-06 22:15:13.685000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.78,512.97,415.14,448.45,435.03,417.36,490.04,,,,,,,,,,,511.07,428.90,389.12,367.41,361.60,347.82,383.60,420.77,429.47,443.53,463.44,506.00,492.69,477.60,484.47,471.97,468.95,474.23,439.05,442.86,439.87,434.06,331.25,426.10,429.55,446.71,343.54,438.13,323.66,413.24,,,510.96,432.76,429.75,431.59,434.00,427.11,,,,,,,499.67,442.56,,,375.44,489.78,,177.65,281.85,389.55,407.92,524.69,,,212.52,296.33,291.99,303.30,316.91,312.80,,409.34,404.78,321.88,323.00,324.30,306.31,285.29,290.11,285.85,283.07,284.80,265.77,262.40,258.56,214.54,252.85,257.34,228.43,215.32,220.04,,,,,,,,,
2002-12-31 22:09:08.026000,L7,,,,,,,,,,,,,,,,,,505.89,474.44,473.68,475.81,474.32,465.40,470.38,466.60,459.62,453.49,451.41,450.35,441.31,439.34,440.08,433.60,432.88,430.87,425.84,424.68,418.11,410.46,405.55,392.99,397.88,401.79,404.23,408.44,414.82,415.09,416.74,417.16,422.42,421.94,422.52,419.97,420.76,415.56,404.45,406.66,395.24,391.51,388.38,385.32,381.58,377.80,376.70,377.01,379.55,374.48,375.22,370.22,370.63,367.49,373.68,376.19,382.99,382.76,388.87,396.82,398.41,398.47,399.80,392.89,399.47,396.50,308.90,510.04,499.85,472.68,450.18,323.23,325.09,326.96,326.20,325.05,334.68,338.24,349.17,357.10,369.66,376.12,389.49,390.93,380.71,381.80,381.41,380.57,368.73,379.66,388.31,392.35,,395.78,395.66,389.40,384.92,384.98,383.10,386.59,389.93,387.90,372.00,377.08,364.82,359.12,358.54,350.15,356.95,354.73,339.58,332.69,331.34,328.74,326.95,328.30,309.44,305.22,304.84,309.40,312.49,
2003-02-24 22:15:37.262000,L7,,185.52,,,,,,,415.82,524.63,424.15,337.75,350.08,366.46,500.75,461.64,486.98,,486.76,236.42,307.15,253.82,230.11,242.77,289.86,360.69,402.77,440.61,358.37,523.18,481.60,480.76,458.18,409.89,357.06,363.23,296.07,289.33,211.83,171.79,222.23,326.84,272.02,209.03,224.94,196.49,204.66,313.72,305.79,399.03,236.19,393.34,390.42,389.09,316.83,370.15,368.34,353.78,287.78,337.15,329.82,327.61,317.67,310.07,300.26,163.39,,,265.48,268.63,253.85,252.60,249.64,230.86,214.83,250.86,229.96,210.89,244.24,219.14,197.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.76,190.90,178.30,161.51,162.88,158.39,,,,,,,,,,,,,,,,,,,,,,,452.64
2003-03-21 22:09:27.545000,L7,,,,,,,,,,,,,,,,,,,,516.90,525.02,484.22,491.58,475.59,472.09,470.94,462.27,477.97,460.81,458.67,451.83,459.60,444.90,441.86,439.14,429.43,421.38,422.48,412.75,427.82,409.21,408.72,404.47,410.62,431.32,466.66,450.98,451.12,431.14,448.37,449.22,430.63,430.84,434.67,429.73,431.31,405.72,436.95,410.89,399.84,395.79,391.13,392.60,395.44,398.83,384.69,382.83,378.41,381.31,388.04,400.55,390.16,384.39,412.35,423.71,418.26,450.57,430.72,431.22,433.04,423.96,442.35,451.98,324.49,328.33,328.73,317.88,336.42,329.57,362.15,350.04,357.21,353.33,338.21,350.62,369.26,385.82,404.53,408.10,417.32,401.59,411.03,394.90,412.28,419.02,392.22,411.06,404.57,393.24,,445.89,464.93,461.97,385.69,384.37,377.65,371.12,361.62,430.16,416.91,389.23,374.67,380.85,388.90,379.23,356.50,373.28,388.49,378.09,365.35,330.60,365.72,349.79,351.66,342.36,344.70,334.33,322.21,
2003-04-13 22:15:43.669000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.48,514.18,494.14,492.87,494.43,488.94,491.15,489.78,500.12,486.03,481.88,473.28,466.22,464.48,456.59,451.37,440.12,428.36,416.43,404.86,395.37,389.68,385.93,375.23,370.77,363.18,356.68,344.01,339.71,331.61,322.37,319.76,308.04,310.97,307.65,310.20,304.53,299.84,294.93,297.67,293.44,287.55,279.63,270.53,258.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.21,235.90,226.06,220.06,210.91,201.97,193.63,186.89,177.06,171.27,169.29,163.55,158.13,148.01,,,282.20,253.30,240.65,201.30,196.61,,,,,,,,
2003-05-15 22:15:40.676000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.26,513.92,501.95,486.14,496.45,507.48,497.65,505.74,486.99,485.48,498.63,470.43,474.39,474.84,470.73,463.61,460.16,471.31,439.69,424.17,409.49,404.43,394.48,384.04,371.87,363.03,364.45,352.59,333.87,336.34,331.53,316.95,314.85,313.01,311.65,311.66,302.68,317.21,304.93,303.28,296.47,304.14,302.91,306.14,262.09,,,254.53,473.07,254.74,278.83,271.98,,242.53,248.62,468.39,330.26,311.92,204.42,350.13,180.70,247.96,244.48,255.35,310.61,260.70,171.94,367.69,,,,,250.97,266.92,237.59,225.10,213.08,508.83,459.82,419.96,199.17,189.04,430.89,412.91,446.36,420.49,499.16,265.79,377.67,433.21,401.82,405.13,252.24,241.60,220.05,248.45,,238.77,227.58,201.67,
2003-08-11 22:03:51.447000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.01,487.55,467.76,444.91,400.87,421.72,461.48,389.80,407.23,423.71,396.59,374.96,390.91,369.46,336.82,336.20,350.58,317.12,337.23,341.14,351.30,341.43,351.82,350.07,348.94,368.69,352.80,350.43,332.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.88,294.30,303.51,285.57,281.73,265.08,272.72,225.49,231.61,235.43,242.77,241.65,206.88,219.62,167.43,218.14,182.22,207.38,162.62,,,,,,,,,,
2003-10-07 21:58:35.519000,L5,,,,,,,,,,,,,,,,518.41,496.96,479.88,452.90,453.23,455.68,455.06,454.50,453.79,450.07,444.49,441.96,439.48,430.90,425.69,427.86,425.75,416.06,417.65,416.78,412.99,405.74,401.16,392.01,394.85,385.91,384.46,390.51,394.40,391.62,400.46,401.13,398.77,402.23,400.43,403.22,402.04,401.65,396.22,393.73,391.83,381.94,384.51,377.70,379.46,372.13,374.65,369.17,367.27,366.11,360.40,356.41,355.56,354.62,353.79,352.63,356.15,358.38,362.95,361.83,364.81,363.90,370.09,370.38,372.92,363.12,364.83,362.04,287.71,285.89,286.29,287.87,293.76,296.08,300.12,306.92,305.20,308.20,315.84,325.80,330.26,338.41,346.13,360.68,371.23,370.62,367.90,365.01,365.28,356.74,345.15,357.05,363.10,363.14,,352.57,347.58,346.11,339.37,335.58,328.53,327.42,323.95,322.11,322.14,328.10,326.46,324.87,312.76,313.76,308.18,302.89,291.68,283.87,272.13,265.96,242.22,230.47,191.21,239.77,265.52,277.65,280.48,
2003-10-14 22:04:51.425000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.58,485.83,483.91,479.45,475.21,468.74,477.46,482.18,461.85,452.29,456.62,453.74,453.63,449.96,434.96,429.43,475.73,420.30,392.49,371.92,366.07,364.96,359.62,354.55,344.39,339.26,328.65,330.67,323.83,318.10,308.61,322.01,318.56,311.82,304.48,303.74,295.59,278.04,271.14,274.37,234.87,223.35,222.54,232.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.23,239.90,223.87,214.15,205.85,196.49,188.01,175.91,164.24,155.18,149.43,,,,,,,,,,,,,,,,,,
2003-12-01 22:05:28.760000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.00,510.23,488.82,475.31,471.07,473.66,470.83,467.75,465.87,461.19,459.98,463.92,466.07,456.76,453.93,446.59,442.61,436.59,427.01,414.77,391.54,381.09,375.56,362.08,359.61,351.90,344.14,337.66,332.70,335.70,328.87,320.45,316.86,307.15,307.69,304.58,301.93,290.14,284.00,282.13,277.96,273.41,269.80,261.90,250.48,246.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.78,236.57,224.98,218.16,213.79,203.82,200.01,185.36,166.97,158.19,158.77,,,,,,,,,,,,,,,,,,
2004-01-27 21:59:38.149000,L5,,,,,,,,,,,,,,,,525.21,504.79,480.80,454.16,452.93,462.94,468.12,466.25,393.80,431.12,467.17,445.33,436.65,434.13,427.21,430.10,422.37,414.13,412.78,403.63,397.16,407.18,402.88,401.56,395.18,388.62,389.78,392.33,399.38,406.30,408.46,404.18,410.49,426.44,385.86,405.34,439.45,427.11,419.39,412.07,420.35,435.62,395.68,384.63,383.09,391.34,383.67,376.61,373.47,369.99,367.64,363.73,361.40,355.59,355.08,354.51,354.85,356.44,363.61,363.55,365.91,369.31,378.70,380.18,381.83,379.06,375.62,368.73,294.99,301.94,298.77,290.28,301.62,298.36,298.73,306.48,300.55,305.12,308.37,307.00,310.61,318.83,354.37,360.05,380.08,374.98,372.68,379.99,390.45,379.31,358.01,362.84,367.86,365.33,,358.57,355.82,336.00,340.94,336.93,338.91,333.82,330.42,322.96,312.28,314.50,321.68,312.41,319.91,312.44,296.57,297.90,282.52,276.75,270.94,269.40,235.82,228.94,199.33,240.50,264.87,278.48,288.92,
2004-03-31 21:59:59.745000,L5,,,,,,,,,,,,,,,,531.54,505.03,484.70,454.45,453.78,457.92,456.34,456.09,462.27,459.26,453.94,448.63,447.53,438.82,433.27,431.87,428.99,416.31,419.60,419.02,411.98,404.72,395.27,389.20,395.71,387.47,391.87,395.96,400.27,397.92,402.89,404.75,407.95,412.07,398.66,405.56,405.50,406.89,402.53,397.87,393.32,385.24,383.30,382.49,381.77,379.03,376.88,373.34,371.44,372.52,368.34,358.23,357.74,357.18,356.41,357.25,360.64,361.37,363.89,368.67,374.65,376.74,378.86,382.35,380.00,378.42,375.73,369.72,298.21,297.95,298.82,302.80,307.83,302.83,305.33,311.82,312.04,313.33,319.91,325.11,331.75,348.30,355.20,367.13,376.22,378.56,377.99,375.38,373.88,365.36,351.32,359.97,368.17,370.92,,360.98,347.70,344.90,341.76,335.71,334.03,329.17,323.14,318.98,334.25,331.24,331.42,336.88,325.33,313.72,311.78,306.49,287.45,283.52,273.91,268.60,231.96,225.03,197.13,242.15,266.23,282.02,287.42,
2004-04-23 22:06:53.682000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.96,520.04,503.93,495.17,484.28,487.04,480.98,480.74,479.77,473.76,474.96,476.76,468.34,461.39,459.35,452.31,445.24,437.69,427.90,419.25,399.03,391.33,382.72,374.75,371.21,360.90,355.96,347.00,341.73,331.28,326.81,320.83,318.21,310.58,303.59,300.32,299.43,290.96,286.45,287.14,285.14,284.09,274.69,273.60,260.67,255.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.86,233.86,220.90,214.51,204.02,195.18,186.60,178.10,161.03,156.25,158.95,153.68,,,,,,,,,,,,,,,,,
2004-05-02 22:00:57.398000,L5,428.41,460.61,494.19,490.81,502.00,505.53,492.15,501.61,487.51,481.11,482.33,455.05,452.00,441.53,451.13,464.80,419.90,405.65,380.50,369.67,366.28,389.82,375.51,398.28,393.61,376.05,369.50,361.57,364.69,372.29,376.12,361.01,362.47,369.22,348.41,353.36,326.74,340.31,332.73,331.66,329.64,330.64,318.35,343.60,340.53,336.20,353.57,347.63,338.60,318.93,339.47,345.24,327.20,356.22,358.63,352.84,329.68,321.91,325.24,289.07,327.17,283.80,314.37,311.14,257.40,175.77,152.70,302.77,315.46,317.71,305.63,213.65,204.11,282.49,290.54,272.89,296.77,282.95,284.31,300.41,285.19,252.11,215.01,,,,159.98,164.14,164.31,196.13,208.89,199.20,242.08,282.44,285.81,286.78,268.08,303.86,320.32,325.15,320.20,309.90,284.74,268.99,298.92,235.72,304.23,319.57,316.69,498.04,224.07,,,,281.51,278.42,285.66,273.08,273.26,252.67,231.90,,265.61,273.09,253.52,250.95,213.80,212.24,159.54,156.00,,,,,,,,,457.82
2004-05-09 22:07:21.512000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.53,520.39,506.06,493.25,488.53,489.67,489.23,485.19,479.14,481.84,477.62,475.59,462.76,459.86,457.20,448.45,442.44,433.79,425.00,413.97,403.54,396.65,386.36,375.00,372.81,362.71,359.85,353.64,345.64,338.25,323.83,321.84,311.30,309.94,304.58,296.84,303.35,295.95,293.20,294.05,292.20,280.06,277.54,277.43,262.78,260.06,,,,227.29,227.09,238.98,233.71,221.87,232.56,212.46,,,,,,,,,,,,,,,,,,243.60,232.95,423.06,427.05,416.32,373.57,189.41,180.24,171.89,164.40,168.08,168.61,,,,,,,,,,,,,,,,,
2004-05-18 22:01:26.569000,L5,434.99,467.47,496.07,498.81,505.37,502.99,494.83,504.19,490.78,480.84,485.56,476.31,454.69,458.79,447.19,475.45,416.20,418.02,381.27,383.80,363.51,391.05,389.52,382.58,374.70,377.09,394.24,408.60,377.45,376.96,378.03,369.26,366.82,374.93,374.44,358.09,330.69,332.16,343.29,340.45,334.83,332.29,321.41,356.64,351.39,345.28,344.41,351.84,343.39,357.26,336.67,359.89,356.03,364.47,365.82,356.78,349.66,346.21,349.68,341.85,346.09,342.87,320.40,339.45,339.75,327.76,322.82,315.15,316.54,316.58,312.11,324.78,334.80,329.14,321.77,319.48,335.15,294.22,306.48,305.90,281.68,278.04,242.27,232.77,233.17,243.75,250.02,238.12,244.17,222.63,230.58,244.46,270.28,277.20,276.32,293.59,296.84,309.93,321.51,328.77,324.11,327.17,317.45,327.22,315.51,305.05,323.51,321.56,322.86,503.12,289.52,294.07,282.32,279.75,278.82,286.86,279.25,275.36,281.48,275.77,282.71,273.17,267.38,270.99,241.89,264.51,265.00,225.75,227.57,224.09,161.40,162.70,173.95,,,163.52,196.70,223.17,458.19
2004-06-10 22:08:17.839000,L5,,246.90,197.40,330.69,189.22,315.43,182.26,280.49,348.51,398.44,326.78,407.49,454.59,298.99,475.23,452.50,284.78,437.01,396.33,340.90,483.47,371.35,422.55,505.78,518.61,503.02,443.67,339.86,356.95,433.72,457.90,416.91,422.14,401.72,386.27,371.88,400.48,355.84,427.41,409.24,347.66,366.36,337.44,314.62,327.25,338.43,392.96,400.91,376.00,339.18,384.00,279.39,280.09,290.65,346.60,311.11,320.16,314.54,315.08,226.41,220.06,203.64,159.30,188.33,252.41,237.93,237.22,241.41,259.51,245.75,228.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-12 22:09:13.408000,L5,,396.41,366.70,461.27,192.61,319.85,489.47,281.75,355.35,382.97,327.39,413.68,494.82,465.38,480.67,445.02,449.02,299.18,396.16,308.53,483.10,454.73,531.11,506.88,,510.63,453.49,423.63,316.30,420.63,398.31,411.79,450.26,397.56,367.52,336.14,359.90,316.79,323.97,353.63,336.31,345.68,331.12,289.32,271.70,309.18,377.40,398.81,332.90,305.87,371.69,352.80,363.05,363.55,319.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-21 22:03:15.748000,L5,446.48,477.98,489.64,496.95,505.02,506.66,498.18,499.23,487.28,486.81,480.99,469.48,457.41,444.92,439.84,429.87,418.75,385.44,385.83,377.72,366.79,385.29,375.57,384.14,389.41,366.34,362.95,356.08,342.23,365.33,383.35,361.54,360.12,350.24,355.25,344.69,330.73,320.08,336.67,318.66,321.15,317.69,302.84,333.03,339.69,280.06,325.61,329.77,227.04,279.64,174.97,236.57,240.66,246.57,245.94,353.47,304.55,330.93,314.70,229.61,289.46,280.72,286.97,282.80,271.56,263.66,254.32,268.56,307.34,312.98,304.36,283.31,316.14,312.27,298.96,291.65,284.91,277.02,287.18,303.23,288.32,235.81,224.25,,,,,,,,202.01,205.18,216.11,255.83,234.71,268.47,268.81,277.37,296.85,265.40,191.31,185.79,,,176.68,224.92,316.30,319.86,315.75,498.18,214.18,189.30,,,271.16,198.40,259.39,239.63,246.39,151.12,,,,,,,,,,,,,,,,,,,466.44
2004-08-29 22:10:22.051000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.75,511.79,507.73,497.95,491.85,485.09,479.16,476.07,477.89,470.19,474.01,468.96,468.75,456.89,452.58,447.01,437.86,431.04,431.09,417.59,398.97,396.56,389.56,385.63,376.90,372.39,359.94,353.50,351.23,336.61,327.11,322.15,315.07,312.02,301.11,296.48,290.35,290.34,284.19,285.15,281.01,278.27,267.44,271.18,251.55,249.96,239.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.64,221.10,208.02,205.04,189.20,185.75,186.07,174.71,168.54,160.02,157.43,,,,,,,,,,,,,,,,,,
2004-11-01 22:11:49.961000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.57,512.37,504.69,495.93,487.84,492.02,485.32,475.89,471.28,467.94,466.99,465.32,456.48,451.08,447.06,438.75,437.19,433.75,425.05,415.23,402.28,394.37,390.47,380.80,371.07,357.94,349.99,341.89,333.81,327.80,319.85,308.85,307.88,304.82,304.83,302.85,302.28,298.68,291.46,292.14,289.67,279.74,269.13,261.07,253.33,243.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.62,221.93,211.33,205.17,195.32,197.14,194.08,179.37,169.45,163.55,166.44,158.20,,,,,,,,,,,,,,,,,
2005-01-13 22:06:52.927000,L5,,,,,,,,,,,,,,,,531.15,508.47,487.55,464.93,463.20,465.26,462.61,461.27,458.71,455.35,449.44,443.01,438.55,432.72,427.96,429.12,425.51,418.30,422.72,427.63,420.38,412.58,407.49,402.07,396.14,393.66,392.27,397.76,396.70,400.14,404.13,403.07,406.88,408.99,407.02,408.29,409.78,411.19,409.64,407.09,402.19,395.56,393.68,390.54,386.45,380.97,375.54,370.11,368.62,367.61,366.23,360.90,357.16,356.32,360.05,360.59,365.41,368.44,370.46,374.35,374.59,377.44,379.33,378.43,375.17,374.79,372.58,365.78,291.41,295.40,293.16,291.70,298.67,302.82,306.52,312.49,318.90,316.83,327.20,330.05,338.51,345.45,357.20,370.70,378.04,373.94,372.55,375.90,368.88,365.90,349.18,364.21,366.29,371.51,,359.83,354.49,349.56,345.75,344.26,341.20,337.20,332.40,333.49,333.52,334.82,330.07,330.70,325.05,316.39,312.80,307.55,291.22,284.85,275.69,271.02,244.18,236.22,204.44,243.67,271.07,285.77,287.71,
2005-05-12 22:14:14.883000,L5,,,,,,,,,,,,525.49,479.08,468.02,462.86,490.73,468.35,447.02,469.84,,,,,,,,,,,,,,529.57,521.29,520.95,509.89,501.05,487.52,477.10,469.92,462.02,448.10,453.92,455.67,448.62,445.60,438.25,441.55,435.69,430.98,410.96,424.22,402.45,405.99,405.12,392.69,384.10,375.54,362.17,356.65,347.26,349.71,332.95,331.53,323.19,315.16,304.84,294.46,281.73,284.19,275.08,277.13,272.28,267.49,259.79,238.41,234.94,227.54,236.75,221.39,220.83,205.58,189.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.05,197.72,180.04,177.56,159.03,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-28 22:14:23.742000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.76,511.99,502.76,492.76,479.78,472.72,480.83,478.94,470.84,466.25,465.00,466.75,459.51,453.47,442.20,433.09,429.98,423.53,416.14,403.98,400.76,389.14,380.38,373.64,364.15,359.27,350.70,348.86,336.27,324.20,316.28,312.15,306.40,296.73,297.23,291.23,288.08,289.07,286.55,285.61,282.20,277.31,278.06,262.72,264.38,260.92,238.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.00,230.04,216.62,201.61,203.76,192.36,173.97,171.28,167.39,153.89,,,,,,,,,,,,,,,,,,,
2005-06-13 22:14:31.246000,L5,,458.13,507.76,470.26,352.57,344.21,358.16,262.78,361.07,449.49,403.92,458.63,409.66,456.20,,426.78,379.62,273.92,337.00,214.95,270.82,249.43,218.18,,,524.33,487.54,501.67,491.17,494.40,434.13,427.99,452.30,381.43,392.12,366.81,384.23,352.93,368.30,422.84,341.74,326.96,387.52,382.67,330.11,355.48,389.65,403.11,387.54,310.72,398.80,370.27,372.44,370.50,346.55,321.75,317.20,320.00,227.62,228.43,210.85,182.85,,,,,233.78,240.91,248.77,230.83,233.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.42
2005-07-15 22:14:43.392000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.58,515.18,501.01,493.92,514.56,486.01,507.72,489.68,484.01,491.70,475.24,469.50,467.91,465.84,459.39,452.60,445.36,431.48,453.98,440.36,394.44,415.96,383.50,372.06,366.55,366.67,363.83,349.27,349.84,331.11,334.72,319.15,315.70,364.00,303.42,294.53,315.66,292.11,298.23,286.84,287.85,278.19,309.55,295.29,303.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.81,233.03,232.17,219.58,214.95,220.49,201.83,203.18,177.46,157.86,221.24,,,,,,,,,,,,,,,,,,
2005-07-31 22:14:53.418000,L5,,,,,,,,,,157.19,284.23,321.04,277.60,204.30,164.28,167.46,170.30,,484.54,434.34,451.56,416.85,391.81,432.37,516.24,498.19,485.23,519.79,,,,,,,,194.43,367.63,421.35,450.54,,,,,,,,170.91,239.94,274.77,440.52,390.22,362.66,392.42,366.92,389.81,334.19,338.46,249.08,362.58,342.37,,,,322.09,315.46,321.09,303.90,264.25,218.04,203.71,232.22,258.32,248.32,237.65,236.44,232.94,204.17,204.54,219.91,236.13,226.34,231.96,213.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-09 22:08:46.932000,L5,,,,,,,,,,,,,,,,,512.42,492.48,456.72,459.30,488.45,463.47,455.55,465.90,454.69,448.26,438.59,441.20,437.63,428.54,441.27,427.87,422.97,416.24,418.63,415.43,402.22,397.05,391.78,388.33,381.29,382.77,392.77,400.71,398.31,398.46,401.56,400.02,401.72,406.78,407.63,403.14,406.33,400.09,404.68,413.40,391.63,380.42,382.85,375.44,375.04,384.55,375.14,380.96,375.62,368.36,359.54,356.70,354.91,347.19,351.84,366.07,371.22,364.71,364.87,357.56,370.71,360.89,414.90,378.73,371.15,368.44,367.76,293.44,281.94,287.27,287.26,297.00,297.96,301.98,309.01,309.16,305.78,314.59,323.14,324.41,332.47,343.47,356.96,368.03,366.02,366.47,360.73,363.92,359.50,343.50,363.00,361.23,368.27,,369.57,362.00,345.46,403.59,344.68,326.73,357.01,336.19,337.79,332.13,338.99,331.12,331.34,328.91,326.27,324.73,318.59,303.18,296.41,287.45,272.53,246.14,265.81,226.43,244.19,263.61,276.91,277.85,
2005-08-16 22:15:00.645000,L5,,,,,,,,,,,,,,,505.70,486.69,441.52,380.30,327.99,283.83,304.03,289.80,227.98,200.23,197.32,179.79,186.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.54,190.09,167.53,161.40,177.44,157.80,154.73,,,,,,,,,,,,,,,,,,,,,
2005-09-10 22:08:55.708000,L5,,,,,,,,,,,,,,,,521.27,501.49,485.35,457.89,455.24,453.01,452.84,453.17,445.93,448.10,443.56,433.84,434.16,433.75,429.85,427.97,426.72,420.86,420.52,418.89,413.00,401.42,394.86,387.81,384.84,380.83,382.90,388.41,387.71,392.67,396.37,398.77,400.13,402.34,399.00,401.66,398.39,401.53,392.62,394.92,386.72,384.14,378.23,372.73,373.12,373.54,371.65,370.40,368.87,370.11,363.07,361.69,357.48,355.00,356.22,351.96,351.40,351.01,358.23,358.48,358.18,365.57,365.63,362.85,364.85,366.97,366.60,357.23,281.70,285.57,292.70,289.78,294.90,300.07,304.60,312.06,311.91,309.16,315.96,319.01,325.21,333.47,339.41,358.77,364.57,362.98,366.92,365.30,363.26,363.33,347.84,359.06,366.84,370.22,,358.00,346.80,341.59,340.49,332.25,327.94,327.41,322.46,317.69,322.85,319.92,320.56,316.73,312.11,314.94,305.95,301.46,291.28,284.53,269.41,268.96,233.84,219.68,195.85,226.04,257.34,271.43,279.57,
2005-09-17 22:15:06.506000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.54,505.67,496.98,486.87,477.75,470.33,462.35,457.27,455.12,459.23,465.15,458.41,453.60,450.50,437.82,428.60,429.76,416.73,409.07,396.81,386.83,378.58,369.44,360.84,361.86,354.76,340.66,328.85,323.31,315.78,310.69,303.97,299.81,302.98,296.58,284.69,302.87,290.31,286.99,275.88,271.83,273.22,253.66,228.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
