dates,satname,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0031,nzd0213-0030
2021-04-03 21:53:26.137000,L8,,328.28,298.63,287.89,300.76,306.36,307.77,322.45,325.61,330.70,300.55,,,,,,,,,,,,,,,,,311.33,309.98,308.38,305.89,296.62,315.14,334.80,337.17,355.00,340.80,334.28,342.27,,,,,,,,,,,,
2021-05-05 21:53:09.749000,L8,376.13,351.75,306.12,294.97,302.20,310.58,317.14,326.61,330.28,337.76,316.17,320.44,311.37,314.79,318.95,326.40,315.58,317.61,320.95,320.85,,,,,,,333.35,321.63,323.42,315.97,314.33,318.47,323.42,339.80,342.47,356.86,347.65,338.01,338.90,,,,,,,,,,,,
2021-06-22 21:53:32.717000,L8,368.95,331.36,304.62,301.34,307.35,312.24,320.55,329.58,327.97,304.62,291.40,,,,,,,,,,,,,,,,,303.09,314.67,314.01,300.77,307.45,315.09,330.94,337.67,353.34,348.87,337.50,333.54,,,,,,,,,,,,
2021-06-29 21:59:44.847000,L8,352.20,314.93,292.86,276.17,279.44,285.88,281.51,315.23,326.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08 21:53:34.932000,L8,367.27,328.01,303.30,298.09,300.49,311.31,321.19,329.48,331.17,303.57,,,,,,,,,,,,,,,,,,,,,,,314.98,327.20,339.08,357.18,345.78,358.14,353.50,,,,,,,,,,,,
2021-07-24 21:53:40.405000,L8,360.52,322.07,294.07,281.13,286.02,288.99,285.21,323.98,329.69,,,,,,,,,,,,,,,,,,,,,,,,,321.11,331.96,350.75,343.31,332.37,329.79,,,,,,,,,,,,
2021-07-31 21:59:54.645000,L8,355.92,319.16,293.91,277.98,285.57,284.81,289.34,319.38,334.35,352.00,,,,,,,,,,,,,,,,,,360.76,359.28,307.66,297.27,301.34,310.72,333.86,364.78,380.07,341.70,331.28,331.33,,,,,,,,,,,,
2021-08-09 21:53:47.526000,L8,348.68,316.40,295.36,282.47,286.36,290.84,289.63,329.23,325.75,352.14,,,,,,,,,,,,,,,,,,,,,,,,315.14,337.72,371.54,346.46,347.77,350.36,,,,,,,,,,,,
2021-09-01 22:00:05.226000,L8,350.11,320.86,296.43,283.30,288.46,291.88,295.87,321.92,323.69,291.13,297.66,,,,,,,,,,,,,,,,,304.93,307.47,307.09,305.11,303.90,317.07,313.42,336.55,348.95,341.23,330.84,326.70,,,,,,,,,,,,
2021-09-10 21:53:56.812000,L8,346.38,311.15,299.04,292.18,325.07,273.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.08,337.22,366.88,348.42,350.72,328.08,,,,,,,,,,,,
2021-09-17 22:00:08.745000,L8,,,286.17,274.28,275.44,278.12,280.85,317.48,324.22,,,,,,,,,,,,,,,,,,,,,,,,,314.42,332.98,350.31,341.71,334.18,327.58,,,,,,,,,,,,
2021-10-12 21:54:05.415000,L8,354.42,339.88,315.40,299.41,329.30,279.67,344.19,341.30,356.50,358.47,,319.37,364.40,351.55,326.75,,,,,,,,,,,,,358.32,353.03,353.40,358.66,360.81,361.04,336.13,361.97,372.17,360.66,352.71,352.46,,,,,,,,,,,,
2021-10-19 22:00:17.158000,L8,365.97,315.89,292.79,279.86,281.92,287.65,292.42,314.91,322.33,288.18,,,,,,,,,,,,,,,,,,305.59,305.43,305.48,304.26,301.82,315.75,311.39,332.26,348.18,335.57,329.71,330.46,,,,,,,,,,,,
2021-11-18 21:59:23.089000,L9,382.95,367.05,364.59,331.28,345.99,353.36,360.15,371.61,361.69,351.04,358.61,374.02,376.75,376.24,380.39,377.47,383.29,393.13,396.29,390.71,370.88,360.28,361.00,355.52,340.77,374.65,376.02,374.01,351.48,356.44,372.10,380.20,382.19,382.32,377.28,397.10,385.87,365.42,360.53,403.41,403.34,401.33,,,362.55,338.08,361.86,360.44,370.34,353.23,365.08
2021-11-20 22:00:11.610000,L8,355.76,319.69,299.10,291.56,291.69,297.57,299.68,317.94,323.00,326.69,,,,,,,,,,,,,,,,,321.81,320.83,312.20,308.43,308.89,305.64,317.54,311.72,335.11,351.78,336.01,329.23,329.18,,,,,,,,,,,,
2021-11-29 21:54:02.177000,L8,378.25,354.46,340.54,308.29,308.90,316.19,321.41,328.45,332.95,333.88,321.15,321.20,308.98,316.52,314.61,320.85,308.34,311.13,310.77,305.91,,,,,,,340.01,334.68,328.50,335.19,333.53,333.62,336.62,345.21,350.43,369.55,354.12,347.38,348.04,,,,,,,,,,,,
2021-12-22 22:00:09.882000,L8,350.13,306.57,289.26,280.77,285.85,287.58,295.25,312.84,320.38,296.56,,,,,,,,,,,,,,,,,,,,,,,308.70,306.76,334.14,346.60,336.93,330.14,328.88,,,,,,,,,,,,
2021-12-23 21:53:57.848000,L9,361.64,302.22,277.82,268.14,271.67,276.60,280.30,305.08,319.28,337.82,,,,,,,,,,,,,,,,,,,,,,,,302.07,330.57,345.79,335.40,328.80,326.84,,,,,,,,,,,,
2021-12-30 22:00:08.484000,L9,346.98,307.61,288.60,278.35,278.81,285.20,285.78,311.46,319.36,333.04,,,,,,,,,,,,,,,,,,,,,,,,298.64,330.07,343.75,333.13,329.12,328.76,,,,,,,,,,,,
2021-12-31 21:53:55.291000,L8,333.40,304.07,280.18,269.21,273.06,278.70,280.75,306.57,319.88,,,,,,,,,,,,,,,,,,,,,,,,,298.39,329.07,342.33,331.80,328.08,325.33,,,,,,,,,,,,
2022-01-07 22:00:05.789000,L8,336.22,302.41,272.33,264.22,267.93,274.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.71,325.25,340.61,332.38,325.26,327.14,,,,,,,,,,,,
2022-01-08 21:53:55.798000,L9,347.45,310.39,288.42,279.72,283.16,288.37,294.49,314.30,322.67,,,,,,,,,,,,,,,,,,,,,,,,308.04,305.75,331.55,345.87,335.19,330.29,330.25,,,,,,,,,,,,
2022-01-31 22:00:07.787000,L9,332.48,300.86,272.14,259.88,267.45,272.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24 21:59:52.897000,L8,350.11,310.30,289.10,277.09,281.58,286.18,284.51,312.17,318.41,,,,,,,,,,,,,,,,,,,,,,,,,296.29,326.83,343.16,332.95,328.18,331.75,,,,,,,,,,,,
2022-03-04 21:59:52.753000,L9,346.36,319.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05 21:53:40.654000,L8,347.78,309.90,285.53,268.71,276.33,279.73,282.99,311.61,318.27,,,,,,,,,,,,,,,,,,,,,,,,,299.56,325.66,346.30,334.95,328.26,331.24,,,,,,,,,,,,
2022-03-28 21:59:36.245000,L8,334.40,300.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 21:59:41.496000,L8,336.02,304.88,278.13,257.34,263.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22 21:53:28.835000,L8,361.25,341.91,301.55,279.04,308.78,335.92,347.36,356.48,323.48,307.34,,,,,,,,,,,,,,,,,,,,,,,,301.09,331.60,353.42,344.17,338.12,338.91,,,,,,,,,,,,
2022-04-30 21:53:24.906000,L9,319.51,292.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.45,341.01,362.91,340.43,333.30,336.15,,,,,,,,,,,,
2022-05-07 21:59:32.291000,L9,356.71,322.44,298.52,282.53,285.73,292.47,293.49,321.05,331.73,291.67,299.03,,,,,,,,,,,,,,,,,,,,,,,303.98,333.00,354.47,342.91,334.43,338.74,,,,,,,,,,,,
2022-05-23 21:59:21.876000,L9,361.26,331.16,309.26,298.94,303.38,307.61,316.43,329.74,331.35,345.70,312.13,,,,,,,,,,,,,,,,,311.68,315.07,313.24,297.21,305.31,313.80,310.42,336.64,358.52,348.10,341.73,342.98,,,,,,,,,,,,
2022-05-24 21:53:36.556000,L8,355.71,324.10,301.66,289.82,290.75,299.27,306.17,325.36,328.61,343.73,,,,,,,,,,,,,,,,,,,,,,,,302.16,334.90,350.25,342.35,335.02,343.06,,,,,,,,,,,,
2022-06-09 21:53:47.431000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.20,325.77,345.87,336.96,329.08,323.78,,,,,,,,,,,,
2022-07-03 21:53:32.375000,L9,358.23,326.23,302.37,291.96,291.71,298.91,304.44,326.66,330.52,,,,,,,,,,,,,,,,,,,,,,,,,301.94,333.77,355.54,343.67,341.73,335.58,,,,,,,,,,,,
2022-08-03 22:00:18.311000,L8,362.79,329.98,305.83,288.06,305.43,311.83,316.58,329.70,327.89,288.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04 21:53:47.033000,L9,365.98,325.98,301.34,286.07,296.79,292.60,307.60,325.83,332.47,287.52,,,,,,,,,,,,,,,,,,,,,,,,299.02,331.39,347.55,343.29,333.75,336.79,,,,,,,,,,,,
2022-08-12 21:54:11.286000,L8,349.98,324.33,297.23,278.85,285.66,284.12,292.42,321.82,326.13,336.68,,,,,,,,,,,,,,,,,,,,,,,,293.95,323.61,343.74,337.78,330.52,328.46,,,,,,,,,,,,
2022-08-20 21:53:53.868000,L9,,,,,271.20,292.54,313.53,305.07,323.84,,,,,,,,,,,,,,,,,,,,,,,,,293.97,323.71,340.66,337.03,329.68,324.63,,,,,,,,,,,,
2022-08-27 22:00:05.491000,L9,348.72,321.02,296.47,277.32,286.35,286.65,278.73,321.90,323.25,286.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28 21:54:12.589000,L8,348.43,319.02,297.20,281.52,286.40,290.96,292.26,319.48,327.13,286.46,,,,,,,,,,,,,,,,,,,,,,,,298.11,324.63,344.24,337.13,330.56,332.66,,,,,,,,,,,,
2022-09-05 21:53:54.124000,L9,365.88,325.61,336.64,287.91,301.04,305.17,350.62,364.25,362.56,384.18,,,,,,,,,,,,,,,,,,,,349.66,347.94,351.03,,307.22,331.52,348.28,389.44,368.81,324.47,,,,,,,,,,,,
2022-09-12 22:00:07.391000,L9,299.11,329.37,336.36,284.35,339.91,347.35,350.29,354.51,361.69,368.10,370.13,370.25,382.88,386.72,392.07,,,,,,,,,,,,345.55,344.75,340.00,,,,,,,,,,,,,,,,,,,,,,
2022-10-06 22:00:26.730000,L8,351.19,321.12,296.43,284.59,285.98,298.28,296.14,319.91,326.21,287.97,,,,,,,,,,,,,,,,,,,,,,,,305.73,328.53,347.33,337.26,334.56,333.41,,,,,,,,,,,,
2022-10-22 22:00:27.201000,L8,387.63,371.63,347.25,330.21,321.01,324.89,352.29,334.43,345.97,355.90,353.01,356.03,359.83,362.33,374.93,379.47,380.27,314.70,304.58,,,,,,,,278.89,315.55,316.02,318.07,316.37,318.42,318.82,349.60,348.82,363.45,354.03,344.05,346.06,,,,,,,,,,,,
2022-10-23 21:54:07.910000,L9,393.43,375.62,333.58,316.91,319.85,324.42,332.10,336.08,342.71,352.53,349.69,355.13,355.92,366.08,366.13,367.04,380.21,314.01,301.98,,,,,,,,294.72,314.77,322.20,323.97,325.00,318.38,321.50,332.82,344.08,361.57,349.64,364.01,349.63,,,,,,,,,,,,
2022-11-24 21:54:07.607000,L9,357.99,368.24,306.24,297.68,288.99,273.07,332.33,364.55,332.03,,,,,,,,,,,,,,,,,,,,,,337.17,309.54,342.32,308.25,338.72,377.35,348.29,350.12,356.44,,,,,,,,,,,,
2022-12-01 22:00:15.540000,L9,348.33,320.28,290.90,275.44,276.36,284.33,283.97,313.17,323.84,293.41,,,,,,,,,,,,,,,,,,,,,,,,310.17,327.99,342.95,335.51,335.66,333.13,,,,,,,,,,,,
2022-12-02 21:54:14.237000,L8,373.59,358.22,300.44,335.39,332.32,353.90,351.31,322.24,326.83,287.18,,,,,,,,,,,,,,,,,340.52,367.16,393.80,349.96,350.75,385.53,326.72,306.50,331.60,345.65,391.70,369.13,332.52,,,,,,,,,,,,
2022-12-25 22:00:15.054000,L8,347.48,311.38,288.80,270.06,271.18,277.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.67,329.75,335.13,331.10,324.02,325.46,,,,,,,,,,,,
2022-12-26 21:54:05.616000,L9,367.79,328.75,306.01,302.11,307.97,314.35,319.66,326.32,328.47,,317.95,325.00,318.82,319.81,318.01,320.99,310.71,307.87,300.75,,,,,,,,,309.67,307.88,306.65,299.83,304.18,300.41,313.03,335.75,347.14,339.29,332.75,333.00,,,,,,,,,,,,
2023-01-19 21:53:58.846000,L8,345.12,316.53,286.87,269.68,272.17,277.55,280.61,310.99,321.43,,,,,,,,,,,,,,,,,,,,,,,,,297.89,328.17,342.68,334.32,328.61,333.83,,,,,,,,,,,,
2023-02-19 22:00:13.172000,L9,348.75,318.69,293.87,279.95,280.58,290.24,292.72,316.36,321.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28 21:53:56.178000,L9,385.60,359.32,349.92,308.55,312.17,319.62,323.04,332.57,333.90,301.17,326.90,337.84,,,,,,,,,,,,,,,,,,,,,,309.85,335.70,347.49,342.38,333.30,331.65,,,,,,,,,,,,
2023-03-07 22:00:01.421000,L9,310.71,269.62,277.01,340.54,332.59,,,,,,400.50,346.87,412.24,417.21,405.44,361.72,,,,,,,,,,,,,,,,,,303.45,335.53,343.79,339.70,330.38,329.02,,,,,,,,,,,,
2023-03-08 21:53:38.861000,L8,353.07,324.86,296.79,283.49,287.45,293.91,297.73,321.74,325.37,,,,,,,,,,,,,,,,,,,,,,,,,322.89,344.15,371.22,341.67,339.14,340.44,,,,,,,,,,,,
2023-03-15 21:59:48.555000,L8,382.24,358.27,323.31,314.82,312.96,320.47,324.72,333.59,334.76,333.94,323.80,332.22,319.27,321.65,322.82,335.01,311.98,362.12,379.32,,,,,,,,,,,,,,,311.38,336.23,347.09,343.45,335.91,334.01,,,,,,,,,,,,
2023-03-23 21:59:55.834000,L9,353.49,322.67,296.43,279.78,284.19,290.97,287.12,318.95,322.93,294.85,,,,,,,,,,,,,,,,,,,,,,,,299.96,326.97,343.24,335.12,327.31,329.52,,,,,,,,,,,,
2023-03-24 21:53:30.443000,L8,360.49,335.64,313.22,304.73,310.36,316.48,322.23,330.87,334.77,350.76,313.16,323.63,305.47,312.21,314.68,321.88,309.91,357.74,303.59,,,,,,,,,,,,,,,310.51,332.14,346.06,338.71,331.77,336.58,,,,,,,,,,,,
2023-04-08 21:59:46.634000,L9,371.10,355.18,313.35,295.71,300.17,307.32,306.39,328.13,329.75,327.02,301.59,,,,,,,,,,,,,,,,,,,,,,,310.60,335.56,352.12,345.42,333.58,332.66,,,,,,,,,,,,
2023-04-17 21:53:31.690000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.64,343.69,334.74,327.14,315.33,,,,,,,,,,,,
2023-04-24 21:59:40.381000,L9,365.31,334.22,308.58,298.69,305.41,311.73,313.17,329.31,332.21,349.08,300.48,,,,,,,,,,,,,,,,,,,,,,,307.72,333.54,347.87,342.31,333.07,331.35,,,,,,,,,,,,
2023-04-25 21:53:11.221000,L8,360.62,328.97,300.57,286.23,287.80,294.75,292.34,318.79,324.82,293.38,,,,,,,,,,,,,,,,,,,,,,,,303.88,337.29,354.81,344.09,334.06,335.50,,,,,,,,,,,,
2023-05-11 21:52:58.358000,L8,336.80,307.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.13,335.50,326.19,321.54,309.90,,,,,,,,,,,,
2023-05-27 21:52:59.216000,L8,344.08,318.91,302.09,291.62,298.92,293.49,291.86,312.88,328.67,292.12,293.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 21:59:11.700000,L8,400.47,390.73,345.47,368.05,373.29,337.29,342.62,351.29,347.07,373.33,350.14,358.29,337.54,344.80,369.25,363.46,324.45,320.61,,,,,,,,,,,,,,,,305.67,340.34,352.72,348.15,343.82,343.36,,,,,,,,,,,,
2023-06-11 21:59:13.590000,L9,375.00,336.04,304.80,299.07,299.44,305.91,307.92,331.45,333.29,297.78,306.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12 21:53:07.226000,L8,399.83,363.22,338.51,334.63,319.80,332.93,339.42,341.95,346.41,366.66,329.72,353.90,351.25,366.08,370.05,357.85,322.66,316.56,,,,,,,,,,,,,,,,300.40,336.84,351.94,342.41,335.41,338.75,,,,,,,,,,,,
2023-06-19 21:59:19.477000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.46,349.78,354.35,354.14,342.35,338.58,,,,,,,,,,,,
2023-07-05 21:59:30.960000,L8,365.63,332.91,304.24,295.99,296.70,303.64,307.49,330.41,333.25,363.50,302.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-14 21:53:22.893000,L8,416.99,388.12,381.98,369.76,382.92,385.11,386.80,371.49,399.96,390.04,343.49,361.26,365.38,367.83,352.34,340.46,317.30,313.68,,,,,,,,,,,,,,,,300.92,337.09,352.68,363.01,360.34,364.19,,,,,,,,,,,,
2023-07-21 21:59:34.263000,L8,376.03,339.24,305.46,292.64,291.92,299.59,304.77,327.57,330.86,,,,,,,,,,,,,,,,,,,,,,,,,302.98,336.37,354.01,351.23,337.98,332.91,,,,,,,,,,,,
2023-07-22 21:53:15.800000,L9,385.59,338.35,308.67,293.36,295.72,300.20,308.03,328.70,333.06,,,,,,,,,,,,,,,,,,,,,,,,,292.23,332.57,357.63,349.37,334.88,334.38,,,,,,,,,,,,
2023-07-29 21:59:31.367000,L9,414.76,362.94,344.52,331.57,319.54,325.72,338.43,344.51,343.72,363.72,316.07,351.41,346.68,350.55,341.11,332.43,316.41,311.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-30 21:53:30.466000,L8,415.87,391.42,357.82,343.14,346.23,351.62,357.07,361.04,370.37,375.92,366.18,387.37,386.31,394.82,391.37,380.51,320.68,314.14,,,,,,,,,,,,,,,284.39,325.43,344.45,353.55,350.53,335.74,336.39,,,,,,,,,,,,
2023-08-14 21:59:37.575000,L9,318.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22 21:59:50.611000,L8,380.25,388.41,350.53,334.33,343.38,335.73,342.90,340.72,339.58,372.05,329.01,336.59,318.46,326.02,323.79,336.64,314.66,310.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-30 21:59:47.581000,L9,360.60,327.15,300.42,296.59,,275.71,279.65,324.79,324.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31 21:53:40.223000,L8,355.34,328.27,302.22,283.95,290.36,294.65,298.03,324.75,327.19,354.51,,,,,,,,,,,,,,,,,,,,,,,,,321.66,339.71,335.75,326.85,323.38,,,,,,,,,,,,
2023-10-02 21:53:47.913000,L8,348.47,319.82,294.63,282.11,281.09,289.10,291.56,315.23,325.02,384.65,,,,,,,,,,,,,,,,,329.01,322.51,316.76,,,,,294.09,344.53,362.49,351.14,347.77,352.51,,,,,,,,,,,,
2023-10-09 22:00:00.639000,L8,346.15,317.60,275.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.21,334.87,344.75,337.47,331.02,325.88,,,,,,,,,,,,
2023-10-10 21:53:51.033000,L9,351.53,322.24,294.48,282.45,282.28,291.88,293.76,318.88,326.44,287.43,,,,,,,,,,,,,,,,,,,,,,,,300.43,334.13,348.14,377.57,364.72,374.32,,,,,,,,,,,,
2023-10-18 21:53:49.019000,L8,354.07,324.86,299.84,288.36,286.35,293.86,295.62,321.53,324.85,353.42,,,,,,,,,,,,,,,,,,,,,,,,297.22,342.03,357.59,342.71,329.94,333.46,,,,,,,,,,,,
2023-11-10 21:59:59.383000,L8,398.75,376.69,323.49,311.24,310.35,318.24,326.68,330.78,331.95,298.86,323.17,326.34,319.53,319.07,314.46,310.60,306.43,,,,,,,,,,,,,,,,,313.56,330.86,347.32,337.74,330.54,333.63,,,,,,,,,,,,
2023-11-11 21:53:51.231000,L9,402.75,389.53,342.38,339.18,337.86,345.78,353.97,356.86,358.72,339.23,367.98,374.96,380.66,385.66,329.69,325.04,313.52,291.77,,,,,,,,,,,,,,,,319.47,339.97,355.77,345.86,338.00,352.86,,,,,,,,,,,,
2023-11-26 22:00:05.887000,L8,351.18,324.73,299.90,288.03,285.18,289.44,293.60,316.56,321.44,286.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-13 21:53:58.396000,L9,350.56,321.21,294.13,283.92,281.39,290.51,289.64,314.83,322.21,382.05,,,,,,,,,,,,,,,,,,,,,,,,307.24,323.78,383.02,343.16,337.98,351.12,,,,,,,,,,,,
2024-01-05 22:00:04.390000,L9,360.65,328.01,304.29,290.54,294.73,303.48,305.47,323.52,327.82,289.04,286.88,,,,,,,,,,,,,,,,,,,,,,,299.30,332.38,345.05,339.64,330.12,330.03,,,,,,,,,,,,
2024-01-13 21:59:59.046000,L8,383.52,346.46,311.50,302.41,300.41,312.77,316.19,326.30,334.08,375.02,310.19,316.48,,,,,,,,,,,,,,,,,,,,,,301.26,338.66,362.02,344.29,336.57,336.08,,,,,,,,,,,,
2024-01-22 21:53:44.081000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.53,316.53,335.65,328.93,323.42,326.87,,,,,,,,,,,,
2024-02-07 21:53:46.753000,L8,345.91,316.45,287.42,272.01,274.24,282.14,279.60,310.29,318.24,,,,,,,,,,,,,,,,,,,,,,,,,301.01,320.72,341.27,330.14,325.58,327.32,,,,,,,,,,,,
2024-02-14 21:59:55.364000,L8,345.81,315.89,287.51,268.81,272.81,277.88,278.15,309.77,318.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-23 21:53:43.093000,L8,351.26,324.92,298.61,282.30,284.75,293.68,287.60,318.40,322.24,,,,,,,,,,,,,,,,,,,,,,,,,314.04,335.88,342.05,336.54,337.62,331.41,,,,,,,,,,,,
2024-03-01 21:59:48.785000,L8,372.68,343.54,322.10,318.72,313.82,321.37,325.53,334.77,334.52,361.52,321.33,326.13,306.16,321.68,328.12,330.53,312.41,288.15,,,,,,,,,,,,,,,,324.01,342.37,359.02,355.55,343.99,347.06,,,,,,,,,,,,
2024-03-09 22:00:02.127000,L9,348.95,318.70,286.99,268.87,271.99,278.76,279.20,310.87,318.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-17 21:59:38.997000,L8,357.47,325.56,299.12,282.70,284.95,294.06,290.56,319.53,324.02,288.67,,,,,,,,,,,,,,,,,,,,,,,,308.63,333.78,346.27,340.71,332.94,338.76,,,,,,,,,,,,
2024-03-18 21:53:49.665000,L9,403.39,351.85,334.20,329.48,320.83,332.88,336.57,338.03,335.20,303.13,333.05,349.34,332.62,342.93,332.99,326.25,311.52,291.30,,,,,,,,,,,,,,,,318.21,336.89,351.91,344.73,340.81,337.94,,,,,,,,,,,,
2024-04-03 21:53:40.750000,L9,,,,334.49,316.45,325.46,330.99,337.93,349.71,371.58,333.03,329.70,321.71,324.84,323.88,321.27,,,,,,,,,,,,,,,,,,314.42,330.62,351.63,342.74,349.40,340.73,,,,,,,,,,,,
2024-04-18 21:59:19.043000,L8,,,,,,376.81,313.21,329.71,331.86,355.63,291.81,,,,,,,,,,,,,,,,,,,,,,,311.56,331.51,340.63,332.00,327.00,331.84,,,,,,,,,,,,
2024-04-26 21:59:28.878000,L9,383.48,339.17,311.12,298.88,302.94,309.59,312.22,328.88,329.44,366.81,302.60,,,,,,,,,,,,,,,,,,,,,,,313.29,347.07,353.20,348.61,336.57,335.18,,,,356.63,356.51,358.89,,,,,,
2024-04-27 21:53:04.874000,L8,369.90,345.72,308.73,298.06,300.74,308.66,311.55,328.13,329.82,364.98,303.98,,,,,,,,,,,,,,,,,,,,,,,329.95,338.56,347.51,340.01,330.97,335.35,,,,,,,,,,,,
2024-05-04 21:59:10.225000,L8,367.87,336.30,301.39,286.91,287.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.33,330.32,342.48,341.33,330.76,332.20,,,,,,,,,,,,
2024-05-05 21:53:16.802000,L9,405.60,360.70,337.03,332.60,319.23,326.40,346.88,343.32,343.26,371.48,325.13,346.47,327.01,337.75,334.89,334.52,315.22,300.38,,,,,,,,,,,,,,,,315.56,337.56,349.54,350.30,339.40,336.43,,,,,,,,,,,,
2024-05-21 21:53:07.832000,L9,367.29,337.24,309.75,283.11,295.46,291.38,281.51,320.48,325.19,305.05,,,,,,,,,,,,,,,,,,,,,,,,304.33,334.76,350.30,346.52,343.32,332.56,,,,,,,,,,,,
2024-05-29 21:52:42.839000,L8,365.75,337.01,313.34,295.94,303.45,306.99,313.65,331.02,330.37,391.39,,,,,,,,,,,,,,,,,,,,,,,,341.73,344.79,360.79,351.42,347.57,349.54,,,,,,,,,,,,
2024-06-06 21:53:01.632000,L9,371.90,338.47,311.09,295.22,301.19,303.27,305.49,332.10,332.22,372.93,,,,,,,,,,,,,,,,,,,,,,,,316.29,338.51,350.36,343.27,334.02,335.69,,,,,,,,,,,,
2024-06-14 21:52:47.520000,L8,398.18,372.17,364.64,368.84,375.69,379.84,377.15,396.11,389.63,405.82,400.68,390.26,402.43,352.03,403.78,396.63,400.21,376.17,391.93,385.33,348.60,335.72,,,,,,,,326.18,311.56,338.62,333.66,340.96,346.85,362.15,355.49,345.95,355.82,378.06,376.64,375.25,373.70,368.98,364.99,362.33,356.93,357.14,351.42,356.47,346.89
2024-06-21 21:59:05.258000,L8,373.10,338.76,304.65,296.21,295.84,302.16,303.76,328.58,333.91,368.70,302.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07 21:59:13.270000,L8,377.35,357.92,312.85,296.27,301.67,307.21,304.61,335.01,333.96,369.87,301.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08 21:53:01.737000,L9,370.15,342.88,305.83,290.86,292.60,299.61,299.66,327.44,330.80,367.12,296.18,,,,,,,,,,,,,,,,,,,,,,,315.38,331.86,346.92,343.02,332.30,333.64,,,,,,,,,,,,
2024-07-24 21:53:05.581000,L9,369.53,341.28,305.92,298.77,305.20,311.79,318.84,333.03,332.18,367.35,,,,,,,,,,,,,,,,,,,,,,,,332.59,340.67,360.32,346.03,334.00,332.41,,,,,,,,,,,,
2024-08-08 21:59:24.800000,L8,372.26,338.78,310.25,281.25,308.37,308.53,306.58,319.54,324.10,299.29,,,,,,,,,,,,,,,,,,,,,,,,294.38,333.91,359.63,346.04,335.41,315.94,,,,,,,,,,,,
