dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057,satname
2024-06-26 22:16:52+00:00,381.05,,,,,,364.38,338.6,344.70875,374.935,360.53599999999994,320.46285714285716,339.39125,317.355,341.04714285714283,320.87166666666667,297.9,298.78,317.83,301.48833333333334,321.562,350.45,300.16625,285.2966666666667,320.50166666666667,340.28666666666663,295.885,258.17,227.72,345.02666666666664,275.1825,332.2833333333333,317.20142857142855,,,237.99,303.49,,277.78499999999997,296.9766666666667,276.85,253.94500000000002,207.28666666666666,266.59857142857146,289.3666666666667,299.42142857142863,246.46142857142857,232.44,264.9642857142857,308.79285714285714,295.25999999999993,299.4957142857143,320.13,351.88,338.38800000000003,343.2175,336.23285714285714,325.852,L8
2024-07-12 22:17:00+00:00,380.66142857142853,,,,,,364.38,338.27874999999995,344.595,374.935,361.1474999999999,320.64285714285717,334.56625,321.01,343.84666666666664,321.8283333333333,297.9,298.78,319.334,291.67,321.73,355.48,302.77625,281.19,324.3442857142857,340.28666666666663,295.885,,227.72,343.425,275.52,332.2833333333333,319.4966666666666,,,237.99,303.49,,258.76666666666665,296.575,276.85,263.1675,205.685,275.2371428571428,293.31857142857143,299.88714285714286,246.68714285714285,232.35,264.53714285714284,308.25142857142856,298.23857142857145,301.90142857142854,323.90714285714284,352.00999999999993,337.38,344.21999999999997,336.65142857142854,321.0983333333333,L8
2024-08-21 22:17:19+00:00,379.84,,,,,,361.435,337.85571428571427,343.8514285714286,374.935,361.1266666666667,320.0842857142857,338.2542857142857,321.01,349.0175,317.0883333333333,297.9,,323.19666666666666,278.905,323.33500000000004,348.9425,305.23857142857145,281.19,325.86999999999995,340.28666666666663,295.885,,227.72,343.425,274.225,341.65749999999997,324.03999999999996,,,237.99,303.49,,246.5,294.114,,257.8366666666667,,291.05833333333334,308.0083333333333,300.5133333333333,246.6,231.51166666666668,263.5516666666667,306.5216666666667,296.79333333333335,302.965,324.6816666666667,351.1566666666666,337.38,344.21999999999997,335.4216666666666,319.606,L9
2024-08-29 22:17:21+00:00,379.84,,,,,,361.435,338.4325,343.8725,374.935,361.1266666666667,320.18375000000003,341.2975,322.42499999999995,349.0175,319.30571428571426,297.9,,317.5475,291.96,293.31399999999996,348.9425,305.37624999999997,281.19,323.85571428571427,340.78,295.885,,284.765,343.425,274.225,339.572,315.412,,,237.99,303.49,,241.118,293.5,274.52,256.1325,,291.4042857142857,309.32714285714286,300.80285714285714,247.22285714285712,231.6557142857143,263.4771428571429,306.7242857142857,297.04714285714283,303.5128571428572,325.6242857142857,350.9414285714285,337.54333333333335,343.964,335.9485714285714,320.9983333333333,L8
2024-11-01 22:17:31+00:00,378.35499999999996,,,,,,358.49,338.80285714285714,342.90000000000003,372.82,360.69,319.91857142857145,338.7042857142857,320.1933333333333,356.25666666666666,323.60857142857145,282.66,336.53,313.32750000000004,297.472,285.30999999999995,348.9425,304.5733333333333,274.82,318.88166666666666,338.9575,295.78999999999996,,341.81,336.83500000000004,280.93333333333334,328.59749999999997,306.8225,,,234.515,302.295,,230.18999999999997,292.915,272.94,264.775,209.92,290.598,316.5,300.41,246.95833333333334,231.34833333333333,262.915,306.36833333333334,294.8183333333333,299.8383333333333,326.135,349.95666666666665,334.184,335.7775,334.62166666666667,321.17,L8
2024-11-17 22:17:38+00:00,378.01,,,,,,358.49,338.64285714285717,342.8057142857143,,360.385,320.64285714285717,339.15857142857146,320.1933333333333,369.26,324.2485714285714,282.66,336.53,311.34800000000007,299.3016666666667,248.04250000000002,345.9325,304.9916666666666,274.82,316.91333333333336,338.798,295.78999999999996,,341.81,263.46000000000004,280.93333333333334,326.53999999999996,307.03499999999997,,,234.515,302.295,,230.59,293.8283333333333,272.6933333333333,268.832,209.92,289.48,316.8675,300.705,247.22333333333333,230.95833333333334,263.29833333333335,306.49333333333334,291.23333333333335,297.37166666666667,323.01,350.28,334.684,335.73749999999995,340.0233333333333,321.78999999999996,L8
2025-01-12 22:17:45+00:00,379.485,,,,,,358.49,339.29200000000003,342.604,378.96,361.07666666666665,322.214,342.136,321.65000000000003,,322.384,338.52,340.80499999999995,306.66,316.805,179.78,341.21666666666664,296.5525,307.245,315.9,343.6725,306.64,,348.03999999999996,188.3,294.35,328.15999999999997,302.435,,,239.77499999999998,286.385,222.03,223.85399999999998,293.558,266.8425,277.07500000000005,226.47,290.0075,316.84,299.18999999999994,246.154,230.882,263.552,307.078,287.412,291.692,319.85200000000003,349.748,332.40000000000003,335.29499999999996,339.774,326.94,L9
2025-03-09 22:17:26+00:00,383.275,,,,,,,340.6925,342.2775,378.96,363.55333333333334,325.485,339.5825,320.55500000000006,341.53,327.3933333333334,338.52,340.80499999999995,313.52,309.7625,181.78333333333333,347.15999999999997,292.5,307.245,317.27666666666664,346.01250000000005,306.64,261.09,354.27,200.35500000000002,294.35,331.0525,306.1575,,,239.0666666666667,292.18666666666667,225.14499999999998,229.51500000000001,296.585,268.15999999999997,286.4325,226.47,290.5966666666667,299.12,297.375,245.77,231.04250000000002,264.4575,308.3025,289.6925,288.345,319.7875,350.7333333333333,329.4200000000001,332.7466666666666,339.33000000000004,328.3875,L8
2025-03-25 22:17:16+00:00,382.6033333333333,,,,,,,341.488,341.82599999999996,378.96,363.9525,326.18,343.46799999999996,319.4066666666667,341.53,334.2,327.85,341.8566666666666,320.688,317.77599999999995,181.78333333333333,347.87999999999994,293.6,307.245,325.355,346.758,305.78999999999996,261.09,353.165,204.59333333333333,281.865,332.954,306.494,,,237.83249999999998,295.27750000000003,225.14499999999998,227.68,296.688,260.42600000000004,267.90600000000006,226.47,291.37,305.1433333333333,297.242,245.754,231.64600000000002,264.688,308.34000000000003,291.77799999999996,290.37600000000003,319.21,350.7333333333333,333.15000000000003,325.9625,339.62800000000004,328.562,L8
2025-05-04 22:17:17+00:00,381.7975,,,,,,,340.698,341.31,378.96,364.51,325.236,344.46999999999997,321.245,325.38,325.02750000000003,327.85,344.52,324.4375,317.28,195.1625,344.35749999999996,295.364,309.32,328.49333333333334,347.3875,304.94,261.09,353.165,200.2875,260.62,328.608,295.838,,,238.37666666666664,292.67,225.14499999999998,229.02,297.0575,257.6925,255.25,229.27,291.37,307.11249999999995,297.78200000000004,245.904,231.61999999999998,264.342,306.62800000000004,289.32800000000003,290.58599999999996,317.58599999999996,351.94499999999994,337.85,330.60999999999996,339.41200000000003,326.932,L9
2025-05-12 22:16:59+00:00,381.07,,,,,,,339.8333333333333,340.735,378.96,364.51,323.94166666666666,344.46999999999997,321.245,321.8066666666667,312.22,327.85,344.52,324.4375,317.28,195.1625,341.87199999999996,295.77,309.32,328.49333333333334,347.3875,304.94,261.09,353.165,200.2875,257.40333333333336,320.04333333333335,286.94666666666666,,,238.37666666666664,292.67,225.14499999999998,229.02,297.0575,257.6925,255.25,217.64000000000001,291.37,307.11249999999995,297.2033333333333,245.88333333333333,230.84333333333333,263.505,305.29833333333335,284.5733333333333,289.8983333333333,315.7316666666666,351.94499999999994,337.85,330.60999999999996,338.2616666666667,325.39166666666665,L8
2025-05-20 22:17:06+00:00,380.9533333333334,,,,,,,339.3483333333333,340.99833333333333,378.96,364.51,323.3633333333333,345.9166666666667,321.245,320.935,310.682,327.85,344.52,331.44,320.2233333333333,203.09666666666666,341.594,297.39166666666665,309.32,333.65333333333336,342.83,304.94,272.36,353.165,207.5625,257.40333333333336,311.3433333333333,277.69,,,238.29749999999999,295.5375,225.14499999999998,227.83,297.24,252.8566666666667,247.608,236.75,292.48249999999996,308.552,298.14833333333337,246.68833333333336,231.25,263.125,304.70666666666665,287.56,292.3066666666667,319.765,350.325,332.51,306.0933333333333,338.24499999999995,325.145,L9
2025-06-21 22:17:14+00:00,380.9533333333334,,,,,,,339.3,341.6642857142857,378.96,364.51,323.3633333333333,345.9166666666667,321.245,312.43,310.682,320.90000000000003,344.52,331.44,320.2233333333333,232.9375,341.594,298.91285714285715,309.32,333.65333333333336,342.83,304.94,275.99,353.165,207.5625,257.40333333333336,311.3433333333333,274.8642857142857,,,238.29749999999999,295.5375,225.14499999999998,227.83,297.24,252.8566666666667,238.79,249.97799999999998,292.68,310.085,298.5728571428572,247.03142857142856,231.49857142857144,263.1257142857143,304.90857142857146,289.6385714285714,293.81714285714287,321.81857142857143,349.68333333333334,333.54333333333335,315.515,338.3614285714285,325.4371428571429,L9
2025-07-23 22:17:27+00:00,380.4820000000001,,,,,,,339.01000000000005,341.34142857142854,,365.53499999999997,322.2633333333333,348.15333333333336,317.11,312.74666666666667,303.346,312.09000000000003,343.96,338.70000000000005,332.91999999999996,245.66666666666666,339.37800000000004,301.4371428571429,,335.23,340.43,304.94,275.99,352.06,207.5625,257.40333333333336,304.61,268.925,,,236.61333333333334,304.16,228.26,224.21000000000004,295.17500000000007,254.64000000000004,229.39166666666668,258.784,291.47,309.10833333333335,298.54,247.24571428571426,231.51428571428573,262.60571428571427,303.4357142857143,289.7642857142857,295.85571428571427,323.56714285714287,348.27,333.6825,315.015,338.2942857142857,324.75,L9
2025-07-31 22:17:29+00:00,380.435,,,,,,,338.38875,341.11125,,365.53499999999997,322.10714285714283,346.485,317.11,313.12857142857143,301.0416666666667,312.09000000000003,343.96,338.70000000000005,332.91999999999996,245.66666666666666,338.15000000000003,301.4371428571429,,335.23,340.43,304.94,275.99,352.06,207.5625,257.40333333333336,304.61,268.925,,,236.61333333333334,304.16,228.26,224.21000000000004,295.17500000000007,254.64000000000004,230.64000000000001,263.02833333333336,290.91833333333335,309.55,299.15375,247.45624999999998,231.31875,262.30375,303.23875,288.79,295.94,323.25,347.19,329.34000000000003,319.628,338.2675,323.96000000000004,L8
2025-08-08 22:17:36+00:00,379.9557142857143,,,,,,,338.38875,341.11125,,365.53499999999997,321.6,346.485,317.11,313.12857142857143,301.0416666666667,312.39000000000004,343.96,338.70000000000005,332.91999999999996,264.2475,339.0,302.39125,303.02,327.89,340.43,304.94,279.69,352.06,207.5625,264.27,304.61,270.00857142857143,,,236.61333333333334,304.16,228.26,221.86666666666667,292.95000000000005,248.17,233.60000000000002,268.68,291.28285714285715,310.4375,302.15666666666664,248.08555555555554,232.13,262.61888888888893,303.4622222222222,289.84777777777776,297.43,325.36888888888893,347.922,330.19,324.2316666666666,338.81666666666666,324.98375,L9
