dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0003,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0179,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0084,nzd0303-0089,nzd0303-0090,nzd0303-0107,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0180,nzd0303-0181,nzd0303-0013,nzd0303-0014,nzd0303-0040,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0150,nzd0303-0004,nzd0303-0012,nzd0303-0015,nzd0303-0016,nzd0303-0168,nzd0303-0011,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0091,nzd0303-0009,nzd0303-0010,nzd0303-0122,nzd0303-0123,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0005,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0158,nzd0303-0159,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0008,nzd0303-0017,nzd0303-0083,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0007,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0006,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0099,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0121,nzd0303-0124,nzd0303-0082,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0132,nzd0303-0133,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0098,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0097,nzd0303-0081,nzd0303-0048,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0130,nzd0303-0131,nzd0303-0052,nzd0303-0053,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0096,nzd0303-0066,nzd0303-0067,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0050,nzd0303-0051,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0095,nzd0303-0049,nzd0303-0076,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0068,nzd0303-0128,nzd0303-0129,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0111,nzd0303-0125,nzd0303-0126,nzd0303-0127
2022-02-23 22:06:56.000000,L9,,,,325.76,372.37,376.11,348.35,309.49,321.75,337.84,,309.82,296.67,302.89,300.05,302.08,294.90,291.43,254.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.89,312.46,,,,,,,,371.02,334.57,342.33,,362.04,,,,,,,,378.00,381.75,,,,,,,,,,,,,,,,,,,383.00,369.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24 22:00:40.815000,L8,,,,328.14,376.94,379.72,349.17,310.86,326.01,339.34,,309.98,298.97,310.39,302.60,303.68,298.39,293.85,255.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.98,262.99,279.88,,,299.09,308.38,,,,,,,,369.65,336.45,382.52,,364.48,,,,,,,,377.35,379.82,,,,,,,,,,294.14,293.87,,,,,,,,381.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 22:00:29.401000,L8,,,,330.15,377.53,380.69,348.52,309.62,326.85,340.16,,311.36,299.28,311.14,304.36,302.37,300.63,295.78,254.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.20,302.24,323.02,,,,,,,366.81,323.36,327.72,,357.99,,,,,,,,378.71,375.45,,,,,,,,,,298.59,292.61,,,,,,,,376.43,361.21,,,,,,382.33,,,,,368.17,,,305.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28 22:06:34.971000,L9,,,,327.50,377.37,377.70,349.02,311.72,325.70,338.44,,,299.02,314.77,303.92,307.78,300.69,298.42,258.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.90,301.56,,,,,,,,357.13,319.77,326.46,,350.44,350.47,351.35,364.73,,,,,336.02,365.54,,,334.11,328.21,364.56,,,,,,,,,,,,,,372.91,353.07,,,,,,376.78,,,,,362.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 22:00:25.301000,L8,,,,,,,,,,,,,305.99,316.07,315.83,309.32,305.10,301.32,259.21,319.73,334.82,361.90,373.78,,,,,,,,,,,,285.54,344.35,384.97,351.75,340.97,357.47,384.52,,373.32,328.91,388.86,,,,,,,,,,,,,,,,,,,,,333.83,338.85,356.97,296.29,310.97,308.86,357.75,316.30,327.06,,,,301.86,348.15,,,,,,,,,,,,,,326.46,,312.29,,,,,299.62,,,,,,,,,,362.80,333.28,359.57,,,,,,,,,,,,,,,,,,,,,,,,392.46,,,,,364.46,378.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:06:41.610000,L8,,,,331.49,381.91,383.70,353.32,321.44,329.74,343.86,,,305.20,317.99,306.83,309.10,303.67,299.61,260.53,312.32,335.70,368.23,376.89,,,,,,,,,,,,285.90,348.08,383.10,353.53,335.97,353.24,382.14,,375.53,322.62,387.04,,,,,,,,,,,,,,,,,,,,,334.73,339.13,358.03,300.46,346.90,312.56,355.50,318.57,327.16,,,,,354.07,,,,264.46,,,,,,,,,,330.78,,388.51,247.60,279.47,273.68,249.19,326.17,,,,,346.10,,,,,367.13,335.86,360.80,,,,,,,,,,,,,,,,,,,,,,,,396.34,,,,,,379.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07 22:00:20.204000,L9,,,,303.09,351.76,352.29,295.11,278.04,299.78,311.15,,284.06,268.27,269.37,276.49,266.82,270.79,269.76,,,,,,,,,,,,,378.17,,,,,,,,,,,,,,,,195.49,237.10,260.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.56,270.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22 22:06:46.517000,L8,,315.24,347.04,,,,,,,,368.41,,,,,,,,,278.87,253.33,,,,,,,,,,,,,,,,,,,,,,284.51,,,,,,,,,281.78,305.29,,,,,,,354.75,359.31,333.54,333.90,,379.97,380.96,343.85,362.70,331.67,308.67,308.19,,376.06,368.88,,,,,374.78,,,,,,,,,,,,,,374.87,362.43,274.86,,,,,380.28,,,,,368.68,,,,,,,,,,309.37,287.53,319.38,372.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30 22:06:21.452000,L9,,,,,,,,,,,,,,,,,,,,314.53,336.09,,,,,,,,,,,,,,283.97,329.89,367.78,359.07,,,,,373.96,,,,,,,,,,,,,,,,,,293.67,,,276.61,268.39,345.19,335.92,358.29,343.76,344.33,339.96,,325.46,352.26,,,,316.45,360.00,375.25,301.65,354.44,367.75,,,,,,,,,,331.46,,395.34,,,,,362.69,,,,,355.13,,,,,379.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31 22:00:38.643000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.79,282.58,,,,,,,,,,,,,,,,,,,,,,,,,264.14,279.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.89,267.97,,,,,,,290.76
2022-07-01 22:06:42.355000,L9,,,,,,382.86,347.23,310.56,325.16,341.31,,,301.46,307.90,303.70,299.15,300.26,297.58,256.93,,,,,395.71,372.24,369.46,356.35,,373.03,385.15,,,377.72,264.49,291.68,331.76,358.86,333.50,346.42,340.83,375.54,,,,,,,,,,,,,,313.00,,,,342.78,318.01,,,,,334.34,340.41,339.59,355.68,345.55,340.80,363.89,,322.26,329.65,,,312.83,323.43,361.16,369.34,,,,,,,,,,,,,333.65,,,,,,,360.93,,,,,319.76,,,,346.77,366.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02 22:00:53.961000,L8,,,,,,,,,,,,288.53,279.13,275.19,283.03,273.98,284.39,278.53,241.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.55,249.42,264.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.17,272.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03 22:01:06.229000,L8,,,,,,,,,,,,,,,321.05,316.20,309.79,308.89,275.91,295.05,329.15,356.53,,320.94,321.28,308.81,355.93,,,,,,,,,,,,,,,,289.20,,,,,,,,,,,,,,,,,,,,,253.16,,332.57,329.44,352.49,345.03,341.70,347.65,,310.68,,,,,313.28,352.51,361.44,,,,,,,,,,,,,325.32,,285.33,,,,,315.77,,,,,315.35,,,,324.60,366.17,376.33,,,,,,,,,,,379.75,316.08,326.77,346.98,353.78,326.68,,,,,330.53,,,,,,,386.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:07:20.170000,L8,,,,334.69,384.72,385.31,349.74,311.84,328.48,345.03,,,303.02,313.24,303.98,307.26,302.67,300.74,260.97,,,,,,,,,,,,,,,372.32,379.46,,,,,,,,,,,,,,,,,276.24,305.01,,317.40,,,,344.09,347.48,320.14,318.69,318.77,245.51,344.78,349.20,339.86,359.60,348.96,346.91,364.86,,334.45,361.80,,,340.23,339.08,362.54,377.55,,,263.87,,,,,,,,,,365.65,347.40,,,,,,367.08,,,,,353.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 22:00:49.717000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.57,,,,,,,,299.67,319.83,284.66,,347.51,334.53,336.06,349.33,357.89,354.73,370.48,,324.37,344.43,,,322.09,288.44,341.36,,,,,,,,,,,,,,288.16,344.05,,,,,,277.73,297.47,359.91,,,,,,,,,,,,,,,,,285.60,260.65,,,,,,,,,,,,,,,,,,,,,,,,,335.31,252.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 22:07:10.729000,L9,,,,331.93,376.63,382.38,361.83,347.36,336.66,334.36,,,,,,,,,,,,,,,,,,,,,375.71,,,,386.80,351.79,329.61,304.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.62,,,,,,,375.99,,,,,,,,,,,,,,,,,,,,255.43,,,,,,,,339.37,,,,,,
2022-10-13 22:07:19.482000,L8,,,,,,,,,,,,307.99,298.63,311.91,303.26,301.77,301.03,300.51,266.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.79,277.22,,,287.58,329.16,,,,,,,,355.53,335.80,359.54,249.51,358.27,355.33,358.24,364.63,358.06,360.52,380.28,,367.59,379.48,,,351.46,354.41,378.68,,,,,295.26,292.73,,,,,,,,376.43,357.83,,,,,,380.95,,,,,365.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21 22:07:17.454000,L9,,,,324.65,370.61,377.16,330.79,304.46,324.17,338.00,,304.94,294.93,309.61,300.06,297.70,295.35,294.37,257.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.46,262.41,279.25,,,292.75,331.26,,,,,197.37,,,355.97,343.01,366.50,,368.31,,,,,,,,378.96,385.43,,,,,,,,,,291.53,287.75,,,,,,,,382.66,369.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22 22:01:15.118000,L8,,,,332.22,377.80,381.87,345.88,309.19,329.52,343.59,,,300.49,316.05,305.45,305.75,301.93,297.96,260.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.10,321.46,,,,,,,,332.33,330.72,344.83,244.37,352.87,353.84,354.46,367.78,356.31,356.56,373.64,,356.12,372.26,,,349.34,348.57,373.51,382.90,,,264.98,,,,,,,,,,372.13,359.51,,244.51,266.19,269.27,,372.29,,,,,361.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07 22:01:16.764000,L8,,,,322.72,370.77,369.10,333.76,303.82,318.45,337.89,,306.48,296.00,308.59,298.34,297.12,295.07,293.45,257.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.90,261.18,275.38,,,292.69,326.96,,,,,196.44,,,358.49,345.52,368.55,,361.59,,,,,,,,377.61,383.03,,,,,,,,,,291.88,287.82,,,,,,,,379.71,366.47,,,,,,383.27,,,,,365.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 22:07:23.103000,L8,,,,325.13,370.29,374.78,341.93,307.03,323.30,337.99,,308.34,297.44,309.55,300.28,300.61,298.10,294.93,258.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.58,263.52,280.03,,,290.44,325.43,,,,,,,,360.83,342.10,352.99,,360.45,,,,,,,,375.26,382.25,,,,,,,,,,293.80,290.90,,,,,,,,377.64,368.41,,,,,,381.20,,,,,365.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22 22:07:17.676000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.46,339.16,,,,,,,,,350.38,375.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 22:07:14.003000,L9,,,,321.69,370.37,374.74,345.88,307.26,325.27,336.87,,311.95,298.00,307.32,303.28,300.55,299.20,296.37,264.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.58,266.43,278.07,,,293.91,316.57,,,,,,,,369.57,348.48,348.78,,366.03,,,,,,,,379.49,381.62,,,,,,,,,,293.48,292.67,,,,,,,,381.91,374.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25 22:01:02.968000,L8,,,,323.84,371.40,376.73,347.07,309.38,328.07,338.23,,310.57,298.63,307.26,305.30,302.77,300.26,297.92,263.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.66,267.21,279.32,,,293.25,323.69,,,,,196.49,,,370.13,347.29,351.62,,373.26,,,,,,,,377.24,385.17,,,,,,,,,,295.99,292.71,,,,,,,,383.97,376.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01 22:07:15.088000,L8,,,,320.98,371.70,370.45,348.02,308.62,322.58,337.22,,312.86,298.34,306.17,304.32,300.96,299.45,294.37,259.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.41,266.12,284.01,,,288.84,,,,,,,,317.57,329.36,345.50,344.35,,272.28,362.66,365.89,,,,,,289.67,299.61,,,378.04,362.82,365.43,352.05,,,,295.46,293.51,367.29,327.32,,,,,,273.78,372.27,,,,,,,,,,,351.85,,,,,,,,,,,,,,300.93,,,,,,,,,,,,,,,,,,,,,,,263.34,310.27,321.23,329.18,290.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 22:07:06.294000,L8,,,,310.89,354.42,356.79,307.74,297.74,309.77,328.01,,289.38,281.14,276.57,286.97,280.74,285.57,283.39,246.21,,,,,,,,,,,,380.16,,,,,,,,,,,,,,,,213.76,251.26,268.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.90,281.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-03 22:01:08.748000,L9,,,,330.50,377.78,380.79,352.37,314.03,330.77,344.55,,,304.72,314.13,307.18,309.54,303.83,304.68,271.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.39,319.45,,,,,,,,369.41,349.15,346.95,248.74,364.65,,,,,,,,372.15,378.42,,,,,,,,,,,,,,,,,,,381.20,367.75,,,,,,383.93,,,,,368.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:07:01.900000,L8,,,,325.44,372.22,378.46,348.38,308.64,327.55,338.19,,322.44,300.29,313.47,303.95,304.77,301.44,299.28,264.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.85,315.91,,,,,,,,369.56,336.79,346.83,244.50,360.26,,,,,,,,376.60,378.67,,,,,,,,,,,,,,,,,,,378.42,370.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19 22:01:01.085000,L9,,,,330.55,379.76,378.61,351.35,312.79,328.00,344.89,,,303.26,315.71,308.03,306.83,302.96,299.59,263.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.31,301.72,,,,,,,,327.35,319.03,281.26,,352.19,352.13,346.04,363.94,349.81,349.47,365.73,,336.81,342.96,,,344.16,329.46,366.95,379.46,,,,,,,,,,,,,364.20,356.92,,,,,,361.62,,,,,358.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:06:50.147000,L8,,,,327.32,371.64,379.29,348.48,309.58,326.52,340.71,,,299.79,313.82,303.15,306.58,299.97,298.92,261.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.88,270.47,285.73,,,289.71,315.90,,,,,197.68,,,365.09,343.37,341.45,,366.63,,,,,,,,376.54,378.71,,,,,,,,,,299.13,297.41,,,,,,,,378.77,366.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:06:59.144000,L9,,318.04,342.70,328.88,376.61,377.81,348.14,312.86,326.19,341.82,357.24,,301.64,314.05,305.10,305.90,301.38,297.49,260.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.99,312.45,,,,,,,356.12,356.45,336.66,336.86,,357.10,356.27,350.88,371.78,360.19,357.36,373.39,,348.42,367.93,,,351.00,336.07,371.15,,,,,,,,,,,,,,374.31,365.29,,,,,,372.59,,,,,362.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:06:40.759000,L8,,,,332.63,380.30,381.35,347.35,312.96,329.57,346.65,,,301.62,312.18,304.97,305.53,302.14,300.44,261.60,,,,,,,,,,,,,,,,,,,,,,,313.34,,,,,,,,,,,273.62,,329.87,,,,350.75,,297.21,330.15,335.47,245.56,290.86,,,,,,,,291.82,310.32,,,300.08,,,,,,,,,,,,,,,,297.33,302.47,,,,,,,,,,,,,,,,,,,,,382.77,,,,,,,,,,,,,,,,,,,,,,,,,269.05,,,,,,,,,,,,,,,,,,,,,,,,,,317.20,,,,366.52,352.12,329.49,,,,,,,,,,
2023-03-23 22:00:43.748000,L9,,,,330.42,375.06,378.86,349.35,311.28,327.99,340.23,,326.72,300.13,315.12,304.26,304.75,301.04,298.68,261.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.61,317.35,,,,,,,,363.48,340.42,338.55,,360.78,,,,,,,,368.93,375.50,,,,,,,,,,,,,,,,,,,377.12,366.39,,,,,,377.50,,,,,364.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30 22:06:47.199000,L9,,,,328.27,374.68,374.67,347.29,310.96,321.56,338.50,,309.69,300.82,309.04,304.82,301.61,301.01,297.46,258.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.14,291.12,,,283.07,311.19,,,,,,,,337.07,331.66,335.71,,355.89,354.15,350.80,368.08,360.13,355.45,373.37,,362.81,373.03,,,353.01,337.95,375.14,,,,,295.96,295.32,,,,,,,,376.31,363.09,,,,,,374.86,,,,,361.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07 22:06:28.171000,L8,,,,,,,,,,,,,,324.72,308.31,314.13,308.24,307.54,271.81,329.97,335.19,366.59,376.59,,,,,,,,,,,,,,,,,344.37,355.20,360.23,305.17,,,,,,,,,,,,,,,,,,,,,248.07,,278.59,297.25,344.82,298.85,284.95,299.73,,,,,,,,,,,,,,,,,,,,,,,,279.58,,,,,,,,,,,,,,,326.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08 22:00:34.543000,L9,,,,329.91,377.08,375.16,348.91,310.80,324.43,342.03,,,300.75,314.07,304.74,306.69,299.92,297.24,258.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.99,324.09,,333.88,,,,353.33,,362.10,333.16,340.03,,362.47,354.82,342.10,361.49,319.84,334.36,365.31,,375.34,372.43,,,,,381.35,,,,262.53,,,,,,,,,,376.25,359.30,,,,,,373.71,,,,,365.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24 22:00:28.290000,L9,,,,331.61,378.59,378.83,350.00,314.50,327.27,343.32,,,300.38,310.39,304.78,306.19,301.50,299.10,258.35,,,,,,,,,,,,,,,346.30,383.65,,,,,,,,,,,,,,,,,276.71,299.35,,,,,,,,322.28,319.14,277.46,,346.90,347.69,340.38,361.67,346.95,342.56,365.69,,333.71,342.83,,,297.27,320.21,361.45,378.03,,,263.46,,,,,,,,,,361.20,,,,,,,359.11,,,,,353.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 22:06:17.781000,L9,,,,315.10,357.55,367.17,342.18,305.16,318.47,331.74,,292.75,289.43,287.84,290.54,285.67,291.10,285.29,251.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.81,254.54,274.53,,,,,,,,,,,,,,,,,,,265.90,290.18,293.34,309.85,,,,,,,,,,,,,286.53,283.43,,,,,,,,,,,,,,,,,,,,,,,,,339.59,346.26,380.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:06:15.787000,L8,,,,,388.19,381.01,350.35,310.09,326.00,343.06,354.79,,297.76,307.07,301.84,302.91,297.61,296.32,257.52,,,,,,350.13,364.63,349.71,,,,,301.76,301.48,263.70,285.80,337.58,383.69,370.35,,,,,,,,,,,,,,270.22,301.97,,342.30,,,,340.49,347.35,321.30,319.59,327.89,,344.05,342.24,341.60,357.84,349.42,341.81,366.41,,334.41,364.24,,,319.03,325.23,364.91,377.10,,,,,,,,,,,,,361.98,343.58,,,,,,371.39,,,,,352.75,,,,,379.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-11 22:00:01.503000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.08,347.14,326.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.53,365.25,,,,,,,,,,,,,,,320.25,352.33,349.09,,,,,,,,,,
2023-06-26 22:06:22.764000,L8,,,,302.51,346.07,347.68,296.62,273.91,297.62,310.45,,268.54,261.05,267.81,264.49,267.73,264.97,267.34,,,,,,,,,,,,,366.18,,,,,,,,,,,,,,,,192.87,232.00,247.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.13,262.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05 22:00:18.878000,L8,,,,329.04,369.27,376.63,344.02,310.50,361.20,,,,,,,,,,,,,,,364.59,362.33,364.35,348.35,,371.82,379.55,,365.25,378.30,289.34,293.72,337.26,373.67,370.03,,,,,,,,375.22,,,,,,267.02,301.96,,,,,,,345.69,305.81,315.52,322.16,,340.70,341.86,336.32,356.46,341.65,336.17,346.02,,331.31,361.30,,,319.67,323.94,360.81,374.43,,,,,,,,,,,,,354.95,335.88,,,,,,366.96,,,,,347.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
