dates,satname,nzd0421-0000,nzd0421-0001,nzd0421-0002,nzd0421-0003,nzd0421-0004,nzd0421-0005,nzd0421-0006,nzd0421-0007,nzd0421-0008,nzd0421-0009,nzd0421-0010,nzd0421-0011,nzd0421-0012,nzd0421-0013,nzd0421-0014,nzd0421-0016,nzd0421-0017,nzd0421-0018,nzd0421-0019,nzd0421-0020,nzd0421-0021,nzd0421-0022,nzd0421-0023,nzd0421-0024,nzd0421-0025,nzd0421-0026,nzd0421-0027,nzd0421-0028,nzd0421-0029,nzd0421-0030,nzd0421-0031,nzd0421-0032,nzd0421-0033,nzd0421-0034,nzd0421-0035,nzd0421-0036,nzd0421-0037,nzd0421-0038,nzd0421-0039,nzd0421-0040,nzd0421-0041,nzd0421-0042,nzd0421-0043,nzd0421-0044,nzd0421-0045,nzd0421-0046,nzd0421-0047,nzd0421-0048,nzd0421-0049,nzd0421-0050,nzd0421-0015,nzd0421-0051
2023-01-08 22:14:12.220000,L8,,,,,,,,,,,,,,,249.58,302.32,329.10,335.63,335.15,329.34,314.40,316.42,319.26,334.05,331.77,318.76,,321.05,320.63,315.38,304.51,295.96,300.60,292.96,289.16,284.16,287.70,279.95,276.67,286.33,283.62,279.66,285.11,288.53,292.19,297.63,301.67,347.56,344.94,340.61,295.97,346.62
2023-02-09 22:14:08.825000,L8,265.79,243.06,285.41,266.84,250.92,251.30,,303.42,298.89,278.78,257.50,254.50,277.76,309.26,346.23,315.28,348.64,350.45,354.66,356.81,327.41,329.09,326.75,351.90,348.01,334.77,336.83,344.36,345.83,333.53,327.89,315.91,311.84,306.99,305.77,297.67,307.41,303.26,296.78,317.44,332.87,,,,,,,,,,305.51,
2023-02-10 22:08:08.267000,L9,,265.77,310.50,310.57,285.13,227.31,316.71,278.00,303.54,264.58,266.16,262.09,278.36,301.15,276.19,303.96,333.30,358.23,296.02,298.41,341.49,333.43,318.96,335.56,345.10,336.57,323.78,324.95,345.49,283.45,267.70,332.35,304.57,293.01,293.11,289.94,293.03,286.96,280.75,315.11,282.35,291.21,291.39,319.59,323.38,303.28,300.81,351.75,354.97,249.37,308.72,
2023-02-17 22:14:13.328000,L9,282.52,274.99,339.71,293.62,286.12,301.24,311.29,337.04,316.69,274.57,311.16,318.67,289.42,307.61,269.78,320.59,349.65,353.88,352.26,353.11,327.23,335.64,331.98,350.20,348.60,335.36,325.57,342.48,339.75,336.86,329.43,311.71,316.64,312.33,320.66,311.01,314.78,304.13,310.38,308.86,312.10,317.05,310.00,324.06,,,,,,,309.88,
2023-02-18 22:07:49.813000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.07,256.82,248.97,237.68,243.39,236.13,215.97,,,,,,,,,,,,,
2023-03-05 22:14:01.213000,L9,,,282.50,282.29,275.06,256.75,,,,,,,,,,,,,,,,,,,,,,,,,252.17,289.68,283.88,273.65,265.54,259.88,263.21,270.77,224.44,276.77,271.56,273.13,224.75,279.62,284.26,239.47,277.34,297.81,325.49,331.12,,327.74
2023-03-06 22:07:38.056000,L8,283.92,280.11,339.68,293.21,290.01,298.06,301.40,315.07,310.15,284.76,303.91,302.43,293.01,313.41,262.58,323.50,349.23,352.49,347.67,346.39,332.55,337.84,332.66,347.27,347.97,332.04,321.06,342.21,335.54,330.27,324.22,314.00,308.53,301.14,300.68,294.97,309.41,292.52,290.73,300.19,296.29,319.78,291.91,330.44,302.67,336.87,371.15,343.29,356.80,361.88,310.00,370.61
2023-03-13 22:13:46.937000,L8,255.01,233.77,284.44,283.44,275.21,277.21,,287.10,298.72,275.74,284.92,280.77,283.78,270.64,251.89,306.84,328.81,329.65,333.94,335.85,,,,,,,,,299.86,322.70,309.68,304.82,302.31,291.43,289.72,252.46,244.26,279.32,276.22,277.74,279.98,274.20,220.49,276.64,276.66,233.61,256.39,,,325.83,298.95,333.48
2023-03-14 22:07:47.070000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.62,256.12,251.02,243.01,249.15,239.49,220.86,275.90,274.35,273.97,,,,,,,,,,
2023-03-22 22:07:28.676000,L8,,,277.73,284.18,273.03,253.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15 22:07:28.766000,L9,,,270.00,273.97,270.63,260.71,,,,,,,,,,,,,,,,,,,,,,,,,,,241.83,254.72,256.95,250.39,244.16,,,,,,,,,,,,,,,
2023-04-22 22:13:38.957000,L9,,,,,,,,277.73,276.69,271.12,264.02,,,,,,,,,,,,,,,,,259.57,298.92,302.86,250.73,293.32,280.49,274.30,267.00,249.54,251.53,243.78,,272.15,225.54,272.13,217.08,270.31,283.87,287.53,,,,,,
2023-04-23 22:07:09.009000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.60,257.29,260.62,242.70,247.65,234.50,,,,,,,,,,,,,,
2023-05-16 22:13:04.149000,L8,,,,,,,,,,,,,,,,,372.25,368.31,375.74,370.69,337.24,356.09,334.03,354.10,353.94,366.94,361.40,373.10,370.55,356.17,347.64,318.93,318.26,329.42,346.00,341.50,339.31,310.26,324.14,321.01,318.58,317.44,318.28,335.17,,,,,,,,
2023-05-24 22:13:16.990000,L9,,225.20,308.37,303.61,285.26,285.79,226.00,301.59,304.87,294.52,295.41,295.55,309.13,281.49,318.52,328.86,326.80,344.58,348.01,348.19,331.19,349.60,324.82,349.48,345.68,329.71,329.31,339.77,338.59,335.05,325.42,311.32,318.05,314.72,296.78,294.12,313.72,287.45,314.52,306.70,316.76,308.82,311.67,323.85,327.69,334.68,,,,,,
2023-06-01 22:13:07.090000,L8,,219.45,324.64,304.73,287.12,284.64,229.71,293.06,304.71,294.17,296.28,285.91,307.52,281.13,292.88,,321.20,359.56,362.14,359.38,334.77,356.85,326.17,346.43,359.22,326.23,342.02,344.93,350.59,341.72,332.99,312.20,326.18,330.99,296.33,318.72,341.40,333.47,327.32,319.11,328.71,338.54,336.51,341.34,,,,,,,,
2023-06-02 22:07:05.702000,L9,260.36,240.54,338.40,310.65,290.26,289.26,256.88,343.47,330.24,325.41,336.75,344.87,343.28,346.06,363.35,370.62,344.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.16,
2023-06-09 22:13:12.691000,L9,,,290.04,293.89,274.18,267.65,,270.39,289.95,273.57,267.31,274.92,292.56,262.38,,,,,,,,,,,,,,,,,,295.38,282.80,285.81,271.16,271.96,284.67,276.60,272.06,283.67,284.34,289.75,284.30,280.86,294.98,307.68,297.43,285.91,323.45,329.97,,335.91
2023-06-10 22:07:03.713000,L8,,,,,,,,227.10,227.40,261.39,259.44,263.10,267.93,250.26,,,,,,,,,,,,,,,,,,,,,,,,,,244.61,223.36,275.66,,,,,,,,334.37,,343.51
2023-07-03 22:13:27.236000,L8,,223.11,341.18,310.39,287.18,284.15,229.14,302.84,313.16,297.58,297.47,291.13,315.15,279.83,322.76,330.72,327.50,366.14,367.88,366.51,337.35,364.84,327.83,346.44,361.18,348.42,361.51,362.60,358.04,349.73,335.63,332.85,342.85,326.26,308.57,292.52,329.86,326.30,324.79,319.58,318.90,,,,,,,,,,290.13,
2023-07-04 22:07:09.507000,L9,,221.95,340.48,311.25,286.35,282.82,229.78,303.41,311.86,294.12,295.70,287.19,313.88,284.46,323.30,,331.29,358.85,366.66,361.84,338.52,,328.59,351.44,350.96,344.38,344.81,358.59,358.20,353.32,345.98,356.28,353.19,342.48,335.22,321.58,334.54,,,,,,,,,,,,,,,
2023-07-28 22:07:26.814000,L8,,,,,,,,278.44,276.01,264.71,253.83,246.70,266.79,246.69,,,,,,,,,,,,,,259.48,314.05,307.62,,292.97,265.63,261.87,253.39,250.45,237.53,,,,,,,,,,,,,,,
2023-08-05 22:07:22.990000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.69,317.58,310.47,294.30,,,,,,,,,,,,,283.17,290.12,299.01,,,,325.31,,329.12
2023-08-12 22:13:35.189000,L9,289.05,322.72,349.55,308.45,294.11,305.05,320.01,,,,,355.07,314.31,314.35,356.85,364.96,372.41,363.57,361.65,363.62,340.22,372.19,332.39,375.89,354.00,361.76,365.08,358.83,365.54,355.56,365.87,343.60,350.20,347.29,345.20,,,,,,,,,,,,,,,,308.36,
2023-08-13 22:07:31.903000,L8,276.88,331.61,349.38,303.64,287.70,305.08,322.02,,,334.07,330.39,362.03,312.54,314.09,361.66,,376.80,359.92,357.07,358.07,338.24,370.90,328.68,368.12,365.51,370.07,360.36,357.83,365.03,358.27,358.30,355.93,350.84,346.23,,,,,,,,,,,,,,,,,310.32,
2023-08-21 22:07:27.968000,L9,,,,,,,,296.11,279.90,273.74,264.83,263.35,265.44,278.73,,,,,,,,,,,,,,,,,,,,,,,,,277.22,284.58,278.26,248.15,,,,,,,,,,
2023-08-28 22:13:44.064000,L9,289.45,331.07,328.71,302.59,287.14,290.72,288.57,310.79,308.81,284.75,300.39,290.96,295.88,304.58,264.64,323.21,347.54,349.76,347.91,344.28,326.64,348.05,327.58,344.99,348.45,329.03,298.72,338.60,337.18,330.87,325.58,312.64,307.86,298.37,297.38,292.19,300.11,287.95,293.23,306.78,306.88,308.98,302.93,321.17,315.09,336.91,,,,,303.32,
2023-08-29 22:07:37.978000,L8,281.55,330.33,334.84,299.46,285.67,287.76,241.31,310.95,308.21,280.42,296.64,284.12,294.20,308.60,262.02,321.42,354.28,348.29,346.92,344.85,328.75,347.59,324.71,345.71,345.34,332.89,263.87,339.91,335.47,329.16,324.41,317.30,307.90,297.52,298.32,291.68,300.25,286.92,313.25,305.24,310.62,307.95,307.87,313.63,324.93,335.14,,,,,,
2023-09-29 22:13:50.644000,L9,271.07,248.82,296.08,309.72,276.81,,,,,,,,361.22,307.86,311.06,321.20,342.52,349.33,348.09,342.09,315.92,333.94,329.39,345.01,340.27,327.52,274.81,330.21,344.10,335.73,322.95,302.90,298.65,299.84,296.51,292.69,300.68,293.07,297.39,299.89,300.07,298.64,298.93,303.91,309.60,335.32,369.53,359.31,366.09,352.16,311.05,366.90
2023-10-08 22:07:46.156000,L9,265.26,247.21,280.92,281.42,269.13,,,219.61,283.63,259.85,250.77,255.53,268.02,240.63,,,,,,,,,,,,,,,,,,,,,,,,,,277.53,277.24,251.65,228.18,280.13,287.39,295.62,292.17,332.33,327.43,330.83,,325.93
2023-10-24 22:07:51.936000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.47,272.63,225.39,225.83,239.07,283.51,290.32,286.59,326.85,326.77,326.97,,327.44
2023-10-31 22:13:57.624000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.08,268.22,247.53,233.81,273.58,279.00,285.79,299.44,341.64,324.07,325.42,,318.57
2023-11-17 22:07:51.092000,L8,340.08,307.13,329.30,333.08,340.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24 22:14:03.793000,L8,287.53,270.79,311.31,309.21,307.79,310.06,284.58,308.72,299.63,274.82,260.50,279.51,280.16,299.47,267.50,305.00,337.38,340.55,341.42,341.28,319.66,327.52,321.37,337.26,336.09,322.63,,325.87,326.02,320.94,320.46,302.67,304.29,290.63,297.47,287.57,291.21,288.71,289.56,294.50,293.13,293.27,295.88,306.58,303.08,319.08,361.70,352.01,350.08,354.54,307.14,361.85
2023-11-25 22:07:56.439000,L9,272.50,262.43,299.23,279.29,268.65,285.10,256.53,304.94,302.59,264.37,263.25,263.54,278.71,252.13,258.34,302.83,342.56,340.67,342.33,337.28,316.88,318.93,318.21,334.95,336.88,323.20,,321.29,325.83,318.60,311.59,302.65,301.71,286.09,294.12,288.66,294.16,283.34,284.87,291.15,290.14,291.08,291.36,296.94,298.85,311.22,308.57,346.84,348.45,347.78,303.52,361.39
2023-12-10 22:13:57.195000,L8,281.23,276.53,301.37,285.63,279.27,297.95,282.53,315.89,311.68,273.51,294.08,285.79,295.94,303.98,285.54,315.12,347.71,348.79,352.48,348.27,321.12,334.86,332.70,344.33,346.25,330.78,267.15,340.94,335.76,330.50,322.72,308.06,308.58,297.83,304.18,298.16,307.31,297.60,292.83,306.90,297.84,305.58,302.68,314.88,312.98,327.17,365.68,354.88,356.96,363.49,311.54,364.84
2023-12-18 22:14:08.900000,L9,279.22,274.11,301.47,290.43,286.32,306.33,315.42,322.04,317.89,278.56,320.23,331.05,301.00,315.35,304.77,320.38,339.86,343.19,346.11,344.12,333.65,343.03,336.13,346.36,343.45,333.89,330.39,336.89,339.00,330.37,327.32,320.41,318.80,313.97,315.56,305.46,308.66,305.10,305.53,309.23,308.69,308.99,308.13,314.67,321.10,326.71,343.68,359.15,362.21,355.43,317.83,356.25
2023-12-19 22:07:51.036000,L8,271.42,266.06,299.11,290.66,272.21,287.44,266.87,312.05,303.55,268.20,272.52,275.55,292.34,287.43,283.65,312.42,342.25,348.60,349.19,347.94,325.51,328.45,329.66,345.67,342.24,330.84,264.01,335.19,332.22,331.80,320.04,307.87,312.27,295.74,302.16,296.84,306.82,293.60,301.89,303.23,304.85,307.65,304.66,310.27,310.22,328.17,335.60,352.25,354.42,352.96,311.31,
2024-01-03 22:14:03.745000,L9,268.26,271.72,289.24,276.50,265.54,287.82,257.56,303.84,302.51,261.89,265.86,261.73,277.52,303.31,258.63,305.20,339.24,339.84,342.19,340.24,317.09,319.01,323.99,341.64,340.14,321.32,,323.03,321.87,317.77,306.73,295.51,302.79,284.87,294.22,289.64,290.53,281.88,282.56,289.63,286.59,290.71,292.11,301.05,299.16,309.17,300.21,348.33,344.67,344.57,303.08,343.41
2024-01-11 22:13:56.236000,L8,266.82,259.58,292.82,274.67,260.40,275.89,253.96,303.36,300.99,259.27,262.41,260.33,277.46,247.76,253.95,302.14,338.05,340.18,340.82,341.79,316.06,317.93,320.57,334.32,335.29,320.24,,320.75,321.36,317.90,304.38,296.80,298.03,282.95,290.01,286.10,289.04,280.38,276.29,286.22,285.39,282.64,286.15,292.66,293.68,300.00,297.48,347.20,339.67,337.94,303.18,338.55
2024-01-12 22:07:54.756000,L9,263.89,261.36,291.05,274.49,252.53,252.69,254.36,303.64,302.16,257.21,259.38,255.21,271.49,244.17,249.00,300.73,342.58,338.02,343.88,271.54,314.64,318.84,317.55,336.26,334.28,322.27,,320.84,322.36,317.40,308.78,295.32,302.19,273.76,295.06,288.07,292.41,281.27,280.60,288.63,287.54,288.68,289.45,294.93,295.81,306.19,366.70,344.27,341.13,340.67,302.29,343.29
2024-01-20 22:07:43.131000,L8,267.04,273.43,291.06,276.27,259.06,251.91,249.48,305.27,303.43,259.62,262.31,256.95,271.88,300.24,247.07,301.02,338.62,339.11,342.14,270.72,317.03,317.42,319.22,337.57,336.27,321.41,251.99,321.92,321.32,317.60,308.06,299.64,300.52,271.08,293.84,291.37,291.38,281.28,283.11,287.63,287.79,288.43,293.07,296.18,297.13,310.18,282.53,344.59,343.25,337.49,301.19,367.78
2024-02-04 22:14:07.520000,L9,271.14,274.17,298.15,280.73,269.20,287.05,256.24,305.20,304.89,260.95,263.51,260.24,274.00,298.71,249.68,306.62,338.58,345.97,347.07,343.32,318.54,317.92,320.57,343.79,342.07,321.58,,323.10,323.59,318.86,305.23,298.34,302.77,284.73,293.65,289.01,291.79,282.01,281.79,288.79,285.90,288.08,289.32,293.82,296.45,306.56,293.55,346.31,352.21,355.67,302.96,364.17
2024-02-12 22:13:54.015000,L8,270.01,270.19,311.61,283.62,266.44,251.18,232.51,307.78,302.84,262.68,263.89,259.61,275.30,303.10,246.00,304.17,342.56,346.23,350.23,347.22,319.86,320.20,322.11,341.13,341.03,319.03,,325.40,322.61,320.65,306.94,300.70,300.67,280.85,291.36,287.24,294.70,283.21,285.14,289.01,288.17,288.23,290.74,295.65,298.78,307.57,281.65,347.12,352.26,342.06,302.11,361.40
2024-02-13 22:07:53.770000,L9,269.07,263.18,295.56,277.64,260.93,242.67,251.65,305.89,300.41,258.40,257.13,253.68,267.28,242.25,,301.25,337.01,342.61,344.55,345.09,318.02,313.85,316.44,339.94,339.03,319.48,,319.29,321.72,317.98,304.45,297.78,240.50,258.18,292.88,287.94,289.51,279.08,279.85,288.01,285.48,286.98,288.45,293.29,295.45,303.87,278.53,341.37,350.19,337.48,,361.74
2024-02-20 22:13:55.876000,L9,280.63,270.51,312.27,292.65,280.16,296.18,243.87,313.71,307.19,285.14,300.25,275.30,281.89,304.27,267.68,317.00,306.88,346.36,353.19,348.41,321.19,320.65,301.10,339.44,306.36,320.39,,338.01,322.77,323.58,312.02,302.64,299.47,283.85,,,,,,,,,,,,,,,,,306.35,
2024-02-21 22:07:41.296000,L8,275.29,272.90,315.54,287.41,268.05,252.61,249.07,311.64,304.35,262.03,262.52,258.86,272.00,304.84,,305.09,345.13,347.96,346.49,347.05,321.44,319.40,321.73,344.10,343.68,319.55,,331.17,327.26,325.91,311.41,301.89,303.66,284.84,297.20,293.53,294.95,285.27,288.68,294.56,291.75,295.88,296.91,306.02,303.91,271.37,370.98,340.51,362.35,348.89,299.91,
2024-02-29 22:07:47.311000,L9,275.13,265.77,293.60,287.05,275.01,249.66,246.07,304.61,302.69,261.45,261.60,256.34,268.61,302.66,,302.60,344.54,346.66,344.92,342.69,318.99,320.87,319.84,339.18,344.28,317.28,,321.66,324.59,316.79,310.25,300.03,302.42,257.19,292.72,288.06,290.22,280.69,281.40,288.47,287.96,289.36,292.58,294.33,299.39,310.30,278.76,343.06,345.09,338.91,300.15,364.65
2024-03-07 22:13:59.859000,L9,,,,,,300.61,300.64,311.75,255.65,242.90,254.82,254.01,268.84,242.50,,297.91,332.71,338.13,341.11,336.81,305.10,316.38,323.20,297.73,335.02,333.88,368.38,354.63,355.96,345.25,329.16,323.07,314.23,300.47,291.10,304.24,307.67,336.02,,,,,,,,,,,,,,
2024-03-15 22:13:37.754000,L8,,268.80,292.05,287.97,279.36,249.20,,305.79,296.24,272.16,274.50,260.66,269.58,247.57,,302.43,330.15,336.07,340.11,335.92,315.00,310.70,318.26,333.07,329.27,,,,,,255.53,301.77,297.90,258.10,279.58,278.78,286.68,278.31,280.20,284.34,281.28,280.48,284.66,291.36,294.19,297.00,276.15,345.23,343.08,334.72,,338.48
2024-04-17 22:07:27.643000,L9,,283.75,299.93,300.40,279.84,285.88,223.93,303.84,302.23,276.41,294.32,271.62,267.55,305.67,,307.17,348.68,346.54,349.30,344.71,325.57,334.20,322.16,345.58,343.71,325.83,,325.17,329.72,326.13,268.65,306.66,304.89,286.42,291.93,287.71,289.69,280.92,284.70,288.99,293.45,292.88,289.28,296.64,297.57,341.59,358.74,330.74,,,288.81,
2024-04-25 22:07:04.127000,L8,,226.07,307.59,300.41,276.92,273.09,,303.15,300.36,276.11,296.36,269.76,266.13,303.86,,313.46,331.11,341.02,342.96,303.72,328.10,335.38,321.15,343.93,341.66,315.13,,320.11,327.68,320.81,314.38,305.35,303.92,282.36,291.61,286.18,288.65,279.98,286.50,289.26,290.83,293.29,296.46,293.39,299.36,273.03,279.63,327.71,,,,
2024-05-02 22:13:08.296000,L8,,284.58,296.28,300.28,279.81,272.93,,300.32,297.44,277.53,285.24,278.32,270.11,295.67,,,,,,,321.59,340.66,318.96,345.22,342.62,322.04,,324.29,327.16,318.64,313.85,308.53,303.22,278.68,286.93,283.58,288.84,281.05,286.96,291.55,291.90,296.47,295.62,297.96,303.41,319.71,291.61,,,,,
2024-05-03 22:07:13.830000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.14,350.19,333.11,,338.05
2024-05-10 22:13:24.566000,L9,,,,,,,,289.04,290.53,272.33,264.47,265.17,269.66,262.66,,,,,,,305.36,331.13,312.44,333.90,336.71,,,,,,250.62,302.95,302.83,275.43,270.74,273.40,255.78,271.35,281.77,286.11,285.31,283.79,287.37,285.19,298.70,301.82,281.30,,,,,
2024-05-11 22:06:51.721000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.56,342.23,332.89,,340.63
2024-05-26 22:13:12.000000,L9,,,,,,,,,291.51,272.03,258.03,249.93,268.31,247.47,,,,,,,,,,,,,,,,,,299.66,295.92,250.47,257.95,268.35,,,282.08,283.97,284.39,267.59,287.30,,,,,,,,,
2024-05-27 22:06:40.812000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.17,336.09,341.85,,344.47
2024-06-03 22:12:53.454000,L8,,,326.51,305.98,283.62,278.14,,294.08,304.16,285.99,277.63,278.35,294.86,267.18,328.47,,,368.76,374.78,384.95,330.26,371.56,323.25,360.05,357.51,332.79,261.14,335.94,335.55,340.49,327.39,322.95,322.62,330.60,323.26,321.62,327.26,322.40,324.23,329.25,323.36,330.24,333.52,327.83,,,330.06,332.46,,,,
2024-06-28 22:06:55.317000,L8,,,319.19,331.98,306.38,326.98,324.38,313.81,316.55,314.39,321.08,270.01,306.86,313.07,319.01,327.40,320.63,337.43,338.61,339.74,332.10,351.28,345.20,329.62,330.33,323.97,265.33,,,323.54,315.35,308.51,309.34,295.37,295.75,290.40,293.86,282.40,316.37,307.28,310.92,308.14,304.11,303.77,319.67,329.63,356.73,360.02,343.90,356.46,314.58,357.81
2024-07-06 22:06:56.889000,L9,,,,,,,,271.32,297.75,280.04,262.56,271.21,271.27,261.99,,,,,,,,,,,,,317.56,285.41,328.27,323.86,314.71,302.28,315.57,288.21,280.98,285.74,289.53,227.74,313.70,308.40,296.34,298.20,312.74,328.61,,,,,,,,
2024-08-06 22:13:21.243000,L8,,,325.09,301.48,283.80,275.83,213.19,297.91,300.64,282.63,293.36,280.99,296.38,298.49,265.44,,,,,,324.72,344.39,322.45,347.07,343.47,311.19,262.30,332.26,331.40,328.58,317.89,312.79,313.47,295.66,285.05,288.77,293.83,284.26,315.43,303.29,296.77,312.81,302.36,323.19,328.49,332.14,,,,,,
2024-08-23 22:07:23.350000,L9,,,,,,,,217.77,231.99,261.54,242.50,252.02,258.48,242.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.23
2024-08-31 22:07:27.249000,L8,283.61,276.30,321.75,298.59,284.21,284.22,238.94,303.47,302.40,279.04,294.53,280.81,292.71,309.50,248.03,312.56,337.02,340.69,339.34,339.73,325.39,338.65,323.20,341.92,341.38,327.74,,328.63,326.74,320.50,314.82,305.35,304.88,281.15,292.92,289.88,291.76,284.39,283.69,292.28,293.98,297.64,296.01,297.40,302.72,330.26,329.06,317.48,360.05,350.98,297.88,363.88
2024-09-07 22:13:42.876000,L8,285.31,282.76,314.20,300.75,293.53,298.64,323.67,328.70,325.52,290.10,306.17,352.65,352.03,314.59,344.77,343.33,345.34,340.59,348.04,352.15,335.40,359.26,330.39,350.59,352.40,338.59,346.67,340.67,337.92,337.21,337.25,332.69,327.12,332.85,333.59,330.32,330.70,320.15,320.42,319.03,322.65,317.98,307.29,309.62,315.75,329.57,360.62,351.68,366.95,364.48,306.34,359.76
2024-09-23 22:13:42.496000,L8,284.49,277.49,304.65,295.38,292.96,301.53,320.17,321.26,315.02,288.19,320.70,330.57,308.50,315.96,328.40,329.91,341.41,340.59,343.61,343.56,337.85,343.72,334.78,339.63,339.26,334.75,340.57,343.52,332.00,335.83,327.07,314.99,315.50,318.16,324.07,318.79,312.44,308.17,300.03,309.54,312.14,309.47,307.68,316.28,332.76,327.40,,,,,307.27,
2024-09-24 22:07:25.318000,L9,,,,,,,,211.83,229.74,260.92,257.38,259.66,267.21,246.57,,,,,,,,,,,,,,,,,,,,254.90,255.32,245.22,248.40,243.82,223.02,272.89,269.06,251.95,221.03,276.52,285.50,294.30,279.88,295.65,338.16,335.35,,333.04
2024-10-10 22:07:34.230000,L9,287.79,283.72,307.09,295.55,304.40,338.04,334.94,341.13,332.88,329.39,341.51,346.22,314.59,341.79,332.62,335.21,344.31,349.69,350.40,351.31,346.38,359.93,354.35,349.37,352.12,348.72,346.79,343.03,342.14,338.19,328.15,325.81,326.27,328.87,326.59,322.88,320.35,320.06,313.20,316.46,314.93,318.49,318.70,322.48,340.84,,,,,,313.41,
2024-10-18 22:07:42.636000,L8,275.30,261.23,290.96,285.70,269.01,275.88,254.90,306.64,304.52,265.41,272.20,270.61,283.38,261.48,255.04,306.38,345.18,339.67,337.53,278.16,320.82,324.59,323.71,340.97,340.84,323.67,,331.97,327.06,321.72,313.37,300.28,303.47,287.66,294.81,287.89,296.46,283.87,282.24,291.03,290.65,293.19,289.36,294.32,299.14,317.37,333.16,344.19,363.49,352.83,301.19,364.95
2024-10-26 22:07:48.055000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.18,283.66,268.60,269.89,265.07,264.49,253.04,270.49,223.82,278.54,272.55,274.26,229.70,278.93,284.41,291.92,291.13,335.55,333.66,334.09,,341.83
2024-11-02 22:13:53.568000,L9,290.54,279.95,337.05,297.62,292.00,304.84,338.32,341.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-03 22:07:36.412000,L8,276.97,267.68,294.21,284.47,268.80,284.69,257.54,305.67,302.60,266.46,275.74,277.04,284.82,304.54,261.11,304.00,341.24,342.10,339.72,337.39,318.13,323.24,326.05,342.09,342.39,328.88,,328.49,327.74,321.59,312.40,299.85,301.57,285.78,293.49,289.16,297.05,286.65,281.34,290.73,290.88,291.99,291.54,296.26,300.60,308.24,358.30,350.14,362.14,355.14,306.30,355.40
2024-11-11 22:07:39.523000,L9,272.82,258.00,290.07,278.21,262.94,255.44,253.44,303.67,299.52,257.76,266.56,271.89,283.28,256.06,261.74,304.66,337.14,335.29,336.49,331.60,314.97,318.58,323.72,336.64,338.45,319.96,,325.21,324.45,319.11,310.08,297.06,298.35,283.36,293.80,287.71,292.89,284.96,276.98,289.54,287.41,291.49,288.34,294.45,299.10,307.91,311.04,345.74,361.51,353.70,303.23,354.39
2024-12-04 22:14:00.270000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.17,273.54,250.20,290.29,335.08,320.32,328.31,,325.86
2024-12-20 22:13:58.906000,L9,,,,,,,,295.53,284.33,255.51,258.13,249.80,266.48,243.48,,,,,,,299.69,299.52,309.09,320.85,323.99,,,,,,255.31,280.93,281.51,267.49,271.98,269.87,,,,274.57,272.60,270.39,271.14,278.56,284.14,236.07,281.44,342.43,331.46,333.06,,330.58
2024-12-21 22:07:40.724000,L8,,,,,,,,,,,,,,,,,,,,,,295.12,304.40,296.78,299.26,,,,,,,,,,,,,,,,,,,278.82,283.45,231.72,275.41,334.44,330.85,334.30,,332.30
2025-01-21 22:14:01.037000,L9,,,,,,,,212.07,244.14,249.89,240.71,249.15,257.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 22:07:41.096000,L8,274.17,271.22,294.72,278.69,267.68,291.87,251.81,306.53,304.83,265.16,264.43,264.17,274.49,304.05,259.32,303.75,340.78,340.19,340.67,337.78,316.60,316.22,321.28,340.06,342.01,325.10,256.41,324.49,324.21,318.54,311.29,302.20,302.02,291.10,295.91,290.46,292.77,283.42,283.21,290.10,290.78,286.67,291.86,294.31,297.94,309.42,356.74,344.38,348.26,361.87,301.34,357.58
2025-02-14 22:13:48.235000,L8,,,,,,,,270.44,230.47,252.36,243.90,253.64,264.47,236.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.69,270.81,235.51,280.39,293.85,312.62,,,
