dates,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0052,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0125,nzd0105-0126,nzd0105-0130,nzd0105-0131,nzd0105-0132,nzd0105-0165,nzd0105-0166,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0072,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0008,nzd0105-0021,nzd0105-0022,nzd0105-0030,nzd0105-0150,nzd0105-0151,nzd0105-0152,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0064,nzd0105-0065,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0012,nzd0105-0013,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0160,nzd0105-0161,nzd0105-0162,nzd0105-0163,nzd0105-0164,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0015,nzd0105-0016,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0077,nzd0105-0088,nzd0105-0089,nzd0105-0106,nzd0105-0107,nzd0105-0113,nzd0105-0114,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0179,nzd0105-0149,nzd0105-0153,nzd0105-0121,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0090,satname
2023-09-13 22:11:53+00:00,,,,,,,,,,,262.55,,,,,,,,,,,,,,,,,,,,,,,,,212.13,,,,,,,,,,,,,,,293.32,300.95,,,,,,,,,,,296.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.42,308.46,,,,,,,,,,,,,,,,,,265.19,248.83,267.46,,296.11,,311.4,319.3,327.06,,325.08,333.53666666666663,,,,292.745,,,287.6,307.8333333333333,334.95000000000005,298.92333333333335,,,,,,,,353.31,,,,,,,,,,,,,,,,,,,290.21,,,,309.61,,,,,,,L9
2023-10-15 22:12:03+00:00,,,,,,,,,,,262.55,,,,,,,,,,,,,,,,,,,,,,,,,212.13,,,,,,,,,,,,,,,293.32,300.95,,,,,,,,,,,296.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.665,308.46,331.25,,,,,,,,,,,,,,,,,272.89,260.84000000000003,259.03999999999996,292.07,280.57,,308.72,301.675,305.53,295.07,327.825,333.53666666666663,,,,292.745,,,287.6,307.8333333333333,334.95000000000005,298.92333333333335,,,,,,,,353.31,,,,,,,,,,,,,,,,,,,290.21,,,,319.4066666666667,,,,,,,L9
2024-02-12 22:11:54+00:00,,,,,,,,,,,262.55,,,,,,,,,,,,,,,,,,,,,,,,,212.13,273.39,284.32,295.01,303.05,,,,,,,,,,,293.32,300.95,,,,,,,,,,,296.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.92,327.54,,,,,314.665,315.53999999999996,331.25,,,,,,,,,,,,,,,,,280.59,260.275,263.03499999999997,292.07,295.53499999999997,,306.04,284.05,294.62,295.07,327.825,328.5,,,,,,,297.2,,,,,,,,,,,353.31,,,,,,,,,,,,,,,,,,,290.21,,,,319.0,323.02,,,,,,L8
2024-03-07 22:12:00+00:00,,,,,,,,,,,262.55,,,,,,,,,,,,,,,,,,,,,,,,,212.13,273.39,284.32,295.01,303.05,,,,,,,,,,,293.32,300.95,,,,,,,,,,,296.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.92,327.54,,,,,308.91333333333336,311.34666666666664,320.43,,,,,,,,,,,,,,,,,280.59,260.275,263.03499999999997,292.07,295.53499999999997,,306.04,279.725,289.93,290.995,324.5566666666667,322.71,330.49,,,331.6,342.15,,323.69,,299.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.21,,,,311.8233333333333,318.585,,,,,,L9
2024-08-22 22:11:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.41,302.96,309.61,,,,,,,,,,,,,,,,,,,,,,,,275.4,280.55,286.92,318.02,313.16999999999996,330.125,,,333.20000000000005,343.9,355.94,340.73,,283.77,323.28,,,300.05,306.56,346.1,,,,380.58,,,,,,,,,,,,,,,,,,,,,,297.47,314.15,,,,,,L8
2025-01-05 22:11:55+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.31,310.1,315.0,313.21,342.34,310.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.76,300.81,306.64,289.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.96,272.67,280.69,,,335.1,328.31,325.14,339.15,,,,,,303.63,329.76,,,334.8,345.65,355.94,357.77,,267.62,323.28,,,300.05,306.56,346.1,,,,380.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-01-21 22:12:01+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.31,310.1,315.0,313.21,342.34,310.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.76,300.81,306.64,289.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.29,307.11,312.9,,,,,,,,,,,,,,247.96,272.67,280.69,,,335.1,328.31,325.14,339.15,,278.48,281.37,290.41,312.34,314.16999999999996,331.695,,,334.63,345.65,355.94,357.77,,267.62,323.28,,,300.05,306.56,346.1,,,,380.58,,,,,,,,,,,,,,,,,,,,,,300.46,293.06,,,,,,L9
2025-01-29 22:11:52+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.435,293.765,315.0,313.21,307.77,298.46500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,,284.76,300.81,286.585,289.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.29,307.11,312.9,,,,,,,,,,,,,,247.96,272.67,280.69,285.89,302.42,320.56,319.58000000000004,320.725,327.615,317.17,278.48,281.37,290.41,312.34,314.16999999999996,331.695,,,334.63,345.65,355.94,357.77,,267.62,323.28,,,300.05,306.56,346.1,,,,380.58,,,,,,,,,,,,,,,,,,,,,,300.46,293.06,,,,,,L8
2025-02-06 22:11:55+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.435,293.765,315.0,313.21,307.77,302.3833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,,284.76,300.81,286.585,289.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.875,307.32500000000005,312.9,,,,,,,,,,,,,,247.96,272.67,280.69,301.53499999999997,309.07000000000005,320.56,319.58000000000004,320.725,327.615,317.17,278.515,282.025,290.56500000000005,313.4,318.6233333333333,332.0466666666667,,,334.92,344.54499999999996,328.81,340.375,272.42,284.68,323.28,,,300.05,306.56,346.1,,,,380.58,,,,,,,,,,,,,,,,,,,,,,299.95,293.06,,,,,,L9
2025-03-01 22:18:03+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.435,293.765,303.95,313.21,307.77,302.3833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,,284.76,300.81,286.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.875,307.32500000000005,312.9,,,,,,,,,,,,,,247.96,272.67,280.69,301.53499999999997,309.07000000000005,320.56,319.58000000000004,320.725,327.615,317.17,278.515,282.025,290.56500000000005,313.4,326.11999999999995,333.19,,,334.98,343.44,301.68,322.98,272.42,301.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.95,293.06,,,,,,L9
2025-03-02 22:11:40+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,324.06,,,,,,,,,,,291.435,293.765,303.95,313.21,307.77,295.7325,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,,284.76,300.81,286.585,,,,,,,,,,,342.17,,,,,,,,,,,,,,,,,,303.5566666666667,311.8966666666667,312.9,,,,,,,,,,,,,,247.96,272.67,280.69,298.96,307.7766666666667,316.48333333333335,315.09,320.725,327.615,304.11,278.9433333333333,285.2866666666667,292.83,313.4,326.11999999999995,333.19,,,334.98,343.44,301.68,322.98,272.42,301.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.5933333333333,316.04499999999996,,,,,,L8
2025-05-05 22:11:12+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,324.06,,,,,,,,,,,291.435,293.765,303.95,313.21,307.77,295.7325,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,,284.76,300.81,286.585,,,,346.0,305.17,309.27,,,,,342.17,,,,,,,,,,,,,,,,,,303.5566666666667,311.8966666666667,312.9,,,,,,,,,,,,,,247.96,272.67,280.69,298.96,307.7766666666667,316.48333333333335,315.09,320.725,327.615,304.11,278.9433333333333,285.2866666666667,292.83,313.4,326.11999999999995,333.19,,,334.98,343.44,301.68,322.98,272.42,301.74,,,285.89,290.98,290.83,307.24,,359.66,361.35,372.03,,,,,,,,,,,,,,,,,,,,,,300.5933333333333,316.04499999999996,,,,,,L8
2025-05-21 22:11:16+00:00,,,,,,292.01,289.58,,,,,,,,,,,,,,,,,,,324.06,,,,,,,,,,,291.435,293.765,303.95,313.21,307.77,295.7325,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,,284.76,300.81,286.585,286.28,317.4,311.67,344.345,305.255,310.58,,,,,342.17,,,,,,,,,,,,,,,,,,303.5566666666667,311.8966666666667,312.9,,,,,,,,,,,,,,247.96,272.67,280.69,298.96,307.7766666666667,316.48333333333335,315.09,320.725,327.615,304.11,278.9433333333333,285.2866666666667,292.83,313.4,326.11999999999995,333.19,,,334.98,343.44,301.68,322.98,272.42,301.74,287.64,315.81,292.575,290.675,293.95,310.44,378.18,362.545,362.45500000000004,372.43499999999995,,,,,,,,,,,,,,,,,,,,,,300.5933333333333,316.04499999999996,,,,,,L8
2025-08-17 22:11:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,324.06,,,,,,,,255.17,256.13,238.27,,,292.9,326.92,,275.78,,,,,,,,,,,,,,,,,,,,,,,,,,262.72,272.3,303.6,,,287.79999999999995,325.64,327.92,344.345,305.255,310.58,,,,,342.17,,,,,,,,,,,303.03,,307.22,,,,,328.90999999999997,321.04,,,,,,,,,,,,,,323.2,292.05,,292.32,288.72,296.89,302.605,307.365,,,291.05,279.8,291.81,322.68,,,,,,324.73,341.26,339.4,295.81,335.37,,309.775,315.81,292.575,290.675,293.95,310.44,378.18,362.545,362.45500000000004,372.43499999999995,,,,,,,,,,,,,,,,305.05,269.31,,,,,321.54499999999996,339.03,,,,,,L9
2025-09-02 22:11:59+00:00,,,,,,,,,,,,,,,,305.45,321.32,322.63,,,,,,,,,,,,,,,,255.17,256.13,238.27,,,,326.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.72,272.3,303.6,,,288.3066666666667,329.65333333333336,335.2,344.345,316.4433333333333,310.58,,,,,,,,,,,,,,,,303.03,,307.22,,,,,346.9,350.73,313.84,,,,,,,,,,,,,323.2,292.05,,292.32,283.63,288.59,296.88,308.62,,,,,,348.0,317.73,324.68,327.95,,,324.85,340.78999999999996,339.4,286.03499999999997,328.18,,316.79333333333335,315.81,308.13666666666666,290.675,293.95,310.44,378.18,362.545,362.45500000000004,372.43499999999995,,,,,,,,,,,,,,,,305.05,269.31,,,,,341.21,316.46,,,,,,L9
2025-10-19 22:18:14+00:00,,,,,,,,,,,,,,,,305.45,321.32,322.63,,,,,,,,,,,,,,,,255.17,256.13,238.27,,,,326.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.72,272.3,303.6,,,297.3125,329.65333333333336,335.2,344.345,316.4433333333333,310.58,,,,,,,,,,,,,,,,303.03,,307.22,,,,,346.9,350.73,313.84,,,,,,,,,,,,,323.2,292.05,,292.32,283.63,292.17499999999995,300.12,308.62,,,,,,348.0,317.73,324.68,327.95,,,324.85,340.78999999999996,339.4,286.03499999999997,328.18,,316.79333333333335,334.21500000000003,308.13666666666666,290.675,293.95,310.44,378.18,362.545,362.45500000000004,372.43499999999995,,,,,,,,,,,,,,,,305.05,269.31,,,,,341.21,316.46,,,,,,L8
2025-11-05 22:12:10+00:00,,,,,,,,,,,,,,,,305.45,321.32,322.63,,,,,,,,,,,,,,,,255.17,257.205,255.03000000000003,273.11,279.55,291.63,308.82000000000005,302.72,267.61,,,,,,,,,,,,,,,,,,,,,,,,,,266.06,272.3,303.6,269.03,267.77,297.3125,329.65333333333336,335.2,342.69,322.0799999999999,311.89,,,,,,,,,,,,,,,,303.03,,307.22,,,,,346.9,350.73,313.84,,,,,,,,,,,,,323.2,292.05,,292.32,279.145,293.3233333333333,308.50333333333333,308.62,,341.14,,,,344.15,317.73,324.68,327.95,,,324.85,340.78999999999996,339.4,286.03499999999997,328.18,,316.79333333333335,334.21500000000003,319.26,290.37,297.07,313.64,378.18,365.43,363.56,372.84,,,,,,,,,,,,,,,,305.05,269.31,285.29,297.94,289.95,,342.685,316.46,279.11,,,,,L9
