dates,satname,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0052,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0125,nzd0105-0126,nzd0105-0130,nzd0105-0131,nzd0105-0132,nzd0105-0165,nzd0105-0166,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0072,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0008,nzd0105-0021,nzd0105-0022,nzd0105-0030,nzd0105-0150,nzd0105-0151,nzd0105-0152,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0064,nzd0105-0065,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0012,nzd0105-0013,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0160,nzd0105-0161,nzd0105-0162,nzd0105-0163,nzd0105-0164,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0015,nzd0105-0016,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0077,nzd0105-0088,nzd0105-0089,nzd0105-0106,nzd0105-0107,nzd0105-0113,nzd0105-0114,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0179,nzd0105-0149,nzd0105-0153,nzd0105-0121,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0090
2019-06-22 22:11:40.996000,L8,,,,,,,,,,,,,,,,376.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.61,280.66,288.98,297.28,305.89,,,,,,334.65,316.76,329.30,374.38,376.46,386.43,,,280.94,328.61,,,,,,,,,,,,,,,,,,,,,,,,,301.08,,,,,,,,,,,,,,,,,,,,,,,,292.54,290.21,,,319.59,334.74,344.27,277.86,319.41,343.03,340.58,338.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24 22:11:48.987000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.38,317.59,329.26,368.34,352.73,371.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.04,292.50,,,316.57,336.39,333.76,273.42,313.33,294.51,323.42,331.93,356.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09 22:11:55.358000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.74,310.95,,309.88,327.23,335.27,361.92,361.21,351.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.09,296.10,,,,,,,,,,,,,,,,310.20,329.96,334.33,274.18,309.56,331.07,320.75,337.86,353.34,365.14,378.73,,,,,,,,,,,,,,,,,,,,,,,282.98,338.18,304.26,,,,291.81,,,,
2020-01-16 22:11:59.041000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.40,296.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.72,303.59,,,,,,,,,,,,,,,,,,,,,,,,,270.47,278.28,289.41,,,,,,,338.88,344.71,356.49,359.52,369.28,371.75,387.39,,,,,,,,,,,,,,,,,,211.62,,,,,,,,,,,,295.75,,,,,,
2020-06-08 22:11:24.028000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,319.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.40,316.08,,343.94,309.44,314.76,,,,,,,,,,,,296.11,306.31,305.09,311.13,363.72,371.89,,,,,,,,,,,,,,,,,,,,,351.73,,,,,,,,,,,,,,,,,,,,289.51,296.89,262.77,289.57,,281.17,304.80,298.32,294.12,332.53,,,,,,,,,,,,,,,,,,,,,350.64,306.09,,,,,,,,,,,
2020-07-10 22:11:39.723000,L8,,,,,,,,,,,,,,,,,,,,,,,,,287.07,277.52,,,,,,,,366.77,266.24,,352.14,342.10,313.99,321.72,352.01,331.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.87,,,,,,,,,,,291.23,300.68,283.79,,,,,,,,,257.89,291.77,315.26,,,,,,,,,,,,,,,,,,,,,,,,342.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26 22:11:44.648000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.53,314.23,340.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.46,299.26,340.55,278.70,367.90,295.80,317.47,,341.97,300.78,309.23,,,,,,,,,,,267.66,349.46,297.65,273.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.75,288.93,261.21,293.04,,283.60,299.64,291.36,288.20,291.61,313.78,377.98,369.06,360.37,366.00,,,,,,,,,,,,,,,,,,282.22,286.63,276.88,,,,288.73,,,,
2020-10-14 22:12:09.092000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.30,320.98,324.73,,,331.56,341.08,347.95,351.22,354.14,365.24,368.35,385.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01 22:12:09.987000,L8,,,,,,,,,,,,,,293.22,308.70,310.83,274.63,,,,317.03,298.13,,,,,,,364.55,356.40,295.54,305.78,351.05,284.43,287.46,305.72,,,,,322.00,324.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.20,276.73,309.03,328.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.46,366.82,326.35,325.56,309.65,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17 22:12:09.375000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.11,,,,,,,,,,,,,,,,,,,,,,,,,,,317.20,324.28,326.34,,,334.34,345.41,352.35,353.91,358.03,367.89,372.28,384.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.99,,,,,
2021-01-18 22:11:57.463000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.36,279.73,,,,277.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.61,273.88,277.99,,,,,,,,,,,,,,297.15,270.42,,,,,,,,,,,,,,369.99,313.18,313.42,,,,,,,,,,,,,,,,,293.70,278.60,293.37,292.37,293.85,301.54,348.41,360.71,355.34,357.07,348.60,383.23,358.73,,,362.25,355.70,358.51,361.38,365.91,375.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.67,320.64,,,,,338.28
2021-02-03 22:11:56.237000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.59,300.57,312.47,,,,,,,,,,,,,,,,,,,,,,,,274.00,279.14,288.10,317.31,322.18,327.67,,,334.26,343.41,350.78,355.08,356.18,367.75,371.47,386.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.51,269.59,,,,,
2021-02-19 22:11:51.945000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.12,320.77,325.03,,,331.34,342.70,281.22,322.96,280.58,305.90,367.04,387.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.63,,,,,
2021-03-14 22:17:50.927000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.67,213.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23 22:11:37.336000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.29,304.85,,,,,,,,,,,,,,,,,,,,,,,,,275.00,283.47,286.93,320.20,320.68,326.47,,,331.26,341.16,347.64,351.06,357.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.44,,,,,,
2021-04-24 22:11:25.382000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.98,325.25,340.29,380.15,377.50,394.88,,,,,,,,,,,,,,,,,,,,,,,,,312.70,,,,,,,,,,,,,,,,,,,,,,,,,,,328.60,330.55,330.31,,,332.69,343.67,355.97,354.13,354.41,371.09,355.91,357.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.79,,,,,
2021-05-26 22:11:31.065000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.96,322.31,313.48,344.00,316.01,317.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.14,258.84,260.38,,,,,,,,,,,,,,,,,,,,,,270.29,294.42,280.80,296.63,320.59,274.95,301.58,326.91,292.61,313.19,300.57,297.29,299.36,315.85,386.92,370.08,365.50,377.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:11:38.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.62,320.14,,339.18,307.74,312.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.18,299.69,272.15,300.73,263.21,285.90,315.78,298.88,293.59,301.57,317.34,379.36,366.27,366.77,375.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43.513000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.34,321.46,313.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.90,300.93,325.67,371.20,382.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01 22:12:10.732000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.47,379.26,,339.36,307.42,323.17,,,,,,,,,,,,,,,,,,,,,,,,,,,250.01,269.91,285.47,292.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.35,329.76,331.01,,,,,,,,,,,,,,255.12,259.94,267.81,326.62,271.75,328.27,343.54,347.35,273.83,315.71,356.79,352.15,347.65,354.28,362.13,379.34,,,363.45,348.33,356.76,361.22,364.62,374.58,377.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.63,350.96,,,,,
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,,,,,,,,,,,,332.93,283.09,325.53,,,,,,,,,,,277.47,276.13,275.28,268.86,295.57,313.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.51,,,,,,,,,,,322.95,,,,,,,,,,,,,,,,,,357.78,,,,,,,,,,,,,,,,,,,335.51,329.24,320.57,312.97,319.06,325.13,359.83,360.85,355.62,335.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.03,,,,,,
2021-11-06 22:12:48.299000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.33,285.45,264.96,351.42,358.78,391.65,386.99,,,,,,,,,,,,,,,,,,,,,330.03,,,,,,,
2021-11-18 22:12:08.776000,L8,,,,,,,,,,,,,,,,302.59,290.50,364.09,354.83,,,,,,,,289.99,329.18,340.53,,,,,,,,261.30,273.51,279.73,294.23,298.65,301.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.79,,,,,,,,,303.94,266.68,,,,,,,362.23,364.34,328.60,,,,,,,,,,363.63,380.76,394.22,,,,,,,,,337.96,327.71,310.54,362.90,,,,,307.57,318.24,366.90,334.71,324.51,328.19,326.27,320.97,347.00,344.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.34,,,,,,,325.76,,,,,,
2022-01-13 22:12:02.740000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.54,322.42,325.47,,,333.57,344.37,352.71,324.00,276.26,302.34,370.30,387.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21 22:11:59.917000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.97,302.53,,,,,,,,,,,,,,,,,,,,,,,,,272.14,279.90,287.14,314.44,322.97,318.95,,,322.90,338.34,347.13,352.21,358.15,369.54,372.19,384.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.32,,,,,,
2022-01-28 22:18:07.980000,L8,,,,,,,,,,,,333.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.11,257.89,,,,,318.59,319.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.73,349.58,340.03,,,,,,358.47,,,,,,317.76,,,,305.44,,271.03,,,,,,,,,357.17,335.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.69,353.06,364.65,337.45,,,,,,,371.42,357.87,,,,,,,,250.84,284.78,,
2022-01-29 22:12:05.530000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.98,297.18,,,326.89,342.10,302.77,321.33,279.49,299.57,366.85,376.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 22:12:01.049000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,285.80,294.29,314.21,,,,,,,,282.30,283.62,290.76,301.03,293.34,295.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.05,,,,,,,,,,,,,,,,,,,,,281.42,,,,,,,,367.93,,,,,,,,,,,,,,,,,,,312.12,323.46,328.69,327.28,333.89,329.07,329.25,336.47,330.94,339.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.25,,,,,,
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.76,304.46,311.98,,,,,,,,,,,,,,,,,,,,,,,,271.56,280.93,285.17,319.89,321.76,326.00,,,331.28,343.49,347.76,354.08,360.36,365.42,369.22,385.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.43,316.90,,,,,
2022-04-03 22:11:45.362000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.58,314.63,319.70,,,,,,,,,,,,,,,,,,,,,,,270.94,281.14,291.80,291.78,327.38,333.08,340.33,,,335.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.39,326.51,,,,,
2022-05-05 22:11:31.114000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.10,367.83,362.87,,,,303.83,301.04,306.03,309.22,319.14,309.06,,,,,,,,,,,,,,,,,,,,,,,,,,275.46,275.73,291.52,293.20,301.86,298.37,334.43,335.24,359.93,336.64,326.44,,,,,,,,292.91,294.18,280.53,298.66,298.55,317.86,,,,,,,,,,,,,,,,,,,,,,,,,,264.43,273.00,283.21,301.90,315.43,329.98,338.00,325.30,350.05,364.92,371.48,375.07,348.08,,,,,,,,,,,,383.18,335.03,321.05,356.34,309.41,346.16,390.01,385.09,377.23,389.39,,,,,,,,,,,,,,367.52,,,,,,284.22,,347.82,,,,,,282.18
2022-05-21 22:11:19.594000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.13,322.75,324.16,351.85,326.82,326.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.26,321.24,309.30,298.27,305.45,333.68,386.35,381.57,372.08,378.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 22:11:59.156000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.46,,,,,,,,,,,327.31,362.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.55,333.57,323.16,,,,,,,,,,,,,,,,281.67,292.17,392.64,,,347.04,339.35,346.43,277.35,310.37,355.07,350.01,345.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.00,,,,,,,,
2022-06-22 22:11:38.702000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.72,319.65,333.42,349.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.64,,,,280.18,305.13,309.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.58,292.05,294.48,304.20,378.51,365.30,363.44,372.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30 22:12:03.615000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.13,372.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.35,252.74,275.95,338.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08 22:11:39.226000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.56,328.74,343.61,,,,,,287.75,316.70,,344.57,312.44,317.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.98,299.30,266.25,292.24,260.30,288.41,312.11,303.58,297.93,299.95,316.17,384.46,376.89,367.48,379.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-09 22:11:58.475000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.97,333.13,333.26,361.01,329.62,325.26,,,,,,,,254.75,298.48,311.47,326.41,,,,,,,,,,,,,,325.57,,,,,,,,,,,,,,,,,,,,,,,,,,,347.26,339.93,317.99,,,339.95,360.14,371.59,373.81,318.47,342.93,316.74,332.51,309.18,306.07,308.12,345.67,389.46,387.28,373.46,386.56,,,,,,,,,,,,,,,,,,,,,,,325.92,,,,,
2022-09-10 22:12:03.656000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.58,250.61,325.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.91,286.61,312.35,300.10,344.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.64,301.05,308.42,,,341.96,368.28,357.77,333.41,393.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.07,337.68,,,,,254.42,,,,
2022-11-13 22:12:17.201000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.32,307.47,318.85,,,,,,,,,,,,,,,,,,,,,,,275.13,277.86,282.66,292.32,326.16,332.94,332.76,,,337.99,349.25,357.74,360.27,364.99,374.76,375.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.31,317.14,,,,,
2023-01-15 22:18:17.935000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16 22:12:10.212000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.67,390.08,325.86,,,,,,,,,,,,,,,,,,,,,,,,,,302.22,303.50,316.06,,,,,,,,,,,,,,,,,,,,,,,,278.49,282.15,290.93,317.65,325.39,331.89,,,336.39,346.03,356.05,358.48,360.39,370.34,372.00,380.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.96,293.47,,,,,
2023-01-24 22:12:10.678000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.32,314.23,322.64,,,,,,,,,,,,,,,,,279.19,300.19,300.67,263.89,266.56,269.87,295.26,281.77,287.38,294.54,359.51,325.88,380.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.64,323.40,,,,,
2023-02-09 22:12:09.040000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.06,303.59,314.45,,,,,,,,,,,,,,,,,,,,,,,272.67,277.18,281.28,287.80,320.03,326.30,332.69,,,335.10,346.12,353.84,357.22,360.26,367.64,371.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.00,316.30,,,,,
2023-02-17 22:12:13.542000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,301.41,,,,,,,358.00,299.31,225.27,,,,341.82,360.43,352.58,,,,,,,,,,,,,,,,,,,,,,,,,,,350.73,,,,,,,,,,,,,,,,,310.12,305.33,293.85,,,,353.93,317.03,371.74,333.89,,,,,,,,,,,,,,,,,357.02,369.35,,,,334.27,296.99,,362.24,,341.72,350.85,339.98,344.65,355.20,358.67,368.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.40,339.10,,362.80,255.33,338.32,342.37,,,,285.40,,,,
2023-02-25 22:11:52.258000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.88,317.03,319.08,,,327.73,340.50,345.23,349.24,353.86,362.74,363.32,383.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:12:01.427000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.48,296.66,,,338.52,358.78,,,,,,,,,,,,,,,,,,,,,280.76,275.16,284.37,,,,,,,,351.48,369.00,375.62,376.51,367.99,,265.46,289.46,334.25,343.97,281.21,,,,,,,,,,,,,,,,,,,,,,,,,295.41,,,320.22,,,
2023-03-21 22:11:55.188000,L9,,,,,,,,,,,,,,,,,,,,,346.12,343.85,299.01,366.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.33,315.58,,,,,,,,,,,,,,,,,,,,,,,,275.65,277.87,283.56,293.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.82,357.84,,,304.01,,,,,,
2023-03-29 22:11:37.049000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.95,312.98,368.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.10,276.97,287.85,,,,,,,,,,,,,,,,,382.98,360.85,368.44,367.42,377.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
