dates,nzd0318-0000,nzd0318-0001,nzd0318-0002,nzd0318-0003,nzd0318-0004,nzd0318-0005,nzd0318-0006,nzd0318-0007,nzd0318-0008,nzd0318-0009,nzd0318-0010,nzd0318-0011,nzd0318-0012,nzd0318-0013,nzd0318-0014,nzd0318-0015,nzd0318-0016,nzd0318-0017,nzd0318-0018,nzd0318-0019,nzd0318-0020,nzd0318-0021,nzd0318-0022,nzd0318-0023,nzd0318-0024,nzd0318-0025,nzd0318-0026,nzd0318-0027,nzd0318-0028,nzd0318-0029,nzd0318-0030,nzd0318-0031,nzd0318-0032,nzd0318-0033,nzd0318-0034,nzd0318-0035,nzd0318-0036,satname
2017-11-30 22:19:20+00:00,313.1983333333333,300.4157142857143,277.6825,274.61333333333334,249.32714285714286,280.57,281.5916666666667,290.396,278.43,269.30333333333334,267.624,269.11833333333334,280.9766666666667,273.93,275.6383333333333,262.16999999999996,295.205,289.428,268.34800000000007,283.89833333333337,276.49833333333333,295.8566666666666,296.85,293.255,279.0575,264.88125,306.02166666666665,298.2342857142857,265.77000000000004,291.74285714285713,310.22142857142853,293.2628571428571,266.8057142857143,248.45428571428573,221.75714285714284,196.87571428571428,187.64499999999998,L8
2017-12-16 22:19:22+00:00,310.65333333333336,296.11857142857144,274.38125,272.6788888888889,247.30285714285714,278.27,282.20799999999997,290.48,276.2525,269.592,266.54,270.366,281.834,273.02000000000004,275.7,258.4125,298.3433333333333,290.52,265.915,284.71400000000006,276.09000000000003,296.36199999999997,292.985,288.5425,274.625,258.6325,306.71,298.21666666666664,263.28000000000003,291.485,309.9083333333333,290.1014285714286,263.57428571428574,245.03571428571428,218.36285714285714,193.1542857142857,187.84333333333333,L8
2018-03-15 22:12:34+00:00,308.40600000000006,295.808,269.40833333333336,271.27714285714285,250.08,272.4142857142857,273.96,285.6466666666667,262.40000000000003,261.62,248.50333333333333,262.6725,274.7875,265.32,268.58,254.1875,282.17499999999995,275.28333333333336,265.115,273.695,264.065,291.4875,289.13599999999997,284.4442857142857,268.24285714285713,249.1314285714286,301.77666666666664,290.018,260.162,286.59000000000003,306.58,284.0785714285714,261.9485714285714,243.18428571428572,216.78,191.17166666666665,186.58999999999997,L8
2018-03-31 22:12:27+00:00,308.322,300.11400000000003,273.16333333333336,265.96,249.08,264.804,275.345,293.0475,274.55,261.9766666666667,263.3225,270.6625,274.7575,279.06333333333333,277.9675,273.625,293.0133333333333,287.575,283.475,276.3833333333334,275.16749999999996,295.425,295.54200000000003,288.495,271.46166666666664,243.91,311.14,294.575,258.24999999999994,286.0066666666667,309.90333333333336,281.492,259.91999999999996,240.97199999999998,214.642,188.11249999999998,186.54,L8
2018-04-07 22:18:34+00:00,309.21166666666664,300.02000000000004,273.4114285714286,267.165,249.46,265.94166666666666,276.696,292.87,276.35,264.05,266.186,269.556,276.472,278.345,277.834,274.608,292.25,288.198,285.402,278.01750000000004,274.75199999999995,295.202,295.985,289.85571428571427,273.06857142857143,247.6966666666667,307.6333333333334,293.534,262.335,273.2925,309.90333333333336,281.492,261.09999999999997,242.57500000000002,215.835,190.406,186.54,L8
2018-05-02 22:12:09+00:00,304.48400000000004,296.39000000000004,271.38166666666666,264.11,246.83200000000002,263.22200000000004,278.42333333333335,296.99666666666667,285.3066666666667,265.51,278.2799999999999,273.26666666666665,276.46666666666664,288.77000000000004,282.9766666666667,283.68333333333334,295.7366666666667,297.87333333333333,299.40333333333336,281.95500000000004,282.64333333333326,296.3733333333333,297.4975,288.826,272.632,243.7425,307.96500000000003,294.06,267.73499999999996,258.28000000000003,322.26,275.7266666666667,255.38000000000002,237.68400000000003,211.82800000000003,187.26749999999998,,L8
2018-05-25 22:18:03+00:00,307.79333333333335,300.71500000000003,272.8071428571429,266.01166666666666,248.46666666666667,264.81333333333333,279.355,295.3925,285.4225,267.3333333333333,276.8975,270.325,276.6875,284.5833333333333,281.78,283.52,294.24749999999995,295.245,295.145,282.93,281.9175,295.575,297.02,290.0683333333333,273.33,248.762,305.6333333333334,293.875,269.2133333333333,251.27333333333334,322.26,275.7266666666667,257.4883333333333,239.73833333333334,213.92,189.962,183.86,L8
2018-06-19 22:11:57+00:00,310.23199999999997,305.61,275.965,268.258,249.324,265.53599999999994,279.355,295.3925,285.4225,267.3333333333333,276.8975,270.325,276.6875,284.5833333333333,281.78,283.52,294.24749999999995,295.245,295.145,282.93,281.9175,295.575,299.74800000000005,297.966,276.006,260.855,305.6333333333334,293.875,269.2133333333333,244.28750000000002,322.26,279.655,260.53000000000003,242.70999999999998,216.76799999999997,194.3025,183.86,L8
2018-06-26 22:18:12+00:00,311.9916666666667,308.59499999999997,275.965,270.3616666666666,251.13833333333332,267.3483333333333,280.75,295.54200000000003,286.656,269.15,276.984,270.325,276.764,283.90250000000003,281.79,284.144,294.07599999999996,295.038,294.46999999999997,284.3725,282.562,295.575,299.6516666666667,298.8566666666667,278.97166666666664,263.13800000000003,305.9875,294.912,271.69,244.28750000000002,319.45,283.49333333333334,262.62333333333333,244.665,218.49166666666667,196.63600000000002,186.8,L8
2018-08-06 22:12:22+00:00,311.7185714285714,307.09000000000003,274.78000000000003,269.25714285714287,250.8414285714286,266.42857142857144,279.3666666666666,294.1566666666667,284.88166666666666,267.488,272.2583333333333,267.702,275.7183333333333,283.90250000000003,281.79,284.144,294.07599999999996,295.038,294.46999999999997,282.664,280.13666666666666,295.332,299.5414285714286,299.0342857142858,280.1171428571429,263.13800000000003,307.23,294.912,271.69,244.28750000000002,321.1933333333333,285.3275,263.8314285714286,245.24571428571429,219.28142857142856,197.8216666666667,186.56333333333336,L8
2018-08-13 22:18:36+00:00,312.3325,308.34125,275.9825,270.385,252.05,267.35749999999996,279.75714285714287,294.81857142857143,284.88166666666666,267.39666666666665,273.3071428571428,267.875,276.11285714285714,282.77200000000005,281.26,282.95,292.8633333333333,293.86833333333334,291.2133333333333,282.8016666666667,279.53142857142853,295.78833333333336,299.58250000000004,299.11125,280.51625,264.5333333333333,306.55,295.95666666666665,271.698,244.28750000000002,318.355,286.816,264.40625,246.15375,219.95499999999998,198.4757142857143,186.965,L8
2018-08-22 22:12:30+00:00,312.9755555555555,307.7111111111111,275.9,270.48777777777775,252.18111111111114,267.44555555555553,279.5925,294.325,283.8357142857143,266.8042857142857,270.865,267.4657142857143,276.53125,280.0083333333333,280.0657142857143,276.6771428571429,283.59,293.86833333333334,287.4685714285714,282.65857142857146,272.7575,295.0942857142857,298.9166666666667,298.4144444444444,279.9988888888889,264.2257142857143,305.29714285714283,295.2457142857143,271.01500000000004,241.83,318.355,286.64166666666665,264.6244444444444,246.23666666666668,219.87666666666667,198.28875,186.965,L8
2018-09-14 22:18:48+00:00,312.89,306.88800000000003,276.14000000000004,270.34,252.11777777777777,267.6533333333333,280.29625,294.595,284.07,266.79714285714283,270.64625,268.81714285714287,278.69624999999996,280.0083333333333,279.50857142857143,271.6842857142857,278.4785714285714,291.5,285.6271428571428,280.9242857142857,271.53875,296.1983333333333,299.87,297.27888888888884,278.5577777777778,262.46999999999997,305.29714285714283,295.1042857142857,270.4816666666666,234.93599999999998,313.282,286.88000000000005,264.6844444444444,246.29444444444445,219.8188888888889,199.73666666666668,186.965,L8
2018-09-30 22:18:55+00:00,312.54200000000003,303.727,272.9488888888889,270.068,251.91,267.831,279.52875,291.20875,279.02428571428567,266.05,264.26625,263.89285714285717,277.99,274.76666666666665,274.19714285714286,265.68,274.0057142857143,284.75,278.57714285714286,280.08,266.3575,293.9816666666667,295.895,293.02555555555557,273.9588888888889,261.70125,302.2457142857143,291.58857142857147,268.47999999999996,234.20000000000002,287.99,286.88000000000005,264.373,245.81599999999997,219.29900000000004,198.702,186.965,L8
2018-11-10 22:12:56+00:00,313.4788888888889,304.2255555555555,272.50625,270.0955555555555,252.1577777777778,267.8566666666667,277.04125,289.79625,278.27,263.955,260.0175,262.9614285714286,275.61375,274.482,273.68,263.5366666666667,271.34666666666664,283.562,273.84999999999997,277.27125,264.84,292.345,293.8275,290.99,271.72555555555556,258.16125,302.5166666666667,290.2757142857143,261.14714285714285,232.34000000000003,272.315,285.8828571428572,265.9588888888889,246.11555555555555,219.39777777777778,198.3122222222222,186.965,L8
2019-02-14 22:12:45+00:00,310.66,294.262,268.37600000000003,267.28000000000003,249.214,267.026,273.854,287.162,273.89250000000004,260.544,254.72200000000004,263.162,273.63800000000003,269.92,268.4375,250.96499999999997,260.32749999999993,278.5333333333333,268.18,274.01200000000006,256.28000000000003,291.03499999999997,290.59999999999997,288.29799999999994,267.90999999999997,253.72200000000004,295.28333333333336,285.076,252.66800000000003,231.64600000000002,219.205,282.725,263.968,243.144,216.086,193.516,,L8
2019-03-02 22:12:41+00:00,306.896,290.18399999999997,266.026,266.196,247.4,264.98999999999995,272.268,286.372,273.515,260.244,258.6,262.13599999999997,271.242,272.6666666666667,267.40999999999997,258.6575,273.84499999999997,280.35249999999996,269.566,273.13,265.344,281.14250000000004,290.2766666666667,288.04,268.184,253.43200000000002,295.15666666666664,283.95799999999997,251.094,230.204,214.248,280.79,263.724,242.48599999999996,215.01999999999998,191.56799999999998,,L8
2019-05-21 22:12:39+00:00,302.495,284.0799999999999,263.08000000000004,266.505,248.71,263.8966666666667,273.81333333333333,287.79,277.10999999999996,263.81333333333333,272.2033333333333,260.92,268.8433333333333,271.11000000000007,269.34,269.11333333333334,282.8633333333333,285.68333333333334,273.1766666666667,280.66,271.32666666666665,270.4466666666667,292.21500000000003,293.69,276.49,265.58,295.8666666666666,287.99666666666667,262.50666666666666,224.78500000000003,194.255,280.9633333333333,266.05999999999995,246.05333333333337,218.40666666666667,191.25,185.87,L8
2019-06-06 22:12:47+00:00,302.495,284.0799999999999,263.08000000000004,266.505,248.71,264.9325,274.555,288.04,276.815,264.41,271.5375,260.84,270.01,271.20250000000004,270.33000000000004,269.9175,284.025,286.65250000000003,273.885,281.355,272.305,269.8475,292.5466666666667,293.18,274.975,265.615,296.31,288.615,264.125,227.54,196.20000000000002,282.125,266.5775,246.31,219.3875,192.915,184.13,L8
2019-06-29 22:19:05+00:00,302.495,284.0799999999999,263.08000000000004,269.5,251.16,265.988,274.842,288.36199999999997,278.18199999999996,265.45799999999997,272.274,261.248,270.756,270.75600000000003,270.66,268.142,279.07599999999996,286.828,274.128,282.03000000000003,273.374,273.834,292.44,292.996,274.346,266.868,296.56,289.688,266.53,229.04250000000002,197.865,283.588,267.42999999999995,247.92800000000003,220.93800000000002,194.75,185.42,L8
2019-07-08 22:12:56+00:00,306.8966666666667,294.87999999999994,271.93666666666667,271.1975,251.968,266.73333333333335,275.885,288.8066666666667,279.775,266.11333333333334,273.88000000000005,261.4533333333333,271.32,272.105,271.675,269.68666666666667,280.92333333333335,287.035,274.35999999999996,282.1716666666667,273.725,277.68333333333334,292.59000000000003,293.59499999999997,275.37833333333333,267.37166666666667,297.1383333333333,290.5566666666667,267.275,229.04250000000002,197.865,284.13666666666666,267.9683333333333,248.3166666666667,221.68833333333336,195.50666666666666,186.2825,L8
2019-07-24 22:13:00+00:00,309.90999999999997,300.10749999999996,274.61,272.20799999999997,252.86833333333334,267.51000000000005,276.43857142857144,288.90142857142854,281.02,266.73,275.00714285714287,262.1114285714286,272.1928571428571,273.04857142857145,271.7685714285714,264.8057142857143,276.65142857142854,285.7714285714286,273.66285714285715,281.31714285714287,273.79285714285714,279.8257142857143,292.66833333333335,293.7685714285714,276.4685714285714,267.93857142857144,297.9428571428571,291.31428571428575,267.69142857142856,229.04250000000002,197.865,284.5842857142857,268.62857142857143,248.6185714285714,222.29714285714286,196.42857142857142,186.594,L8
2019-07-31 22:19:14+00:00,310.452,302.284,281.17199999999997,272.3666666666667,253.1542857142857,269.235,277.52625,288.80875000000003,281.08625,266.7475,274.21125,262.11125,272.4625,273.12625,271.96875,265.71875,274.45875,286.1725,276.97,281.1675,273.39750000000004,277.5,293.44,294.03999999999996,276.51875,268.225,298.87375,291.38875,267.82375,229.92400000000004,198.422,284.4775,268.505,248.565,222.0825,196.47625,186.255,L8
2019-09-01 22:19:23+00:00,315.9825,309.70250000000004,287.1625,273.366,254.42333333333332,270.5,277.2214285714286,287.6542857142857,282.22,266.65999999999997,270.97714285714284,261.43857142857144,272.82714285714286,272.8183333333333,272.77666666666664,264.44166666666666,271.7416666666667,283.32714285714286,275.9542857142857,279.31142857142856,272.85857142857145,278.82666666666665,292.51714285714286,292.6328571428571,272.8285714285714,267.17571428571426,299.91166666666663,293.11833333333334,269.2185714285714,231.6975,199.8025,285.07714285714286,268.3342857142857,248.9457142857143,223.33142857142857,198.37000000000003,186.255,L8
2019-09-10 22:13:15+00:00,311.644,303.91600000000005,281.472,270.59833333333336,252.26142857142858,267.88,277.2214285714286,287.6542857142857,282.22,266.65999999999997,270.97714285714284,261.43857142857144,272.82714285714286,272.8183333333333,272.77666666666664,264.44166666666666,271.7416666666667,283.32714285714286,275.9542857142857,279.31142857142856,272.85857142857145,278.82666666666665,290.32625,287.815,268.4375,261.95625,299.91166666666663,293.11833333333334,269.2185714285714,228.32799999999997,197.132,283.07124999999996,264.42875,246.5175,220.745,198.37000000000003,186.255,L8
2019-09-17 22:19:29+00:00,311.56666666666666,302.27833333333336,279.81666666666666,271.0828571428571,252.19,268.5177777777778,276.9,287.7275,279.0342857142857,266.28,268.515,261.35875,272.1725,272.48285714285714,272.26714285714286,263.9871428571429,271.7416666666667,281.485,274.72875,279.045,272.28499999999997,280.6471428571429,290.2955555555556,288.1711111111111,268.81666666666666,261.25777777777773,296.0671428571428,292.17285714285714,268.37125,228.32333333333335,197.51166666666666,283.07124999999996,264.4766666666667,246.39222222222224,220.47444444444443,197.3075,186.255,L8
2019-10-03 22:19:33+00:00,311.24285714285713,301.0971428571429,277.8085714285714,270.30625,251.68111111111114,268.244,275.9166666666667,287.3066666666667,276.93125,265.46444444444444,266.25666666666666,260.9066666666667,270.84222222222223,272.48285714285714,272.26714285714286,263.9871428571429,271.7416666666667,279.44444444444446,274.72875,277.5022222222222,270.8288888888889,280.6471428571429,289.288,286.894,267.934,259.254,288.895,286.64375,266.96555555555557,227.71428571428572,197.08857142857144,282.52,264.29499999999996,245.785,219.57,196.02333333333334,186.255,L8
2019-11-29 22:13:20+00:00,309.42125,298.9225,275.81624999999997,269.2733333333333,250.42666666666662,267.051,273.56111111111113,286.56444444444446,277.07,265.49125,262.9588888888889,260.20777777777784,269.2655555555555,273.69166666666666,272.8233333333333,263.27833333333336,269.41600000000005,275.6244444444444,272.3425,274.2955555555556,269.6466666666667,283.37166666666667,287.555,284.15599999999995,265.994,255.44299999999998,280.7425,285.9371428571429,266.65375,226.6725,196.06625,281.3766666666667,262.626,244.2,217.858,193.53333333333333,186.332,L8
2019-12-31 22:13:14+00:00,307.8855555555556,296.9988888888889,274.22333333333336,267.9088888888889,248.86666666666667,265.0188888888889,272.75428571428574,285.80571428571426,275.98199999999997,263.8228571428571,258.82375,258.5775,265.75,275.425,269.8059999999999,262.53200000000004,264.5375,271.9328571428572,271.2716666666666,271.49857142857144,267.70428571428573,285.6,284.85333333333335,280.88,263.9066666666667,249.8022222222222,268.36,282.27666666666664,262.18,223.97285714285718,193.57571428571427,279.01625,260.53444444444443,241.97555555555553,215.4033333333333,189.88875,187.09,L8
2020-01-16 22:13:10+00:00,307.15333333333336,293.84444444444443,271.5422222222222,267.0133333333333,247.8722222222222,264.8022222222222,271.78000000000003,285.08,270.52200000000005,262.79571428571427,254.86,258.38125,264.96875,273.6075,267.02799999999996,261.456,263.0575,271.9942857142857,270.04833333333335,270.5728571428571,266.7757142857143,283.9375,283.81125000000003,279.79555555555555,262.9311111111111,246.91444444444446,260.08714285714285,280.35333333333335,260.0514285714286,224.04000000000002,193.54874999999998,278.02625,259.9422222222222,241.0633333333333,214.07000000000002,188.26,186.2,L8
2020-02-01 22:13:05+00:00,301.57625,286.86749999999995,263.86,263.99375,244.56375,259.95124999999996,267.512,283.58599999999996,260.8566666666667,260.454,248.07833333333335,256.48,261.3283333333333,271.025,263.1466666666667,266.55,271.05,267.358,262.6725,267.53999999999996,264.52,290.925,279.8933333333334,275.3442857142857,258.07142857142856,240.09428571428572,242.48999999999995,273.5875,256.284,222.6957142857143,192.5342857142857,275.535,257.0357142857143,238.70714285714283,211.44285714285712,184.55166666666665,,L8
2020-03-04 22:12:56+00:00,300.05875000000003,286.0075,263.4525,264.28375,244.81625,261.67,269.78000000000003,285.162,265.4075,262.082,252.38333333333335,263.245,262.505,272.9266666666667,265.33750000000003,270.0025,276.23999999999995,272.434,265.7875,270.68199999999996,266.11199999999997,291.6133333333333,281.0683333333333,276.92999999999995,261.8985714285714,242.5042857142857,251.785,276.15999999999997,255.81199999999998,222.3842857142857,192.2642857142857,276.59166666666664,257.7685714285714,238.70142857142855,211.3557142857143,184.41833333333332,,L8
2020-03-27 22:18:55+00:00,300.6614285714286,286.44142857142856,263.23857142857145,264.23285714285714,245.33285714285716,262.7442857142857,269.722,284.33399999999995,268.66249999999997,262.038,255.0583333333333,262.9066666666667,262.52500000000003,273.3733333333333,265.8025,272.76,278.0875,276.46400000000006,267.09749999999997,270.86400000000003,266.568,281.56,281.68600000000004,280.32166666666666,265.4983333333333,245.705,254.92166666666665,275.488,255.08599999999996,222.82166666666663,192.1966666666667,278.23333333333335,261.01500000000004,239.69000000000003,212.37166666666667,184.15333333333334,,L8
2020-04-28 22:18:40+00:00,300.43,286.8828571428572,264.4485714285714,264.48857142857145,245.8114285714286,262.8428571428571,270.93,284.264,271.9875,263.01,258.945,263.6983333333333,264.06,273.015,266.04,272.37600000000003,274.19399999999996,280.768,269.512,273.42600000000004,268.906,283.83000000000004,283.132,281.9983333333333,266.445,249.01666666666665,263.4483333333333,282.586,256.636,223.04833333333332,192.35333333333335,278.2466666666666,261.1483333333333,239.564,212.56,183.834,,L8
2020-05-07 22:12:24+00:00,301.505,289.105,266.3025,264.72125,246.30625,263.24875,271.32666666666665,284.0883333333333,271.656,262.9733333333333,260.0757142857143,263.2957142857143,265.18,273.015,266.04,272.43666666666667,270.935,281.59166666666664,270.09999999999997,274.38,269.22666666666663,284.93600000000004,284.07666666666665,282.3457142857143,264.5057142857143,250.54285714285714,263.4483333333333,282.8833333333334,257.665,223.53,192.84857142857143,278.56142857142856,261.83714285714285,240.43666666666664,213.89166666666665,185.71,,L8
2020-05-14 22:18:36+00:00,298.34555555555556,287.46444444444444,264.83,262.1488888888889,244.19444444444446,263.24875,271.32666666666665,284.0883333333333,271.656,262.9733333333333,260.0757142857143,263.2957142857143,265.18,273.015,266.04,272.43666666666667,270.935,281.59166666666664,270.09999999999997,274.38,269.22666666666663,284.93600000000004,284.07666666666665,282.3457142857143,264.5057142857143,250.54285714285714,263.4483333333333,282.8833333333334,257.665,223.53,192.84857142857143,278.56142857142856,261.83714285714285,240.43666666666664,213.89166666666665,185.71,,L8
2020-05-30 22:18:40+00:00,300.2988888888889,290.38222222222225,267.4455555555556,263.3566666666667,245.66666666666666,264.735,275.455,285.8066666666667,273.2283333333333,263.7385714285714,264.4514285714286,265.2,267.37857142857143,273.41999999999996,266.925,273.9685714285714,272.92285714285714,288.46166666666664,276.445,280.05333333333334,271.77333333333337,286.3183333333333,286.94166666666666,285.7985714285714,267.97999999999996,256.07,274.80333333333334,284.2914285714286,259.55285714285714,225.18142857142854,194.17000000000002,280.1485714285714,264.3285714285715,242.88166666666666,216.35333333333335,188.98333333333335,182.37,L8
2020-06-08 22:12:35+00:00,300.59000000000003,290.265,267.489,263.377,245.68200000000002,263.57444444444445,275.455,285.8066666666667,273.2283333333333,259.67875,261.875,263.07375,266.5675,273.41999999999996,266.925,273.9685714285714,272.92285714285714,284.7285714285714,273.6542857142857,280.05333333333334,270.6928571428572,286.3183333333333,286.33,285.7985714285714,265.0175,255.23250000000002,274.80333333333334,284.2914285714286,259.55285714285714,224.48125,193.58499999999998,279.17,263.475,242.0542857142857,216.0814285714286,188.98333333333335,182.37,L8
2020-07-01 22:18:58+00:00,301.14444444444445,292.817,269.232,264.188,246.65,265.80555555555554,275.63714285714286,285.7557142857143,273.74857142857144,260.795,264.45875,264.7675,269.52750000000003,273.27833333333336,269.61000000000007,275.87428571428575,273.3971428571428,284.97625,275.65,280.54571428571427,271.62875,283.66857142857145,289.0442857142857,288.02142857142854,266.64,259.5425,286.445,286.2185714285714,263.16857142857145,225.765,194.89375,280.5125,264.7425,243.51,217.77428571428572,192.27999999999997,182.37,L8
2020-07-17 22:19:04+00:00,299.8455555555555,292.941,269.49,263.71200000000005,246.69300000000004,264.0488888888889,275.86333333333334,285.72333333333336,275.96666666666664,260.5942857142857,266.4957142857143,265.3185714285714,269.7614285714286,273.61800000000005,270.96000000000004,276.51500000000004,271.59,284.47285714285715,276.71714285714285,278.86571428571426,271.475,282.56666666666666,288.69875,285.92285714285714,263.99875000000003,259.26,295.31000000000006,286.695,264.3466666666667,225.9442857142857,195.11285714285714,280.7342857142857,264.65857142857146,243.75333333333333,218.49666666666667,193.48399999999998,182.37,L8
2020-07-26 22:12:56+00:00,301.959,295.36090909090905,272.48727272727274,264.96818181818185,247.51636363636365,265.404,276.45714285714286,286.19,276.54571428571427,261.9975,267.3,265.60125,270.425,274.06,271.61333333333334,277.61857142857144,273.46285714285716,285.1225,278.87625,279.57375,272.2188888888889,284.66,289.6111111111111,287.11,266.41555555555556,260.6466666666667,296.93,286.695,265.6842857142857,229.665,195.11285714285714,281.87,265.8025,245.67428571428573,220.04999999999998,195.07833333333335,185.36,L8
2020-08-11 22:12:59+00:00,303.42499999999995,295.6890909090909,274.031,264.6636363636364,247.66272727272727,264.23400000000004,276.45714285714286,286.19,276.54571428571427,261.9975,267.3,265.60125,270.425,274.06,271.61333333333334,277.61857142857144,273.46285714285716,285.1225,278.87625,279.57375,272.2188888888889,284.66,289.6111111111111,287.11,266.41555555555556,260.6466666666667,296.93,286.695,265.6842857142857,229.665,195.11285714285714,281.87,265.8025,245.67428571428573,220.04999999999998,195.07833333333335,185.36,L8
2020-09-19 22:19:27+00:00,305.06399999999996,297.96454545454543,278.15099999999995,265.4563636363636,248.47909090909096,264.113,276.6114285714286,286.61285714285714,277.25714285714287,262.7625,268.17125,261.76874999999995,270.8175,274.02666666666664,272.51,277.84714285714284,273.78,284.87125,279.21500000000003,279.61875,272.76444444444445,279.38,289.9788888888889,288.2175,267.20666666666665,259.5975,297.2916666666667,287.94166666666666,267.43,232.2625,198.98142857142855,282.43625,265.925,246.65714285714287,221.75571428571428,196.505,184.10666666666665,L8
2020-10-14 22:13:20+00:00,304.064,297.19454545454545,277.467,264.8390909090909,247.8272727272727,262.771,276.9866666666667,287.0316666666667,277.97666666666663,260.91249999999997,264.59125,261.30375,269.215,274.46999999999997,272.798,278.77333333333337,272.1383333333333,284.31857142857143,277.32125,275.78875,270.5811111111111,282.375,288.4411111111111,284.56125,264.9344444444444,255.60625,298.38599999999997,288.90200000000004,268.8666666666667,231.76000000000002,197.99714285714285,281.73875,263.87375000000003,245.03285714285715,220.2242857142857,195.03833333333333,184.10666666666665,L8
2020-10-21 22:19:31+00:00,304.7990909090909,297.3908333333333,276.9981818181818,265.3625,247.93083333333334,264.05454545454546,276.07714285714286,286.7285714285714,277.23571428571427,261.1822222222222,263.8644444444444,261.2122222222222,268.99555555555554,273.745,272.16833333333335,277.67571428571426,273.4971428571429,284.09250000000003,276.4044444444445,275.62,270.396,283.45285714285717,288.445,285.08111111111106,265.83599999999996,255.86555555555555,297.56333333333333,288.4116666666667,267.38142857142856,231.33000000000004,197.765,281.4944444444444,263.8622222222223,244.94625000000002,219.385,194.16857142857143,184.10666666666665,L8
2021-02-10 22:19:17+00:00,310.775,298.20000000000005,275.80499999999995,268.35,249.1975,268.3375,274.92999999999995,287.97999999999996,278.41499999999996,261.6766666666667,259.21,260.34999999999997,265.52333333333337,271.82666666666665,270.07666666666665,272.47999999999996,274.8266666666666,276.40000000000003,267.11666666666673,268.60333333333335,265.8200000000001,272.975,284.655,281.98,270.09749999999997,242.26999999999998,296.93999999999994,286.78666666666663,260.3466666666667,228.76,198.4425,279.77,260.4325,241.1775,214.6,187.7325,181.6,L8
2021-04-15 22:18:52+00:00,311.3666666666667,299.09,269.4766666666667,267.8066666666667,248.64000000000001,271.04,271.15,282.87,269.46500000000003,261.62,262.675,259.305,268.07500000000005,269.4266666666667,266.67333333333335,269.42333333333335,271.06666666666666,273.19,275.53999999999996,277.085,269.44,290.475,286.38666666666666,286.3,272.2966666666666,253.31333333333336,293.45,284.4666666666667,257.91,225.6933333333333,193.90666666666667,279.69,263.34,242.91666666666666,214.18999999999997,188.42,,L8
2021-04-24 22:12:37+00:00,313.50666666666666,301.1933333333333,270.6566666666667,267.34999999999997,249.84,268.13000000000005,273.795,283.26,271.90999999999997,263.17499999999995,270.805,260.505,283.015,270.7633333333333,267.99,272.56666666666666,272.44,275.62999999999994,279.025,280.78,271.495,293.025,287.39666666666665,287.40000000000003,274.12333333333333,254.70333333333335,293.74,285.79333333333335,260.93666666666667,226.41,194.75666666666666,281.29333333333335,264.24333333333334,243.21,216.6966666666667,190.92999999999998,179.99,L8
2021-06-02 22:18:57+00:00,313.77,303.135,273.885,267.265,250.17000000000002,268.13000000000005,273.1366666666667,282.1466666666667,272.8433333333333,262.40333333333336,270.12666666666667,258.8066666666667,278.36,270.7633333333333,267.58000000000004,272.33,272.44,276.02,280.24333333333334,279.84999999999997,271.1266666666666,291.0333333333333,287.39666666666665,286.76250000000005,269.045,256.2125,292.46500000000003,285.345,262.8975,227.1875,195.45000000000002,281.58500000000004,264.27750000000003,243.595,217.6125,192.445,178.025,L8
2021-06-27 22:12:54+00:00,313.352,302.77799999999996,274.51000000000005,267.072,250.504,268.8275,273.1366666666667,274.295,272.8433333333333,262.40333333333336,270.12666666666667,258.8066666666667,278.36,270.7633333333333,267.58000000000004,272.33,272.44,276.02,280.24333333333334,279.84999999999997,271.1266666666666,291.0333333333333,287.39666666666665,286.76250000000005,269.045,256.2125,292.46500000000003,285.345,262.8975,227.1875,195.45000000000002,281.58500000000004,264.27750000000003,243.595,217.6125,192.445,178.025,L8
2021-07-13 22:12:55+00:00,314.26500000000004,304.065,275.22166666666664,268.035,251.57500000000002,268.8275,275.2,277.17600000000004,275.695,262.40333333333336,270.12666666666667,259.945,282.8225,272.5225,269.344,274.342,276.35749999999996,279.13199999999995,285.04,281.655,273.40749999999997,291.9125,287.39666666666665,288.494,271.7,258.882,284.9166666666667,286.898,265.578,227.1875,195.45000000000002,282.902,265.418,245.166,219.09,194.56599999999997,181.1,L8
2021-08-14 22:13:09+00:00,315.036,305.65199999999993,279.125,269.5883333333333,252.53000000000003,271.9275,276.648,279.58666666666664,276.758,263.91499999999996,271.7675,260.554,283.49,273.365,270.36800000000005,275.81800000000004,283.34499999999997,284.61,283.322,281.794,272.774,292.178,291.14,291.278,274.054,262.728,288.265,288.546,269.428,235.07999999999998,197.09,285.006,266.416,247.18200000000002,221.192,197.49,181.1,L8
2021-08-30 22:13:14+00:00,315.82,306.015,278.67,269.78285714285715,252.4666666666667,271.756,276.79833333333335,280.5842857142857,276.9866666666667,265.038,271.644,260.66333333333336,281.97499999999997,273.244,270.4533333333333,274.8966666666667,283.224,284.61,283.322,281.48,272.3983333333333,292.1816666666667,292.10749999999996,291.9066666666667,275.23,262.575,290.01,289.335,269.1483333333333,234.108,197.4525,285.17333333333335,266.40333333333336,246.76666666666665,220.93499999999997,196.99333333333334,180.68,L8
