dates,satname,nzd0044-0000,nzd0044-0001,nzd0044-0002,nzd0044-0003,nzd0044-0004,nzd0044-0005
2025-02-22 22:11:33.420000,L9,346.49,344.24,344.79,350.94,351.19,361.16
2025-03-09 22:17:26.663000,L8,339.94,325.36,332.42,314.12,319.20,338.11
2025-03-25 22:17:16.100000,L8,367.52,359.19,357.42,360.40,354.08,377.99
2025-04-11 22:11:17.724000,L9,376.45,372.44,373.01,375.28,380.62,385.95
2025-04-19 22:10:53.223000,L8,337.93,333.06,333.26,318.51,325.49,340.57
2025-05-04 22:17:17.676000,L9,351.78,340.86,338.95,340.02,330.85,342.25
2025-05-12 22:16:59.753000,L8,349.54,338.06,336.20,338.63,329.71,340.62
2025-05-20 22:17:06.544000,L9,350.20,339.95,338.33,339.81,329.40,339.85
2025-05-21 22:10:52.095000,L8,374.86,366.51,367.35,371.14,375.66,380.64
2025-05-29 22:10:51.794000,L9,342.29,337.96,336.55,340.26,334.93,344.41
2025-06-05 22:17:00.261000,L9,347.57,333.99,333.25,332.99,324.87,329.95
2025-06-06 22:10:54.888000,L8,378.77,372.87,378.49,382.26,391.61,384.88
2025-06-13 22:17:12.853000,L8,351.98,340.70,336.78,340.79,327.50,336.66
2025-06-21 22:17:14.951000,L9,373.10,357.33,352.33,355.21,345.37,355.71
2025-06-22 22:11:07.771000,L8,350.35,343.24,344.32,351.24,339.02,351.98
2025-06-29 22:17:21.081000,L8,,,,,323.73,336.32
2025-06-30 22:11:07.788000,L9,343.05,338.04,336.91,340.07,,
2025-07-23 22:17:27.519000,L9,366.73,351.78,347.46,351.72,338.62,351.10
2025-07-24 22:11:17.990000,L8,378.05,366.62,368.81,375.80,378.47,387.61
2025-07-31 22:17:29.909000,L8,347.27,336.85,301.90,316.51,320.76,323.12
2025-08-01 22:11:18.967000,L9,365.79,355.71,359.10,361.62,361.53,370.60
2025-08-09 22:11:25.572000,L8,349.33,342.60,342.75,347.80,342.06,346.97
2025-08-24 22:17:43.028000,L9,356.41,345.64,340.17,343.87,336.04,348.32
2025-09-02 22:11:35.536000,L9,349.64,343.08,344.15,351.45,350.40,356.89
2025-09-18 22:11:37.859000,L9,352.39,346.51,344.51,351.79,349.21,360.01
2025-09-25 22:17:52.465000,L9,364.71,352.11,409.74,359.02,349.23,357.54
2025-10-03 22:17:49.249000,L8,352.99,337.62,334.24,336.53,331.84,340.67
2025-10-04 22:11:42.144000,L9,,,,309.43,339.60,344.36
2025-10-19 22:17:50.450000,L8,350.56,337.36,334.42,337.88,332.26,339.87
2025-11-04 22:17:53.875000,L8,350.94,337.36,332.82,336.73,329.54,339.99
2025-11-05 22:11:46.482000,L9,366.12,366.82,373.52,377.55,383.23,388.62
2025-11-13 22:11:40.635000,L8,361.15,354.19,355.51,361.27,362.90,379.16
