dates,nzd0368-0000,nzd0368-0001,nzd0368-0002,nzd0368-0003,nzd0368-0004,nzd0368-0005,nzd0368-0006,nzd0368-0007,nzd0368-0008,nzd0368-0009,nzd0368-0010,nzd0368-0011,nzd0368-0012,nzd0368-0013,nzd0368-0014,nzd0368-0015,nzd0368-0016,nzd0368-0017,nzd0368-0018,nzd0368-0019,nzd0368-0020,nzd0368-0021,nzd0368-0022,nzd0368-0023,nzd0368-0024,nzd0368-0025,nzd0368-0026,nzd0368-0027,nzd0368-0028,nzd0368-0029,nzd0368-0030,nzd0368-0031,nzd0368-0032,nzd0368-0033,nzd0368-0034,nzd0368-0035,nzd0368-0036,nzd0368-0037,nzd0368-0038,nzd0368-0039,nzd0368-0040,nzd0368-0041,nzd0368-0042,nzd0368-0043,nzd0368-0044,nzd0368-0045,nzd0368-0046,nzd0368-0047,nzd0368-0048,nzd0368-0049,nzd0368-0050,nzd0368-0051,nzd0368-0052,nzd0368-0053,nzd0368-0054,nzd0368-0055,nzd0368-0056,nzd0368-0057,nzd0368-0058,nzd0368-0059,nzd0368-0060,nzd0368-0061,nzd0368-0062,nzd0368-0063,nzd0368-0064,nzd0368-0065,nzd0368-0066,nzd0368-0067,nzd0368-0068,nzd0368-0069,nzd0368-0070,nzd0368-0071,nzd0368-0072,nzd0368-0073,nzd0368-0074,nzd0368-0075,nzd0368-0076,nzd0368-0077,nzd0368-0078,nzd0368-0079,nzd0368-0080,nzd0368-0081,nzd0368-0082,nzd0368-0083,nzd0368-0084,nzd0368-0085,nzd0368-0086,nzd0368-0087,nzd0368-0088,nzd0368-0089,nzd0368-0090,nzd0368-0091,nzd0368-0092,nzd0368-0093,nzd0368-0094,nzd0368-0095,nzd0368-0096,nzd0368-0097,nzd0368-0098,nzd0368-0099,nzd0368-0100,nzd0368-0101,nzd0368-0102
2023-03-05 22:13:37+00:00,287.4166666666667,309.66499999999996,369.4157142857143,364.73285714285714,354.5785714285715,333.0683333333333,314.14000000000004,308.54333333333335,299.5833333333333,293.09999999999997,286.87833333333333,292.21166666666664,291.10999999999996,298.35833333333335,298.66,291.21166666666664,285.6466666666667,286.26166666666666,282.462,285.686,287.18600000000004,296.784,303.024,317.808,338.965,346.085,318.70166666666665,271.5983333333333,298.565,293.72333333333336,281.865,273.59,266.2583333333333,261.5783333333333,262.41333333333336,261.96166666666664,263.31166666666667,264.87600000000003,263.75,263.28999999999996,280.8142857142857,265.185,264.0933333333333,262.7166666666667,265.66333333333336,262.90333333333336,260.7766666666667,280.05,275.01166666666666,281.8016666666667,299.46999999999997,309.9814285714286,319.1014285714286,318.59833333333336,315.3016666666667,304.7583333333333,297.74,299.13666666666666,304.5585714285714,296.9114285714286,294.04625,276.96666666666664,279.1716666666667,286.795,289.52666666666664,320.6033333333333,311.0657142857143,316.4914285714285,322.0957142857143,315.375,321.69166666666666,327.0942857142857,319.30833333333334,321.0833333333333,322.86,324.23375,325.95625,326.6471428571429,335.49,352.85375,351.14874999999995,349.68125,346.63625,343.21625,339.4842857142857,343.23375000000004,340.0185714285714,339.4942857142857,344.95250000000004,345.75,332.4828571428571,334.34142857142854,329.3514285714286,328.8257142857143,325.95714285714286,333.21375,321.7114285714286,335.65,331.4075,324.74000000000007,326.25624999999997,317.82125,306.09
2023-03-21 22:13:31+00:00,287.4166666666667,312.43285714285713,369.44875,366.62875,357.57875,336.1471428571428,318.2128571428571,309.95142857142855,300.24142857142857,295.36857142857144,287.7371428571428,294.3514285714286,294.03142857142853,301.24571428571426,300.6328571428571,293.26714285714286,286.89,288.0828571428571,284.73499999999996,290.15166666666664,291.55,300.365,307.4166666666667,321.37333333333333,339.9971428571429,347.2628571428571,319.94,274.43857142857144,302.51714285714286,297.2742857142857,286.1771428571429,277.7214285714286,266.43,261.9371428571429,265.54714285714283,266.5857142857143,270.17999999999995,269.7033333333333,268.51666666666665,266.41714285714284,275.80285714285714,268.4057142857143,267.28714285714284,264.11,266.3514285714286,263.9142857142857,261.64428571428573,279.8285714285714,278.15,284.28000000000003,299.9325,311.46125,321.83000000000004,320.67,317.85714285714283,306.97285714285715,301.0242857142857,301.05,300.8471428571429,297.9225,291.20625,282.8157142857143,279.4585714285714,287.69428571428574,291.8257142857143,314.72499999999997,305.7957142857143,310.75999999999993,315.94714285714286,315.95142857142855,321.0628571428571,322.49142857142857,321.05,323.50142857142856,320.6671428571429,322.93625000000003,322.81000000000006,328.5825,333.17125,348.72875,348.36749999999995,346.28625000000005,343.91625,340.90625,340.4075,338.61,339.685,339.835,342.12125000000003,340.6925,332.17125,333.93,329.68499999999995,329.43375000000003,326.86375,332.05375,321.54,335.0888888888889,329.38125,326.74,325.385,317.13874999999996,303.61375
2023-03-29 22:13:12+00:00,289.17428571428576,312.59875,369.0055555555556,366.8,356.85777777777776,336.355,318.33375,309.94375,302.31375,295.63125,288.23,295.08,294.52125,301.275,301.1125,293.46375,287.8625,288.11375,284.76714285714286,291.80285714285714,292.98,301.8614285714285,309.06142857142856,322.5414285714286,340.22875,346.88,319.86125000000004,275.39625,301.87625,297.17,286.43874999999997,277.61625,267.34875,263.19,265.8975,267.09875,270.5225,270.32714285714286,268.91857142857145,266.85999999999996,275.1325,268.62125,267.56125,264.63625,267.2,264.34250000000003,262.88375,280.30625,278.12125000000003,284.35125,299.7522222222222,311.2988888888889,321.6244444444444,321.46125,319.47999999999996,307.28125,301.85,301.075,300.24,297.75888888888886,291.1866666666667,283.21,279.96875,288.3275,293.10625,313.3128571428571,306.3825,311.83875,316.74625,316.8,322.34375,323.10375,321.4275,324.28875,320.85375,322.90555555555557,323.1155555555556,328.5055555555556,333.2211111111111,349.1066666666667,348.7433333333333,346.56111111111113,344.0855555555556,341.0111111111111,340.7477777777778,338.87222222222226,339.99666666666667,340.08666666666664,342.2577777777778,341.0333333333333,332.86333333333334,334.44,330.0544444444444,329.73555555555555,327.2066666666667,331.78999999999996,321.6611111111111,334.149,329.1455555555556,326.9611111111111,325.36888888888893,317.07,303.06555555555553
2023-04-06 22:13:21+00:00,289.17428571428576,312.59875,372.344,370.85,356.85777777777776,336.355,318.33375,315.0022222222222,307.3933333333333,295.63125,290.80333333333334,295.08,297.12333333333333,304.34666666666664,303.97333333333336,296.4688888888889,291.2066666666667,291.2988888888889,288.66125,291.80285714285714,292.98,301.8614285714285,309.06142857142856,322.5414285714286,340.22875,346.88,319.86125000000004,275.39625,303.97444444444443,298.89000000000004,288.3377777777778,277.61625,267.34875,268.89000000000004,269.99666666666667,271.90555555555557,272.4733333333333,274.19124999999997,272.7675,271.4955555555555,275.1325,272.1622222222222,271.72222222222223,269.18444444444447,267.2,264.34250000000003,262.88375,280.30625,278.12125000000003,286.46444444444444,302.969,314.38800000000003,324.048,325.9588888888889,324.4711111111111,309.37888888888887,304.8411111111111,303.58,302.5022222222222,298.823,291.51000000000005,283.6388888888889,280.6844444444444,290.29777777777775,296.18,315.36625,310.44888888888886,312.4088888888889,317.3611111111111,317.09222222222223,323.33444444444444,323.34666666666664,322.0577777777778,325.19777777777773,323.09777777777776,322.431,322.757,328.007,334.11499999999995,350.721,350.818,347.921,345.158,344.157,344.342,342.26900000000006,342.377,343.791,342.04200000000003,341.33599999999996,333.03599999999994,336.897,333.537,329.475,327.383,331.15999999999997,322.168,334.1872727272728,331.024,328.037,328.012,317.07,303.06555555555553
2023-04-13 22:19:26+00:00,290.30375000000004,312.82444444444445,372.0672727272727,370.91545454545457,357.026,337.07222222222225,318.27777777777777,315.418,306.942,295.62,290.722,295.10777777777776,297.312,303.81,304.011,296.31100000000004,291.356,290.70799999999997,288.23555555555555,291.85125,292.82,302.54375,310.1675,322.82,340.18,346.6377777777777,318.9266666666667,275.7911111111111,303.942,298.89,288.31,277.88444444444445,267.72333333333336,269.473,270.128,271.819,272.551,274.2933333333333,272.63111111111107,271.59499999999997,275.1822222222222,272.127,271.505,269.108,268.09555555555556,264.85,263.3966666666667,280.48777777777775,278.13111111111107,286.61199999999997,302.55,313.9572727272727,323.75,325.882,326.693,309.21799999999996,305.559,303.03599999999994,301.646,298.46,291.3836363636364,283.851,281.107,290.559,296.306,313.8211111111111,310.488,312.515,317.532,317.396,323.648,323.43899999999996,322.216,324.902,323.031,322.21727272727276,322.6536363636364,328.02272727272725,333.60272727272724,350.8,350.89454545454544,348.00636363636363,345.24727272727273,343.9981818181818,344.19545454545454,342.2445454545455,342.39363636363635,343.7336363636364,342.3363636363636,341.70181818181817,333.1363636363636,336.4236363636364,333.41909090909087,329.27909090909094,327.66545454545457,330.9790909090909,322.50363636363636,333.5991666666667,330.60545454545456,327.88454545454545,327.54818181818183,317.15999999999997,303.68999999999994
2023-05-23 22:18:53+00:00,290.2657142857143,314.5466666666667,373.19090909090914,372.3918181818182,358.26,338.1355555555555,319.94,316.567,308.447,296.32,291.4133333333333,295.83124999999995,298.4755555555555,304.53222222222223,304.6055555555556,297.0833333333333,292.12111111111113,291.87,288.23555555555555,291.85125,292.82,302.54375,310.1675,322.82,340.18,346.6377777777777,318.9266666666667,276.38625,304.21888888888884,299.3355555555556,288.91999999999996,278.67125,267.33250000000004,270.0433333333333,270.71888888888884,272.3488888888889,273.35999999999996,274.2933333333333,272.63111111111107,272.27888888888884,275.1822222222222,272.7655555555555,272.2633333333334,269.6622222222222,268.345,265.3425,263.68375000000003,280.44375,278.49625,287.50666666666666,303.492,314.885,324.621,326.5244444444445,327.9755555555555,309.27888888888884,306.84,303.7133333333333,301.646,299.262,292.199,284.56333333333333,281.53888888888895,291.49222222222227,296.68333333333334,313.8211111111111,311.43111111111114,313.021,318.148,317.773,324.111,323.504,322.40500000000003,325.076,323.392,322.22727272727275,323.20181818181817,328.70909090909095,333.5772727272727,351.1,351.4081818181818,348.46181818181816,345.7309090909091,344.31363636363636,344.43545454545455,342.497,342.602,344.046,342.43399999999997,341.463,333.23900000000003,336.687,333.996,329.358,327.978,330.975,322.851,334.5263636363636,330.99300000000005,328.177,327.719,317.3177777777778,303.7522222222222
2023-06-01 22:12:43+00:00,290.2657142857143,314.5466666666667,373.19090909090914,372.3918181818182,358.26,338.1355555555555,319.94,316.567,308.447,296.32,291.4133333333333,295.83124999999995,298.4755555555555,300.27200000000005,304.6055555555556,297.0833333333333,292.12111111111113,291.87,288.23555555555555,288.09666666666664,289.56,302.54375,310.1675,319.27777777777777,336.745,342.721,314.723,276.38625,304.21888888888884,299.3355555555556,288.91999999999996,278.67125,263.84555555555556,266.921,267.963,269.519,270.471,270.57399999999996,269.305,268.485,275.1822222222222,272.7655555555555,268.344,265.61400000000003,264.78555555555556,261.48777777777775,263.68375000000003,276.5466666666667,274.1044444444444,287.50666666666666,303.492,311.59727272727275,321.44363636363636,323.20799999999997,327.9755555555555,309.27888888888884,306.84,303.7133333333333,301.646,296.41363636363633,288.84909090909093,280.78,281.53888888888895,291.49222222222227,296.68333333333334,313.8211111111111,311.43111111111114,309.66818181818184,314.7809090909091,317.773,320.8345454545455,319.95272727272726,318.9745454545455,321.3863636363636,323.392,318.7525,323.20181818181817,328.70909090909095,333.5772727272727,351.1,348.49333333333334,348.46181818181816,345.7309090909091,344.31363636363636,344.43545454545455,342.497,342.602,344.046,342.43399999999997,341.463,333.23900000000003,336.687,333.996,326.2781818181818,325.18636363636364,327.4563636363636,322.851,334.5263636363636,330.99300000000005,328.177,324.1363636363636,317.3177777777778,303.7522222222222
2023-06-16 22:18:54+00:00,290.2657142857143,316.025,375.6175,374.7341666666667,359.99636363636364,341.28499999999997,323.463,319.7645454545455,311.8363636363636,298.0,293.15299999999996,297.23222222222216,300.06,302.3436363636364,306.423,297.0833333333333,292.12111111111113,291.87,290.173,290.267,292.353,304.58666666666664,312.01,321.635,338.1890909090909,344.46454545454543,316.5281818181818,278.6411111111112,305.001,301.293,290.897,281.3377777777778,265.961,269.1872727272727,269.6636363636364,271.31454545454545,272.3290909090909,272.4281818181818,271.29727272727274,270.19545454545454,276.178,276.812,270.3536363636364,267.09818181818184,266.641,263.50699999999995,265.72333333333336,281.257,274.1044444444444,288.492,303.8290909090909,312.865,323.1458333333333,324.27909090909094,331.207,311.846,308.6,303.883,301.95727272727277,296.41363636363633,288.84909090909093,280.78,281.53888888888895,291.84000000000003,297.28000000000003,312.869,314.137,310.73083333333335,315.7058333333333,318.1790909090909,321.545,320.5316666666667,319.90333333333336,323.99833333333333,323.3509090909091,319.02461538461546,325.13166666666666,329.5391666666667,333.4241666666667,353.4116666666667,351.14230769230767,350.41083333333336,348.1133333333333,345.02583333333337,345.8808333333333,343.96636363636367,344.70454545454544,345.6227272727273,344.5263636363636,343.3536363636364,333.6027272727273,339.46818181818185,336.57,328.97166666666664,326.8333333333333,327.8408333333333,323.39363636363635,334.80833333333334,331.8618181818182,328.25,324.39166666666665,318.124,304.18100000000004
2023-07-26 22:19:23+00:00,299.62399999999997,319.92625,378.575,377.5,360.70500000000004,345.04875000000004,327.32624999999996,324.03,315.9866666666667,301.1385714285715,296.4675,300.19714285714286,304.0025,305.0755555555556,310.64,301.7842857142858,297.58,296.9985714285714,295.15250000000003,295.1375,297.48499999999996,309.56857142857143,317.58,324.1675,336.065,342.18625,313.26375,283.6283333333334,307.1875,304.38,293.63,282.795,265.7685714285714,272.47222222222223,272.30111111111114,274.4222222222222,275.78555555555556,275.27444444444444,274.0444444444445,273.0244444444445,273.4742857142857,280.85,272.5588888888889,267.84555555555556,266.79125,262.8142857142857,267.3433333333333,281.39374999999995,274.05571428571426,289.4375,303.4775,312.8211111111111,324.0444444444445,327.4855555555556,338.41375000000005,316.04249999999996,314.26875,304.97249999999997,300.995,294.2675,286.88625,282.94375,282.0914285714286,291.14875,301.05875,304.47375,314.96125,310.31000000000006,315.41099999999994,318.5733333333333,321.41,320.09499999999997,320.462,324.538,324.7477777777778,317.486,324.8755555555556,328.7066666666667,330.97,354.49555555555554,351.43100000000004,351.39222222222224,349.63,346.21333333333337,347.39888888888885,345.11875000000003,345.94374999999997,347.45750000000004,345.74625000000003,344.255,333.13874999999996,339.77625,337.95875,327.9777777777778,326.27,326.59,323.00857142857143,338.36,332.94714285714286,329.2485714285714,325.27625,320.85333333333335,303.86000000000007
2023-07-27 22:13:02+00:00,300.90333333333336,320.8888888888889,378.2245454545455,377.193,360.3555555555556,344.77777777777777,326.9766666666667,323.737,315.82000000000005,302.11375000000004,297.0633333333333,300.56125,304.49111111111114,306.276,311.6222222222222,302.99625000000003,299.1075,298.37249999999995,296.1455555555556,296.7944444444445,298.9655555555555,310.19624999999996,318.1925,325.01,337.0544444444444,342.9133333333333,314.1588888888889,283.6283333333334,307.27777777777777,304.38,293.63,282.795,265.7685714285714,273.27799999999996,272.99,274.91400000000004,276.592,275.985,274.76,273.869,273.895,280.6166666666667,273.165,268.298,267.87111111111113,262.8142857142857,267.3433333333333,282.1377777777777,275.745,289.7277777777778,303.7388888888889,313.387,324.49,328.027,337.45222222222225,315.8911111111111,314.6033333333333,304.7311111111111,300.97,294.86777777777775,287.81666666666666,283.72111111111116,282.19125,290.7688888888889,301.0133333333333,304.0444444444445,314.24555555555554,310.79545454545456,316.0272727272727,318.74899999999997,321.98545454545456,320.3372727272727,320.96,324.5718181818182,324.29,317.8418181818182,324.9,328.425,330.4,354.16999999999996,351.77727272727276,351.396,349.86199999999997,346.064,347.08799999999997,344.9222222222222,345.83666666666664,346.9644444444445,345.64444444444445,344.5466666666667,333.59222222222223,339.1088888888889,337.0811111111111,328.159,326.27,326.59,323.00857142857143,338.36,332.94714285714286,329.2485714285714,325.27625,320.85333333333335,303.86000000000007
2023-08-20 22:13:23+00:00,303.2083333333333,322.48777777777775,378.9145454545455,377.952,362.2188888888889,345.68555555555554,328.6055555555556,324.341,317.09499999999997,303.74249999999995,297.98111111111115,300.62,305.03,306.544,312.58444444444444,303.83500000000004,299.86625,299.8175,297.6766666666667,298.08444444444444,300.8411111111111,311.43375,319.20250000000004,325.9622222222222,338.3588888888889,344.02000000000004,316.15555555555557,285.872,308.07222222222225,306.2128571428571,295.3957142857143,284.6483333333333,267.87,274.80699999999996,274.619,276.727,278.28799999999995,277.591,276.46500000000003,275.649,275.2625,281.67555555555555,274.568,269.429,269.3377777777778,264.5857142857143,269.3566666666667,283.2733333333333,277.18375000000003,290.92,305.51666666666665,315.04900000000004,325.75300000000004,328.954,338.4333333333333,316.8588888888889,315.9733333333333,304.79777777777775,301.92,295.9222222222222,288.8666666666667,284.82444444444445,282.6075,291.6422222222222,302.17777777777775,304.74,314.9811111111111,311.14181818181817,316.7063636363636,319.38100000000003,322.63454545454545,320.7645454545455,321.5709090909091,325.1181818181818,325.20300000000003,318.7063636363636,326.752,329.469,331.42,354.995,352.7909090909091,352.322,350.67600000000004,346.764,347.43899999999996,345.59444444444443,346.5733333333334,347.8288888888889,346.32,345.6455555555556,334.25222222222214,339.2211111111111,337.86888888888893,329.142,327.35749999999996,327.76625,323.65999999999997,338.915,334.0642857142857,330.38428571428574,326.79125,323.18833333333333,305.93666666666667
2023-08-27 22:19:35+00:00,304.765,323.13666666666666,378.18454545454546,377.059,360.53999999999996,344.7711111111111,327.49111111111114,323.76599999999996,316.177,301.70625,296.9211111111111,298.89625,303.82666666666665,306.006,312.09444444444443,304.50375,300.15999999999997,299.015,298.3411111111111,297.69444444444446,300.03888888888895,311.36625,317.64250000000004,325.5855555555556,337.79,344.26666666666665,315.9588888888889,286.06,309.26222222222225,306.30571428571426,297.46000000000004,286.56,269.15142857142854,275.967,275.79699999999997,278.32800000000003,279.645,278.944,277.46999999999997,276.324,276.0375,281.84555555555556,274.70099999999996,270.2,269.91555555555556,265.1671428571429,269.74833333333333,283.47777777777776,277.57,291.71666666666664,305.68666666666667,314.9,325.27000000000004,328.527,337.6066666666667,317.51,315.07666666666665,303.8422222222223,301.1055555555556,295.03777777777776,288.1477777777778,285.1611111111111,281.25125,291.38666666666666,301.6877777777778,303.80222222222227,313.91111111111115,310.1472727272727,315.82545454545453,318.421,321.6254545454545,319.6372727272727,320.97272727272724,323.70363636363635,324.04200000000003,317.72636363636366,326.16700000000003,328.841,330.397,354.594,352.73,352.038,350.07099999999997,346.486,346.947,345.0566666666666,346.2944444444445,347.29555555555555,345.75555555555553,345.3177777777778,333.40222222222224,337.9977777777778,336.86,328.342,326.52875000000006,326.7675,322.62857142857143,337.59375,332.42571428571426,328.9057142857143,325.4425,322.37166666666667,306.065
2023-08-28 22:13:20+00:00,305.13,322.857,376.9158333333333,375.67,359.258,344.30100000000004,326.241,322.7281818181818,314.6009090909091,300.3311111111111,295.767,297.69,302.5,305.4036363636364,311.12600000000003,303.9088888888889,299.45444444444445,298.9888888888888,297.6,297.063,299.865,310.02,316.1411111111111,324.951,337.416,344.413,316.048,286.755,308.64700000000005,305.3375,296.08875,285.35714285714283,269.71125,275.6609090909091,275.4227272727273,277.9218181818182,279.6218181818182,278.92545454545456,277.1790909090909,276.2690909090909,275.7611111111111,280.774,274.50272727272727,270.0172727272727,270.331,265.69375,269.0314285714286,283.604,277.76,291.139,305.10900000000004,314.50272727272727,324.6736363636364,328.04090909090905,336.025,316.857,313.946,302.92400000000004,300.246,294.659,287.935,285.00300000000004,280.5411111111111,290.502,301.037,302.995,312.691,309.8958333333333,315.5225,317.81454545454545,321.32166666666666,319.2158333333333,320.7716666666667,322.8425,323.07454545454544,317.325,325.4290909090909,328.01272727272726,329.3618181818182,353.8736363636363,352.1416666666667,351.15636363636366,349.0772727272727,345.48,345.81363636363636,344.14099999999996,346.954,346.933,345.20099999999996,344.973,332.653,336.58900000000006,335.319,327.65909090909093,326.09555555555556,326.12,321.72125,334.8966666666667,330.585,327.48125,324.6722222222222,320.71999999999997,304.67
2023-10-06 22:19:43+00:00,304.40000000000003,322.0355555555555,370.6611111111111,371.11,357.24777777777786,342.5444444444444,324.0433333333333,319.08444444444444,310.07444444444445,298.44124999999997,293.45875,294.4425,297.70874999999995,300.22333333333336,307.59,300.9542857142857,296.5442857142857,296.2714285714286,296.26375,293.99666666666667,297.69555555555553,308.45500000000004,312.28625,322.39000000000004,335.94444444444446,343.4433333333333,314.3544444444444,286.014,306.17125,302.38000000000005,292.67333333333335,283.4783333333333,270.71285714285716,273.0677777777778,272.46333333333337,273.1066666666667,275.65555555555557,275.33111111111106,273.57,272.4711111111111,275.57375,277.96875,269.99888888888887,265.74,269.85111111111115,265.18571428571425,268.30833333333334,283.9111111111111,275.34499999999997,288.5475,301.93625,310.5877777777778,319.99111111111114,323.0833333333333,331.55375000000004,315.36375,310.24875,299.16125,296.21375,291.29625,284.935,280.225,279.22714285714284,287.21125,297.34625,298.51750000000004,309.095,308.681,314.071,316.8411111111111,319.796,317.425,318.945,319.898,319.73777777777775,314.56800000000004,325.07666666666665,326.9266666666666,325.56333333333333,352.20222222222225,349.711,349.49,347.40777777777777,341.00333333333333,341.1088888888889,340.45000000000005,345.30875000000003,342.90000000000003,344.1525,345.4575,330.96500000000003,332.57750000000004,330.69875,326.5711111111111,324.2314285714286,321.6928571428571,320.9066666666667,321.135,325.66499999999996,322.85833333333335,317.19428571428574,315.68333333333334,301.81
2023-10-30 22:19:48+00:00,305.4316666666667,322.96124999999995,370.83125,371.0525,357.08625000000006,342.51124999999996,324.82,319.07500000000005,310.97375,302.39875,293.95428571428573,297.07250000000005,297.5228571428571,300.37875,308.05285714285714,301.965,297.185,298.085,297.8971428571429,294.2225,298.445,308.6171428571429,311.4828571428571,322.09250000000003,335.46375,343.28625,314.7175,287.78000000000003,306.53142857142853,303.07800000000003,293.596,284.168,270.71166666666664,272.86125,272.60749999999996,273.365,275.95625,275.35875,273.82375,272.46875,275.5728571428572,278.84857142857146,270.05499999999995,265.405,269.175,264.565,268.46999999999997,284.1575,274.93571428571425,288.63428571428574,302.4471428571428,310.70500000000004,322.78444444444443,328.6711111111111,329.3914285714286,316.4485714285714,309.99571428571426,299.3071428571428,296.5385714285714,290.7914285714286,284.19428571428574,279.43428571428575,278.28,286.3971428571429,297.3328571428571,302.90375,308.8457142857143,312.242,317.107,320.64222222222224,319.0544444444444,316.6644444444444,318.42333333333335,319.6377777777777,319.40125,313.9555555555556,325.50875,326.77,325.19875,352.27875,349.49444444444447,349.56875,347.56624999999997,343.8366666666667,344.33444444444444,343.5575,349.0025,342.86285714285714,347.49749999999995,345.47142857142853,330.51142857142855,332.70428571428573,330.47857142857146,326.47749999999996,323.1883333333333,326.26571428571424,319.91600000000005,319.936,325.514,322.158,322.1114285714285,315.226,300.31
2023-10-31 22:13:33+00:00,305.4316666666667,322.96124999999995,370.83125,371.0525,357.08625000000006,342.51124999999996,324.82,319.07500000000005,310.97375,302.39875,293.95428571428573,297.07250000000005,297.5228571428571,300.37875,308.05285714285714,301.965,297.185,298.085,297.8971428571429,294.2225,298.445,308.6171428571429,311.4828571428571,322.09250000000003,335.46375,343.28625,314.7175,287.78000000000003,306.53142857142853,303.07800000000003,293.596,284.168,270.71166666666664,272.86125,272.60749999999996,273.365,275.95625,275.35875,273.82375,272.46875,275.5728571428572,278.84857142857146,270.05499999999995,265.405,269.175,264.565,268.46999999999997,284.1575,274.93571428571425,288.63428571428574,302.4471428571428,315.34333333333336,327.146,328.6711111111111,329.3914285714286,316.4485714285714,309.99571428571426,299.3071428571428,296.5385714285714,290.7914285714286,284.19428571428574,279.43428571428575,278.28,286.3971428571429,297.3328571428571,302.90375,308.8457142857143,316.13545454545454,320.9109090909091,325.37800000000004,319.0544444444444,316.6644444444444,318.42333333333335,319.6377777777777,319.40125,313.9555555555556,325.50875,326.77,325.19875,355.3377777777778,352.68,349.56875,347.56624999999997,346.787,347.09499999999997,347.3566666666667,351.87222222222226,346.875,350.9844444444444,349.2425,334.62125,332.70428571428573,330.47857142857146,326.47749999999996,323.1883333333333,326.26571428571424,319.91600000000005,319.936,325.514,322.158,329.5,315.226,300.31
2023-11-24 22:13:39+00:00,305.4316666666667,322.6242857142857,370.32714285714286,370.52857142857147,356.6114285714286,342.61285714285714,324.4985714285714,318.96000000000004,310.95714285714286,302.39875,298.80375000000004,297.07250000000005,297.5228571428571,300.37875,308.05285714285714,301.965,297.185,298.085,297.8971428571429,294.2225,298.445,308.6171428571429,311.4828571428571,322.09250000000003,335.46375,343.28625,314.7175,287.78000000000003,306.53142857142853,303.07800000000003,293.596,284.168,270.71166666666664,272.86125,272.60749999999996,273.365,275.95625,275.35875,273.82375,272.46875,275.5728571428572,278.84857142857146,270.05499999999995,265.405,269.175,264.565,268.46999999999997,284.1575,274.93571428571425,288.63428571428574,302.4471428571428,315.34333333333336,330.1972727272727,332.133,329.3914285714286,316.4485714285714,309.99571428571426,299.3071428571428,296.5385714285714,290.7914285714286,284.19428571428574,279.43428571428575,278.28,286.3971428571429,297.3328571428571,302.90375,308.8457142857143,316.506,320.96500000000003,326.0022222222222,318.145,315.7375,317.76124999999996,319.09999999999997,318.71,313.22875,325.69428571428574,326.3014285714285,324.98857142857145,355.89,352.6388888888889,349.5157142857143,347.45714285714286,347.2311111111111,347.62,347.3566666666667,351.87222222222226,346.875,350.9844444444444,349.2425,334.62125,332.70428571428573,330.47857142857146,326.47749999999996,323.1883333333333,326.26571428571424,319.91600000000005,319.936,325.514,322.158,329.5,315.226,300.31
2023-12-17 22:19:48+00:00,302.2428571428572,321.54,364.7871428571429,365.28000000000003,352.5514285714285,337.7728571428571,318.8157142857143,313.3071428571429,304.6642857142857,300.40625,296.8225,295.25,294.70285714285717,302.27,304.5157142857143,300.57428571428574,295.7371428571428,296.74285714285713,295.0071428571428,296.7314285714286,300.57142857142856,306.05428571428575,309.2571428571428,323.5357142857143,337.45285714285717,345.07000000000005,316.66,282.5675,305.36,299.704,290.234,279.744,274.13800000000003,275.8285714285714,274.7728571428571,275.4371428571429,277.8257142857143,278.33714285714285,276.1571428571429,275.71285714285716,273.69142857142856,271.96285714285716,272.40999999999997,268.01714285714286,271.7142857142857,267.83,264.666,283.71285714285716,279.96142857142854,287.04,301.9942857142857,318.6,331.87800000000004,335.71333333333337,324.78285714285715,313.40999999999997,307.7957142857143,297.8971428571428,293.5885714285714,294.2185714285714,288.3357142857143,284.23,277.89,284.13571428571424,295.65714285714284,301.39,303.28428571428566,319.11888888888893,323.65555555555557,324.7711111111111,320.28000000000003,318.73857142857145,320.7557142857143,318.36428571428576,317.48285714285714,316.4957142857143,321.0942857142857,323.88571428571424,323.19,351.58250000000004,352.0625,345.0757142857143,342.2014285714286,345.1588888888889,344.52,344.5177777777778,348.7966666666667,343.47749999999996,347.7877777777778,346.64875,333.26625,326.6528571428571,325.0671428571428,325.97428571428566,324.482,330.3833333333333,318.19000000000005,315.786,322.03000000000003,321.07399999999996,334.86428571428576,314.634,299.63800000000003
