dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0092,nzd0282-0085,nzd0282-0093,nzd0282-0079,nzd0282-0080,nzd0282-0084
2014-12-03 22:00:25.829000,L8,,,,,345.54,340.51,340.30,346.79,344.75,342.29,340.98,345.40,348.23,349.52,352.38,354.03,351.27,350.17,346.39,,,,,342.74,342.15,335.65,329.94,334.07,331.58,333.95,335.64,330.98,331.89,336.92,332.04,330.15,336.67,329.63,329.89,326.16,291.18,293.36,291.61,272.72,282.87,275.98,266.90,275.97,152.89,176.01,192.45,198.16,199.45,198.70,199.67,196.45,192.96,192.24,181.88,167.71,155.60,306.01,313.52,311.64,320.86,313.06,325.30,318.27,302.97,273.41,278.16,235.61,,,,,,,,,,,,,,,,,,,,,,,227.99,230.90,246.90,249.04,276.50,277.54,282.91,284.72,293.03,287.86,283.92,287.80,284.87,280.27,276.96,274.08,288.37,292.05,295.27,290.60,313.24,324.29,347.49,352.79,350.18,348.20,344.68,309.60,339.94,336.41,329.04,305.16,330.10,322.25,324.36,325.01,333.26,328.25,290.28,284.60,293.56,261.60,318.74,281.33,309.79,317.48,312.45,309.49,293.18,303.91,316.53,318.94,321.49,301.66,310.02,320.46,287.76,302.72,297.03,328.48,335.68,321.72,324.60,337.45,346.25,326.09,313.98,316.40,,,,,,
2015-01-04 22:00:17.911000,L8,354.52,353.93,347.78,354.31,356.87,353.78,352.61,349.51,354.81,350.34,349.26,377.17,352.57,354.24,357.86,366.46,363.04,356.29,352.85,342.75,338.43,333.89,335.29,350.07,349.31,349.01,345.42,346.20,346.84,393.44,398.74,394.42,381.98,375.35,377.12,377.06,368.49,365.02,338.22,333.17,349.68,350.95,353.26,349.06,351.54,349.61,349.78,342.70,337.03,329.98,328.34,394.21,399.85,410.46,402.22,330.76,338.70,337.30,338.64,338.63,339.42,338.31,335.80,339.22,332.76,334.78,336.21,342.22,338.29,343.70,338.21,353.20,357.64,359.36,357.92,353.55,354.28,339.59,317.19,359.50,360.70,354.59,,,380.89,378.55,372.16,371.41,356.05,349.71,314.41,329.39,355.41,355.90,359.40,361.38,358.00,354.82,353.08,340.27,338.10,334.28,339.16,339.49,348.81,342.60,344.32,341.15,348.82,349.09,347.07,346.37,349.44,347.50,354.45,358.51,356.10,357.20,360.53,359.56,355.89,356.70,356.83,352.99,353.79,353.87,349.39,345.59,341.15,342.67,340.10,335.29,337.57,336.47,332.17,324.44,321.47,321.64,318.55,320.61,319.52,324.74,320.59,323.92,323.58,327.70,333.10,338.05,344.45,340.40,338.25,336.21,330.33,334.02,336.83,333.66,338.33,345.39,348.12,343.21,346.86,345.04,362.14,,358.93,393.83,378.93,
2015-04-03 21:53:26.876000,L8,416.05,418.55,402.56,399.98,419.16,392.37,275.11,284.43,293.79,300.71,298.68,302.38,276.63,302.55,309.47,302.77,333.98,309.70,336.49,339.58,331.46,304.93,334.81,340.58,315.91,298.62,291.48,297.54,304.88,332.58,319.46,308.53,371.86,401.19,391.65,294.47,309.29,292.74,288.94,323.84,300.82,296.85,275.64,274.06,286.00,276.89,262.91,268.32,267.84,174.71,193.11,195.46,199.18,199.55,197.96,198.75,192.23,190.50,179.74,165.20,150.77,270.64,269.32,295.89,297.44,306.81,315.87,292.85,270.14,261.49,252.95,235.78,,,,,,,,,,,,,,,,,,,,,,,207.48,223.09,238.07,254.93,270.52,273.36,276.85,278.84,281.38,280.08,276.22,284.98,279.17,279.89,275.87,275.27,285.22,287.05,293.59,295.93,307.97,354.97,352.24,323.30,329.04,306.23,344.61,351.24,348.08,341.90,268.06,327.61,294.03,328.06,330.76,332.55,311.43,319.24,320.46,295.05,287.43,275.77,288.77,314.52,312.33,303.66,303.84,298.13,317.74,308.13,316.33,314.60,325.12,329.34,312.32,325.73,335.72,340.71,328.43,329.35,329.97,333.60,340.35,334.95,325.86,335.90,341.25,332.34,,,,,,
2015-04-19 21:53:26.711000,L8,411.13,415.24,409.50,410.88,407.46,416.61,419.40,413.16,415.37,412.30,418.26,422.08,425.34,417.51,423.97,421.64,432.14,421.10,410.22,400.51,389.16,408.39,406.81,409.80,409.15,404.66,404.95,400.81,399.61,415.99,405.17,391.93,387.06,373.64,392.14,397.95,390.86,391.40,381.95,383.67,392.02,398.80,405.13,396.90,396.54,414.40,411.46,392.53,394.47,389.64,410.25,404.17,402.50,384.88,388.67,376.18,385.30,390.48,386.15,389.78,378.72,381.20,388.57,383.71,379.36,388.38,391.97,391.17,378.99,380.05,397.96,397.48,406.98,408.04,408.09,393.27,402.09,394.72,373.66,,383.34,383.94,388.82,401.88,394.28,406.03,413.27,406.38,410.35,410.46,411.00,402.72,407.85,391.86,396.20,401.95,385.07,402.84,405.60,400.56,400.60,397.23,402.09,379.61,377.76,379.18,369.47,374.72,386.35,386.92,386.92,381.46,375.14,388.16,400.39,391.78,399.63,397.52,396.62,396.66,375.57,392.30,393.12,383.85,385.65,384.41,377.30,369.89,372.40,371.81,368.15,375.38,373.46,366.50,353.81,360.48,350.28,357.08,339.13,337.86,340.50,341.44,347.19,344.29,343.20,361.22,351.45,369.01,372.89,354.36,352.40,352.40,346.31,349.04,354.62,354.35,352.09,365.81,371.88,364.10,358.47,363.91,412.71,384.75,246.84,358.70,206.20,373.00
2015-05-05 21:53:12.716000,L8,399.04,410.10,409.20,410.64,423.23,416.77,413.07,415.94,415.38,410.71,405.80,404.90,424.61,425.30,430.32,437.87,429.07,421.72,415.92,414.68,415.91,410.65,397.96,394.51,396.53,409.39,393.68,334.31,338.79,392.70,402.78,397.97,390.14,400.83,334.38,387.51,391.31,359.79,390.12,388.04,386.89,408.27,396.37,399.26,410.20,403.36,411.18,383.08,154.23,178.84,196.04,200.42,201.22,200.50,202.28,196.84,193.34,192.37,180.99,165.86,149.41,388.08,390.74,393.73,389.59,389.56,354.37,371.24,397.46,405.03,402.88,409.03,233.48,237.90,237.94,222.70,219.26,234.27,224.22,312.97,225.54,235.58,225.75,228.45,256.19,264.56,256.64,263.88,252.11,255.12,258.10,216.63,201.51,211.95,412.65,369.34,403.45,399.69,408.07,406.22,409.42,399.77,402.09,395.92,401.26,395.74,397.79,395.94,392.78,377.61,391.01,389.66,387.68,397.42,397.89,405.23,406.12,412.65,407.26,408.46,412.26,402.17,400.50,390.80,387.84,390.02,382.63,381.13,385.78,382.31,375.88,377.83,377.35,374.99,371.98,337.01,332.39,360.40,332.93,355.62,360.83,366.09,350.72,359.72,352.39,348.78,369.03,366.09,367.78,358.78,378.78,367.04,346.22,333.38,365.85,379.85,360.56,359.91,360.11,379.25,358.52,355.48,257.82,249.25,244.25,213.47,215.14,249.98
2015-05-12 21:59:17.028000,L8,420.54,419.90,410.32,420.45,433.52,427.32,423.42,413.33,421.89,427.22,423.74,432.23,433.55,436.87,433.32,445.31,435.95,429.94,420.23,415.19,409.54,413.33,406.56,422.46,418.57,420.33,418.04,407.65,401.63,402.67,404.40,400.01,399.15,400.06,400.64,408.11,405.35,397.53,400.60,400.14,399.29,409.61,403.44,399.51,410.73,412.15,393.00,399.32,398.50,397.17,395.52,400.74,394.15,381.35,395.71,385.13,388.44,390.84,382.59,388.81,388.30,395.49,392.18,400.05,398.31,400.67,399.32,406.67,400.56,402.33,397.14,394.32,408.32,419.88,415.12,413.20,406.09,395.78,423.44,394.37,411.37,405.20,417.04,412.70,420.62,408.60,410.93,406.23,411.77,414.96,418.21,413.53,421.94,417.17,418.20,411.41,417.40,409.05,413.45,401.58,399.87,400.92,403.80,398.51,401.29,395.56,398.55,394.83,392.69,388.60,391.71,398.46,401.30,405.39,409.23,409.27,412.81,419.49,412.24,409.21,412.00,401.56,399.67,400.21,386.90,386.73,371.88,377.84,380.84,385.18,371.77,367.82,342.99,343.46,366.60,337.93,336.91,365.40,333.07,336.70,339.64,339.59,359.67,362.32,359.69,340.15,356.73,371.51,377.41,381.93,369.48,357.25,354.99,360.22,351.20,353.30,377.32,392.80,391.32,388.38,383.13,379.23,419.29,408.14,410.25,317.19,376.08,412.57
2015-05-28 21:59:19.654000,L8,,,,,,,,,,,,,,,,,,,,405.83,416.19,420.64,419.46,402.57,412.15,385.83,410.13,407.01,308.58,323.88,320.39,319.94,324.52,316.38,279.05,291.53,270.52,283.57,212.44,307.38,297.19,315.64,311.30,313.61,318.57,311.99,319.34,308.40,159.62,182.59,198.45,203.71,206.40,515.21,532.52,525.18,194.57,192.78,176.22,148.10,303.55,317.92,303.06,306.44,306.14,313.49,328.55,315.99,297.63,269.66,254.97,238.36,,,,,,,,,,,,,,,,,,,,346.66,344.35,343.28,346.47,339.95,254.37,331.35,328.25,328.31,319.31,325.31,319.50,328.88,297.33,327.33,312.97,308.51,308.04,305.43,330.22,304.59,317.37,305.82,323.80,351.58,352.20,345.59,341.75,336.46,253.70,252.58,283.11,266.19,253.99,275.61,274.34,298.10,327.79,316.40,318.79,327.56,330.40,272.17,270.06,261.83,264.70,274.05,322.40,313.82,301.87,298.51,308.63,271.32,311.40,304.09,313.13,311.80,317.36,323.82,321.68,323.30,262.63,,330.27,299.34,290.17,264.29,302.40,311.20,323.18,323.39,,,,,,
2015-06-06 21:53:16.624000,L8,,,,,,,,347.53,348.23,342.22,338.56,350.02,443.18,439.70,355.19,,,,,,,,,,,458.72,463.98,460.99,452.73,464.80,455.95,451.89,515.77,512.97,482.32,364.14,350.68,427.62,436.71,463.19,463.30,433.28,425.23,451.86,453.00,431.07,421.19,442.30,154.70,178.31,194.88,195.18,199.11,192.99,199.95,194.78,187.21,190.08,180.39,165.10,154.02,400.51,394.89,406.29,415.03,414.21,425.48,444.17,405.38,420.90,436.14,403.43,411.40,401.40,470.00,492.49,220.06,202.52,281.53,207.69,203.63,223.45,228.33,233.69,253.91,256.56,256.49,261.85,249.38,255.78,258.52,215.60,195.86,210.28,427.14,416.70,427.58,420.13,414.65,404.93,416.17,414.80,412.26,508.43,406.35,406.90,403.07,402.25,400.38,400.10,393.60,393.25,408.75,416.67,411.93,419.79,414.99,417.96,399.32,408.87,410.47,405.18,434.82,394.15,391.27,369.32,381.76,408.21,393.62,392.96,398.90,398.06,394.11,393.57,389.66,357.10,350.49,371.50,374.33,379.94,380.53,379.18,384.85,371.05,368.42,368.70,359.60,369.90,374.18,375.30,380.18,372.85,384.99,445.22,419.93,386.95,394.94,390.93,384.78,386.68,474.95,531.40,254.76,241.75,252.12,226.50,197.54,226.48
2015-06-29 21:59:38.478000,L8,,,,,,,,,,,,,,,,,,,,,,,,415.19,407.71,412.74,277.69,286.24,308.84,332.24,333.48,325.39,532.14,495.57,531.28,536.71,531.20,485.44,409.99,409.33,419.25,410.43,408.34,407.47,408.15,371.11,415.20,520.26,500.28,314.75,324.14,319.25,309.22,311.87,311.39,313.22,308.96,307.86,311.30,303.50,311.52,307.28,322.57,313.50,324.32,314.06,326.91,316.56,298.92,269.75,273.03,251.24,,,,,,,,404.89,,404.72,,,,,,,,,,,346.29,341.77,340.97,345.97,341.20,343.39,325.95,301.06,331.09,330.14,325.45,326.82,321.95,328.25,312.52,320.79,324.58,326.34,332.15,333.58,332.06,327.23,344.18,355.66,344.09,344.39,345.62,339.74,259.98,335.81,318.43,341.60,254.87,278.75,278.87,282.20,330.46,326.18,342.95,323.74,322.48,273.50,274.67,278.60,267.80,275.86,237.46,316.44,316.36,320.55,318.10,312.53,311.98,309.07,309.51,316.24,324.51,326.73,329.44,226.31,198.91,,337.26,333.40,337.01,334.31,335.67,335.68,327.76,332.07,,,,428.82,413.35,411.56
2015-07-15 21:59:48.397000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.82,267.70,292.16,206.10,247.27,286.31,295.30,247.64,262.66,292.17,289.48,278.65,282.66,285.47,292.85,282.39,281.87,284.08,278.32,281.13,279.89,292.33,295.69,279.54,283.32,287.83,281.34,285.45,294.68,292.50,300.84,301.24,294.04,283.62,262.74,268.50,248.78,,,,,,,,,,,,,,,,,,,,,,,210.39,230.98,243.29,254.32,283.99,277.79,283.62,294.68,302.10,287.99,287.62,294.19,292.18,289.76,288.51,282.66,296.44,294.22,300.68,296.24,313.60,322.22,321.44,327.53,335.72,305.84,255.23,251.77,282.59,269.98,251.43,272.13,275.55,280.45,321.57,314.56,312.98,318.12,331.56,273.34,269.30,269.63,263.23,273.84,228.96,292.34,296.34,279.50,282.89,270.91,304.20,291.98,265.31,245.42,311.38,319.23,273.34,225.84,197.28,,274.13,283.97,228.96,227.81,250.48,333.06,335.94,305.57,,,,,,
2015-08-16 21:59:58.777000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.13,223.95,173.43,209.97,257.01,238.82,221.52,271.20,259.22,285.87,278.39,282.33,283.25,278.16,287.49,278.24,300.99,298.96,304.16,320.39,339.25,319.33,296.46,294.98,338.04,335.39,279.98,281.79,289.81,289.94,310.31,314.44,321.55,320.26,300.83,301.91,320.30,277.41,291.37,298.42,301.69,290.87,288.06,287.02,289.92,297.38,304.03,292.90,321.78,303.35,288.44,321.19,268.80,256.09,243.66,263.77,308.36,301.30,308.32,318.85,320.53,306.12,305.62,305.58,,,,,,
2015-08-25 21:53:51.592000,L8,284.54,299.88,337.86,299.29,296.28,274.54,273.16,285.39,300.67,301.51,303.72,277.28,277.69,297.03,307.28,308.11,309.99,311.19,318.43,416.31,415.32,,409.60,335.31,317.07,303.64,283.35,297.66,307.77,329.97,319.03,312.60,325.60,315.72,395.44,389.33,396.41,361.80,389.23,399.18,391.75,384.46,250.85,261.87,277.20,275.70,266.42,277.74,269.82,280.24,268.99,268.14,276.07,267.52,272.39,267.00,280.67,276.97,271.17,272.57,265.14,274.60,270.83,279.08,278.51,290.46,286.74,267.94,423.46,260.06,182.03,237.35,,,,,,,,,,,,,,,,,,,,,,409.17,202.60,219.65,236.01,246.11,275.09,271.81,276.78,277.56,281.06,275.39,277.44,286.24,279.57,279.32,276.38,274.12,285.30,280.71,288.80,285.01,302.19,342.12,318.05,323.36,331.76,305.76,310.36,296.04,291.56,275.69,259.72,282.72,288.16,323.87,331.74,307.33,308.46,311.84,315.11,272.03,276.70,275.95,296.76,274.31,313.33,306.88,303.00,305.04,316.51,297.68,306.85,316.35,290.12,289.54,302.54,307.06,282.20,324.78,322.33,326.29,320.64,320.38,327.80,323.10,314.85,326.66,298.32,313.91,,,,,,
2015-10-03 22:00:16.404000,L8,,,,,,,,,,,,,,,,,409.98,413.00,412.69,416.37,422.68,415.81,402.07,362.12,402.59,409.94,403.56,402.05,384.93,393.67,398.81,393.77,395.09,397.46,390.67,391.21,388.34,375.59,366.37,382.46,387.91,382.42,392.05,395.58,390.83,359.24,379.32,349.78,348.24,395.69,383.41,381.85,390.23,386.88,394.81,370.78,362.41,347.16,373.52,353.27,353.87,358.62,362.99,394.15,391.10,378.21,370.13,387.14,408.28,415.67,366.49,330.89,155.08,,,324.83,354.52,369.29,325.11,400.39,376.10,330.75,390.85,356.96,359.06,331.75,334.62,342.08,355.21,349.25,291.68,350.90,356.62,357.27,363.20,357.93,359.23,350.37,351.03,337.88,340.55,336.46,334.27,338.20,322.57,338.42,329.84,371.21,350.24,341.70,337.84,337.35,380.80,393.50,391.69,352.62,361.55,361.64,364.84,361.88,356.04,358.30,351.94,349.93,350.56,387.02,373.28,371.22,377.85,335.21,338.08,328.60,332.03,332.76,323.25,327.23,325.82,322.73,318.89,324.71,328.87,321.19,321.11,323.28,317.98,320.97,326.13,321.17,325.24,333.24,337.55,337.30,328.50,329.75,329.91,328.94,337.09,341.85,345.43,340.84,332.30,337.77,347.83,382.14,343.51,366.82,391.05,337.48
2015-10-12 21:54:05.008000,L8,342.22,401.36,414.17,428.34,426.76,403.38,391.98,345.93,405.56,508.56,493.55,482.82,435.82,459.83,422.71,422.80,423.22,421.86,382.51,422.14,416.62,398.72,193.26,346.08,346.01,413.94,409.19,377.66,391.35,340.03,342.61,336.28,333.99,330.09,333.25,336.68,337.64,331.13,330.39,337.31,306.52,296.54,316.05,276.72,345.73,332.20,293.83,294.04,167.46,188.89,202.90,208.29,206.92,211.46,207.91,210.15,198.57,194.86,187.78,167.50,339.18,347.77,350.96,337.29,304.83,342.08,346.65,324.19,303.20,266.96,293.58,,,,,,,,,,,,,,,,,,,,,,,,209.14,225.65,242.60,257.21,331.82,293.97,340.40,345.06,346.97,336.92,337.57,341.73,342.24,326.29,326.28,323.59,335.46,337.99,350.47,352.42,356.71,357.15,357.34,367.95,371.06,368.53,371.46,368.45,353.24,348.03,349.23,346.84,339.87,345.74,344.90,339.20,340.61,328.30,332.40,338.67,334.71,328.96,325.34,328.36,322.45,310.17,312.02,316.11,323.81,325.14,328.19,330.68,326.56,331.17,345.04,337.85,343.00,343.20,335.05,336.33,336.99,337.80,336.62,350.73,353.52,361.85,352.49,350.09,,,,,,
2015-10-19 22:00:17.969000,L8,,,,,,,478.38,458.65,442.99,441.11,477.24,488.89,441.03,436.52,439.11,467.52,474.00,450.81,445.36,442.90,435.81,422.53,457.26,454.51,431.61,444.87,446.92,429.07,453.22,412.74,405.71,397.83,407.63,403.69,402.11,411.85,404.58,410.40,410.14,403.40,399.08,411.32,408.02,420.77,418.84,425.52,420.10,418.96,422.32,416.34,425.18,414.90,417.62,414.55,406.62,409.46,404.00,397.35,409.18,399.79,409.46,401.12,413.62,406.84,394.28,402.71,402.01,404.58,402.29,414.85,410.65,373.97,347.15,339.30,375.36,357.30,351.06,357.63,357.72,369.14,330.65,377.24,401.18,395.60,391.13,399.55,391.22,405.98,411.31,407.77,417.28,355.06,427.87,424.32,419.42,421.36,414.97,399.41,383.34,396.82,389.31,384.14,376.46,382.03,389.71,359.93,342.51,337.46,388.59,387.93,343.75,351.75,392.56,397.15,365.24,398.30,423.16,419.61,428.37,411.00,417.39,392.85,392.67,395.61,386.57,384.79,387.83,378.70,384.06,390.46,380.66,375.73,376.14,373.19,369.39,374.05,362.46,364.49,358.95,362.48,364.71,371.31,359.24,350.43,346.33,351.33,356.98,360.92,338.44,365.93,359.57,369.28,368.32,367.83,375.20,375.30,371.02,349.59,383.11,389.07,391.06,381.40,412.46,400.84,408.45,362.35,376.92,392.09
2015-10-28 21:54:10.619000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.72,522.43,524.19,524.57,509.49,494.09,497.97,524.96,518.21,528.79,520.53,486.30,513.07,505.85,413.08,404.40,403.62,522.06,503.73,508.22,535.80,536.81,520.87,422.31,412.65,422.66,414.94,425.67,413.48,409.53,422.87,492.90,408.55,379.41,363.52,378.01,168.65,205.44,226.22,230.40,196.29,214.88,215.02,232.55,233.11,250.56,247.79,253.28,256.18,249.63,253.36,259.07,233.85,205.42,216.13,410.40,413.24,412.66,411.30,410.64,404.20,400.13,397.07,397.81,390.95,392.27,397.86,397.17,400.74,394.20,390.24,391.46,397.77,394.72,405.85,410.72,418.52,408.27,420.84,424.99,410.56,411.97,409.80,400.51,406.14,397.92,395.48,395.29,372.07,379.07,382.40,373.52,381.57,384.10,377.67,370.25,367.69,358.92,359.05,363.04,359.78,360.93,362.91,355.53,358.03,344.68,350.55,357.55,347.61,339.68,340.70,345.66,347.63,346.64,359.47,367.31,363.89,381.94,373.12,368.74,376.11,373.59,378.35,255.01,237.52,248.91,227.97,187.31,223.19
2015-11-13 21:54:10.716000,L8,445.52,443.45,483.90,,482.88,484.03,434.16,433.47,444.47,439.34,431.15,476.81,489.15,442.54,443.49,436.93,456.34,470.11,432.17,431.65,509.52,437.05,432.24,422.92,441.36,452.38,427.08,426.69,415.58,421.50,419.66,428.43,422.39,414.65,414.74,418.19,411.19,416.42,477.74,417.88,483.73,424.29,500.04,507.93,475.74,433.14,419.75,412.71,475.68,157.26,171.25,180.78,191.96,184.74,190.90,184.30,455.22,412.50,409.64,417.61,410.84,422.93,421.11,409.48,428.66,408.46,408.57,405.64,394.98,384.01,528.90,385.66,344.69,326.88,212.89,362.50,260.43,434.40,369.83,381.48,207.61,229.68,407.50,408.69,405.81,409.56,414.34,410.73,419.29,260.87,423.68,422.56,427.64,416.59,417.51,419.08,419.33,413.10,417.37,408.78,407.60,402.48,407.95,399.41,402.86,403.44,399.65,397.16,400.08,395.44,399.97,403.84,403.12,408.60,414.38,411.28,417.93,423.29,427.22,418.83,416.29,411.91,411.21,411.73,403.78,398.14,397.13,401.39,389.75,391.75,391.01,385.32,391.11,393.71,378.30,380.72,374.08,369.76,375.41,378.01,371.59,377.91,385.53,394.49,396.07,397.48,385.42,374.01,382.51,386.51,386.96,382.52,396.37,374.27,381.17,384.68,389.83,398.48,403.51,396.88,399.46,388.41,417.13,401.72,413.66,381.32,384.75,394.12
2015-11-29 21:54:13.512000,L8,236.47,269.22,337.19,336.80,332.76,336.56,333.94,332.92,331.31,324.43,322.08,335.03,329.60,338.97,343.11,344.67,339.06,330.15,330.56,,,,,336.05,326.32,279.49,280.26,286.61,329.48,324.81,324.18,321.78,322.51,326.93,328.34,324.24,322.48,310.96,316.12,304.43,276.04,278.58,278.53,257.60,257.44,257.08,246.84,246.58,181.30,256.21,259.13,252.94,255.23,232.73,244.35,251.42,275.70,280.93,261.20,254.48,254.58,255.94,266.26,272.57,166.32,284.43,293.70,278.42,,,,,,,,,,,,,,,,,,,,,,,,,,,172.49,209.89,219.81,229.97,260.23,263.28,261.75,248.46,268.44,263.56,247.94,266.07,276.30,254.26,261.50,260.55,256.11,276.34,289.87,278.01,310.21,327.37,313.96,300.19,340.23,275.99,325.44,215.69,328.24,301.20,289.00,258.32,286.26,306.41,330.09,306.69,322.98,323.41,280.73,272.98,279.28,249.62,280.23,271.94,292.93,278.74,309.84,308.27,312.72,282.65,279.98,278.65,268.67,276.21,321.42,292.30,283.83,294.17,277.93,292.20,324.46,314.41,293.84,298.36,308.34,303.67,299.82,309.87,,,,,,
2015-12-15 21:54:12.402000,L8,425.53,422.90,418.00,412.92,414.08,423.81,418.44,425.95,416.22,403.68,400.81,404.19,419.89,422.88,417.95,421.17,417.81,407.21,415.21,406.23,390.95,408.03,401.74,407.76,385.38,388.27,390.80,381.18,404.19,412.61,401.67,398.91,403.20,403.10,392.80,391.29,402.86,395.62,389.86,402.87,391.50,404.40,405.07,395.87,395.68,400.72,406.06,396.13,386.79,385.32,390.53,350.37,393.73,392.61,396.62,393.83,399.69,383.43,381.31,386.33,382.35,387.44,380.88,349.89,344.65,361.58,378.39,340.90,340.35,379.37,399.81,384.49,366.64,330.51,364.74,353.03,334.67,362.34,365.04,362.59,315.61,319.94,335.64,331.46,385.26,394.44,390.24,395.78,398.58,391.54,390.39,396.72,354.21,218.90,354.62,353.42,374.06,375.48,379.29,344.85,356.68,345.99,372.78,372.69,378.63,374.68,341.81,341.33,342.78,332.46,336.44,348.02,345.73,346.52,357.96,389.21,362.69,374.63,398.40,391.64,362.32,361.13,354.00,350.12,382.09,345.77,357.12,354.43,362.31,357.15,364.11,372.94,379.99,365.26,366.01,337.59,353.10,362.16,360.56,372.36,366.26,373.46,369.74,360.84,362.85,364.63,330.48,332.03,362.77,387.24,377.88,378.19,340.60,336.31,344.22,338.76,342.13,343.81,345.46,345.31,348.55,370.89,395.44,367.88,394.72,244.13,366.76,342.83
2016-01-16 21:54:09.540000,L8,407.05,410.75,405.70,407.77,401.89,402.91,373.02,339.33,344.52,342.64,341.12,400.03,394.80,341.92,346.06,355.18,341.24,347.12,346.20,350.64,342.79,398.25,400.90,401.62,406.63,395.96,363.63,368.93,332.42,335.30,329.87,334.09,336.21,335.27,340.60,338.20,337.32,331.44,335.03,335.04,287.85,288.57,291.54,264.47,273.47,271.89,263.52,272.92,269.86,174.74,192.54,194.92,197.76,194.65,198.45,197.17,190.43,190.38,180.32,167.20,155.33,282.08,295.57,294.21,325.27,327.68,330.76,302.88,284.59,265.51,253.73,,,,,,,,,,,,,,,,,,,,,,,,210.97,225.77,237.68,243.54,271.84,269.99,275.57,278.21,282.31,276.35,274.74,282.86,278.62,274.42,272.82,272.18,281.43,281.28,293.50,287.38,308.84,322.98,352.18,360.30,346.38,349.85,348.34,341.40,343.50,342.53,334.67,334.67,333.90,325.64,318.66,322.79,297.30,312.60,320.74,289.53,297.68,281.88,318.76,285.26,311.96,294.50,313.34,313.12,317.60,306.68,305.25,313.29,283.99,315.15,319.78,322.04,286.72,309.89,313.97,323.54,324.05,327.11,330.95,325.64,333.76,322.96,305.52,308.79,,,,,,
