dates,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0018,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0100,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0083,nzd0282-0082,satname
2001-05-22 21:43:54+00:00,326.9,319.1,338.26,339.505,329.905,339.66,344.82,339.47,338.255,335.91,335.73,340.31,,348.42,335.8833333333334,292.65,336.95000000000005,336.97,323.07,331.695,336.07,282.9,,288.73,313.8766666666666,323.2033333333333,329.54999999999995,316.33,324.675,317.56,329.23,301.6233333333334,302.08666666666664,341.4666666666667,330.945,284.94,,,268.125,286.09000000000003,278.46,265.055,261.86,255.45000000000002,303.975,321.1133333333333,318.56333333333333,315.67,319.095,315.925,328.815,314.725,323.495,316.39,306.74,299.81,311.77,278.83,290.61,,320.13,320.24,291.40999999999997,293.6225,294.68,302.8575,293.7975,284.31,296.9675,281.34499999999997,292.31666666666666,298.9033333333333,305.46999999999997,314.302,326.36199999999997,335.835,339.342,340.38599999999997,345.514,329.274,345.1566666666667,294.725,307.06666666666666,312.83000000000004,317.64000000000004,321.95000000000005,317.9933333333333,309.37800000000004,294.488,305.875,296.3675,279.9433333333333,312.965,311.8075,294.5925,305.03599999999994,306.3875,306.2775,331.92333333333335,300.44,320.20000000000005,317.4433333333333,332.59999999999997,330.51,335.78499999999997,342.345,339.0875,345.22333333333336,346.37999999999994,347.64000000000004,324.01666666666665,332.3625,334.93,335.78,327.31,314.07500000000005,322.62,301.73333333333335,302.6766666666667,315.29499999999996,303.795,316.4,312.975,,,331.17,317.99,322.67,,,,314.3966666666667,314.53,309.4125,304.0825,306.07500000000005,297.346,288.5925,308.98,333.905,336.655,,337.5,307.4666666666667,297.22333333333336,290.02,284.98,321.59,336.41,,,,,,315.95,,,,,,,,,,,,,,L7
2001-07-25 21:43:18+00:00,334.63,333.28,339.25,338.02,319.5,,,,,,,,,,308.6,292.65,324.48,318.03,,324.07,,282.9,,288.73,289.95,320.82,323.34,310.835,317.69,298.175,,284.58500000000004,286.0,334.49,334.95,,,,284.24,285.53249999999997,278.47499999999997,264.055,262.78499999999997,260.62,283.61,287.345,316.68,311.73,317.32,314.6,335.58,317.1,325.21,317.85,320.4,299.81,311.77,278.83,,,,,290.645,291.765,299.21,306.80000000000007,293.69000000000005,281.6933333333333,297.1049999999999,281.32,281.78,288.3425,302.2233333333333,309.67333333333335,305.48,323.72249999999997,323.0333333333333,324.33666666666664,326.79,293.57,,294.725,301.04,301.28,300.52,306.42,312.4166666666667,297.52250000000004,272.79249999999996,297.015,294.87,266.82500000000005,305.3399999999999,301.655,278.2425,293.03999999999996,301.18,284.28,,300.44,320.94500000000005,295.35,325.73,325.75,,,330.39,335.65,,,317.39,320.82,331.65999999999997,,,300.78,325.71,317.79,319.83,315.63,323.96,330.82,323.82,,,,,,,,,302.81,305.64,311.5400000000001,302.24,304.1,287.78,287.905,,,,,,277.73,267.07,291.93,278.88,321.59,336.41,,,,,,305.11,,,,,,,,,,,,,,L7
2001-09-11 21:42:38+00:00,334.63,333.28,339.25,338.02,319.5,332.69,,,,,,,,,308.345,292.65,324.48,318.03,,324.07,,283.28499999999997,276.6,283.61,293.825,325.87,316.715,308.4266666666667,315.755,298.69,283.63,284.31,283.64666666666665,334.49,334.95,265.39,271.37,262.81,277.61,283.684,278.188,267.8933333333334,271.0,266.41333333333336,280.68666666666667,283.36333333333334,316.68,311.73,317.32,314.6,335.58,291.09000000000003,325.21,291.535,320.4,299.81,311.77,278.83,,,,,290.645,281.76666666666665,287.81666666666666,292.28000000000003,285.28000000000003,278.6475,288.27666666666664,279.41,281.148,286.65999999999997,298.965,304.7475,305.735,322.21,322.36249999999995,323.91,327.15250000000003,293.4975,,293.5833333333333,298.09,308.01666666666665,302.1433333333334,306.42,312.4166666666667,296.274,274.03799999999995,297.015,294.87,266.82500000000005,305.3399999999999,301.655,278.2425,293.03999999999996,301.18,284.28,,300.44,320.94500000000005,295.35,325.73,325.75,,,330.39,335.65,,,317.39,320.82,331.65999999999997,310.31,,300.78,325.71,317.79,319.83,315.63,323.96,330.82,323.82,,,,,,,,,302.81,305.64,311.5400000000001,302.24,304.1,287.78,287.905,,,,,,277.73,267.07,291.93,278.88,321.59,336.41,,,,,,305.11,,,,,,,,,,,,,,L7
2001-09-18 21:48:41+00:00,334.63,333.28,339.25,338.02,319.5,332.69,,,,,,,,,308.345,292.65,324.48,318.03,,324.07,,283.28499999999997,276.6,283.61,293.825,325.87,316.715,308.4266666666667,315.755,298.69,283.63,284.31,283.64666666666665,334.49,334.95,265.39,271.37,262.81,277.61,283.684,278.188,267.8933333333334,271.0,266.41333333333336,280.68666666666667,283.36333333333334,316.68,311.73,317.32,308.46000000000004,325.52,295.49333333333334,318.16999999999996,294.33,301.965,283.125,304.595,273.03,,,,,290.645,281.76666666666665,288.075,291.5375,287.1225,281.27,289.3975,281.566,284.0266666666667,293.01,298.965,304.7475,305.735,324.11,326.95799999999997,326.23,329.48400000000004,299.912,,293.5833333333333,298.09,308.01666666666665,302.1433333333334,311.22333333333336,314.555,297.21166666666664,278.06166666666667,297.015,294.87,266.82500000000005,309.4,307.2233333333333,285.51,293.03999999999996,301.18,284.28,,300.44,320.94500000000005,295.35,325.73,325.75,315.0,337.41,330.23,335.65,,,317.39,323.5925,331.65999999999997,310.31,,300.78,325.71,317.79,319.83,315.63,323.96,330.82,323.82,,,,,,,,,302.81,305.64,311.5400000000001,288.99,292.035,287.78,287.905,,,313.97,309.51,,277.73,267.07,291.93,295.64,321.59,336.41,,,,,,305.11,,,,,,,,,,,,,,L7
2001-09-27 21:42:29+00:00,332.83500000000004,333.28,339.25,338.02,319.5,332.69,342.82,338.16,338.68,313.57,327.08,329.04,336.19,331.15,308.345,292.65,324.48,318.03,330.47,324.07,,283.28499999999997,276.6,291.5,302.18666666666667,329.28333333333336,319.14,311.4475,315.755,303.4875,300.21500000000003,294.53249999999997,290.9425,334.565,328.885,265.39,271.37,292.81,277.61,290.0883333333333,285.5683333333333,279.77750000000003,280.68,277.71999999999997,286.1675,289.2525,317.83500000000004,308.58000000000004,319.0,307.7733333333333,322.8433333333333,299.61,319.43333333333334,299.09250000000003,301.51666666666665,288.49666666666667,305.87333333333333,280.19,,,,,291.5033333333334,285.18,289.308,292.334,289.51800000000003,283.81,291.45,284.22333333333336,286.5042857142857,295.1828571428572,301.396,306.694,308.918,326.04714285714283,330.1333333333333,329.2816666666667,331.8,307.1033333333333,352.0,293.5833333333333,305.5075,313.305,306.68,312.9725,315.906,298.23,283.5857142857143,303.7966666666667,302.18,266.82500000000005,313.2725,311.85749999999996,292.04833333333335,300.3175,307.07,298.38000000000005,329.33,300.44,320.94500000000005,295.35,325.73,325.75,315.0,337.41,330.23,335.65,,,317.39,323.5925,331.65999999999997,310.31,319.03,314.25,325.69,314.22,313.005,314.69,317.11,328.71500000000003,317.6,,,,,320.25,,,,302.81,305.64,302.94,293.67,292.9566666666667,290.00333333333333,289.42,,,313.97,309.51,,295.96500000000003,280.58,308.33000000000004,303.44666666666666,312.72,332.475,,,,,320.99,305.11,317.98,310.89,,,,,,,,,,,,L7
2001-10-13 21:42:15+00:00,332.83500000000004,333.28,330.055,332.39,321.04499999999996,326.475,325.61,320.375,323.105,306.845,316.775,317.90999999999997,328.01,323.53,312.32,306.635,329.22,319.33,330.47,320.185,306.19,284.9766666666667,282.135,291.7925,306.08666666666664,328.6233333333333,316.57,312.3425,314.45,304.3775,299.1066666666666,300.17499999999995,294.755,334.565,328.885,265.39,271.37,292.81,277.61,296.614,292.354,284.5166666666667,286.49666666666667,282.93,286.1675,289.2525,317.83500000000004,308.58000000000004,319.0,307.7733333333333,322.8433333333333,299.61,319.43333333333334,299.09250000000003,301.51666666666665,288.49666666666667,305.87333333333333,280.19,,,,,291.5033333333334,285.18,289.308,292.334,289.51800000000003,288.866,291.45,289.04200000000003,285.5,294.9571428571429,300.40600000000006,305.33000000000004,309.144,326.04714285714283,330.1333333333333,329.7483333333333,331.5516666666667,309.33666666666664,352.0,305.87,312.515,312.99333333333334,307.385,315.0775,318.58000000000004,298.7042857142857,285.5333333333333,313.725,306.36,256.74,321.49666666666667,316.48,294.5833333333333,304.35,310.6725,317.42333333333335,315.985,299.18,321.875,294.975,329.59000000000003,325.75,315.0,327.105,324.59,320.17999999999995,313.97,315.95,322.81,324.425,323.75333333333333,310.13,306.42499999999995,309.5,315.6466666666667,302.83666666666664,300.09999999999997,295.85999999999996,317.11,328.71500000000003,317.6,,,,,320.25,,,,302.81,305.64,302.94,293.67,292.9566666666667,290.00333333333333,289.42,344.51,,306.125,308.56,,295.96500000000003,275.43,304.17333333333335,299.1975,312.72,332.475,,,,,320.99,305.11,317.98,310.89,,,,,,,,,,,,L7
2001-10-29 21:42:21+00:00,331.04,,328.915,334.435,322.59,326.475,325.61,320.375,323.105,306.845,316.775,317.90999999999997,328.01,323.53,314.18,320.62,333.96,320.63,312.45500000000004,320.185,306.19,293.88,294.8233333333333,298.985,310.775,328.6233333333333,314.31333333333333,309.11999999999995,314.45,304.3775,304.475,308.66499999999996,293.6133333333333,338.13,338.52,265.39,271.37,290.53333333333336,279.09,288.648,284.70799999999997,286.46500000000003,289.3875,282.56,280.4925,280.3,300.065,290.68,305.95500000000004,290.8233333333333,304.7266666666667,290.5875,309.92,289.84000000000003,292.075,282.84000000000003,302.925,280.87,,,,,282.83666666666664,280.5175,284.13800000000003,284.27750000000003,286.44000000000005,291.168,291.724,290.064,285.9042857142857,291.545,295.1925,301.842,306.668,325.30285714285714,330.4683333333333,332.82666666666665,329.986,309.02599999999995,347.95500000000004,304.155,311.83666666666664,312.99333333333334,307.385,315.0775,318.1825,297.53499999999997,285.134,317.36,301.67,256.74,321.205,318.5575,297.68,301.45000000000005,308.4266666666667,327.32,315.985,299.18,310.68,294.6,333.45,,315.0,327.105,321.69,322.645,326.265,315.95,312.77,324.0,315.91999999999996,318.62333333333333,306.42499999999995,313.86,310.615,297.96000000000004,290.235,285.97499999999997,310.26,326.61,329.94,,,,,320.25,,,,,,311.9266666666667,286.4266666666667,285.43333333333334,285.73333333333335,280.90333333333336,338.845,341.34,306.125,308.56,,314.2,279.61,310.29499999999996,305.96999999999997,303.85,328.54,,,,,320.99,,317.98,310.89,,,,,,,,,,,,L7
2002-02-18 21:42:54+00:00,321.70000000000005,310.88,330.8866666666667,334.435,322.59,326.475,325.61,320.375,323.105,306.845,316.775,317.90999999999997,327.95666666666665,323.53,314.18,320.62,333.96,320.63,312.45500000000004,320.905,310.62,298.4325,296.94,299.242,310.192,328.575,313.1975,309.11999999999995,320.5733333333333,309.21,304.475,308.66499999999996,293.6133333333333,337.0933333333333,338.52,265.39,271.37,290.53333333333336,276.515,290.64500000000004,290.4275,292.3625,297.6725,288.745,285.395,287.2575,293.7133333333333,281.11333333333334,298.53333333333336,283.1425,297.45500000000004,292.822,306.99,287.848,292.075,282.84000000000003,302.925,280.87,,,,,278.1066666666666,277.2025,282.442,282.0475,286.09,289.96999999999997,293.16999999999996,291.285,290.296,296.7875,294.00000000000006,295.834,311.925,326.986,334.8,334.34000000000003,334.5025,316.65999999999997,347.95500000000004,304.155,311.83666666666664,325.33000000000004,310.55333333333334,318.22999999999996,322.65333333333336,298.515,297.9766666666667,317.36,324.11,,321.205,318.5575,316.2725,313.59000000000003,316.1650000000001,327.32,315.985,299.18,310.68,294.6,333.45,,315.0,327.105,321.69,327.58,326.265,315.95,312.77,323.6066666666666,307.94,318.62333333333333,306.42499999999995,313.86,310.615,297.96000000000004,290.235,285.97499999999997,291.695,310.565,334.56333333333333,,,,,320.25,,309.64,,,,303.94,286.4266666666667,285.43333333333334,288.15500000000003,284.9,338.845,341.34,306.125,308.56,,314.2,279.61,310.29499999999996,305.96999999999997,303.85,328.54,,,,,320.99,,317.98,310.89,,,,,,,,,,,,L7
2002-04-14 21:49:02+00:00,312.36,310.88,335.90000000000003,342.11,,,,,,,,,327.85,,,,,,294.44,325.51,315.05,310.85,311.745,308.885,316.35,328.43,309.85,,332.82,315.21,320.58,323.38,,338.32,354.22,,,285.98,282.05,282.09000000000003,281.09999999999997,289.225,296.77,282.6700000000001,282.06499999999994,283.355,281.075,268.95500000000004,287.46000000000004,261.92499999999995,278.43500000000006,291.385,297.43500000000006,280.36,,,,,,,,,270.54999999999995,271.6566666666667,276.23333333333335,273.365,276.78,289.5566666666667,288.845,286.85,294.02,282.13,289.46,298.19,312.725,328.255,334.15,333.125,326.08,279.89,343.91,274.98,279.17,301.34,304.01,305.89,311.99,302.92,268.21,282.97,289.73,280.51,285.96,325.14,302.275,287.58,294.02,266.72,,,,,,,,,,339.015,338.56,,303.15,323.37,313.2,335.61,,,,303.16,,,273.13,294.52,346.15500000000003,,,,,,,309.64,,,,322.14,280.51,281.53,281.86,277.35,333.18,341.34,,,,,,,,,,,,,,,,,321.43,323.73,,,,,326.7,334.64,,,,,L7
2002-07-19 21:48:33+00:00,312.36,310.88,334.83,,,,,,,,,,327.85,,,,,,,325.51,315.05,301.11,303.29,300.27,307.86,328.43,309.85,,332.82,315.21,,,,335.02,,,,,,274.25,277.72,286.14,295.48,283.89,280.03,284.55,281.01,261.98,283.69,260.1,275.64,301.76,298.2,279.88,,,,,,,,,270.335,270.2733333333333,278.0333333333333,278.03333333333336,280.55333333333334,281.7633333333333,278.53499999999997,276.155,286.26,288.315,289.46,309.02,319.765,322.81,320.78,320.475,329.655,282.41999999999996,,274.98,279.17,301.34,304.01,305.89,311.99,299.44500000000005,271.34000000000003,282.97,289.73,280.51,285.96,,279.53,287.58,294.02,266.72,,,,,,,,,,337.45,,,303.15,313.35,313.2,,,,,,,,273.13,294.52,343.81,,,,,,,309.64,,,,318.51,280.59,276.52,281.31,273.74,,,,,,,,,,,,,,,,,,,321.43,323.73,,,,,326.7,334.64,,,,,L7
2002-09-14 21:41:55+00:00,,,,,,,,,,,,,,,,,,,,,,,268.91,273.82,293.83,324.65,,,,,,283.44,280.86,,,257.95,266.9,260.72,259.76,267.95,264.09,268.84,271.79,269.38,262.58,260.31,262.55,253.83,264.7,255.06,249.3,,272.84,270.26,,,,,,,,,278.64,270.72,271.3433333333333,270.6766666666667,271.71000000000004,273.56,271.70666666666665,271.35999999999996,280.69666666666666,284.3666666666667,286.815,314.38,312.26,316.185,319.41,318.93,327.62333333333333,286.06666666666666,,281.095,281.70500000000004,311.04499999999996,309.79499999999996,310.985,315.845,300.6566666666667,271.7266666666667,282.97,289.73,280.51,301.475,,298.91999999999996,287.58,294.02,273.71000000000004,,330.5,325.95,319.18,329.41,,319.75,,325.07,,,339.99,319.625,322.53,326.78999999999996,,265.22,,,,,,,,,,,,,,,,,,,318.51,280.59,276.52,281.31,273.74,,,,,,,,280.57,298.29,,,,,,,,,,321.43,323.73,,,,,326.7,334.64,,,,,L7
2002-09-30 21:41:47+00:00,,,,,,,272.5,280.73,300.55,289.89,,318.98,,,,,329.3,317.51,289.59,321.06,307.47,,268.91,295.21500000000003,303.73,322.905,,,319.63,307.9,,283.44,280.86,,,260.865,270.1,263.805,266.365,272.235,268.405,272.815,275.155,272.21000000000004,264.58,264.33500000000004,263.82500000000005,256.72,267.71000000000004,257.315,253.335,267.61,275.25,271.72,,,,,,,,,278.64,268.0366666666667,270.8325,269.51,271.14250000000004,273.44,271.0575,271.84,280.6275,283.93,287.83666666666664,318.31666666666666,312.26,321.06666666666666,319.41,328.0725,332.6175,286.06666666666666,,295.1133333333333,295.67333333333335,315.9633333333333,309.79499999999996,310.985,315.845,299.505,271.7266666666667,282.97,289.73,280.51,306.92,,302.06,294.71,299.705,273.71000000000004,,325.03,325.95,306.70000000000005,318.77,306.71,309.71000000000004,,325.07,,,339.99,317.20666666666665,316.17333333333335,320.43666666666667,312.2,276.995,298.78,299.04,288.35,280.25,268.58,264.86,279.7,266.22,,,,,,,317.73,317.58,,,318.51,280.59,276.52,281.31,273.74,333.13,,,304.82,,,259.72,280.57,298.29,,,,,,,,,,321.43,323.73,318.66,318.36,,,326.7,346.185,,,,,L7
2002-11-01 21:41:54+00:00,,,,,,,272.5,280.73,300.55,289.89,,318.98,,,,,329.3,317.51,289.59,321.06,307.47,,268.91,295.21500000000003,303.73,322.905,,,319.63,307.9,,283.44,280.86,,370.51,260.865,270.1,263.805,266.365,272.235,268.405,272.815,275.155,272.21000000000004,264.58,264.33500000000004,263.82500000000005,256.72,267.71000000000004,257.315,253.335,267.61,275.25,271.72,,,,,,,,,278.64,270.38,272.90666666666664,270.47666666666663,271.72,272.3866666666667,272.06,272.4733333333333,280.94666666666666,284.53000000000003,287.025,330.22,314.55999999999995,320.19500000000005,317.67,331.65333333333336,334.7966666666667,289.15500000000003,,305.17999999999995,303.92499999999995,323.275,315.58,316.08,319.7,298.3666666666666,273.485,,,,317.4,,313.325,301.84,305.39,280.7,,325.03,325.95,306.70000000000005,318.77,306.71,309.71000000000004,,325.07,,,339.99,324.235,317.585,324.05499999999995,312.2,276.995,298.78,299.04,288.35,280.25,268.58,264.86,279.7,266.22,,,,,,336.32,324.5,325.065,,,318.51,280.59,276.52,281.31,273.74,333.13,,,304.82,,,259.72,280.57,298.29,,,,,,,,,,,,326.135,318.36,,,,357.73,,,,,L7
2003-01-20 21:42:33+00:00,,,,337.45,337.48,340.64,272.5,280.73,300.55,312.76,335.59,327.735,348.8,,,,329.3,317.51,289.59,321.06,307.47,,268.91,295.21500000000003,303.73,322.905,,,319.63,322.13,329.49,312.28,307.40999999999997,315.65,360.44,260.865,270.1,263.805,266.365,280.10999999999996,268.405,281.2866666666667,275.155,272.21000000000004,264.58,264.33500000000004,263.82500000000005,256.72,267.71000000000004,271.13,265.78333333333336,288.77,285.78,285.32666666666665,284.85,,334.94,,,,,,287.67,278.885,274.09666666666664,272.8233333333333,274.2966666666667,274.26,271.31,272.7633333333333,282.53333333333336,286.5133333333333,291.6666666666667,318.495,309.375,325.83666666666664,334.96500000000003,335.66999999999996,335.58000000000004,293.36,355.92,315.87999999999994,312.45666666666665,324.1766666666667,322.73,316.08,319.7,299.56499999999994,272.5,,,,317.4,323.5,313.325,301.84,305.39,280.7,,325.03,325.95,306.70000000000005,318.77,321.95,316.93333333333334,,325.07,,,339.99,332.15333333333336,317.585,324.05499999999995,312.2,295.2633333333333,310.98,311.635,299.34000000000003,288.62,280.71500000000003,275.58500000000004,290.86,277.405,,,,,,336.32,324.5,325.065,,,,291.69,288.22,284.71,285.66,341.03,339.89,341.87,317.705,331.66,,259.72,280.57,298.29,289.53,322.9,,329.62,350.09,356.03,,,,,,326.135,318.36,,,,357.73,,,,,L7
2003-01-27 21:48:45+00:00,,,,337.45,337.48,340.64,272.5,280.73,300.55,312.76,335.59,327.735,348.8,,,,329.3,317.51,289.59,321.06,307.47,,268.91,295.21500000000003,303.73,322.905,,,319.63,322.13,329.49,312.28,307.40999999999997,315.65,360.44,260.865,270.1,263.805,266.365,280.10999999999996,268.405,281.2866666666667,275.155,272.21000000000004,264.58,264.33500000000004,263.82500000000005,256.72,267.71000000000004,271.13,265.78333333333336,288.77,285.78,285.32666666666665,284.85,,334.94,,,,,,287.67,278.93666666666667,275.7675,276.9875,276.49,274.26,271.31,272.7633333333333,282.53333333333336,288.2925,291.6666666666667,318.495,318.31333333333333,325.83666666666664,334.96500000000003,335.66999999999996,335.58000000000004,293.36,355.92,315.87999999999994,312.45666666666665,324.1766666666667,322.73,316.08,319.7,299.56499999999994,272.5,,,,317.4,323.5,313.325,301.84,305.39,280.7,,325.03,325.95,306.70000000000005,318.77,321.95,316.93333333333334,,325.07,,,339.99,332.15333333333336,317.585,324.05499999999995,312.2,295.2633333333333,310.98,311.635,299.34000000000003,288.62,280.71500000000003,275.58500000000004,290.86,277.405,,,,,,336.32,324.5,325.065,,,,291.69,288.22,284.71,285.66,341.03,339.89,341.87,317.705,331.66,,259.72,280.57,298.29,289.53,322.9,,329.62,350.09,355.325,323.38,,330.69,326.9,326.76,326.135,318.36,,,350.18,357.73,,,,,L7
2003-02-05 21:42:41+00:00,327.93,334.54,,340.64,346.375,345.52,309.45500000000004,280.73,300.55,312.76,336.49,327.86333333333334,348.8,,,,329.3,317.51,289.59,321.06,307.47,,268.91,295.21500000000003,303.73,322.905,,333.18,319.63,322.13,329.49,312.28,307.40999999999997,315.65,329.9766666666667,262.0833333333333,272.66,266.49666666666667,267.71,277.98,266.68666666666667,279.7425,274.31666666666666,272.2633333333333,264.6766666666667,263.5366666666667,262.05,256.72,267.71000000000004,271.13,265.78333333333336,288.77,293.9925,299.05,284.85,340.16,334.94,,,,,325.53,287.67,274.77250000000004,273.48999999999995,275.706,275.88800000000003,274.1325,271.09000000000003,272.4125,282.32000000000005,287.554,291.16499999999996,313.04,317.32,325.83666666666664,334.96500000000003,335.66999999999996,340.93333333333334,293.36,349.655,315.87999999999994,312.45666666666665,324.1766666666667,322.73,321.265,319.7,299.56499999999994,272.5,,,,317.4,323.5,315.12666666666667,301.84,305.39,280.7,,325.03,325.95,306.70000000000005,318.77,321.95,316.93333333333334,,330.85,341.08,,332.99,330.805,317.585,324.05499999999995,312.2,302.58,311.33,308.78333333333336,296.0,286.83666666666664,278.92,270.67,288.86999999999995,274.01,,,,347.81,,336.32,324.5,325.065,,,,311.08500000000004,288.22,284.71,285.66,342.6366666666667,339.89,341.87,317.705,331.66,,259.72,297.78,298.29,289.53,322.9,,329.62,350.09,355.325,323.38,334.66,330.69,326.9,326.76,326.135,318.36,,,350.18,357.73,,,,,L7
