dates,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047
2023-05-24 22:14:04+00:00,303.76625,294.2683333333334,292.8575,292.6425,283.9314285714286,284.6,282.4757142857143,280.3014285714286,274.9142857142857,275.85714285714283,277.4275,276.375,275.98625,272.6828571428572,273.35285714285715,272.71714285714285,275.5785714285714,280.88571428571424,284.04,289.2325,285.29625000000004,274.33,292.6675,298.83625,301.02000000000004,303.6271428571428,308.2471428571429,307.6771428571428,307.475,291.26,279.6725,281.9175,286.4042857142857,300.045,298.76374999999996,299.5285714285714,295.4871428571428,300.42428571428576,300.71714285714285,293.09499999999997,288.37142857142857,295.4316666666667,301.2,294.16499999999996,,286.71666666666664,301.29333333333335,262.80499999999995
2023-06-01 22:13:55+00:00,303.76625,294.2683333333334,292.8575,290.3877777777777,281.25125,282.08000000000004,280.4125,277.945,273.3075,274.06,275.8588888888889,275.2944444444445,274.44,271.26,271.40999999999997,271.29125,273.72125,279.61249999999995,282.69124999999997,288.7811111111111,284.4088888888889,273.5855555555556,292.0911111111111,297.9555555555555,300.74,304.1875,308.4525,308.03625,307.66555555555556,280.0522222222222,265.9888888888889,268.80111111111114,279.8625,300.5266666666667,299.50666666666666,299.66875,295.73625,300.78875,300.71714285714285,293.18888888888887,288.37142857142857,295.4316666666667,301.2,294.16499999999996,,286.71666666666664,301.29333333333335,262.80499999999995
2023-06-08 22:20:12+00:00,303.76625,294.2683333333334,292.8575,290.3877777777777,281.25125,280.65222222222224,278.7933333333333,276.44555555555553,272.1,272.96666666666664,274.664,274.52000000000004,273.264,270.1466666666667,269.90777777777777,269.76222222222225,272.59222222222223,278.43,281.3644444444444,287.91999999999996,283.36,273.561,291.939,297.094,300.60111111111115,304.6955555555556,308.6644444444444,308.2922222222222,307.86600000000004,271.431,255.266,258.585,276.83444444444444,300.983,300.06,299.8855555555556,296.19888888888886,301.0244444444445,300.71714285714285,293.213,288.37142857142857,295.4316666666667,301.2,294.16499999999996,,286.71666666666664,301.29333333333335,262.80499999999995
2023-06-09 22:14:00+00:00,303.76625,294.2683333333334,292.8575,290.3877777777777,278.87222222222226,278.841,277.242,274.986,270.759,271.966,273.6009090909091,273.71909090909094,272.3009090909091,269.373,268.649,268.867,271.586,277.61899999999997,280.461,287.33181818181816,282.3781818181819,272.30454545454546,291.7054545454546,296.3263636363636,300.319,304.6955555555556,308.6644444444444,308.2922222222222,307.86600000000004,264.2518181818182,246.63727272727272,250.2072727272727,274.101,301.41636363636366,300.56,300.15,296.552,301.25300000000004,300.71714285714285,293.21818181818185,288.37142857142857,295.4316666666667,301.2,294.16499999999996,,286.71666666666664,301.29333333333335,262.80499999999995
2023-06-16 22:20:06+00:00,303.76625,294.2683333333334,292.8575,290.3877777777777,278.87222222222226,277.4472727272727,276.3181818181818,273.8354545454545,269.7609090909091,271.3354545454545,272.78333333333336,273.0541666666667,271.59999999999997,268.5681818181818,267.6472727272727,267.68545454545455,270.69545454545454,276.8981818181818,279.26,287.0216666666667,281.5375,271.565,291.3958333333333,295.74333333333334,300.2336363636364,305.039,309.006,308.627,308.32727272727277,258.26166666666666,239.55916666666667,243.32000000000002,272.7218181818182,301.75416666666666,301.11583333333334,300.3290909090909,296.97545454545457,301.62454545454545,300.71714285714285,293.21818181818185,288.37142857142857,295.4316666666667,301.2,294.16499999999996,,286.71666666666664,301.29333333333335,262.80499999999995
2023-07-03 22:14:15+00:00,302.96714285714285,293.038,292.1385714285714,288.75124999999997,276.70375,274.7181818181818,273.6181818181818,271.02454545454543,267.6036363636364,269.23,271.79545454545456,272.1563636363636,269.60583333333335,266.72090909090906,265.42,265.77727272727276,268.84090909090907,275.32,277.74454545454546,286.205,279.6766666666667,270.69083333333333,290.7866666666667,294.55583333333334,299.8790909090909,305.673,309.342,308.4790909090909,308.3027272727273,258.5125,239.89000000000001,243.635,273.00454545454545,302.05333333333334,301.4191666666666,300.4372727272727,297.4763636363636,302.29727272727274,301.86857142857144,293.26,289.1066666666667,294.26,301.2,294.16499999999996,,286.94999999999993,301.29333333333335,262.80499999999995
2023-08-27 22:20:47+00:00,300.758,289.15000000000003,288.418,283.81666666666666,269.14833333333337,269.6044444444444,271.025,268.346,268.12636363636364,269.4372727272727,268.45444444444445,269.8277777777778,266.625,265.012,265.5772727272727,266.41363636363633,267.03,274.125,278.1545454545454,285.76454545454544,279.3618181818182,269.88272727272727,289.499,292.446,300.5854545454545,306.608,309.11888888888893,309.562,309.21999999999997,255.35181818181817,235.60272727272724,238.97636363636366,271.565,303.2572727272727,302.6136363636364,302.207,299.37199999999996,304.034,304.6466666666667,294.07000000000005,290.38199999999995,293.93,301.2,294.16499999999996,,,297.42,278.74999999999994
2023-09-04 22:20:46+00:00,300.304,289.63,287.19,281.94166666666666,264.90400000000005,269.6922222222222,271.065,268.0,267.84272727272725,268.8427272727273,268.1455555555556,269.77444444444444,266.342,264.894,264.9172727272727,266.4781818181818,267.18899999999996,274.11199999999997,278.02454545454543,285.6545454545455,279.4509090909091,269.8627272727273,289.515,292.264,300.7418181818182,306.67699999999996,309.44,309.596,310.18,255.60545454545456,235.98454545454544,241.12363636363636,272.082,303.4336363636364,303.29999999999995,301.34363636363634,298.53636363636366,303.20545454545453,302.98857142857145,294.127,290.89,295.12333333333333,300.275,293.71500000000003,,,297.42,303.395
2024-01-11 22:14:44+00:00,304.83000000000004,296.73,291.37,290.365,296.16,292.42999999999995,289.58,286.305,282.7533333333334,281.5733333333333,280.94,278.065,276.57000000000005,277.57000000000005,280.5466666666667,281.48,275.755,282.89,287.5133333333333,291.70666666666665,291.8666666666667,283.06,292.21500000000003,298.015,303.9066666666667,305.6466666666667,305.985,310.3233333333333,311.2,307.79,299.23333333333335,304.55333333333334,300.2366666666667,300.95666666666665,301.81333333333333,301.9066666666667,297.2566666666667,300.58,300.0166666666667,295.41333333333336,290.75,301.14,300.46,306.67,,286.32,206.71,295.455
2024-01-26 22:21:02+00:00,307.0833333333333,298.98,293.7133333333333,294.0133333333333,297.94500000000005,294.07,293.28,290.2633333333333,284.6175,284.055,283.54333333333335,280.79333333333335,279.6666666666667,280.56333333333333,282.225,282.3875,279.80333333333334,284.72,288.6425,292.5525,292.8675,283.4775,294.9533333333333,301.13,304.7,306.375,307.34999999999997,311.17,311.685,308.7875,300.3175,304.6575,301.095,301.6075,302.4125,302.91499999999996,296.9325,300.3825,299.545,295.6275,290.9375,302.43666666666667,300.46,306.67,,287.02,222.22500000000002,279.15
2024-02-12 22:14:41+00:00,308.03,299.355,294.9025,295.1,297.1566666666667,294.8625,294.53,291.52,284.898,284.564,284.89,281.53,280.755,281.1075,282.83000000000004,282.48,281.0325,285.435,288.702,292.64399999999995,292.508,283.23,295.4875,301.7375,304.594,305.912,307.59749999999997,310.602,311.47799999999995,308.72400000000005,300.03200000000004,304.154,301.04,301.48,302.006,302.77799999999996,296.456,300.72200000000004,299.384,295.78200000000004,290.686,302.43666666666667,300.46,306.67,,288.12666666666667,231.54999999999998,283.30499999999995
2024-02-19 22:20:51+00:00,306.47200000000004,297.562,293.402,293.07,293.33500000000004,293.286,292.492,289.45,282.84,282.3516666666667,283.096,279.76,278.696,278.894,281.31666666666666,280.59999999999997,278.88,283.584,286.8333333333333,291.2633333333333,290.5833333333333,281.3183333333333,293.412,299.45,302.34166666666664,303.7583333333334,305.52799999999996,308.02833333333336,308.7316666666666,306.495,297.50666666666666,301.0416666666667,298.90500000000003,299.03333333333336,299.0783333333333,302.77799999999996,296.456,300.72200000000004,299.384,294.01666666666665,288.3183333333333,299.375,300.46,306.67,,288.12666666666667,231.54999999999998,283.30499999999995
2024-03-06 22:20:39+00:00,306.504,297.492,294.048,293.532,292.1,293.548,293.546,291.206,281.73199999999997,281.824,284.014,280.088,279.348,279.32599999999996,281.328,278.906,278.924,283.54,285.15,291.62,288.742,279.18,293.516,300.15,299.83599999999996,301.09000000000003,304.918,305.158,306.074,305.6825,295.8775,298.5825,298.4775,295.87600000000003,296.068,300.21,292.99,298.28499999999997,296.1175,292.264,285.93,298.0825,,,,288.12666666666667,231.54999999999998,274.19333333333327
2024-04-07 22:20:23+00:00,307.07,297.8016666666667,294.4316666666667,294.4533333333333,292.9916666666667,294.585,294.67333333333335,292.27500000000003,283.07166666666666,282.635,284.014,280.088,280.57666666666665,280.12333333333333,281.51166666666666,279.32666666666665,278.924,283.54,285.15,291.506,289.80333333333334,280.12333333333333,294.18333333333334,301.2183333333333,300.55333333333334,302.02833333333336,305.7316666666667,305.4066666666667,306.074,300.044,295.8775,298.5825,298.4775,295.87600000000003,296.068,300.21,285.704,298.28499999999997,295.26,292.59666666666664,286.50333333333333,298.0825,,292.46,,287.14,227.2125,278.36249999999995
2024-04-16 22:14:07+00:00,307.07,296.93142857142857,293.51714285714286,293.2142857142857,292.8157142857143,294.0057142857143,294.4971428571429,291.64428571428573,281.8385714285714,281.65142857142854,283.38,278.8883333333333,280.11285714285714,279.50857142857143,280.39285714285717,278.3228571428571,278.42333333333335,282.88166666666666,284.95,290.67833333333334,289.7842857142857,280.3285714285715,294.0971428571429,300.94571428571425,300.35571428571427,301.7742857142857,305.7316666666667,305.4066666666667,306.074,300.044,295.8775,298.5825,298.4775,295.565,295.9883333333333,299.32599999999996,286.5883333333333,298.20799999999997,295.9533333333333,292.34,286.9871428571428,298.0825,,292.46,,287.14,227.2125,278.36249999999995
2024-04-24 22:14:13+00:00,307.07,296.28125,292.7125,292.325,292.29,293.35375,293.505,290.99375,280.53625,280.28000000000003,282.4242857142857,278.0314285714286,279.19375,278.78375,279.465,277.5025,277.9842857142857,282.2057142857143,284.20285714285717,290.11,289.7842857142857,279.9525,293.66,300.62875,299.90625,301.47,305.5057142857143,305.3085714285714,305.94,300.3916666666667,295.91,299.29200000000003,297.554,295.4485714285714,295.68571428571425,298.445,287.0128571428572,298.25666666666666,296.2514285714286,291.77,287.39125,298.0825,,292.46,,287.14,227.2125,278.36249999999995
2024-06-02 22:20:09+00:00,307.07,296.28125,290.69444444444446,292.325,285.80444444444447,293.35375,293.505,287.3833333333333,279.13666666666666,278.9888888888889,282.4242857142857,276.8875,277.65222222222224,277.16555555555556,277.13,275.6955555555556,277.9842857142857,282.2057142857143,284.20285714285717,290.11,289.7842857142857,279.9525,293.66,300.62875,299.7055555555555,301.47,305.5057142857143,305.3085714285714,305.94,300.3916666666667,295.91,299.29200000000003,291.595,295.4485714285714,295.68571428571425,298.445,287.0128571428572,298.25666666666666,296.2514285714286,291.77,287.39125,298.0825,,292.46,,287.14,227.2125,278.36249999999995
2024-06-03 22:13:41+00:00,307.07,296.28125,290.69444444444446,292.325,284.002,291.3022222222222,290.74,287.3833333333333,277.628,277.831,282.4242857142857,276.8875,277.65222222222224,277.16555555555556,277.13,275.6955555555556,277.9842857142857,282.2057142857143,284.20285714285717,290.11,289.7842857142857,279.9525,293.66,299.5711111111111,299.7055555555555,301.47,305.5057142857143,305.3085714285714,305.94,300.3916666666667,295.91,299.29200000000003,291.595,295.4485714285714,295.68571428571425,298.445,287.0128571428572,298.25666666666666,296.2514285714286,291.77,287.39125,298.0825,,292.46,,287.14,227.2125,278.36249999999995
2024-06-10 22:19:52+00:00,307.07,296.28125,290.69444444444446,292.325,284.002,291.3022222222222,290.74,287.3833333333333,277.628,277.831,282.4242857142857,276.8875,277.65222222222224,277.16555555555556,277.13,275.6955555555556,277.9842857142857,282.2057142857143,284.20285714285717,290.11,289.7842857142857,279.9525,293.66,299.59700000000004,299.7055555555555,301.47,305.5057142857143,305.3085714285714,305.94,300.3916666666667,295.91,299.29200000000003,291.595,295.4485714285714,295.68571428571425,298.445,287.0128571428572,298.25666666666666,296.2514285714286,291.77,287.39125,298.0825,,292.46,,287.14,227.2125,278.36249999999995
2024-07-04 22:20:03+00:00,307.07,296.28125,290.69444444444446,292.325,284.002,291.3022222222222,290.74,287.3833333333333,277.628,277.831,282.4242857142857,276.8875,277.65222222222224,277.16555555555556,277.13,275.6955555555556,277.9842857142857,282.2057142857143,284.20285714285717,290.11,289.7842857142857,279.9525,293.66,300.85909090909087,299.7055555555555,301.47,305.5057142857143,305.3085714285714,305.94,300.3916666666667,295.91,299.29200000000003,291.595,295.4485714285714,295.68571428571425,298.445,287.0128571428572,298.25666666666666,296.2514285714286,291.77,287.39125,298.0825,,292.46,,287.14,227.2125,278.36249999999995
2024-07-12 22:20:12+00:00,306.974,295.62857142857143,289.9425,291.95,281.95300000000003,289.49222222222227,287.86333333333334,286.56374999999997,276.9088888888889,276.9788888888889,281.5783333333333,276.03999999999996,276.9625,276.43125,276.23625000000004,274.94500000000005,277.96999999999997,281.4533333333333,283.73333333333335,289.4583333333333,289.47,279.8275,294.02500000000003,300.4663636363636,300.0411111111111,300.73999999999995,303.88714285714286,304.56142857142856,305.082,299.044,295.845,298.68000000000006,289.67600000000004,294.835,294.65999999999997,295.0233333333333,285.81166666666667,298.40999999999997,296.105,291.3614285714286,287.2657142857143,296.9266666666667,,292.46,,287.41333333333336,234.04666666666665,277.72666666666663
2024-07-13 22:14:02+00:00,306.974,295.62857142857143,289.9425,291.95,281.95300000000003,289.49222222222227,287.86333333333334,286.56374999999997,276.9088888888889,276.9788888888889,281.5783333333333,276.03999999999996,276.9625,276.43125,276.23625000000004,274.94500000000005,277.96999999999997,281.4533333333333,283.73333333333335,289.4583333333333,289.47,279.1922222222222,293.97,300.0233333333333,300.492,300.93,305.05125,305.3925,305.082,299.044,295.845,298.68000000000006,284.06666666666666,294.835,294.65999999999997,295.0233333333333,287.95428571428573,298.40999999999997,296.105,291.3614285714286,287.2657142857143,296.9266666666667,,292.46,,287.41333333333336,234.04666666666665,277.72666666666663
2024-08-05 22:20:18+00:00,305.82,294.32,288.0025,289.22999999999996,280.136,288.45222222222225,285.19111111111107,282.74625000000003,274.52666666666664,275.16375,280.14399999999995,273.6457142857143,275.69142857142856,274.98571428571427,272.4675,273.4928571428572,275.98400000000004,280.068,282.074,288.332,288.19,278.69,292.9422222222222,299.1558333333333,299.81399999999996,300.0755555555555,304.92125,304.37624999999997,303.788,295.86,293.27000000000004,296.58333333333337,275.70666666666665,293.09,293.9866666666667,293.85166666666663,286.62,298.065,295.70000000000005,290.10571428571427,286.56,292.875,,292.46,,287.26,232.2,293.31999999999994
2024-08-13 22:20:26+00:00,304.13666666666666,293.088,285.7725,287.06,279.26699999999994,287.3455555555555,283.34444444444443,280.04125,272.30555555555554,272.87125000000003,276.60600000000005,271.72857142857146,272.7742857142857,272.52000000000004,269.63374999999996,271.4171428571429,273.678,277.77,279.736,287.04800000000006,287.47,277.7877777777778,292.01222222222225,298.47833333333335,299.14099999999996,299.34,304.51,303.6725,302.616,294.82,291.33,294.53000000000003,274.2416666666666,291.42199999999997,293.1616666666667,292.95833333333337,285.955,297.475,295.20799999999997,288.9714285714286,286.35,290.19,,292.46,,284.18,214.2,290.87
2024-08-29 22:20:33+00:00,306.085,293.76250000000005,285.21375,286.75142857142856,279.76899999999995,287.5211111111111,283.0522222222222,279.24,271.9222222222222,272.595,276.108,271.29857142857145,272.3614285714286,272.1642857142857,267.94,271.2685714285714,273.93199999999996,277.85599999999994,279.548,287.184,288.21000000000004,278.09777777777776,292.25666666666666,298.68833333333333,299.38800000000003,299.7766666666667,305.2075,304.44875,304.108,295.58500000000004,292.59000000000003,294.67333333333335,274.24333333333334,291.932,294.5183333333334,293.19,285.955,297.475,295.20799999999997,288.7885714285714,287.8666666666666,289.65333333333336,,292.46,,284.18,214.2,290.87
2024-08-30 22:14:23+00:00,306.085,293.76250000000005,285.4188888888889,286.63,280.64363636363635,287.751,283.431,280.15777777777777,271.984,272.59222222222223,276.28000000000003,271.5475,272.1925,271.9175,268.18111111111114,271.3175,274.07166666666666,277.97999999999996,279.6333333333333,287.1033333333333,288.052,277.841,291.89,298.4407692307692,299.0672727272727,299.68,305.09222222222223,304.20444444444445,303.96999999999997,296.504,292.26,294.185,276.79285714285714,291.6016666666667,294.36857142857144,293.27875,286.4214285714286,297.206,294.9533333333333,288.55125,287.77142857142854,289.78499999999997,,292.46,,284.18,214.2,290.87
2024-09-07 22:14:30+00:00,309.9,294.2633333333334,284.93875,286.4214285714285,279.992,287.57444444444445,283.0022222222222,279.24625000000003,271.5622222222222,272.3875,275.742,271.06142857142856,272.0442857142857,271.58285714285716,267.19125,270.9814285714286,274.154,277.808,279.506,287.1033333333333,289.03,278.1555555555555,292.3066666666667,298.66333333333336,299.52000000000004,300.14000000000004,305.69625,304.6875,304.494,296.504,292.26,294.185,276.79285714285714,292.13800000000003,295.185,293.26142857142855,286.2866666666667,300.372,295.85,288.51142857142855,288.44666666666666,287.85999999999996,,292.46,,284.18,214.2,290.87
2024-09-22 22:20:32+00:00,309.9,294.275,285.16333333333336,286.78875,281.1490909090909,287.979,283.63,279.97222222222223,272.254,272.66,276.53000000000003,271.7825,272.5075,271.7575,267.7288888888889,271.45125,274.685,278.205,279.76500000000004,287.26,288.962,277.928,291.961,298.44307692307694,299.3272727272727,299.977,305.61333333333334,304.4611111111111,304.62333333333333,297.3516666666667,292.11800000000005,293.87600000000003,278.745,292.07666666666665,295.01000000000005,293.615,286.82714285714286,299.7583333333333,295.74333333333334,288.25374999999997,288.04285714285714,289.5475,,285.82,,284.18,214.2,290.87
2024-09-23 22:14:30+00:00,309.9,294.275,285.16333333333336,286.78875,281.1490909090909,287.979,283.63,279.97222222222223,272.254,272.66,276.53000000000003,271.7825,272.5075,271.7575,267.7288888888889,274.1744444444445,274.685,278.205,279.76500000000004,287.26,288.962,279.5709090909091,293.4709090909091,298.44307692307694,299.3272727272727,299.977,305.61333333333334,304.4611111111111,304.62333333333333,297.3516666666667,292.11800000000005,293.87600000000003,278.745,292.07666666666665,295.01000000000005,293.615,286.82714285714286,299.7583333333333,295.74333333333334,288.25374999999997,288.04285714285714,289.5475,,285.82,,284.18,214.2,290.87
2024-10-16 22:20:51+00:00,,295.78000000000003,284.805,286.93,280.40099999999995,287.9588888888889,280.31874999999997,276.3242857142857,271.93333333333334,272.46,278.3483333333333,273.45625,271.53285714285715,271.17571428571426,267.20875,274.72125,276.5516666666667,279.5783333333333,280.73333333333335,288.125,288.9975,279.403,293.54499999999996,298.325,299.478,300.0611111111111,306.2111111111111,304.8377777777778,304.62333333333333,301.324,293.51000000000005,295.20666666666665,281.15444444444444,293.28666666666663,294.91333333333336,293.30428571428575,293.1766666666667,300.7066666666667,295.8025,287.9814285714286,288.11999999999995,289.5475,,279.18,,288.62,250.73,298.6
2024-11-02 22:14:41+00:00,302.5,297.25,284.9375,287.67,280.64799999999997,288.5022222222222,281.06374999999997,277.11857142857144,273.15,272.7142857142857,278.4666666666667,273.79125,271.73857142857145,271.1957142857143,267.8125,275.29875000000004,276.9216666666667,280.2,281.11833333333334,288.5133333333333,288.45,277.60499999999996,293.192,297.3633333333333,299.78,298.22222222222223,305.1744444444444,303.46333333333337,302.2233333333333,300.008,292.025,292.90000000000003,280.7444444444444,292.91499999999996,294.645,293.6557142857143,293.42,300.1666666666667,294.43,287.67857142857144,286.48833333333334,290.992,,279.18,,288.62,250.73,298.6
2025-01-05 22:14:42+00:00,304.66999999999996,298.1275,287.7575,288.63625,289.1788888888889,290.87111111111113,284.71875,282.43142857142857,276.91125,276.9216666666667,280.09857142857146,275.89,274.3,274.15,271.09375,278.03625,277.59000000000003,281.16142857142853,282.18857142857144,288.5133333333333,288.45,277.60499999999996,293.192,295.9933333333333,299.99,298.22222222222223,305.1744444444444,303.46333333333337,302.2233333333333,300.008,292.025,292.90000000000003,283.1125,292.91499999999996,294.645,293.6557142857143,293.42,300.1666666666667,294.43,287.67857142857144,286.48833333333334,290.992,,279.18,,288.62,250.73,297.885
2025-01-28 22:20:54+00:00,305.43666666666667,298.25,288.77444444444444,289.5055555555556,291.6088888888889,292.68222222222226,287.92125,284.09875,278.2288888888889,278.66142857142853,281.31125000000003,276.81,275.59749999999997,275.52875,272.5988888888889,278.47222222222223,278.13875,281.89125,283.14125,289.2542857142857,288.97166666666664,278.17333333333335,292.7966666666667,296.7625,298.9,298.4525,305.65125,303.32625,303.35857142857145,301.32666666666665,292.8342857142857,293.4671428571429,288.26875,293.9028571428571,295.78285714285715,296.61,292.25,299.8528571428572,295.104,288.38625,286.6414285714286,292.7316666666667,307.88,296.845,320.9,288.23,250.92000000000002,297.10333333333335
2025-02-13 22:20:58+00:00,305.43666666666667,298.44666666666666,291.64125,291.96875,294.36625000000004,294.7125,292.2471428571428,289.95571428571424,282.33,281.9371428571429,283.91499999999996,279.425,278.59375,278.08375,277.63125,280.1877777777778,279.22625,283.345,284.885,290.42,289.9542857142857,279.28875,294.115,298.3314285714286,299.6,299.36571428571426,305.8228571428571,303.79,303.8983333333333,301.65833333333336,293.44571428571425,293.94428571428574,294.0814285714286,295.07,296.17333333333335,296.835,292.87,299.6171428571428,295.504,289.36857142857144,286.4271428571429,295.5366666666667,307.93,303.39000000000004,321.09,297.62666666666667,263.40333333333336,297.225
2025-04-10 22:20:22+00:00,304.9775,297.94666666666666,293.805,293.94,294.85833333333335,295.7083333333333,294.942,293.76,285.645,286.184,286.25166666666667,281.51666666666665,280.6333333333334,281.2733333333333,281.86833333333334,279.93833333333333,280.40000000000003,284.92833333333334,286.795,291.75,291.162,277.5,293.604,300.088,301.1525,299.71,306.528,304.894,304.22249999999997,302.39,293.45799999999997,290.13,295.224,297.50999999999993,297.63750000000005,297.91999999999996,293.504,298.456,296.66499999999996,291.186,286.63199999999995,297.73249999999996,305.81666666666666,313.84,321.09,297.62666666666667,263.40333333333336,297.225
2025-04-11 22:14:29+00:00,306.354,297.88571428571424,293.98,293.7157142857142,295.27000000000004,295.72285714285715,295.755,294.18833333333333,285.98571428571427,286.36000000000007,286.2942857142857,281.55857142857144,281.51000000000005,281.80428571428575,282.18,280.19571428571425,280.9214285714286,285.0485714285714,287.0257142857143,291.74,292.32166666666666,278.895,294.2683333333333,300.9666666666667,301.476,300.745,307.25333333333333,305.9666666666667,305.96,304.02799999999996,294.58,292.3233333333333,296.0433333333333,298.34166666666664,298.962,299.07599999999996,294.3616666666667,299.285,298.28599999999994,291.98499999999996,287.53833333333336,297.54200000000003,306.3975,314.28499999999997,321.09,297.62666666666667,268.9325,297.225
2025-05-04 22:20:29+00:00,305.68600000000004,296.87833333333333,293.2,291.4166666666667,291.9166666666667,292.98833333333334,292.6566666666667,290.03666666666663,283.53000000000003,283.3883333333334,284.92333333333335,279.94666666666666,279.56333333333333,280.2816666666667,279.33833333333337,277.32166666666666,278.5566666666667,283.875,286.8183333333333,290.63,291.09000000000003,281.07,293.978,301.73,299.666,302.748,308.38,308.3525,309.7325,306.1475,294.97,290.9475,296.41499999999996,298.284,299.902,299.256,294.0775,299.21500000000003,299.71999999999997,292.15999999999997,288.354,295.992,305.71999999999997,314.428,321.09,302.13,275.0,296.7666666666667
