dates,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2015-05-10 22:10:52+00:00,,,342.41,220.23,195.82333333333335,214.28,200.96,207.01,208.34666666666666,206.9666666666667,203.82333333333335,205.17333333333332,201.20666666666668,199.71,192.71666666666667,199.6966666666667,203.005,229.91,191.215,188.52499999999998,183.08999999999997,179.15,180.95,181.45,216.68499999999995,266.29,,,177.25,184.93,190.74,227.07,190.7,205.325,205.305,211.4,219.2,219.41,213.52,,,213.22,275.23,,254.19,261.99,,,,,,193.28,,,,199.01,209.07,200.06,199.2,,,,,,,,,,,,,,221.9,234.68,,,,,185.65,183.04,176.5,232.93,,241.62,232.71,185.82,186.53,188.98,219.6,,249.45,,,,,,,,,208.8,,,,,,,,,,,,238.89,,204.73,,218.55,203.73,221.96499999999997,185.485,234.55,189.88,,211.79500000000002,,286.01,242.71,232.62,228.98,,199.1,,,,,,,,,,,,,,194.8,,200.8,193.6,190.64,212.02,203.01,181.58,181.27,,,325.96,316.65,283.3,312.02,276.43,314.26,,,,,,,,,,,,,
2015-05-19 22:04:40+00:00,,,352.32500000000005,218.73749999999998,192.21249999999998,214.28,198.9775,204.85750000000002,205.67,204.205,202.01749999999998,203.91000000000003,199.73250000000002,197.8075,190.7025,195.695,203.005,229.91,191.215,188.52499999999998,183.08999999999997,179.15,180.95,181.45,216.68499999999995,266.29,,,177.25,184.93,190.74,227.07,190.7,205.325,205.305,211.4,219.2,219.41,213.52,,,213.22,275.23,,254.19,261.99,,,,,,193.28,,,,199.01,209.07,200.06,199.2,,,,,,,,,,,,,,221.9,234.68,,,,,185.65,183.04,176.5,232.93,,241.62,232.71,185.82,186.53,188.98,219.6,,249.45,,,,,,,,,208.8,,,,,,,,,,,,238.89,,204.73,,218.55,203.73,221.96499999999997,185.485,234.55,189.88,,211.79500000000002,,286.01,242.71,232.62,228.98,,199.1,,,,,,,,,,,,,,194.8,,200.8,193.6,190.64,212.02,203.01,181.58,181.27,,,325.96,316.65,283.3,312.02,276.43,314.26,,,,,,,,,,,,,
2015-06-27 22:11:10+00:00,,,352.32500000000005,213.3625,186.305,,193.72249999999997,199.255,201.63,198.775,199.3025,201.58249999999998,197.585,193.48,189.14,185.98499999999999,192.53,233.84,185.4,179.55,172.39,,,,260.49,266.29,,,,,,255.79,,226.23,228.43,211.4,219.2,219.41,213.52,,,213.22,275.23,,254.19,261.99,,,,,,193.28,,,,199.01,209.07,200.06,199.2,,,,,,,,,,,,,,221.9,234.68,,,,,185.65,183.04,176.5,232.93,,241.62,232.71,185.82,186.53,188.98,219.6,,249.45,,,,,,,,,208.8,,,,,,,,,,,,238.89,,,,218.55,203.73,184.78,179.4,234.55,186.09,,230.43,,286.01,242.71,232.62,228.98,,199.1,,,,,,,,,,,,,,194.8,,200.8,193.6,190.64,212.02,203.01,181.58,181.27,,,325.96,316.65,283.3,312.02,276.43,314.26,,,,,,,,,,,,,
2015-07-22 22:05:13+00:00,,,352.32500000000005,213.06,185.07800000000003,,192.69,199.004,200.914,198.28199999999998,198.698,201.07399999999998,197.006,192.95999999999998,188.376,185.612,192.53,233.84,185.4,179.55,172.39,,,,260.49,266.29,,,,,,255.79,,226.23,228.43,211.4,219.2,219.41,213.52,,,213.22,275.23,,254.19,261.99,,,,,,193.28,,,,199.01,209.07,200.06,199.2,,,,,,,,,,,,,,221.9,234.68,,,,,185.65,183.04,176.5,232.93,,241.62,232.71,185.82,186.53,188.98,219.6,,249.45,,,,,,,,,208.8,,,,,,,,,,,,238.89,,,,218.55,203.73,184.78,179.4,234.55,186.09,,230.43,,286.01,242.71,232.62,228.98,,199.1,,,,,,,,,,,,,,194.8,,200.8,193.6,190.64,212.02,203.01,181.58,181.27,,,325.96,316.65,283.3,312.02,276.43,314.26,,,,,,,,,,,,,
2015-07-29 22:11:25+00:00,,,352.32500000000005,212.98833333333334,184.655,,192.165,199.135,200.94500000000002,197.97833333333332,198.99,200.89666666666665,196.67166666666665,192.62333333333333,188.08833333333334,185.76833333333332,192.53,233.84,185.4,179.55,172.39,,,,260.49,266.29,,,,,,255.79,,226.23,228.43,211.4,219.2,219.41,213.52,,,213.22,275.23,,254.19,261.99,,,,,,193.28,,,,199.01,209.07,200.06,199.2,,,,,,,,,,,,,,221.9,234.68,,,,,185.65,183.04,176.5,232.93,,241.62,232.71,185.82,186.53,188.98,219.6,,249.45,,,,,,,,,208.8,,,,,,,,,,,,238.89,,,,218.55,203.73,184.78,179.4,234.55,186.09,,230.43,,286.01,242.71,232.62,228.98,,199.1,,,,,,,,,,,,,,194.8,,200.8,193.6,190.64,212.02,203.01,181.58,181.27,,,325.96,316.65,283.3,312.02,276.43,314.26,,,,,,,,,,,,,
2015-08-07 22:05:16+00:00,,,352.32500000000005,212.98833333333334,184.655,,192.165,199.135,200.94500000000002,197.97833333333332,198.99,200.89666666666665,196.67166666666665,192.62333333333333,188.08833333333334,185.76833333333332,192.53,238.9,185.4,179.55,172.39,,227.07,,249.01999999999998,254.65000000000003,228.2,229.56,,240.1,247.69,244.155,240.51,230.595,235.525,222.48000000000002,222.35,228.265,225.445,241.83,220.33,221.675,255.78000000000003,226.82,243.095,243.84,220.94,230.78,235.35,228.36,214.81,204.215,218.88,223.08,226.78,213.79,224.0,200.06,199.2,,227.59,221.56,228.67,237.32,231.15,234.99,231.43,224.71,225.33,221.13,216.94,207.83,215.015,222.60000000000002,204.51,209.21,207.6,206.49,196.9,195.685,191.2,225.11,198.59,218.005,212.04500000000002,190.975,195.04500000000002,196.665,215.165,215.63,234.735,226.35,224.4,217.88,215.86,214.34,219.43,212.69,215.14,212.655,216.62,,,,,,,,,,,239.115,,204.68,200.66,209.63,199.57,189.33499999999998,179.4,222.065,203.9,244.2,236.84,189.22,238.185,240.89,248.63,228.98,275.4,203.265,207.71,201.49,205.76,206.86,192.41,196.38,186.86,,184.45,247.36,265.09,166.17,256.5,194.8,,200.8,195.915,194.0,199.275,196.99,184.765,187.43,,189.46,260.685,255.57,243.145,288.27,288.08500000000004,314.26,204.8,205.23,235.74,220.38,,228.14,278.32,262.11,262.51,,,,324.03
2015-08-23 22:05:24+00:00,,,352.32500000000005,212.96428571428572,184.5957142857143,,192.15,199.08714285714285,201.46714285714285,197.98857142857145,199.10285714285715,201.02714285714288,196.43571428571428,192.54999999999998,188.13285714285715,186.00428571428571,190.70499999999998,220.9766666666667,184.255,177.85000000000002,172.39,,227.07,,249.01999999999998,254.65000000000003,228.2,229.56,,240.1,247.69,244.155,240.51,230.595,235.525,222.48000000000002,222.35,228.265,225.445,241.83,220.33,221.675,255.78000000000003,226.82,243.095,243.84,220.94,230.78,235.35,228.36,214.81,204.215,218.88,223.08,226.78,213.79,224.0,200.06,199.2,,227.59,221.56,228.67,237.32,231.15,234.99,231.43,224.71,225.33,221.13,216.94,207.83,215.015,222.60000000000002,204.51,209.21,207.6,206.49,196.9,195.685,191.2,225.11,198.59,218.005,212.04500000000002,190.975,195.04500000000002,196.665,215.165,215.63,234.735,226.35,224.4,217.88,215.86,214.34,219.43,212.69,215.14,212.655,216.62,,,,,,,,,,,239.115,,204.68,200.66,209.63,199.57,189.33499999999998,179.4,222.065,203.9,244.2,236.84,189.22,238.185,240.89,248.63,228.98,275.4,203.265,207.71,201.49,205.76,206.86,192.41,196.38,186.86,,184.45,247.36,265.09,166.17,256.5,194.8,,200.8,195.915,194.0,199.275,196.99,184.765,187.43,,189.46,260.685,255.57,243.145,288.27,288.08500000000004,314.26,204.8,205.23,235.74,220.38,,228.14,278.32,262.11,262.51,,,,324.03
2015-12-20 22:11:57+00:00,,,,212.5,182.72750000000002,,191.10750000000002,199.22499999999997,201.4625,200.976,201.85399999999998,202.71999999999997,199.794,197.31199999999998,192.504,191.38400000000001,197.06,209.19666666666663,190.11,184.555,193.1,177.64,227.07,,237.55,243.01,228.2,229.56,,240.1,247.69,232.52,240.51,234.96,242.62,233.56,225.5,237.12,237.37,241.83,220.33,230.13,236.33,226.82,232.0,225.69,220.94,230.78,235.35,228.36,214.81,215.15,218.88,223.08,226.78,228.57,238.93,,,,227.59,221.56,228.67,237.32,231.15,234.99,231.43,224.71,225.33,221.13,216.94,207.83,208.13,210.52,204.51,209.21,207.6,206.49,208.15,208.33,205.9,217.29,198.59,194.39,191.38,196.13,203.56,204.35,210.73,215.63,220.02,226.35,224.4,217.88,215.86,214.34,219.43,212.69,215.14,216.51,216.62,,,,,,,,,,,239.34,,204.68,200.66,200.71,195.41,193.89,,209.58,221.71,244.2,243.25,189.22,190.36,239.07,264.64,,275.4,207.43,207.71,201.49,205.76,206.86,192.41,196.38,186.86,,184.45,247.36,265.09,166.17,256.5,,,,198.23,197.36,186.53,190.97,187.95,193.59,,189.46,195.41,194.49,202.99,264.52,299.74,,204.8,205.23,235.74,220.38,,228.14,278.32,262.11,262.51,,,,324.03
2016-02-22 22:11:42+00:00,,,,,,,,,,214.43,212.05,211.64,217.21,239.04000000000002,215.99,223.925,222.79500000000002,216.125,225.505,192.96,204.185,185.45,209.66,184.97,204.87,223.42,221.43,216.44,,214.64,210.84,230.1,246.53,223.6,229.33,229.36,184.58,225.94,242.41,211.45,237.11,216.24,215.31,223.69,209.14,196.51,210.0,212.48,216.7,201.45,199.61,201.64,189.22,192.77,198.34,221.61,207.95,196.69,193.26,200.1,210.85,196.28,197.83,,,194.59,181.04,217.71,213.78,220.45,205.95,203.74,,,,,,,,,,,,,,,,,181.1,195.31,193.8,190.5,194.42,199.06,211.11,194.72,193.79,201.56,183.89,204.41,195.32,188.21,196.27,196.01,200.3,199.59,195.0,203.85,192.3,196.74,187.17,206.14,181.75,,,,,,,,,,,,,,182.63,188.56,185.27,200.32,194.89,182.0,175.33,,,,,,,,,,,201.18,,195.57,196.4,186.3,,,,,,,,,,,,,,,272.26,248.87,289.66,,,,275.67,291.63,301.48,284.66,
2016-03-25 22:11:32+00:00,,,336.42,217.6,179.27,,188.43,195.8,193.94,203.755,202.275,203.40499999999997,204.66000000000003,239.04000000000002,197.085,223.925,222.79500000000002,216.125,225.505,192.96,204.185,185.45,209.66,184.97,204.87,223.42,221.43,216.44,,214.64,210.84,230.1,246.53,223.6,229.33,229.36,184.58,225.94,242.41,211.45,237.11,216.24,215.31,223.69,209.14,196.51,210.0,212.48,216.7,201.45,199.61,201.64,189.22,192.77,198.34,221.61,207.95,196.69,193.26,200.1,210.85,196.28,197.83,,,194.59,181.04,217.71,213.78,220.45,205.95,203.74,,,,,,,,,,,,,,,,,181.1,195.31,193.8,190.5,194.42,199.06,211.11,194.72,193.79,201.56,183.89,204.41,195.32,188.21,196.27,196.01,200.3,199.59,195.0,203.85,192.3,196.74,187.17,206.14,181.75,,,,,,,,,,,,,,182.63,188.56,185.27,200.32,194.89,182.0,175.33,,,,,,,,,,,201.18,,195.57,196.4,186.3,,,,,,,,,,,,,,,272.26,248.87,289.66,,,,275.67,291.63,301.48,284.66,
2016-04-26 22:11:21+00:00,,,336.42,217.6,179.27,247.76,188.43,195.8,193.94,203.755,202.275,203.40499999999997,204.66000000000003,240.48333333333335,197.085,231.06333333333336,222.79500000000002,218.25333333333333,224.75,206.85000000000002,208.32333333333335,194.57666666666668,210.89999999999998,191.445,202.86999999999998,213.605,211.78,207.19,199.84,224.65499999999997,217.73000000000002,228.905,234.175,226.875,227.34,221.675,190.485,211.29500000000002,228.07999999999998,199.96499999999997,227.365,213.935,210.76999999999998,217.26,204.65499999999997,202.1,210.51,207.615,211.74,203.45499999999998,202.4,196.01999999999998,188.29500000000002,195.055,204.79500000000002,214.775,209.82999999999998,207.745,205.14,210.41,210.85,196.28,197.83,202.19,,204.25,181.04,217.71,213.78,220.45,205.95,203.74,,,,196.79,192.7,193.84,184.53,,,,,,179.21,185.87,177.9,191.4,187.58499999999998,194.325,193.3,193.565,201.22,194.96,206.41500000000002,193.99,194.925,202.46,188.68,201.935,199.72,195.53500000000003,196.4,194.89499999999998,197.56,206.75,204.85,205.04500000000002,194.37,195.075,189.245,197.14499999999998,189.05,192.25,184.65,191.78,179.52,,,,,,,,,,182.63,188.56,185.27,200.32,194.89,182.0,175.33,,,,,,,,,181.19,184.44,202.565,,198.89499999999998,193.875,186.5,176.01,,,,,,,,,,,,,,272.26,248.87,289.66,,,,275.67,291.63,301.48,284.66,
2016-06-13 22:11:30+00:00,,,336.42,218.60500000000002,181.14,207.16,190.995,200.645,201.12,203.60333333333335,202.04333333333332,203.58666666666667,203.34666666666666,229.84,194.39666666666668,222.025,213.03666666666666,210.7125,215.06,197.84333333333333,199.2175,194.57666666666668,210.89999999999998,191.445,202.86999999999998,213.605,211.78,207.19,199.84,224.65499999999997,217.73000000000002,228.905,234.175,226.875,227.34,221.675,190.485,211.29500000000002,228.07999999999998,199.96499999999997,227.365,213.935,210.76999999999998,217.26,204.65499999999997,202.1,210.51,207.615,211.74,203.45499999999998,202.4,196.01999999999998,188.29500000000002,195.055,204.79500000000002,214.775,209.82999999999998,207.745,205.14,210.41,210.85,196.28,197.83,202.19,,204.25,181.04,217.71,213.78,220.45,205.95,203.74,,,,196.79,192.7,193.84,184.53,,,,,,179.21,185.87,177.9,191.4,187.58499999999998,194.325,193.3,193.565,201.22,194.96,206.41500000000002,193.99,194.925,202.46,188.68,201.935,199.72,195.53500000000003,196.4,194.89499999999998,197.56,206.75,204.85,205.04500000000002,194.37,195.075,189.245,197.14499999999998,189.05,192.25,184.65,191.78,179.52,,,,,,,,,,182.63,188.56,185.27,200.32,194.89,182.0,175.33,,,,,,,,,181.19,184.44,202.565,,198.89499999999998,193.875,186.5,176.01,,,,,,,,,,,,,,272.26,248.87,289.66,,,,275.67,291.63,301.48,284.66,
2016-07-15 22:11:46+00:00,,,336.42,222.70333333333335,181.29333333333332,195.5666666666667,192.37,201.50333333333333,203.12333333333333,199.90333333333334,197.60333333333332,201.0633333333333,197.67999999999998,223.80749999999998,185.27333333333334,215.8875,216.935,214.78333333333333,221.04333333333332,200.28499999999997,201.25666666666666,203.04500000000002,210.89999999999998,191.445,202.86999999999998,213.605,211.78,207.19,199.84,224.65499999999997,217.73000000000002,228.905,234.175,226.875,227.34,221.675,190.485,211.29500000000002,228.07999999999998,199.96499999999997,227.365,213.935,210.76999999999998,217.26,204.65499999999997,202.1,210.51,207.615,211.74,203.45499999999998,202.4,196.01999999999998,188.29500000000002,195.055,204.79500000000002,214.775,209.82999999999998,207.745,205.14,210.41,210.85,196.28,197.83,202.19,,204.25,181.04,217.71,213.78,220.45,205.95,203.74,,,,196.79,192.7,193.84,184.53,,,,,,179.21,185.87,177.9,191.4,187.58499999999998,194.325,193.3,193.565,201.22,194.96,206.41500000000002,193.99,194.925,202.46,188.68,201.935,199.72,195.53500000000003,196.4,194.89499999999998,197.56,206.75,204.85,205.04500000000002,194.37,195.075,189.245,197.14499999999998,189.05,192.25,184.65,191.78,179.52,,,,,,,,,,182.63,188.56,185.27,200.32,194.89,182.0,175.33,,,,,,,,,181.19,184.44,202.565,,198.89499999999998,193.875,186.5,176.01,,,,,,,,,,,,,,272.26,248.87,289.66,,,,275.67,291.63,301.48,284.66,
2016-08-16 22:11:53+00:00,,,336.42,222.2075,181.07999999999998,188.63,192.3675,201.095,203.0125,199.72,197.735,201.1775,197.36,217.47599999999997,186.04500000000002,210.24200000000002,207.22333333333336,207.0025,211.2575,191.82000000000002,201.25666666666666,203.04500000000002,210.89999999999998,191.445,202.86999999999998,213.605,211.78,207.19,199.84,224.65499999999997,217.73000000000002,228.905,234.175,226.875,227.34,221.675,190.485,211.29500000000002,228.07999999999998,199.96499999999997,227.365,213.935,210.76999999999998,217.26,204.65499999999997,202.1,210.51,207.615,211.74,203.45499999999998,202.4,196.01999999999998,188.29500000000002,195.055,204.79500000000002,214.775,209.82999999999998,207.745,205.14,210.41,210.85,196.28,197.83,202.19,,204.25,181.04,217.71,213.78,220.45,205.95,203.74,,,,196.79,192.7,193.84,184.53,,,,,,179.21,185.87,177.9,191.4,187.58499999999998,194.325,193.3,193.565,201.22,194.96,206.41500000000002,193.99,194.925,202.46,188.68,201.935,199.72,195.53500000000003,196.4,194.89499999999998,197.56,206.75,204.85,205.04500000000002,194.37,195.075,189.245,197.14499999999998,189.05,192.25,184.65,191.78,179.52,,,,,,,,,,182.63,188.56,185.27,200.32,194.89,182.0,175.33,,,,,,,,,181.19,184.44,202.565,,198.89499999999998,193.875,186.5,176.01,,,,,,,,,,,,,,272.26,248.87,289.66,,,,275.67,291.63,301.48,284.66,
2016-09-10 22:05:51+00:00,,,336.42,224.12399999999997,183.94400000000002,183.97,193.456,201.192,203.72,200.172,198.606,201.59,197.876,204.856,187.67800000000003,202.21599999999998,191.0533333333333,194.695,193.965,188.535,186.84,212.83,212.14,197.92,200.87,203.79,202.13,197.94,199.84,234.67,224.62,227.71,221.82,230.15,225.35,213.99,196.39,196.65,213.75,188.48,217.62,211.63,206.23,210.83,200.17,207.69,211.02,202.75,206.78,205.46,205.19,190.4,187.37,197.34,211.25,207.94,211.71,218.8,217.02,220.72,,,,202.19,,213.91,,,,,,,,,,196.79,192.7,193.84,184.53,,,,,,179.21,185.87,177.9,191.4,194.07,193.34,192.8,196.63,208.02,190.86,201.72,193.26,196.06,203.36,193.47,199.46,204.12,202.86,196.53,193.78,194.82,213.91,214.7,206.24,196.44,193.41,191.32,188.15,196.35,192.25,184.65,191.78,179.52,,,,,,,,,,,,,,,,,,,,,,,,,181.19,184.44,203.95,,202.22,191.35,186.7,176.01,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12 22:05:57+00:00,,,,225.128,187.21200000000002,183.97,194.17199999999997,201.80800000000002,205.64600000000002,201.506,200.26,202.952,199.192,203.335,190.846,200.5716666666667,191.16,193.076,191.846,186.19,182.92000000000002,212.83,212.14,197.92,200.87,203.79,202.13,197.94,199.84,234.67,224.62,227.71,221.82,230.15,225.35,213.99,196.39,196.65,213.75,188.48,217.62,211.63,206.23,210.83,200.17,207.69,211.02,202.75,206.78,205.46,205.19,190.4,187.37,197.34,211.25,207.94,211.71,218.8,217.02,220.72,,,,202.19,,213.91,,,,,,,,,,196.79,192.7,193.84,184.53,,,,,,179.21,185.87,177.9,191.4,194.07,193.34,192.8,196.63,208.02,190.86,201.72,193.26,196.06,203.36,193.47,199.46,204.12,202.86,196.53,193.78,194.82,213.91,214.7,206.24,196.44,193.41,191.32,188.15,196.35,192.25,184.65,191.78,179.52,,,,,,,,,,,,,,,,,,,,,,,,,181.19,184.44,203.95,,202.22,191.35,186.7,176.01,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20 22:12:09+00:00,,,,227.85833333333335,192.03666666666666,168.0225,200.605,204.47000000000003,208.28333333333333,205.00666666666666,203.62666666666667,205.24666666666667,203.05166666666665,201.01833333333332,197.37,197.38333333333333,199.548,188.74200000000002,187.702,180.6,176.36,193.59,213.46,221.65,217.34,173.46,203.51,193.54,207.88,213.22,193.38,198.39,197.63,191.73,181.77,181.12,192.77,,178.44,197.02,183.99,194.89,183.61,174.29,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16 22:05:47+00:00,,,,229.746,195.502,170.11,202.506,204.21200000000002,208.39600000000002,205.666,205.132,206.12600000000003,203.894,202.67999999999998,200.64600000000002,198.686,199.906,188.958,187.91400000000002,180.67600000000002,176.9575,193.59,213.46,221.65,217.34,173.46,203.51,193.54,207.88,193.515,188.425,195.075,191.29,184.54500000000002,178.89,181.12,192.77,,178.44,197.02,183.99,194.89,183.61,174.29,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01 22:05:40+00:00,,,,228.495,196.89333333333335,172.5575,202.20166666666668,204.75333333333333,208.64499999999998,205.67,205.41333333333333,206.01166666666666,203.61,201.75666666666666,200.03666666666666,198.35333333333332,199.24,188.71,187.915,180.65166666666667,176.538,193.59,213.46,221.65,217.34,173.46,203.51,193.54,207.88,187.16666666666666,187.46666666666667,194.84333333333333,189.68999999999997,183.87,178.90333333333334,181.12,192.77,,178.44,197.02,183.99,194.89,183.61,174.29,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05 22:05:27+00:00,,,,227.35,196.98666666666668,174.13666666666668,201.99,204.8283333333333,208.63166666666666,205.6683333333333,205.40833333333333,205.51833333333335,203.23,201.65166666666664,199.63666666666666,200.49199999999996,201.52800000000002,189.72,189.118,181.804,176.538,193.59,213.46,221.65,217.34,173.46,203.51,193.54,207.88,187.16666666666666,187.46666666666667,194.84333333333333,189.68999999999997,183.87,178.90333333333334,181.12,192.77,,178.44,197.02,183.99,194.89,183.61,174.29,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16 22:11:31+00:00,,,,237.465,191.58333333333337,178.54000000000002,217.08,219.64,221.4575,203.25666666666663,219.2175,216.6,213.03,209.2025,193.19999999999996,215.21333333333334,195.61,188.32,187.48499999999999,180.37,174.57500000000002,222.67,222.24,236.78,226.98,219.05,220.78,218.12,223.2,174.14,184.51,193.07,185.71999999999997,203.18666666666664,198.48333333333335,,216.21,221.41,227.99,238.29,225.16,224.91,226.1,238.82,,,,,,,,,,,,,,232.08,233.35,227.71,223.48,224.32,212.44,,204.23,210.38,218.73,218.96,234.64,226.12,221.48,215.09,202.73,203.22,204.86,205.19,210.01,204.52,193.65,198.6,196.43,193.55,197.54,193.23,195.17,197.59,202.63,209.98,207.32,211.49,213.72,206.61,210.95,211.04,211.37,219.14,214.52,214.3,212.29,211.46,219.79,211.32,218.98,207.07,210.45,216.54,210.18,199.03,202.92,202.64,203.22,196.82,200.37,197.94,192.4,206.37,199.01,209.26,,197.8,191.89,188.75,,189.16,191.71,204.06,180.12,186.44,187.43,196.24,191.39,193.23,191.48,189.44,185.44,180.12,174.07,,,,,174.5,190.17,207.43,251.40499999999997,214.06,201.27,191.35,201.61,193.43,186.32,199.64,,188.5,190.99,190.09,184.88,194.16,187.95,,190.4,201.14,191.89,190.89,193.05,185.87,181.83,,,190.33,,,
2017-06-25 22:05:23+00:00,,,,245.286,191.58333333333337,178.54000000000002,223.606,226.108,228.36599999999999,203.25666666666663,225.096,223.6,226.47799999999998,223.63999999999996,193.19999999999996,219.26749999999998,195.61,188.32,187.48499999999999,180.37,174.57500000000002,222.67,231.265,232.5,231.40499999999997,228.845,231.005,218.12,235.52499999999998,174.14,184.51,193.07,185.71999999999997,208.0125,204.0175,,225.95,227.865,219.73000000000002,230.305,241.26999999999998,217.17000000000002,222.12,230.655,222.91,209.63,203.49,220.58,234.1,200.83,195.95,205.36,215.44,207.89,206.26,208.31,206.59,222.015,224.3,221.77,224.55,217.695,198.44,,194.20999999999998,211.31,227.805,237.34,232.505,246.405,214.37,206.72,203.76999999999998,201.82,198.645,201.54500000000002,206.14499999999998,211.79500000000002,190.99,196.245,200.985,196.11,190.46499999999997,205.375,198.26999999999998,218.76999999999998,203.88,217.57999999999998,205.89499999999998,203.17000000000002,205.59,200.96,208.56,206.63,204.485,233.76000000000002,233.325,209.69,210.745,220.88,224.04,204.945,209.885,213.155,212.77499999999998,209.12,212.14,217.60500000000002,205.725,214.125,208.735,199.74,197.60000000000002,203.055,192.4,206.37,202.135,203.445,220.27,197.8,191.89,205.615,242.81,199.14999999999998,193.10000000000002,190.54500000000002,188.195,185.20999999999998,192.525,211.56,198.75,188.64,186.08999999999997,189.44,185.44,180.12,174.07,,,,,174.5,190.17,205.055,242.16666666666666,210.185,211.95,209.74,189.455,193.43,184.825,215.20999999999998,235.8,190.51999999999998,192.68,207.615,194.485,211.615,189.21499999999997,,190.4,194.02499999999998,191.89,190.89,193.05,185.87,181.83,,,190.33,,,
