dates,satname,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2023-06-09 22:11:12.914000,L9,461.52,550.31,499.68,467.94,338.89,367.80,348.30,311.58,327.72,313.38,380.56,381.30,341.32,389.63,327.12,304.30,345.14,302.55,273.78,379.48,337.17,269.68,256.89,258.43,272.01,300.24,280.49,279.48,265.50,280.35,272.80,367.63,370.25,361.33,270.65,275.07,290.83,290.28,298.61,288.12,282.48,266.29,275.35,247.96,267.01,250.79,217.93,283.34,313.79,243.41,332.89,331.09,217.35,273.48,250.39,200.46,210.34,242.47,263.55,284.60,348.12,347.44,351.21,328.36,292.02,305.27,289.63,297.39,263.56,260.46,275.92,272.93,251.48,267.12,290.33,255.74,287.92,187.91,271.54,257.46,249.75,238.86,197.56,253.51,195.21,238.85,268.40,284.07,345.69,206.67,315.09,324.20,284.42,275.91,275.44,307.67,322.50,282.43,250.06,222.17,213.81,212.87,234.95,324.52,330.80,334.84,287.76,343.18,318.43,325.94,332.24,323.83,307.34,315.60,286.12,267.83,247.47,311.05,257.97,198.40,216.51,223.17,261.37,282.89,278.55,233.88,248.36,197.04,229.98,311.66,307.80,304.61,318.37,322.88,310.80,308.40,302.49,276.28,216.21,295.52,250.62,249.75,244.70,281.64,275.79,267.59,316.99,314.89,287.73,313.90,289.67,247.24,254.13,218.70,218.28,223.08,218.03,251.59,289.96,217.54,282.56,341.35,293.53,298.38,294.12,,260.41,329.59,233.38,317.61,320.29,301.01,302.69
2023-06-17 22:11:17.056000,L8,426.85,479.34,346.08,223.71,179.37,,186.06,190.73,196.75,195.69,195.28,203.37,194.72,193.58,187.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.80,400.98,420.27,501.84,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-18 22:04:57.703000,L9,490.87,533.10,491.67,253.62,243.63,242.54,240.73,245.45,254.21,249.51,243.68,250.82,259.12,247.79,251.36,236.21,231.54,228.76,228.98,220.08,259.78,319.15,202.15,231.58,239.06,205.49,207.33,204.43,232.41,236.20,223.38,227.92,219.18,226.22,211.36,226.35,209.84,216.82,209.03,210.17,207.34,229.32,246.77,226.31,211.00,208.77,216.78,204.07,218.67,234.03,207.27,204.02,206.52,214.46,207.97,202.96,206.36,212.87,200.71,185.32,221.70,192.54,,180.24,227.45,204.90,205.39,225.04,210.21,200.13,198.48,196.06,198.77,197.82,192.62,191.00,197.77,190.93,198.03,186.12,240.58,220.81,,,,,231.75,231.44,192.38,190.88,200.54,189.69,202.98,206.81,200.92,201.04,198.67,217.87,207.33,204.66,202.19,196.95,237.78,214.12,197.73,197.82,194.92,236.12,227.43,195.88,192.12,224.53,216.00,195.90,191.53,190.36,201.90,228.71,183.71,179.31,194.46,182.23,175.58,177.64,178.98,176.38,185.01,181.56,209.59,193.25,184.41,,,,,,,,,,,,,186.67,199.92,200.20,192.66,185.46,182.19,177.35,181.82,,,,,,,174.45,269.51,182.85,179.62,,,,,,,,,,,,
2023-06-25 22:11:08.216000,L9,450.06,470.96,344.92,235.91,198.13,172.77,197.43,200.01,207.07,204.95,201.71,204.59,201.56,197.99,190.88,185.79,188.70,188.36,185.04,181.12,177.66,,,,,,,,,,,,,,,,,,,,,,,,,425.69,450.61,488.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27 22:11:26.959000,L9,464.88,503.64,423.75,234.62,196.75,,192.31,199.05,206.73,201.84,199.06,204.83,197.35,198.56,193.65,185.29,186.08,188.09,185.15,179.82,175.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:05:27.011000,L8,459.66,497.43,437.43,273.65,362.76,375.72,320.61,202.03,208.29,501.52,532.38,506.25,196.20,196.79,189.52,182.21,185.32,186.18,182.54,176.64,171.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04 22:11:40.478000,L8,441.73,507.57,432.67,238.67,201.41,170.88,192.01,199.18,205.28,200.38,196.16,204.91,200.00,200.73,192.42,179.28,185.47,186.62,185.22,176.22,173.15,,,,,,,373.43,358.84,487.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.19,215.63,278.37,319.24,295.14,448.12,210.66,247.71,416.89,343.95,252.40,176.42,,,,,190.90,427.46,452.69,284.65,341.60,368.02,330.58,329.20,335.26,403.78,436.50,333.83,326.63,511.48,395.77,452.45,505.80,222.96,264.39
2023-08-05 22:05:23.191000,L9,453.40,528.86,475.92,238.87,239.68,232.30,230.36,232.86,236.75,266.38,236.96,235.61,260.30,234.18,230.98,224.68,217.07,210.95,203.13,229.78,217.00,208.58,209.32,192.92,192.52,223.56,200.98,205.21,205.52,261.28,203.63,228.16,229.37,237.55,187.57,205.46,222.37,214.76,216.02,202.40,229.17,202.73,190.02,205.49,209.27,200.92,199.31,193.86,210.14,193.50,206.90,214.15,191.93,185.16,200.80,209.12,208.72,199.09,199.16,203.41,212.39,,,,,,190.04,200.72,198.44,208.37,180.16,201.98,195.70,,,,,,,,,,,,,,175.56,209.76,192.72,190.63,195.19,199.79,205.38,202.69,190.54,197.01,205.72,216.02,203.06,204.49,216.14,193.98,192.90,203.07,206.38,209.42,204.68,193.27,201.49,203.92,195.02,207.35,213.67,182.87,201.51,183.48,198.71,199.34,189.82,182.25,178.05,191.77,,,,,186.99,184.58,188.70,196.78,189.73,,,,,,,,,,,,185.00,199.25,205.78,199.34,197.50,182.74,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13 22:05:32.097000,L8,472.80,513.18,476.28,239.66,214.18,207.93,212.94,214.51,218.31,210.35,215.08,213.99,207.22,204.11,207.26,190.05,191.88,190.81,188.53,182.59,180.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.51,434.37,437.61,532.59,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:05:28.170000,L9,474.31,526.05,463.10,240.96,248.71,256.20,249.64,253.51,260.64,245.72,240.68,233.57,250.73,238.61,255.73,241.35,219.88,232.99,221.26,215.85,215.75,213.95,208.62,205.60,205.12,210.63,212.54,198.84,207.40,205.38,204.18,223.32,232.38,216.55,187.97,203.76,207.54,209.21,211.48,358.64,390.43,386.20,535.92,,,,256.18,273.74,291.39,319.36,460.22,205.45,195.45,203.96,212.03,210.74,206.06,214.24,208.79,204.03,189.05,192.07,173.43,,,,,192.72,204.76,202.58,217.31,203.80,189.26,,,,,,380.10,410.97,528.18,,,,,,,542.59,341.81,353.87,203.22,200.25,203.94,213.63,212.89,204.35,201.87,204.44,532.02,525.50,538.89,483.91,445.00,202.44,189.81,199.37,198.73,188.89,196.09,197.62,194.84,208.70,243.47,360.65,379.73,365.34,366.58,351.10,291.67,210.36,188.12,183.24,,,,175.06,179.33,190.57,186.64,193.36,187.73,179.39,,,,,,,,,,168.36,185.59,198.01,211.57,195.86,198.39,189.35,180.52,188.53,178.58,,,,,,,,,,,,,,,,,,,,,,
2023-08-28 22:11:44.258000,L9,497.85,509.24,476.37,223.93,204.33,163.62,193.04,199.02,205.68,202.00,198.76,203.54,198.83,197.05,191.96,184.62,185.16,187.55,185.17,178.00,174.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-05 22:11:46.771000,L8,343.39,471.82,337.86,204.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13 22:11:53.459000,L9,397.89,477.97,416.77,234.25,205.64,,186.86,192.44,200.31,199.87,197.35,200.35,196.50,197.19,189.30,185.29,186.03,186.75,182.56,177.47,172.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.98,357.07,,,,,,,,,,,,210.55,291.25,,,,,,,,,,,,,408.11,394.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30 22:05:45.717000,L8,,239.83,212.73,255.99,413.42,169.26,184.22,194.76,197.70,196.17,189.60,201.25,194.78,194.41,189.25,182.59,184.93,183.34,181.80,,,,405.80,416.36,383.82,490.71,505.99,523.84,494.50,,368.57,510.06,532.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-07 22:11:57.146000,L8,436.11,484.87,434.58,226.34,184.57,,187.60,194.87,202.69,198.64,198.09,201.22,196.82,196.05,188.16,181.72,185.21,184.17,181.73,176.74,171.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.19,212.75,,,,,,,,,,,,,,,,,,,,,,,,,349.72,397.08,
2023-10-08 22:05:46.354000,L9,438.31,481.31,446.93,229.52,183.51,,185.98,194.48,201.01,197.95,196.72,201.37,194.60,195.09,187.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-15 22:12:03.081000,L9,522.60,505.03,403.96,219.96,181.14,,186.93,198.41,202.83,199.73,201.17,207.17,192.72,198.73,190.98,185.32,187.12,185.84,184.19,178.40,172.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08 22:11:57.030000,L8,463.99,503.53,456.64,231.99,181.24,,182.77,189.38,194.44,195.58,195.27,198.62,193.25,197.31,182.36,,,,,,,,,,,,,,,,,,,504.52,419.13,355.48,412.37,531.08,,345.67,408.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.65,243.51,443.16,531.72,482.31,466.90,400.49,,,,,279.52,193.42,352.22,422.93,,,,,,,,,,,,,,,456.34,350.71,432.14,268.95,445.26,471.47,461.76,267.85,287.90,,359.60,439.21,472.51,484.04,509.15,405.12,280.50,335.69,377.66,340.77,498.18,445.05,334.14,324.15,,,289.55,205.83,,,,,,,,453.77,487.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 22:05:48.886000,L9,434.95,476.02,440.65,232.61,178.03,,182.38,185.77,192.69,194.07,193.52,198.09,191.54,195.76,178.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24 22:12:03.999000,L8,435.97,481.76,435.35,236.82,191.70,,553.63,533.89,,192.91,228.31,287.34,198.06,192.97,186.34,,,,,,,,,,,,,,,,,,461.05,517.86,,,508.34,450.39,,,,,,,,,,,,,,,430.12,420.39,423.57,359.63,408.18,407.77,457.66,536.16,427.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.03,393.98,386.05,,,,,,498.87,298.90,,,502.99,421.63,247.31,543.46,382.40,427.92,,,,,,,,,,,,,,,,,,,500.16,475.13,529.08,348.62,360.21,,,,,,,,,,,,,,,,,,,,,
2023-11-25 22:05:56.641000,L9,440.59,484.83,431.33,239.17,171.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:05:51.242000,L8,512.87,,522.68,504.69,473.79,201.04,203.50,209.77,215.29,209.08,207.74,225.58,234.62,204.76,198.50,192.11,195.11,189.08,184.14,186.01,176.57,,,,,,,,,176.30,183.30,194.02,190.33,184.96,179.06,175.60,174.29,332.61,521.96,514.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.06,425.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-27 22:05:57.973000,L9,444.78,486.01,385.78,230.97,186.61,172.06,195.32,203.38,205.82,202.89,200.79,206.07,200.99,200.37,187.83,179.95,187.74,186.48,186.88,181.21,174.13,,,,,,,,,172.88,183.53,187.84,183.18,181.82,178.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.97,246.19,222.05,400.59,428.54,394.37,,,,,,,,,,,,,,,,,,,,,,,336.86,418.44,,,460.79,378.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.35,437.81,,
2024-01-03 22:12:03.955000,L9,453.63,506.74,459.95,259.60,207.50,203.27,203.42,213.02,217.38,212.03,210.10,211.75,209.30,211.81,203.75,201.90,198.59,193.13,193.36,187.41,183.30,173.70,,,,,,,,181.06,188.16,194.14,188.39,186.67,183.09,184.40,179.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.90,499.41,397.05,387.18,390.47,424.47,545.71,,,,
2024-01-11 22:11:56.446000,L8,463.84,521.61,510.74,262.41,251.00,215.77,211.32,215.72,221.74,221.92,219.57,219.34,216.29,245.91,208.67,230.80,228.69,198.50,223.06,193.14,215.19,177.76,209.64,221.46,204.66,177.52,219.67,216.04,194.74,223.95,222.42,232.88,238.50,232.75,240.97,224.14,213.90,222.24,215.48,227.70,225.29,226.48,227.39,,,,184.41,216.77,181.55,194.13,207.95,205.43,205.02,207.67,218.71,225.55,230.29,224.31,202.08,185.02,178.70,,199.92,222.93,233.81,243.06,257.72,299.45,377.83,341.29,249.39,267.55,520.53,492.67,222.23,216.22,238.22,213.42,212.95,360.81,359.10,207.77,217.50,207.92,455.24,505.48,,,,402.25,451.66,,,,,,,,503.73,468.65,469.47,398.55,342.07,201.00,198.73,199.80,203.55,200.93,200.09,196.30,194.69,194.48,195.53,190.15,198.04,190.96,189.44,197.89,192.23,183.82,187.32,178.26,180.36,185.69,183.65,178.42,181.90,186.60,194.06,191.77,187.33,180.78,,,,,,,,,,174.86,190.22,192.45,206.44,198.58,205.47,198.44,200.49,182.16,183.70,182.37,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:05:54.962000,L9,439.15,494.44,458.66,232.52,183.59,173.18,194.46,199.61,202.82,201.82,202.38,206.08,200.34,200.89,190.71,188.14,191.50,188.21,185.89,181.29,174.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 22:05:54.259000,L9,444.27,376.95,395.63,356.59,367.74,278.67,422.95,,,,,,,,,,,,,,333.45,401.73,381.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.50,272.95,218.20,220.27,511.29,475.99,494.01,541.81,535.73,,,,317.23,307.49,320.57,,532.71,453.40,504.17,434.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05 22:05:44.082000,L8,454.95,479.44,466.90,237.11,183.32,168.16,193.99,198.64,201.10,200.99,198.25,202.01,197.37,201.80,189.55,187.43,189.12,185.85,185.14,177.94,171.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12 22:11:54.234000,L8,431.39,467.29,,,,,,,,,,,,,,,,,318.54,387.12,447.66,,289.85,347.91,399.93,482.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.63,468.86,445.01,387.00,445.02,362.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:05:53.993000,L9,445.93,532.40,471.63,246.55,226.41,226.96,240.46,255.71,252.66,258.23,258.84,258.19,247.08,241.85,239.95,235.53,233.95,231.29,227.37,217.59,204.22,228.45,232.12,201.15,206.25,216.54,222.91,186.71,201.79,210.96,217.64,221.92,210.70,211.85,208.53,206.49,204.35,208.91,206.74,209.08,208.44,208.00,210.72,213.19,208.99,205.75,204.05,204.85,202.38,204.86,203.48,201.50,203.98,208.21,204.10,205.02,207.67,209.46,212.09,212.77,208.17,196.52,167.99,186.86,194.09,192.69,205.79,202.40,199.23,200.96,198.14,192.95,196.89,192.92,195.47,195.31,192.49,201.15,,,,,,,,,179.36,182.24,181.83,179.70,185.85,188.82,192.62,199.82,188.54,206.38,204.97,196.10,204.16,197.47,191.63,193.55,193.95,189.53,191.93,191.17,192.16,193.29,191.58,186.06,185.67,186.95,187.34,186.78,181.18,178.62,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46,199.10,201.37,193.68,188.55,180.37,,,,,,,,,239.30,273.88,283.11,286.65,294.93,,,,,,,,,,,,
2024-02-20 22:11:56.095000,L9,454.32,482.05,415.52,220.05,179.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.88,263.28,353.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:05:41.519000,L8,482.95,477.45,406.23,223.98,182.26,,189.56,195.52,198.38,198.98,196.34,200.19,196.10,197.38,189.78,184.93,187.50,185.90,184.15,177.45,171.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28 22:11:48.245000,L8,427.81,476.00,462.91,229.83,183.06,164.85,193.04,199.14,201.46,200.87,200.08,204.24,198.75,199.35,192.40,189.22,189.79,189.02,185.71,179.44,174.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:05:47.517000,L9,172.85,253.51,523.61,542.26,412.54,524.84,199.66,195.12,204.40,203.35,203.62,205.57,201.43,201.59,193.25,189.76,192.17,189.67,187.75,180.72,176.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.63,355.77,265.55,322.53,,,,,,,,,
2024-03-07 22:12:00.069000,L9,436.16,508.91,490.12,221.37,178.22,,176.95,193.87,196.45,195.69,196.32,198.45,194.61,193.17,186.53,180.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.14
2024-03-08 22:05:29.756000,L8,,463.14,500.95,208.23,,,,,190.08,478.44,195.17,196.70,192.40,192.53,,,334.38,376.14,426.17,,,,,,,,,,,,,,,,461.77,462.43,518.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.90,321.65,350.50,346.43,,,,
2024-03-15 22:11:37.973000,L8,434.34,492.50,438.11,220.93,181.61,,190.63,193.90,197.00,197.30,195.29,198.72,193.03,192.91,185.40,181.90,183.82,184.79,181.08,174.33,169.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.58,355.60,454.47,446.23,480.60,,,,,312.62,313.01,335.90,269.30,379.22,510.40,,,,,,,,,,416.44,482.86,489.14,553.61,414.74,,,,,,,,,,,,,,,,,,,,435.69,388.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:05:47.569000,L9,426.73,529.34,435.33,218.61,177.15,,188.39,189.04,191.19,193.25,192.26,196.75,191.90,191.12,184.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-24 22:05:18.113000,L8,373.98,424.82,321.36,215.88,,,190.93,195.28,184.86,197.39,195.76,197.68,193.70,192.38,184.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.03,459.12,437.42,444.44,,,,,476.42,460.49,,,518.11,350.22,535.85,384.09,502.19,,,,,,,,,,,344.22,328.11,239.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
