dates,nzd0458-0000,nzd0458-0001,nzd0458-0002,nzd0458-0003,nzd0458-0004,nzd0458-0005,nzd0458-0006,nzd0458-0007,nzd0458-0008,nzd0458-0009,nzd0458-0010,nzd0458-0011,nzd0458-0012,nzd0458-0013,nzd0458-0014,nzd0458-0015,nzd0458-0016,nzd0458-0017,nzd0458-0018,nzd0458-0019,nzd0458-0020,nzd0458-0021,nzd0458-0022,nzd0458-0023,nzd0458-0024,nzd0458-0025,nzd0458-0026,nzd0458-0027,nzd0458-0028,nzd0458-0029,nzd0458-0030,nzd0458-0031,nzd0458-0032,nzd0458-0033,nzd0458-0034,nzd0458-0035,nzd0458-0036,nzd0458-0037,nzd0458-0038,nzd0458-0039,nzd0458-0040,nzd0458-0041,nzd0458-0042,nzd0458-0043,nzd0458-0044,nzd0458-0045,nzd0458-0046,nzd0458-0047,nzd0458-0048,nzd0458-0049,nzd0458-0050,nzd0458-0051,nzd0458-0052,nzd0458-0053,nzd0458-0054,nzd0458-0055,nzd0458-0056,nzd0458-0057,nzd0458-0058,nzd0458-0059,nzd0458-0060,nzd0458-0061,nzd0458-0062,nzd0458-0063,nzd0458-0064,nzd0458-0065,nzd0458-0070,nzd0458-0071,nzd0458-0072,nzd0458-0073,nzd0458-0066,nzd0458-0067,nzd0458-0068,nzd0458-0069,satname
2021-02-17 22:26:38+00:00,214.86,199.26999999999998,186.75,209.41,212.65,219.64499999999998,230.755,217.535,233.38,262.65000000000003,281.95,279.29499999999996,278.32,242.91999999999996,293.22,296.905,298.525,292.28999999999996,303.985,305.265,303.26,297.22,291.93999999999994,272.435,268.88,288.1666666666667,266.625,284.03666666666663,282.4633333333333,279.45666666666665,278.51,277.7033333333333,276.5466666666667,275.84,276.74666666666667,285.6975,287.46,289.73249999999996,290.9425,268.6825,275.365,278.2875,262.15000000000003,289.66999999999996,289.635,289.595,287.705,283.855,282.28999999999996,274.51,268.975,267.03499999999997,184.905,271.685,264.89,259.62,261.9200000000001,268.0,269.30999999999995,258.45,273.78,242.115,205.0,,,,,239.86,279.92333333333335,357.07,167.21,,,,L8
2021-03-21 22:26:23+00:00,214.43,190.075,186.745,205.25,212.365,222.20999999999998,229.365,228.45,228.095,263.15000000000003,280.7,277.775,277.54499999999996,236.05999999999997,290.245,294.4,294.81,286.405,301.22,303.365,300.42499999999995,295.16999999999996,289.65,270.28499999999997,263.525,286.2266666666667,260.875,282.24333333333334,280.28000000000003,277.1566666666667,275.96333333333337,275.81,273.8,272.68666666666667,274.82666666666665,276.98333333333335,275.62333333333333,276.94,277.17333333333335,271.8066666666667,276.71,275.69,274.1966666666667,287.125,288.03499999999997,288.265,286.17499999999995,282.725,281.525,273.67499999999995,268.355,266.605,186.27,269.265,263.925,258.61,260.345,265.46500000000003,266.80499999999995,254.58,268.73,241.865,200.875,,,,,234.89,261.05,,,,,,L8
2021-04-06 22:26:18+00:00,216.09,192.58666666666667,194.98,206.84,212.16666666666666,223.06333333333336,229.33666666666667,231.42999999999998,228.95666666666668,263.6933333333333,281.99666666666667,278.59,278.5733333333333,241.14333333333332,290.60999999999996,296.94666666666666,295.6066666666666,289.35999999999996,301.06,304.91333333333336,305.85999999999996,296.46,290.15999999999997,270.96999999999997,264.5833333333333,283.0475,261.92,279.4475,277.85,275.0625,273.9625,274.26,272.7925,272.435,273.93,277.3225,275.58500000000004,278.46750000000003,277.9425,275.02750000000003,278.5625,279.435,277.45000000000005,287.87333333333333,288.34999999999997,288.2733333333333,286.49666666666667,283.27,282.1566666666667,274.45666666666665,268.9433333333333,267.26666666666665,186.27,270.75,265.62,256.7033333333333,255.46000000000004,267.26666666666665,269.7466666666666,258.39000000000004,269.15999999999997,243.62,200.34333333333333,,,,,236.41,273.695,349.67,,,,,L8
2021-04-13 22:32:27+00:00,216.09,192.58666666666667,194.98,206.84,212.16666666666666,223.06333333333336,229.33666666666667,231.42999999999998,228.95666666666668,263.6933333333333,281.99666666666667,278.59,278.5733333333333,241.14333333333332,290.60999999999996,296.94666666666666,295.6066666666666,289.35999999999996,301.06,304.91333333333336,305.85999999999996,296.46,290.15999999999997,284.83,264.5833333333333,283.0475,261.92,287.964,277.85,275.0625,276.908,276.538,273.974,274.37199999999996,275.44,277.668,274.814,276.758,275.938,269.912,274.608,273.82399999999996,271.514,287.87333333333333,288.34999999999997,288.2733333333333,286.49666666666667,283.27,282.1566666666667,274.45666666666665,268.9433333333333,267.26666666666665,182.485,270.75,265.62,256.7033333333333,255.46000000000004,267.26666666666665,269.7466666666666,258.39000000000004,269.15999999999997,243.62,200.34333333333333,,,,,236.41,273.695,349.67,,,,,L8
2021-05-24 22:26:15+00:00,217.185,193.8625,195.77499999999998,208.335,214.04500000000002,224.6275,230.09,234.51,232.6725,265.71750000000003,289.96999999999997,281.4025,279.585,242.185,293.595,299.09000000000003,298.4225,297.145,305.2925,309.5625,312.0075,298.32,295.0675,291.31399999999996,268.205,287.992,270.28999999999996,289.77833333333336,276.348,275.0625,275.8,274.8483333333333,273.09,273.5416666666667,275.1016666666667,277.19166666666666,275.7033333333333,276.758,280.28833333333336,269.912,274.608,273.82399999999996,271.514,289.375,294.385,297.7125,295.35749999999996,291.445,282.7,274.45666666666665,268.9433333333333,267.26666666666665,182.485,270.75,266.9775,260.65,261.13500000000005,269.0175,271.085,260.58,268.62333333333333,242.5575,198.6325,,,,,236.41,273.695,349.67,,,,,L8
2021-07-18 22:32:41+00:00,217.185,193.8625,195.77499999999998,208.335,214.04500000000002,224.6275,230.09,234.51,232.6725,265.71750000000003,289.96999999999997,281.4025,279.585,242.185,293.595,299.09000000000003,298.4225,297.145,305.2925,309.5625,312.0075,298.32,295.0675,296.4766666666667,268.205,280.9375,277.998,288.6466666666667,275.1,273.52,274.155,273.2966666666667,271.59499999999997,271.7633333333333,274.33166666666665,275.9683333333333,274.36833333333334,275.402,279.0133333333333,269.406,274.146,272.666,271.596,279.66999999999996,282.752,284.754,295.35749999999996,291.445,282.7,274.45666666666665,268.9433333333333,267.26666666666665,180.23,270.75,266.9775,260.65,261.13500000000005,269.0175,271.085,260.58,268.62333333333333,242.5575,198.6325,,,,,236.41,285.39666666666665,349.67,,,,,L8
2021-08-12 22:26:42+00:00,210.52799999999996,188.53,190.542,208.335,207.76,218.54000000000002,230.09,234.51,232.6725,265.71750000000003,283.248,281.4025,274.462,242.185,285.988,292.87399999999997,298.4225,297.145,299.12600000000003,309.5625,305.096,298.32,295.0675,296.4766666666667,268.205,280.9375,277.998,288.6466666666667,275.1,273.52,274.155,273.2966666666667,271.59499999999997,271.7633333333333,274.33166666666665,275.9683333333333,274.36833333333334,275.402,279.0133333333333,269.406,274.146,263.51,265.2683333333333,275.1566666666667,278.5216666666667,278.1433333333333,295.35749999999996,291.445,282.7,265.44,268.9433333333333,267.26666666666665,193.85999999999999,270.75,266.9775,260.65,261.13500000000005,269.0175,271.085,260.58,268.62333333333333,242.5575,198.6325,,,,,236.41,285.39666666666665,349.67,,,,,L8
2021-08-19 22:32:55+00:00,210.10499999999996,188.7625,192.62,208.88666666666668,207.3175,218.41500000000002,230.97333333333336,240.46,237.46000000000004,267.29,284.65,283.46666666666664,274.5075,243.90666666666667,285.2375,292.48499999999996,299.4666666666667,301.2366666666666,298.87,312.09,306.4575,299.65000000000003,296.83,302.024,269.34666666666664,284.67333333333335,282.47,292.92400000000004,288.18999999999994,276.7733333333333,276.08599999999996,274.726,273.118,273.316,275.596,276.864,282.29333333333335,274.234,283.3066666666667,273.334,276.504,259.9883333333333,259.815,268.6166666666667,271.37333333333333,269.6133333333333,298.9733333333333,295.15333333333336,283.8933333333333,248.44749999999996,271.05999999999995,269.26,190.91,273.16999999999996,269.7566666666667,266.03,267.2200000000001,271.81333333333333,274.3533333333333,267.11999999999995,268.62333333333333,247.34,198.2733333333333,,,,,236.14000000000001,289.75,349.67,,,,,L8
2021-09-13 22:26:51+00:00,210.248,189.2,195.934,209.41500000000002,208.504,219.68200000000002,230.53,239.9325,235.71750000000003,266.8075,284.34399999999994,282.38749999999993,275.952,245.95999999999998,287.23400000000004,294.188,299.225,300.2775,300.03,311.57,305.794,300.2325,295.835,302.024,269.6125,282.59,282.47,289.70666666666665,285.04,275.265,274.9066666666667,273.7133333333333,272.54833333333335,272.9766666666667,275.46666666666664,277.26166666666666,281.8614285714286,275.72499999999997,283.48285714285714,275.71,278.545,264.44142857142856,264.0257142857143,271.93142857142857,273.9242857142857,272.5957142857143,296.9325,293.25,284.40999999999997,248.44749999999996,272.38666666666666,270.9433333333333,190.91,274.93,270.5475,269.69,271.02000000000004,274.32,277.72749999999996,269.4275,270.045,243.935,191.54749999999999,,,,,238.15666666666667,290.3566666666666,350.53,,,,,L8
2021-11-23 22:33:06+00:00,197.36,179.075,189.4,211.0,197.93499999999997,209.47000000000003,229.2,238.35,230.49,265.36,269.74,279.15,267.85,252.12,275.39000000000004,284.50500000000005,298.5,297.4,289.56499999999994,310.01,290.29499999999996,301.98,292.85,322.29,270.41,276.34,308.83,288.58,300.48,282.53499999999997,278.1700000000001,276.6,274.95000000000005,273.225,276.56999999999994,276.59999999999997,288.99666666666667,272.95666666666665,283.43666666666667,279.0566666666667,280.3333333333333,254.9575,264.118,263.326,263.684,259.632,291.605,296.51,298.42999999999995,220.91999999999996,289.235,289.87,194.98000000000002,269.855,268.71000000000004,277.69500000000005,285.07000000000005,278.07,278.075,258.89500000000004,274.31,219.005,171.37,199.95,,,233.17,242.19,291.57,351.39,,,346.17,,L8
2022-01-19 22:26:46+00:00,197.36,194.59,196.25,213.495,205.56000000000003,216.80666666666664,233.425,241.935,241.905,268.96500000000003,279.24333333333334,291.09999999999997,282.32,254.57999999999998,285.61333333333334,294.29333333333335,307.98,307.76,304.31,311.78999999999996,296.68,303.28499999999997,299.375,,271.635,292.35,311.58,292.69,303.1066666666667,272.505,272.225,273.08,274.58,277.155,278.855,297.245,305.48333333333335,290.49333333333334,302.89000000000004,293.08500000000004,291.42999999999995,266.4275,273.37800000000004,274.244,276.154,272.472,292.51,295.0366666666667,295.5333333333333,220.91999999999996,285.89000000000004,286.87666666666667,201.59,274.41,271.74333333333334,282.71000000000004,288.1866666666667,282.12333333333333,280.04,258.89500000000004,277.495,230.74666666666667,171.37,199.95,,,233.17,242.19,291.57,351.39,,,346.17,317.05,L8
2022-01-26 22:32:53+00:00,197.36,194.59,196.25,213.495,205.56000000000003,216.80666666666664,233.425,241.935,241.905,268.96500000000003,279.24333333333334,291.09999999999997,296.395,254.57999999999998,285.61333333333334,294.29333333333335,307.98,307.76,304.31,311.78999999999996,296.68,303.28499999999997,313.87999999999994,326.06,271.635,300.08666666666664,310.325,297.6166666666667,303.70000000000005,280.96999999999997,279.06333333333333,273.08,274.58,277.155,278.855,291.38,297.7675,285.8275,294.445,278.8,281.45,263.994,269.6716666666667,274.244,276.154,272.472,292.51,295.0366666666667,295.5333333333333,214.98,285.89000000000004,286.87666666666667,195.62,274.41,271.74333333333334,282.71000000000004,288.1866666666667,282.12333333333333,280.04,258.89500000000004,277.495,230.74666666666667,171.37,199.95,,,233.17,242.19,273.53499999999997,333.095,,,346.17,317.05,L8
2022-01-27 22:26:50+00:00,198.0233333333333,192.72,194.22,211.21666666666667,207.46,218.39249999999998,232.7733333333333,234.62666666666667,241.94333333333336,267.0366666666667,279.86,286.3666666666666,292.47200000000004,250.98333333333332,286.3575,293.985,302.94666666666666,299.67,303.10749999999996,308.71999999999997,296.685,299.91,313.87999999999994,326.06,269.32,300.08666666666664,310.325,291.1725,297.12800000000004,278.105,276.4375,272.29333333333335,272.99,274.60999999999996,277.5833333333333,288.28,293.762,285.536,292.636,279.8,283.4675,268.3516666666667,272.36857142857144,276.9166666666667,278.57666666666665,275.1583333333333,291.23,292.3625,292.1675,214.98,281.94,282.11,195.62,273.4475,269.2975,282.71000000000004,276.92750000000007,278.0125,276.0875,253.0566666666667,277.495,230.1275,166.56,199.95,,,233.17,240.95999999999998,277.12,333.095,,,346.17,317.05,L9
2022-02-19 22:32:54+00:00,205.08499999999998,201.2266666666667,202.42333333333332,211.21666666666667,215.74,226.45999999999995,232.7733333333333,234.62666666666667,241.94333333333336,267.0366666666667,287.6933333333333,286.3666666666666,302.0975,250.98333333333332,296.6233333333334,302.6433333333334,302.94666666666666,299.67,312.65666666666664,308.71999999999997,303.09666666666664,299.91,320.61249999999995,325.29499999999996,269.32,303.295,309.21999999999997,293.596,290.774,281.45799999999997,279.37,275.9625,275.385,276.205,278.08,285.464,284.37399999999997,285.41999999999996,285.298,267.4525,274.3475,276.36199999999997,278.255,290.7075,292.8075,292.525,291.23,292.3625,292.1675,202.10499999999996,281.94,282.11,182.4,273.4475,269.2975,282.71000000000004,276.92750000000007,278.0125,276.0875,253.0566666666667,277.495,230.1275,166.56,199.95,,,233.17,240.95999999999998,277.12,326.22333333333336,,,346.17,317.05,L9
2022-02-20 22:26:35+00:00,205.08499999999998,201.2266666666667,202.42333333333332,211.21666666666667,215.74,230.85999999999999,233.8375,237.9175,243.97750000000002,267.58750000000003,288.36249999999995,285.8075,298.116,252.35999999999999,296.1225,302.8175,302.4025,299.10249999999996,311.2375,309.615,304.135,300.3,315.1,308.75,269.08500000000004,297.558,297.98249999999996,290.4633333333333,287.905,280.19166666666666,278.295,275.826,275.24,276.428,278.202,285.32,284.20166666666665,286.07,286.07,271.434,278.104,279.37666666666667,280.24142857142857,291.528,293.19,292.606,291.146,291.526,291.26,228.14999999999998,280.498,280.77799999999996,211.86666666666667,274.49,270.086,281.475,277.90000000000003,277.23400000000004,276.29200000000003,258.1775,275.87666666666667,231.652,166.20333333333335,199.95,,,233.17,241.25,288.3325,334.4275,,,346.17,317.05,L8
2022-03-16 22:26:35+00:00,202.495,200.70666666666668,197.40666666666667,211.04999999999998,214.95666666666668,231.22500000000002,234.5825,238.52749999999997,247.8275,268.0025,288.20500000000004,286.15,297.83000000000004,251.54,295.7275,303.03,304.12,300.555,312.34,310.85249999999996,304.4825,299.775,315.26599999999996,299.69,268.69,297.386,294.578,290.6133333333333,288.17833333333334,279.995,278.50166666666667,276.464,276.288,277.582,278.508,285.3533333333333,284.06333333333333,286.7366666666667,286.88500000000005,271.332,278.468,279.585,280.57142857142856,291.516,293.906,292.488,290.92600000000004,291.424,291.022,240.635,279.794,280.47400000000005,226.4625,273.396,268.794,274.765,271.574,273.784,271.422,251.935,264.0733333333333,232.71599999999998,164.77,199.95,,,233.17,240.10666666666665,286.1875,333.9825,,,346.17,317.05,L9
2022-03-24 22:26:23+00:00,204.51999999999998,197.73499999999999,199.8875,211.625,215.415,229.92000000000002,234.302,238.012,247.76,267.206,287.22400000000005,284.95799999999997,295.10833333333335,251.32799999999997,295.19,302.294,303.048,299.514,311.206,310.316,304.346,299.38800000000003,311.0316666666667,294.144,267.934,292.53833333333336,289.2033333333333,287.8257142857143,285.47285714285715,278.38428571428574,277.18285714285713,275.34999999999997,275.4683333333333,276.4733333333333,277.9683333333333,284.39714285714285,283.38,286.2214285714286,286.92,273.3566666666667,280.48833333333334,281.06142857142856,281.67,291.50666666666666,293.50666666666666,291.865,290.395,290.38,289.65,247.664,278.52500000000003,278.46166666666664,235.244,273.645,269.0316666666667,270.062,268.5783333333334,273.57666666666665,271.74,255.394,265.69,233.26333333333332,165.2525,199.95,,,233.17,240.5425,286.208,336.918,,,346.17,317.05,L8
2022-04-01 22:26:31+00:00,205.745,200.75799999999998,201.648,212.006,215.9,229.44000000000003,234.77,239.07666666666668,248.16666666666666,267.625,287.87666666666667,285.71166666666664,295.50857142857143,252.61666666666665,296.5,304.2266666666667,306.98333333333335,299.125,314.99666666666667,309.9916666666667,309.585,299.75166666666667,308.83714285714285,290.705,268.02166666666665,289.84714285714284,286.00142857142856,286.195,285.625,278.70125,276.65375,274.79571428571427,275.2757142857143,275.93142857142857,277.92857142857144,283.97125,283.205,286.3775,287.10625000000005,275.21999999999997,282.40285714285716,282.54875,282.9822222222222,291.55285714285714,293.38428571428574,291.61571428571426,290.2214285714286,289.9614285714286,288.99571428571426,252.6683333333333,277.5914285714286,278.29857142857145,237.67,270.1585714285714,264.4042857142857,264.085,270.40000000000003,273.6914285714286,272.4814285714286,258.6933333333333,265.152,233.26714285714283,165.092,199.95,,,233.17,241.63600000000002,291.7766666666667,339.0966666666667,,,344.375,317.05,L9
2022-04-09 22:26:22+00:00,205.745,200.75799999999998,201.648,212.006,215.9,229.44000000000003,234.77,239.07666666666668,250.93142857142857,268.7057142857143,288.65285714285716,285.71166666666664,295.50857142857143,252.61666666666665,296.5,304.2266666666667,313.4042857142857,300.6671428571429,318.78000000000003,309.9916666666667,314.40999999999997,305.3071428571429,310.0625,290.3985714285714,268.59,288.24,283.71875,284.90222222222224,284.0788888888889,278.12333333333333,276.1111111111111,274.78,275.27375,276.25,278.85625,284.7055555555555,283.8588888888889,287.13222222222225,288.00333333333333,277.3525,283.9775,284.49666666666667,284.476,292.33125,293.69124999999997,291.2175,289.56875,289.28,288.3325,255.7871428571428,276.145,276.6475,241.66857142857143,270.525,264.0625,261.52000000000004,270.43375000000003,273.45875,272.00375,258.5014285714286,265.4766666666667,234.85625,165.74333333333334,199.95,,,233.17,240.23666666666668,289.45,340.4485714285715,,,344.375,317.05,L8
2022-04-25 22:26:21+00:00,205.745,200.75799999999998,196.06166666666664,205.8216666666667,210.49666666666667,224.5957142857143,228.70142857142858,233.43428571428572,250.93142857142857,268.7057142857143,288.65285714285716,285.71166666666664,295.50857142857143,252.61666666666665,296.5,304.2266666666667,313.4042857142857,300.6671428571429,318.78000000000003,309.9916666666667,314.40999999999997,305.3071428571429,310.0625,290.3985714285714,268.59,288.24,283.71875,284.90222222222224,284.0788888888889,278.12333333333333,276.1111111111111,274.78,275.27375,276.25,278.85625,284.7055555555555,283.8588888888889,287.13222222222225,288.00333333333333,277.3525,283.9775,284.49666666666667,279.29727272727274,284.50333333333333,288.4977777777778,285.6111111111111,284.78555555555556,283.47444444444443,282.65333333333336,253.01999999999998,269.6877777777778,269.51222222222225,238.40625,270.525,258.02666666666664,254.52125,262.85111111111115,273.45875,272.00375,258.5014285714286,265.4766666666667,234.85625,165.74333333333334,199.95,,,233.17,240.23666666666668,289.45,340.4485714285715,,,344.375,317.05,L8
2022-05-03 22:26:17+00:00,201.19199999999998,196.05999999999997,191.99285714285716,202.08142857142857,206.6357142857143,221.00625,224.45625,228.95,250.93142857142857,268.7057142857143,284.72125,280.11571428571426,290.4725,252.61666666666665,291.2357142857143,298.7942857142857,313.4042857142857,300.6671428571429,318.78000000000003,309.9916666666667,314.40999999999997,305.3071428571429,310.0625,290.3985714285714,268.59,288.24,283.71875,284.90222222222224,284.0788888888889,278.12333333333333,276.1111111111111,274.78,275.27375,276.25,278.85625,284.7055555555555,283.8588888888889,287.13222222222225,288.00333333333333,277.3525,283.9775,284.49666666666667,275.55,280.779,285.065,281.505,280.71500000000003,278.511,278.561,250.9222222222222,264.817,263.918,236.21333333333334,270.525,253.41799999999998,249.15555555555557,256.86800000000005,273.45875,272.00375,258.5014285714286,265.4766666666667,234.85625,165.74333333333334,199.95,,,233.17,240.23666666666668,289.45,340.4485714285715,,,344.375,317.05,L9
2022-05-10 22:32:24+00:00,201.19199999999998,196.05999999999997,191.99285714285716,202.08142857142857,206.6357142857143,221.00625,224.45625,228.95,250.93142857142857,268.7057142857143,284.72125,280.11571428571426,290.4725,252.61666666666665,291.2357142857143,298.7942857142857,313.4042857142857,300.6671428571429,318.78000000000003,309.9916666666667,321.97375,312.6725,314.03555555555556,290.3985714285714,268.59,288.24,283.71875,287.152,285.972,280.394,278.077,276.6788888888889,276.4788888888889,277.0177777777778,279.5188888888889,284.306,283.504,286.021,286.336,275.32666666666665,281.67777777777775,281.851,273.90923076923076,277.8118181818182,281.26363636363635,277.54272727272723,276.3127272727273,274.0427272727273,273.2154545454545,246.86499999999995,259.8018181818182,258.7854545454545,235.56,270.525,247.5709090909091,245.791,253.43545454545455,273.45875,272.00375,258.5014285714286,265.4766666666667,234.85625,165.74333333333334,199.95,,,233.17,240.23666666666668,289.45,340.4485714285715,,,344.375,317.05,L9
2022-05-11 22:26:28+00:00,201.38,195.14285714285714,191.35875,202.745,206.2925,220.9988888888889,224.96,227.82333333333332,248.91125,267.0675,283.9788888888889,279.7525,289.0833333333333,250.17285714285714,290.735,298.17625,310.59625,299.18625,318.78000000000003,308.9942857142857,319.3966666666667,310.5222222222222,314.03555555555556,287.63625,267.2,285.8522222222222,280.9888888888889,285.19363636363636,284.06363636363636,278.78,276.6990909090909,275.222,275.142,275.661,278.101,283.17454545454547,282.1627272727273,285.0890909090909,285.3963636363637,275.898,281.821,282.31545454545454,274.75642857142856,278.38416666666666,281.6308333333333,277.54272727272723,276.3127272727273,274.0427272727273,273.2154545454545,246.86499999999995,259.8018181818182,258.7854545454545,237.9109090909091,270.1255555555556,247.5709090909091,245.45909090909092,252.285,273.45875,270.3977777777778,258.5014285714286,265.4766666666667,234.19666666666666,165.00285714285715,199.95,,,233.17,240.23666666666668,289.45,340.4485714285715,,,344.375,317.05,L8
2022-06-20 22:26:20+00:00,202.72285714285712,195.67499999999998,193.48999999999998,203.32777777777778,207.33666666666667,221.302,225.71300000000002,228.50900000000001,247.6611111111111,267.36555555555555,284.242,280.27,288.60900000000004,251.2325,291.04999999999995,298.2744444444445,309.30333333333334,298.96333333333337,316.995,308.98,318.033,309.639,314.03555555555556,285.7722222222222,267.12333333333333,284.607,279.426,284.21,283.04333333333335,278.1408333333333,276.04833333333335,274.59090909090907,274.6272727272727,275.1627272727273,277.7672727272727,282.9225,282.02916666666664,285.02,285.2875,276.8809090909091,282.46636363636367,283.1816666666667,274.50642857142856,278.9191666666667,281.50333333333333,275.907,274.704,270.899,269.447,246.86499999999995,255.43900000000002,254.121,240.92333333333332,272.26222222222225,245.87800000000001,242.53300000000004,249.0636363636364,274.17625,272.0388888888889,263.69,267.2014285714286,240.4377777777778,166.02125,226.83,,,,240.23666666666668,289.45,340.4485714285715,,,342.58,317.05,L9
2022-07-13 22:32:33+00:00,202.72285714285712,195.67499999999998,193.48999999999998,203.32777777777778,207.33666666666667,221.302,225.71300000000002,228.50900000000001,247.6611111111111,267.36555555555555,284.242,280.27,288.60900000000004,251.2325,291.04999999999995,298.2744444444445,309.30333333333334,298.96333333333337,316.995,308.98,318.033,309.639,317.246,285.7722222222222,267.12333333333333,286.81,281.50363636363636,285.46,283.92615384615385,279.3361538461538,276.7876923076923,276.0083333333333,276.83666666666664,274.7341666666667,278.04083333333335,282.2584615384616,283.1530769230769,282.6676923076923,283.45923076923077,277.16833333333335,282.295,283.1816666666667,274.3206666666667,278.9191666666667,279.4407692307692,272.59363636363634,269.58272727272725,265.55,263.53181818181815,242.35545454545453,249.14181818181822,247.9090909090909,240.92333333333332,272.26222222222225,238.4690909090909,242.53300000000004,249.0636363636364,274.17625,272.0388888888889,263.69,267.2014285714286,240.4377777777778,166.02125,226.83,,,,240.23666666666668,289.45,340.4485714285715,,,342.58,317.05,L9
2022-07-21 22:33:03+00:00,202.72285714285712,191.39714285714285,191.43249999999998,201.745,205.6525,220.17111111111112,224.38666666666666,226.6188888888889,246.95374999999999,266.715,282.68555555555554,277.42249999999996,286.09222222222223,250.40285714285713,289.17375,296.32500000000005,308.28375,296.56875,314.5942857142857,308.32428571428574,318.9866666666667,310.2,320.808,285.7722222222222,266.40625,287.36727272727273,281.21,284.98846153846154,283.10615384615386,280.8953846153846,277.74538461538464,276.5683333333333,276.93583333333333,274.335,277.7033333333333,279.11846153846153,279.5176923076923,278.8123076923077,279.03076923076924,275.14153846153846,280.4638461538462,282.15,271.27000000000004,277.41727272727275,274.7353846153846,266.74636363636364,263.3527272727273,259.15727272727275,256.5763636363636,242.35545454545453,246.13600000000002,244.61099999999996,240.92333333333332,270.855,234.535,236.95444444444445,244.52800000000002,271.8828571428571,270.5475,263.69,264.955,238.71375,166.02125,226.83,,,,240.23666666666668,289.45,340.4485714285715,,,342.58,,L8
2022-09-08 22:26:47+00:00,202.39000000000001,191.56142857142854,191.56125,202.075,205.045,217.1975,222.5375,226.21375,245.25571428571428,266.7785714285714,281.65250000000003,276.48999999999995,279.2442857142857,249.71166666666667,288.88142857142856,295.74285714285713,309.2942857142857,297.7514285714286,316.365,308.41,321.67125,311.77375,315.325,274.0485714285714,266.42428571428576,282.24375,276.62,281.869,280.055,278.439,275.437,275.293,276.174,273.20099999999996,276.943,278.368,279.802,279.11600000000004,279.665,279.177,284.276,288.18625,273.05833333333334,275.54499999999996,272.885,263.998,260.445,256.25699999999995,253.36200000000002,250.57333333333332,242.65666666666664,240.8366666666667,251.73500000000004,268.7342857142857,228.9322222222222,233.05555555555554,240.29333333333338,271.00166666666667,269.04857142857145,259.955,257.49,236.18142857142857,166.8216666666667,226.83,,,,239.32000000000002,288.738,349.108,,,342.58,,L9
2022-10-02 22:27:11+00:00,198.486,188.35399999999998,185.44166666666663,198.615,201.76833333333332,213.91666666666666,218.49833333333333,220.59333333333333,244.35,266.49,279.83500000000004,273.056,275.082,247.18749999999997,285.36199999999997,290.77599999999995,307.34800000000007,297.448,314.33,306.86749999999995,322.5366666666667,315.75,322.67333333333335,274.754,266.428,288.094,280.57599999999996,283.8675,280.64875,279.40375,276.61875,276.2075,276.53000000000003,272.76,277.01,277.92625,279.725,277.31125,277.25625,277.34000000000003,282.46125,286.8433333333333,269.40700000000004,271.555,269.01099999999997,257.70625,253.4025,248.78875,245.67875,242.7942857142857,233.5242857142857,230.2242857142857,246.46125,265.326,216.89142857142858,225.96857142857144,227.58,261.0025,257.872,242.5675,245.66500000000002,230.086,167.57000000000002,226.83,,,,236.90666666666667,281.6,348.64,,,,,L8
2022-11-10 22:33:21+00:00,202.37666666666667,193.18666666666664,196.6733333333333,209.92,213.25666666666666,223.7166666666667,231.65666666666667,235.87,239.82000000000002,267.22,283.48666666666674,280.51,280.74,251.07999999999996,293.30999999999995,297.9433333333333,297.9566666666667,296.1666666666667,305.28,308.15333333333325,306.05333333333334,299.43666666666667,317.895,272.30333333333334,267.5566666666667,298.91,291.99666666666667,284.67400000000004,281.098,279.65200000000004,276.49799999999993,276.20199999999994,285.45666666666665,279.90166666666664,283.32,283.65333333333336,287.90000000000003,283.9033333333333,275.10800000000006,284.46666666666664,291.68,301.365,286.7316666666666,291.345,275.4583333333333,268.402,263.048,261.204,253.398,258.8275,257.84499999999997,237.67333333333337,260.46,265.8,233.3425,233.12,229.22000000000003,257.3933333333334,254.38333333333335,237.64000000000001,238.52,225.17666666666665,173.15,226.83,,,202.73,228.22333333333336,287.09,366.22,,,,,L8
2022-11-26 22:33:18+00:00,202.37666666666667,193.18666666666664,196.6733333333333,209.92,213.25666666666666,223.7166666666667,231.65666666666667,235.87,239.82000000000002,267.22,283.48666666666674,280.51,280.74,251.07999999999996,293.30999999999995,297.9433333333333,297.9566666666667,296.1666666666667,305.28,308.15333333333325,306.05333333333334,299.43666666666667,317.895,272.30333333333334,267.5566666666667,298.91,291.99666666666667,284.67400000000004,281.098,279.65200000000004,286.06333333333333,285.32666666666665,291.64714285714285,286.43857142857144,288.25714285714287,289.2057142857143,293.0885714285714,287.4242857142857,275.10800000000006,290.52714285714285,291.68,301.365,286.7316666666666,291.345,275.4583333333333,277.7816666666667,263.048,261.204,253.398,264.52599999999995,260.85,237.67333333333337,260.46,265.8,233.3425,239.1966666666667,240.43333333333337,260.28499999999997,252.96,234.02500000000003,224.97,225.17666666666665,173.15,226.83,,171.17,202.73,228.22333333333336,291.255,371.50333333333333,,,351.37,339.94,L8
