dates,satname,nzd0362-0004,nzd0362-0005,nzd0362-0055,nzd0362-0056,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0007,nzd0362-0008,nzd0362-0043,nzd0362-0044,nzd0362-0045,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0009,nzd0362-0010,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0013,nzd0362-0014,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0034,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0011,nzd0362-0017,nzd0362-0018,nzd0362-0023,nzd0362-0024,nzd0362-0057,nzd0362-0058,nzd0362-0015,nzd0362-0046,nzd0362-0047,nzd0362-0012,nzd0362-0016,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0025,nzd0362-0035,nzd0362-0026,nzd0362-0028,nzd0362-0029,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0054,nzd0362-0059,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0115,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0129,nzd0362-0130,nzd0362-0131
2022-11-14 22:07:47.062000,L8,,,,,,,,,,,,,,,,,,,,,,,398.89,388.76,385.68,381.47,373.37,371.07,370.25,367.59,,,362.61,351.26,348.61,342.18,333.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.05,316.94,315.96,303.25,291.84,282.67,,,,,,,,,,,,,,,,,274.33,273.36,269.86,,,,,,,,,,,,,,,,,,,
2022-11-22 22:07:41.635000,L9,,,,,,398.10,391.80,387.29,381.70,,,,,,,,,,,,,374.72,367.57,365.81,366.97,359.30,351.04,340.06,332.84,329.13,,,323.85,314.19,311.08,310.29,306.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.35,289.16,272.35,275.25,268.25,256.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 22:07:37.966000,L9,,,,,,,,,,,,,,,,,,,,,,,,392.29,386.09,367.57,369.20,366.73,349.79,346.37,,,334.89,343.27,330.60,327.29,318.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.82,304.78,283.75,276.79,275.74,266.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 22:07:30.257000,L8,,,,,383.21,363.86,,,,,,,,,,,,,,382.72,369.14,,,,,407.87,348.70,368.27,,372.67,,,311.11,310.60,306.09,305.07,311.30,,,,,,,,,,,,348.08,,,,,,,,,,,,,,,,,,,,295.46,288.05,,,,,,,,,,,,,,,,,379.35,291.36,308.91,341.08,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 22:07:37.119000,L9,,,,,,,,,,,,,,,,,,,,,,,,401.83,390.71,387.61,388.60,378.41,374.84,372.61,,,366.83,363.61,356.90,354.65,349.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.56,333.66,325.18,303.94,306.38,293.41,,,,,,,,,,,,,,274.35,271.43,,283.39,279.24,274.52,281.85,,,,,,,,,,,,,,,,,,
2023-02-10 22:07:44.308000,L9,,,,,,398.77,391.63,385.51,380.27,,,,,,,,394.23,384.08,391.23,388.50,406.52,372.32,369.21,364.71,369.24,362.91,355.77,350.21,341.76,328.49,,,316.41,312.91,319.11,313.94,316.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.20,294.11,277.35,277.52,271.09,261.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:07:25.855000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.47,423.57,424.12,,,407.05,405.49,398.13,400.82,385.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.44,375.23,369.72,350.53,349.99,337.55,,,,,,,,,,,,,,310.05,307.42,309.52,330.85,324.39,320.65,315.86,301.00,297.39,293.11,293.72,284.16,279.17,266.68,257.73,,,,262.61,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,393.74,386.26,377.78,369.71,367.59,,,,,,403.56,397.23,388.90,375.29,362.17,380.35,386.73,365.17,358.85,354.98,354.88,349.89,341.33,333.46,323.10,319.96,,,308.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:07:23.107000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,416.14,400.39,387.10,387.33,384.05,,,374.70,366.61,390.46,372.07,370.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.25,345.74,336.09,320.60,309.74,317.45,,,,,,,,,,,,,,290.27,279.34,284.83,301.03,301.84,285.51,287.75,287.87,284.42,258.41,,,,,,,,,,,,,,,
2023-03-22 22:07:04.713000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.70,411.19,419.16,,,409.52,408.50,396.30,399.18,382.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.75,365.90,368.57,345.64,348.72,337.85,,,,,,,,,,,,,,319.37,310.56,303.67,332.22,316.44,323.57,323.06,298.79,297.96,295.44,288.80,285.22,267.77,273.96,281.04,,,,263.14,,,,,,
2023-03-30 22:07:11.153000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.35,418.65,418.59,,,404.71,404.40,390.59,395.90,391.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.22,376.41,373.94,364.61,348.24,333.07,,,,,,,,,,,,,,311.61,306.80,311.39,328.32,320.96,321.90,325.21,299.80,303.91,305.97,286.18,280.75,279.23,274.82,263.77,256.24,,,261.36,,,,,,
2023-04-15 22:07:04.808000,L9,,,,,,,,393.67,383.66,,,,,,,,,,,,,377.19,369.44,374.29,372.62,363.94,373.71,357.60,340.63,365.48,,,332.14,318.04,318.46,314.69,310.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.04,292.38,277.78,279.26,278.88,261.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 22:06:45.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,409.60,414.15,407.98,413.33,,,402.07,403.29,396.39,383.61,383.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.82,361.16,346.45,338.97,326.52,309.17,,,,,,,,,,,,,,303.10,308.45,293.03,326.08,308.70,313.87,286.09,296.87,297.79,302.44,283.48,278.46,277.07,253.80,257.67,,,,,,,,,,
2023-06-02 22:06:41.744000,L9,,,,,,,,391.64,384.34,,,,,,,,393.77,384.18,372.15,385.13,407.88,379.40,374.00,372.27,375.16,365.42,356.16,353.08,343.38,335.94,,,333.05,321.07,320.12,314.66,312.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.82,290.11,278.67,279.21,277.38,263.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:06:39.746000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,403.83,393.12,401.88,395.49,,,395.22,370.46,388.90,367.62,358.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.84,347.61,334.43,313.94,346.33,333.18,,,,,,,,,,,,,,299.35,310.92,305.27,333.27,325.94,319.45,306.69,295.63,293.40,295.72,269.30,279.06,,,,,,,,,,,,,
2023-07-04 22:06:45.539000,L9,,,,,383.98,349.31,355.87,342.93,353.22,,,,,,374.92,337.34,349.20,363.30,348.12,342.49,,352.39,346.46,334.57,338.39,341.01,325.75,325.97,315.39,318.72,,,302.46,,,,,,,,,,,,,,,,,,,,,,,389.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28 22:07:02.846000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.67,419.64,414.65,,,396.24,411.08,405.25,394.36,363.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.73,351.80,347.47,328.29,321.18,312.34,,,,,,,,,,,,,,327.84,313.29,298.41,293.31,288.62,325.07,326.72,292.37,293.38,292.21,288.27,286.04,284.75,276.11,,,,,,,,,,,
2023-08-05 22:06:59.027000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.56,418.49,420.80,,,400.77,406.18,388.03,391.99,388.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.26,370.37,367.75,351.09,343.27,330.46,,,,,,,,,,,,,,308.23,312.19,308.38,330.74,313.84,313.72,310.07,299.28,298.35,292.92,277.43,,,,,,,,,,,,,,
2023-08-13 22:07:07.940000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,398.48,418.00,399.16,415.02,,,407.58,408.59,394.68,397.16,381.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.63,361.31,366.62,339.12,348.65,321.78,,,,,,,,,,,,,,293.43,310.07,280.75,329.58,321.58,318.57,301.71,291.76,293.88,285.05,278.04,275.69,254.70,258.69,253.28,,,,251.28,,,,,,
2023-08-21 22:07:04.005000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.22,411.63,375.92,,,370.19,402.70,392.05,355.89,355.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.05,368.49,348.87,314.66,345.23,326.31,,,,,,,,,,,,,,308.43,273.21,269.21,332.90,316.16,314.57,303.55,,,,,,,,,,,,,,,,,,
2023-08-29 22:07:14.014000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.91,416.62,416.02,,,413.91,409.82,409.77,405.32,382.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.29,361.67,342.20,331.26,346.31,318.41,,,,,,,,,,,,,,295.17,316.59,318.74,309.38,299.39,305.06,299.37,299.68,285.63,265.08,289.84,283.38,280.64,257.62,250.51,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,415.54,403.07,381.61,403.39,377.43,,,372.96,368.74,387.15,359.85,355.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.52,347.55,326.19,342.62,317.38,319.70,,,,,,,,,,,,,,295.93,279.86,282.36,291.97,295.36,295.70,285.34,,,,,,,,,,,,,,,,,,
2023-09-30 22:07:21.548000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,413.42,400.42,395.16,393.93,391.65,,,388.26,399.77,396.76,396.07,378.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.33,358.58,335.75,337.08,316.50,319.86,,,,,,,,,,,,,,299.72,290.16,280.64,300.02,306.19,297.20,290.86,290.76,294.91,288.55,279.57,277.23,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,,,,,,,,,,,,,,,,,,,,,,,,,400.97,391.38,384.03,377.10,382.44,374.39,,,369.74,368.36,362.59,354.88,349.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.50,330.45,322.01,315.78,306.81,292.17,,,,,,,,,,,,,,276.70,268.78,263.99,283.86,282.91,274.38,280.20,,,,,,,,,,,,,,,,,,
2023-10-24 22:07:27.973000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,390.02,377.39,377.66,375.47,,,371.06,364.56,362.13,350.88,351.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.48,332.57,325.41,311.29,302.47,296.94,,,,,,,,,,,,,,272.23,267.64,267.20,284.45,283.84,280.16,275.86,,,,,,,,,,,,,,,,,,
2023-11-09 22:07:24.721000,L9,,,,,,,,390.62,384.54,,,,,,,,,,,,,377.90,371.25,373.36,397.11,367.45,373.31,353.43,341.66,333.91,,,332.24,320.71,318.69,313.76,310.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.48,305.33,317.69,279.44,280.76,262.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17 22:07:27.133000,L8,,,,,,,,,,,,,,,,,,,,,,,,401.47,399.19,384.67,395.16,381.16,374.90,372.84,,,368.99,360.37,357.61,349.87,346.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.72,328.92,319.94,310.02,301.44,291.63,,,,,,,,,,,,,,,,,278.11,278.36,274.02,,,,,,,,,,,,,,,,,,,
2023-11-25 22:07:32.484000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.21,401.37,390.90,374.70,363.36,352.95,,,,,,,,,,,,,,340.12,338.10,326.07,341.23,346.90,347.19,333.73,313.63,301.23,303.74,302.31,307.26,307.48,290.06,285.62,262.72,261.83,258.55,285.49,257.78,269.55,,,,
2023-12-19 22:07:27.073000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.43,424.58,414.46,,,401.62,409.73,393.11,391.75,380.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.39,368.04,367.17,349.59,350.68,295.23,,,,,,,,,,,,,,305.52,307.05,296.86,302.33,311.42,289.63,278.62,,291.53,294.98,275.73,272.78,277.97,263.94,,,,,,,,,,,
2024-01-12 22:07:30.793000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,391.95,390.44,394.87,422.46,,,386.72,367.00,360.76,399.92,385.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.36,336.08,324.63,325.39,350.13,297.31,,,,,,,,,,,,,,274.93,266.68,270.89,330.82,297.20,317.19,277.39,,,,,,,,,,,,,,,,,,
2024-01-28 22:07:30.090000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.84,414.27,416.58,,,411.34,410.74,398.32,401.66,395.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.13,369.96,366.48,361.77,349.27,325.53,,,,,,,,,,,,,,302.15,288.46,292.24,311.45,300.89,308.76,299.50,282.12,291.57,277.86,279.66,282.14,253.95,258.02,249.13,,,,,,,,,,
2024-02-05 22:07:19.904000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.28,,,427.73,417.12,421.18,414.47,415.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.31,399.21,376.14,373.58,358.48,353.74,,,,,,,,,,,,,,336.55,336.45,342.33,353.04,346.05,337.68,331.30,326.62,327.81,306.80,309.90,337.66,288.82,279.82,287.97,292.36,266.16,265.00,286.94,250.70,,,,,
2024-02-13 22:07:29.811000,L9,,,,,384.54,373.85,368.25,362.44,344.08,,,,,,414.99,402.57,397.75,380.19,395.92,387.74,390.46,332.56,344.73,335.03,373.53,345.40,334.31,331.70,320.40,320.19,,,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:07:17.333000,L8,,,,,375.25,359.52,353.69,336.93,,,,,,,336.38,392.13,394.10,377.70,346.16,354.08,380.36,,,,335.86,341.87,330.91,328.00,312.97,313.93,,,,,,,,,,,,,,,,,,,398.27,387.12,412.85,,,,,391.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:07:23.348000,L9,,,,,396.12,407.25,380.70,373.72,366.58,,,,,,,418.62,408.72,381.97,397.91,391.37,398.06,360.25,352.78,345.79,371.92,353.28,342.34,335.60,336.10,326.34,,,311.01,315.16,306.49,300.48,304.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.36,274.40,269.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 22:07:05.574000,L8,,,,,403.89,388.13,378.82,373.44,368.91,,,,,,,,,,,,,362.59,354.84,342.79,370.41,381.58,368.09,338.64,334.57,330.72,,,326.67,314.57,310.51,307.27,302.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.04,284.09,270.76,272.47,263.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,415.45,394.55,396.40,398.37,397.19,,,399.60,401.26,389.66,378.76,383.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.82,336.88,334.51,341.52,313.13,324.71,,,,,,,,,,,,,,302.52,283.53,272.20,321.83,312.37,309.91,297.71,281.57,297.58,297.21,279.51,,,,,,,,,,,,,,
2024-04-17 22:07:03.684000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,409.00,408.42,407.89,403.28,,,397.39,394.05,391.20,398.32,395.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.20,366.33,359.21,345.18,325.65,324.59,,,,,,,,,,,,,,305.47,311.40,307.66,320.63,308.93,307.96,302.11,296.07,294.80,286.20,274.62,276.06,268.89,254.65,252.25,,,,,,,,,,
2024-05-03 22:06:49.872000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.60,397.04,405.73,,,392.66,404.93,381.20,383.64,370.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.28,354.67,363.89,336.17,343.91,333.31,,,,,,,,,,,,,,299.52,294.15,285.62,324.85,314.06,321.92,320.04,292.27,289.65,293.24,281.90,283.12,264.55,,,,,,,,,,,,
2024-05-11 22:06:27.762000,L8,,,,,393.63,388.74,382.68,374.86,367.46,430.45,349.54,,,,416.03,414.59,401.32,379.65,365.28,385.11,392.83,361.98,355.04,351.05,365.38,349.09,340.83,335.60,328.56,325.64,321.46,382.57,307.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19 22:06:42.049000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.34,400.28,394.21,,,391.65,383.95,379.32,371.49,365.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.82,361.71,365.42,345.05,329.70,321.48,,,,,,,,,,,,,,293.02,291.70,276.45,307.08,304.40,303.20,298.59,281.97,280.01,274.00,262.47,274.02,256.40,,,,,,,,,,,,
2024-06-04 22:06:35.804000,L9,,,,,396.05,385.84,380.30,376.64,367.86,434.52,370.03,,,,418.39,408.21,399.92,382.56,371.52,363.90,390.01,359.75,360.32,351.46,360.36,354.85,345.01,352.04,335.23,326.87,327.95,396.24,319.93,304.42,301.44,293.07,290.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20 22:06:18.840000,L9,,,,,394.80,384.59,377.85,373.29,367.33,,,,,,413.42,406.44,391.18,379.73,367.01,362.55,386.64,361.37,359.63,351.84,359.72,352.16,342.12,336.81,332.99,326.30,,,309.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28 22:06:31.354000,L8,,,,,391.24,382.66,374.68,370.40,366.75,428.97,383.65,,,,408.43,403.52,385.10,376.52,366.34,360.43,384.55,362.57,359.62,352.54,359.39,352.15,341.26,338.00,330.27,324.34,338.80,400.44,308.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:32.918000,L9,,,,,397.14,388.82,380.22,376.96,371.93,,,,,,,,,,,,390.48,365.05,362.74,357.35,362.59,353.36,344.72,343.73,332.60,328.71,,,312.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23 22:06:59.383000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,416.55,394.06,389.63,388.94,379.97,,,395.26,377.78,367.67,378.03,377.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.59,346.58,331.23,338.31,314.38,321.39,,,,,,,,,,,,,,297.30,283.32,286.75,326.71,303.30,292.91,285.22,272.01,266.93,260.98,,,,,,,,,,,,,,,
2024-08-31 22:07:03.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,402.52,395.15,415.95,394.84,389.03,,,388.04,381.46,373.45,360.71,363.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.79,347.59,363.16,326.64,342.49,317.16,,,,,,,,,,,,,,288.57,281.75,277.80,324.18,296.70,314.04,323.58,282.71,271.17,261.90,280.03,273.73,281.35,,,,,,,,,,,,
2024-09-24 22:07:01.359000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,412.44,382.04,377.65,378.57,372.55,,,366.47,365.40,351.83,363.65,344.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.71,339.02,325.00,310.08,304.29,293.82,,,,,,,,,,,,,,272.72,268.59,267.20,290.76,290.29,276.50,291.13,259.60,,,,,,,,,,,,,,,,,
2024-10-10 22:07:10.262000,L9,,,,,,,,,,,,,,,,,,,,,,,,394.42,390.04,384.70,377.60,374.36,374.66,369.29,,,363.95,361.23,350.58,346.68,340.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.77,327.99,317.89,306.65,300.80,288.64,,,,,,,,,,,,,,,,,280.96,276.86,271.12,,,,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,416.67,393.09,388.18,392.17,383.27,,,381.24,370.19,374.54,357.58,352.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.58,339.70,332.53,319.25,313.73,306.45,,,,,,,,,,,,,,281.20,281.44,271.84,297.28,293.59,288.29,289.97,266.26,264.07,260.67,,,,,,,,,,,,,,,
2024-11-11 22:07:15.564000,L9,,,,,,402.25,393.04,385.71,380.06,,,,,,,,,,,,,374.21,367.88,375.88,368.69,362.99,351.21,344.96,336.57,330.46,,,324.02,315.33,309.55,310.04,301.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.89,288.52,273.75,273.97,268.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 22:07:19.849000,L8,,,,,,404.53,390.60,387.02,380.04,,,,,,,,,,,,,372.16,365.40,366.50,368.07,362.15,351.32,343.85,333.99,329.66,,,323.00,313.89,308.99,307.78,300.22,,,,,,,,,,,,335.30,320.31,,,,,,,,,,,,374.94,347.26,,,,,,292.23,287.45,272.32,273.42,266.45,,,,,,,,,,,,,,322.22,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05 22:07:21.239000,L8,,,,,400.54,389.78,380.80,376.65,369.94,,,,,,410.26,402.47,397.13,384.07,392.85,385.68,393.96,362.16,351.82,347.44,358.39,353.69,344.51,335.62,326.57,323.83,,,310.74,305.06,299.33,299.34,293.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13 22:07:21.847000,L9,,,,,400.17,390.39,386.04,378.08,370.37,,,,,,415.41,409.13,407.44,381.83,397.93,390.96,396.52,365.39,357.39,348.11,360.39,353.27,344.22,335.00,330.94,324.16,,,313.50,309.74,303.05,300.90,296.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 22:07:18.443000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.62,406.83,398.50,,,402.06,391.39,395.59,369.83,378.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.00,337.61,321.34,323.09,320.07,293.64,,,,,,,,,,,,,,274.59,268.68,261.07,289.40,283.36,276.66,279.62,,,,,,,,,,,,,,,,,,
2025-01-22 22:07:13.469000,L8,,,,,394.74,380.40,373.90,366.03,361.01,,,,,,411.82,405.16,397.84,380.11,379.48,385.33,391.14,357.10,346.79,339.16,357.53,353.98,343.22,334.58,327.32,324.49,,,307.42,306.90,298.92,295.96,294.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:07:20.065000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.23,392.47,377.83,,,393.80,368.83,364.52,361.49,351.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.90,348.39,330.36,318.90,305.32,303.29,,,,,,,,,,,,,,275.40,271.57,261.81,290.23,292.79,284.70,278.52,,,,,,,,,,,,,,,,,,
2025-02-07 22:07:17.137000,L8,,,,,390.75,373.04,368.42,360.31,351.60,,,,,,411.21,401.81,409.43,379.86,377.14,386.10,390.49,343.01,341.29,333.62,350.05,347.50,341.15,332.08,323.11,324.38,,,305.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23 22:07:07.365000,L8,,,,,,385.69,380.32,374.96,370.27,,,,,,,,,,,,,364.79,356.60,353.12,371.20,360.57,369.80,338.64,338.39,330.94,,,327.82,317.79,310.99,303.64,307.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.48,280.16,268.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:07:06.727000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,406.32,388.85,407.12,408.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.07,324.42,347.42,330.57,358.68,,,,,,,,,,,,,,303.29,284.37,289.04,345.33,313.45,315.13,300.29,,,,,,,,,,,,,,,,,,
2025-04-12 22:06:48.304000,L8,,,,,,,,,391.22,,,,,,,,,,,,,389.63,383.91,386.69,382.72,379.51,369.63,359.30,352.81,352.59,,,341.69,343.39,331.93,328.35,325.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.36,305.49,294.40,283.59,292.19,272.60,,,,,,,,,,,,,,,,,267.07,,,,,,,,,,,,,,,,,,,,,
2025-05-06 22:06:54.456000,L9,,,,,396.56,388.49,384.72,380.83,371.18,,,,,,412.88,405.02,386.30,376.30,360.00,354.67,386.42,369.05,363.49,355.28,361.12,351.26,343.13,335.95,331.45,324.41,,,311.55,306.25,302.68,300.28,294.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 22:06:38.478000,L8,,,,,398.55,391.26,386.47,382.35,376.03,,,,,,,415.87,389.59,377.45,360.62,381.09,393.26,371.80,366.19,360.60,364.36,352.13,346.84,342.45,332.29,329.92,,,314.92,312.12,307.34,306.48,302.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
