dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0021,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2023-03-08 21:53:38.861000,L8,330.46,309.12,303.12,302.63,301.14,,,328.15,322.38,336.07,322.62,300.38,318.76,323.53,,,,,,349.59,348.23,327.26,305.36,270.03,312.88,310.45,310.80,316.81,328.23,323.52,339.50,321.50,329.22,324.95,343.43,325.61,314.89,312.88,322.55,321.34,328.00,335.15,347.90,341.33,344.89,352.66
2023-03-08 21:54:02.815000,L8,329.95,308.82,302.94,302.20,300.80,,,327.89,322.14,335.92,322.30,300.13,318.54,322.81,,,,,,349.66,348.28,326.13,305.36,270.28,312.92,310.31,310.87,316.83,328.27,323.60,339.67,321.57,329.57,324.72,343.28,325.82,315.17,312.92,322.85,321.58,328.20,335.36,348.02,341.52,345.06,352.97
2023-03-24 21:53:30.443000,L8,324.03,,,,,,,,319.12,333.06,321.99,,,,,,,,,,,,,266.76,312.22,308.74,308.38,315.11,326.06,321.86,328.42,318.77,325.61,318.77,,322.42,311.90,308.19,319.92,316.26,324.69,319.10,344.26,339.57,342.47,349.52
2023-03-24 21:53:54.397000,L8,302.17,,,,,,,,319.19,333.16,322.31,,,,,,,,,,,,,266.53,312.26,308.75,308.43,315.05,325.99,321.78,328.46,318.85,325.57,319.01,,322.18,311.69,307.97,319.79,316.16,324.57,319.58,344.05,339.39,342.31,349.47
2023-04-09 21:53:15.505000,L8,,,,,,,,,,,,,,,,,,,,,,,,263.37,305.06,308.18,311.65,316.23,327.57,322.14,320.22,318.16,327.39,319.04,,321.51,312.05,305.30,260.92,320.65,327.28,330.79,347.42,346.05,342.64,350.59
2023-04-09 21:53:39.455000,L8,,,,,,,,,,,,,,,,,,,,,,,,262.54,303.43,307.52,311.20,315.72,327.03,321.52,317.59,317.48,326.44,318.30,,320.82,311.04,304.33,260.22,319.87,326.41,329.66,346.85,345.42,342.10,349.77
2023-04-25 21:53:11.221000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.20,277.04,259.61,308.98,322.81,329.29,342.80,336.77,341.88,347.45
2023-05-11 21:52:58.358000,L8,,,,,,,,,,,,,,,,,,,,,,,,271.39,311.78,307.85,313.46,318.45,329.50,323.70,335.82,318.91,331.69,321.80,,322.66,314.68,299.03,321.67,321.53,330.68,337.39,349.94,349.91,345.32,354.60
2023-05-11 21:53:22.317000,L8,,,,,,,273.55,327.28,320.49,330.90,320.28,301.24,,,,,,,,,,,,271.87,312.15,308.86,313.88,318.78,329.92,324.30,337.63,319.94,332.49,323.07,,323.22,314.73,302.29,325.30,322.52,330.90,337.87,350.15,350.28,345.47,354.56
2023-06-12 21:53:07.226000,L8,,312.75,317.83,318.29,320.00,328.99,325.89,341.44,345.46,347.96,336.10,320.46,339.09,343.32,331.04,,356.77,361.49,366.59,381.86,373.96,360.12,335.89,307.00,338.00,339.15,,,,348.79,356.36,353.43,353.52,353.57,362.47,345.80,334.53,339.66,342.58,348.05,339.05,,,,361.43,375.71
2023-06-12 21:53:31.189000,L8,,308.04,315.35,315.13,318.14,325.29,321.65,338.51,340.86,345.68,333.11,317.15,336.03,339.92,319.11,,351.61,357.62,362.53,376.93,368.32,355.46,328.83,298.24,328.56,326.58,,,,339.76,347.25,344.58,349.57,346.62,359.39,325.94,329.29,329.73,336.31,342.49,,,,372.33,352.25,368.03
2023-07-14 21:53:22.893000,L8,,,,,,,,,,,,,,,,,,,,,,,,272.95,307.15,302.81,311.69,318.10,330.34,325.05,322.22,319.47,332.54,305.64,,,,,,323.97,332.03,338.44,351.23,347.25,348.19,356.28
2023-07-14 21:53:46.848000,L8,,,,,,,273.44,325.71,319.05,332.87,319.45,,,,,,,,,,,,,273.20,307.16,302.78,311.70,318.15,330.41,325.08,322.27,319.44,332.60,305.30,,,,,,323.96,332.24,338.56,351.38,347.28,348.34,356.37
2023-07-22 21:53:15.800000,L9,340.15,326.62,324.39,326.53,323.63,330.68,341.75,348.44,354.49,366.33,366.30,345.61,358.51,374.65,376.26,383.11,383.57,377.96,391.32,381.15,373.78,372.56,367.00,369.27,378.04,403.36,,,,,,,,,373.01,,,369.70,375.62,368.86,369.41,373.93,372.43,374.28,369.64,373.42
2023-07-30 21:53:30.466000,L8,,,,,,,,,,,,,,,,,,,,,,,,275.81,306.46,302.76,306.18,316.59,328.72,326.30,313.02,319.84,330.34,301.90,,,,,,323.61,326.36,335.44,347.82,344.98,345.08,354.79
2023-07-30 21:53:54.420000,L8,,,,,,,273.59,324.46,321.40,330.19,321.39,294.43,325.41,,,,,,,,,,,277.96,308.05,304.78,308.09,317.54,329.92,327.77,325.61,322.35,333.18,306.81,,,,,,326.44,328.30,337.17,349.48,346.08,346.06,355.75
2023-08-31 21:53:40.223000,L8,328.50,,,,,,275.79,324.93,318.31,333.29,322.74,307.24,322.82,314.61,,,,,,,,,,271.90,305.80,303.97,302.31,315.92,327.80,323.21,288.75,320.48,328.97,314.72,,327.16,316.74,,325.10,323.38,306.67,333.14,347.91,342.54,343.67,353.29
2023-08-31 21:54:04.186000,L8,326.97,,,,,,273.79,323.77,316.66,332.01,322.05,,,,,,,,,,,,,269.73,303.95,302.81,299.33,314.71,326.79,321.61,286.25,318.42,326.27,310.74,,325.81,315.20,,322.73,321.45,,331.64,346.43,341.34,342.41,352.05
2023-09-16 21:53:44.465000,L8,322.87,306.20,251.99,297.35,301.51,,276.72,330.68,322.82,333.34,322.36,300.78,322.55,,,,,,,349.65,340.73,321.56,299.65,271.04,309.02,303.50,308.13,315.84,326.99,323.48,318.64,321.37,328.82,322.04,335.47,323.99,315.02,,326.24,325.70,323.66,335.33,348.13,344.00,343.83,352.02
2023-09-16 21:54:08.428000,L8,,,,,,,,,,,,,,,,,,,,,,,,265.04,305.21,296.61,302.47,313.20,316.73,319.44,283.78,315.55,322.01,307.49,,317.24,311.22,,,321.61,312.16,331.07,345.29,340.81,341.47,349.45
2023-10-02 21:53:47.913000,L8,278.37,305.54,295.28,305.95,308.15,310.54,317.23,337.59,333.76,340.76,333.00,314.73,334.06,333.68,308.88,,344.52,352.96,358.82,362.59,353.96,346.78,325.70,288.17,321.83,325.35,322.32,325.94,337.91,334.88,346.95,335.12,342.15,339.27,351.90,335.74,324.91,318.73,331.07,333.63,335.87,344.18,354.15,351.53,348.30,360.02
2023-10-10 21:53:51.033000,L9,344.32,334.65,321.17,329.62,321.09,325.85,323.61,347.04,342.43,352.65,344.03,326.80,347.22,344.52,335.88,,352.40,361.95,368.11,372.84,362.71,356.58,340.25,306.71,335.43,329.25,328.62,334.97,348.30,343.46,354.18,,,,359.92,,,,,,345.66,350.69,360.54,360.46,357.95,372.10
2023-10-18 21:53:49.019000,L8,339.77,331.19,321.26,322.78,323.00,326.26,323.91,344.79,342.29,349.21,343.78,327.02,345.05,343.24,333.31,,351.33,360.98,367.44,372.10,359.49,355.76,339.82,304.21,330.29,323.78,328.03,335.85,347.58,342.67,354.19,342.75,350.43,348.09,357.82,343.22,330.04,326.59,336.13,337.78,342.54,348.93,358.22,356.99,352.13,365.22
2023-10-18 21:54:12.973000,L8,339.19,331.12,321.61,323.58,324.40,326.99,325.09,345.70,342.75,349.50,343.70,327.57,346.42,344.19,334.71,,353.08,361.52,368.40,373.41,360.96,356.44,341.07,304.81,331.18,324.92,328.93,337.19,348.85,343.58,355.41,343.50,352.03,348.77,358.36,344.45,330.84,327.42,336.77,338.85,343.52,349.96,359.52,357.61,354.16,366.28
2023-11-03 21:53:52.735000,L8,326.50,307.96,298.99,297.41,296.92,,,,,,,,,,,,,,,,,,,264.84,297.34,299.16,307.39,312.73,320.50,321.99,292.41,316.37,316.44,314.03,,311.01,310.98,260.22,250.13,314.59,320.04,324.01,339.54,338.38,340.39,347.09
2023-11-03 21:54:16.690000,L8,327.20,309.07,300.00,298.61,298.83,,,,,,,,,,,,,,,,,,,266.78,298.23,301.40,308.02,313.66,322.19,323.02,310.59,317.23,317.76,315.71,,312.99,312.52,263.03,251.66,315.88,321.24,326.13,341.47,339.79,340.98,347.83
2023-11-11 21:53:51.231000,L9,345.94,332.94,328.65,320.66,324.73,324.94,324.84,343.73,343.13,349.12,344.46,329.66,345.50,342.98,332.20,,352.05,360.35,366.09,367.50,358.86,353.20,338.30,304.41,330.04,328.46,328.19,337.17,346.44,342.78,350.91,341.98,348.38,345.54,358.22,340.46,328.27,325.77,336.14,338.90,342.01,348.57,358.10,358.45,352.08,362.48
2023-11-11 21:54:15.194000,L9,344.38,333.43,332.59,320.66,324.51,324.85,325.08,343.65,343.35,349.38,343.81,330.22,346.54,344.02,333.81,,354.45,361.54,366.93,368.95,360.70,353.86,340.15,306.72,331.02,326.90,330.26,339.33,348.80,344.96,352.10,343.11,350.92,346.49,359.30,343.62,330.75,327.91,337.82,342.32,343.57,351.02,360.21,361.01,354.98,365.96
2023-11-27 21:53:59.270000,L9,329.16,311.21,302.69,301.42,301.69,271.61,277.22,323.23,321.75,331.24,323.20,308.33,325.91,,,,,,,,,323.38,298.92,270.00,305.72,307.61,313.32,317.84,324.26,323.86,328.27,320.90,322.02,320.83,314.72,315.18,314.72,303.64,317.40,322.03,324.30,329.69,345.05,344.26,342.63,348.43
2023-11-27 21:54:23.229000,L9,345.67,335.88,328.79,321.73,322.61,328.94,321.93,343.83,342.53,349.91,341.66,331.07,346.07,341.37,333.08,,353.36,361.31,365.17,367.94,357.34,353.82,337.17,302.11,327.62,331.00,330.16,339.80,348.64,344.71,351.64,343.50,348.41,345.58,357.35,339.83,330.42,326.61,338.84,343.41,343.38,349.82,362.77,361.34,361.96,363.97
2023-12-13 21:53:58.396000,L9,349.08,336.00,333.25,319.16,325.91,325.74,327.27,344.17,363.89,352.56,344.28,331.35,346.44,342.97,331.37,,350.14,359.28,364.75,367.52,359.94,351.41,334.58,305.34,330.57,334.06,328.24,337.41,345.00,340.11,349.30,341.38,345.65,343.91,363.05,337.75,328.67,324.96,335.80,339.68,342.57,349.10,358.45,361.44,359.69,363.35
2023-12-13 21:54:22.355000,L9,346.77,334.74,331.29,317.59,323.68,324.92,326.30,343.03,347.38,350.33,342.70,329.78,344.64,341.70,330.03,,350.51,358.95,364.37,367.33,360.01,351.15,334.02,305.12,329.93,332.99,328.62,338.16,345.49,340.85,349.55,341.51,346.97,343.54,362.50,338.86,329.12,325.23,335.96,341.20,343.33,349.92,358.85,362.51,360.51,365.60
2024-01-22 21:53:44.081000,L8,326.39,305.41,301.67,299.90,298.66,,,,,,,,,,,,,,,,,,,267.72,294.69,307.02,305.63,311.62,320.38,320.21,282.41,314.47,316.12,310.48,,313.75,312.56,309.27,311.74,318.40,322.71,331.11,344.58,345.27,344.17,348.45
2024-01-22 21:54:08.036000,L8,325.94,305.47,301.82,300.16,300.20,,,,,,,,,,,,,,,,,,,271.47,296.72,307.77,307.91,313.04,322.36,321.72,311.59,316.34,319.20,312.17,,317.52,314.21,311.36,315.11,320.38,324.99,333.02,346.38,347.12,345.88,350.23
2024-02-07 21:53:46.753000,L8,345.23,327.63,327.46,317.83,321.52,325.74,323.22,344.62,343.78,350.20,343.31,330.11,344.78,339.60,327.79,,347.08,355.45,359.32,366.29,356.98,351.49,330.70,300.12,330.30,329.82,329.73,334.89,340.00,339.76,349.49,339.55,344.88,342.53,357.17,338.14,326.91,325.91,335.59,338.23,340.16,347.26,357.96,357.91,351.96,362.49
2024-02-07 21:54:10.708000,L8,327.79,306.36,299.45,297.08,301.79,,,324.00,321.14,330.81,322.79,306.63,323.68,315.64,,,,,,,,,,265.30,303.38,307.26,311.20,314.36,319.01,318.82,284.33,317.97,320.99,312.68,,319.14,311.05,309.61,317.62,290.44,323.79,329.64,343.51,344.86,339.95,347.86
2024-02-15 21:53:54.385000,L9,341.80,326.55,319.34,317.37,321.12,324.88,324.56,348.00,342.91,349.93,340.49,329.86,345.39,337.55,326.97,,350.08,359.79,361.78,370.48,358.32,356.93,333.82,301.37,332.63,336.77,331.33,337.83,341.89,342.82,352.45,341.61,349.29,345.55,360.20,342.74,329.67,327.72,338.79,342.58,343.93,352.45,362.20,362.90,359.14,370.04
2024-02-15 21:54:18.336000,L9,341.65,326.54,319.08,317.20,320.94,324.73,324.44,347.86,342.69,349.71,340.09,329.33,344.71,337.22,321.87,,349.86,359.35,361.07,369.96,358.11,356.73,333.04,300.41,332.05,336.40,331.46,337.29,341.51,342.40,352.19,341.28,348.91,345.30,359.69,342.32,329.39,327.60,338.65,342.45,343.62,352.14,362.08,362.63,358.75,369.59
2024-02-23 21:53:43.093000,L8,343.00,330.78,325.58,314.95,319.03,322.72,324.43,341.56,343.50,350.82,345.22,330.89,344.83,339.08,319.73,,347.94,356.93,361.33,366.40,356.58,349.93,332.16,302.00,331.37,338.01,334.47,336.39,342.70,341.96,349.97,341.80,347.92,345.32,357.08,340.54,328.11,327.52,337.23,342.97,345.00,350.10,361.06,360.95,356.89,364.41
2024-02-23 21:54:07.048000,L8,340.68,327.13,319.98,312.71,317.68,321.21,322.55,340.11,342.03,349.20,341.96,328.43,342.53,337.54,316.61,,347.19,355.34,359.62,365.21,355.73,348.78,330.07,300.94,330.76,337.13,333.04,334.30,340.89,341.14,349.42,340.57,347.62,343.07,355.56,339.49,327.54,326.67,336.86,342.09,344.25,349.54,360.63,360.59,355.94,364.00
2024-03-10 21:53:31.716000,L8,345.33,334.14,326.88,329.02,332.32,335.97,327.62,344.28,342.61,347.76,342.49,327.89,346.16,338.63,330.43,,347.68,356.13,362.38,363.11,359.91,350.03,331.25,307.59,337.47,338.40,332.72,335.51,343.07,342.74,350.13,341.95,348.69,344.68,358.16,342.77,330.22,327.09,336.77,339.99,342.72,349.28,360.15,362.43,357.73,373.39
2024-03-10 21:53:55.670000,L8,348.09,340.27,334.62,337.56,339.80,343.58,356.74,356.76,345.55,350.58,345.33,331.99,350.11,342.40,337.43,,352.51,359.05,371.16,365.66,363.37,351.71,336.10,310.94,340.18,339.61,334.12,338.84,347.16,344.72,351.56,343.26,351.63,346.26,360.72,345.23,332.02,328.94,337.93,343.99,344.46,351.74,362.53,365.09,359.98,377.70
2024-03-18 21:53:49.665000,L9,,,361.51,356.36,349.52,363.09,365.47,359.12,350.98,356.52,357.16,335.08,351.68,345.02,336.75,,348.13,358.04,366.07,367.28,358.07,351.87,334.59,295.12,331.06,331.34,331.60,335.10,345.98,342.17,353.59,342.54,349.65,348.54,362.38,343.51,331.17,330.66,339.91,351.54,345.68,354.58,369.41,371.02,365.72,377.54
2024-03-26 21:53:16.812000,L8,338.14,324.44,313.24,315.50,316.97,320.77,,,,365.50,339.27,330.32,342.53,337.38,328.17,,348.72,353.74,358.35,361.88,356.61,350.49,328.38,301.23,341.54,336.88,331.62,330.22,340.86,340.72,349.93,340.00,345.65,340.03,356.36,341.50,328.46,325.08,335.33,339.18,341.37,348.15,359.19,359.80,354.98,362.73
2024-03-26 21:53:40.766000,L8,339.14,326.12,314.58,317.71,318.62,323.26,320.30,390.06,,,342.86,344.53,346.95,339.64,333.93,,351.75,356.29,360.89,363.62,359.37,352.30,332.04,304.47,343.34,338.09,333.96,335.06,343.88,343.03,351.96,342.04,348.25,344.36,358.59,343.49,330.26,326.96,336.85,341.00,343.38,350.29,360.56,362.03,356.95,364.35
2024-04-27 21:53:04.874000,L8,,,,,,295.86,277.32,321.65,317.69,329.73,294.95,,,,,,,,,,,,,277.49,309.05,308.28,316.94,316.67,327.08,323.12,293.61,313.74,322.91,315.55,,320.41,318.09,275.24,325.41,294.18,329.52,334.69,347.60,349.73,345.07,355.50
2024-04-27 21:53:28.829000,L8,,,,,,,,,,,,,,,,,,,,,,,,274.34,306.82,306.23,314.16,315.23,324.43,319.67,287.47,306.25,319.52,312.35,,315.00,316.71,269.88,323.38,321.97,326.88,332.36,345.45,348.17,343.92,353.51
2024-05-05 21:53:16.802000,L9,342.65,323.40,321.46,319.00,320.09,328.77,329.42,351.06,343.32,356.28,342.69,330.38,347.10,345.16,328.96,,352.21,358.41,363.71,382.03,358.22,355.34,334.82,314.85,337.89,337.94,335.17,341.35,349.78,346.13,354.03,344.80,353.92,348.60,362.10,346.10,334.64,333.13,343.16,347.10,346.76,355.57,369.49,368.34,364.91,372.17
2024-05-05 21:53:40.756000,L9,342.15,322.88,320.90,318.56,319.77,328.42,329.17,350.85,342.96,355.78,342.18,330.14,346.86,344.65,328.69,,352.32,358.25,363.69,381.70,358.14,355.09,334.77,315.42,337.48,338.00,334.87,341.36,349.96,346.35,354.19,344.82,354.15,348.48,362.06,346.29,334.74,333.19,343.66,347.46,346.91,355.72,369.63,368.71,365.06,372.09
2024-05-13 21:52:50.779000,L8,341.89,320.56,317.94,298.14,312.28,328.30,342.65,325.65,287.25,,,,,,,,,,336.45,384.03,371.94,364.08,356.60,382.15,337.13,394.27,338.29,324.37,343.41,348.83,360.19,335.15,364.83,357.10,366.39,338.43,313.97,331.61,363.55,349.84,348.83,355.01,368.28,398.11,375.23,376.42
2024-05-29 21:52:42.839000,L8,,,,,,,,319.85,316.32,286.88,318.66,,,,,,,,,,,,,279.96,311.86,304.27,312.83,317.37,322.06,321.84,288.18,305.26,322.98,316.11,,320.60,314.79,267.51,326.81,325.30,330.02,340.93,350.44,353.84,347.88,355.74
2024-05-29 21:53:06.794000,L8,,,,,,,,,,,,,,,,,,,,,,,,278.55,311.02,303.56,312.09,316.57,320.31,319.82,285.02,298.06,321.36,315.22,,319.15,313.63,265.67,326.25,324.44,329.27,339.58,349.77,352.77,346.81,354.61
2024-07-24 21:53:05.581000,L9,,,,,,,,,314.79,323.57,316.35,,,,,,,,,,,,,272.85,306.32,294.14,307.53,314.41,314.37,321.70,285.62,307.90,323.09,312.99,,321.42,314.00,258.80,322.10,324.04,299.01,335.74,348.30,351.91,345.93,355.53
2024-07-24 21:53:29.540000,L9,,,,,,278.04,282.22,312.22,317.25,325.95,318.18,303.54,,,,,,,,,,,,277.49,309.55,298.12,309.82,317.53,320.92,326.38,330.99,315.85,329.95,316.76,,326.12,317.14,263.94,327.37,328.15,319.80,339.41,350.76,354.68,348.16,357.76
2024-08-17 21:53:23.694000,L8,351.80,339.38,336.73,331.02,338.03,341.08,351.40,362.08,366.53,368.31,361.32,346.41,379.21,375.31,351.71,,376.07,383.95,391.26,390.96,384.21,381.07,376.63,348.36,346.95,346.81,347.96,356.46,370.30,366.22,376.56,368.57,364.76,366.13,387.64,357.29,352.40,345.43,355.37,357.64,358.30,366.66,378.63,377.30,375.48,382.88
2024-08-17 21:53:47.653000,L8,,,,,,,,,,,,,,,,,,,,,,,,269.05,306.45,299.82,304.46,314.41,319.25,277.86,328.53,318.09,328.56,322.30,,326.22,318.23,313.18,328.53,330.43,330.43,340.67,351.44,353.82,346.98,355.75
2024-09-02 21:53:32.174000,L8,316.69,303.10,296.65,300.36,288.05,294.37,283.02,313.96,317.17,329.46,319.53,,,,,,,,,,,,,273.39,307.68,300.04,307.28,315.55,316.62,323.73,327.78,316.94,323.07,318.22,,321.39,315.24,273.43,321.31,324.09,324.55,334.83,346.95,348.28,343.86,352.16
2024-09-02 21:53:56.133000,L8,316.32,303.50,296.99,301.05,288.23,295.25,283.22,314.21,317.52,329.71,320.07,,,,,,,,,,,328.99,297.52,273.22,307.87,300.44,307.34,315.61,316.74,323.69,328.06,317.11,323.12,318.68,288.48,321.13,315.25,274.35,321.49,324.10,324.46,334.88,347.04,348.21,343.77,352.16
2024-09-10 21:53:28.798000,L9,338.54,316.41,314.15,317.08,317.83,324.45,327.59,343.83,342.81,350.83,341.07,327.36,342.09,341.68,313.73,,355.08,360.42,365.64,372.61,371.73,354.74,329.73,318.07,334.95,325.45,341.46,340.42,344.43,343.70,354.05,340.93,351.44,348.51,362.64,345.51,332.40,334.25,343.26,347.35,347.45,354.93,365.88,366.24,361.62,371.79
2024-09-10 21:53:52.757000,L9,337.88,315.90,313.76,316.57,317.44,324.00,327.02,343.34,342.32,350.41,340.37,326.75,341.78,340.81,313.10,,354.76,359.99,365.18,372.15,370.40,354.53,329.41,315.79,334.27,323.85,341.14,340.05,343.20,343.68,353.99,340.71,351.62,347.93,362.33,345.36,332.36,333.39,343.01,346.93,347.38,354.80,365.52,366.14,361.32,371.32
2024-10-04 21:53:32.935000,L8,325.34,308.21,300.29,302.51,287.08,307.77,285.87,320.74,319.31,330.42,320.45,,,,,,,,,,,328.59,298.71,275.18,304.26,305.90,307.58,317.12,323.09,323.81,325.99,317.02,319.53,316.13,336.72,315.33,315.41,297.36,319.00,323.29,326.35,333.24,346.68,350.28,344.55,351.82
2024-10-04 21:53:56.894000,L8,324.73,307.89,299.85,302.04,287.00,307.55,285.71,320.48,319.10,330.05,320.19,307.24,,,,,,,,,,328.44,298.45,275.04,303.99,305.69,307.52,317.02,323.01,323.75,325.92,316.91,319.37,315.89,336.61,315.30,315.40,297.31,318.83,323.24,326.36,333.07,346.61,350.21,344.56,351.78
2024-10-12 21:53:39.268000,L9,347.10,343.22,327.68,320.96,320.32,331.58,329.12,349.53,340.77,353.07,341.35,329.04,345.93,340.75,307.73,,349.40,358.96,366.35,367.94,365.83,353.34,328.19,306.65,336.03,336.97,321.75,338.82,343.93,342.34,354.27,340.79,346.20,344.46,363.40,337.88,328.80,326.29,339.73,345.26,346.09,354.35,361.68,364.03,357.75,367.23
2024-10-12 21:54:03.231000,L9,346.54,342.97,327.42,320.72,320.04,331.29,328.87,349.37,340.61,352.79,341.07,328.79,345.92,340.64,307.54,,349.59,358.95,366.62,368.01,365.79,353.30,328.27,305.88,336.23,336.97,321.83,338.90,344.14,342.58,354.26,340.81,346.67,344.39,363.33,338.80,329.19,326.26,339.90,345.67,346.22,354.56,362.14,364.54,358.16,368.42
2024-10-28 21:53:49.531000,L9,346.34,325.27,318.22,314.57,318.52,324.05,326.96,341.93,341.31,348.71,341.71,331.03,343.97,339.37,312.02,,350.46,359.27,361.14,367.29,361.72,351.69,329.15,308.21,336.05,337.60,319.45,338.77,340.74,341.62,352.16,339.99,345.80,344.83,358.11,342.56,328.04,326.47,335.96,339.02,340.84,347.77,357.64,359.57,353.22,361.23
2024-12-23 21:53:43.692000,L8,343.81,331.60,318.67,317.63,317.65,322.95,322.99,339.65,335.94,346.39,337.60,331.15,343.32,337.41,317.26,,345.99,350.64,357.24,362.41,357.16,349.01,329.48,309.93,329.68,335.50,321.09,339.63,341.06,340.92,349.70,340.85,346.60,338.49,356.88,339.95,328.86,326.43,337.41,339.14,340.82,348.63,356.96,359.84,354.68,360.03
2024-12-23 21:54:07.651000,L8,340.44,333.08,319.88,325.07,317.57,323.12,323.57,339.82,336.60,346.76,337.32,332.18,343.94,338.00,319.61,,347.79,351.66,358.38,363.61,358.92,349.73,331.88,312.89,330.56,336.63,322.13,342.19,343.36,343.19,351.33,342.54,350.76,339.55,359.18,343.08,330.49,328.94,339.89,341.93,343.39,351.98,359.43,364.26,357.64,362.93
2024-12-31 21:53:47.312000,L9,344.48,326.91,321.98,327.17,326.07,336.30,333.74,341.16,347.76,353.68,346.51,338.74,347.61,344.82,322.82,,347.76,353.02,361.89,368.11,371.18,377.66,372.52,331.82,333.71,335.66,337.56,336.18,344.84,342.42,352.11,345.36,349.49,341.15,380.01,341.87,330.79,333.25,339.19,346.59,343.18,359.53,358.39,370.62,365.38,364.18
2025-02-09 21:53:42.442000,L8,339.99,323.01,318.31,313.65,320.89,325.08,323.28,342.07,340.48,348.34,339.67,333.72,345.65,338.46,317.64,,346.21,353.71,356.77,364.71,357.32,348.84,329.80,304.32,332.25,329.52,330.39,334.61,340.45,340.56,349.83,340.65,346.26,338.93,354.95,338.35,328.86,326.93,337.84,342.38,343.22,351.73,358.18,360.37,351.31,360.16
2025-02-09 21:54:06.396000,L8,338.64,322.34,317.75,313.31,320.76,325.10,323.14,341.86,340.39,348.38,339.45,333.59,345.45,338.36,317.45,,346.53,353.80,356.76,364.99,357.55,348.87,330.17,303.69,332.32,329.76,330.79,335.33,340.74,341.09,350.07,340.79,346.94,339.02,355.08,339.55,329.22,327.12,338.31,342.93,343.60,352.31,358.77,360.98,351.81,360.62
2025-02-25 21:53:31.115000,L8,341.02,328.29,317.67,313.04,321.48,323.64,322.77,340.32,338.28,346.52,341.83,330.91,347.81,342.71,313.25,,347.33,351.76,358.19,366.87,355.32,350.94,332.31,306.50,331.40,329.19,332.89,348.00,339.52,341.61,350.89,340.65,348.58,343.82,357.17,339.22,329.10,327.14,338.60,339.30,343.02,352.40,358.50,359.91,352.31,362.70
2025-02-25 21:53:55.074000,L8,341.25,329.20,318.18,313.33,322.67,324.43,323.32,341.00,338.99,347.17,342.45,332.30,348.97,343.64,314.10,,348.24,352.40,358.69,367.71,355.84,351.86,333.48,311.91,332.23,329.95,333.63,349.25,340.34,342.45,351.96,341.54,350.13,344.74,357.79,340.69,330.02,327.85,339.42,340.76,343.86,353.36,360.50,360.59,353.43,363.66
2025-03-05 21:53:44.923000,L9,331.03,318.76,316.74,319.26,318.27,325.06,330.77,353.16,367.16,362.24,340.50,331.11,344.66,337.39,326.17,,344.02,360.37,359.12,371.82,359.95,355.43,331.81,314.45,329.12,324.69,321.22,331.28,342.78,341.65,352.37,340.47,346.94,344.26,358.72,337.81,328.32,333.96,343.63,351.53,331.89,352.52,355.75,313.51,290.78,
2025-03-13 21:53:52.779000,L8,341.10,327.17,315.76,317.96,315.99,330.79,317.56,344.53,331.56,338.52,326.60,315.53,333.92,327.84,296.58,,336.75,347.77,354.69,361.59,358.43,350.44,332.01,303.59,330.49,329.55,326.88,331.50,340.76,344.29,352.34,340.51,350.51,341.55,358.87,342.07,329.74,327.62,339.03,343.87,343.26,351.62,359.96,364.70,355.04,379.65
2025-03-21 21:53:32.179000,L9,329.29,306.11,301.80,302.72,288.55,282.56,286.53,315.43,318.74,328.50,317.57,304.75,326.40,319.48,,,,,,,,,,275.22,305.37,307.83,310.62,312.88,320.63,324.55,321.92,317.38,325.90,319.34,,320.46,314.58,311.20,325.24,323.75,325.27,334.58,345.68,348.00,335.55,348.75
2025-03-21 21:53:56.134000,L9,328.03,305.08,300.87,301.64,284.09,,,,,,,,,,,,,,,,,,,274.97,304.81,307.27,310.33,312.55,320.39,324.41,318.61,316.99,325.29,318.76,,320.32,314.56,311.18,325.21,323.55,325.22,334.54,345.64,347.96,334.88,348.67
2025-04-06 21:53:31.771000,L9,,,,,,,,,329.07,345.12,328.94,325.07,339.57,329.20,312.26,,341.89,347.78,349.63,357.77,354.30,,324.90,306.24,273.49,320.91,319.93,322.98,332.25,336.06,343.66,332.64,344.62,339.52,,335.67,323.82,321.22,335.28,340.54,337.43,347.69,359.37,362.62,354.68,364.30
2025-04-06 21:53:55.722000,L9,,,,,,,,,331.43,345.96,329.24,326.02,340.68,330.00,313.19,,342.68,348.51,350.82,358.33,355.16,,328.96,308.08,278.50,321.62,320.41,323.41,332.63,336.48,344.04,333.03,345.01,340.07,,336.09,324.11,321.54,335.53,341.01,337.84,348.05,359.75,363.00,355.24,365.46
