dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0037,nzd0279-0038,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0061,nzd0279-0080,satname
2006-09-01 21:47:43+00:00,,,362.77,,,334.1,363.02,384.335,392.92,,,,,,,,,,,,,335.29,321.365,326.44,327.42,323.47999999999996,316.90749999999997,324.8566666666666,334.345,328.94,334.21,,306.44000000000005,218.13,337.2,333.04999999999995,329.81,199.48666666666668,223.23666666666668,368.93600000000004,371.58,381.802,360.9,285.9166666666667,325.75,298.87249999999995,346.055,350.0675,,,,280.96000000000004,307.345,293.43,300.77,,,325.98,285.93,244.83999999999997,279.1,,245.09,276.83166666666665,266.8233333333333,380.2,,288.81500000000005,373.92,,293.58,350.64,162.245,181.93999999999997,340.255,343.06,,,331.6275,277.1366666666667,365.30499999999995,L5
2006-12-06 21:48:41+00:00,,,357.125,356.3,348.45,340.27,356.905,384.335,378.18,,,,379.73,,,348.78,,,,,302.37,292.31,310.48,312.08500000000004,312.055,313.19666666666666,298.94,305.69,308.34000000000003,313.24666666666667,,249.63,,,337.2,340.33,329.81,200.95000000000002,223.50666666666666,375.32000000000005,355.765,372.05500000000006,365.74,284.19666666666666,325.75,307.0199999999999,342.90333333333336,350.18,252.01,306.71,,288.1466666666667,307.345,290.065,298.92499999999995,296.08,,307.43,285.93,228.97500000000002,289.08,,235.9325,269.075,259.47249999999997,344.88,,319.74,360.545,343.81,311.83,350.64,166.15,190.70666666666662,340.255,345.66,312.68,,314.885,280.6666666666667,365.30499999999995,L5
2007-02-08 21:49:02+00:00,,,351.48,356.3,348.45,346.44,350.79,383.58,383.27666666666664,,,,379.73,,,360.17999999999995,,,,,302.37,300.08500000000004,300.16999999999996,308.865,309.745,316.7866666666667,285.8533333333333,301.02666666666664,302.53000000000003,305.73,,267.12,279.72,184.54,337.2,340.33,334.63,196.755,218.62,369.88,339.95,384.13,365.74,286.81,340.12,308.08,346.55,350.18,242.89999999999998,306.71,,284.70000000000005,307.49,290.065,298.92499999999995,296.08,,294.245,,221.395,299.06,,229.67333333333332,267.96,243.89999999999998,344.88,,343.76,347.17,343.81,330.08,350.64,166.15,186.3,337.26,345.66,312.68,,314.885,285.42999999999995,362.58,L5
2011-01-02 21:43:59+00:00,,,,395.33,,,,380.14,360.68,,387.42,384.13,400.21,,,,,,,,,319.49,321.1,333.07,334.74,323.93,310.19,319.06,319.61,315.14,301.97,303.52,280.8,224.0,,,,194.0,219.88,,,,,,,,,,221.54,,,,,,,,,303.1,269.4,246.55,,,236.05,270.27,248.22,,345.45,,,,,,155.15,,,,,,,,,L5
2013-04-29 21:55:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.3,355.22,368.56,,,,389.15,,,,,364.14,358.69,,,,,,,,,,334.29,,,,,277.99,304.69,367.57,,366.67,367.55,369.15,370.23,369.75,,362.06,,349.03,,,,,,361.79,L8
2013-05-31 21:56:07+00:00,,,,,,,,,,,,,,,,386.46,,,,,,,,,,,,,340.07,,344.59,,,,,352.95000000000005,354.435,369.625,,,,389.17499999999995,,376.64,,369.03,364.28999999999996,358.69,,,,,,,,,,334.8,339.93,,,,258.99,298.26,367.57,370.71,366.645,367.5,369.275,370.23,369.75,362.71,363.875,356.36,349.03,,,,,,361.79,L8
2013-08-19 21:56:06+00:00,,,,,,,,,,,,,,,,386.46,,,,,,,,,,,,,340.07,,344.59,,,,,352.95000000000005,354.435,369.625,,,,389.17499999999995,,376.64,,369.03,364.28999999999996,358.69,,,,,,,,,,334.8,339.93,,,,267.40333333333336,298.26,367.57,371.94,366.645,367.5,369.275,370.23,369.75,362.71,363.875,356.36,349.03,,,,,,361.79,L8
2013-10-06 21:55:57+00:00,,,,,,,,,,,,,,,,386.46,,,,,,,,,,,,,340.07,,344.59,,,,,352.95000000000005,351.3433333333333,369.62999999999994,245.86,,,387.0133333333333,,373.89,,369.03,361.5733333333333,358.69,,,,,,,,,,334.8,339.93,,,,267.0725,296.6566666666667,367.57,371.94,366.87000000000006,365.77666666666664,369.275,369.9,368.43,362.71,363.875,356.36,347.645,341.0,,,,,358.76,L8
2014-02-11 21:54:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.72,370.445,307.275,,,382.69,386.63,371.14,373.69,,360.03,,,,,,,,,,,,340.72,343.51,347.34,,274.06,315.2,364.89,371.435,369.54499999999996,362.33,370.04,371.385,368.43,361.61,,,348.15,345.385,,,,,358.3,L8
2014-02-27 21:54:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.72,370.445,307.275,,,382.69,386.63,371.14,373.69,,360.03,,,,,,,,,,,,340.72,343.51,347.34,,268.975,315.2,364.89,372.33500000000004,372.96999999999997,368.63,373.765,373.72333333333336,371.5333333333333,361.61,,,348.15,345.385,,,,,361.42,L8
