dates,nzd0156-0000,nzd0156-0001,nzd0156-0002,nzd0156-0003,nzd0156-0004,nzd0156-0005,nzd0156-0006,nzd0156-0007,nzd0156-0008,nzd0156-0009,nzd0156-0010,nzd0156-0011,nzd0156-0012,nzd0156-0013,nzd0156-0014,nzd0156-0015,nzd0156-0016,nzd0156-0017,nzd0156-0018,nzd0156-0019,nzd0156-0020,nzd0156-0021,nzd0156-0022,nzd0156-0037,nzd0156-0038,nzd0156-0039,nzd0156-0040,nzd0156-0041,nzd0156-0042,nzd0156-0023,nzd0156-0024,nzd0156-0025,nzd0156-0026,nzd0156-0027,nzd0156-0028,nzd0156-0029,nzd0156-0030,nzd0156-0031,nzd0156-0032,nzd0156-0033,nzd0156-0034,nzd0156-0035,nzd0156-0036,nzd0156-0043,nzd0156-0044,nzd0156-0045,nzd0156-0046,nzd0156-0047,nzd0156-0048
2024-09-24 22:05:49+00:00,300.4583333333333,272.4666666666667,270.2033333333333,272.89666666666665,266.5566666666667,272.752,261.26666666666665,277.45000000000005,260.858,274.7366666666667,277.73499999999996,275.3416666666667,273.40166666666664,273.2316666666667,288.4075,287.43499999999995,267.32,268.64166666666665,287.17333333333335,308.60166666666663,298.5183333333333,286.685,286.485,304.65500000000003,289.01166666666666,293.47999999999996,304.0785714285715,290.815,307.40000000000003,281.1033333333333,288.0233333333333,291.43833333333333,290.885,297.08666666666664,300.33666666666664,297.22833333333335,279.21750000000003,272.84499999999997,290.7375,301.15,302.21500000000003,302.668,306.65999999999997,293.8585714285714,277.425,268.40333333333336,277.53,295.77,304.5785714285715
2024-10-26 22:06:12+00:00,300.84999999999997,272.75666666666666,271.055,272.57166666666666,266.255,272.51800000000003,261.44,278.795,261.588,275.2816666666667,278.30833333333334,275.7166666666667,273.72166666666664,273.12333333333333,287.7275,287.06,267.26166666666666,269.43333333333334,287.34999999999997,307.77500000000003,299.1383333333333,286.27166666666665,285.70166666666665,303.09999999999997,288.06333333333333,293.2966666666667,304.0028571428571,291.1983333333333,307.74857142857144,280.15,285.8616666666667,290.575,289.62333333333333,296.315,299.80833333333334,296.73333333333335,278.26,272.3675,288.2125,300.1825,301.285,302.096,306.705,293.87857142857143,277.97166666666664,268.19,277.21999999999997,296.1114285714285,304.62857142857143
2024-12-05 22:06:09+00:00,297.63,270.6675,268.37,269.68499999999995,262.505,270.07500000000005,259.03,280.37,257.995,274.288,277.25,274.028,271.394,266.4,287.09000000000003,286.33500000000004,262.22,264.3875,282.7075,294.815,290.4275,283.35,281.95000000000005,313.38999999999993,292.87,298.55,309.045,290.45200000000006,310.19,277.135,278.26000000000005,287.175,295.45799999999997,292.5725,297.1525,293.4725,277.90999999999997,269.56000000000006,285.23999999999995,297.21500000000003,312.56333333333333,307.1225,313.23,298.71,281.40600000000006,273.454,281.502,298.7083333333333,307.79
2024-12-21 22:06:04+00:00,295.834,267.688,266.81800000000004,267.858,260.902,270.07500000000005,257.3666666666666,270.21500000000003,258.84,273.56166666666667,277.105,273.605,271.96166666666664,263.378,287.09000000000003,286.33500000000004,262.22,263.582,282.7075,294.815,286.946,282.216,280.84800000000007,306.85499999999996,286.4816666666666,296.07166666666666,306.5157142857143,291.4216666666667,307.3357142857143,275.96799999999996,276.896,286.386,295.45799999999997,291.78599999999994,296.79200000000003,292.992,272.1566666666667,269.56000000000006,285.23999999999995,297.21500000000003,312.56333333333333,307.1225,309.18,296.1114285714285,279.67333333333335,271.155,279.89500000000004,296.53285714285715,306.26714285714286
2025-01-06 22:06:06+00:00,298.90799999999996,269.812,269.152,269.772,263.912,273.2975,262.6533333333333,271.43333333333334,260.804,275.0516666666667,279.06666666666666,276.03333333333336,275.09499999999997,272.28599999999994,286.4533333333334,285.01666666666665,267.81500000000005,266.834,288.3775,298.40250000000003,290.04200000000003,284.842,283.218,305.57,288.855,297.2033333333333,307.5728571428572,296.50333333333333,308.2657142857143,278.894,279.752,287.456,299.9275,293.91499999999996,299.52200000000005,295.986,259.44,267.27000000000004,283.95666666666665,297.97,308.3725,304.746,307.798,297.3442857142857,282.15000000000003,274.1516666666667,282.3916666666667,299.8328571428571,307.9642857142857
2025-01-22 22:05:37+00:00,302.42600000000004,272.15999999999997,270.854,272.166,267.04799999999994,276.765,263.96,272.435,267.668,274.935,279.6166666666667,276.7866666666667,278.61333333333334,278.76,286.51250000000005,285.27750000000003,273.63,272.97,295.3425,302.21000000000004,293.264,287.64,285.768,306.075,292.135,299.09833333333336,309.61571428571426,308.56333333333333,311.20285714285717,282.47799999999995,283.872,290.034,306.62,296.48999999999995,302.07000000000005,298.87499999999994,259.44,267.27000000000004,283.95666666666665,297.97,308.3725,308.6625,307.798,299.2857142857143,285.02833333333336,277.6716666666667,285.39833333333337,303.5585714285714,310.62142857142857
2025-02-07 22:05:41+00:00,301.73833333333334,271.86,270.12333333333333,271.87833333333333,266.7283333333333,275.81000000000006,263.952,272.61199999999997,268.12166666666667,275.1842857142857,279.75142857142856,276.98,279.01142857142855,278.8016666666667,285.666,284.47200000000004,272.584,272.54,294.62600000000003,301.084,293.205,287.27500000000003,285.1666666666667,305.2128571428571,292.2085714285714,298.5371428571429,308.635,308.36428571428576,311.20375,282.28,283.7116666666667,289.7816666666667,303.22799999999995,296.57,301.56000000000006,298.51599999999996,263.044,267.90500000000003,283.5125,298.13,306.316,306.966,307.78833333333336,298.27,284.9457142857143,277.55428571428575,285.4771428571429,302.96875,310.4225
2025-02-23 22:05:55+00:00,302.19,271.9171428571429,270.60857142857145,271.9514285714286,266.9142857142857,275.8916666666667,263.87666666666667,273.06,268.59857142857146,275.44,280.01875,277.21500000000003,279.42125,279.3642857142857,285.61333333333334,284.28833333333336,272.415,272.77000000000004,294.41333333333336,301.26,293.3757142857143,287.43857142857144,285.22285714285715,304.6,292.0025,298.2325,307.80222222222227,308.19125,310.64222222222224,282.52714285714285,284.44714285714286,290.2142857142857,301.91,297.018,301.375,298.58166666666665,265.67833333333334,267.948,283.346,298.922,305.37166666666667,305.285,307.9385714285714,297.40333333333336,284.55875000000003,277.23125,285.05875000000003,302.4766666666667,310.0177777777778
2025-03-19 22:05:54+00:00,301.32125,270.8775,269.8825,271.26625,265.89124999999996,273.4871428571429,262.8614285714286,273.06,265.8885714285714,276.6985714285714,281.6514285714286,278.06625,281.915,277.025,284.14142857142855,282.4342857142857,269.9042857142857,271.07375,291.0242857142857,301.26,293.3757142857143,286.51625,284.555,304.6,290.6,296.59555555555556,302.38444444444445,306.92555555555555,306.11888888888893,281.91125,283.81875,289.80875000000003,299.69714285714286,296.04333333333335,300.67857142857144,297.77,265.23,262.22333333333336,283.346,298.922,302.9971428571429,305.285,306.65,292.29333333333335,283.05555555555554,276.00333333333333,283.88222222222225,297.7277777777778,307.1555555555555
2025-04-04 22:05:51+00:00,301.31125,270.6175,269.98,271.7025,266.16749999999996,273.69714285714286,263.2175,273.69,266.5925,276.53000000000003,281.56428571428575,277.58625,281.73875,276.95,284.4242857142857,282.42,269.87857142857143,270.995,291.00857142857143,301.5316666666667,293.0657142857143,286.7375,284.4775,304.83500000000004,291.27444444444444,296.8611111111111,302.4166666666667,307.4555555555556,306.8311111111111,282.4475,284.53625,290.53000000000003,300.36285714285714,295.91166666666663,300.8542857142857,297.98285714285714,265.73999999999995,262.75666666666666,284.168,299.96200000000005,303.5857142857143,305.54833333333335,307.0125,292.3211111111111,283.08444444444444,276.1922222222222,283.99666666666667,297.33666666666664,307.3188888888889
2025-05-06 22:05:18+00:00,300.2271428571429,269.3342857142857,268.42,270.8614285714285,265.15714285714284,272.5466666666667,262.6471428571428,272.57666666666665,264.55625000000003,274.83285714285716,279.2557142857143,275.2325,280.07875,273.61125,281.8457142857143,279.09285714285716,265.84000000000003,269.99000000000007,289.905,298.50499999999994,290.81428571428575,285.09625,282.725,305.4714285714286,289.48111111111115,295.6355555555556,300.8744444444444,304.4188888888889,305.5555555555555,281.19,282.9975,289.26875,297.36,293.74,298.5757142857143,295.20285714285717,263.7483333333333,260.63399999999996,283.7375,300.355,304.22999999999996,305.952,307.0357142857143,291.07,281.17555555555555,274.2188888888889,282.3377777777778,293.09444444444443,307.28000000000003
