dates,nzd0384-0000,nzd0384-0001,nzd0384-0002,nzd0384-0003,nzd0384-0004,nzd0384-0005,nzd0384-0006,nzd0384-0007,nzd0384-0008,nzd0384-0009,nzd0384-0010,nzd0384-0012,nzd0384-0013,nzd0384-0014,nzd0384-0015,nzd0384-0016,nzd0384-0017,nzd0384-0018,nzd0384-0019,nzd0384-0020,nzd0384-0021,nzd0384-0022,nzd0384-0023,nzd0384-0024,nzd0384-0025,nzd0384-0026,nzd0384-0027,nzd0384-0028,nzd0384-0029,nzd0384-0030,nzd0384-0031,nzd0384-0032,nzd0384-0033,nzd0384-0034,nzd0384-0035,nzd0384-0036,nzd0384-0037,nzd0384-0038,nzd0384-0039,nzd0384-0040,nzd0384-0041,nzd0384-0043,nzd0384-0044,nzd0384-0045,nzd0384-0046,nzd0384-0047,nzd0384-0048,nzd0384-0049,nzd0384-0011,nzd0384-0042,nzd0384-0050,nzd0384-0051,nzd0384-0052,nzd0384-0053,nzd0384-0061,nzd0384-0062,nzd0384-0063,nzd0384-0064,nzd0384-0065,nzd0384-0070,nzd0384-0071,nzd0384-0072,nzd0384-0073,nzd0384-0059,nzd0384-0060,nzd0384-0054,nzd0384-0055,nzd0384-0056,nzd0384-0057,nzd0384-0058,nzd0384-0066,nzd0384-0067,nzd0384-0068,nzd0384-0069,satname
2024-10-18 22:07:18+00:00,,,,235.49,262.5133333333333,271.46333333333337,268.31666666666666,268.12666666666667,259.26666666666665,257.97333333333336,267.8575,265.0725,269.5875,277.76750000000004,263.49142857142857,268.1714285714285,264.1557142857143,275.8285714285714,270.8885714285714,271.99333333333334,286.1816666666667,291.945,301.8566666666666,301.83666666666664,304.64399999999995,310.6,311.8775,316.4925,313.834,297.37600000000003,288.77,303.49,304.702,310.004,313.608,302.9375,322.9825,325.78499999999997,,316.06,319.944,341.3866666666666,327.93666666666667,311.41999999999996,290.68,293.45,273.8616666666667,282.47799999999995,263.5475,331.49,324.91999999999996,,,,390.4225,400.03499999999997,404.405,405.0475,398.2425,,,,352.74,373.0725,390.07666666666665,357.71,371.34000000000003,371.75,358.784,382.0825,388.9675,381.525,,,L8
2024-11-11 22:07:15+00:00,,,,235.49,264.6925,271.26750000000004,268.8275,268.03499999999997,259.555,258.7,269.566,267.258,271.95799999999997,279.788,274.75,278.59666666666664,276.09833333333336,285.68,282.87166666666667,288.402,302.27,307.02200000000005,308.25,314.186,316.0625,319.905,312.825,316.39,313.19666666666666,294.6566666666667,274.45,298.84999999999997,296.06,307.4,309.53999999999996,304.085,322.95000000000005,331.94749999999993,351.12,316.22,319.6666666666667,340.65999999999997,338.77,312.51,,,273.51,276.73999999999995,265.59,332.8333333333333,342.84,,,,390.20000000000005,401.56499999999994,405.655,406.51,399.35,,,,365.64,374.255,395.19,357.71,369.35,371.75,353.8333333333333,382.60999999999996,388.19999999999993,376.42,,,L9
2025-01-06 22:07:18+00:00,,,,235.49,260.574,268.134,265.852,264.91999999999996,256.896,256.136,267.9683333333333,266.24666666666667,270.96666666666664,279.81333333333333,281.5683333333333,284.615,283.09666666666664,291.79833333333335,290.00166666666667,300.156,312.148,318.48,318.60749999999996,321.86,321.68333333333334,327.85749999999996,317.63,320.23,324.26,328.965,,,,,,,,351.5949999999999,348.83000000000004,335.98,332.74,350.46,338.77,312.51,,,263.07,,265.29833333333335,355.61,342.84,,,,394.09,402.9,407.32,404.56,401.02,,,,365.64,371.76,395.19,,,378.99,363.4,384.6,390.65,376.42,,,L8
2025-01-22 22:07:13+00:00,,,,234.51666666666665,259.0883333333333,267.2416666666667,265.37666666666667,264.70166666666665,256.63,255.9766666666667,268.17571428571426,266.9214285714286,271.3442857142857,280.12142857142857,282.4157142857143,285.3128571428571,283.7657142857143,292.1257142857143,290.36,301.40833333333336,312.148,319.4883333333334,320.712,321.86,321.68333333333334,327.85749999999996,317.63,320.23,324.26,328.965,,,,,,,,351.5949999999999,348.83000000000004,335.98,332.74,350.46,338.77,312.51,,,263.07,,265.9157142857143,355.61,342.84,,,,394.09,402.9,407.32,404.56,401.02,,,,365.64,371.76,395.19,,,378.99,363.4,384.6,390.65,376.42,,,L8
2025-01-30 22:07:20+00:00,337.38,337.64,,234.045,257.96285714285716,266.6657142857143,264.63714285714286,264.32142857142856,256.0485714285714,255.00714285714284,267.92375,266.7075,271.52875,280.48,282.62874999999997,285.78125,284.16625,292.0025,290.89875,302.65285714285716,313.7033333333334,320.20285714285717,322.1433333333333,321.86,321.68333333333334,327.85749999999996,317.63,320.23,324.26,328.965,,,,,,,,351.5949999999999,348.83000000000004,335.98,332.74,350.46,338.77,312.51,,,263.07,,266.45,355.61,342.84,,,,394.09,402.9,407.32,404.56,401.02,,,,365.64,371.76,395.19,,,378.99,363.4,384.6,390.65,376.42,,,L9
2025-02-07 22:07:17+00:00,337.38,337.64,,234.045,256.76625,266.0125,263.84749999999997,263.645,255.26,254.195,267.75444444444446,266.45222222222225,271.5411111111111,280.56222222222226,282.6244444444444,285.7966666666667,284.19777777777773,291.67333333333335,290.8155555555556,303.05,313.7033333333334,320.31125000000003,322.48,321.86,321.68333333333334,327.85749999999996,317.63,320.23,324.26,328.965,,,,,,,,351.5949999999999,348.83000000000004,335.98,332.74,350.46,338.77,312.51,,,263.07,,266.45666666666665,355.61,342.84,,,,394.09,402.9,407.32,404.56,401.02,,,,365.64,371.76,395.19,,,378.99,363.4,384.6,390.65,376.42,,,L8
2025-02-23 22:07:07+00:00,337.38,337.64,,234.045,256.52,265.87,264.14625,264.05625000000003,255.86,255.50875,267.8311111111111,267.3577777777778,272.20777777777784,280.8877777777777,283.2555555555556,286.3833333333333,284.4533333333333,291.73777777777775,291.7933333333333,304.1466666666667,313.7033333333334,320.31125000000003,322.48,321.86,321.68333333333334,327.85749999999996,317.63,320.23,324.26,328.965,,,,,,,,355.57,348.83000000000004,335.98,332.74,350.46,338.77,312.51,,,263.07,,266.95222222222225,355.61,342.84,,,,394.09,402.9,407.32,404.56,401.02,,,,365.64,371.76,395.19,,,378.99,363.4,384.6,390.65,376.42,,,L8
2025-04-12 22:06:48+00:00,337.38,337.64,,232.6225,254.97375000000002,264.8975,263.44375,263.36,254.95499999999998,254.04625,270.61875,269.68875,274.59875,283.9,286.3625,289.3275,287.3,293.56,294.08875,308.55875000000003,319.716,323.1671428571429,326.2833333333333,331.92,339.8066666666667,336.9766666666667,339.94,,337.495,342.42999999999995,,,,,,,,345.24,348.77333333333337,,,,,,,,,,270.25874999999996,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-05-06 22:06:54+00:00,337.38,337.64,,232.06999999999996,253.5471428571429,263.8457142857143,262.77714285714285,262.74000000000007,254.32857142857142,253.20571428571427,269.3528571428571,268.7242857142857,273.4557142857143,283.07142857142856,285.8742857142857,288.89,286.86285714285714,292.56,293.77714285714285,308.27714285714285,319.53249999999997,322.48833333333334,325.03799999999995,330.82666666666665,339.29,336.9766666666667,339.94,282.03,337.495,342.42999999999995,297.96,303.38,290.54,302.65,298.43,311.16,313.98,329.4,348.77333333333337,,,,,,,,277.96,,269.58142857142855,,340.07,351.74,358.56,367.15,392.7,400.28,407.29,404.07,401.86,,,,,372.8,389.73,,374.97,376.5,366.06,380.92,304.41,,332.72,365.78,L9
2025-08-02 22:07:09+00:00,,,,231.01,252.21000000000004,264.88333333333327,263.9766666666667,264.4366666666667,255.25333333333333,253.76999999999998,271.1699999999999,269.23333333333335,273.43666666666667,282.9099999999999,285.69,288.8666666666666,285.95000000000005,291.60666666666674,293.7566666666667,308.2633333333334,319.98,320.045,322.40999999999997,330.44,336.55,336.6,339.94,282.03,340.98,345.27,297.96,303.38,290.54,302.65,298.43,311.16,313.98,329.4,348.66,,,,,,,,275.455,274.69,269.8866666666666,,337.365,349.49,358.95500000000004,365.28999999999996,392.7,400.28,407.03,404.33,401.86,,,,,370.78,389.73,,374.97,374.51,365.28,378.64,323.9,393.72,332.72,365.78,L8
2025-08-26 22:07:21+00:00,,,,231.01,251.695,264.21500000000003,263.775,261.76,251.08,249.12,268.69,263.14,266.13,278.585,282.02,283.20500000000004,282.195,285.985,286.725,304.19500000000005,320.46000000000004,318.335,318.96500000000003,327.27,335.045,335.875,339.82,282.03,340.65999999999997,345.27,297.96,303.38,290.54,302.65,298.43,311.16,313.98,333.43666666666667,348.12,,,,,,,,275.455,274.69,264.53999999999996,,337.365,349.49,358.95500000000004,365.28999999999996,392.7,400.28,407.03,404.33,401.86,,,,,370.78,389.73,,374.97,374.51,365.28,378.64,323.9,393.72,332.72,365.78,L9
2025-09-19 22:07:27+00:00,,,,230.665,252.37666666666667,264.88,263.9433333333333,262.39,251.6,249.96,269.92,264.93,268.1566666666667,279.5133333333333,283.3333333333333,284.56333333333333,283.48333333333335,286.7133333333333,288.63,304.9866666666667,320.46000000000004,318.335,322.1166666666667,327.27,335.045,335.875,339.82,282.03,340.65999999999997,345.27,297.96,303.38,290.54,302.65,298.43,311.16,313.98,333.43666666666667,348.12,,,,,,,,275.455,274.69,266.46999999999997,,337.365,349.49,358.95500000000004,365.28999999999996,392.7,400.28,407.03,404.33,401.86,,,,,370.78,389.73,,374.97,374.51,365.28,378.64,323.9,393.72,332.72,365.78,L8
2025-10-05 22:07:28+00:00,,,,231.13333333333333,253.91750000000002,265.865,264.9675,263.805,252.9475,251.51999999999998,271.0025,266.8775,270.225,281.53249999999997,284.42499999999995,285.7425,285.03499999999997,288.2375,289.6075,306.6375,320.46000000000004,318.335,322.1166666666667,327.27,335.045,335.875,339.82,282.03,340.65999999999997,345.27,297.96,303.38,290.54,302.65,298.43,311.16,313.98,333.43666666666667,348.12,,,,,,,,275.455,274.69,267.7775,,337.365,349.49,358.95500000000004,365.28999999999996,392.7,400.28,407.03,404.33,401.86,,,,,370.78,389.73,,374.97,374.51,365.28,378.64,323.9,393.72,332.72,365.78,L8
2025-10-29 22:07:29+00:00,,,,232.91666666666666,256.0375,267.10249999999996,265.6675,264.07500000000005,253.33249999999998,252.9975,272.3025,269.0625,272.8775,283.03499999999997,285.7725,287.0775,286.3325,288.705,291.7575,307.5775,323.615,317.65,323.015,324.1,333.54,335.15,339.7,282.03,340.34,,297.96,303.38,290.54,302.65,298.43,311.16,313.98,327.53499999999997,347.58,,,,,,,,275.455,274.69,269.58,,337.365,349.49,358.95500000000004,365.28999999999996,392.7,400.28,407.03,404.33,401.86,,,,,370.78,389.73,,374.97,374.51,365.28,378.64,323.9,393.72,332.72,365.78,L9
2025-11-06 22:07:31+00:00,,,,233.72,255.84,266.782,265.63,263.654,253.43,253.56599999999997,272.14799999999997,269.506,273.22799999999995,282.79200000000003,285.93399999999997,287.09,286.25,288.914,291.836,307.146,323.43333333333334,317.65,323.015,324.1,333.54,335.15,339.7,,340.34,,,,,,,,,341.51,347.91499999999996,,,,,,,,272.95,274.69,269.21999999999997,,334.66,347.24,359.35,363.43,,,406.77,404.59,,,,,,368.76,,,,372.52,364.5,376.36,343.39,393.72,,,L8
