dates,satname,nzd0384-0000,nzd0384-0001,nzd0384-0002,nzd0384-0003,nzd0384-0004,nzd0384-0005,nzd0384-0006,nzd0384-0007,nzd0384-0008,nzd0384-0009,nzd0384-0010,nzd0384-0012,nzd0384-0013,nzd0384-0014,nzd0384-0015,nzd0384-0016,nzd0384-0017,nzd0384-0018,nzd0384-0019,nzd0384-0020,nzd0384-0021,nzd0384-0022,nzd0384-0023,nzd0384-0024,nzd0384-0025,nzd0384-0026,nzd0384-0027,nzd0384-0028,nzd0384-0029,nzd0384-0030,nzd0384-0031,nzd0384-0032,nzd0384-0033,nzd0384-0034,nzd0384-0035,nzd0384-0036,nzd0384-0037,nzd0384-0038,nzd0384-0039,nzd0384-0040,nzd0384-0041,nzd0384-0043,nzd0384-0044,nzd0384-0045,nzd0384-0046,nzd0384-0047,nzd0384-0048,nzd0384-0049,nzd0384-0011,nzd0384-0042,nzd0384-0050,nzd0384-0051,nzd0384-0052,nzd0384-0053,nzd0384-0061,nzd0384-0062,nzd0384-0063,nzd0384-0064,nzd0384-0065,nzd0384-0070,nzd0384-0071,nzd0384-0072,nzd0384-0073,nzd0384-0059,nzd0384-0060,nzd0384-0054,nzd0384-0055,nzd0384-0056,nzd0384-0057,nzd0384-0058,nzd0384-0066,nzd0384-0067,nzd0384-0068,nzd0384-0069
2023-04-15 22:07:04.808000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,278.72,272.01,270.04,276.63,282.00,277.33,280.83,292.14,292.94,293.04,300.19,310.43,305.90,313.37,315.43,310.82,288.00,280.30,311.15,293.37,288.90,339.28,,319.59,342.79,350.24,362.72,371.72,390.31,399.59,399.75,405.86,401.48,,,,,374.35,390.15,381.48,378.39,381.92,375.55,381.96,388.50,385.85,368.53,383.33
2023-04-23 22:06:45.046000,L8,,,,,242.71,252.62,240.12,243.41,240.52,240.37,253.34,256.17,260.94,273.64,273.61,282.16,280.24,281.84,285.17,294.93,316.35,312.14,313.60,325.11,335.31,336.12,341.29,342.27,336.13,340.78,344.30,349.46,349.95,353.25,369.45,366.86,365.60,341.72,347.75,356.75,374.50,374.41,359.01,353.06,345.72,360.66,368.89,377.27,258.11,378.85,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-02 22:06:41.744000,L9,,,,,,,,,,,,,,,,,,,,,,,281.11,290.35,297.64,302.26,288.44,275.93,300.69,288.41,311.00,308.23,313.74,306.32,312.11,320.55,333.93,313.94,303.90,313.22,316.70,322.51,,,,293.00,282.02,334.27,,327.27,345.67,353.35,357.42,364.35,385.57,400.10,400.11,404.63,397.83,,,,,368.76,387.03,380.52,372.26,370.42,364.54,379.44,387.53,382.99,,
2023-06-10 22:06:39.746000,L8,,,,,,,,,,,,,,,,,,,,,,,277.71,289.29,293.55,295.79,281.81,270.55,285.69,289.80,309.22,305.19,311.44,302.77,310.01,312.87,338.25,312.64,,,,,,,,259.32,282.92,326.29,,,342.34,351.38,356.62,363.92,384.42,399.98,312.03,402.65,394.77,,,,,368.18,388.85,381.23,368.40,372.79,363.91,380.18,385.50,,,
2023-07-04 22:06:45.539000,L9,,,,,,,,,,,,,,,,,,,,,,,268.15,286.53,292.97,300.37,302.15,305.77,309.83,281.90,284.34,282.51,305.96,306.48,318.59,304.41,308.98,312.61,,,,,,,,,288.38,337.33,,,340.86,352.29,362.52,367.19,393.39,401.19,401.80,409.18,400.57,,,,,375.74,390.71,385.25,375.24,372.69,370.41,380.99,387.63,,,
2023-07-28 22:07:02.846000,L8,,,,,,,,,,,,,,,,,,,,,,,273.92,286.89,293.91,300.89,307.56,310.61,310.70,,,,,,,,,,,,,,,,,293.53,288.09,341.58,,,353.80,360.29,367.90,382.59,396.08,408.36,403.82,414.39,401.87,368.09,,,,381.49,393.79,388.17,381.03,385.59,389.87,392.42,390.79,390.09,394.84,381.58
2023-08-05 22:06:59.027000,L9,,,,231.98,251.24,263.26,254.69,257.75,246.81,247.64,273.47,262.40,268.62,280.88,283.59,288.21,287.39,290.64,294.56,312.29,321.56,323.19,327.96,336.86,339.30,342.23,349.75,349.97,346.31,348.67,352.84,356.68,356.91,360.11,375.17,373.00,371.33,352.75,361.48,377.78,387.59,384.08,374.38,367.76,371.01,,,,267.73,384.93,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13 22:07:07.940000,L8,,,,235.32,251.70,263.85,255.97,258.38,248.28,249.10,269.84,260.89,267.40,282.22,280.95,286.20,285.65,291.42,289.63,309.37,323.49,322.12,330.62,335.71,338.57,339.91,344.32,347.45,344.69,346.74,350.72,354.01,354.31,356.54,370.83,368.13,367.18,351.89,358.05,375.64,383.89,380.10,372.50,362.78,368.63,372.03,374.37,381.00,266.76,381.22,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:07:04.005000,L9,,,,235.20,256.25,264.24,256.03,263.02,250.26,249.79,274.17,267.90,272.23,286.72,284.17,290.91,289.55,295.31,294.71,312.89,325.29,326.15,334.75,338.97,341.30,346.78,351.42,351.40,348.57,350.82,355.25,356.73,356.97,358.00,378.34,375.84,374.70,351.34,357.29,387.63,389.85,386.93,374.46,366.67,370.67,378.79,,,269.97,385.09,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 22:07:14.014000,L8,,,,236.89,251.05,262.87,254.72,258.58,248.51,249.00,267.55,262.59,265.16,279.05,282.19,284.66,285.39,288.95,290.31,304.84,323.45,323.15,326.88,335.87,340.10,338.85,347.28,349.89,345.01,348.04,350.62,356.92,352.74,357.45,378.53,385.08,388.36,350.33,370.55,394.44,390.85,388.49,376.91,360.54,366.48,,,,267.63,391.22,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06 22:07:14.613000,L9,,,,236.88,253.18,262.75,257.50,261.40,249.98,249.32,272.22,264.31,270.10,279.41,284.00,287.35,284.92,290.70,291.75,307.82,324.57,323.26,333.38,336.80,339.23,343.75,349.53,349.65,345.94,349.14,352.14,355.98,355.52,358.45,373.92,372.11,371.16,353.58,363.67,381.68,389.80,384.02,374.10,361.42,365.42,375.74,376.23,,267.53,387.23,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30 22:07:21.548000,L8,,,,,245.86,255.59,243.03,247.61,244.86,245.15,262.29,260.24,264.06,277.56,279.75,283.65,281.40,285.79,288.03,301.48,316.13,316.46,317.82,328.31,331.96,336.85,344.08,343.38,340.71,342.13,346.01,350.42,349.31,352.56,363.41,363.94,362.81,345.53,349.03,352.62,371.61,371.06,358.05,351.93,349.77,336.67,357.48,381.60,262.02,376.99,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08 22:07:22.193000,L9,,,,233.76,255.27,263.70,261.58,262.44,253.36,252.71,273.58,270.62,273.66,282.43,287.56,291.64,289.30,298.45,298.97,310.82,325.81,325.43,336.00,337.06,341.24,342.57,347.80,351.20,346.49,353.72,353.96,358.58,358.89,362.28,374.46,370.83,379.51,354.75,362.27,396.25,,,,,,,,,270.96,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24 22:07:27.973000,L9,,,,,255.24,262.54,258.78,259.94,251.54,250.94,272.52,271.05,272.59,282.99,285.04,287.97,285.37,290.60,290.92,309.77,320.97,322.84,331.98,333.63,337.73,339.91,344.91,346.49,344.39,346.91,348.93,354.56,354.46,357.73,374.19,369.06,369.00,352.41,354.93,368.12,391.03,391.39,,,,,,,270.53,395.24,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25 22:07:32.484000,L9,,,,,255.94,263.42,260.97,261.99,253.92,253.97,272.44,273.28,276.58,285.26,287.68,291.78,288.91,303.87,306.79,311.85,322.93,327.55,336.68,337.32,340.56,349.58,,,,,,,,,,,,,,,,,,,,,,,272.39,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 22:07:27.073000,L8,,,,,249.36,255.71,250.84,250.33,247.68,245.53,263.02,259.02,268.23,273.61,278.39,278.36,280.79,289.49,287.87,301.43,312.66,312.51,318.90,325.16,331.07,334.38,339.44,344.93,335.24,341.04,340.26,349.54,352.41,352.73,357.29,361.28,361.31,348.10,343.20,360.14,379.79,371.04,364.85,351.48,347.51,356.14,367.95,375.33,260.65,379.01,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:07:30.793000,L9,,,,,237.35,245.93,241.88,239.98,237.10,238.64,252.09,252.66,255.91,264.22,269.31,269.18,269.89,276.86,279.13,290.54,305.39,306.60,309.47,315.30,322.96,328.17,328.77,329.35,328.41,331.45,333.62,339.59,340.52,344.11,350.33,354.15,355.50,338.08,336.62,346.93,365.35,363.75,354.30,341.20,341.84,339.80,357.84,364.53,252.20,370.07,378.29,,,,350.49,344.21,330.21,321.80,,,,319.71,322.11,297.30,313.66,,,,,,,,,
2024-01-28 22:07:30.090000,L9,,,,,251.24,261.85,257.35,262.58,253.62,253.50,272.02,271.36,274.38,280.41,284.84,288.34,286.22,292.68,294.58,307.58,320.77,322.52,329.68,335.42,338.42,341.30,347.13,346.37,343.42,346.86,352.09,356.30,353.95,356.41,370.74,366.80,370.52,353.51,347.01,366.16,383.77,383.65,370.00,357.21,353.70,364.00,374.23,,270.58,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:07:29.811000,L9,,,,231.58,256.26,266.38,263.70,265.34,257.21,258.04,274.65,273.03,277.71,284.18,288.73,293.15,289.18,299.00,302.00,310.21,324.99,326.13,334.60,336.84,341.63,343.88,347.78,348.98,346.45,347.64,351.79,357.18,355.58,356.77,371.54,370.16,371.82,355.25,352.05,374.07,386.59,384.82,373.33,360.14,388.11,,,,273.62,386.72,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21 22:07:17.333000,L8,,,,231.06,257.61,268.06,264.03,266.28,257.56,257.06,276.15,274.46,279.29,285.78,288.91,292.64,289.64,298.39,298.82,309.72,322.67,326.23,334.63,336.80,340.28,344.10,349.05,348.76,346.02,347.93,350.94,357.77,355.96,356.55,372.56,369.20,370.48,354.64,354.75,370.96,387.13,386.41,373.99,361.63,355.54,374.78,377.96,,273.30,387.49,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29 22:07:23.348000,L9,,,,,259.01,267.76,264.27,266.44,257.74,256.14,275.44,275.56,278.66,286.66,289.84,292.05,289.47,301.63,299.45,310.56,324.73,327.62,335.49,337.63,341.10,345.48,350.08,350.01,346.88,349.33,351.86,358.23,356.99,358.80,374.02,371.77,376.21,355.78,363.79,377.41,389.10,,,,,,,,274.78,390.34,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08 22:07:05.574000,L8,,,,,254.17,264.64,259.72,263.54,252.96,251.90,272.46,270.62,276.69,283.87,286.31,290.56,287.20,291.94,295.71,308.47,321.59,324.54,334.59,337.20,340.09,342.77,350.19,349.13,346.43,349.16,354.65,361.79,357.43,362.86,376.88,373.24,375.52,355.85,356.81,377.07,392.58,390.96,377.06,362.03,358.61,375.30,,,271.17,393.27,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 22:07:23.404000,L9,,,,230.74,266.37,261.43,261.62,255.16,254.82,250.03,266.43,276.00,271.08,290.77,291.80,282.12,,296.50,324.18,310.95,336.72,328.07,335.70,336.95,339.59,339.76,343.83,345.37,340.49,343.82,346.65,353.69,351.83,355.44,363.28,,,,,,,,,,,,,,266.01,,,,,,330.21,409.59,370.51,394.37,348.05,298.60,318.44,410.90,,,,,,,,,,,,
2024-04-17 22:07:03.684000,L9,,,,,262.87,270.53,267.78,269.77,258.67,255.74,278.13,273.59,279.91,287.99,288.98,293.19,289.62,302.21,296.79,311.45,324.46,328.76,336.09,337.90,342.77,346.47,349.17,352.28,348.18,349.76,354.72,360.64,358.21,360.03,377.65,372.38,370.58,351.53,361.86,374.38,397.80,,,,,,,,274.03,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25 22:06:40.168000,L8,,,,,254.54,264.61,261.48,261.40,248.14,250.43,270.39,264.60,271.33,277.28,283.24,286.09,283.51,289.87,290.15,303.32,319.13,320.01,325.56,333.88,337.35,340.77,345.10,345.94,343.45,342.56,347.66,355.14,354.08,356.04,369.03,364.49,366.91,344.97,343.66,363.33,374.84,372.10,365.42,351.82,341.08,334.70,348.57,352.23,266.00,379.64,362.38,340.15,359.25,377.62,,,,,,,,,,,,390.15,,,,,,,,
2024-05-03 22:06:49.872000,L9,,,,,,,,,,,,,,,239.26,246.70,234.47,256.65,242.74,246.68,259.18,264.35,286.58,281.33,295.40,304.92,309.13,315.30,312.97,283.17,279.15,304.80,308.95,305.10,307.69,287.10,307.72,311.67,,315.58,316.54,342.84,314.29,,,252.39,272.88,278.39,,327.46,307.00,350.69,357.62,364.41,388.34,396.36,400.51,400.10,393.89,,,,339.84,368.85,387.22,374.81,373.33,371.49,362.80,378.13,386.96,,,
2024-05-11 22:06:27.762000,L8,,,,,,,,,,,,,234.60,241.88,247.15,251.42,248.85,259.69,256.33,252.14,267.43,278.62,291.56,294.05,305.60,308.60,312.73,317.89,316.61,319.74,312.71,316.10,326.38,322.72,331.73,316.48,338.31,315.25,,272.86,324.18,347.90,330.75,310.33,290.68,293.45,276.25,303.78,,353.92,349.45,360.58,363.37,376.81,392.95,400.65,405.80,407.07,400.38,,,,,374.93,387.82,384.95,378.73,378.33,369.62,384.98,392.51,386.63,,
2024-05-19 22:06:42.049000,L9,,,,241.52,264.00,271.83,269.21,269.27,259.59,261.92,277.04,274.96,277.41,287.79,291.23,292.34,290.25,297.29,298.00,311.00,324.03,327.22,335.60,338.83,343.20,346.22,351.07,352.66,350.20,351.05,356.53,361.82,358.94,365.68,374.83,370.84,373.75,352.75,358.33,381.63,388.54,387.55,378.02,361.10,360.41,374.08,378.79,,274.16,389.48,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04 22:06:35.804000,L9,,,,,,,,,,,,,,237.77,241.05,248.46,242.63,251.54,245.13,247.72,266.41,262.12,280.51,288.38,299.20,302.38,308.02,312.55,313.57,284.95,274.45,306.38,286.78,312.84,310.03,303.37,337.66,313.73,,314.67,313.40,337.62,,,,,279.41,280.68,,325.78,342.30,350.09,358.19,363.14,386.31,400.23,403.99,408.46,397.68,,,,,376.75,390.94,377.70,371.20,378.15,337.02,380.62,385.75,,,
2024-06-28 22:06:31.354000,L8,,,,,,,,,,,,,,238.84,242.46,248.62,245.17,255.43,250.89,250.92,268.09,266.59,286.78,289.91,300.28,294.82,303.04,312.99,311.51,280.68,,306.98,313.47,309.48,313.19,304.80,308.24,310.87,,,,,,,,,275.45,276.15,,,340.97,354.51,360.83,363.59,388.59,400.24,402.98,406.27,394.06,,,,,370.67,391.35,383.30,365.13,360.64,334.23,379.76,,,,
2024-07-06 22:06:32.918000,L9,,,,,,,,,,,,,,237.68,238.92,249.71,244.19,256.95,253.17,246.42,,260.51,281.15,288.01,300.06,302.31,306.71,313.23,308.98,278.06,,283.19,287.93,299.88,305.40,,,,,298.01,312.86,330.86,,,,,276.11,273.39,,317.11,338.44,347.54,353.82,360.84,387.14,401.72,401.37,402.09,397.37,,,,,365.92,388.11,357.71,369.35,364.51,361.08,379.86,385.24,,,
2024-08-23 22:06:59.383000,L9,,,,,258.42,269.23,264.94,265.77,255.89,251.74,275.75,270.02,274.74,284.05,285.35,289.90,286.98,296.57,293.56,307.52,321.41,327.54,330.24,334.48,342.81,347.61,354.44,352.69,348.00,367.08,364.64,371.63,363.27,368.18,379.97,374.99,383.26,347.62,371.54,385.64,395.67,391.40,385.17,372.93,372.24,,,,271.18,394.36,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31 22:07:03.291000,L8,,,,,,,,,,,236.76,236.73,239.49,248.09,250.96,254.86,254.18,263.92,263.28,264.14,278.44,291.22,286.20,276.29,282.18,293.34,317.63,320.23,314.51,318.34,,,,,,,,,,335.98,332.74,350.46,338.77,312.51,,,263.07,336.34,231.88,355.61,342.84,364.90,361.53,371.03,394.09,402.90,407.32,404.56,401.02,,,,365.64,371.76,395.19,382.97,375.90,378.99,363.40,384.60,390.65,376.42,,
2024-09-24 22:07:01.359000,L9,,,,239.32,264.63,272.70,271.05,270.21,260.82,262.42,279.07,279.59,281.06,288.88,291.66,293.81,291.41,303.98,298.22,311.24,325.47,328.82,334.87,338.20,346.64,348.68,352.73,354.74,350.12,354.90,359.29,376.43,,,,,,,,,,,,,,,,,275.30,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10 22:07:10.262000,L9,,,,236.70,264.16,272.90,271.90,270.91,262.57,262.25,279.44,277.10,281.52,289.23,290.89,293.47,291.62,301.87,298.91,310.75,325.18,328.12,333.78,335.77,343.81,343.76,350.25,353.23,348.39,351.12,358.34,363.08,358.49,362.91,375.37,371.05,374.68,355.57,356.61,375.89,389.86,387.58,380.85,363.60,363.04,365.93,379.70,,276.13,386.41,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18 22:07:18.673000,L8,,,,234.28,264.96,272.26,268.11,267.70,259.34,259.93,279.48,276.44,282.60,289.70,289.78,292.39,290.36,300.56,296.27,310.53,320.45,327.24,332.51,335.20,340.84,345.28,351.86,352.11,347.85,355.20,359.76,365.93,359.51,363.10,376.62,372.27,377.48,354.82,358.66,379.96,389.71,389.49,379.63,364.02,360.35,370.90,376.62,,275.00,387.88,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11 22:07:15.564000,L9,,,,298.80,271.23,270.68,270.36,267.76,260.42,260.88,276.40,276.00,281.44,287.87,290.47,292.50,290.82,299.62,300.08,308.87,320.87,326.41,331.41,335.29,342.03,340.14,349.82,350.28,347.44,350.02,355.16,366.03,393.56,366.49,394.55,370.48,375.58,355.26,351.12,372.25,385.70,385.96,376.90,361.14,355.92,367.91,375.87,,273.76,385.07,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19 22:07:19.849000,L8,,,,,,231.28,242.09,259.73,246.17,265.15,257.85,,,,263.97,307.26,287.00,292.42,286.31,297.00,311.34,309.98,300.82,335.15,305.87,337.00,344.13,339.22,341.93,342.99,343.57,354.64,349.06,343.74,355.83,349.77,358.59,340.09,345.44,370.83,387.85,376.97,369.66,354.10,331.74,331.27,351.42,363.81,,379.98,372.79,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13 22:07:21.847000,L9,,,,,242.38,250.09,243.83,245.11,241.65,244.28,255.78,260.30,266.37,280.24,276.09,278.07,282.52,286.15,285.17,298.64,309.64,315.62,319.92,325.48,329.24,331.41,337.34,340.03,335.80,343.12,340.39,353.40,348.20,354.12,365.58,364.25,366.82,349.34,347.98,364.80,388.92,380.92,378.85,356.60,353.18,362.20,369.26,383.37,258.78,385.50,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06 22:07:18.443000,L8,,,,,244.10,255.60,253.95,252.46,246.26,245.88,259.98,261.19,266.01,279.94,281.96,284.57,284.62,288.25,287.91,306.49,315.80,319.41,321.94,326.75,335.39,334.19,335.73,341.89,334.01,339.59,340.06,351.73,349.87,380.32,387.95,384.60,371.04,347.98,346.54,359.19,,379.35,360.51,350.94,350.80,349.82,373.83,377.81,263.84,380.65,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22 22:07:13.469000,L8,,,,232.57,251.66,262.78,263.00,263.61,255.30,255.18,269.42,270.97,273.61,281.97,287.50,289.50,287.78,294.09,292.51,307.67,324.45,324.53,329.13,334.25,341.26,341.40,347.38,350.11,348.88,348.06,354.42,360.58,355.94,364.66,372.58,372.02,375.92,354.17,358.66,371.59,383.20,380.12,376.09,360.96,366.52,361.86,376.10,378.23,269.62,385.61,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:07:20.065000,L9,337.38,337.64,,232.63,251.21,263.21,260.20,262.04,252.56,249.19,266.16,265.21,272.82,282.99,284.12,289.06,286.97,291.14,294.67,310.12,321.48,324.49,329.30,334.51,341.05,340.31,353.98,346.98,345.88,350.00,351.48,359.66,358.16,359.19,372.45,370.92,371.75,354.89,358.68,371.49,384.51,382.78,376.91,360.55,369.93,369.14,377.79,,270.19,388.72,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 22:07:17.137000,L8,,,,,248.39,261.44,258.32,258.91,249.74,248.51,266.40,264.41,271.64,281.22,282.59,285.92,284.45,289.04,290.15,305.83,321.14,321.07,324.50,333.44,339.15,338.44,347.65,345.67,343.86,348.27,350.45,357.35,354.77,357.15,370.10,368.72,368.24,353.60,346.54,371.78,381.26,379.04,371.77,357.98,358.42,363.59,373.18,378.50,266.51,385.76,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23 22:07:07.365000,L8,,,,,256.45,268.09,267.33,269.06,260.69,262.25,276.44,278.17,280.74,286.98,291.03,295.18,289.28,297.15,302.36,312.92,326.34,328.21,333.80,338.90,343.78,349.22,353.21,350.52,349.90,350.94,358.64,363.57,360.98,363.79,373.44,372.19,376.07,357.85,359.40,376.61,384.19,383.13,375.81,362.00,368.10,370.12,374.77,,275.64,387.34,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:07:06.727000,L9,,,,,248.32,260.77,259.06,255.60,246.61,247.17,265.68,266.87,266.94,277.61,279.46,273.67,280.88,282.35,286.73,304.70,319.12,320.53,317.81,326.71,336.91,343.01,338.92,344.60,340.62,344.66,350.96,354.13,355.82,370.55,389.14,373.97,360.30,346.07,347.95,389.42,357.22,382.46,366.20,357.48,350.33,369.40,369.72,355.10,263.18,379.48,351.91,368.60,,,,,,,,,,,,,,,,,,,,,,
2025-04-12 22:06:48.304000,L8,,,,231.01,251.79,265.12,266.28,265.34,255.33,250.55,270.67,265.12,267.93,280.53,283.45,285.50,284.12,288.63,288.76,306.04,319.98,319.02,320.32,330.44,336.55,336.60,339.94,347.48,340.98,345.27,344.81,357.21,352.72,357.10,372.41,369.95,368.24,345.24,348.66,371.10,390.87,373.74,366.89,354.13,348.06,354.61,373.48,375.71,267.51,381.19,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 22:06:54.456000,L9,,,,,,,,,,,,,,,224.68,237.01,235.04,232.08,239.83,221.02,,,267.77,276.84,280.34,278.06,282.14,282.03,285.72,289.96,297.96,303.38,290.54,302.65,298.43,311.16,313.98,313.56,,,,,,,,,277.96,333.63,,,340.07,351.74,358.56,367.15,392.70,400.28,407.29,404.07,401.86,,,,,372.80,389.73,379.70,374.97,376.50,366.06,380.92,304.41,326.44,332.72,365.78
2025-05-14 22:06:38.478000,L8,,,,,237.29,249.71,240.91,241.75,237.70,235.77,251.39,252.52,258.52,267.46,269.71,271.95,273.47,275.85,281.69,291.93,309.50,308.93,310.41,322.87,330.11,336.65,342.08,336.52,341.66,342.11,343.10,351.48,354.71,352.63,362.79,358.24,357.47,338.21,342.73,368.64,375.05,372.03,363.20,353.55,346.03,354.52,369.23,378.57,252.60,374.11,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22 22:06:43.734000,L9,,,,,,,,,,,,,,,,,,,,,,,267.08,279.32,282.95,283.19,282.53,281.79,287.87,294.69,308.76,305.61,292.75,304.75,302.86,313.36,317.70,313.56,,,,,,,,,278.75,280.75,,,335.67,349.19,358.38,364.91,390.63,404.13,408.39,412.14,402.12,,,,,375.14,395.23,373.32,373.50,377.81,366.65,381.36,387.33,396.04,,
2025-05-30 22:06:42.533000,L8,,,,,239.11,255.18,244.63,242.28,236.26,231.93,249.79,248.45,256.84,265.63,264.94,268.94,269.21,273.84,277.68,288.46,303.99,302.82,304.88,318.35,333.90,334.68,336.08,329.32,336.14,341.52,340.71,351.66,352.58,351.01,362.31,360.95,358.15,326.13,341.28,347.92,373.01,363.88,354.91,347.58,344.66,369.52,372.43,376.26,251.46,369.41,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17 22:07:04.709000,L8,,,,,243.64,252.75,249.28,242.26,237.47,239.41,252.06,252.96,257.75,266.39,270.94,271.21,271.93,277.89,281.15,293.68,309.95,311.01,311.33,317.85,329.88,331.51,334.23,337.26,334.35,337.99,340.85,347.24,349.57,350.57,360.22,356.76,358.63,335.55,342.92,360.82,371.93,363.39,355.26,347.58,339.50,356.46,364.87,371.55,252.82,371.40,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25 22:07:06.294000,L9,,,,231.20,249.38,262.77,255.83,250.66,243.79,243.21,261.35,255.92,262.19,271.55,274.88,276.49,277.08,279.86,286.09,297.61,323.56,316.47,314.73,333.81,335.19,338.02,345.32,345.35,341.35,343.70,345.98,355.98,352.14,353.72,366.64,363.47,363.12,336.49,349.96,367.68,377.37,366.90,358.55,354.19,345.38,368.23,368.35,379.57,258.13,378.23,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02 22:07:09.825000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.68,272.95,274.69,,,334.66,347.24,359.35,363.43,395.73,399.43,406.77,404.59,337.13,,,,,368.76,389.04,375.59,373.38,372.52,364.50,376.36,343.39,393.72,,
2025-08-10 22:07:16.143000,L9,,,,,257.65,268.43,265.05,264.64,251.88,250.51,272.43,265.52,270.82,286.14,283.16,285.55,287.62,290.54,299.50,313.73,334.11,339.64,333.50,346.96,338.50,340.68,355.57,355.36,350.39,351.67,350.58,360.31,356.71,363.12,372.99,368.07,366.52,338.64,341.15,382.91,392.42,382.18,356.27,348.22,346.20,353.27,368.84,,269.52,385.83,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26 22:07:21.236000,L9,,,,,251.60,263.31,261.27,258.18,246.83,247.69,266.71,261.16,264.33,276.64,280.59,280.91,280.27,283.34,284.69,302.35,320.94,317.65,317.61,324.10,333.54,335.15,339.70,346.64,340.34,343.55,345.35,354.75,351.10,355.00,363.85,362.10,362.57,341.51,347.58,363.74,379.39,370.59,363.23,353.76,349.85,353.62,366.35,372.25,261.57,380.38,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:07:27.204000,L8,,,,230.32,253.74,266.21,264.28,263.65,252.64,251.64,272.38,268.51,272.21,281.37,285.96,287.28,286.06,288.17,292.44,306.57,326.01,330.28,328.42,338.29,338.13,341.43,353.65,349.47,345.73,347.37,348.83,355.44,354.14,357.76,368.11,365.76,366.48,349.86,348.46,369.74,384.15,382.11,374.29,359.43,351.70,369.38,372.19,,270.33,389.37,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05 22:07:28.631000,L8,,,,232.07,258.54,268.82,268.04,268.05,256.99,256.20,274.25,272.72,276.43,287.59,287.70,289.28,289.69,292.81,292.54,311.59,328.14,334.48,337.79,340.26,341.86,345.55,355.34,353.67,351.42,352.45,355.69,359.19,356.01,362.94,373.61,367.93,371.21,349.63,349.29,368.27,386.78,388.09,376.62,357.23,352.01,354.99,373.65,383.60,271.70,385.75,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 22:07:29.182000,L9,,,,236.36,260.27,270.07,269.08,266.42,256.87,256.46,275.87,273.86,278.54,286.54,288.84,290.84,289.31,290.50,297.36,309.80,326.29,333.40,334.97,338.79,341.19,345.06,355.22,353.29,349.41,352.05,353.14,359.16,355.69,360.44,372.59,368.83,370.67,353.32,354.62,371.92,386.80,382.97,375.83,362.51,352.75,371.40,375.43,,274.72,387.12,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06 22:07:31.775000,L8,,,,236.13,255.05,265.50,265.48,261.97,253.82,255.84,271.53,271.28,274.63,281.82,286.58,287.14,285.92,289.75,292.15,305.42,323.07,325.33,329.17,335.00,338.62,341.20,347.89,349.23,346.60,347.04,349.79,356.52,354.05,357.78,366.88,366.00,369.39,351.57,348.25,368.34,380.68,376.45,370.23,358.60,350.56,364.99,372.14,381.61,267.78,384.13,,,,,,,,,,,,,,,,,,,,,,,,
