dates,satname,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0045,nzd0513-0046,nzd0513-0043,nzd0513-0044,nzd0513-0039,nzd0513-0040,nzd0513-0041
2015-12-27 22:20:55.079000,L8,368.85,354.39,350.03,348.27,349.02,347.91,346.20,342.82,343.39,338.00,332.19,330.71,334.30,339.22,332.67,330.54,331.34,334.09,339.02,340.47,338.90,336.77,337.71,341.22,344.17,343.90,339.50,336.64,333.00,336.50,338.08,345.84,352.42,348.66,342.01,346.34,350.04,353.54,355.72,356.80,352.55,351.98,344.77,348.68,346.88,341.02,341.88,339.38,338.87,337.48,343.08,345.36,356.38,357.08,357.15,349.64,348.79,350.10,350.51,350.29,360.20,365.04,362.09,341.89,335.12,322.72,298.52,341.60,352.73,361.38,358.52,361.60,367.12,364.34,358.44,355.07,354.31,330.26,292.58,273.83,332.64,336.64,336.36,338.16,339.61,340.84,342.75,351.70,351.29,356.35,359.91,355.76,351.18,339.56,347.40,,,317.32,,
2016-01-05 22:14:40.992000,L8,365.57,358.02,352.34,350.98,353.03,351.34,347.44,346.71,346.32,340.87,333.53,334.07,336.34,340.49,334.90,332.39,335.34,335.76,340.15,343.33,339.08,339.27,339.50,343.00,345.90,347.65,341.60,338.14,334.58,338.02,339.71,345.78,352.43,348.38,342.47,343.65,350.27,353.06,354.77,356.02,350.24,351.74,344.42,350.49,346.77,341.64,341.78,339.31,341.87,337.02,346.36,345.13,358.45,356.94,359.76,350.13,349.48,351.23,350.20,351.29,360.53,366.27,364.87,344.18,334.74,322.45,298.19,337.85,353.27,361.63,358.19,359.16,367.10,364.24,357.71,354.09,353.36,329.43,293.10,317.59,329.38,333.10,337.12,337.98,339.45,340.30,343.20,352.49,350.59,354.94,358.43,356.31,351.51,332.15,345.30,,,,,
2016-02-22 22:14:30.292000,L8,364.42,357.95,351.60,350.80,350.76,349.48,347.10,347.32,346.79,339.25,332.86,335.80,334.43,339.67,332.18,332.19,335.15,334.85,339.42,346.41,339.42,337.27,337.36,341.30,345.08,347.04,337.75,336.27,332.25,336.69,338.52,344.99,351.52,348.22,340.25,340.28,349.38,352.47,354.21,354.98,352.43,351.00,346.28,348.38,349.13,342.91,344.19,340.84,342.54,336.97,345.52,346.42,358.03,357.60,359.02,350.65,349.91,350.75,352.07,351.64,362.78,365.51,366.29,341.26,334.41,322.49,299.00,337.49,352.33,362.91,359.03,361.40,365.36,365.69,358.18,355.22,354.88,326.26,291.93,318.38,329.92,334.01,336.22,335.93,339.39,340.41,344.01,349.42,349.55,353.94,357.36,354.84,351.04,,340.12,,,,,
2016-03-16 22:20:36.438000,L8,327.57,340.89,334.95,332.38,337.48,332.59,334.99,329.24,324.40,317.65,320.42,312.60,320.78,322.86,316.90,316.67,315.66,321.48,323.09,326.48,319.92,312.89,322.85,324.02,326.20,327.95,321.50,,,,,,,,,320.29,325.41,330.78,339.26,333.48,326.85,314.91,303.89,307.91,299.89,299.78,317.78,323.79,324.06,322.47,327.92,,,337.82,341.56,333.89,336.51,335.66,334.53,329.87,327.52,334.03,345.82,328.08,292.88,299.59,,316.60,335.99,339.40,273.90,336.59,347.43,343.01,341.72,333.69,315.78,292.39,268.71,,307.27,312.37,316.31,319.68,287.62,322.23,,,,,,,,,,,,,,
2016-03-25 22:14:20.047000,L8,368.22,360.38,351.26,353.52,279.04,,,,,,,,,,,,,,,,,,,245.17,339.97,340.69,332.34,327.59,324.94,332.67,325.92,339.00,348.72,351.67,344.73,345.92,353.41,357.41,356.96,354.76,360.89,355.08,353.67,349.40,354.45,343.05,,,,332.65,332.41,343.73,356.64,357.49,349.76,348.51,346.17,349.68,351.83,317.84,302.81,319.29,357.11,336.82,331.52,322.86,289.95,335.22,350.21,358.71,356.19,357.49,364.18,375.33,348.51,358.29,324.16,345.13,312.99,307.33,265.14,268.40,257.07,274.36,,321.58,338.44,355.87,353.18,357.08,359.71,357.94,355.87,340.77,347.30,,,328.82,,
2016-04-26 22:14:08.933000,L8,317.37,326.13,330.69,326.10,296.41,311.95,334.62,321.85,298.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.45,311.33,348.94,338.55,339.54,336.46,337.44,334.05,332.84,337.59,345.34,328.81,301.12,302.86,,323.28,330.58,311.24,336.95,339.71,348.93,340.16,342.57,335.69,329.28,300.10,268.97,,257.72,312.41,316.35,321.37,277.08,328.82,328.78,,,,,,,,,,,,,
2016-05-12 22:14:08.416000,L8,,,,,,,,,,,290.62,299.71,310.33,325.37,315.61,317.74,316.92,320.68,327.10,328.95,315.36,307.21,325.20,320.35,326.30,329.49,294.03,,,,,,,,,,317.54,333.69,333.70,331.95,317.21,,,,,,,,,,,,,323.69,338.67,306.57,336.79,333.26,329.93,321.17,,334.82,338.26,315.52,,,,314.47,299.01,293.97,322.47,333.39,339.97,333.48,329.81,328.47,283.00,,,,295.31,304.45,301.70,317.27,314.13,317.70,327.91,,,,,,,,,,,,,
2016-06-04 22:20:28.125000,L8,,,,,,,,,,,305.72,304.49,311.96,326.53,316.39,320.61,315.38,321.62,328.35,338.58,318.95,314.52,324.67,325.82,329.26,330.81,317.73,,,,,,334.50,190.90,315.36,324.48,329.56,337.62,335.68,336.95,323.13,,,289.53,299.51,292.08,295.49,320.46,311.38,294.15,314.03,,,,,310.79,337.96,333.33,326.76,322.04,,,,,,,,323.39,323.89,309.14,315.93,330.85,299.24,335.40,329.14,336.77,293.38,296.43,266.37,,297.88,307.15,307.37,318.60,321.32,327.01,332.70,342.54,318.27,343.53,345.69,333.97,333.61,,221.53,,,,,
2016-07-06 22:20:41.229000,L8,353.18,345.41,358.14,351.54,316.43,329.24,354.59,350.46,334.67,333.69,341.23,350.28,348.69,350.10,342.90,342.28,339.63,343.32,349.29,356.03,352.38,352.61,350.62,352.81,357.36,354.49,352.72,343.35,344.29,350.47,351.84,358.49,362.63,358.83,353.74,354.81,362.43,365.71,365.24,366.16,369.73,364.00,357.20,362.09,365.11,356.54,339.00,339.96,342.49,330.78,344.28,341.09,359.28,364.43,362.11,358.38,353.03,355.65,353.66,357.87,366.88,374.53,370.83,346.15,341.65,331.34,310.16,342.58,356.32,352.53,371.14,360.32,367.05,370.30,363.52,360.72,363.27,340.68,295.04,328.39,336.24,340.38,343.36,343.55,345.20,345.15,353.36,365.30,360.81,367.39,370.88,369.46,363.84,352.13,356.03,,298.54,351.97,,
2016-08-16 22:14:41.427000,L8,366.06,354.93,352.62,350.73,354.16,350.42,346.24,349.03,346.02,341.48,337.98,339.68,342.02,342.93,339.59,338.00,337.83,341.60,343.73,350.01,347.54,343.44,345.89,348.88,350.44,349.32,345.14,343.78,339.65,347.50,347.50,351.85,362.30,356.40,348.90,349.38,359.19,358.63,364.17,359.30,363.51,362.13,356.54,356.91,354.75,352.30,342.82,345.86,345.04,345.22,349.33,353.24,360.00,361.73,361.65,356.38,354.64,355.05,354.57,360.22,369.36,375.20,371.06,347.43,342.89,334.58,327.39,348.79,358.92,362.51,363.41,363.35,371.44,372.06,365.41,361.96,364.41,343.12,291.62,334.00,336.81,340.78,344.42,341.13,344.69,346.80,353.40,360.88,358.21,364.77,365.28,366.58,360.76,340.35,351.70,,246.23,343.68,,
2016-09-01 22:14:48.072000,L8,376.25,357.29,353.11,353.67,356.03,352.32,347.70,349.55,346.39,340.67,335.67,338.95,343.60,342.85,340.26,336.45,338.84,341.27,343.68,350.17,345.34,342.65,345.10,350.14,349.41,349.23,346.18,344.73,343.43,347.68,348.01,352.19,363.02,354.71,349.40,348.85,358.68,359.64,362.80,360.96,361.97,361.27,354.84,353.72,355.23,351.50,346.01,345.32,348.02,343.85,352.32,350.69,361.65,361.16,361.29,354.06,349.83,354.90,354.76,359.74,366.17,371.21,368.12,345.32,394.36,,,372.69,362.69,363.71,359.01,358.74,364.54,366.70,358.17,358.60,356.09,330.80,288.94,177.54,212.46,337.81,340.78,338.01,338.96,338.99,342.83,361.48,357.92,365.10,367.45,365.55,362.49,343.53,349.78,,,342.79,,
2016-09-08 22:21:00.541000,L8,375.87,357.30,352.29,352.94,350.75,350.60,348.22,347.74,347.15,339.46,335.12,338.70,342.40,342.45,339.42,338.04,339.05,340.32,344.06,351.01,346.29,342.72,345.50,348.73,349.07,348.73,345.67,343.93,342.06,346.19,346.87,351.74,360.94,351.44,348.18,347.47,358.54,356.55,360.05,359.61,358.97,357.31,353.16,354.85,353.48,348.68,344.32,343.25,345.11,341.44,349.35,351.08,359.96,359.27,361.17,354.70,351.65,352.07,352.30,357.31,365.10,371.10,367.19,342.63,337.10,328.75,311.01,341.82,354.38,360.44,361.26,359.70,364.68,366.69,359.19,359.35,359.20,335.53,292.66,321.76,333.52,335.74,340.64,337.55,340.88,342.29,347.47,359.87,358.41,363.25,364.62,364.02,361.25,324.26,348.75,,,338.21,,
2016-11-27 22:21:07.723000,L8,,,,,,,,,,,,,,,,,,,,,283.74,321.85,316.90,281.12,307.82,283.50,312.42,,279.64,315.97,309.98,325.47,339.51,333.61,324.50,324.18,335.51,336.08,331.74,341.09,337.68,329.75,320.07,324.97,316.63,316.30,320.97,311.02,312.26,319.11,331.34,332.96,341.22,337.76,342.45,335.43,335.91,338.34,337.57,337.10,341.93,339.04,344.32,325.18,320.65,308.54,281.56,278.30,334.22,343.49,342.99,344.13,352.36,338.01,290.02,296.61,334.57,313.54,272.85,245.84,,,,,,,,338.41,333.01,340.97,,,,,318.64,,,,,
2016-12-29 22:21:01.343000,L8,379.75,356.24,351.69,351.90,354.01,351.36,347.85,347.65,346.73,340.57,335.20,336.75,339.57,341.40,336.15,333.19,335.57,337.60,341.27,346.34,340.48,340.44,342.26,345.20,346.28,347.58,343.07,341.26,335.60,340.15,343.07,349.46,358.19,354.75,347.65,351.15,354.35,357.17,358.94,358.95,357.03,354.75,348.18,350.49,349.03,343.63,343.45,343.30,342.18,340.46,346.88,347.22,358.96,359.95,360.86,353.55,351.28,354.80,354.46,353.36,361.94,367.72,367.26,345.31,338.18,328.48,309.87,342.97,356.50,364.54,360.69,361.81,369.61,363.47,353.00,351.23,357.83,334.93,293.80,319.67,334.67,337.55,339.68,338.35,341.04,342.84,345.78,356.34,353.52,360.25,362.90,357.92,355.29,326.52,349.78,,,325.85,,
2017-01-30 22:20:50.623000,L8,382.41,357.93,351.52,350.77,352.28,350.02,346.25,346.32,345.73,338.87,333.11,334.73,337.09,340.45,335.14,332.03,334.51,334.30,339.37,345.08,340.05,337.66,337.66,342.35,344.47,345.11,340.11,339.44,334.55,338.32,339.87,348.32,355.47,352.30,345.35,349.13,353.09,356.15,356.15,357.03,355.18,352.16,346.28,349.94,347.90,342.39,342.12,341.44,341.73,339.66,345.10,348.66,357.20,358.74,359.05,352.36,350.26,353.43,351.69,350.08,361.58,367.69,367.81,342.67,334.92,326.77,304.58,340.94,353.68,362.77,359.34,363.15,368.44,366.20,355.80,356.65,356.36,330.24,291.23,319.09,332.39,335.72,337.94,336.56,339.54,342.16,345.00,353.54,349.57,356.34,358.98,357.46,352.86,326.57,349.17,,,332.18,,
2017-02-08 22:14:34.654000,L8,378.60,361.90,353.43,352.23,354.91,352.26,347.21,349.30,346.85,343.37,,,,,,,,,,,,,356.99,345.34,345.70,348.42,335.08,336.79,328.98,344.72,335.98,344.94,367.23,350.78,345.52,345.08,351.61,356.01,355.70,357.14,353.55,353.01,348.20,351.83,349.97,346.33,342.80,342.33,343.11,340.64,348.63,350.23,359.73,360.74,360.84,353.91,349.36,354.59,352.43,356.17,362.50,369.60,368.26,346.98,337.49,327.66,306.01,340.38,354.18,362.97,360.06,362.64,370.19,367.85,358.20,357.83,358.08,332.61,293.03,318.24,332.71,336.11,339.19,337.93,341.20,344.44,346.55,373.50,,,,,,320.87,349.23,,,,,
2017-02-15 22:20:43.526000,L8,334.86,341.36,333.68,333.83,339.25,334.42,332.13,330.43,326.61,319.49,314.80,316.16,321.95,321.32,317.89,315.98,317.26,321.28,321.65,327.47,319.92,318.48,322.95,327.53,326.68,328.63,323.28,321.19,311.08,318.18,296.12,295.79,,329.72,321.08,324.73,330.33,333.50,335.70,334.83,336.66,321.45,320.25,324.33,307.03,304.51,319.90,323.65,325.13,324.27,328.85,,,338.86,293.26,332.25,335.69,329.93,334.89,316.34,,325.10,333.33,295.19,289.11,295.13,,,329.54,326.97,334.02,337.69,344.99,341.89,331.67,333.23,320.44,292.37,270.29,,312.80,318.81,319.61,318.79,321.74,318.82,,,,,,,,193.79,317.06,,,,,
2017-04-20 22:20:11.117000,L8,367.48,356.24,350.42,349.48,352.93,349.32,345.47,349.22,344.53,337.76,332.17,336.91,336.57,340.54,336.31,332.18,336.91,335.99,341.32,346.74,341.66,341.34,343.48,343.07,347.67,348.41,343.12,340.28,336.19,344.78,344.89,351.53,358.34,354.43,350.28,347.20,355.28,356.94,356.48,357.39,359.69,356.04,353.38,351.91,354.93,350.61,344.09,343.33,344.59,341.37,348.34,348.67,357.64,360.07,361.21,353.44,349.54,350.43,349.34,355.28,364.42,368.72,368.16,341.50,335.16,328.31,311.15,338.95,354.06,359.35,359.89,360.51,364.61,368.52,360.39,360.11,358.27,334.96,293.47,321.72,333.53,337.85,340.69,339.61,340.81,343.24,346.62,356.26,355.95,360.73,362.42,360.83,357.23,308.85,349.60,,,338.77,,
2017-05-06 22:20:07.089000,L8,368.70,356.80,355.91,349.96,354.85,350.22,346.56,350.86,346.26,339.52,341.23,340.31,346.01,342.23,341.35,339.46,339.21,341.19,343.06,350.43,348.91,344.30,347.74,349.68,352.70,351.32,348.55,345.42,343.99,349.07,351.48,357.30,363.56,358.05,354.85,351.08,359.94,363.05,362.33,361.21,364.75,363.95,356.39,359.22,358.90,354.70,343.82,346.62,345.61,343.60,349.92,352.27,361.67,361.58,362.00,356.50,351.57,355.50,351.54,360.10,368.60,375.83,373.16,341.56,340.19,333.42,317.62,346.30,357.37,358.54,361.57,364.86,368.04,371.72,364.71,363.00,363.58,340.21,294.89,327.83,338.28,342.42,346.13,343.31,345.41,346.90,353.40,361.43,358.95,365.72,369.36,364.51,360.90,327.79,355.35,,,341.62,,
2017-06-07 22:20:26.915000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.29,303.03,304.61,304.74,305.41,307.92,327.48,328.72,316.79,322.93,,,,,,298.90,313.59,309.50,312.93,,,,,,,,,,,307.90,319.46,322.65,316.25,345.19,349.56,342.70,317.94,277.41,310.11,240.46,317.71,327.98,329.20,332.40,333.27,339.24,,,,,,,,,,,,,
2017-07-02 22:14:23.696000,L8,,,,,,,,,,,,281.88,307.32,276.46,299.05,306.57,307.25,263.52,315.17,325.82,303.57,295.11,306.68,314.12,319.81,301.02,309.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.74,316.58,304.35,310.10,311.73,308.08,297.48,277.49,256.09,,,,,,,,311.43,306.05,316.85,268.57,,,,,,,,,,,,,
2017-07-09 22:20:35.589000,L8,356.08,350.10,360.22,357.89,336.66,335.34,355.29,354.68,340.95,336.38,344.90,350.09,349.50,352.33,342.80,344.94,342.08,345.59,352.62,357.27,352.95,354.60,354.79,354.72,359.64,356.46,356.25,347.24,348.84,355.68,360.90,364.42,365.86,361.13,359.17,363.10,365.22,370.39,366.92,368.92,372.21,365.11,359.79,363.56,367.63,359.69,347.26,352.87,348.32,334.62,349.03,343.44,360.31,363.59,363.48,359.03,342.64,349.06,351.02,359.12,372.26,377.80,373.01,348.11,343.97,334.06,326.71,349.61,362.31,353.15,366.97,363.37,369.47,370.33,367.88,365.58,364.65,349.34,314.94,330.00,338.55,342.76,347.28,347.22,349.98,350.84,354.65,371.30,367.19,371.27,376.17,377.19,366.85,,356.89,,,354.34,241.98,
2017-08-03 22:14:35.682000,L8,355.18,351.08,357.00,351.16,352.08,351.07,350.41,351.51,344.57,341.15,339.18,344.79,344.10,345.53,338.74,340.26,338.89,342.96,347.61,349.37,348.01,345.90,345.94,349.51,355.81,349.40,346.96,345.28,344.01,348.07,348.47,355.45,362.78,357.61,350.65,346.77,361.16,362.20,365.04,361.20,362.21,362.69,354.75,359.42,359.06,352.97,344.60,342.85,345.25,335.26,350.14,343.66,360.87,359.58,363.90,356.28,354.03,352.53,350.78,355.81,363.30,371.75,368.41,346.53,339.65,327.54,309.98,344.66,355.75,357.78,362.70,362.49,364.90,364.25,358.25,358.11,361.82,339.11,291.72,320.85,335.13,337.31,344.10,339.75,343.89,346.88,348.53,360.63,357.25,365.26,367.20,367.62,358.52,,336.12,,,,,
2017-09-27 22:21:00.343000,L8,338.70,341.97,335.26,339.67,341.11,338.27,337.97,336.66,336.19,328.56,322.23,321.13,322.81,328.13,319.70,321.25,318.82,322.66,327.16,332.31,326.68,328.29,326.46,330.13,329.50,332.26,325.99,324.64,318.18,306.02,302.98,,,336.85,329.16,328.27,336.41,338.39,343.38,339.05,,,,283.07,286.64,301.10,322.63,323.00,325.23,324.81,329.60,334.63,339.67,340.93,343.25,332.83,312.26,336.45,335.31,336.72,320.72,330.74,346.18,327.47,320.75,307.22,275.50,323.66,336.16,337.84,340.93,335.15,341.46,343.88,337.68,335.32,333.94,312.19,270.72,250.18,297.15,305.61,303.15,319.87,325.09,324.75,329.82,,,,,,,92.48,222.15,,,,,
2017-10-29 22:21:05.518000,L8,363.51,370.42,354.18,353.49,355.98,352.10,351.31,352.07,348.11,341.17,336.53,340.01,342.91,342.27,339.95,335.76,339.28,341.13,341.53,349.98,343.57,342.85,344.90,348.68,349.13,349.57,345.46,344.70,339.30,344.40,344.67,353.88,360.04,356.55,350.87,352.65,356.30,360.37,360.58,360.16,359.37,355.19,351.14,351.59,350.31,346.89,347.26,346.03,344.98,341.80,350.11,354.94,362.46,361.39,363.23,356.25,353.19,357.62,356.10,359.11,366.47,370.08,367.49,343.03,341.05,332.20,304.05,345.66,353.47,363.73,361.50,365.66,373.17,370.34,362.40,361.25,359.89,337.41,291.73,320.08,337.63,342.09,342.96,341.06,344.09,345.56,348.46,358.03,355.97,362.91,365.32,363.02,358.23,,337.75,,,333.36,,
2017-11-30 22:20:56.190000,L8,361.08,359.82,350.96,351.21,349.72,349.60,347.21,350.21,346.03,339.03,332.73,334.65,335.30,339.38,333.90,332.43,333.93,334.14,339.35,345.96,339.96,339.79,340.10,342.95,345.50,345.25,341.60,339.71,333.84,337.56,339.86,349.29,355.91,352.27,346.42,349.84,352.88,355.96,356.03,357.94,355.45,352.73,345.27,349.67,347.44,343.18,344.14,343.02,340.29,338.93,345.23,349.01,358.26,357.92,360.14,352.90,350.94,353.53,352.32,352.42,362.23,366.62,361.88,341.61,335.24,327.62,301.82,341.80,351.90,363.22,359.23,362.07,368.96,366.67,358.03,357.69,357.03,331.78,288.73,318.86,333.67,336.86,339.78,337.74,340.23,342.33,345.00,353.86,351.31,358.18,360.58,357.07,351.20,,332.53,,,,,
2017-12-25 22:14:47.702000,L8,368.58,362.05,353.69,351.67,355.08,351.71,347.67,349.21,346.28,339.97,334.07,336.99,341.60,341.23,338.48,333.61,339.09,336.43,341.67,347.57,340.32,344.49,342.32,344.61,347.75,349.16,344.12,342.30,334.68,340.94,344.21,351.15,358.54,352.19,348.26,361.85,364.69,374.88,371.03,,360.09,354.86,350.31,351.82,351.67,345.55,345.23,345.68,346.40,343.87,349.54,350.00,360.57,362.16,362.30,354.01,350.75,356.36,355.83,357.04,364.17,367.78,369.71,347.16,338.44,328.36,300.70,342.48,356.85,363.74,360.23,362.70,369.06,366.71,358.51,357.86,356.93,334.81,290.53,321.00,335.35,339.84,340.36,339.14,342.09,344.82,346.27,355.86,354.75,359.00,361.66,358.45,355.53,,332.76,,,322.06,,
2018-01-01 22:20:56.342000,L8,362.53,366.65,352.53,351.63,353.01,351.03,347.70,348.54,345.54,338.97,333.05,334.10,335.63,339.76,335.82,332.92,335.88,334.41,340.90,346.20,339.59,339.76,340.41,341.96,346.85,347.92,340.46,338.05,331.71,337.78,340.27,349.53,354.37,351.36,346.10,348.46,351.82,356.58,356.22,357.72,356.22,353.39,347.59,351.19,349.34,343.62,344.12,343.99,344.74,343.40,346.02,347.91,355.95,360.53,361.41,353.13,350.66,354.43,352.52,352.52,361.60,368.17,369.43,345.11,335.18,326.59,299.46,340.96,357.24,363.81,360.47,362.39,368.01,364.35,358.76,357.54,356.48,329.55,286.49,315.16,334.45,337.50,339.98,337.17,339.48,342.47,345.19,353.29,350.29,355.52,359.56,356.38,349.21,,328.37,,,330.24,,
2018-02-11 22:14:26.201000,L8,371.17,362.09,355.39,353.27,357.29,353.43,350.68,350.91,348.89,340.98,333.53,337.99,340.31,341.65,338.49,333.65,337.72,334.74,342.06,346.67,341.82,341.27,342.09,343.33,348.05,348.91,341.05,340.05,332.64,340.79,341.64,349.28,353.91,349.44,342.94,346.44,351.42,354.83,355.96,357.36,358.39,353.77,351.07,350.39,353.81,347.33,345.83,345.60,347.31,345.52,349.00,350.93,359.96,363.56,361.51,355.03,351.41,355.34,355.32,355.23,362.67,367.88,371.17,343.79,338.61,330.28,299.99,342.52,358.23,366.11,361.86,364.09,367.66,367.76,359.07,359.59,357.56,332.58,282.56,317.89,333.29,335.22,338.04,337.98,342.17,343.27,345.61,351.69,351.16,354.27,358.50,355.34,351.56,,324.71,,,,,
2018-02-27 22:14:19.470000,L8,371.94,359.67,354.50,350.96,354.73,351.73,347.84,348.52,346.47,339.24,332.00,334.05,336.94,339.87,336.31,332.33,336.01,334.28,342.24,344.80,338.98,340.01,337.85,342.61,346.47,348.30,338.63,334.39,331.78,336.24,338.03,348.02,351.70,348.38,343.00,346.32,350.24,354.35,354.34,355.79,354.86,353.04,348.67,350.86,347.72,343.39,343.33,343.13,344.40,341.92,346.23,347.14,357.92,358.71,360.70,352.57,349.79,352.47,353.26,352.75,361.26,367.28,367.53,342.72,333.99,328.70,296.29,337.75,353.54,363.67,360.27,360.48,365.14,362.09,358.02,356.56,355.40,330.74,283.61,316.18,331.59,333.79,337.11,336.33,339.22,341.56,343.83,352.31,350.40,353.19,357.91,355.59,348.31,,320.14,,,,,
2018-03-06 22:20:26.446000,L8,364.39,357.68,352.19,350.55,350.11,350.84,346.94,347.58,345.88,339.45,332.35,334.51,335.70,340.76,336.23,332.76,336.83,334.42,341.83,345.32,339.88,340.12,340.18,342.14,346.93,348.24,341.83,338.61,332.13,338.04,340.44,348.96,353.71,348.67,343.89,344.91,350.90,354.49,355.68,357.03,356.46,353.86,352.75,351.63,352.54,346.26,344.85,344.38,344.72,341.47,348.83,348.62,359.84,360.52,360.91,354.49,350.41,355.02,354.63,357.02,362.71,369.29,370.43,343.17,338.32,330.92,301.36,343.53,357.23,365.55,363.47,363.95,369.47,366.68,359.61,359.88,357.34,334.11,286.04,317.48,335.95,339.71,342.77,339.73,342.82,344.89,346.75,351.75,351.30,353.98,359.12,355.59,352.84,,323.47,,,,,
2018-03-15 22:14:10.086000,L8,365.41,357.98,352.73,351.98,357.72,350.94,348.63,348.79,346.86,339.32,331.83,336.85,340.99,345.41,337.23,340.16,336.79,333.95,344.02,348.24,341.52,341.01,340.67,343.80,347.24,348.42,341.09,340.47,333.63,341.06,340.58,349.66,355.28,350.99,342.88,347.99,352.91,358.57,356.56,358.19,356.69,353.60,351.71,350.15,353.02,347.89,346.33,344.82,347.28,344.33,349.76,352.17,360.72,362.03,361.07,354.70,349.62,354.61,350.85,347.68,359.11,364.62,373.65,342.71,335.48,332.04,290.13,338.08,355.16,363.55,359.74,358.17,364.69,361.99,354.90,355.21,355.02,332.17,284.48,319.15,333.67,336.84,338.99,337.86,341.59,342.69,344.98,353.91,352.84,355.69,359.73,357.70,354.83,,326.79,,,333.43,,
2018-04-16 22:13:54.370000,L8,386.07,364.57,357.77,351.65,354.71,350.60,346.48,349.89,345.89,339.02,332.87,338.09,340.34,341.75,339.25,336.57,337.96,334.45,342.22,348.29,347.09,342.59,346.06,345.53,348.82,348.95,343.56,341.80,336.35,346.56,348.00,351.62,359.95,354.48,351.52,351.24,354.16,361.36,358.17,357.95,361.18,357.51,352.84,350.50,355.59,350.05,345.89,343.28,345.53,341.88,348.57,349.24,360.61,361.79,360.54,354.93,349.87,355.20,351.33,356.51,365.06,369.61,370.35,341.72,338.83,330.00,306.65,344.03,356.43,363.11,360.43,362.46,366.61,366.59,360.19,359.81,357.69,332.78,287.47,321.74,334.70,338.84,341.30,339.52,342.29,343.23,346.54,357.62,356.59,360.54,364.27,358.35,358.32,,332.40,,,339.30,,
2018-05-02 22:13:45.572000,L8,372.59,359.55,359.65,351.98,355.12,351.71,347.66,351.18,347.67,339.92,338.61,339.57,343.36,342.46,340.44,338.61,338.50,338.17,342.73,350.22,345.83,342.97,346.62,348.43,350.08,349.96,345.11,341.62,340.62,346.79,349.05,351.35,360.23,357.88,352.39,352.12,359.24,362.44,359.92,358.04,362.25,360.30,357.32,352.85,356.29,350.07,344.73,344.46,345.79,345.56,350.27,354.48,361.63,362.72,362.05,354.54,352.24,352.99,354.94,356.35,364.81,374.19,372.14,344.18,340.63,329.49,314.15,345.65,354.18,361.15,360.01,364.30,368.10,367.13,361.56,360.06,358.81,332.42,292.06,321.27,335.92,339.11,343.92,340.13,343.59,345.08,347.00,357.71,357.57,361.77,364.22,365.18,359.43,,337.08,,,343.52,,
2018-05-18 22:13:34.690000,L8,,,,,,,,,,,,304.31,310.31,315.84,309.82,319.15,318.34,321.15,327.42,338.67,321.25,316.61,317.14,325.46,327.97,336.91,320.89,,299.08,297.31,302.63,302.62,,175.26,143.81,196.71,,,,,,310.77,298.13,300.00,301.36,295.48,301.84,322.18,315.93,309.64,314.51,,294.61,340.31,337.58,342.89,338.06,336.46,333.99,324.95,329.16,335.29,344.59,328.28,294.27,295.53,277.96,325.71,328.58,324.93,324.60,335.53,343.79,339.14,341.09,341.86,328.47,292.67,270.11,,302.81,266.25,243.02,323.43,329.07,327.73,334.48,,,,,,,77.28,226.54,,,,,
