dates,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122,satname
2022-07-15 22:19:48+00:00,246.46714285714285,248.4314285714286,244.32857142857142,241.7675,237.5675,239.03249999999997,240.31285714285713,242.2042857142857,248.06500000000003,247.44499999999996,254.24399999999997,257.19199999999995,253.17200000000003,251.1,250.404,255.5,251.118,248.73200000000003,237.00428571428574,233.07142857142858,232.01142857142858,229.00142857142856,230.4375,233.08625,235.1,239.00125000000003,239.35125,243.09375,243.68750000000003,244.73874999999998,249.335,251.46875,251.41625,251.84375,252.315,254.81875,259.03999999999996,263.04285714285714,268.02500000000003,270.5316666666667,269.4671428571429,271.5357142857143,275.40285714285716,276.95,283.3066666666667,280.4657142857143,280.31428571428575,290.996,283.5585714285715,277.62,279.03875,277.385,279.48375,281.46875,279.6742857142857,282.89142857142855,289.5016666666666,283.706,281.42999999999995,275.685,271.7242857142857,268.2057142857143,291.2675,263.5157142857143,299.028,292.95599999999996,291.81,290.31399999999996,292.382,279.11125,282.52571428571434,273.44374999999997,277.8725,273.58000000000004,287.46199999999993,268.14625,268.83875,286.09142857142854,291.95,289.264,306.36,304.716,304.242,292.08666666666664,300.23999999999995,293.39599999999996,290.06399999999996,269.27625,289.45750000000004,293.63333333333327,288.075,306.3633333333333,304.42499999999995,299.955,281.13374999999996,300.6983333333333,268.265,300.688,299.424,300.514,273.40375,282.73875,311.14166666666665,304.224,304.3,285.63125,295.0785714285715,294.68333333333334,295.9219999999999,300.6825,305.2466666666666,287.47249999999997,282.485,288.87199999999996,296.9175,286.9875,285.46000000000004,276.82250000000005,282.28499999999997,279.26,294.206,300.81499999999994,328.38199999999995,L9
2022-09-09 22:20:35+00:00,231.64000000000001,236.50666666666666,231.63666666666668,227.9175,219.7475,226.9425,226.44999999999996,229.7733333333333,236.865,235.47,257.22,258.94,257.29,249.93,255.03,257.85,256.81,250.89,225.46,221.46499999999997,221.44500000000002,218.1175,214.1975,219.95499999999998,220.48999999999998,226.1525,226.9675,231.99,229.79750000000004,232.3025,236.3925,239.5075,238.05249999999998,239.165,239.6375,242.33250000000004,244.17249999999999,252.53,255.86,259.275,257.1566666666667,259.58666666666664,260.71333333333337,264.50666666666666,271.81,268.96000000000004,265.8066666666667,287.33,265.4766666666667,264.145,262.1675,256.33500000000004,262.8775,263.03,263.3566666666666,262.14000000000004,273.22,275.265,257.1266666666667,263.86999999999995,259.4775,253.49249999999998,293.18,243.8725,291.69,295.78,293.51,289.92,291.03,266.1425,268.24,257.955,261.26,258.64750000000004,286.37,239.73749999999998,242.66500000000002,269.52666666666664,290.33,288.83,293.67,295.41,294.44,272.77,294.99,293.33,288.52,247.78499999999997,288.96,292.41,277.765,295.82,299.5,278.435,265.29249999999996,317.56,235.98000000000002,292.94,306.12,298.94,246.3775,258.8,317.47,301.08,293.32,264.58500000000004,270.13000000000005,280.225,298.43,283.02,309.0,283.37,267.56,271.74,267.89,264.17,269.46,279.88,289.8,285.3,317.56,279.52,317.35,L8
2022-11-04 22:20:24+00:00,262.195,264.265,260.61,245.49666666666667,236.1,244.43666666666664,253.855,255.62,254.235,253.44,257.28999999999996,259.52,257.225,252.015,254.275,260.5300000000001,256.94000000000005,254.295,238.88333333333333,240.98000000000002,238.86,236.70000000000002,236.04999999999998,238.16333333333333,239.49666666666667,244.77666666666664,244.76999999999998,248.0533333333333,248.24000000000004,249.00666666666666,253.63,256.5333333333333,255.98,257.32666666666665,257.58,259.08666666666664,260.3833333333334,262.13,272.75,274.26,267.3233333333333,268.18333333333334,270.18666666666667,274.28000000000003,288.255,278.85666666666674,289.98999999999995,296.16499999999996,306.87,286.05,283.63666666666666,273.04,287.6066666666666,287.3733333333334,288.4,287.15,288.315,289.83,289.845,290.82,277.3066666666667,270.42,293.045,276.74333333333334,293.02,294.775,294.185,291.6,291.37,280.15333333333336,294.275,276.12666666666667,279.32,276.03,288.65,264.6933333333333,265.75666666666666,310.995,296.605,300.645,304.98,303.115,306.6,306.345,310.025,310.82,308.455,282.43,304.37,298.83000000000004,290.07,304.85,314.595,294.9166666666667,294.12999999999994,304.675,253.79000000000002,292.94,306.12,314.65,282.3566666666666,272.08500000000004,315.96000000000004,311.355,302.825,286.7966666666667,286.59,303.80499999999995,303.0,306.45666666666665,299.20000000000005,292.03499999999997,285.53499999999997,286.75,280.12,275.385,277.09000000000003,289.115,290.78499999999997,293.11,298.43,289.98,317.1,L9
2022-12-22 22:20:23+00:00,260.63666666666666,262.33,258.50666666666666,248.2525,240.86499999999998,246.5425,252.73333333333335,254.71333333333334,253.04000000000005,252.26333333333332,256.65,258.3566666666666,256.3,250.84333333333333,253.04,258.5466666666667,255.8066666666667,252.20333333333335,240.52249999999998,242.495,240.92000000000002,238.315,237.9775,239.855,241.3825,246.36999999999998,245.92999999999998,249.62,250.58250000000004,251.2675,255.86,258.9675,258.2175,259.83500000000004,259.28499999999997,261.56,262.6125,264.72249999999997,273.06666666666666,274.79333333333335,269.9975,270.725,273.315,277.22,288.53,281.45750000000004,289.835,293.44666666666666,300.9633333333333,286.12,284.2425,276.34250000000003,288.0025,288.61,290.4433333333333,287.0133333333333,287.81666666666666,290.02666666666664,290.40333333333336,292.25333333333333,281.27250000000004,275.0775,292.8433333333333,280.3125,292.79333333333335,295.9066666666667,303.68333333333334,292.32,292.00666666666666,284.0775,294.47,280.9475,284.135,280.21,287.63,273.3625,272.3675,306.8066666666667,294.3566666666666,297.89,301.1233333333334,301.45,300.8233333333333,301.52,303.7266666666667,305.5133333333333,302.50333333333333,284.8825,299.1666666666667,297.28000000000003,291.96000000000004,303.37666666666667,310.67333333333335,298.185,295.79499999999996,301.50333333333333,263.8966666666667,286.90999999999997,296.43,308.4266666666667,285.40250000000003,280.71000000000004,311.66333333333336,307.42333333333335,300.46666666666664,289.93500000000006,288.865,301.6933333333333,298.30333333333334,307.9425,292.8966666666667,289.13666666666666,284.43,281.48333333333335,275.06,270.68666666666667,272.99333333333334,283.19666666666666,283.94666666666666,286.14000000000004,288.50666666666666,285.26,316.8866666666667,L9
2022-12-30 22:20:24+00:00,260.9025,262.3425,258.4525,250.102,244.658,248.08800000000002,253.1,255.08,253.32750000000001,252.1325,256.51,258.5225,255.955,251.5825,252.9525,258.365,255.39000000000001,253.055,241.698,245.094,243.16,240.164,239.842,241.398,243.228,247.808,247.462,251.02399999999997,252.996,253.11599999999999,258.16999999999996,261.202,260.712,261.75,262.12399999999997,263.81399999999996,264.996,266.65999999999997,274.1,275.395,271.92,272.304,275.77200000000005,279.596,289.655,283.16,289.81,291.985,298.0375,286.48199999999997,286.26,278.748,288.368,288.632,289.8075,286.785,287.515,290.13,290.7525,291.94,283.16600000000005,277.884,292.9175,282.706,293.175,295.28,301.615,292.435,292.575,286.35600000000005,295.59000000000003,283.9,288.068,282.908,288.2975,278.602,276.622,306.02,295.1825,295.74,300.365,299.71000000000004,298.715,299.825,301.1075,302.86,300.3725,287.252,296.8775,297.195,293.576,303.28999999999996,309.015,299.1,296.53599999999994,300.9725,270.8,286.68333333333334,291.66,308.4266666666667,285.40250000000003,280.71000000000004,311.66333333333336,307.42333333333335,300.46666666666664,289.93500000000006,290.396,301.6933333333333,298.30333333333334,312.058,291.3475,287.08,282.1275,278.35,272.885,269.24,271.52,280.2525,281.3025,283.52750000000003,284.8475,284.315,320.2375,L8
2023-01-07 22:20:26+00:00,260.368,261.514,257.636,250.91166666666666,246.72833333333332,248.5233333333333,252.596,254.198,252.73000000000002,251.82399999999998,255.75799999999998,257.81,254.89600000000002,251.44400000000002,252.204,257.90200000000004,254.282,252.49,242.00833333333333,245.84,243.58,240.63666666666666,240.385,241.67999999999998,243.71166666666667,248.04,247.64166666666665,251.3983333333333,253.6166666666667,253.55833333333337,258.885,261.58666666666664,261.3983333333333,262.1466666666667,262.5466666666667,264.53333333333336,266.10833333333335,267.17,274.012,275.21,272.73,273.02666666666664,277.1816666666667,280.41333333333336,289.716,283.99500000000006,289.68,291.182,296.394,286.62833333333333,286.6483333333333,280.285,288.54833333333335,288.9766666666667,289.394,286.52200000000005,287.01,289.69,290.348,291.438,284.3866666666667,279.49833333333333,292.498,283.77833333333336,292.76,294.52,299.884,291.914,292.352,287.2366666666667,295.392,285.00666666666666,289.76,283.87666666666667,288.02,281.495,279.03333333333336,303.85,293.82800000000003,294.196,299.146,298.444,296.86,298.152,298.76,300.70799999999997,298.498,287.99666666666667,295.092,296.444,294.17333333333335,304.502,306.916,299.0516666666667,296.3066666666667,299.092,273.74,285.545,289.46000000000004,303.42,287.608,284.145,307.2925,303.43,299.38,290.4440000000001,290.5516666666667,298.53499999999997,296.07,312.41333333333336,293.6,285.416,280.38,276.62199999999996,271.062,267.202,270.004,278.248,278.386,281.53200000000004,281.636,282.8,318.044,L9
2023-01-15 22:20:17+00:00,260.2083333333333,261.25666666666666,257.40000000000003,257.8233333333333,258.4633333333333,254.14833333333334,252.725,254.30833333333337,252.91,251.93666666666664,256.0516666666667,257.85999999999996,255.03833333333333,251.3083333333333,252.92666666666665,257.8633333333334,254.9466666666667,252.47166666666666,247.51333333333335,251.5533333333333,249.82833333333335,245.26666666666665,246.47166666666666,246.77666666666667,249.705,253.18666666666664,252.9283333333333,256.625,259.64000000000004,259.68,265.00333333333333,267.4266666666667,267.47499999999997,268.2683333333334,267.88166666666666,271.0933333333333,271.4316666666667,273.4266666666667,274.305,276.02,278.21666666666664,278.4116666666667,283.21333333333337,286.445,290.01666666666665,289.0083333333334,295.235,291.22499999999997,295.28,293.48833333333334,294.43833333333333,288.9916666666667,294.87666666666667,296.5066666666667,289.40166666666664,286.7766666666667,287.4166666666667,290.065,290.445,291.4016666666667,291.09999999999997,289.5083333333333,292.7416666666667,291.66833333333335,292.865,295.00166666666667,299.24666666666667,292.24499999999995,292.88666666666666,294.1483333333333,295.37666666666667,293.6933333333333,299.3783333333334,292.0366666666667,287.71166666666664,298.7916666666667,293.16833333333335,303.16,292.9816666666667,293.37,298.78333333333336,297.7183333333333,296.0133333333333,297.2633333333333,297.6716666666667,299.51166666666666,297.77500000000003,298.425,294.25,296.285,301.05833333333334,304.0416666666667,305.95166666666665,306.31,302.37666666666667,298.5933333333333,289.85,285.294,288.104,300.408,301.74,297.6325,305.278,301.972,298.316,299.184,298.47666666666663,297.062,295.384,317.8,292.945,284.2316666666666,279.65000000000003,275.09,270.37166666666667,266.40833333333336,269.415,276.6933333333333,276.9533333333333,280.55833333333334,279.735,282.82166666666666,317.395,L8
2023-01-23 22:20:20+00:00,260.03714285714284,260.96285714285716,257.1671428571429,257.54,258.31142857142856,253.62714285714287,252.68285714285713,253.8857142857143,252.9114285714286,251.5742857142857,256.0671428571428,257.55285714285714,254.8114285714286,251.32999999999998,252.65285714285716,257.8128571428571,254.82571428571427,252.3757142857143,247.24285714285716,251.55714285714285,249.57999999999998,245.21714285714285,246.30285714285714,246.6257142857143,249.55428571428573,252.9542857142857,252.63857142857142,256.47,259.43142857142857,259.4742857142857,265.0414285714286,267.31714285714287,267.59857142857146,268.0571428571429,267.8514285714286,270.89,271.62714285714287,273.2257142857143,274.44571428571425,275.99285714285713,278.1928571428571,278.2857142857143,283.2885714285714,286.5342857142857,290.0185714285714,288.87,294.2642857142857,290.78000000000003,294.59000000000003,292.70142857142855,294.1528571428571,288.90857142857146,294.03714285714284,295.5942857142858,289.35285714285715,286.7471428571429,287.2985714285714,290.06857142857143,290.4785714285714,291.23857142857145,290.9657142857143,289.2742857142857,292.58714285714285,291.59857142857146,292.84000000000003,294.63,298.4642857142857,292.29,293.1028571428571,294.0185714285714,295.5728571428572,293.6557142857143,299.65285714285716,291.87857142857143,287.73857142857145,298.6271428571428,292.8971428571428,302.52714285714285,292.9585714285714,292.4942857142857,298.35857142857145,297.23999999999995,295.15000000000003,296.71999999999997,296.4757142857143,298.4642857142857,297.02,297.5885714285714,293.45285714285717,296.02714285714285,300.75,303.69571428571425,305.13,305.45428571428573,301.8071428571429,298.27571428571434,289.8983333333333,285.0833333333333,287.27000000000004,298.74833333333333,299.52,296.696,304.2416666666667,305.52833333333336,302.27500000000003,298.3883333333334,297.7157142857142,296.30833333333334,296.925,317.44714285714286,291.71285714285716,283.63428571428574,278.9857142857143,274.55,269.79714285714283,270.3757142857143,269.13714285714286,275.71857142857147,275.9371428571429,280.15,278.64285714285717,282.4157142857143,317.8757142857143,L9
2023-02-08 22:20:30+00:00,260.10625,261.4075,257.06,257.28125,258.04,253.645,252.515,254.05125,252.54500000000002,251.09375,255.56,257.00875,254.27875,251.0075,252.45250000000001,257.4375,254.60875,252.53875,247.03875000000002,251.86124999999998,249.6375,245.27875,246.24875,246.57500000000002,249.5175,252.92125,252.4875,256.29875000000004,259.2575,259.4,265.2525,267.33125,267.7125,267.94375,267.72875,270.58875,271.47625,273.01875,274.26,275.67875,277.86625,277.96500000000003,282.8,286.09000000000003,289.46999999999997,288.48375,293.45,290.3,293.91375,292.02500000000003,293.90375,288.975,293.205,295.4375,293.3425,286.74125000000004,287.4175,289.82625,290.505,290.71500000000003,290.76125,289.055,292.445,291.325,292.5025,294.32875,297.61,291.95625,292.7425,293.55375,295.315,293.27875,299.37375000000003,291.5175,287.565,298.27375,292.87874999999997,302.06125,292.9585714285714,292.4942857142857,298.35857142857145,300.7575,295.15000000000003,296.71999999999997,296.4757142857143,298.4642857142857,296.28125,297.035,293.45285714285717,296.02714285714285,300.75,303.69571428571425,309.37125,307.37625,306.13625,302.08375,291.09142857142854,289.24142857142857,292.2457142857143,300.34857142857146,301.2285714285714,298.28333333333336,304.83714285714285,306.26714285714286,305.13714285714286,300.35714285714283,301.31875,300.34999999999997,301.33714285714285,318.02625,295.18625000000003,287.96875,278.9857142857143,278.89875,269.84000000000003,274.145,273.8175,279.87,279.81375,280.745,278.81875,282.4157142857143,319.2575,L9
2023-02-16 22:20:13+00:00,259.9166666666667,261.21777777777777,256.90333333333336,257.09222222222223,257.79999999999995,253.35333333333335,252.35444444444445,253.81,252.37444444444444,250.73555555555555,255.33777777777777,256.7277777777778,254.08222222222219,250.66444444444446,252.29222222222222,257.04333333333335,254.63,252.43666666666664,246.9611111111111,251.47444444444443,249.58444444444442,245.21888888888887,246.1911111111111,246.4666666666667,249.41777777777781,252.9222222222222,252.26333333333332,256.2288888888889,259.12111111111113,259.28666666666663,265.2033333333333,267.2877777777778,267.5177777777778,267.9433333333333,267.34777777777776,270.6077777777778,271.24111111111114,272.96444444444444,274.1433333333333,275.7344444444445,277.6877777777778,277.98555555555555,282.84666666666664,286.13222222222225,289.37,288.4188888888889,292.92555555555555,290.24555555555554,293.1411111111111,291.48555555555555,293.57,288.87111111111113,292.6611111111111,294.6044444444444,292.67333333333335,286.62666666666667,287.4788888888889,289.92777777777775,290.4811111111111,290.30333333333334,290.51666666666665,288.97333333333336,292.50666666666666,291.2077777777778,292.36888888888893,294.23,297.0622222222222,291.74666666666667,292.60777777777776,293.42777777777775,295.19444444444446,293.1766666666667,299.22888888888895,291.37,287.2144444444445,298.03666666666663,292.42555555555555,301.57,292.25125,291.6325,297.9075,300.0055555555556,294.5475,296.12874999999997,295.53000000000003,297.67875,295.4477777777778,296.50666666666666,292.80125,295.75875,300.4175,303.265,308.65,306.64222222222224,305.73555555555555,301.33000000000004,291.225,288.72,291.79125,299.69625,300.52625,299.14428571428573,305.71000000000004,305.92625,305.8575,302.0375,303.2733333333333,300.27,299.79125,318.2911111111111,294.6311111111111,291.0155555555555,278.19375,277.5222222222222,269.42333333333335,272.84222222222223,273.17777777777775,278.7077777777778,280.93555555555554,280.1144444444445,279.3744444444444,281.9725,319.79555555555555,L8
2023-02-24 22:20:15+00:00,260.006,261.284,256.948,257.079,257.822,253.36700000000002,252.38299999999998,253.77200000000002,252.49099999999999,250.831,255.314,256.865,254.01999999999998,250.86100000000002,252.199,257.127,254.464,252.689,246.892,251.612,249.59699999999998,245.323,246.218,246.478,249.47600000000003,252.93099999999998,252.302,256.238,259.18600000000004,259.25100000000003,265.231,267.34000000000003,267.62199999999996,267.906,267.504,270.46500000000003,271.402,272.858,274.163,275.653,277.65299999999996,277.932,282.90500000000003,286.053,289.337,288.314,292.691,289.969,292.647,291.108,293.154,288.659,292.341,294.12,292.193,286.489,287.32800000000003,289.893,290.46500000000003,290.16700000000003,290.559,288.87199999999996,292.404,291.241,292.485,294.137,296.594,291.56399999999996,292.518,293.298,295.296,293.106,299.221,291.356,287.406,297.873,292.40299999999996,301.239,292.06888888888886,291.1077777777778,297.57222222222225,299.43,293.93333333333334,295.6122222222223,294.87888888888887,297.06666666666666,294.927,296.038,292.37111111111113,295.56888888888886,300.11555555555555,302.9122222222222,307.852,305.555,304.771,300.383,290.47333333333336,287.77444444444444,290.34222222222223,298.14000000000004,299.3077777777778,298.0625,303.82666666666665,304.3622222222223,304.6111111111111,301.22111111111116,302.974,301.4477777777778,299.29999999999995,318.055,293.411,289.619,277.3077777777778,276.62,269.12,272.07,272.624,277.54,279.75,279.226,278.398,281.5877777777778,319.70300000000003,L9
2023-03-28 22:19:57+00:00,259.887,261.236,256.661,256.703,257.40599999999995,252.93099999999998,252.179,253.69400000000002,252.205,250.671,254.76100000000002,256.447,253.369,250.75100000000003,251.72599999999997,256.899,253.871,252.77400000000003,246.71200000000005,251.68,249.527,245.352,246.089,246.286,249.46099999999996,252.955,252.19099999999997,256.094,259.537,259.15200000000004,265.227,267.48400000000004,267.881,267.934,267.831,270.13800000000003,271.648,272.585,274.304,275.63700000000006,277.586,277.707,282.858,285.672,289.222,288.082,292.71099999999996,289.59900000000005,292.82,291.134,292.976,288.692,292.21899999999994,293.896,292.05699999999996,286.258,286.937,289.44,290.23400000000004,289.693,290.2,288.27700000000004,292.075,291.038,292.41099999999994,293.56800000000004,296.459,291.427,292.513,293.019,295.49899999999997,292.95,299.432,291.245,287.487,297.80899999999997,292.113,301.24399999999997,291.85111111111115,290.68,297.3488888888889,298.987,293.3911111111111,295.17555555555555,294.3633333333334,296.7766666666667,294.757,295.882,292.27444444444444,295.52777777777777,299.8366666666667,303.1588888888889,307.594,305.124,303.306,299.39,288.26444444444445,286.5777777777778,287.28111111111116,296.42333333333335,297.52000000000004,296.075,302.37666666666667,303.30888888888893,304.44555555555553,300.3233333333333,302.401,300.26444444444445,297.93222222222226,318.087,293.223,288.866,277.84444444444443,276.074,270.401,272.19899999999996,272.252,276.221,277.656,278.01,274.946,280.8722222222222,321.01800000000003,L9
2023-04-05 22:19:40+00:00,259.887,261.236,256.661,256.703,257.40599999999995,252.93099999999998,252.179,253.69400000000002,252.205,250.671,254.76100000000002,256.447,253.369,250.75100000000003,251.72599999999997,256.899,253.871,252.77400000000003,246.71200000000005,251.68,249.527,245.352,246.089,246.286,249.46099999999996,252.955,252.19099999999997,256.094,259.537,259.15200000000004,265.227,267.48400000000004,267.881,267.934,267.831,270.13800000000003,271.648,272.585,274.304,275.63700000000006,277.586,277.707,282.858,285.672,289.222,288.082,292.71099999999996,289.59900000000005,292.82,291.134,292.976,288.692,292.21899999999994,293.896,292.05699999999996,286.258,286.937,289.44,290.23400000000004,289.693,290.2,288.27700000000004,292.075,291.038,292.41099999999994,293.56800000000004,296.459,291.427,292.513,293.019,295.49899999999997,292.95,299.432,291.245,287.487,297.80899999999997,292.113,301.24399999999997,291.85111111111115,290.68,297.3488888888889,298.987,293.3911111111111,295.17555555555555,294.3633333333334,296.7766666666667,294.757,295.882,292.27444444444444,295.52777777777777,299.8366666666667,303.1588888888889,307.594,305.124,303.306,299.39,288.26444444444445,286.5777777777778,287.28111111111116,296.42333333333335,297.52000000000004,296.075,302.37666666666667,303.30888888888893,304.44555555555553,300.3233333333333,302.401,300.26444444444445,297.93222222222226,319.96272727272725,293.223,288.866,277.84444444444443,276.074,270.401,272.19899999999996,272.252,276.221,277.656,282.7754545454545,280.2,280.8722222222222,321.01800000000003,L8
2023-04-13 22:19:50+00:00,257.71727272727276,258.9190909090909,254.43545454545455,254.38363636363636,255.1654545454545,250.7009090909091,249.7972727272727,251.57,249.83727272727273,248.54272727272726,252.5472727272727,254.43272727272725,247.37727272727273,248.27727272727273,251.72599999999997,254.59727272727275,251.3509090909091,250.2927272727273,244.43000000000004,249.20727272727274,247.14636363636362,243.10363636363638,243.75181818181818,244.0109090909091,246.9090909090909,250.38090909090909,249.8290909090909,253.7809090909091,256.9827272727273,256.56,262.66545454545457,264.7145454545455,265.2009090909091,265.01090909090914,265.3445454545455,267.44272727272727,269.4463636363637,270.4309090909091,272.23,273.75272727272727,275.63272727272727,275.9654545454545,280.86,283.5709090909091,287.07,285.84363636363634,290.28818181818184,287.03727272727275,289.9745454545455,288.96909090909094,290.61454545454546,286.46363636363634,289.67999999999995,291.5927272727273,289.41636363636366,284.19454545454545,284.3863636363636,287.41,287.8972727272727,287.24727272727273,287.7918181818182,285.8590909090909,289.4990909090909,291.038,292.41099999999994,293.56800000000004,286.89090909090913,291.427,292.513,293.019,292.8281818181818,289.8009090909091,296.11454545454546,288.4036363636364,284.24,294.19,288.6809090909091,297.97363636363633,288.36600000000004,286.85900000000004,293.646,295.50363636363636,289.313,291.255,290.32700000000006,292.567,290.6727272727273,291.51272727272726,288.10299999999995,290.66200000000003,295.332,298.585,303.1027272727273,300.3590909090909,298.0463636363636,294.1545454545455,288.26444444444445,286.5777777777778,287.28111111111116,289.481,291.122,290.3233333333333,296.325,298.29,299.02599999999995,295.74,298.24727272727273,295.485,297.93222222222226,316.3775,287.2336363636364,282.7718181818182,271.959,270.37363636363636,270.401,272.19899999999996,272.252,276.221,277.656,282.7754545454545,280.2,280.8722222222222,321.01800000000003,L9
2023-05-23 22:19:17+00:00,257.14300000000003,258.174,253.71099999999996,253.61700000000002,254.58,249.996,249.23499999999999,250.96099999999996,249.34,245.7009090909091,252.06599999999997,253.86599999999999,246.39899999999997,247.695,251.52666666666664,253.73600000000002,250.779,249.552,243.35800000000003,248.23500000000004,246.429,242.448,242.99,243.38700000000003,243.31636363636363,247.1790909090909,246.5818181818182,250.70818181818183,253.60000000000002,253.2290909090909,259.51454545454544,261.48454545454547,261.84090909090907,261.46000000000004,261.93454545454546,264.1645454545455,266.97727272727275,267.9390909090909,269.60181818181815,271.49727272727273,273.4463636363636,273.9581818181818,278.6727272727273,283.59700000000004,286.92600000000004,285.58,286.639,285.24100000000004,286.11,283.06454545454545,285.15818181818184,282.89909090909094,283.8454545454545,285.5527272727273,285.9463636363637,280.6045454545454,278.6290909090909,287.21200000000005,284.38545454545454,283.4327272727273,284.3872727272728,281.6272727272727,289.158,290.7122222222222,292.19555555555553,293.54555555555555,279.92636363636365,291.22111111111116,292.6022222222222,293.09888888888895,292.457,286.08,292.4390909090909,284.9309090909091,279.57363636363635,289.03,283.7154545454545,291.5436363636364,283.152,278.077,287.79499999999996,290.2609090909091,280.942,284.002,280.1,285.168,282.27272727272725,284.54727272727274,281.307,284.567,289.39700000000005,292.921,296.6218181818182,294.1981818181818,292.81454545454545,289.0763636363636,288.26444444444445,286.5777777777778,287.28111111111116,279.532,282.32000000000005,285.68399999999997,287.377,290.87399999999997,292.935,290.084,293.20727272727277,294.06444444444446,296.7275,313.0258333333333,279.17727272727274,275.4827272727273,262.974,261.23181818181814,267.9622222222222,270.5988888888889,270.8666666666667,273.76222222222225,276.0877777777778,280.96099999999996,278.801,278.42625,321.4811111111111,L8
2023-06-16 22:19:18+00:00,257.14300000000003,258.174,250.56636363636363,250.62,251.61727272727273,246.9118181818182,245.9790909090909,248.03363636363636,246.5127272727273,243.65583333333333,249.46,251.76636363636362,244.62545454545452,247.695,251.52666666666664,253.73600000000002,250.779,249.552,240.42909090909095,245.41545454545457,243.3790909090909,240.01272727272726,240.17,241.05636363636367,240.86416666666665,245.1,244.58333333333334,248.7125,251.22916666666666,250.78833333333333,257.16416666666663,259.04583333333335,259.4316666666667,258.89750000000004,259.79749999999996,261.6675,265.05333333333334,265.90500000000003,267.3,269.3075,271.45416666666665,271.9975,276.6075,281.1636363636364,284.90909090909093,283.1518181818182,284.1263636363637,281.7709090909091,282.7427272727273,280.42,282.59166666666664,279.76416666666665,281.65416666666664,282.82166666666666,282.10833333333335,280.6045454545454,278.6290909090909,287.21200000000005,284.38545454545454,283.4327272727273,281.2975,276.2291666666667,284.8118181818182,290.7122222222222,292.19555555555553,289.62199999999996,277.49666666666667,291.22111111111116,292.6022222222222,289.10900000000004,288.63545454545454,282.76,289.435,281.89916666666664,274.645,289.03,276.87916666666666,291.5436363636364,277.4518181818182,278.077,282.5527272727273,286.495,275.9518181818182,277.83363636363634,274.0581818181818,282.0309090909091,276.1316666666667,280.76416666666665,278.03,280.53636363636366,286.1918181818182,289.53909090909093,293.22166666666664,291.42333333333335,289.37333333333333,285.435,288.26444444444445,286.5777777777778,287.28111111111116,271.9418181818182,277.7827272727273,281.6454545454545,282.3036363636364,283.7418181818182,288.65727272727275,286.6490909090909,293.20727272727277,289.946,296.7275,311.99384615384616,274.2083333333333,270.53666666666663,257.89272727272726,256.32,267.9622222222222,270.5988888888889,270.8666666666667,273.76222222222225,276.0877777777778,280.96099999999996,278.801,278.42625,321.4811111111111,L9
