dates,satname,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0017,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0023,nzd0325-0024,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0049,nzd0325-0050,nzd0325-0052,nzd0325-0053,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0061,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0015,nzd0325-0016,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0051,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078
2023-04-07 22:06:28.171000,L8,,,203.26,224.46,174.47,,,,,,,222.00,,,,,294.83,273.70,266.61,214.71,266.33,260.47,209.28,213.20,292.92,306.76,266.86,264.16,304.20,304.43,296.29,236.55,266.03,251.93,,,,,,216.68,257.38,245.95,166.93,194.99,206.56,184.21,180.64,234.49,237.94,242.81,241.43,246.06,234.77,236.94,217.14,232.15,234.48,236.62,241.44,239.35,239.25,179.37,243.61,,,,,,243.82,238.91,238.48,228.73,,,,303.14,,202.78,211.53,,,,,,,,,228.46,179.34,211.03,222.31,224.52,230.84,232.61,218.72,199.50,185.32
2023-04-08 22:00:34.543000,L9,227.21,258.65,296.35,227.61,240.03,,,,,,,300.55,256.17,238.55,,301.66,300.57,296.69,291.87,212.76,281.69,261.53,301.52,254.82,295.97,311.18,270.75,297.40,307.90,308.00,297.25,239.09,271.89,258.47,,,,,,259.99,259.53,251.49,252.11,243.49,248.49,238.62,244.93,239.06,241.75,246.60,247.08,251.00,238.24,241.06,221.58,235.12,239.43,241.20,246.52,243.59,241.93,241.57,246.82,,249.70,250.19,246.49,,199.99,244.66,242.93,231.83,,,,304.21,,204.29,210.76,,,,,,,,,233.34,185.89,212.96,224.92,229.13,234.38,234.04,223.48,204.16,190.61
2023-04-23 22:06:21.091000,L8,212.73,298.65,307.03,225.85,240.99,243.32,262.50,,,,,298.43,,,,301.46,295.69,275.83,294.97,215.40,275.61,261.52,303.16,254.74,292.99,301.80,272.63,264.68,306.56,303.89,294.90,236.42,257.86,254.83,,,,,,258.75,258.62,244.33,247.62,237.95,244.84,234.35,241.20,232.40,237.40,241.61,241.57,244.52,233.42,234.08,215.50,233.49,236.55,238.36,244.45,241.92,241.38,240.50,213.88,,,,,,,,,,,,,306.25,,205.26,177.65,,,,,,,,,227.08,180.43,209.81,220.57,222.04,229.68,232.54,215.67,197.40,184.29
2023-06-02 22:06:17.781000,L9,,,,,,,,,,,,,,,,,,273.34,264.93,204.99,,,,208.58,264.09,295.56,185.47,,303.29,300.84,219.08,223.17,183.85,187.10,,,,,,255.79,258.76,246.12,247.70,238.37,246.51,233.02,237.77,235.35,237.10,241.57,240.32,245.67,237.64,234.70,213.31,234.42,237.21,237.45,247.87,243.75,242.08,243.62,246.88,,251.36,252.16,247.06,,246.95,173.44,239.90,,,,,,,172.42,,,,,,,,,,222.79,180.71,208.27,220.81,223.24,230.51,231.82,214.70,199.01,188.43
2023-06-10 22:06:15.787000,L8,,,,,,,,,,,,,,,,,,272.93,294.88,209.47,,,,208.16,280.76,295.59,,,292.82,300.54,220.48,226.78,208.47,241.70,,,,,,240.79,257.26,246.23,246.98,237.06,243.82,230.30,227.82,230.75,235.12,239.82,236.99,244.63,234.34,234.65,213.57,234.57,238.78,241.16,247.83,244.76,242.78,243.22,246.59,,252.07,251.57,247.50,,247.15,246.52,242.82,235.26,,,,,,191.83,,,,,,,,,,217.40,173.94,206.01,215.43,216.58,223.20,229.69,213.71,196.16,185.07
2023-06-11 22:00:01.503000,L9,,,,,,,,,,,,,,,,,,268.91,268.39,206.93,,,,207.36,281.35,293.60,,,292.71,294.28,220.01,220.59,182.47,239.63,,,,,,,256.69,243.50,245.00,234.80,245.80,230.89,236.08,234.76,236.68,242.07,239.35,246.52,234.20,234.96,211.78,234.19,239.01,240.07,249.22,244.30,243.46,243.51,245.96,,251.20,251.19,246.67,,,,,,,,,,,,,,,,,,,,,219.92,177.66,208.24,218.90,222.21,229.26,229.73,213.73,197.38,185.95
2023-06-11 22:00:25.462000,L9,231.86,250.67,294.65,227.90,243.34,212.54,252.97,,,,,293.69,255.35,238.31,,,238.16,297.49,294.91,213.12,275.91,261.49,249.28,256.73,285.32,298.57,262.62,260.22,303.78,302.34,277.80,234.48,215.55,249.52,,,,,,264.37,261.41,251.17,251.63,243.58,252.67,239.81,243.84,240.14,242.04,247.27,245.42,252.04,243.64,242.15,222.17,238.39,244.94,244.94,253.32,249.42,247.37,246.50,248.61,,171.47,254.46,250.49,248.01,249.89,249.48,245.89,238.54,,,,302.35,,,,,,,,,,,,228.35,184.52,216.43,226.94,229.90,237.41,236.37,222.29,204.29,196.58
2023-06-26 22:06:22.764000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.44,244.29,221.86,232.47,267.62,193.01,,,,,,,249.29,243.37,243.34,241.15,248.82,239.83,239.43,236.66,240.33,241.99,242.22,246.14,236.34,237.94,218.02,236.90,243.27,242.99,251.53,246.40,240.77,243.48,247.36,,,,,,245.76,245.08,241.61,233.27,,,,,,,,,273.58,253.08,,,,,,221.22,181.43,206.65,219.99,220.56,232.25,233.12,217.46,200.48,189.65
2023-07-05 22:00:18.878000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.72,226.84,235.67,225.76,236.87,224.53,226.18,203.37,226.02,231.33,232.54,239.72,235.39,235.53,238.83,238.77,,,,,,,,,,,,,,,,,,,,,,,,,,,202.00,206.28,214.28,219.68,217.16,203.09,182.42,
2023-07-05 22:00:42.841000,L8,,,,,,,,,,,,,,,,,,264.92,270.45,203.88,,,,,,,,,,,,,,,,,,,,221.12,255.57,244.34,244.11,235.90,245.14,184.68,226.00,231.43,234.48,240.63,234.49,244.28,230.87,234.42,211.61,233.32,237.28,237.53,246.21,241.05,239.97,241.71,243.59,,,,,,243.38,241.46,238.96,,,,,,,,,,,,,,,,,213.76,172.77,207.30,216.61,220.64,227.87,224.50,211.54,191.96,180.33
2023-07-20 22:06:25.971000,L9,,,,,,,,,,,,,,,,,,260.99,251.66,205.49,,,,,268.12,293.41,,,,,,,,,,,,,,213.48,256.77,243.64,244.14,234.89,244.15,225.15,223.50,231.75,235.71,240.10,233.08,242.58,231.18,233.00,209.67,233.90,238.88,237.80,248.07,242.61,240.94,240.40,245.70,,,,,,245.14,243.92,239.64,,,,,,,,,,,,,,,,,,,204.70,219.42,219.40,228.75,226.00,210.90,194.39,177.74
2023-07-28 22:06:38.888000,L8,,,,,,,,,,,,,,,,,,267.53,279.86,211.66,205.09,,,200.63,284.55,298.67,263.96,,291.41,299.95,220.13,229.15,,,,,,,,207.35,254.53,246.84,244.43,238.85,242.36,227.96,222.81,231.50,235.17,240.75,229.46,243.21,229.58,234.41,210.96,232.95,240.12,240.73,246.63,244.30,240.58,240.70,215.94,,251.35,251.18,248.00,,246.68,246.70,242.15,235.79,,,,,,192.55,,,,,,,,,,202.48,172.51,209.35,218.82,224.13,228.55,223.18,213.54,191.32,176.67
2023-07-29 22:00:19.281000,L9,243.32,304.52,303.06,304.05,244.32,257.38,245.71,187.73,246.49,266.44,295.53,304.45,257.89,243.52,186.18,311.18,300.26,307.84,298.05,212.65,278.16,259.85,302.64,215.97,299.35,304.71,275.79,301.89,307.49,306.45,303.10,238.84,273.76,256.75,210.64,,,275.89,263.02,268.94,263.04,258.91,253.70,247.92,257.76,242.75,245.30,242.91,246.53,252.49,247.76,254.35,248.22,246.33,227.01,244.22,249.72,249.76,257.73,254.02,250.93,249.80,253.43,215.21,257.81,260.82,255.15,258.23,254.51,252.55,248.67,243.95,248.66,246.68,280.21,311.01,207.24,210.54,277.96,,282.74,257.50,296.61,,,,267.06,225.02,186.90,218.01,232.04,233.61,241.39,235.11,226.89,207.30,196.31
2023-07-29 22:00:43.244000,L9,214.20,269.64,299.01,228.07,242.05,,,,,,286.85,299.80,254.42,239.39,,,291.58,302.55,295.33,210.08,265.88,256.16,300.53,212.70,298.15,302.61,271.08,298.70,305.69,304.31,292.05,236.65,266.91,179.85,,,,,,261.57,260.28,255.21,250.81,244.53,254.12,238.29,239.05,239.97,243.02,248.97,243.49,251.63,243.00,243.80,220.55,240.93,246.68,245.78,254.62,250.18,247.98,246.42,250.92,,255.29,257.87,252.00,255.46,251.89,249.94,245.44,240.70,,,,307.19,,200.65,,,,,,,,,,219.33,182.59,215.74,228.59,230.95,237.93,230.84,223.03,202.84,187.89
2023-08-22 22:00:38.529000,L8,263.24,237.29,289.06,306.00,,,,192.21,263.65,294.73,169.02,208.20,,,,,,275.80,295.15,209.58,,,,214.44,291.17,306.44,277.09,309.08,306.93,309.15,306.66,239.08,292.00,262.55,289.24,,,,268.97,267.80,260.69,252.33,246.60,247.08,252.32,237.56,237.40,240.52,246.54,251.95,248.68,255.40,249.28,245.57,227.86,242.77,246.77,250.69,255.76,253.58,247.87,244.16,248.98,220.59,255.32,258.15,251.45,252.58,251.30,251.18,243.77,235.65,,,,276.00,,207.13,276.73,,285.24,198.43,298.14,,,,,218.92,184.61,219.80,231.37,232.45,240.68,239.09,228.52,207.76,195.22
2023-09-06 22:06:50.650000,L9,,,,,,,,,,,,,,,,,,,,,,,302.33,211.16,292.93,302.94,270.77,266.06,291.63,305.42,294.72,,287.14,255.03,,,,,,265.19,259.89,252.92,247.45,245.93,249.96,232.53,229.14,199.01,229.84,249.22,240.75,252.49,242.70,243.58,,,,,,,,,,,,,,,247.72,246.21,242.87,231.46,,,,,,,,,,,,,,,,209.60,173.16,,,227.27,196.29,234.05,225.35,200.29,178.75
2023-09-07 22:00:37.835000,L8,220.69,299.24,295.98,229.03,241.68,,,,,,,,,,,,235.10,307.39,295.53,214.34,283.99,259.93,302.33,214.43,295.51,309.46,268.69,267.32,309.50,308.70,298.97,233.88,274.19,258.04,,,,,,256.61,260.60,252.82,247.93,244.22,256.36,232.09,231.66,240.05,244.62,250.07,239.20,254.29,240.99,244.49,221.70,239.67,245.53,244.58,253.10,248.49,242.69,240.65,246.67,,235.62,224.29,248.37,250.23,248.27,247.22,242.71,236.57,,,,,,,,,,,,,,,,211.98,178.70,217.09,230.93,231.70,240.20,234.33,223.06,199.91,181.23
2023-09-07 22:01:01.793000,L8,225.24,300.69,301.97,231.41,221.61,,,,,,,301.57,212.12,236.08,,304.46,305.26,308.09,296.94,215.18,287.72,301.34,303.38,215.24,296.05,310.54,270.69,267.85,310.93,309.90,303.35,236.13,280.17,259.50,,,,,,269.43,261.71,255.29,250.07,246.44,257.45,235.57,237.73,241.60,246.01,251.80,242.94,255.40,246.15,245.68,224.43,241.35,246.83,247.00,254.58,250.15,244.56,242.28,247.75,,239.92,252.99,250.02,252.38,249.89,248.75,244.41,238.84,,,,306.41,,,,185.95,285.57,259.72,,,,,,215.18,181.16,218.06,232.03,232.74,241.41,236.32,224.80,203.46,185.11
2023-10-09 22:00:48.556000,L8,,,,,,,,189.99,230.90,311.40,297.61,304.76,262.21,232.33,267.73,308.04,306.00,303.22,297.32,213.90,282.60,260.95,302.08,261.67,293.33,311.81,270.22,272.31,310.85,307.27,301.38,239.94,282.20,262.83,168.39,218.32,220.56,273.14,266.31,270.76,260.73,255.75,249.55,242.35,251.90,232.54,237.38,240.65,246.00,249.98,244.38,246.59,244.38,244.93,226.38,239.11,247.37,244.75,252.14,248.29,243.62,240.89,247.70,239.09,236.88,252.05,249.20,249.97,248.73,246.28,244.35,237.21,,,,198.91,255.31,219.52,277.54,237.66,285.91,258.88,297.68,292.73,245.51,217.41,267.77,220.21,182.18,217.85,230.11,231.56,240.52,236.50,226.21,205.52,193.60
2023-10-09 22:01:12.515000,L8,,,,,,,,,,,,,256.80,229.80,259.26,303.30,302.97,293.91,294.50,211.53,261.80,258.04,251.55,257.46,290.55,309.00,265.52,267.50,307.81,305.22,294.51,237.35,277.66,260.69,,,,,,266.00,258.56,252.97,169.86,239.05,248.54,227.31,227.59,238.66,243.96,248.18,241.12,243.24,239.79,243.36,223.25,237.24,245.62,242.11,250.18,245.02,241.16,238.82,246.45,225.90,228.58,,247.70,247.24,247.14,244.29,242.58,234.79,,,,,,,,185.54,222.34,256.42,,,,,,,,214.87,227.83,230.16,238.83,233.80,224.62,202.94,187.12
2023-10-17 22:01:17.972000,L9,,,301.06,304.96,244.18,263.45,271.50,,,,,219.88,259.48,232.72,273.96,307.99,306.67,308.06,295.63,213.63,280.09,260.90,304.46,261.65,296.70,311.97,274.54,270.96,309.55,308.49,304.81,240.14,287.46,261.43,227.77,,,,,256.94,259.11,252.90,247.30,243.00,251.62,234.83,236.51,238.98,244.14,251.96,238.20,241.65,237.71,241.16,220.34,237.64,244.24,241.35,247.20,245.22,240.49,238.41,245.92,214.10,228.78,,246.87,245.76,246.78,244.55,243.07,233.38,201.74,242.98,,311.30,308.00,221.48,278.54,189.83,284.38,257.02,,,,,,219.91,183.62,217.98,230.83,232.46,241.03,234.11,223.16,198.73,185.73
2023-11-10 22:00:47.296000,L8,263.06,246.77,202.40,229.98,243.88,207.15,268.30,191.35,257.59,308.77,,305.51,261.50,235.03,275.41,304.87,230.97,296.88,297.61,215.49,288.52,263.20,303.93,263.94,296.12,311.20,270.81,272.64,304.67,308.62,298.75,241.50,290.04,260.39,,,,,,271.38,263.37,255.34,254.84,247.08,255.48,238.93,239.48,242.85,246.78,252.15,243.94,247.79,245.85,245.54,228.54,240.84,247.30,246.38,252.12,250.58,246.40,241.19,247.55,,,227.11,248.51,248.01,248.72,247.90,245.07,237.48,,,,304.76,306.40,217.92,277.58,244.15,,,,,,,,227.90,180.13,222.87,230.12,233.68,241.63,239.68,226.49,204.20,195.84
2023-11-10 22:01:11.260000,L8,264.40,251.20,229.95,303.60,244.76,262.61,244.22,194.24,296.60,309.83,306.05,306.67,263.70,235.91,277.19,306.68,306.80,299.26,298.53,216.32,289.42,264.38,304.35,265.76,296.39,311.87,273.56,273.93,308.85,309.20,300.34,241.96,291.65,178.28,,,,271.89,270.19,272.05,197.94,256.58,255.73,247.80,257.04,240.16,241.61,243.81,247.69,252.61,245.08,248.83,247.26,246.33,229.35,241.48,247.91,247.57,252.90,251.17,247.00,242.09,247.88,213.21,237.27,251.08,249.20,249.22,249.34,248.41,245.79,238.46,262.38,243.16,,199.85,221.05,219.88,278.28,246.84,286.49,258.79,,,,,275.65,229.97,181.73,223.98,230.78,234.33,242.13,240.23,227.14,205.51,197.69
2023-11-17 22:07:03.170000,L8,,,,,,,,,,,,,,,,,,,,,244.10,253.29,249.42,256.29,,195.14,257.71,264.18,270.27,305.54,218.15,229.64,275.60,253.75,,,,,,240.83,257.01,246.80,246.13,238.08,245.05,232.21,224.00,235.05,240.22,245.54,237.36,235.61,228.46,234.66,216.19,233.22,238.82,238.71,241.51,244.04,239.38,237.06,,,,,,,,,,,,,,,,,,189.69,,,,,,,,,,211.13,221.57,226.37,233.94,230.35,219.22,195.37,183.61
2023-11-25 22:07:08.521000,L9,,,298.40,305.77,,,204.93,,293.67,310.58,306.30,306.75,258.73,239.87,259.65,309.31,308.89,296.26,297.43,212.48,281.03,259.59,300.65,258.98,295.09,309.18,269.18,309.82,307.26,310.59,303.87,232.39,283.62,261.54,,,,,262.98,270.82,259.43,257.72,253.40,246.19,254.03,240.33,243.64,243.21,245.75,252.38,245.90,246.93,236.84,243.83,227.80,240.35,246.88,244.98,251.57,250.40,245.94,240.68,246.62,,,,,,248.76,248.13,245.81,235.24,201.18,242.66,,307.81,306.44,209.54,274.31,197.68,283.98,257.47,,,,,,227.04,184.55,220.77,228.42,232.02,241.15,237.46,225.95,205.54,196.49
2023-12-19 22:07:03.114000,L8,232.71,300.19,202.37,229.67,241.55,264.49,258.61,266.02,296.68,271.52,,,,,,305.72,230.23,276.31,276.81,203.98,,245.78,281.05,216.61,297.30,307.76,267.52,269.40,308.77,312.28,272.58,238.15,286.14,262.36,227.21,,,,,264.62,263.40,199.36,254.89,245.31,257.63,241.83,244.40,240.02,247.56,249.85,245.69,246.12,230.70,236.19,227.88,239.92,245.71,241.85,251.73,251.60,246.56,240.43,245.01,,,,,,,,,,204.78,247.23,,,,,,,285.00,297.57,,,,,,228.30,182.21,219.91,224.61,199.96,240.56,240.28,226.72,203.36,194.36
2024-01-13 22:00:46.963000,L8,262.22,304.59,290.05,239.13,247.22,287.40,266.92,202.58,303.52,313.47,308.84,307.66,268.04,250.88,263.05,305.08,307.41,309.71,294.91,219.09,283.86,302.51,304.15,268.58,296.39,319.96,273.78,291.21,314.00,313.48,304.83,241.69,285.63,266.44,228.15,,,243.21,269.93,273.38,267.59,251.83,256.30,243.15,,,,,,,,,,,216.28,243.52,244.77,242.87,248.54,249.01,244.48,240.69,246.06,216.29,242.32,227.33,244.85,209.56,245.34,244.37,206.86,226.29,223.51,247.25,213.51,203.82,267.34,205.30,277.13,246.40,287.10,268.47,,,,,,,,,,,,238.93,201.98,197.17,185.69
2024-01-13 22:01:10.918000,L8,239.46,300.39,289.18,,,264.62,261.53,312.45,297.73,273.84,169.40,,258.47,235.70,195.95,300.73,303.92,298.37,284.53,209.27,274.39,264.46,259.10,218.08,293.36,312.17,265.75,269.54,310.08,309.90,276.61,235.85,275.07,178.93,,,,,,,,,,,,,,,,,,,,,206.24,241.87,243.31,240.25,244.96,248.66,243.98,240.26,245.47,,,,,,244.81,244.03,241.53,225.40,207.22,246.61,,,,197.55,247.38,190.66,,,,,,,,,,,,,,,,,
2024-02-14 22:00:43.269000,L8,264.45,309.22,299.69,240.68,195.03,309.42,312.84,318.35,316.94,314.64,291.90,295.71,272.94,241.93,,,,,,,265.90,265.43,309.27,,,316.43,283.71,317.02,318.36,319.95,318.96,287.06,292.91,297.31,300.53,286.01,283.80,284.75,237.20,274.13,,,257.56,249.68,258.49,,,,,,,,,,,,,,,,,,,244.20,249.91,256.96,252.66,252.00,251.88,249.58,246.62,232.96,264.99,309.32,322.36,308.43,307.83,,,,293.49,305.74,284.62,246.68,288.85,290.27,282.52,,,,,,,,,,
2024-02-14 22:01:07.227000,L8,252.01,299.28,204.70,232.06,178.08,266.80,273.03,299.51,306.62,233.53,171.98,285.28,,,,,,,,,225.85,257.00,303.43,,,215.78,273.03,311.57,313.83,314.06,308.34,274.22,281.64,263.21,291.27,,209.87,248.19,257.47,,,,,,,,,,,,,,,,,,,,,,,,,,,248.58,248.60,245.75,247.72,245.18,241.78,226.27,251.72,246.95,317.06,303.01,291.90,,,,287.28,299.65,194.62,234.98,197.45,167.42,266.69,,,,,,,,,,
2024-02-21 22:06:53.378000,L8,210.83,241.84,202.73,228.04,181.75,261.44,259.12,,,,,300.57,,,,281.80,295.52,274.15,249.19,214.70,243.11,267.18,253.51,257.68,293.74,204.78,262.65,266.43,305.30,308.60,292.38,237.58,273.21,258.79,227.65,,,,,247.90,263.16,252.77,253.75,241.14,255.31,239.08,236.71,242.24,246.00,250.05,243.05,245.53,232.10,237.10,227.29,237.07,240.38,235.06,241.36,241.75,236.76,,,,,,,,,,,,207.01,,,291.93,,194.38,259.30,190.55,,,,,,,,,,216.61,228.35,230.22,239.75,237.64,225.06,204.73,185.68
2024-02-29 22:06:59.389000,L9,186.88,270.31,207.87,235.97,246.54,266.14,264.74,,,,,306.49,259.89,249.74,273.56,282.82,300.97,293.47,261.45,218.76,288.45,265.76,258.71,257.95,298.63,318.02,269.82,311.92,311.68,313.65,300.01,240.11,276.36,259.06,,,,,,273.99,265.86,258.93,256.87,248.02,261.09,243.55,245.69,245.63,251.33,254.00,247.42,251.55,242.19,242.00,230.11,241.13,244.54,240.02,246.25,248.71,242.95,237.89,247.29,,,,,,246.45,244.72,239.78,225.95,205.34,244.68,,301.56,,197.91,269.66,190.00,285.14,258.50,,,,,,225.38,175.06,223.45,233.94,235.36,244.31,242.19,227.81,208.48,199.30
2024-03-08 22:06:41.615000,L8,212.64,298.79,292.88,303.31,,263.62,246.70,190.69,197.33,218.86,303.35,304.58,256.43,245.46,,291.93,232.15,290.78,262.53,213.71,227.74,259.33,209.68,257.20,292.64,308.35,268.92,268.21,304.32,307.32,297.21,237.63,275.57,257.55,,,,,,270.31,229.30,254.67,252.72,242.27,257.47,239.67,238.45,243.84,247.97,252.80,244.46,249.94,239.04,240.18,229.25,237.32,243.99,238.81,243.65,244.90,239.65,235.40,216.66,,,,,,245.41,243.33,239.03,,206.54,,,286.52,285.20,196.41,211.10,189.19,282.34,258.67,,,,,,215.83,171.37,221.20,231.59,233.20,241.61,239.14,227.01,207.54,195.83
2024-03-09 22:00:50.044000,L9,259.00,261.84,292.05,235.08,243.91,237.19,265.35,274.02,294.96,273.29,290.88,302.33,260.03,249.78,273.65,297.55,302.26,285.63,286.01,216.51,288.60,268.58,280.98,264.78,297.68,307.12,271.68,300.16,307.35,307.23,299.00,240.37,280.07,262.51,228.91,,,,,272.21,265.18,259.60,256.86,249.97,260.62,245.16,246.52,246.61,253.11,255.25,249.55,253.28,246.41,243.47,231.22,240.49,244.02,242.02,245.07,246.65,239.21,238.53,245.61,,,,,,245.31,241.56,237.19,221.94,260.37,247.77,,290.22,,,,,284.52,217.85,,,,,,227.88,177.20,224.23,233.36,235.52,244.25,241.54,228.35,209.58,200.66
2024-03-09 22:01:13.999000,L9,265.03,297.97,296.63,239.23,246.43,270.14,273.23,301.27,303.16,281.93,303.59,304.77,266.07,253.85,275.74,234.55,304.82,294.54,296.24,221.15,293.23,274.91,301.23,270.66,299.23,309.10,276.62,309.08,309.83,309.69,303.21,281.83,284.85,264.91,231.46,,209.71,270.11,270.49,274.53,268.47,261.63,259.69,252.30,263.09,249.62,252.01,249.43,255.57,257.52,252.89,256.48,251.21,246.45,233.69,243.65,246.49,245.81,250.63,249.83,242.97,240.92,247.35,214.86,238.59,244.31,247.85,213.47,248.09,245.23,239.77,225.09,263.67,275.62,288.61,301.98,295.56,203.96,273.48,260.50,286.88,265.57,265.36,234.29,191.13,,278.08,235.07,182.52,227.23,235.72,237.83,246.46,244.01,230.41,212.98,207.09
2024-03-16 22:06:59.445000,L9,333.69,325.85,317.66,321.65,326.89,317.21,321.33,333.78,329.51,329.30,321.80,327.00,324.93,317.08,331.65,325.16,327.77,314.14,317.00,318.15,311.42,319.19,321.90,323.53,311.09,330.75,324.55,324.62,376.62,363.07,351.32,338.18,339.63,308.81,310.18,304.01,299.33,289.18,286.15,297.51,249.92,298.28,294.61,245.41,276.47,320.81,304.80,255.86,266.40,265.41,265.26,270.96,269.11,257.91,252.14,198.71,,,,,228.12,202.11,291.74,274.36,264.19,265.33,262.33,263.51,260.23,259.46,255.87,440.08,319.27,323.72,330.83,323.74,328.36,321.59,298.00,349.81,313.23,308.23,311.47,313.01,294.76,307.77,291.17,,207.87,249.75,301.06,316.01,250.27,255.43,229.45,227.02,251.23
2024-04-09 22:06:25.320000,L8,,,,,,,,,,,,,,,,,,267.56,252.50,212.78,225.95,254.78,248.14,254.36,288.31,300.55,262.31,262.74,297.65,300.10,218.72,234.21,,,,,,,,263.94,259.90,250.48,252.63,240.04,256.28,234.26,229.36,241.90,246.32,250.14,235.42,235.95,226.16,234.90,226.38,234.55,238.79,233.09,234.56,237.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.02,230.86,231.32,240.19,235.70,223.96,204.34,177.44
2024-04-17 22:06:39.730000,L9,244.27,250.08,208.23,224.60,243.49,267.73,270.91,263.47,296.92,,,306.84,260.26,243.60,193.44,281.81,304.44,276.76,291.63,219.93,277.81,263.99,302.20,238.73,297.20,306.73,270.38,267.77,310.29,306.22,301.71,239.61,286.38,260.23,,,,189.01,269.23,274.11,266.71,260.47,257.85,249.33,262.17,245.53,248.78,248.25,253.32,255.04,243.46,251.51,245.63,244.00,232.85,243.80,247.25,243.13,252.36,250.75,244.58,241.72,247.42,,,,249.40,246.48,250.32,247.16,242.32,227.17,203.87,245.64,281.62,303.35,,202.39,273.52,189.25,175.16,262.76,,,,,,226.06,177.30,225.42,235.61,236.85,245.73,243.38,229.69,212.52,207.53
2024-04-18 22:00:06.948000,L8,,,,,,,,,,,,,,,,,,,,,,,,208.14,273.91,294.60,,,,239.15,221.52,,,,,,,,,,,,,,,,,235.07,237.22,249.17,229.97,230.94,220.26,229.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.21,226.10,220.25,226.71,234.29,225.51,202.96,
2024-04-18 22:00:30.907000,L8,232.64,297.81,301.05,231.02,244.52,237.26,272.36,222.18,298.37,277.07,297.81,303.02,262.20,245.72,196.74,196.49,,,,,,259.83,251.12,217.01,290.88,306.60,275.79,295.49,308.04,305.41,298.70,238.42,,,,,,,,,,,,,,,,244.87,249.24,256.72,246.54,252.43,245.60,243.87,233.40,243.67,242.12,224.32,245.05,248.82,238.32,228.28,247.06,,,,,,,,,,247.02,247.96,175.82,303.81,289.35,,,,,,,,,,,,,224.48,234.37,233.29,241.82,242.94,230.82,213.63,207.23
2024-04-26 22:00:16.792000,L9,313.18,305.59,308.80,310.43,304.27,302.45,273.85,320.93,314.52,313.21,308.74,314.49,316.57,304.81,280.26,310.52,312.09,313.33,299.63,223.71,287.25,307.24,311.47,298.77,299.99,310.13,301.47,,316.06,300.88,225.93,231.58,293.51,257.10,216.26,,,,,,,,255.99,246.40,259.02,247.62,251.99,252.04,255.33,258.49,247.83,254.71,247.79,243.55,220.13,236.23,244.71,243.34,252.20,249.08,237.70,232.42,,,,,,,,,,,291.97,283.84,289.48,316.02,311.58,219.05,280.68,251.52,288.30,267.21,287.28,233.95,,,,222.74,173.88,230.35,236.93,239.21,246.68,241.94,222.68,203.76,174.96
2024-04-26 22:00:40.750000,L9,240.75,300.85,305.85,306.52,244.77,273.27,267.20,316.49,302.75,296.92,302.88,307.80,262.70,250.25,274.24,254.72,308.43,310.57,296.05,219.64,281.90,305.20,307.55,268.67,297.42,308.39,277.60,,,,,,286.31,253.94,,,,,,,,,252.66,240.38,256.45,243.78,246.77,250.40,254.06,257.34,245.02,252.40,244.47,239.83,212.04,233.58,242.40,240.67,250.46,246.12,234.27,225.34,,,,,,,,,,,247.18,275.48,276.45,311.20,303.79,211.71,277.74,230.75,285.74,264.69,281.09,,,,,,,226.03,234.12,236.31,244.81,240.64,219.15,196.86,
