dates,satname,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2022-05-20 22:19:32.278000,L8,282.14,302.25,313.77,315.23,307.63,302.81,296.57,291.48,287.77,285.69,284.28,282.27,280.30,277.12,282.54,280.26,286.47,289.66,291.72,292.41,291.91,292.06,294.03,297.39,295.81,295.09,295.17,294.98,292.60,292.23,292.51,291.16,291.04,294.81,293.80,289.21,282.53,275.99,283.62,291.12
2022-05-28 22:19:06.541000,L9,,,276.26,286.36,276.19,273.75,270.62,234.09,258.71,261.03,258.70,252.49,252.08,242.67,255.33,258.93,253.84,244.34,243.70,247.64,,,,269.16,271.25,272.39,268.57,269.52,265.09,261.98,263.47,266.10,261.55,261.43,249.25,253.61,210.50,195.97,197.27,189.12
2022-06-05 22:19:39.450000,L8,,,,286.30,276.84,274.94,272.88,227.07,172.05,,,,,,254.93,258.20,256.13,255.47,259.27,256.44,255.35,257.36,255.03,268.56,273.65,273.06,270.11,270.54,266.30,264.33,263.45,268.24,268.49,265.11,263.84,256.70,215.83,188.18,194.86,190.00
2022-06-21 22:19:48.760000,L8,,,,286.71,269.83,265.87,263.78,209.29,177.94,,,,,,252.44,257.84,252.09,251.59,255.40,247.31,240.03,248.79,246.15,222.56,235.51,218.02,199.16,253.55,261.81,258.42,258.47,263.53,260.82,260.94,256.12,253.81,216.93,188.30,189.09,188.75
2022-06-22 22:13:14.546000,L9,,,,286.43,267.68,264.79,262.89,207.81,174.04,,,,,,252.44,257.68,253.42,250.97,253.35,248.48,239.18,249.57,244.81,221.71,234.92,220.01,197.02,252.82,263.15,257.36,260.93,259.81,261.76,258.83,254.98,252.06,214.27,184.18,,
2022-06-30 22:13:39.455000,L8,,,,284.08,273.95,271.25,267.63,209.59,,,,,,,249.84,251.61,251.34,259.90,259.62,254.91,255.98,258.86,258.29,257.91,246.53,256.22,256.87,261.81,263.70,257.44,263.96,265.32,265.53,263.13,263.74,255.40,218.50,189.58,191.71,187.53
2022-07-31 22:19:39.391000,L9,,,,276.42,274.47,273.08,268.41,,,,,,,,241.89,241.55,245.06,259.27,263.41,258.98,262.23,264.43,262.10,262.53,263.71,264.16,265.76,263.86,262.61,257.73,,,266.59,263.88,263.98,253.65,209.95,186.66,189.86,186.55
2022-08-09 22:13:34.311000,L9,277.21,297.33,304.94,305.77,297.08,296.33,290.75,283.13,279.84,278.03,277.17,276.01,272.82,272.13,274.35,274.90,279.63,282.82,290.76,283.49,284.81,282.94,285.68,287.23,295.12,285.55,286.75,284.97,284.84,283.97,282.33,281.58,284.43,288.01,283.02,279.68,265.52,259.09,254.32,220.96
2022-09-09 22:20:11.413000,L8,288.85,317.88,337.23,339.22,330.10,328.27,318.34,324.16,317.38,311.75,298.92,306.09,308.04,299.81,321.66,333.07,312.58,369.93,357.66,326.09,330.48,305.52,306.51,311.11,308.63,309.99,305.86,303.59,310.25,309.63,333.58,338.97,331.97,328.75,334.05,329.18,381.75,353.41,381.61,338.26
2022-11-04 22:20:00.291000,L9,275.71,293.90,302.68,299.75,291.07,288.93,285.44,277.76,276.79,276.31,270.70,269.44,270.72,268.86,271.37,271.87,275.29,275.97,280.60,278.78,277.95,276.83,277.73,280.85,279.75,283.57,280.34,279.80,278.11,279.20,277.56,279.34,284.03,282.94,279.76,273.02,263.80,255.86,250.06,216.05
2022-11-13 22:13:53.032000,L9,282.97,296.72,308.80,304.76,300.65,297.33,295.36,286.37,283.90,280.35,276.84,275.38,273.90,273.22,273.16,274.63,278.90,279.90,285.28,284.35,285.24,282.01,282.79,282.97,283.59,284.85,284.92,287.31,287.12,284.53,284.33,286.45,286.90,290.84,288.41,280.23,274.73,259.98,267.07,420.51
2022-12-23 22:13:47.690000,L8,278.17,300.89,311.80,337.52,329.81,324.54,316.09,321.82,317.44,320.85,329.20,321.50,308.99,310.92,315.67,332.47,337.18,296.30,299.13,302.93,306.10,386.49,335.23,368.31,440.68,469.13,360.94,355.50,335.12,340.87,365.45,368.37,338.03,325.21,327.43,326.19,517.99,389.59,521.62,334.14
2023-01-08 22:13:48.257000,L8,289.36,317.60,343.40,347.65,369.95,370.62,342.43,345.44,329.74,326.38,319.33,327.46,340.25,345.10,332.67,367.25,339.09,350.62,319.61,333.63,323.17,327.40,350.75,324.26,326.18,331.94,331.69,313.14,373.88,388.40,384.53,316.56,381.77,396.07,406.99,329.33,334.68,339.35,334.37,352.14
2023-01-23 22:19:56.581000,L9,291.48,326.33,342.23,350.39,364.48,371.85,343.78,334.11,334.87,328.74,321.63,322.94,342.04,334.39,349.23,335.93,339.61,315.81,357.32,308.81,320.16,325.24,339.85,386.68,337.24,347.63,355.97,393.36,360.49,372.19,362.38,344.74,396.13,339.98,347.17,328.91,314.23,310.07,320.77,291.62
2023-01-24 22:13:46.509000,L8,276.90,296.42,308.00,304.17,301.52,290.84,288.32,283.45,281.77,281.10,277.34,278.34,276.08,275.02,274.96,285.95,277.51,279.35,284.60,282.51,282.22,282.20,281.42,281.97,282.18,285.39,285.54,287.11,286.40,283.42,284.52,285.56,285.75,286.39,286.09,278.92,271.70,258.11,259.11,243.11
2023-02-16 22:19:49.808000,L8,278.97,298.15,308.03,307.63,310.56,305.60,298.59,284.44,286.39,280.57,278.17,277.46,272.49,273.47,276.37,281.42,283.28,286.72,286.15,285.10,285.96,286.05,288.21,284.46,287.00,285.45,288.99,287.22,287.58,287.81,288.32,290.23,288.15,292.40,289.44,284.24,281.82,264.48,267.94,254.66
2023-02-24 22:19:51.579000,L9,278.36,297.06,304.93,303.78,303.06,293.20,291.05,284.36,277.64,278.59,274.64,273.63,273.62,272.73,276.18,281.80,282.67,288.03,286.98,284.38,283.54,283.96,285.21,284.64,285.76,284.75,285.53,287.28,287.61,283.41,283.87,284.00,286.69,292.83,291.34,282.57,265.80,259.42,254.39,239.80
2023-03-04 22:19:37.343000,L8,,,,,,,,,,,,,,,,252.09,256.86,267.28,271.99,256.47,252.17,274.68,278.99,280.09,278.89,277.07,292.82,286.12,285.36,280.82,286.01,282.07,277.46,280.35,279.60,277.35,260.82,255.05,248.77,223.36
2023-03-05 22:13:37.250000,L9,431.49,471.89,495.71,386.62,407.37,391.25,348.99,372.12,352.62,355.39,372.27,339.94,343.67,360.33,333.22,357.08,414.32,417.57,366.89,389.06,334.36,345.48,370.91,368.43,409.40,400.08,385.25,382.80,361.31,334.51,352.27,358.15,360.54,428.87,470.65,460.50,453.89,507.08,463.51,487.68
2023-03-13 22:13:22.974000,L8,274.43,293.29,304.66,307.19,301.18,303.93,295.14,287.39,278.13,278.98,273.46,273.92,273.94,272.86,276.23,278.07,288.76,286.24,282.73,283.73,284.03,282.42,283.68,285.08,285.46,286.89,285.91,287.14,286.27,284.08,284.36,283.29,284.47,287.63,286.34,279.20,272.39,258.51,253.48,241.32
2023-03-21 22:13:31.023000,L9,270.41,318.64,311.84,305.22,300.88,289.37,290.37,281.63,276.40,278.29,277.32,296.62,300.42,286.79,275.39,291.63,276.60,280.15,289.42,285.97,287.38,287.83,290.16,495.70,511.92,536.77,279.96,284.85,293.58,304.36,306.86,300.64,303.03,295.47,293.56,273.29,263.64,257.29,247.99,224.53
2023-03-28 22:19:33.271000,L9,276.73,296.05,305.41,308.24,305.57,304.36,297.54,284.24,279.72,280.50,277.75,274.62,276.22,272.82,277.37,279.28,284.74,287.21,289.44,286.07,284.30,284.96,283.83,287.68,287.93,292.05,285.22,286.16,285.19,288.90,291.11,456.45,443.16,457.99,293.67,283.11,286.40,263.42,257.95,242.91
2023-03-29 22:13:12.871000,L8,276.27,295.69,307.28,309.84,308.13,300.45,296.40,285.14,280.58,287.18,279.00,278.61,276.72,275.40,279.31,281.39,280.90,288.90,288.64,285.94,284.68,285.46,284.15,288.03,288.82,291.20,286.46,287.42,287.66,287.49,288.93,286.76,287.07,292.07,290.76,279.93,265.84,265.72,264.10,242.28
2023-04-06 22:13:21.161000,L9,272.23,293.75,316.06,325.35,323.10,313.48,305.53,291.94,281.03,279.66,276.44,276.04,274.76,272.46,274.58,275.20,276.94,280.37,305.73,309.45,292.57,287.41,292.84,296.31,304.52,290.36,288.89,296.27,304.29,308.74,309.32,285.73,307.29,285.15,281.37,278.99,271.29,263.70,254.55,231.64
2023-04-13 22:19:26.824000,L9,410.28,299.38,309.76,310.52,305.04,301.67,295.97,287.74,281.52,283.18,280.65,276.00,276.63,273.89,276.17,278.80,283.14,285.62,289.12,284.69,284.10,284.56,285.79,285.88,288.85,288.88,286.36,284.32,283.68,285.42,283.99,283.21,286.02,288.40,286.26,281.85,274.94,264.48,261.83,245.22
2023-04-14 22:12:57.887000,L8,269.85,299.74,312.63,314.73,310.29,305.82,299.22,289.85,288.14,285.73,281.24,279.00,278.02,275.13,278.40,281.11,288.42,288.17,291.71,289.64,286.43,286.87,287.40,289.69,292.33,291.27,289.25,287.20,285.19,286.26,286.60,284.77,285.91,290.03,286.61,281.67,275.88,270.41,264.64,327.96
2023-04-21 22:19:06.448000,L8,269.10,292.76,304.65,304.42,301.78,295.93,292.94,282.98,276.56,278.89,276.55,271.93,269.63,268.39,271.88,271.91,276.58,280.69,282.78,284.27,281.04,280.38,286.32,286.74,284.25,288.29,284.14,282.32,283.06,283.75,283.21,286.76,283.56,302.33,280.12,277.69,268.52,261.85,250.14,225.37
2023-04-22 22:13:14.998000,L9,268.79,297.36,307.35,310.23,307.53,302.08,296.95,287.46,283.99,282.22,279.62,277.68,274.75,274.55,277.24,278.56,282.02,285.99,288.85,289.04,286.23,285.11,285.20,285.83,287.12,286.00,287.50,285.24,287.34,286.30,288.23,287.00,286.18,287.22,286.90,284.32,277.40,265.10,253.33,234.91
2023-05-23 22:18:53.736000,L8,269.40,302.61,312.82,314.75,307.63,303.29,296.89,288.22,285.81,284.74,282.32,280.73,278.89,277.11,280.16,281.61,284.28,287.13,288.38,289.14,288.08,288.11,288.28,288.44,289.07,287.55,290.72,290.33,289.85,287.80,291.77,289.51,290.69,292.14,290.84,285.60,278.50,273.81,268.64,241.64
2023-05-24 22:12:53.035000,L9,,,,,249.76,276.02,270.66,223.98,176.20,,,,,,247.66,250.57,254.42,262.87,265.04,262.21,266.23,261.60,264.23,260.73,264.43,263.51,265.88,260.37,252.27,253.07,260.13,256.37,267.40,265.79,265.73,253.89,209.79,191.12,191.28,186.76
2023-06-08 22:19:00.153000,L8,,,,287.71,279.12,277.79,275.48,257.29,258.75,260.15,,,,,187.17,257.55,254.26,260.32,262.13,258.30,261.56,258.46,259.24,263.80,268.46,267.31,267.61,267.89,267.31,264.87,266.57,266.95,269.28,271.54,267.15,259.73,221.59,198.52,200.36,197.52
2023-06-09 22:12:48.736000,L9,,,,290.74,283.60,279.78,277.94,261.12,261.53,262.68,262.02,255.69,250.50,,257.05,258.28,258.05,263.78,266.38,263.09,265.08,264.60,261.79,270.52,271.42,270.96,269.18,271.39,270.58,268.12,268.66,269.23,271.19,272.51,270.01,262.01,225.17,203.00,203.79,201.20
2023-06-16 22:18:54.783000,L9,,,,285.37,278.31,276.46,275.92,253.23,215.25,250.88,,,,,247.39,251.98,252.37,262.65,262.26,260.15,259.89,259.30,259.01,263.56,265.39,266.59,267.60,264.01,266.47,262.80,266.46,265.59,269.05,269.89,266.44,258.78,221.28,196.12,198.32,192.75
2023-07-26 22:19:23.126000,L8,275.24,301.24,316.23,315.89,310.86,303.06,299.16,290.82,288.01,286.89,281.23,280.04,277.99,279.11,280.67,281.09,283.89,312.36,299.63,295.31,295.85,402.08,416.93,427.11,384.71,383.32,380.62,367.91,376.73,367.06,371.62,380.99,381.74,337.14,294.60,291.43,279.60,277.51,256.52,238.91
2023-07-27 22:13:02.799000,L9,269.08,295.55,308.71,312.35,305.77,300.08,294.28,286.58,282.65,281.13,278.96,278.72,276.01,275.25,279.01,278.27,280.42,285.15,288.61,288.52,286.47,286.65,286.73,288.01,289.17,289.18,287.76,289.69,288.28,288.55,289.93,289.81,288.72,289.73,289.34,284.49,275.11,269.04,261.90,233.62
2023-08-27 22:19:35.713000,L8,267.66,296.22,305.33,304.74,295.75,294.69,291.92,281.88,278.78,277.68,273.81,272.14,269.47,271.34,508.71,525.58,538.80,277.88,281.01,278.21,280.49,281.16,277.63,282.83,282.09,286.08,284.01,285.43,282.88,280.71,284.61,283.34,285.60,286.23,283.43,280.45,268.64,264.93,270.24,230.39
2023-08-28 22:13:20.105000,L9,267.49,292.76,304.40,304.36,300.06,294.66,293.33,282.03,280.69,277.84,278.18,279.60,275.96,273.56,272.72,273.43,275.22,277.84,281.96,281.05,282.39,283.05,280.60,284.97,286.31,287.54,284.60,285.13,284.05,282.15,284.20,284.53,283.44,287.84,280.92,280.05,268.01,265.19,265.52,233.40
2023-09-29 22:13:26.677000,L9,373.05,394.54,471.06,464.69,408.07,320.81,289.39,293.33,294.31,298.05,302.98,277.23,274.85,274.29,275.65,276.57,295.12,292.60,299.80,299.19,301.96,311.77,308.29,294.85,302.45,299.09,294.94,295.03,299.03,295.66,297.42,328.15,285.83,289.63,289.20,294.37,293.93,263.42,253.37,226.72
2023-10-06 22:19:43.010000,L9,264.75,296.00,308.71,308.17,302.66,292.41,292.05,283.33,277.96,276.55,271.85,271.46,268.66,269.61,269.82,271.50,275.20,278.74,284.90,284.31,286.13,281.77,278.63,279.84,283.73,283.28,285.04,283.66,283.88,281.11,287.72,286.75,285.33,288.33,285.96,282.98,274.12,260.65,253.58,221.98
2023-10-07 22:13:32.986000,L8,262.02,293.54,304.79,304.01,293.83,289.10,287.09,281.53,278.13,276.33,273.13,273.00,269.68,270.22,271.06,271.40,275.05,277.51,283.23,282.35,284.85,280.04,278.97,279.75,282.32,284.06,284.90,284.88,286.24,284.20,290.15,288.24,287.51,290.43,287.60,281.62,272.66,257.47,251.41,227.30
2023-10-30 22:19:48.725000,L8,270.81,322.07,331.08,338.56,336.09,344.48,346.06,336.77,330.52,301.99,309.23,317.31,310.82,296.33,317.08,305.24,305.20,312.35,312.73,314.25,315.69,318.72,324.88,324.56,315.19,313.25,324.18,339.11,391.67,398.94,417.11,405.92,375.40,385.14,392.44,392.64,402.61,400.16,399.07,397.11
2023-10-31 22:13:33.669000,L9,270.63,325.65,348.51,355.34,348.67,344.69,346.09,410.71,373.55,410.70,411.89,307.95,304.97,308.87,310.98,312.38,323.85,326.11,341.02,329.16,323.09,329.13,329.21,328.13,312.26,319.75,331.59,334.55,336.86,331.74,343.95,345.61,333.14,327.85,320.78,368.14,408.52,384.65,320.97,386.14
2023-11-23 22:19:53.183000,L9,,,,,,,,,,,211.28,243.39,253.04,226.03,239.36,,,243.67,283.76,290.77,323.17,325.35,288.49,286.81,281.97,288.98,284.16,284.20,283.72,281.75,280.20,277.16,275.46,274.66,271.12,271.32,257.88,250.43,237.68,216.10
2023-11-24 22:13:39.830000,L8,261.79,294.21,303.65,301.89,297.16,293.03,334.00,326.62,306.69,279.51,304.64,284.15,300.32,307.88,301.62,297.68,297.11,306.46,308.37,282.22,285.98,295.74,310.48,327.02,328.70,320.83,286.29,321.43,319.22,327.30,311.02,332.04,340.52,338.86,278.57,275.56,270.36,262.85,261.42,267.13
2023-12-17 22:19:48.208000,L8,333.57,408.36,303.28,303.16,297.49,292.42,289.01,282.60,277.52,275.55,270.05,269.52,270.80,271.34,272.06,272.49,274.70,274.99,279.88,277.61,282.14,280.11,279.05,279.31,282.78,284.11,284.15,283.21,282.55,283.02,286.99,284.19,283.44,287.28,288.52,280.34,270.52,258.56,250.59,222.25
2023-12-18 22:13:44.941000,L9,328.93,405.00,302.51,301.42,292.66,289.59,285.33,280.15,277.63,274.58,269.37,271.10,272.42,280.88,283.20,287.09,272.26,275.89,280.36,278.48,281.14,278.33,284.98,293.17,284.43,294.18,286.71,282.79,322.97,381.26,352.56,302.39,378.79,311.90,321.00,354.64,317.25,288.65,307.62,254.22
2024-01-03 22:13:39.786000,L9,341.45,288.69,301.96,298.57,287.38,281.80,279.35,274.72,272.24,269.32,267.20,270.47,269.43,266.22,266.02,266.31,266.60,268.36,272.47,271.63,273.42,271.55,270.48,268.75,271.85,274.22,271.88,275.35,277.27,272.44,273.84,273.47,274.00,273.90,274.96,267.60,255.55,251.73,247.70,217.59
2024-01-10 22:19:51.804000,L9,245.80,287.19,297.64,295.17,288.43,285.72,221.67,223.15,251.60,260.02,265.65,263.29,262.43,,263.29,252.39,220.68,208.88,188.41,268.36,268.28,267.94,267.92,271.65,275.97,278.21,275.16,272.54,272.66,269.62,274.12,275.39,182.36,,,,,,,
2024-02-04 22:13:43.561000,L9,300.64,293.58,303.59,303.46,303.26,294.47,290.94,282.93,278.57,276.87,270.80,271.15,269.37,269.95,270.69,272.45,274.94,278.97,280.89,280.78,281.53,281.56,278.72,280.92,282.24,284.27,285.43,286.25,284.52,283.86,282.64,283.36,281.77,283.62,283.18,280.76,277.81,259.93,249.08,230.78
2024-02-12 22:13:30.056000,L8,295.83,290.62,303.81,301.75,303.96,299.94,293.68,286.48,280.87,276.62,273.21,271.80,271.08,271.49,271.80,275.11,277.57,281.19,284.14,285.73,286.42,289.01,286.25,283.32,288.43,287.95,287.48,285.64,285.37,285.70,288.66,285.42,290.33,286.93,286.27,271.38,264.00,256.45,254.15,230.55
2024-02-20 22:13:31.917000,L9,472.18,456.70,432.31,362.35,360.94,354.89,343.51,332.23,361.59,328.04,280.62,275.88,273.04,274.21,274.82,277.94,280.06,289.31,291.30,313.14,325.29,286.97,284.97,286.96,291.56,290.02,291.84,292.71,290.09,291.12,293.18,288.47,289.20,289.50,291.67,284.25,288.10,276.32,280.04,273.85
2024-02-27 22:19:43.753000,L9,263.02,293.00,306.09,309.25,304.06,302.81,296.63,286.93,283.04,277.79,273.52,272.35,269.86,270.97,272.33,274.33,276.74,279.69,283.34,476.04,505.36,471.34,525.33,527.72,513.01,287.52,288.17,287.81,288.26,287.01,289.48,286.95,286.08,287.26,289.60,286.47,281.61,279.00,263.25,248.64
2024-02-28 22:13:24.063000,L8,261.35,292.09,305.12,303.37,300.31,305.42,296.55,287.00,326.46,349.08,395.89,403.38,270.65,271.68,271.72,273.92,276.86,279.75,283.01,283.34,284.50,284.80,282.73,284.62,286.50,288.82,289.15,291.92,287.22,287.19,288.57,285.70,285.70,287.09,289.09,285.12,285.28,264.96,262.04,257.32
2024-03-07 22:13:35.891000,L9,,,,258.42,280.01,272.93,266.42,260.07,262.03,259.69,258.23,256.22,254.72,256.48,256.65,259.06,245.96,221.41,,,,,,,,,258.13,259.89,261.68,265.11,268.76,268.81,270.66,269.04,272.36,258.06,235.14,191.69,201.79,200.51
2024-03-15 22:13:13.795000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.67,225.99,220.51,196.56,203.49,194.98
2024-03-23 22:13:31.441000,L9,,,,268.13,274.23,267.33,264.10,228.13,,,,,,,238.84,244.16,249.65,253.31,258.21,256.15,257.44,257.31,254.70,254.83,258.74,261.03,259.23,262.27,263.48,262.52,263.47,261.95,259.74,260.26,258.39,237.10,183.82,180.31,184.70,173.29
2024-04-07 22:19:11.607000,L8,450.79,466.64,467.89,480.63,450.67,450.71,446.95,443.83,415.74,296.71,324.60,391.30,368.24,365.71,376.98,304.14,324.48,338.32,342.28,367.48,347.67,359.43,392.54,343.17,367.45,340.27,378.51,388.73,397.55,402.24,373.60,400.81,404.60,425.83,409.82,429.46,394.52,351.15,457.14,333.67
2024-04-23 22:19:02.967000,L8,,,,,254.69,241.38,235.49,210.23,,,,,,,198.36,238.58,248.28,257.07,262.48,256.38,259.94,258.79,256.16,256.49,256.72,263.19,257.37,255.36,259.02,241.35,243.85,231.27,,,,,,,,
2024-05-02 22:12:44.341000,L8,,,,285.57,277.06,275.24,268.75,258.68,253.99,257.85,251.18,237.55,,,169.61,252.39,253.67,260.84,266.07,264.06,267.08,264.42,263.61,256.74,241.18,258.32,258.37,262.11,255.76,250.27,257.44,259.10,261.70,260.97,248.05,253.36,216.43,196.54,200.96,194.29
2024-05-10 22:13:00.607000,L9,,,,280.21,277.01,274.40,269.88,220.38,243.80,250.99,,,,,244.75,247.49,248.18,233.92,204.50,243.70,237.10,242.81,248.78,260.88,262.27,263.57,262.15,263.12,260.66,260.02,262.68,263.21,260.79,261.54,256.33,254.05,214.93,194.10,197.19,193.42
2024-06-03 22:12:29.487000,L8,,,,283.59,275.01,273.11,267.81,206.83,176.54,,,,,,245.68,244.37,248.86,232.64,201.82,,248.97,249.35,248.97,255.07,263.99,263.88,264.88,262.22,261.67,260.08,261.83,263.86,264.54,263.32,244.90,252.61,215.66,188.31,191.04,187.37
2024-06-10 22:18:40.406000,L8,,,,,,,,,,,,,,,,,,,,,240.26,249.11,263.57,267.03,269.65,271.40,271.95,272.67,256.99,261.80,269.21,270.90,273.14,272.16,269.06,260.79,226.91,195.90,196.29,
2024-06-11 22:12:42.100000,L9,,,,288.16,282.41,278.77,274.29,223.22,,,,,,,248.04,255.63,255.56,261.85,262.22,261.51,266.40,265.99,264.03,265.36,269.34,268.93,270.26,271.16,272.30,267.61,271.39,269.91,271.91,270.70,267.75,261.87,228.05,201.28,202.53,196.32
2024-06-19 22:12:37.125000,L8,,,,,,,,,,,,,,,251.45,258.67,257.73,264.65,264.60,259.86,263.00,261.76,251.36,228.98,,,,,,,,,,,,,,,,
2024-07-12 22:19:00.782000,L8,,,,287.34,279.11,276.47,273.89,255.24,258.42,260.26,259.35,253.42,,,249.41,253.80,254.42,261.94,264.06,261.79,266.89,264.24,265.76,263.76,268.16,267.42,267.90,268.16,269.71,265.13,267.83,268.77,268.67,269.79,266.56,258.91,219.28,195.97,197.28,193.60
2024-07-13 22:12:50.371000,L9,,,,286.84,278.19,276.56,272.12,220.91,,,,,,,248.21,250.94,249.56,262.69,263.97,262.51,266.46,264.15,263.79,263.24,267.00,266.06,266.86,267.67,270.04,264.14,268.14,267.58,269.07,267.10,266.52,257.93,216.84,195.33,195.38,191.03
2024-07-20 22:19:02.674000,L9,,,,278.51,275.36,272.96,268.47,218.00,213.32,,,,,,240.10,242.46,247.06,260.44,263.47,258.24,265.15,260.30,262.18,260.70,265.26,265.07,265.75,263.02,264.42,262.48,261.84,260.63,263.93,265.09,263.50,254.52,211.70,191.17,191.05,185.93
2024-07-21 22:13:00.412000,L8,,,,284.42,277.19,275.12,270.20,254.60,215.42,,,,,,245.92,249.35,250.14,262.68,264.36,263.84,266.50,263.55,261.98,262.90,265.02,266.95,267.02,266.35,268.19,262.98,265.11,264.08,267.86,265.62,265.13,256.72,216.99,194.59,196.13,190.89
2024-08-06 22:12:57.285000,L8,256.41,290.63,309.69,314.44,311.90,310.85,306.71,291.88,292.45,288.23,283.14,277.54,276.31,274.74,275.85,277.24,280.90,286.83,289.72,290.25,291.57,286.52,289.20,289.10,290.64,290.58,291.69,295.53,297.20,294.60,293.20,292.04,293.03,294.57,294.29,289.92,284.43,277.61,303.23,268.49
2024-09-07 22:13:18.913000,L8,243.86,291.92,306.51,309.77,308.22,298.57,294.01,288.02,284.96,281.82,283.22,277.69,276.97,272.06,272.70,274.04,275.63,277.77,282.13,280.86,282.62,282.08,281.57,281.75,287.28,289.41,287.08,289.10,288.10,287.74,291.28,288.51,285.15,290.74,287.26,285.52,288.00,278.62,286.97,276.76
2024-10-09 22:13:21.382000,L8,324.14,291.90,305.72,304.96,299.89,298.85,293.21,285.41,283.49,278.47,273.90,271.88,272.29,271.40,271.00,273.27,275.81,278.01,282.50,280.64,281.94,279.22,277.90,279.39,283.20,283.82,284.36,284.41,287.08,282.83,283.84,285.15,287.23,288.42,285.83,280.34,278.72,279.53,277.65,234.74
2024-11-01 22:19:30.989000,L8,,,,,260.26,266.46,264.78,256.34,249.26,254.66,225.38,199.03,234.09,235.20,243.32,230.31,,245.96,250.97,250.02,260.08,261.97,256.11,254.70,256.09,258.74,256.93,251.59,248.79,246.94,,,,,,,,,,
2024-11-02 22:13:29.609000,L9,253.28,295.94,313.70,313.97,305.38,321.43,326.75,317.39,331.96,278.31,277.69,272.61,308.24,304.57,313.07,345.88,279.33,280.24,285.61,284.30,286.38,296.71,304.54,308.41,314.18,321.64,319.85,285.71,285.27,284.32,284.88,284.41,284.51,290.26,283.25,285.47,275.48,268.39,273.38,248.09
2024-11-09 22:19:39.731000,L9,247.70,286.53,301.40,302.10,296.09,291.99,287.21,280.95,277.56,275.23,272.75,269.05,269.62,267.92,269.61,272.58,274.09,274.95,277.89,276.80,277.65,278.07,277.07,276.24,275.26,278.79,280.36,280.79,281.68,276.96,282.67,280.98,281.91,283.44,279.56,277.35,274.28,261.74,244.18,227.48
2024-11-10 22:13:25.502000,L8,362.50,285.18,302.53,300.89,296.79,290.85,285.84,280.58,277.57,275.33,273.88,270.00,268.70,268.08,269.67,272.90,276.33,279.31,279.92,280.18,279.42,281.08,276.26,276.57,276.05,280.53,279.72,280.17,281.06,280.47,281.72,280.76,281.45,283.57,280.79,277.16,271.79,269.61,270.46,234.12
2024-11-17 22:19:38.631000,L8,417.93,309.74,321.06,342.98,345.32,342.45,336.96,314.75,306.63,312.64,360.28,365.92,314.26,318.95,305.19,307.79,326.32,348.33,311.05,324.74,323.43,316.07,329.28,322.94,331.67,336.17,347.26,392.89,355.96,344.42,352.40,377.58,352.93,349.54,388.59,404.41,378.70,401.71,348.14,316.71
2024-12-27 22:19:45.824000,L9,256.14,280.95,298.27,299.22,294.26,288.82,285.15,283.08,275.33,275.39,267.45,268.40,268.73,268.44,264.80,281.41,290.02,275.05,280.75,284.43,297.63,322.41,322.83,345.32,290.49,338.10,325.04,293.80,299.51,322.03,296.08,367.63,344.76,337.25,339.14,353.22,306.18,276.96,273.02,291.35
2025-01-04 22:19:38.813000,L8,251.89,287.90,301.52,301.05,297.23,294.10,287.86,281.43,278.87,274.59,270.71,270.26,269.23,267.09,268.87,271.42,272.98,275.67,279.08,277.55,279.06,276.62,274.73,275.42,278.49,280.57,281.00,278.99,278.30,279.05,279.56,279.43,279.76,280.42,281.15,275.21,272.39,261.54,252.05,229.84
2025-01-05 22:13:30.889000,L9,249.19,283.40,300.75,302.00,301.17,295.41,291.17,284.32,280.61,276.03,271.53,271.68,270.93,270.36,269.84,273.61,275.00,278.99,282.20,282.50,284.47,280.23,277.47,278.79,280.23,283.00,282.99,282.13,280.77,281.01,281.44,282.15,281.16,284.93,282.26,276.65,275.35,264.65,258.82,242.02
2025-01-12 22:19:45.349000,L9,247.00,283.14,298.50,297.25,291.42,286.46,283.86,276.46,272.73,271.43,267.84,266.81,265.43,264.72,266.48,267.75,272.62,273.57,276.22,272.53,273.37,271.38,269.45,267.26,270.24,271.86,272.85,277.37,276.36,278.47,279.07,278.79,278.10,280.11,280.49,272.44,266.85,247.49,,
2025-01-20 22:19:37.347000,L8,325.51,319.89,366.47,366.69,392.52,295.12,293.17,285.62,284.59,276.38,274.69,272.80,270.63,271.11,268.97,273.12,276.49,284.87,280.12,280.48,277.84,276.21,275.25,274.71,276.22,279.19,279.27,277.27,279.49,278.96,284.11,283.51,282.70,281.32,279.44,274.13,269.25,259.21,250.26,227.60
