dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2020-10-21 22:19:55+00:00,288.7366666666667,300.52000000000004,307.90333333333336,289.87999999999994,285.1077777777778,280.427,275.738,261.54999999999995,264.105,272.572,274.91499999999996,274.89,280.076,275.9966666666666,261.1966666666666,261.79,265.04555555555555,269.97875,272.565,276.97714285714284,272.46833333333336,276.828,280.198,283.005,278.13222222222225,282.80625,282.1444444444444,278.02200000000005,271.69,272.1455555555556,270.1088888888889,274.569,272.251,273.264,274.9577777777778,264.19888888888886,223.72333333333333,207.61714285714288,210.77714285714288,207.11285714285714
2020-12-24 22:19:54+00:00,287.1575,299.63250000000005,307.5,294.86285714285714,289.33714285714285,282.6675,278.70125,271.75714285714287,271.4783333333333,273.5316666666667,274.938,275.03000000000003,278.6766666666667,275.48749999999995,266.26142857142855,267.2185714285714,269.6471428571429,274.40833333333336,275.49666666666667,281.57399999999996,276.34250000000003,283.92333333333335,288.86,285.16857142857145,285.3742857142857,285.68142857142857,286.08875,282.99125,276.69571428571425,278.65142857142854,275.4842857142857,279.62874999999997,278.2325,278.875,279.69571428571425,269.60857142857145,230.98571428571427,214.52857142857144,217.03857142857143,209.5466666666667
2021-01-25 22:19:43+00:00,286.642,298.962,306.698,302.942,296.376,286.11,282.86333333333334,283.42600000000004,275.535,275.95666666666665,278.52599999999995,278.05400000000003,280.71333333333337,274.96,277.12600000000003,276.91,279.506,279.53000000000003,280.88599999999997,283.46,282.5075,284.4875,288.54,291.822,291.67400000000004,292.302,292.44666666666666,289.16333333333336,279.886,285.67199999999997,281.242,285.21,283.0416666666667,283.6583333333333,287.038,276.538,244.446,236.266,237.53599999999997,230.83333333333337
2021-02-03 22:13:32+00:00,286.6566666666667,299.03000000000003,306.545,302.7,296.06666666666666,286.14285714285717,283.77714285714285,283.67833333333334,276.1657142857143,276.87,278.56166666666667,278.04,279.59000000000003,275.27,277.0416666666667,276.935,279.3483333333333,279.9166666666667,281.72666666666663,283.95666666666665,283.37,284.902,288.76,291.67333333333335,291.4316666666667,292.11333333333334,291.5257142857143,288.53428571428566,279.49,284.31166666666667,281.61,285.09285714285716,283.6657142857143,284.0514285714286,286.96166666666664,275.51666666666665,245.505,238.55166666666665,239.76166666666666,227.235
2021-02-19 22:13:27+00:00,287.04333333333335,299.47166666666664,306.5983333333333,302.07,296.13666666666666,285.54285714285714,284.72999999999996,283.1816666666667,276.21,276.5357142857143,278.26,277.545,279.3957142857143,276.17333333333335,276.7033333333333,276.15666666666664,278.635,279.84499999999997,283.4633333333333,284.9433333333333,284.93199999999996,286.07800000000003,289.634,290.76,290.6583333333333,290.95666666666665,290.4785714285714,286.63,277.97666666666663,281.58166666666665,280.035,283.70428571428573,283.0357142857143,283.1657142857143,286.0233333333333,273.99,244.44833333333335,240.035,238.47333333333336,222.605
2021-03-23 22:13:13+00:00,287.35499999999996,299.05833333333334,307.1516666666667,302.3616666666667,296.82,290.505,289.5783333333333,283.3283333333333,281.78333333333336,281.05833333333334,278.04166666666663,277.625,279.27714285714285,276.255,277.52500000000003,276.795,278.395,280.435,285.28000000000003,286.4483333333333,287.066,287.90200000000004,290.384,292.502,292.232,292.014,290.4766666666667,286.49333333333334,281.81166666666667,281.40333333333336,283.88166666666666,284.9083333333333,285.36833333333334,287.5366666666667,285.06166666666667,273.66833333333335,248.89666666666665,246.35833333333335,245.24,217.5475
2021-05-17 22:19:12+00:00,287.15333333333336,298.488,306.798,301.724,296.81166666666667,291.03833333333336,290.27833333333336,284.50666666666666,282.43,281.6233333333333,278.36333333333334,278.07166666666666,274.7083333333333,276.7616666666667,278.4216666666667,277.23999999999995,279.125,281.805,286.02833333333336,287.4166666666667,288.0833333333333,289.08833333333337,291.2683333333334,293.7633333333333,293.1983333333333,292.8433333333333,290.10999999999996,287.62833333333333,283.1166666666666,282.445,285.75333333333333,285.7316666666666,286.24666666666667,287.56,285.25333333333333,274.58833333333337,254.64333333333335,250.42200000000003,248.988,218.08
2021-05-26 22:13:06+00:00,287.15333333333336,298.488,306.798,298.8666666666666,293.8171428571428,288.1542857142857,287.4142857142857,284.50666666666666,282.43,281.6233333333333,278.36333333333334,278.07166666666666,274.7083333333333,276.7616666666667,275.2642857142857,274.68857142857144,276.1142857142857,278.9814285714286,283.2685714285714,284.4114285714286,285.04857142857145,286.08285714285716,288.46857142857147,290.92857142857144,290.37428571428575,290.33714285714285,287.4585714285714,285.2357142857143,281.22428571428566,280.1014285714286,283.11,283.53714285714284,283.92285714285714,285.24,282.1328571428572,272.26428571428573,249.71571428571428,250.42200000000003,248.988,213.4
2021-06-02 22:19:21+00:00,287.15333333333336,298.488,306.798,297.1285714285714,291.585,286.045,285.23125,284.50666666666666,282.43,281.6233333333333,278.36333333333334,278.07166666666666,274.7083333333333,276.7616666666667,272.57875,272.715,273.58,277.13875,280.93875,282.47,282.80875000000003,283.9125,286.295,288.83375,288.45125,288.36375,285.13,283.1575,279.865,278.00625,281.10499999999996,281.73125,283.92285714285714,280.81125000000003,279.7425,270.37875,244.825,250.42200000000003,248.988,213.4
2021-08-14 22:13:33+00:00,289.73,299.90999999999997,309.21500000000003,291.168,286.82666666666665,283.2583333333334,280.3883333333333,286.3233333333333,275.9375,276.6725,280.67333333333335,280.44,277.82,278.98,268.51000000000005,269.075,268.99,273.02833333333336,276.165,275.75,280.94800000000004,282.516,285.084,283.065,283.075,287.51599999999996,283.966,283.03000000000003,280.966,278.58600000000007,277.9533333333333,278.99,281.264,277.21,275.97999999999996,267.1283333333334,237.88333333333333,258.55000000000007,258.25,205.02599999999998
2021-08-30 22:13:38+00:00,289.96,300.33500000000004,311.725,292.256,286.575,283.30333333333334,279.0183333333334,286.60999999999996,275.565,275.9675,279.92333333333335,280.5733333333333,277.53666666666663,276.9833333333333,268.45166666666665,269.72833333333335,269.95166666666665,274.1333333333334,276.64166666666665,273.204,280.938,282.794,284.746,282.86,283.045,287.456,284.33599999999996,283.524,282.286,280.492,278.41999999999996,279.31166666666667,282.28000000000003,277.64500000000004,276.28333333333336,268.68,235.198,261.75,265.43,202.99749999999997
2021-11-02 22:13:50+00:00,290.155,302.73,312.93,289.0675,283.44,280.58000000000004,276.728,286.85499999999996,272.4166666666667,287.3275,295.71666666666664,296.16333333333336,278.10999999999996,277.04499999999996,265.35600000000005,267.48400000000004,279.215,272.05400000000003,274.17199999999997,269.1025,279.08500000000004,280.5925,282.84000000000003,280.09000000000003,280.27799999999996,285.08250000000004,281.98,281.16749999999996,280.71250000000003,278.0425,276.65,277.946,281.30500000000006,275.572,274.212,266.942,226.82,260.91,258.79,196.95999999999995
2021-11-06 22:14:23+00:00,296.23333333333335,315.185,323.45000000000005,298.674,283.44,289.57166666666666,276.728,286.85499999999996,282.9175,291.712,298.1525,296.75,285.25333333333333,282.72666666666663,270.95,272.5783333333333,283.0914285714286,278.23333333333335,281.92833333333334,269.1025,287.314,287.55,288.86600000000004,286.9733333333333,286.3983333333333,291.37600000000003,288.572,289.46,280.71250000000003,285.054,283.245,285.77833333333336,289.10800000000006,280.53333333333336,280.145,274.78000000000003,226.82,260.91,258.79,196.95999999999995
2021-11-18 22:13:44+00:00,292.92333333333335,308.7266666666667,316.9566666666667,298.84833333333336,281.48400000000004,287.37666666666667,274.788,280.62,280.4075,290.088,295.45,294.4175,282.70666666666665,280.3433333333333,269.6166666666667,271.5783333333333,282.13714285714286,277.18833333333333,281.90166666666664,266.575,285.434,285.058,286.358,283.8883333333333,283.93,288.704,286.384,287.222,277.275,282.63800000000003,281.1133333333333,283.9216666666667,286.294,278.3383333333333,278.27833333333336,272.2733333333333,221.15,253.83,250.235,193.92666666666665
2021-12-20 22:13:44+00:00,289.85499999999996,305.7825,314.8475,305.748,288.23749999999995,295.592,282.28000000000003,282.25,280.604,288.15000000000003,291.456,290.562,280.11249999999995,278.445,276.396,277.644,290.275,284.982,290.12,273.09999999999997,295.6575,297.4425,301.0325,294.658,289.48400000000004,297.88999999999993,303.99249999999995,304.97499999999997,285.4166666666667,292.2925,287.37199999999996,291.01750000000004,290.3725,287.225,285.8125,279.53499999999997,226.93,253.83,250.235,193.55
2022-01-12 22:19:49+00:00,288.756,303.692,312.74,304.8883333333333,289.654,294.1716666666667,283.236,282.065,280.30833333333334,286.7914285714286,288.645,288.88,278.962,278.61,276.8616666666666,277.5466666666667,288.88714285714286,284.18,289.20666666666665,275.825,293.15999999999997,294.662,298.088,293.20666666666665,288.535,294.6325,300.17199999999997,300.204,284.355,290.4,286.545,288.996,288.658,286.36600000000004,284.534,277.582,236.97666666666666,254.27,249.53,201.29666666666665
2022-01-20 22:19:51+00:00,288.0983333333333,302.78833333333336,311.93833333333333,304.97285714285715,290.64666666666665,293.7857142857143,283.90500000000003,282.408,280.70714285714286,285.7825,286.76142857142855,286.86571428571426,278.1083333333333,277.61333333333334,276.6771428571428,277.27285714285716,287.39,283.15714285714284,288.13714285714286,276.95799999999997,291.3883333333333,292.465,295.295,291.72999999999996,288.06142857142856,292.62399999999997,297.62166666666667,297.7283333333333,284.464,289.31666666666666,286.2442857142857,288.0066666666667,287.27666666666664,285.465,283.875,275.5083333333333,241.52999999999997,253.8125,248.5825,206.08
2022-01-21 22:13:35+00:00,287.78714285714284,302.0357142857143,311.4842857142857,305.355,291.21,293.47625,284.51428571428573,282.405,280.515,284.97222222222223,285.38625,285.3925,277.46,276.95714285714286,276.41875,276.99875000000003,286.2633333333333,282.685,287.91625,278.25666666666666,290.41857142857145,291.3542857142857,293.9185714285714,291.1525,288.1,291.97166666666664,295.8985714285714,295.8585714285714,284.0466666666667,288.0842857142857,285.8325,287.37428571428575,286.67,284.9514285714286,283.47285714285715,274.6114285714286,245.296,254.504,249.602,213.002
2022-01-28 22:19:43+00:00,287.13875,301.15749999999997,310.64875,305.0244444444445,291.47125,292.71777777777777,284.6175,282.3128571428571,280.4622222222222,284.14,284.2211111111111,284.14,276.84875,276.27125,276.14666666666665,276.76666666666665,285.254,282.2066666666667,287.25666666666666,278.8642857142857,289.4325,290.31624999999997,292.51875,290.4511111111111,287.90555555555557,291.1014285714286,294.43625,294.3875,283.5385714285714,287.01625,285.3966666666667,287.45375,286.35249999999996,284.63,283.305,273.90125,247.45333333333335,254.46,249.63,213.71833333333333
2022-02-13 22:19:40+00:00,285.89444444444445,300.7477777777778,310.4344444444444,308.00111111111113,294.3775,294.8533333333333,288.04375,282.35375,283.94444444444446,286.249,283.07,283.148,276.41999999999996,275.9411111111111,278.7577777777778,278.98111111111115,290.1,287.4811111111111,289.94,284.0042857142857,289.0988888888889,292.78444444444443,294.77555555555557,293.59666666666664,291.04,291.0175,293.65777777777777,294.1222222222222,283.71375,286.3977777777778,287.87111111111113,292.46625,287.9875,288.07875,284.925,275.50875,255.96166666666667,253.82,248.99571428571429,220.72000000000003
2022-03-01 22:19:36+00:00,285.4766666666667,301.2255555555555,313.02777777777777,307.88750000000005,294.0442857142857,294.79625,292.41625,282.0571428571428,287.3622222222223,286.96222222222224,285.832,285.34900000000005,280.1022222222222,276.00125,282.9144444444444,278.76375,292.07599999999996,288.9011111111111,292.09333333333336,289.00624999999997,289.08625,295.13111111111107,297.6066666666667,295.3122222222222,294.1677777777778,294.485,295.1722222222222,296.15999999999997,285.87874999999997,285.82,291.02555555555557,296.5575,290.65749999999997,290.14375,287.27,274.58285714285716,255.96166666666667,262.39285714285717,247.36333333333334,220.72000000000003
2022-03-09 22:19:37+00:00,284.96400000000006,300.67199999999997,312.363,308.1144444444445,295.35375,294.71111111111105,291.93,282.22749999999996,286.798,286.27000000000004,285.832,285.34900000000005,280.1022222222222,276.00125,282.16999999999996,278.48777777777775,290.91818181818184,288.348,291.47200000000004,288.75777777777773,288.74444444444447,294.242,296.425,294.166,293.404,293.61777777777775,294.1,295.03,285.40111111111105,285.2066666666667,290.298,295.3488888888889,289.96,289.61555555555555,286.9788888888889,275.0525,258.85714285714283,264.965,248.73285714285717,220.1557142857143
2022-03-25 22:19:32+00:00,284.6309090909091,300.4154545454545,311.7481818181819,308.124,296.10555555555555,294.548,291.673,282.34444444444443,286.42636363636365,285.72545454545457,285.832,285.34900000000005,280.1022222222222,276.00125,281.6872727272727,278.368,289.8925,287.6727272727273,290.75636363636363,288.23199999999997,288.325,293.3181818181818,295.4627272727273,293.7154545454545,293.13272727272727,293.279,293.59181818181816,294.3354545454545,285.431,285.15500000000003,289.8927272727273,294.435,289.29799999999994,289.282,286.466,275.0525,258.85714285714283,264.965,249.57875,220.07625000000002
2022-03-26 22:13:11+00:00,284.50333333333333,300.05333333333334,311.185,308.62,297.386,294.69,291.5981818181818,282.562,286.35833333333335,285.69416666666666,285.4145454545455,284.8327272727273,279.81100000000004,275.8644444444444,281.50333333333333,278.45909090909095,289.27846153846156,287.6727272727273,290.75636363636363,288.23199999999997,288.1118181818182,292.6933333333333,295.4627272727273,293.7154545454545,293.13272727272727,293.19363636363636,293.47583333333336,294.05249999999995,285.69363636363636,285.4227272727273,289.87666666666667,293.7781818181818,288.99818181818176,289.1563636363636,286.5209090909091,275.8488888888889,260.32375,267.02666666666664,251.39333333333332,220.07625000000002
2022-04-02 22:19:19+00:00,284.1923076923077,299.72923076923075,310.77538461538467,308.6625,298.1963636363636,295.1225,291.545,282.46,285.8107692307692,285.10769230769233,284.46999999999997,283.93416666666667,279.44818181818187,275.683,281.1730769230769,278.13416666666666,288.54714285714283,287.1516666666667,290.85333333333335,288.4,288.18083333333334,292.3176923076923,294.82416666666666,293.4508333333333,292.995,293.13666666666666,293.1307692307692,293.43923076923073,285.4275,285.1033333333333,289.36692307692306,292.9675,288.41749999999996,288.5775,286.1566666666667,276.11199999999997,261.15555555555557,266.683,252.044,219.97
2022-04-03 22:13:21+00:00,283.96214285714285,299.3828571428571,310.3964285714286,308.83076923076925,299.8875,296.06538461538463,291.9915384615384,282.6791666666666,285.70785714285716,284.9907142857143,284.27923076923076,283.60923076923075,279.22,275.68,281.0257142857143,278.2338461538462,288.1053333333333,286.94615384615383,290.7838461538462,288.4008333333333,288.20307692307694,291.92857142857144,294.40846153846155,293.29153846153844,293.0784615384615,293.14384615384614,292.9992857142857,293.2364285714285,285.55692307692306,285.27384615384614,289.1842857142857,292.49615384615385,288.2238461538461,288.5323076923077,286.1969230769231,276.56636363636363,263.259,268.17,253.00636363636366,220.315
2022-05-05 22:13:06+00:00,283.856,299.53933333333333,310.398,309.075,300.7476923076923,297.2578571428571,292.8514285714286,283.29846153846154,286.03533333333337,282.0128571428571,280.97846153846154,280.1446153846154,279.3015384615385,275.93583333333333,281.17266666666666,278.70714285714286,284.7433333333334,286.94615384615383,290.7838461538462,288.4008333333333,288.20307692307694,291.92857142857144,294.41285714285715,293.4107142857143,293.3171428571428,293.41285714285715,293.18199999999996,293.3286666666666,286.245,285.8257142857143,289.452,292.5157142857143,288.7107142857143,288.98571428571427,286.88428571428574,277.9575,265.3472727272727,269.04833333333335,256.52500000000003,220.315
2022-05-20 22:19:32+00:00,282.23785714285714,297.9921428571429,309.4142857142857,308.1123076923077,301.92846153846153,295.70384615384614,293.8085714285714,284.42692307692306,284.805,280.67923076923074,280.05583333333334,279.4841666666667,278.4066666666667,274.7981818181818,280.3964285714286,277.52384615384614,283.75142857142856,285.875,288.5366666666667,289.21416666666664,286.21250000000003,290.8553846153846,293.8223076923077,292.47615384615386,292.4638461538462,292.5146153846154,292.47785714285715,291.99142857142857,287.0957142857143,284.6923076923077,288.3278571428571,290.7761538461538,287.08846153846156,288.8307692307692,286.18461538461537,276.4127272727273,268.17545454545456,271.48499999999996,260.02,221.17999999999998
2022-05-28 22:19:06+00:00,282.23785714285714,297.9921428571429,307.57466666666664,306.6478571428571,300.15142857142854,294.21,292.3326666666666,282.445,283.166,279.35785714285714,278.5692307692308,277.6430769230769,276.5392307692308,272.58916666666664,278.8426666666667,276.25214285714287,281.85,283.01153846153846,285.66692307692307,286.36153846153843,286.21250000000003,290.8553846153846,293.8223076923077,290.91785714285714,291.0492857142857,291.18285714285713,290.93933333333337,290.544,285.742,283.1407142857143,286.736,289.06857142857143,285.4371428571429,287.01,283.93928571428575,274.62833333333333,263.705,265.7653846153846,255.35999999999999,218.152
2022-06-05 22:19:39+00:00,282.23785714285714,297.9921428571429,307.57466666666664,305.0253333333333,298.44666666666666,292.78266666666667,290.975625,278.2153333333333,283.166,279.35785714285714,278.5692307692308,277.6430769230769,276.5392307692308,272.58916666666664,277.055,274.8773333333333,280.114375,280.7907142857143,283.48785714285714,283.9885714285714,283.0515384615385,288.135,290.6507142857143,289.224,289.79200000000003,289.8086666666667,289.541875,289.2025,284.36875,281.65933333333334,285.035625,287.5373333333333,284.03866666666664,285.34933333333333,282.4046666666667,273.08153846153846,259.7130769230769,265.7653846153846,255.35999999999999,218.152
2022-06-21 22:19:48+00:00,282.36,298.0723076923077,307.5071428571428,303.6773333333333,296.61266666666666,290.7853333333333,289.00187500000004,273.13399999999996,283.29285714285714,279.4269230769231,278.82666666666665,277.85166666666663,276.89000000000004,272.57454545454544,275.68375,273.598,278.33375,278.1857142857143,280.97857142857146,281.06357142857144,279.2515384615385,284.3878571428571,285.7264285714286,282.858,286.00866666666667,285.32187500000003,287.216,284.844375,282.77125,279.86333333333334,283.40875,286.036875,282.5875,283.82375,280.76187500000003,271.70500000000004,256.65714285714284,260.23214285714283,250.62642857142856,215.4790909090909
2022-06-22 22:13:14+00:00,282.36,298.0723076923077,307.5071428571428,302.539375,294.715,289.030625,287.334705882353,268.93562499999996,283.29285714285714,279.4269230769231,278.82666666666665,277.85166666666663,276.89000000000004,272.57454545454544,274.20529411764704,272.56624999999997,276.82823529411763,276.2846666666667,279.06733333333335,278.7973333333333,276.215,281.95466666666664,282.79466666666667,278.993125,282.761875,281.3529411764706,287.216,284.844375,281.56176470588235,278.3925,282.0070588235294,284.4258823529412,281.2994117647059,282.2747058823529,279.17058823529413,270.338,253.732,254.926,250.62642857142856,215.4790909090909
2022-06-30 22:13:39+00:00,282.36,298.0723076923077,307.5071428571428,301.4535294117647,293.49352941176465,287.98470588235296,286.24,265.44470588235293,283.29285714285714,279.4269230769231,278.82666666666665,277.85166666666663,276.89000000000004,272.57454545454544,272.8516666666667,271.3335294117647,275.4122222222222,275.260625,277.851875,277.304375,274.866,280.51125,281.263125,277.7529411764706,280.6305882352941,279.9566666666667,285.319375,283.4894117647059,280.56944444444446,277.16,281.00444444444446,283.3644444444444,280.42333333333335,281.2111111111111,278.31333333333333,269.404375,251.53,250.841875,246.69866666666667,213.14999999999998
2022-07-31 22:19:39+00:00,281.4433333333333,298.7566666666667,307.92999999999995,300.63307692307694,291.8607142857143,286.6664285714286,284.9313333333333,255.8014285714286,281.1554545454546,277.14099999999996,280.65125,278.72125,278.5425,271.7042857142857,270.218,268.30642857142857,272.936,273.0646153846154,275.01153846153846,274.1907692307692,271.16833333333335,278.58384615384614,279.02461538461534,274.6064285714286,277.96785714285716,277.3546666666667,284.01076923076926,282.1407142857143,279.04533333333336,274.60285714285715,280.455,283.21428571428567,279.084,279.908,276.74133333333333,268.6376923076923,246.56,244.80923076923077,241.22166666666666,205.6277777777778
2022-08-09 22:13:34+00:00,281.4433333333333,298.61400000000003,307.65818181818184,301.0,292.20866666666666,287.31066666666663,285.295,255.8014285714286,281.04583333333335,277.2218181818182,280.26444444444445,278.42,277.90666666666664,271.7575,270.47625,268.746,273.354375,273.76142857142855,276.13642857142855,274.855,272.2176923076923,278.895,279.5,275.44800000000004,279.11133333333333,277.866875,284.2064285714286,282.32933333333335,279.40749999999997,275.2273333333333,280.58,283.1053333333333,279.41812500000003,280.414375,277.13375,269.4264285714286,247.91428571428574,244.80923076923077,241.22166666666666,207.161
2022-09-09 22:20:11+00:00,282.74142857142857,300.47875,307.78888888888895,303.10923076923075,294.20285714285717,289.86642857142857,284.43142857142857,251.26333333333335,281.55100000000004,280.523,280.3525,279.4875,278.16125,275.07125,266.0169230769231,267.6046153846154,271.3778571428571,267.4227272727273,271.44545454545454,268.4372727272728,269.6718181818182,274.965,275.2075,274.0723076923077,276.72846153846154,275.53714285714284,283.8258333333333,281.0569230769231,279.1957142857143,276.8778571428571,276.6358333333333,277.52416666666664,276.2476923076923,276.4646153846154,274.1769230769231,269.065,245.09,232.865,239.252,204.7825
2022-11-04 22:20:00+00:00,282.49,303.005,308.18,298.5422222222222,286.385,283.91,279.616,233.60375,278.385,277.63500000000005,278.51000000000005,277.962,277.322,273.368,259.36555555555555,261.77444444444444,266.786,263.5222222222222,266.87111111111113,263.3744444444444,262.17375,270.32,269.2588888888889,267.889,270.569,267.663,278.78249999999997,276.0788888888889,274.85900000000004,272.129,269.9025,271.6475,271.5444444444445,271.1455555555556,267.9,263.0666666666667,233.28555555555556,210.99142857142857,218.1833333333333,198.9366666666667
2022-11-13 22:13:53+00:00,282.61,301.748,308.28333333333336,299.16400000000004,287.68181818181813,285.13000000000005,281.04727272727274,239.46666666666664,279.17285714285714,278.02285714285716,278.2316666666667,277.53166666666664,276.75166666666667,273.3433333333333,260.745,263.06,267.8872727272728,265.15999999999997,268.712,265.472,264.7366666666667,271.489,270.612,269.26,271.75272727272727,269.22545454545457,279.46444444444444,277.202,275.9736363636364,273.25636363636363,271.50555555555553,273.2922222222222,273.08000000000004,273.115,269.95099999999996,264.783,237.43,217.115,225.16714285714286,198.9366666666667
2022-12-23 22:13:47+00:00,281.6175,301.476,313.182,311.97166666666664,299.8528571428572,297.4271428571428,292.0442857142857,258.922,287.27666666666664,286.52333333333337,290.716,289.774,287.014,285.11400000000003,262.918,275.4216666666667,274.35833333333335,276.0683333333333,280.07166666666666,277.59833333333336,279.15500000000003,278.89666666666665,279.1283333333334,280.7866666666667,279.84166666666664,281.0133333333334,280.3383333333333,280.68833333333333,281.4216666666667,279.15833333333336,277.25249999999994,278.33000000000004,277.96400000000006,286.28,284.6066666666666,268.81800000000004,247.14400000000006,223.71500000000003,226.00500000000002,203.4925
2023-01-08 22:13:48+00:00,283.16600000000005,304.16333333333336,318.21833333333336,322.56666666666666,304.17,301.78999999999996,302.72999999999996,286.092,293.34285714285716,292.21714285714285,295.485,296.055,295.88666666666666,295.1116666666667,266.1875,280.184,278.962,279.30199999999996,290.07,290.71833333333336,290.3533333333333,282.904,283.296,291.845,293.1166666666666,293.6333333333333,292.80833333333334,289.24333333333334,284.966,283.502,281.68333333333334,291.14,281.07250000000005,290.90999999999997,288.78000000000003,272.1725,254.30500000000006,235.09333333333336,237.43666666666672,208.81333333333336
2023-01-23 22:19:56+00:00,282.71833333333336,303.8285714285715,317.25428571428574,321.19714285714286,304.96,301.94714285714286,301.93625,286.49,293.66375,291.79875,293.64142857142855,294.92,298.0228571428571,294.67857142857144,271.398,282.34166666666664,279.9133333333333,279.79833333333335,289.56428571428575,289.6985714285714,289.6114285714286,283.28000000000003,283.71999999999997,290.89714285714285,292.2728571428571,293.4,292.7785714285714,289.1114285714286,285.3583333333333,284.26,283.7175,291.268,283.04200000000003,291.0933333333333,289.2266666666667,275.08599999999996,260.538,243.005,247.4575,221.935
2023-01-24 22:13:46+00:00,281.88714285714286,302.90250000000003,316.0975,319.06875,304.53,300.55875,300.42333333333335,286.0557142857143,292.34222222222223,290.61,291.60375,292.84749999999997,295.28,292.22125,271.9916666666667,282.85714285714283,279.57,279.7342857142857,288.94375,288.8,288.6875,283.1257142857143,283.39142857142855,289.78125,291.01125,292.39875,291.87375,288.86125000000004,285.50714285714287,284.14,283.878,290.31666666666666,283.49333333333334,290.4214285714285,288.7785714285714,275.72499999999997,262.39833333333337,246.026,249.788,226.17
2023-02-16 22:19:49+00:00,281.48125,302.9275,316.39875,319.17625,310.4328571428572,305.34999999999997,305.12,298.18,298.44624999999996,295.69500000000005,291.63625,292.93875,295.18625,292.34375,277.582,289.54833333333335,285.23333333333335,283.4216666666667,291.6985714285714,293.02714285714285,292.3328571428571,286.385,287.09666666666664,293.0585714285714,293.5442857142857,296.1828571428572,295.6842857142857,292.3957142857143,289.455,288.72166666666664,284.95,291.6366666666667,287.20799999999997,295.26666666666665,293.7,280.62399999999997,275.002,261.008,264.684,243.655
2023-02-24 22:19:51+00:00,281.0188888888889,302.1722222222222,315.0566666666667,317.38222222222225,309.2975,303.6025,303.39000000000004,296.28375,296.06666666666666,293.7088888888889,289.6011111111111,290.6411111111111,292.6722222222222,290.07666666666665,277.15333333333336,288.0142857142857,284.45,283.65999999999997,290.805,291.82375,291.09,285.8757142857143,286.64428571428573,291.78875,292.3675,294.65,294.28375,291.56624999999997,288.8957142857143,287.7285714285714,284.59666666666664,290.39428571428573,286.9483333333333,294.71571428571434,293.1328571428572,280.4816666666666,273.08,260.4866666666666,262.62833333333333,241.984
2023-03-05 22:13:37+00:00,279.794,301.136,313.86199999999997,315.918,307.6955555555556,301.97333333333336,301.65700000000004,294.28333333333336,294.08,291.852,287.802,288.607,290.28799999999995,288.011,276.28714285714284,285.75875,282.5525,282.08875,289.5655555555556,290.21,289.2944444444445,284.6425,285.50874999999996,290.3644444444445,290.9988888888889,293.2688888888889,292.9222222222222,290.54,287.63625,286.9,283.72285714285715,288.84875,285.41142857142853,292.73875,291.04125,279.74571428571426,271.39428571428573,259.87,260.9842857142857,239.21
2023-03-13 22:13:22+00:00,278.352,298.677,310.605,312.71500000000003,304.4822222222222,299.2688888888889,299.337,293.594,290.15500000000003,288.575,285.256,285.39,286.878,285.31600000000003,276.28,284.90444444444444,279.575,282.54999999999995,288.882,289.562,288.768,281.755,282.655,287.47222222222223,288.4244444444444,290.7022222222222,290.7055555555555,288.7122222222222,284.63875,283.70625,283.8025,288.2311111111111,285.29375,292.1711111111111,290.5188888888889,279.6775,271.51875,259.7,260.04625,239.51142857142855
2023-03-21 22:13:31+00:00,277.6545454545455,300.54727272727274,310.75,312.08363636363634,304.17,298.338,298.58,292.54545454545456,288.9227272727273,287.6645454545455,284.5872727272727,286.4518181818182,288.1554545454546,285.60818181818183,276.21444444444444,285.65700000000004,279.28555555555556,282.34000000000003,288.98818181818183,289.2809090909091,288.69,282.4622222222222,283.54777777777775,287.47222222222223,288.4244444444444,290.7022222222222,289.65999999999997,288.352,285.74666666666667,286.0544444444444,286.41333333333336,289.526,287.43,292.604,290.909,279.0466666666667,270.70222222222225,259.4888888888889,258.7522222222222,237.8125
2023-03-28 22:19:33+00:00,277.52833333333336,300.13666666666666,310.27333333333337,311.7083333333333,304.20272727272726,298.7590909090909,298.4108333333333,291.795,288.10083333333336,287.0166666666667,283.935,285.38666666666666,287.0833333333333,284.505,276.252,284.99636363636364,279.733,282.6818181818182,288.95166666666665,288.93583333333333,288.2683333333333,282.63800000000003,283.49899999999997,287.427,288.309,290.773,289.2127272727273,288.1054545454545,285.62399999999997,286.265,286.808,289.526,287.43,292.604,291.09272727272725,279.35,271.331,259.779,258.576,238.1977777777778
