dates,satname,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0043,nzd0515-0044,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042
2022-10-19 22:21:14.754000,L9,301.52,302.87,304.06,289.06,302.20,309.79,307.17,316.94,327.15,317.65,311.18,283.69,306.63,268.29,288.41,300.86,315.36,317.98,328.90,325.38,319.62,312.88,326.76,328.76,314.38,302.55,286.60,273.22,296.96,294.02,283.57,300.29,299.74,313.03,305.18,306.40,310.29,307.19,301.74,306.06,343.98,351.16,329.16,313.92,307.08
2022-10-28 22:15:03.247000,L9,312.02,310.89,314.57,296.52,306.77,313.78,313.91,322.54,330.98,323.51,318.66,305.27,316.21,291.56,317.74,322.48,,338.59,371.26,349.63,333.66,344.46,383.58,365.64,325.85,324.57,299.30,282.97,298.51,295.32,302.08,309.71,315.13,329.31,310.89,304.59,311.92,302.15,290.51,300.66,341.12,345.99,328.43,314.42,308.54
2022-11-13 22:15:04.921000,L9,,,,,299.25,307.98,305.24,314.53,319.46,317.57,307.02,292.47,302.02,276.86,293.45,302.95,312.95,315.56,328.17,319.82,320.53,301.72,318.98,320.42,307.36,304.69,285.28,277.67,288.72,283.38,287.70,300.36,299.43,314.96,308.71,301.52,304.06,300.78,291.08,299.37,341.47,345.65,327.05,311.14,303.21
2022-12-14 22:21:16.750000,L8,310.30,310.11,316.32,301.88,319.49,323.69,320.88,328.91,344.74,327.17,347.45,321.39,348.94,334.68,306.07,309.96,323.18,320.39,336.51,327.00,336.65,322.05,334.05,332.93,314.32,310.69,303.12,319.25,306.44,304.54,335.81,342.48,360.00,329.22,353.27,343.76,351.46,394.33,,,,,381.28,347.96,327.56
2022-12-30 22:21:12.462000,L8,305.62,307.77,306.26,295.03,303.27,311.69,309.44,320.46,326.06,318.13,312.48,282.04,304.71,271.41,290.74,301.23,314.86,313.50,328.99,319.59,327.64,305.24,327.77,325.31,310.42,305.89,289.24,278.60,301.54,298.26,292.15,302.15,300.92,318.49,310.46,305.66,307.42,303.78,293.26,304.62,345.20,350.12,330.57,316.96,311.62
2023-01-07 22:21:14.460000,L9,303.64,304.64,306.59,294.29,302.59,310.36,307.32,317.93,321.05,317.64,308.51,280.09,304.20,269.87,291.41,300.32,315.25,312.40,326.91,319.41,327.98,303.54,326.12,322.80,304.77,300.20,288.03,280.53,302.39,298.06,293.40,301.65,299.70,315.75,310.32,305.47,306.88,304.76,291.35,304.23,345.10,350.98,329.92,315.18,312.08
2023-01-08 22:15:00.142000,L8,305.29,307.42,306.88,293.46,301.06,308.93,305.93,315.32,321.44,318.39,310.13,278.79,303.04,267.28,292.13,303.33,313.07,312.24,324.79,319.03,324.08,301.30,325.68,318.73,307.04,302.91,290.59,283.53,302.95,299.09,293.97,304.52,300.59,317.34,308.88,304.45,305.63,305.56,292.05,303.56,343.51,351.48,329.22,317.33,313.32
2023-01-15 22:21:05.646000,L8,305.64,306.98,311.88,295.98,302.11,309.27,306.00,316.72,321.13,317.96,311.39,280.25,304.24,271.68,294.57,305.75,317.65,316.22,324.92,320.51,328.52,306.51,322.08,318.36,302.55,300.76,292.33,294.69,304.65,300.75,294.31,306.24,302.82,320.08,311.03,305.94,308.22,307.77,293.16,306.79,346.57,356.93,332.78,319.25,315.88
2023-02-01 22:15:05.201000,L9,299.19,304.88,303.98,291.08,297.92,301.04,276.98,313.70,317.34,313.74,305.48,271.18,299.78,267.25,288.31,297.63,313.16,312.31,321.60,317.33,321.23,299.88,318.99,318.57,300.46,299.61,285.64,275.65,297.47,291.47,285.60,298.72,295.96,315.56,302.46,303.58,301.94,298.99,285.26,293.24,339.02,343.63,325.76,310.36,306.83
2023-02-17 22:15:01.258000,L9,306.27,308.81,314.17,296.83,303.60,309.84,311.69,319.29,327.22,317.81,311.50,274.56,304.56,269.20,292.75,304.58,319.79,314.10,326.59,319.35,327.35,305.30,328.43,328.26,309.47,301.34,289.16,277.90,302.93,300.28,294.88,305.19,301.91,319.12,306.97,305.95,307.48,305.93,292.26,306.46,349.30,351.63,330.43,321.02,313.77
2023-02-24 22:21:03.459000,L9,304.70,308.56,311.24,297.30,303.12,310.94,309.01,319.40,326.96,318.09,312.50,276.90,306.27,271.77,296.04,308.49,315.67,310.92,326.60,319.64,325.29,305.81,326.26,324.25,306.62,302.45,289.36,278.20,310.14,299.44,294.98,304.51,301.71,325.44,310.40,309.06,308.86,308.70,294.78,308.96,354.02,355.71,331.56,324.21,313.95
2023-02-25 22:14:39.957000,L8,305.45,309.87,308.48,298.52,302.27,310.15,309.15,318.42,322.04,317.63,309.99,299.06,305.42,272.56,294.34,304.10,318.31,314.43,325.11,318.64,324.89,304.47,326.48,325.24,306.53,300.94,289.60,279.18,302.59,298.82,294.06,305.73,302.19,319.13,310.33,308.32,308.48,309.47,291.40,307.55,351.24,356.40,333.65,321.79,314.93
2023-03-05 22:14:49.135000,L9,304.15,307.23,310.04,297.35,302.52,306.41,302.40,315.10,322.39,318.45,309.41,278.22,306.14,270.86,291.78,301.91,314.55,312.43,324.09,317.81,326.90,305.41,320.07,322.58,302.01,299.47,287.63,274.89,302.70,297.78,289.54,302.56,301.48,318.73,308.86,306.39,305.04,302.65,291.14,302.80,349.19,350.17,330.38,315.19,310.85
2023-03-12 22:20:56.415000,L9,,,,,,305.16,300.17,313.71,318.43,312.62,304.91,278.83,300.36,267.10,288.76,296.87,310.89,309.87,323.70,316.39,323.17,301.53,324.87,319.81,301.29,298.03,283.36,272.95,297.87,293.38,286.59,298.28,296.10,313.72,303.70,303.28,302.89,299.10,286.09,294.68,339.99,345.57,326.73,313.28,308.54
2023-04-14 22:14:09.763000,L8,279.64,291.99,294.19,282.86,287.98,291.22,288.21,295.17,301.20,302.38,291.52,257.95,253.93,,,,,,,,,,,,,,,,,,,260.71,277.18,273.24,275.89,283.30,282.90,278.32,,,,,,,
2023-04-21 22:20:18.329000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.90,299.08,,266.31,286.66,308.76,296.37,294.23,298.98,295.29,283.34,295.23,341.89,347.58,326.21,317.61,309.54
2023-04-29 22:20:31.914000,L9,308.26,311.57,317.70,303.11,307.31,313.21,311.33,320.66,324.63,321.83,310.21,300.45,311.78,273.63,294.02,299.99,317.70,315.30,334.65,322.58,327.87,309.84,329.66,327.13,307.52,302.46,288.36,278.35,302.98,300.22,291.28,306.39,303.72,320.92,309.20,307.32,310.03,309.65,294.30,307.45,353.56,357.37,349.05,322.82,311.33
2023-05-23 22:20:05.625000,L8,315.05,329.30,339.76,307.43,310.64,316.69,316.46,327.07,331.05,326.16,313.96,307.18,311.15,275.61,295.64,302.47,319.10,318.57,350.96,328.88,330.46,320.75,336.81,329.87,310.70,308.84,289.94,279.76,293.45,299.01,297.12,309.71,308.75,323.70,318.55,317.36,315.72,319.97,297.70,318.44,357.18,365.94,356.36,328.06,309.96
2023-05-24 22:14:04.912000,L9,290.41,300.93,302.67,294.09,295.64,299.79,295.79,304.46,313.27,309.96,295.37,262.12,,,,,,,292.36,292.93,282.94,293.81,312.77,291.36,287.67,287.48,269.48,,,,264.81,281.40,285.27,305.20,292.38,284.30,285.97,285.38,,,,,,,
2023-06-01 22:13:55.021000,L8,270.71,292.09,298.67,285.27,296.69,298.11,297.48,303.33,313.52,309.14,293.96,262.07,279.04,,,,,,,,,,,,,,,,,,267.65,266.70,282.06,304.46,288.59,284.87,286.39,281.43,,,,,,,
2023-06-08 22:20:12.046000,L8,,284.57,282.48,277.86,290.63,295.36,289.11,301.08,310.56,306.87,280.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09 22:14:00.612000,L9,,288.06,284.03,278.10,293.14,295.87,290.40,301.83,310.30,308.77,287.09,257.70,,,,,,,,,,,,,,,,,,,,,279.78,287.43,285.68,281.51,278.89,274.90,,,,,,,
2023-06-16 22:20:06.681000,L9,267.06,298.55,300.32,289.91,298.86,298.65,297.63,308.55,314.33,312.30,294.88,265.54,292.70,251.29,267.06,279.74,296.52,296.99,304.01,301.64,294.66,296.94,319.00,290.37,286.63,286.53,272.79,,,,268.82,270.88,284.08,304.39,293.31,285.06,286.86,280.93,,,,,,,
2023-07-03 22:14:15.167000,L8,312.41,332.83,343.47,307.04,307.48,310.77,313.23,320.25,326.03,324.35,312.13,304.03,311.90,279.86,297.47,302.65,,,,302.09,327.80,294.82,334.78,279.31,,,,,,,,,,,,,279.32,288.25,280.27,298.21,348.28,354.00,330.25,314.61,304.40
2023-07-27 22:14:14.688000,L9,,,,,,,290.41,300.64,308.89,305.32,276.91,260.81,255.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12 22:14:23.119000,L9,311.51,318.76,317.76,301.74,303.70,307.65,309.72,321.18,330.16,322.62,312.32,298.10,308.93,271.74,292.20,299.03,319.29,318.58,334.20,322.75,324.77,314.89,333.10,328.67,309.25,297.72,283.50,265.80,288.36,294.55,286.88,300.19,307.06,317.34,302.94,302.58,303.82,300.59,287.57,295.26,343.53,340.09,328.88,313.23,303.37
2023-08-27 22:20:47.606000,L8,337.08,328.88,342.92,320.72,311.87,311.08,321.88,338.43,334.36,325.33,317.71,305.71,312.61,274.09,298.60,302.16,324.34,316.11,336.35,324.63,327.97,322.86,349.56,331.33,319.89,305.36,287.63,280.14,296.57,297.26,295.66,310.15,314.48,322.29,315.05,318.22,331.65,313.87,298.31,328.83,376.34,368.38,350.10,324.50,313.11
2023-09-04 22:20:46.451000,L9,371.06,352.75,310.78,298.77,302.29,302.46,303.49,316.75,322.87,318.97,306.28,294.53,307.13,267.41,289.07,297.87,316.56,312.45,328.33,318.18,319.84,306.13,326.75,319.88,300.25,292.67,278.44,267.45,289.59,290.08,288.60,300.30,299.24,311.88,302.06,293.44,296.95,298.10,287.03,288.16,343.08,347.93,326.74,312.66,302.80
2023-09-05 22:14:34.496000,L8,353.90,339.38,318.07,304.57,306.20,310.97,312.33,324.89,336.81,322.09,313.72,299.43,310.12,270.52,289.45,298.38,315.98,314.53,327.71,319.46,320.20,307.13,328.42,327.90,307.73,301.45,285.50,270.70,290.04,291.06,292.54,307.04,302.55,316.93,305.00,299.46,305.18,302.96,293.30,293.92,347.40,352.34,329.55,313.33,304.12
2023-09-12 22:20:49.904000,L8,315.13,333.14,319.46,303.18,305.18,309.20,312.33,321.88,327.26,321.42,310.98,299.29,310.12,272.95,291.76,301.66,318.52,316.82,333.40,320.46,323.82,316.47,328.41,323.06,305.70,300.44,285.49,274.51,293.86,295.15,293.09,304.33,307.49,320.57,315.80,305.98,308.90,303.75,293.07,302.05,346.04,355.09,338.91,321.53,306.65
2023-10-22 22:21:02.157000,L9,307.53,310.83,313.99,297.62,299.45,301.31,304.67,316.11,323.56,316.29,308.77,286.40,304.75,269.95,288.33,299.63,314.61,314.87,331.46,318.43,322.36,307.39,328.34,322.06,304.04,299.85,283.98,271.92,289.15,290.35,291.03,302.87,299.42,316.12,305.36,298.46,302.39,299.85,287.08,298.15,342.13,346.86,327.46,312.21,305.45
2023-11-24 22:14:51.719000,L8,309.13,310.05,311.45,297.04,301.62,305.84,304.99,316.61,322.26,318.21,311.99,287.35,306.66,270.75,290.92,303.43,314.84,313.96,325.55,318.21,328.14,309.96,322.18,318.54,301.24,302.12,290.93,279.25,296.45,299.10,292.02,305.77,304.49,320.09,313.05,307.34,308.92,305.48,292.63,309.11,349.93,354.14,331.11,317.76,308.08
2023-12-10 22:14:45.117000,L8,306.62,311.30,311.58,299.39,302.66,307.55,308.11,318.87,321.38,317.77,313.90,298.77,306.92,271.98,291.26,300.99,314.92,313.51,325.37,320.81,329.63,309.96,322.30,316.53,303.56,305.28,294.47,282.41,293.26,298.96,293.12,309.43,305.09,324.93,308.82,308.90,309.56,307.65,294.49,309.30,351.34,355.95,335.46,320.10,309.76
2023-12-17 22:21:00.102000,L8,309.16,309.60,307.50,300.33,301.26,308.36,310.08,320.10,323.01,314.07,312.24,278.12,302.99,276.21,289.66,301.70,314.57,309.65,325.10,319.14,329.73,311.99,328.53,316.00,307.93,302.90,291.44,276.54,296.18,298.12,295.91,307.92,305.32,320.11,313.11,309.07,311.45,309.31,292.61,316.14,353.00,356.80,336.93,322.73,310.31
2024-01-11 22:14:44.166000,L8,304.27,309.08,309.39,298.27,301.72,307.31,307.65,318.55,320.23,318.42,308.64,277.53,303.02,270.45,292.82,303.48,312.34,310.80,322.96,319.36,327.35,302.36,324.47,317.39,304.60,303.28,290.51,279.63,296.66,299.43,295.28,309.71,305.03,322.33,316.65,309.95,310.32,310.06,294.71,310.18,351.83,358.33,344.47,321.44,309.85
2024-01-26 22:21:02.147000,L9,,,,,286.85,294.46,289.44,302.32,308.32,304.35,295.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-03 22:20:52.721000,L8,,,,,291.79,296.44,296.73,301.76,312.04,304.30,297.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-04 22:14:55.450000,L9,,,,,289.72,294.25,291.23,299.05,309.21,303.15,295.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12 22:14:41.937000,L8,339.78,362.44,312.54,302.46,306.06,310.59,315.00,320.55,323.19,319.10,312.52,283.49,302.63,273.90,290.84,305.38,314.99,311.04,323.40,319.11,328.55,302.86,330.06,314.56,301.69,302.02,289.89,279.74,,,294.63,304.72,302.79,313.85,309.83,306.67,308.08,307.15,292.13,313.65,348.86,337.14,326.51,313.72,313.62
2024-02-19 22:20:51.302000,L8,300.12,309.68,314.39,295.17,317.93,309.27,320.44,323.28,325.66,320.00,303.01,275.35,281.96,273.26,285.63,299.45,312.97,311.19,321.45,315.35,326.67,303.13,323.48,320.64,298.84,294.82,284.88,273.75,,,,,,,,,,,,,,,,,
2024-02-28 22:14:35.935000,L8,304.55,310.19,308.88,297.11,300.23,306.87,309.04,314.89,321.29,318.36,309.87,279.13,301.82,270.55,291.31,303.16,314.13,311.57,323.47,316.78,328.02,304.69,318.87,318.26,298.91,299.86,289.76,274.04,295.38,296.82,291.43,305.96,305.19,323.11,312.64,310.98,309.98,309.40,296.50,309.68,357.14,359.61,348.60,319.02,307.40
2024-03-06 22:20:39.136000,L8,274.05,283.37,278.32,273.85,289.27,295.54,293.15,299.02,309.28,303.59,294.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-22 22:20:30.323000,L8,309.69,336.20,317.65,304.46,307.04,312.52,313.03,324.24,325.57,323.80,322.88,357.57,310.64,276.95,313.07,357.99,,,,,362.98,321.96,332.31,327.26,308.73,306.35,307.93,281.08,302.62,302.32,307.45,313.44,306.71,328.88,315.07,316.29,330.77,345.37,330.12,332.26,,381.86,351.77,327.31,313.17
2024-04-16 22:14:07.010000,L8,,,,,291.51,296.98,293.50,303.99,311.64,307.08,296.77,264.01,276.34,255.89,281.19,277.60,289.58,297.24,292.58,292.34,309.22,288.46,309.98,310.11,287.05,288.57,271.29,261.68,,,,267.73,287.02,302.26,277.34,288.89,291.55,291.09,,266.25,331.87,338.91,317.00,302.94,296.07
2024-04-24 22:14:13.960000,L9,305.61,309.08,313.34,298.96,305.33,309.48,311.76,319.33,324.64,319.43,312.73,288.23,306.26,275.14,294.77,301.18,314.46,311.31,327.41,319.29,329.73,306.90,327.03,321.93,300.16,300.10,284.38,271.85,292.62,297.65,293.28,303.39,303.65,319.33,311.25,307.74,312.52,312.37,299.56,316.41,357.64,359.26,341.14,319.81,309.08
2024-05-26 22:13:59.921000,L9,260.31,290.89,297.14,282.25,292.05,293.20,295.79,300.55,311.78,306.23,293.85,266.65,287.42,262.49,282.13,279.62,295.58,298.02,299.73,305.56,308.19,285.45,259.73,,,,,,,,270.42,282.87,285.31,301.57,266.60,286.27,285.93,267.21,,,,,,,
2024-06-02 22:20:09.568000,L9,249.19,287.41,297.50,283.53,293.09,297.06,293.60,304.21,310.66,307.63,282.07,264.32,266.23,251.88,261.28,268.37,278.98,286.91,,285.09,279.26,291.11,316.36,278.00,,,,,,,,,,,,,,,,,,,,,
2024-06-03 22:13:41.381000,L8,367.24,341.89,351.92,345.67,351.26,352.61,351.92,347.62,339.78,342.00,368.81,347.55,337.14,325.00,357.88,328.84,362.19,332.29,360.09,339.39,384.93,369.76,362.49,355.33,350.01,349.24,339.53,349.89,383.79,,364.31,362.27,356.64,352.26,367.72,355.19,342.38,337.10,334.30,340.71,363.10,372.83,361.60,349.84,346.65
2024-06-11 22:13:53.980000,L9,362.04,346.45,349.58,353.25,357.77,350.54,346.25,352.77,350.01,359.50,354.61,351.91,354.34,343.33,330.04,335.33,364.52,331.69,350.22,367.94,376.18,373.04,366.66,338.25,316.92,335.14,337.86,351.79,360.56,377.84,357.74,359.54,365.69,365.03,364.12,355.83,350.77,346.87,342.14,342.41,371.70,373.14,352.75,347.26,351.10
2024-06-19 22:13:49.014000,L8,,,,,,,,,,,,268.43,292.83,257.55,281.56,287.76,299.72,288.55,280.25,293.14,282.27,294.34,318.32,288.24,283.35,287.67,272.95,,,,,263.34,284.30,301.80,287.04,288.79,296.84,277.54,,,,,,,
2024-07-04 22:20:03.802000,L9,253.56,294.32,300.24,288.01,,,293.65,298.45,313.93,307.99,292.81,262.04,291.24,251.90,278.94,267.26,293.79,291.88,288.49,287.23,281.37,289.50,314.77,287.27,277.63,283.29,,,,,,,275.66,296.59,268.66,284.38,288.73,,,,,,,,
2024-07-05 22:13:57.118000,L8,,341.09,348.12,346.89,310.70,311.48,327.29,340.98,340.89,333.13,322.48,315.94,323.08,283.53,299.48,303.61,323.51,320.83,344.87,327.84,333.41,354.56,383.09,336.93,318.20,312.22,291.47,278.96,293.10,295.07,298.04,314.56,317.87,328.59,329.48,318.94,317.60,316.67,306.07,325.21,342.78,352.29,328.74,314.05,308.45
2024-07-12 22:20:12.667000,L8,249.34,292.74,297.57,284.16,,,286.57,296.95,312.63,310.79,288.28,265.71,291.00,252.26,268.69,272.03,294.17,291.90,288.87,289.06,281.39,289.53,317.86,272.33,,,,,,,,,,,,,,,,,,,,,
2024-07-13 22:14:02.265000,L9,249.71,299.49,298.96,291.57,261.32,,289.31,304.14,314.11,311.85,295.62,269.01,297.51,260.26,281.37,282.67,296.04,295.84,295.00,296.07,283.57,294.25,315.71,305.75,287.65,285.14,268.65,,,,,,,,,,,,,,,,,,
2024-08-05 22:20:18.332000,L9,335.13,347.28,343.50,310.68,305.07,309.11,309.26,322.79,327.47,321.58,312.43,304.82,312.55,271.07,293.95,299.99,317.30,312.81,337.22,323.84,324.92,312.74,377.30,327.37,308.12,305.48,284.90,272.60,292.41,294.83,292.44,304.27,304.44,317.02,311.86,306.35,311.67,312.72,301.42,315.02,329.24,330.83,325.60,317.90,309.70
2024-08-13 22:20:26.422000,L8,,,,,,,,,310.07,306.51,284.35,262.08,291.90,250.25,260.50,276.58,291.09,293.96,298.47,289.02,283.53,289.18,311.29,281.76,277.54,272.28,,,,,,,,,,,,,,,,,,,
2024-08-29 22:20:33.674000,L8,,,,,,,,,,302.59,293.27,260.05,291.77,250.90,264.20,272.65,292.67,296.85,300.76,292.22,286.79,289.33,310.57,283.95,,,,,,,,,,,,,,,,,,,,,
2024-08-30 22:14:23.037000,L9,,,,,,,,,,306.12,294.56,263.34,293.43,251.13,278.81,273.94,298.37,298.65,300.83,294.37,289.59,287.00,311.44,287.56,282.65,279.56,,,,,,,,,,,,,,,,,,,
2024-09-07 22:14:30.806000,L8,314.05,324.44,342.00,310.52,316.74,312.70,314.29,325.68,331.69,327.43,319.84,310.29,315.34,283.11,297.88,304.47,324.13,322.08,341.87,327.78,332.83,322.35,333.86,335.75,319.72,304.82,292.00,286.58,304.50,307.12,295.62,311.85,310.49,326.84,320.29,309.94,313.05,313.95,306.57,317.92,340.76,335.22,329.69,323.67,312.93
2024-09-22 22:20:32.853000,L9,,,,,,,,,,,,,,,,272.56,292.16,295.20,297.49,287.08,283.33,288.31,308.84,278.74,277.16,281.00,265.80,,,,,,,,,,,,,,,,,,
2024-09-23 22:14:30.418000,L8,,,,,,,,,,,,,285.30,254.36,269.85,276.01,298.31,299.25,308.83,296.73,299.82,289.57,309.17,288.51,,,,,,,,,,,,,,,,,,,,,
2024-10-16 22:20:51.445000,L8,313.18,324.74,316.24,304.68,303.70,310.34,310.87,320.37,325.89,320.16,315.09,306.77,310.52,281.33,293.90,305.85,319.37,315.24,333.68,323.26,328.87,317.30,332.53,324.65,308.59,306.19,291.45,280.46,293.71,299.67,293.63,307.58,306.47,321.95,311.06,306.52,312.09,310.78,297.39,307.87,336.25,332.38,329.63,315.95,312.49
2024-10-24 22:20:57.649000,L9,308.83,311.50,311.26,299.70,295.00,306.47,317.12,319.96,322.14,317.67,312.56,304.28,307.44,282.16,288.93,298.27,316.11,315.15,327.70,318.32,328.87,312.53,325.84,321.77,305.48,303.03,288.08,279.24,292.72,297.82,290.39,303.02,303.25,314.25,309.47,303.27,308.73,307.07,293.84,307.24,329.93,329.86,325.79,315.24,309.15
2024-11-02 22:14:41.503000,L9,,355.53,347.24,308.94,305.95,311.03,309.12,319.34,322.19,320.81,321.53,361.93,,,,,,327.39,336.76,324.96,330.68,320.49,389.54,,,,302.17,331.13,304.10,301.30,300.69,316.03,310.13,318.65,322.42,307.45,311.63,310.13,297.03,308.30,334.87,330.02,327.78,315.20,312.64
2024-11-10 22:14:37.391000,L8,308.94,311.60,310.70,299.26,301.21,306.41,305.30,316.29,319.99,316.93,310.52,301.04,305.68,279.74,290.82,301.46,314.46,314.51,325.99,318.50,326.07,312.65,327.51,321.26,307.28,305.75,289.58,280.24,293.29,298.11,289.92,307.23,303.71,314.26,309.42,303.36,309.02,310.32,294.24,307.51,331.77,329.65,325.46,314.51,308.93
2024-11-17 22:20:50.529000,L8,310.05,336.32,309.68,298.40,300.76,307.24,307.08,317.57,321.65,316.86,314.99,299.33,307.16,281.64,290.11,302.09,316.24,316.31,325.49,319.91,330.02,316.09,329.36,325.73,303.58,302.22,291.68,282.75,296.74,299.33,293.13,309.51,306.34,316.20,314.82,306.90,311.19,308.78,296.13,309.66,335.92,332.20,327.99,319.08,311.27
2024-11-25 22:21:03.583000,L9,306.80,311.16,313.64,299.63,302.15,308.02,309.04,318.77,322.29,315.65,312.66,296.52,305.14,281.97,290.24,301.34,314.35,317.02,331.57,320.04,330.03,313.26,327.41,324.73,307.34,306.80,290.63,280.41,293.69,297.89,291.65,305.91,305.27,317.13,311.42,306.90,310.11,307.78,295.09,308.73,333.51,331.22,326.54,314.99,309.69
2024-12-04 22:14:48.196000,L9,307.76,311.64,310.93,296.85,298.27,304.41,305.91,311.10,320.92,317.23,309.25,303.03,303.20,280.19,289.95,300.16,312.12,312.33,324.94,318.20,325.40,308.12,327.83,321.91,304.55,310.90,289.51,280.44,293.68,298.40,292.22,304.65,304.60,312.67,311.42,302.91,308.08,307.51,295.27,308.13,332.61,327.71,324.87,314.13,310.78
2024-12-27 22:20:57.717000,L9,306.76,308.87,313.74,300.61,303.68,310.19,307.98,320.26,322.41,319.47,311.81,298.37,307.77,274.71,295.73,304.52,316.85,313.42,326.23,321.86,331.32,308.92,326.81,327.62,306.88,301.75,291.59,297.10,293.22,300.80,292.58,313.64,306.40,321.00,320.31,308.42,310.99,309.83,304.05,312.71,342.94,336.81,329.43,315.57,314.26
2025-01-05 22:14:42.782000,L9,306.39,329.10,318.29,300.64,303.38,308.42,308.58,318.75,324.88,317.46,314.62,278.23,303.14,277.56,292.80,302.98,316.55,314.84,328.05,318.53,331.87,307.32,326.15,328.14,306.12,312.16,291.10,280.74,291.30,297.39,288.59,303.85,301.21,319.53,310.82,305.75,306.14,304.71,295.64,306.14,333.57,329.93,324.42,312.13,308.00
2025-01-21 22:14:48.959000,L9,308.31,360.20,341.91,302.10,307.00,312.18,312.42,320.67,328.85,319.22,315.51,298.49,307.78,275.79,294.55,305.91,319.61,311.97,327.00,319.01,330.94,308.76,327.68,325.48,307.15,301.55,292.38,281.52,294.93,300.24,293.98,310.35,312.18,320.09,318.84,309.14,308.95,307.41,298.92,308.67,338.09,335.87,327.20,315.46,310.32
2025-01-28 22:20:54.198000,L9,310.65,338.12,312.34,304.78,305.85,312.53,313.21,322.44,326.71,320.30,315.79,288.04,309.62,276.47,294.78,312.90,313.77,309.50,326.01,321.62,330.09,308.77,326.85,325.47,307.00,304.09,292.84,283.49,296.35,299.82,299.41,310.51,309.86,323.69,316.95,309.75,311.12,308.61,301.73,312.61,340.25,340.99,331.31,316.74,312.54
2025-02-13 22:20:58.575000,L9,340.80,355.22,310.22,300.97,305.82,311.11,311.54,321.29,322.81,319.01,309.41,297.59,303.28,278.30,292.94,303.41,313.85,311.63,324.69,319.62,328.66,307.82,326.76,326.01,304.60,299.94,290.28,278.12,292.68,299.72,294.85,306.39,305.81,317.85,316.68,308.39,310.59,309.60,298.97,311.70,335.05,334.99,327.46,314.51,308.29
2025-03-01 22:20:51.126000,L9,312.81,343.21,345.76,308.08,308.06,313.30,315.06,324.82,326.60,323.35,317.29,297.86,310.24,284.00,297.17,305.64,316.45,312.79,323.83,316.33,327.94,306.21,327.91,318.66,306.23,304.02,293.53,285.25,291.06,296.06,298.10,312.16,306.52,320.63,312.85,309.35,310.50,308.71,297.49,309.64,337.83,334.98,327.15,313.99,308.89
2025-03-09 22:20:38.333000,L8,305.85,311.36,313.39,300.10,303.52,307.12,305.40,320.11,318.99,317.15,310.80,291.09,304.52,271.91,289.74,298.70,314.79,311.79,324.08,314.04,322.74,301.63,320.36,321.83,,,,,292.46,298.54,289.21,303.69,303.26,320.18,315.37,311.70,315.62,312.96,299.41,308.48,336.79,334.24,322.59,310.96,305.42
2025-04-03 22:14:16.015000,L8,285.19,296.26,297.21,286.45,288.44,292.74,284.22,295.28,306.90,303.79,273.18,261.10,253.33,246.82,257.00,270.47,284.53,293.64,295.31,285.65,283.38,285.61,305.59,,,,,,,,,264.89,282.54,270.91,273.33,283.17,283.36,280.79,,,,,,,
2025-04-10 22:20:22.528000,L8,309.45,333.93,313.61,302.43,303.78,310.75,307.76,320.53,324.15,320.78,313.01,295.50,310.70,273.36,294.02,301.61,317.71,311.90,326.50,317.80,326.92,305.85,326.55,325.91,304.06,301.10,287.30,277.61,294.61,298.86,288.63,303.98,303.44,319.09,310.13,306.92,311.59,309.82,299.14,305.08,335.96,334.26,326.31,314.84,309.88
2025-04-11 22:14:29.386000,L9,277.70,290.69,289.55,282.02,279.40,288.92,282.39,287.94,299.66,302.81,266.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04 22:20:29.330000,L9,278.79,295.54,297.53,284.74,289.81,293.47,286.69,294.86,307.49,303.20,277.16,,,,,263.01,287.65,295.28,297.23,286.52,288.97,285.29,306.37,278.95,,,,,,,,,,,,,,,,,,,,,
2025-05-05 22:14:00.333000,L8,265.76,289.82,284.59,283.77,285.99,292.40,284.99,296.92,307.17,304.68,271.18,263.17,252.35,,,273.25,277.50,288.34,292.84,287.88,283.29,290.15,307.28,262.25,,,,,,,,,,,,,,,,,,,,,
