dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0116,nzd0234-0063,nzd0234-0064,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0117,nzd0234-0139,nzd0234-0140
2014-12-03 22:00:01.875000,L8,288.57,283.17,282.24,282.36,288.97,291.90,295.46,293.86,295.89,297.91,295.36,302.65,298.55,294.94,295.01,300.76,298.19,298.10,291.44,292.53,293.55,288.58,291.20,290.97,296.14,292.12,287.40,289.35,283.70,289.08,289.41,285.39,291.61,290.79,285.38,286.42,289.15,293.69,295.60,292.37,283.62,284.16,285.26,285.55,289.43,292.70,300.85,284.92,289.79,296.12,295.16,300.50,290.62,287.72,269.39,281.17,,,280.98,283.29,306.98,307.98,290.60,290.95,301.57,293.76,295.00,290.43,279.11,280.34,287.91,285.07,297.19,291.64,289.00,284.68,277.94,282.51,283.07,289.36,287.95,285.73,287.52,293.92,295.68,292.64,292.68,295.73,310.50,306.56,308.60,306.45,310.52,302.58,304.70,302.95,290.19,298.82,303.13,295.65,297.42,298.31,297.18,306.52,300.28,298.58,307.18,307.46,313.15,310.42,308.47,310.01,304.77,306.83,306.36,,,,296.67,283.34,319.16,322.86,255.36,,,,,,,,,344.07,294.60,297.87,296.16,299.98,306.77,308.47,307.23,306.62,315.00,300.10,,,296.77,298.16,297.52,295.15,305.04,315.37
2015-01-04 21:59:53.956000,L8,295.62,291.26,292.13,292.83,298.08,300.63,301.11,301.03,302.49,303.00,303.79,305.18,300.55,299.87,304.83,304.21,304.31,301.60,297.96,297.98,299.56,296.72,294.05,294.86,296.16,296.65,295.87,294.52,295.22,296.20,294.81,290.56,293.76,293.58,290.41,294.04,296.15,298.09,298.36,297.41,291.70,289.44,291.16,289.17,296.28,297.37,301.37,300.87,304.58,304.62,304.65,305.89,302.73,298.00,291.60,292.34,301.45,309.98,314.40,316.02,319.92,307.74,307.06,300.33,307.03,298.71,298.35,295.92,289.62,287.98,296.49,291.26,302.03,296.68,294.53,292.95,284.09,287.93,288.54,295.95,295.83,294.02,292.47,298.50,298.68,295.97,296.63,302.06,318.43,313.05,316.86,313.62,316.68,312.05,314.66,310.78,300.81,311.64,312.58,304.78,306.28,305.41,305.52,308.93,305.40,303.11,316.91,317.91,322.81,319.58,316.58,317.22,315.88,315.15,318.89,317.49,319.39,320.66,319.08,319.51,330.23,326.72,322.00,315.97,327.18,319.65,311.46,,83.07,288.88,291.48,292.86,299.28,305.68,302.90,307.02,313.69,316.43,313.62,312.48,319.65,308.12,300.83,290.34,304.41,304.85,305.51,306.10,316.36,323.53
2015-03-09 21:59:30.556000,L8,296.31,292.55,293.37,293.55,297.22,300.61,299.80,300.81,301.41,302.99,303.42,304.26,304.16,302.10,303.05,303.98,301.95,301.60,299.23,297.44,302.06,298.40,293.77,296.16,294.92,296.18,295.97,297.42,296.02,298.19,293.57,289.53,295.50,294.51,290.60,293.60,295.63,299.33,298.21,295.96,290.92,288.74,290.63,288.40,295.81,296.47,299.91,301.25,304.43,306.15,305.21,306.50,301.49,305.74,289.61,292.86,301.39,309.83,314.50,313.90,315.98,306.64,305.72,301.24,310.61,301.16,300.43,297.51,289.35,291.68,294.33,291.72,301.23,298.46,297.68,293.15,283.58,286.31,289.21,298.00,295.70,297.36,291.99,301.48,300.00,296.67,295.70,299.77,320.11,315.10,314.97,316.98,312.47,311.50,312.06,313.42,302.52,310.77,313.48,305.94,307.19,311.40,312.17,311.65,304.41,307.80,315.12,317.85,321.26,321.23,317.14,316.60,315.91,313.92,321.09,319.48,318.13,324.04,320.61,318.73,334.32,323.98,321.74,318.72,329.58,321.26,311.32,,78.95,289.53,291.57,294.04,301.47,303.66,301.31,307.59,311.84,318.52,314.62,314.42,321.54,307.46,299.73,288.12,305.85,304.95,307.04,309.22,316.97,322.41
2015-05-12 21:58:53.078000,L8,302.11,294.81,297.97,296.67,303.32,305.21,310.06,308.46,306.22,309.14,310.39,315.19,312.35,311.00,313.92,313.80,312.42,310.47,307.92,306.57,310.88,303.81,303.56,306.63,305.75,306.32,302.76,303.84,303.18,303.07,301.68,301.99,303.21,300.57,299.50,300.62,304.77,304.15,306.33,305.64,299.26,295.05,302.24,300.03,302.22,306.86,310.08,309.31,309.31,310.90,311.69,311.18,304.12,299.27,297.43,298.22,304.45,311.79,320.07,319.85,321.43,311.55,311.42,303.98,313.96,308.26,307.73,303.42,295.10,295.32,302.14,300.06,308.00,307.07,302.50,298.88,283.51,288.28,296.60,302.39,302.08,301.21,301.47,307.94,304.01,302.48,302.29,305.87,326.66,322.86,324.24,321.20,321.81,317.96,317.90,316.64,311.14,319.96,318.88,309.57,310.64,310.40,313.37,318.07,313.81,315.19,321.32,322.81,326.43,325.45,326.56,325.73,323.85,320.54,322.91,324.46,325.08,330.01,323.56,321.08,328.22,322.28,182.81,318.93,324.76,315.52,263.23,,73.04,294.80,301.29,297.64,302.43,311.59,308.96,313.53,319.48,322.88,318.96,321.56,326.23,313.93,304.19,291.77,313.48,306.97,308.21,312.04,319.37,324.43
2015-05-28 21:58:55.699000,L8,302.53,297.44,302.45,297.80,304.06,308.32,310.15,311.00,307.25,311.51,310.41,314.77,311.39,312.33,312.48,312.46,312.52,311.43,312.23,305.35,310.39,308.26,303.01,308.88,307.75,306.39,301.79,305.60,303.31,307.96,301.74,302.56,304.86,301.03,300.12,304.05,305.04,305.35,306.71,305.34,303.27,298.22,301.42,303.98,305.63,309.21,313.37,312.85,312.61,315.09,312.44,314.90,304.63,299.44,301.48,306.91,312.89,321.62,326.03,320.98,325.17,312.77,311.12,303.94,310.78,306.46,306.51,306.97,298.11,298.42,303.80,302.56,312.66,309.37,305.20,302.67,287.72,293.65,298.86,305.62,305.16,303.40,303.43,307.38,309.00,302.55,304.76,304.23,328.87,326.14,324.96,325.74,326.54,318.96,320.05,317.15,313.53,322.03,318.28,312.72,310.78,313.12,312.48,318.72,314.93,313.11,321.36,322.29,328.29,325.70,328.20,326.06,324.42,323.47,325.04,325.79,327.02,333.71,326.08,322.81,212.63,206.62,185.18,147.67,327.29,318.20,315.26,,79.37,297.54,302.13,301.67,305.23,313.60,312.03,316.90,323.37,324.30,322.53,323.24,327.56,316.71,305.68,293.41,307.31,310.86,310.67,312.78,322.37,326.25
2015-06-29 21:59:14.515000,L8,300.98,294.87,294.56,294.14,300.23,301.23,300.95,302.05,302.73,307.41,304.35,310.99,308.73,305.11,308.88,306.25,307.33,305.40,304.62,300.67,306.41,298.55,299.68,299.78,299.90,299.60,299.34,297.38,298.50,300.11,296.87,295.44,298.32,297.66,293.57,295.78,300.98,302.15,303.94,299.13,296.58,292.12,298.35,294.83,299.01,304.57,304.94,308.63,307.44,308.85,310.40,308.47,303.28,298.87,292.48,298.81,307.19,313.89,319.49,318.35,320.19,308.01,310.28,298.96,307.13,300.97,306.50,301.71,290.47,295.09,293.86,296.29,303.39,301.60,294.86,293.76,283.99,287.89,297.92,302.66,301.33,301.12,299.04,299.94,289.60,,285.07,292.33,324.24,320.56,320.95,322.30,320.53,318.29,316.91,316.09,309.11,317.13,316.71,307.21,307.48,309.21,310.62,315.84,309.30,310.21,315.49,318.89,324.05,323.47,323.44,322.08,319.60,315.43,319.96,319.89,321.05,326.89,320.03,319.77,327.55,322.31,314.31,317.97,323.93,312.91,309.55,,63.96,293.10,298.04,296.17,302.39,309.72,307.74,314.31,316.82,322.97,317.74,319.51,325.01,311.22,301.69,290.10,298.16,307.04,309.34,313.01,318.61,325.50
2015-08-16 21:59:34.814000,L8,295.54,291.69,288.72,292.77,294.61,298.74,299.98,301.91,302.10,303.96,301.45,307.35,306.68,304.13,307.59,305.90,308.03,306.30,300.42,299.37,300.19,295.44,296.17,297.71,298.74,296.19,294.82,295.04,296.15,297.04,296.75,292.72,295.43,295.73,290.65,294.32,300.49,301.27,301.25,300.58,293.01,289.56,294.58,292.36,296.83,297.29,301.08,305.98,303.86,305.73,307.28,305.92,300.22,295.52,288.18,295.23,301.61,307.55,314.88,314.10,316.94,306.44,310.26,302.17,308.58,308.49,310.44,304.00,287.39,291.94,300.38,296.55,305.90,304.27,301.78,297.02,283.19,284.62,295.05,299.81,298.51,298.57,295.87,306.59,306.09,307.01,306.57,305.60,323.89,317.18,319.39,322.29,320.84,317.41,316.48,316.47,309.34,320.25,317.99,305.02,307.76,309.74,311.20,315.53,307.97,312.37,316.47,321.53,326.21,323.93,325.79,323.13,318.51,316.49,322.82,321.74,322.20,326.22,321.49,319.87,327.82,321.34,312.17,313.88,320.74,314.61,309.41,,69.53,293.55,293.44,296.11,305.52,308.22,305.84,311.33,315.27,322.52,315.94,318.13,324.15,313.13,299.23,287.52,310.50,308.59,308.06,310.50,323.16,328.82
2015-09-01 21:59:39.995000,L8,292.27,294.03,306.19,290.27,298.58,306.50,308.54,313.85,329.36,314.55,329.79,324.70,325.88,310.85,309.71,306.40,321.26,312.09,310.42,308.60,303.91,304.23,302.10,318.47,311.22,307.09,292.47,302.50,295.85,313.59,310.21,306.65,308.58,309.26,317.29,307.11,304.52,320.07,309.90,315.20,306.38,302.03,303.73,309.55,316.26,306.76,322.03,320.64,316.63,323.76,343.19,345.96,326.73,318.49,311.88,320.99,323.92,340.72,323.86,339.59,312.49,300.13,305.42,315.80,310.49,309.02,318.96,304.23,297.87,305.59,298.70,303.52,307.82,309.61,316.46,334.23,326.11,295.75,326.16,321.72,305.73,311.16,305.47,313.47,311.87,311.97,309.46,307.16,334.11,327.35,332.98,330.36,330.16,340.39,326.85,326.27,320.28,326.45,331.61,319.36,309.88,312.81,320.53,327.01,319.84,320.80,331.55,336.45,342.32,344.00,337.23,338.06,344.60,347.05,342.51,333.06,336.79,332.54,328.15,330.35,331.61,320.77,321.43,320.27,335.49,320.22,316.75,,67.28,288.84,291.73,296.20,319.71,318.18,327.27,320.94,325.14,338.45,335.66,329.01,331.23,337.28,293.09,286.82,314.88,317.70,317.27,341.57,333.35,330.24
2015-10-03 21:59:52.450000,L8,,,,,,,,,,,379.22,305.37,298.85,294.29,283.50,392.16,,,,,,294.33,293.71,299.41,293.62,295.11,290.64,288.81,289.96,293.06,289.46,289.34,291.57,290.25,286.94,289.02,290.35,296.95,293.40,291.34,288.93,285.28,287.52,286.53,290.98,292.97,301.11,301.76,300.33,299.24,343.29,,345.88,393.46,290.53,286.42,296.78,300.37,312.89,316.89,309.13,304.53,306.86,297.65,307.63,303.55,314.19,338.60,333.32,326.84,303.27,292.03,303.10,301.09,297.93,293.34,283.62,286.59,287.62,293.49,291.21,291.39,290.80,300.68,299.82,297.95,301.75,303.46,314.36,314.00,313.53,315.64,316.42,311.61,313.50,309.34,300.21,313.10,313.21,297.79,300.45,304.94,305.26,312.17,303.73,305.57,313.56,317.82,321.37,321.28,318.76,316.61,315.52,313.20,317.79,318.86,316.40,324.74,318.11,316.18,323.12,320.20,311.03,309.46,315.64,302.96,260.21,,,288.56,290.58,290.64,300.07,308.35,297.16,305.45,309.92,316.73,311.46,309.97,319.37,308.68,299.24,286.07,301.77,296.56,305.30,299.93,313.40,320.17
2015-10-19 21:59:54.006000,L8,,,,274.98,282.53,292.40,295.39,292.80,286.40,294.59,299.57,306.60,302.33,300.99,302.72,304.30,301.02,301.59,298.79,293.95,298.95,296.54,293.86,296.17,295.07,293.36,291.56,289.13,291.40,292.44,290.13,288.25,293.38,290.58,288.11,289.42,291.06,297.60,296.43,294.32,290.99,287.85,289.49,288.31,294.06,296.21,297.64,299.37,301.28,300.31,300.03,301.20,296.48,291.81,285.08,287.84,297.88,304.81,312.65,311.08,313.07,302.64,304.88,300.03,305.47,303.82,301.13,300.69,285.56,286.30,298.73,289.97,304.40,300.72,296.29,293.04,284.33,290.05,290.41,293.85,291.51,292.07,291.71,301.96,303.12,299.18,299.44,299.79,315.79,314.82,313.20,315.58,317.98,312.39,312.99,311.66,300.75,314.13,314.30,299.23,300.80,305.10,305.87,314.76,304.02,305.20,313.51,318.39,323.13,323.01,319.13,317.30,316.87,315.29,319.01,320.13,317.86,322.54,318.67,316.54,323.76,320.05,311.90,308.10,316.40,311.18,305.75,0.77,81.34,288.76,291.35,292.68,301.56,304.84,298.97,305.11,309.16,316.45,311.56,310.88,319.82,311.55,297.03,284.37,305.02,305.93,305.88,301.66,312.51,320.93
2016-01-23 21:59:56.211000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,260.38,273.81,283.87,283.36,282.85,284.31,288.69,284.26,286.19,282.37,,295.32,293.67,281.14,284.30,276.58,275.47,265.88,268.31,266.04,,,,291.89,294.16,292.27,284.27,284.24,279.63,280.68,284.46,292.76,299.49,299.64,289.21,293.51,307.83,268.13,293.33,289.44,279.23,289.84,287.27,279.46,279.07,287.86,284.23,288.87,290.62,286.15,,,,,,,,,,,,,,318.53,,,,,,,,,284.60,304.28,296.72,292.22,298.11,294.57,299.90,296.74,296.90,307.06,307.76,312.04,310.91,308.51,310.02,308.10,305.59,306.86,306.58,308.95,311.67,309.23,306.44,319.14,317.03,311.21,305.66,318.84,305.22,297.63,,74.28,282.15,284.33,276.49,284.90,,,,286.59,282.30,324.76,289.36,305.62,293.35,289.69,277.11,,,,291.98,304.08,313.35
2016-02-24 21:59:45.021000,L8,292.15,286.47,286.52,288.61,291.26,293.92,296.30,294.18,295.20,296.84,294.94,300.41,298.63,297.15,301.77,306.52,297.41,301.37,294.84,297.16,299.42,292.35,292.72,294.48,293.95,291.69,285.33,287.34,287.12,293.82,291.69,283.94,294.31,289.58,285.99,287.32,289.41,297.69,295.63,295.32,291.17,286.81,287.45,288.38,288.84,295.95,300.84,312.32,332.57,300.91,296.76,293.88,288.94,283.11,279.01,283.88,290.36,302.87,309.93,307.29,309.02,298.70,297.91,288.85,294.53,288.44,295.83,290.10,281.41,282.50,288.33,286.64,293.98,292.34,290.31,286.29,273.67,272.12,283.61,290.72,290.58,288.58,288.03,292.46,293.46,285.33,287.37,289.31,314.03,309.33,308.42,306.05,307.60,305.98,305.18,304.66,293.63,307.51,305.27,297.31,299.00,299.83,298.41,307.34,298.69,301.00,307.09,311.32,315.46,316.76,313.31,313.96,313.91,307.28,313.33,315.79,315.05,313.68,309.02,309.35,323.86,329.35,321.18,315.65,323.71,314.86,308.24,,72.16,286.57,287.94,285.84,292.07,297.16,296.99,301.41,306.73,308.62,306.65,309.79,315.02,300.95,293.38,280.41,293.55,291.98,297.09,297.31,309.52,319.16
2016-03-11 21:59:42.538000,L8,297.13,294.12,297.13,295.71,298.41,301.21,303.25,304.87,299.15,303.19,302.63,305.04,301.67,296.35,307.80,305.98,302.20,301.77,298.25,299.03,299.36,296.00,291.94,294.26,295.51,294.08,289.86,290.27,293.82,294.18,292.43,289.66,292.96,290.86,288.82,294.08,295.73,296.83,298.02,296.31,291.30,291.23,289.81,295.00,282.72,290.92,302.94,298.73,301.93,308.39,289.47,290.55,296.20,295.82,294.24,292.61,300.43,312.44,309.60,307.59,291.96,309.39,308.27,292.73,298.13,286.07,298.13,298.43,293.56,295.27,305.41,297.78,301.42,301.91,295.31,295.88,282.79,291.51,294.28,300.49,300.60,300.33,298.59,299.90,297.98,295.17,293.73,297.46,321.63,315.45,318.14,313.75,313.70,314.46,308.88,309.82,303.67,310.85,306.57,308.01,308.74,304.71,307.89,307.06,306.39,306.43,315.91,318.46,321.18,322.05,316.99,316.09,316.26,314.35,319.16,314.90,319.57,317.92,315.78,315.85,350.43,360.70,324.20,316.27,332.53,322.63,312.72,,79.50,290.71,294.02,295.47,296.59,302.97,303.07,307.95,314.93,315.05,315.91,316.68,319.57,306.85,304.57,286.45,298.16,301.23,304.26,309.08,313.11,322.48
2016-03-27 21:59:33.248000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.29,296.82,287.43,294.53,294.41,283.15,277.45,288.35,293.75,284.58,282.43,282.82,286.85,296.06,306.25,312.15,313.57,314.43,309.16,300.55,296.96,302.31,289.83,276.33,282.93,,259.00,276.10,284.06,294.42,291.40,286.98,285.30,266.78,271.14,283.87,292.85,290.81,292.69,290.45,291.37,275.62,268.81,276.84,277.49,302.62,301.19,299.65,301.95,296.95,288.99,294.41,290.32,279.14,288.73,299.73,288.76,291.88,292.11,288.15,272.43,290.16,290.89,304.74,301.97,311.23,314.24,285.23,,,,,,,,,,,,,,,,,,,279.44,279.65,282.29,302.07,,,,,,,290.14,308.02,296.76,291.64,274.56,283.82,,,296.98,,
2016-05-14 21:59:24.184000,L8,301.77,297.83,301.88,300.67,307.74,311.51,313.87,312.53,311.89,316.96,312.16,316.35,313.95,309.92,312.28,312.42,310.36,307.59,306.41,306.15,309.95,301.47,301.75,305.58,302.98,305.22,302.93,303.48,302.46,302.56,301.13,302.69,300.57,301.19,299.53,302.62,304.73,306.07,306.11,303.58,301.55,298.40,303.27,301.04,301.67,305.75,307.58,309.70,309.21,313.16,312.53,312.76,303.95,302.09,297.13,303.45,310.49,317.10,321.59,320.62,322.46,312.08,311.49,300.84,307.11,301.63,305.65,302.11,297.18,299.86,302.53,302.71,306.31,304.84,301.97,300.29,286.99,291.67,299.06,304.59,303.17,303.19,300.53,305.97,301.84,297.41,297.25,300.62,327.53,323.23,322.33,320.20,319.39,317.75,317.42,314.24,311.15,315.50,314.90,313.18,311.73,306.42,312.03,314.80,309.21,314.92,320.17,321.62,323.61,324.92,326.27,324.10,321.28,317.68,321.45,322.64,323.25,326.59,322.12,321.65,333.42,327.48,326.33,322.19,331.62,324.25,316.36,,77.53,299.68,301.40,298.31,301.59,308.80,307.02,315.48,318.51,321.56,320.78,321.84,328.59,310.26,306.23,294.20,302.49,303.92,309.54,315.02,322.21,327.74
2016-06-15 21:59:33.099000,L8,305.40,295.02,305.14,304.21,308.29,312.44,315.12,315.85,315.70,318.21,317.68,319.55,315.38,317.06,315.47,319.12,315.57,317.69,316.81,312.64,312.21,313.07,307.02,313.67,309.07,307.34,304.46,307.37,305.27,309.62,304.91,302.42,306.63,303.13,303.98,302.43,305.04,307.86,307.24,309.41,306.81,302.94,303.26,304.03,303.61,307.67,313.22,314.36,311.63,314.21,311.33,318.90,305.24,297.50,299.69,306.33,312.68,319.78,323.59,319.52,322.18,312.62,312.06,301.29,306.84,302.70,306.23,305.90,298.73,301.44,303.57,302.19,309.93,306.43,304.02,303.91,283.47,287.54,299.73,309.48,310.00,306.02,305.43,307.84,309.39,299.38,300.70,303.80,330.06,328.06,325.36,321.60,323.64,320.06,319.08,315.26,316.84,318.79,317.04,316.09,314.16,312.30,312.67,317.73,310.33,314.17,323.87,321.66,328.57,325.48,329.37,326.93,324.99,322.81,324.16,323.60,327.58,332.02,325.29,325.60,333.95,333.17,325.01,318.72,330.72,318.67,260.05,,59.66,299.79,300.87,300.61,303.73,310.12,312.73,317.73,323.59,322.84,323.55,324.82,328.13,314.66,306.25,296.25,305.09,308.68,310.60,314.03,325.15,329.20
2016-07-01 21:59:42.515000,L8,304.29,295.86,305.21,300.98,307.78,311.99,313.65,314.88,310.96,314.61,312.86,315.98,312.26,314.95,312.10,314.95,314.41,313.83,315.12,305.55,311.60,308.23,301.98,307.09,305.19,305.38,300.79,302.80,302.91,308.47,302.14,300.49,304.97,300.52,301.87,303.35,305.58,305.60,307.98,308.59,306.34,302.16,302.35,301.97,302.45,306.38,314.52,313.97,312.23,314.85,312.48,320.45,306.85,300.20,301.19,306.52,313.15,322.07,322.50,320.11,321.05,314.76,312.15,302.12,306.88,303.33,306.83,307.99,298.01,300.92,305.37,303.89,311.40,308.56,305.54,304.94,285.03,291.71,299.54,307.66,308.27,305.22,305.99,307.89,308.30,300.70,302.04,304.24,330.18,327.55,325.77,321.94,324.27,319.84,320.13,316.22,316.61,320.14,319.63,316.59,314.72,314.48,313.66,318.65,313.83,315.14,323.57,323.86,330.25,325.99,331.01,327.68,326.62,322.28,326.08,325.30,327.29,331.71,328.21,324.94,336.76,335.95,327.60,327.93,334.42,318.08,315.62,,67.32,300.84,303.15,300.70,304.06,313.52,313.69,316.27,323.61,323.38,326.13,326.13,329.11,317.55,307.12,299.10,305.88,309.50,311.00,314.40,326.04,331.57
2016-07-17 21:59:49.332000,L8,301.43,298.54,306.75,303.85,304.85,308.45,312.04,310.12,308.27,312.33,310.91,319.21,312.44,314.04,313.86,313.43,312.10,308.63,310.52,307.45,307.17,304.67,307.12,306.82,306.06,302.11,297.25,302.83,301.58,301.94,299.48,295.95,302.71,300.63,296.39,299.07,303.62,304.05,306.56,303.14,301.96,298.16,300.66,300.95,299.44,302.67,308.35,312.00,309.58,316.13,311.73,311.87,307.36,299.02,299.23,305.49,310.10,318.17,322.84,320.85,319.55,312.61,312.29,302.13,305.46,299.76,305.91,302.66,296.02,297.56,302.95,300.06,306.67,304.80,302.56,301.60,284.06,285.70,296.92,305.99,307.41,305.13,302.44,306.89,303.38,299.29,299.42,302.54,328.83,324.11,323.51,321.70,322.29,319.81,317.85,319.75,313.13,319.74,318.31,315.22,313.72,309.08,313.64,317.34,309.38,314.01,321.03,322.43,327.21,327.04,327.42,326.95,323.84,318.84,323.96,323.17,324.48,329.07,324.55,325.84,334.66,212.97,327.22,322.32,335.70,320.00,314.01,,80.92,299.97,300.21,299.41,301.95,308.96,312.24,315.96,322.27,323.89,323.00,324.17,325.95,313.72,304.98,295.46,305.96,307.10,309.85,313.91,323.75,330.17
2016-08-18 21:59:57.052000,L8,296.17,291.47,299.44,293.32,297.34,302.62,301.36,305.27,302.03,306.74,307.38,309.03,303.05,301.28,305.46,306.22,308.02,306.66,308.32,302.48,304.28,301.03,298.90,298.53,300.70,298.19,293.22,294.01,296.28,299.33,297.03,293.72,296.13,291.87,290.90,296.64,296.72,299.14,298.08,297.07,298.26,291.36,294.65,290.66,293.89,298.16,302.40,304.64,306.20,304.91,303.34,301.67,292.13,292.54,290.87,292.69,305.30,310.74,316.00,315.95,315.18,306.19,308.22,297.43,301.40,298.25,301.46,300.27,286.90,288.89,296.02,290.82,303.26,299.84,297.01,296.01,281.27,284.31,292.64,300.27,298.32,296.76,293.94,298.68,298.26,294.70,296.02,297.06,317.87,315.36,317.19,314.63,316.01,311.52,313.09,308.94,305.93,313.65,311.76,307.93,304.87,305.87,307.70,314.77,307.75,309.17,316.25,314.26,321.68,321.37,324.78,318.11,318.00,316.03,318.23,318.09,320.73,324.24,319.59,318.53,331.56,330.28,320.18,316.88,211.14,311.83,304.76,,80.36,291.11,294.15,294.68,300.00,306.04,307.86,310.25,314.37,314.58,314.86,314.26,320.17,309.87,297.06,289.29,299.32,303.82,304.31,307.32,318.72,171.80
2016-10-21 22:00:12.043000,L8,,,,,,,,,315.53,295.35,293.79,302.44,296.39,263.29,,,,,,,276.83,303.10,295.17,293.03,278.50,286.43,283.49,288.50,280.99,259.62,288.63,290.24,293.07,291.17,287.70,292.79,291.59,295.20,294.53,290.31,288.35,284.48,285.43,279.39,285.34,281.93,290.80,295.30,300.32,266.86,,,,,,258.80,299.17,294.62,297.30,294.17,325.43,327.55,281.74,294.99,298.52,289.35,294.29,297.57,282.53,279.89,288.32,,,,,,,,,,,,,,,,,,,,,,,,308.31,305.35,292.82,310.56,307.53,298.32,298.29,298.71,303.48,308.94,300.99,300.22,310.36,312.13,317.36,317.24,314.68,313.87,312.49,312.06,312.03,312.90,314.55,315.85,311.68,309.15,323.97,322.79,315.18,308.96,320.78,309.81,303.04,,71.42,270.00,285.92,270.90,292.36,,,,,,,,,306.42,283.28,275.93,,,,298.09,307.06,317.30
2016-11-22 22:00:11.776000,L8,288.36,284.93,282.24,285.44,291.70,294.70,297.78,299.50,299.01,301.70,300.50,303.96,303.92,302.29,304.79,307.50,305.76,304.88,303.08,299.34,304.66,300.43,295.24,297.34,293.68,292.10,286.01,288.00,292.25,297.95,294.72,291.87,295.94,295.23,291.75,293.10,292.17,298.66,300.21,298.85,298.79,294.59,299.16,293.65,294.47,300.85,300.48,300.52,302.49,304.83,303.17,302.07,297.01,293.83,292.16,295.78,301.10,307.75,314.99,314.24,313.32,306.73,306.73,292.54,299.74,295.57,298.27,296.12,285.34,288.77,296.06,292.02,300.53,297.93,295.32,292.00,282.31,290.75,289.52,294.71,293.51,293.97,293.62,295.44,294.56,290.17,290.70,292.25,313.67,314.37,315.11,315.59,316.87,309.60,310.26,310.01,300.90,311.88,312.12,303.89,301.01,302.96,307.14,309.11,300.28,301.88,310.33,314.29,320.60,320.49,318.60,317.36,316.90,314.49,315.33,316.96,315.93,320.03,315.38,315.69,327.32,326.09,323.55,317.81,332.28,320.71,251.93,,72.27,293.94,297.84,292.44,296.58,303.88,298.97,306.52,308.25,313.70,312.18,311.66,318.23,307.36,301.17,289.51,296.36,298.52,302.00,305.04,312.58,320.97
