dates,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0007,nzd0125-0008,nzd0125-0009,nzd0125-0010,nzd0125-0011,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0019,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0023,nzd0125-0024,nzd0125-0025,nzd0125-0026
2023-03-30 22:05:35+00:00,364.6725,281.2322222222222,304.806,302.225,281.091,284.171,294.611,289.181,289.65999999999997,282.495,278.656,282.787,299.808,301.568,285.6744444444445,268.387,273.555,269.48400000000004,271.01599999999996,277.437,275.534,277.103,287.385,296.50100000000003,294.267,278.442,273.679
2023-04-23 22:05:09+00:00,369.915,288.6344444444444,306.523,303.294,282.375,285.448,296.20899999999995,290.457,290.565,283.03499999999997,279.287,283.096,300.147,302.681,286.654,270.349,275.04,270.719,273.11800000000005,279.03599999999994,276.566,278.11199999999997,288.5,297.639,296.932,279.993,275.008
2023-05-16 22:11:04+00:00,369.915,288.6344444444444,305.2918181818182,302.3954545454545,281.56454545454545,284.53727272727275,294.86999999999995,289.93545454545455,289.6136363636364,282.5490909090909,277.9836363636364,282.2827272727273,299.4854545454545,301.9563636363636,285.70363636363635,269.3536363636363,273.57272727272726,269.6472727272727,271.52909090909094,278.1290909090909,275.48,277.42545454545456,287.69,296.95272727272726,295.2663636363637,278.6163636363636,274.30727272727273
2023-05-24 22:11:17+00:00,369.915,297.6633333333333,308.7572727272727,305.1890909090909,283.5081818181818,287.89818181818185,297.2236363636364,292.83,292.3463636363636,284.96181818181816,278.89,283.57454545454544,300.5263636363636,303.8190909090909,289.1290909090909,272.72272727272724,277.2172727272727,272.7327272727273,274.96363636363634,280.94454545454545,277.61,279.41636363636366,289.3554545454545,299.93454545454546,296.18500000000006,279.431,275.95000000000005
2023-05-25 22:04:56+00:00,369.915,302.12299999999993,310.7808333333333,306.97499999999997,285.10583333333335,290.07,299.7558333333333,295.18666666666667,294.5625,288.06166666666667,278.89,284.7633333333334,301.86083333333335,305.5108333333333,292.68416666666667,275.4916666666666,279.3333333333333,275.0416666666667,276.6558333333333,282.76666666666665,279.26,281.13,290.89166666666665,302.4758333333333,296.18500000000006,279.431,280.1225
2023-06-02 22:05:05+00:00,369.915,302.12299999999993,309.4407692307692,306.11153846153843,284.31538461538463,289.33153846153846,298.9215384615385,294.2876923076923,293.7169230769231,287.07076923076926,277.96454545454543,283.94307692307694,301.21384615384613,304.79615384615386,292.68416666666667,274.33384615384614,278.0676923076923,275.0416666666667,275.48615384615385,281.6969230769231,278.52846153846156,280.5776923076923,290.32153846153847,301.7515384615384,294.9190909090909,278.2854545454545,279.3223076923077
2023-06-09 22:11:12+00:00,369.915,302.12299999999993,309.4407692307692,306.11153846153843,284.31538461538463,289.33153846153846,298.9215384615385,294.2876923076923,293.7169230769231,288.56357142857144,277.96454545454543,285.45714285714286,303.1492857142857,304.79615384615386,295.31538461538463,274.33384615384614,278.0676923076923,279.82,275.48615384615385,283.4992857142857,280.09000000000003,282.20142857142855,290.32153846153847,301.7515384615384,294.9190909090909,278.2854545454545,279.3223076923077
2023-06-10 22:05:03+00:00,369.915,302.12299999999993,308.2935714285714,305.255,283.6221428571429,288.37357142857144,298.24642857142857,293.33214285714286,293.485,287.6806666666667,277.1766666666667,284.76666666666665,302.6226666666667,304.23785714285714,295.31538461538463,273.5878571428571,276.9657142857143,278.46999999999997,274.8721428571429,282.68199999999996,279.59133333333335,281.738,289.8614285714286,300.97214285714284,294.0525,277.455,278.77285714285716
2023-06-17 22:11:17+00:00,369.915,302.12299999999993,307.49399999999997,304.7733333333333,283.0706666666667,287.692,297.714,292.8446666666667,293.2153333333333,287.1125,276.77076923076925,284.216875,302.085625,303.8566666666667,295.31538461538463,273.048,276.1306666666667,277.4146666666667,274.264,282.190625,279.008125,281.324375,289.29066666666665,300.358,293.3769230769231,276.8361538461538,278.33200000000005
2023-06-18 22:04:57+00:00,369.915,306.35181818181815,309.249375,306.18375,284.975,289.2475,299.101875,293.924375,294.789375,288.1729411764706,278.90714285714284,285.5882352941176,303.38,305.66625,297.4357142857143,275.0225,277.878125,278.65250000000003,274.264,283.4094117647059,279.008125,282.41294117647055,290.38875,302.306875,293.3769230769231,279.00857142857143,279.91125
2023-06-25 22:11:08+00:00,369.915,309.68749999999994,309.249375,306.18375,284.975,292.84999999999997,299.101875,293.924375,294.789375,288.1729411764706,278.90714285714284,285.5882352941176,306.48555555555555,305.66625,297.4357142857143,275.0225,277.878125,278.65250000000003,274.264,285.6355555555555,279.008125,283.1872222222222,291.27882352941174,304.915294117647,293.3769230769231,283.4173333333334,283.43176470588236
2023-07-27 22:11:26+00:00,369.915,309.68749999999994,309.249375,305.3711764705882,284.30823529411765,291.9827777777778,298.2082352941176,293.2817647058823,294.03882352941173,287.525,278.246,284.9688888888889,305.85263157894735,305.09999999999997,297.4357142857143,274.1964705882353,276.9117647058824,277.3788235294118,273.51187500000003,284.7942105263158,278.4788235294118,282.64736842105265,290.72055555555556,304.1188888888889,292.51928571428573,283.4173333333334,282.6277777777778
2023-08-04 22:11:40+00:00,369.915,309.7169230769231,310.9605882352941,306.23499999999996,285.99666666666667,291.87684210526317,299.0188888888889,293.82388888888886,295.42833333333334,287.8742105263158,279.794375,285.0442105263158,305.818,305.56333333333333,297.7846666666667,275.35777777777776,278.1422222222222,277.98333333333335,275.0317647058823,285.479,279.3738888888889,282.791,291.80263157894734,304.92105263157896,292.51928571428573,285.020625,283.0263157894737
2023-08-05 22:05:23+00:00,369.915,310.45214285714286,311.88722222222225,306.71684210526314,286.7631578947368,293.373,299.538947368421,294.7621052631579,296.00894736842105,288.197,281.09823529411767,285.248,305.9690476190476,306.10315789473685,298.425625,276.7978947368421,278.80315789473684,278.45,275.87111111111113,286.0233333333333,279.8221052631579,283.60761904761904,292.4765,306.224,292.51928571428573,286.16411764705884,283.822
2023-08-13 22:05:32+00:00,374.20000000000005,315.1530769230769,313.0735294117647,307.50944444444445,287.5461111111111,294.3468421052632,300.4888888888889,295.5633333333333,296.9788888888889,288.73210526315796,281.660625,285.69,306.64849999999996,306.7394444444444,299.6940000000001,277.6227777777778,279.71333333333337,279.8122222222222,277.1411764705883,287.131,280.5622222222222,284.2205,292.9294736842105,306.96526315789475,290.9607142857143,287.345625,284.7194736842105
2023-08-21 22:05:28+00:00,382.25,329.65833333333336,317.450625,310.25588235294117,290.41352941176467,297.32222222222225,303.03882352941173,298.58294117647057,299.43294117647065,290.96944444444443,285.0866666666667,287.4533333333333,308.2347368421053,308.6941176470588,303.8014285714286,281.24705882352947,282.81529411764706,283.3394117647059,280.498125,289.8547368421053,282.3211764705882,286.1168421052631,294.75166666666667,309.9327777777778,292.45250000000004,291.18199999999996,286.87666666666667
2023-08-28 22:11:44+00:00,382.25,329.65833333333336,316.06176470588235,309.26444444444445,289.6877777777778,296.2105263157895,302.17055555555555,297.6844444444444,298.5316666666667,290.1321052631579,284.221875,286.8142105263158,307.503,308.0588888888889,301.884,280.0444444444445,281.82388888888886,282.0027777777778,279.48117647058825,288.94500000000005,281.6022222222222,285.3605,293.92315789473685,308.83263157894737,291.48,289.67312499999997,285.75105263157894
2023-11-25 22:05:56+00:00,361.98,334.136,311.37333333333333,304.697,287.986,294.62454545454545,297.58500000000004,293.773,295.344,286.9690909090909,282.99899999999997,284.55636363636364,308.12,305.784,307.51500000000004,276.841,276.618,280.039,273.6288888888889,287.90333333333336,278.48400000000004,284.87583333333333,292.8927272727273,309.6372727272728,278.83857142857147,291.239,285.2681818181818
2023-12-19 22:05:51+00:00,361.98,334.834,316.74800000000005,305.28833333333336,290.7714285714286,299.10714285714283,302.0128571428572,297.57428571428574,297.6014285714286,285.74333333333334,288.76428571428573,282.0466666666667,310.09250000000003,306.7628571428572,301.104,281.2371428571429,278.68833333333333,276.4857142857143,281.0785714285714,290.945,282.71714285714285,284.6075,295.805,313.1925,274.95500000000004,300.09666666666664,288.69142857142856
2024-02-04 22:12:07+00:00,349.555,313.7133333333333,302.4575,298.2675,283.702,281.9625,299.26599999999996,293.418,291.07599999999996,280.2825,282.758,279.49,301.27,303.9599999999999,292.1975,273.302,270.615,271.974,275.494,282.18199999999996,279.21,279.342,288.942,301.87199999999996,274.3,277.7375,272.6025
2024-02-12 22:11:54+00:00,354.06666666666666,298.0625,301.204,297.264,281.24499999999995,279.986,295.66833333333335,290.7283333333333,288.2966666666666,278.864,279.5916666666667,277.95799999999997,299.54333333333335,301.95666666666665,288.594,270.44666666666666,268.664,268.87999999999994,272.22999999999996,279.4033333333333,276.82666666666665,277.8483333333333,287.62,299.64166666666665,279.1825,275.644,271.116
2024-02-20 22:11:56+00:00,354.06666666666666,271.88750000000005,292.972,291.488,275.1933333333333,273.98199999999997,290.95166666666665,285.51666666666665,284.875,274.408,273.93333333333334,274.726,297.30833333333334,299.025,282.206,263.8433333333333,261.51000000000005,262.625,265.64,273.28000000000003,273.59999999999997,273.7316666666666,283.89,292.46999999999997,278.582,267.354,265.96
2024-02-21 22:05:41+00:00,358.8125,265.898,292.4933333333333,290.9016666666667,274.4657142857143,273.59,289.71714285714285,284.8357142857143,284.1142857142857,274.48999999999995,272.7457142857143,274.62833333333333,296.58714285714285,298.8542857142857,280.6666666666667,262.7314285714286,261.16333333333336,261.03000000000003,264.0657142857143,271.78000000000003,272.32571428571424,272.98,283.2214285714286,291.65999999999997,278.14833333333337,267.0133333333333,265.13166666666666
2024-02-28 22:11:48+00:00,358.8125,265.898,292.224,295.16833333333335,277.8128571428571,278.1333333333334,296.75,291.21285714285716,290.01000000000005,281.31,272.99500000000006,281.125,301.2485714285714,301.5942857142857,286.84,267.2114285714286,266.18,267.30285714285714,268.09714285714284,275.6842857142857,276.4642857142857,275.68857142857144,286.1942857142857,293.6171428571429,284.125,273.02500000000003,269.085
2024-03-15 22:11:37+00:00,366.588,265.898,292.224,295.16833333333335,281.94375,281.1671428571429,298.05625000000003,294.00625,292.82,285.51142857142855,272.99500000000006,285.63142857142856,302.6275,302.88,287.6457142857143,268.21625,268.5,267.95,269.15375,276.23625,278.48125,276.82375,286.60375,294.64125,285.7085714285714,275.8514285714286,269.9157142857143
2024-03-16 22:05:47+00:00,369.48,261.81166666666667,292.12833333333333,294.67285714285714,280.8566666666667,280.3,296.8877777777778,292.87666666666667,291.70222222222225,284.58875,272.56714285714287,284.72375,301.7066666666667,302.46777777777777,285.92125,267.06,267.72375,266.3877777777777,267.8177777777778,275.14444444444445,277.18555555555554,276.0677777777778,285.8833333333333,293.9866666666667,284.65125,274.71250000000003,269.18875
2024-04-16 22:11:19+00:00,369.48,259.33,292.69714285714286,294.34375,280.529,280.0733333333334,296.20799999999997,292.04,291.074,284.04999999999995,272.81,283.98333333333335,301.13800000000003,302.14300000000003,285.56888888888886,266.309,267.18444444444447,265.435,266.664,273.82,275.834,274.964,284.96500000000003,293.9866666666667,284.65125,274.71250000000003,269.18875
2024-04-17 22:05:27+00:00,369.48,257.82125,292.99,294.00666666666666,279.6645454545455,279.505,294.9563636363636,291.24363636363637,290.32363636363635,283.293,272.55888888888893,283.125,300.51454545454544,301.5936363636364,284.649,265.67727272727274,266.403,264.71,265.84909090909093,273.16181818181815,275.00272727272727,274.6045454545455,284.5881818181818,293.9866666666667,284.65125,274.71250000000003,269.18875
2024-05-10 22:11:24+00:00,373.13428571428574,269.87333333333333,297.8133333333333,296.529,281.535,281.8218181818182,296.96,292.6041666666667,292.7475,284.78818181818184,275.764,284.9372727272727,302.24,303.16083333333336,286.75,268.35833333333335,269.00636363636363,266.7658333333333,267.74916666666667,274.9633333333333,277.045,276.7033333333333,286.35166666666663,295.201,289.85555555555555,277.3755555555556,272.56888888888886
2024-05-11 22:04:51+00:00,376.24875,278.846,301.00699999999995,299.3818181818182,283.44153846153847,283.8516666666667,298.1115384615385,294.7753846153846,294.4769230769231,286.9591666666667,278.44090909090914,286.99666666666667,303.7069230769231,304.7223076923077,288.4875,271.1776923076923,271.5733333333333,268.39384615384614,269.5869230769231,276.63153846153847,278.8730769230769,279.08307692307693,288.2130769230769,296.3772727272727,292.979,279.699,274.764
2024-05-27 22:04:41+00:00,380.275,285.8218181818182,305.449,301.4745454545455,285.9561538461538,286.56083333333333,300.2592307692308,298.5346153846154,296.8530769230769,290.07,282.0190909090909,289.7516666666666,305.72,306.6853846153846,290.4384615384615,274.91846153846154,274.9066666666667,270.76153846153846,273.0230769230769,278.87076923076927,281.4676923076923,281.4376923076923,290.5823076923077,300.01363636363635,297.806,283.95799999999997,278.099
2024-06-27 22:10:53+00:00,380.275,285.7218181818182,308.5845454545455,303.41583333333335,287.0984615384615,288.61692307692306,299.61692307692306,300.5692307692307,297.91076923076923,292.26307692307694,282.08,291.5553846153846,306.4076923076923,307.5515384615385,291.4192307692308,275.78076923076924,277.13846153846157,271.88384615384615,273.5053846153846,280.1453846153846,281.7846153846154,282.9276923076923,291.40076923076924,301.07545454545453,300.4318181818182,285.84999999999997,280.00545454545454
2024-06-28 22:04:55+00:00,380.3066666666667,285.7218181818182,307.2241666666667,302.69615384615383,286.2392857142857,287.7014285714286,298.84499999999997,299.26071428571424,297.1378571428572,291.2871428571429,281.3283333333333,290.48999999999995,305.6485714285714,306.9057142857143,290.7957142857143,274.81928571428574,276.1,271.15999999999997,272.76928571428573,279.3435714285714,281.06,282.07785714285717,290.77428571428567,300.3075,298.99333333333334,284.3383333333333,279.1425
2024-07-06 22:04:57+00:00,379.897,285.7218181818182,306.33076923076925,302.32214285714286,285.6813333333333,287.04533333333336,298.39733333333334,298.35,296.6086666666667,290.666,281.08153846153846,289.7573333333333,305.13933333333335,306.77466666666663,290.45133333333337,274.55266666666665,275.57933333333335,270.66999999999996,272.2353333333333,278.986,280.738,281.78933333333333,290.558,299.8776923076923,298.3446153846154,283.60846153846154,278.79846153846154
2024-07-21 22:11:24+00:00,379.1881818181818,285.7218181818182,305.4214285714285,301.7066666666667,284.85875,286.325,297.67125,297.45937499999997,295.738125,289.78875,280.3442857142857,288.89124999999996,304.400625,306.20375,289.70187500000003,273.70187500000003,274.675,269.91249999999997,271.4225,278.344375,279.920625,281.103125,289.93625,299.445,297.0128571428572,282.4842857142857,278.12
2024-07-22 22:05:04+00:00,379.1881818181818,291.7375,305.4214285714285,303.083125,285.9741176470588,287.4505882352941,298.66411764705884,298.49,296.8635294117647,290.8517647058824,282.28,290.0176470588235,305.1470588235294,307.03588235294114,289.70187500000003,273.70187500000003,276.17176470588237,271.16705882352943,272.0670588235294,279.64,281.2252941176471,282.62,290.90176470588233,300.40999999999997,297.0128571428572,283.9773333333333,278.898
2024-08-06 22:11:21+00:00,383.39399999999995,300.92333333333335,306.4484615384615,305.465,288.1511764705882,289.2670588235294,300.40647058823527,300.89529411764704,298.6482352941177,292.8488235294118,285.112,291.9476470588236,306.74176470588236,308.5805882352941,290.75,274.83866666666665,278.2429411764706,273.29588235294113,273.3741176470588,281.1329411764706,282.39411764705886,283.8458823529412,292.35235294117643,301.78266666666667,298.41769230769233,286.358,281.0693333333333
2024-08-31 22:05:27+00:00,387.22499999999997,319.6833333333333,306.9890909090909,306.4469230769231,290.00142857142856,290.61,300.2278571428572,302.1257142857143,300.0021428571428,293.645,288.6353846153846,292.9171428571429,307.4371428571429,309.80428571428575,291.95750000000004,276.68916666666667,279.6771428571429,274.2707142857143,274.9114285714286,282.5235714285714,283.92928571428575,285.5307142857143,293.61642857142857,304.46,301.38800000000003,288.55583333333334,283.91249999999997
2024-09-08 22:05:24+00:00,387.54,325.303,309.4016666666667,307.71857142857147,290.6933333333333,290.78,300.84133333333335,302.776,300.8066666666667,294.48266666666666,289.4528571428571,293.79200000000003,307.4573333333334,310.1453333333333,293.44153846153847,278.4730769230769,281.0586666666667,274.84599999999995,275.3006666666667,283.40400000000005,284.6206666666667,285.854,294.16866666666664,304.65384615384613,303.17545454545456,289.89923076923077,283.68769230769226
2024-09-23 22:11:42+00:00,386.25124999999997,338.43,312.66249999999997,310.1542857142857,290.3121428571429,291.7457142857143,301.24142857142857,303.84000000000003,301.4485714285714,294.9192857142857,291.13357142857143,294.28000000000003,308.0185714285714,310.895,295.8875,281.7475,282.95285714285717,277.4857142857143,276.5392857142857,285.32642857142855,285.83785714285716,287.6064285714286,296.01142857142855,306.25416666666666,310.544,291.0683333333333,285.6533333333333
2024-09-24 22:05:25+00:00,386.25124999999997,338.43,314.26384615384615,311.57800000000003,290.36800000000005,292.85066666666665,302.38,304.548,302.22999999999996,295.7126666666666,291.93933333333337,295.0466666666667,308.666,311.464,297.34615384615387,282.8869230769231,283.9906666666667,278.7126666666666,277.83466666666664,285.96866666666665,287.0613333333333,288.068,296.70133333333337,306.31,311.6163636363636,292.14384615384614,286.28923076923076
2024-12-13 22:05:46+00:00,377.63333333333327,362.226,309.34444444444443,310.83,287.5718181818182,290.5772727272727,300.2936363636364,301.9536363636364,300.03818181818184,293.64363636363635,289.66818181818184,293.3236363636364,306.46363636363634,309.84090909090907,294.74777777777786,278.40555555555557,282.2127272727273,278.1454545454545,275.28363636363633,285.30545454545455,285.7818181818182,286.03999999999996,295.1281818181818,302.4318181818182,302.72,286.7336363636364,281.14818181818185
2024-12-21 22:05:40+00:00,375.4342857142857,362.226,308.447,309.75333333333333,286.715,289.66333333333336,299.62333333333333,300.78833333333336,299.3308333333334,292.5758333333333,288.9725,292.39500000000004,306.2316666666666,309.1375,293.595,277.55,281.0391666666667,277.3075,274.5158333333333,284.48083333333335,285.04333333333335,285.6075,294.755,302.1116666666667,301.10900000000004,285.61583333333334,280.31166666666667
2024-12-28 22:11:50+00:00,374.58,359.45799999999997,306.5411111111111,309.65272727272725,285.3109090909091,289.18363636363637,298.5236363636364,299.0845454545455,297.64363636363635,291.4045454545454,288.81,292.81454545454545,305.55636363636364,308.5627272727273,290.3855555555556,276.81666666666666,280.2145454545455,277.54545454545456,274.98818181818183,284.2018181818182,283.9472727272727,285.52363636363634,294.3609090909091,301.3109090909091,301.56777777777774,287.5436363636364,279.87363636363636
2025-01-05 22:11:55+00:00,373.46666666666664,351.72166666666664,309.15555555555557,310.38363636363636,286.6354545454546,290.35909090909087,299.35727272727274,300.4045454545454,299.2054545454546,292.5590909090909,290.60909090909087,294.6136363636364,307.27272727272725,308.95363636363635,290.7477777777778,277.28333333333336,281.1036363636363,279.1727272727273,276.21272727272725,285.33090909090913,285.46272727272725,286.25363636363636,295.06363636363636,301.66818181818184,303.21888888888884,288.2218181818182,280.52727272727276
2025-01-06 22:05:42+00:00,373.46666666666664,351.72166666666664,313.021,313.1425,289.485,292.3858333333333,301.3691666666667,303.2075,301.90583333333336,295.7658333333333,292.805,297.1358333333333,309.18083333333334,311.0991666666667,294.204,279.403,283.9058333333333,281.34250000000003,278.74583333333334,287.70750000000004,287.8275,288.23999999999995,296.6658333333333,303.5966666666667,303.21888888888884,288.2218181818182,282.96166666666664
2025-01-13 22:11:54+00:00,370.6442857142857,351.72166666666664,313.021,313.1425,289.485,291.09384615384613,301.3691666666667,303.2075,301.90583333333336,295.7658333333333,292.805,297.1358333333333,307.9630769230769,309.8769230769231,294.204,279.403,283.9058333333333,281.34250000000003,278.74583333333334,287.70750000000004,287.8275,286.8353846153846,295.4323076923077,302.5392307692308,300.589,286.5275,281.5984615384615
2025-01-22 22:05:37+00:00,370.40166666666664,350.48400000000004,315.1788888888889,314.08900000000006,289.748,287.01916666666665,301.51000000000005,303.941,302.53200000000004,296.46999999999997,293.352,298.169,306.4541666666667,308.2808333333333,295.9533333333333,281.45444444444445,284.564,282.632,280.334,288.34000000000003,288.41700000000003,286.4690909090909,295.7872727272727,302.29727272727274,302.91,286.558,281.97181818181815
2025-01-30 22:05:44+00:00,372.8085714285714,350.48400000000004,317.05100000000004,315.1918181818182,291.5790909090909,287.01916666666665,302.87454545454545,305.2054545454546,303.9409090909091,297.3445454545454,294.9190909090909,299.59727272727275,307.62384615384616,308.53,297.383,282.98,285.2836363636364,283.70272727272726,281.95909090909095,289.61454545454546,290.27909090909094,287.6125,296.4433333333333,302.6508333333333,302.91,288.16636363636366,283.3358333333333
2025-02-07 22:05:41+00:00,372.8085714285714,349.69,315.00545454545454,311.93545454545455,288.37636363636364,285.0125,300.17727272727274,301.7690909090909,302.12272727272733,294.97090909090906,292.26090909090914,297.1972727272727,306.23615384615385,306.46076923076924,295.6072727272727,280.90818181818184,282.05454545454546,280.98818181818183,279.97636363636366,287.2245454545454,288.5872727272727,286.14916666666664,294.60333333333335,301.08166666666665,300.796,284.9045454545455,280.72583333333336
2025-02-23 22:05:31+00:00,372.8085714285714,349.69,315.00545454545454,311.93545454545455,288.37636363636364,285.0125,300.17727272727274,301.7690909090909,297.22833333333335,291.95416666666665,292.26090909090914,294.0375,304.6228571428572,305.0292857142857,292.8566666666666,280.90818181818184,279.02916666666664,276.5225,276.18916666666667,283.99583333333334,285.3383333333333,284.22153846153844,292.97,299.35923076923075,297.60545454545456,282.445,278.2484615384615
2025-03-10 22:11:52+00:00,370.7114285714286,340.96,315.062,311.312,287.214,284.6709090909091,300.245,301.006,296.01363636363635,290.8554545454545,291.279,293.1481818181818,304.5792307692308,304.66076923076923,291.24454545454546,279.26300000000003,277.2763636363636,275.9290909090909,275.87545454545455,282.8536363636364,284.74454545454546,283.9191666666667,292.2791666666667,298.3691666666667,295.008,280.1818181818182,277.7008333333334
2025-03-19 22:05:30+00:00,372.94875,340.96,315.062,311.312,287.214,287.2091666666667,302.0554545454545,302.4127272727273,297.9008333333333,292.855,291.279,295.17749999999995,305.93142857142857,306.38571428571424,293.3491666666667,280.95272727272726,277.2763636363636,277.51166666666666,275.87545454545455,284.80916666666667,284.74454545454546,283.9191666666667,292.2791666666667,298.3691666666667,295.008,280.1818181818182,277.7008333333334
2025-03-26 22:11:41+00:00,371.935,300.21666666666664,308.72,305.0633333333333,285.01666666666665,283.4690909090909,298.819,298.749,295.821,289.5390909090909,286.9277777777778,291.8263636363636,303.99923076923073,304.3276923076923,290.31000000000006,275.86899999999997,272.179,273.0763636363636,272.044,283.273,279.98199999999997,280.8381818181818,289.03000000000003,296.23454545454547,284.45222222222225,275.979,275.0327272727273
