dates,satname,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041
2018-10-18 22:05:29.751000,L8,347.54,349.24,305.36,331.63,348.81,285.96,182.64,316.74,316.28,324.90,312.72,334.89,339.22,327.49,324.06,318.08,308.91,287.70,304.36,299.61,305.88,286.12,216.15,180.08,303.66,313.04,329.54,325.99,320.51,312.04,318.56,331.67,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,364.50,362.59,365.75,363.28,361.98,339.62,297.54,335.58,332.26,366.21,357.53,362.87,365.81,334.90,349.64,339.58,318.30,299.37,314.09,308.56,313.36,298.94,250.91,256.78,316.34,321.49,336.05,334.91,333.13,329.22,326.64,346.06,324.07,335.30,342.98,337.16,322.22,326.67,323.42,314.87,331.05,321.95
2018-11-03 22:05:33.462000,L8,347.29,350.47,354.09,356.51,360.58,328.90,286.35,367.14,383.86,364.93,351.89,358.55,366.24,334.68,331.46,327.37,320.35,302.76,313.04,306.94,313.53,298.77,249.58,251.28,312.51,320.22,335.09,318.81,,,,,,,,,,,,,,
2018-11-03 22:05:57.421000,L8,,,,,,,,,,,382.96,373.16,375.28,367.42,359.26,361.41,332.78,311.25,317.77,311.23,324.19,309.43,289.83,268.89,321.29,326.83,395.18,,,,,,,,,,,,,,,
2019-01-06 22:05:29.894000,L8,,361.00,358.21,357.90,354.56,334.61,277.66,330.87,319.96,335.65,349.77,346.14,350.03,339.05,335.98,336.71,317.18,299.46,312.65,305.05,313.94,289.34,244.36,215.13,314.17,318.41,335.40,334.30,331.32,318.57,326.66,340.78,317.42,332.49,340.14,301.00,298.04,,,311.47,327.24,316.97
2019-01-06 22:05:53.844000,L8,,363.37,360.11,359.38,355.64,336.67,280.92,331.78,322.05,337.41,351.64,349.29,352.36,339.91,339.98,337.53,318.30,300.84,313.48,306.59,315.01,291.16,246.31,236.25,315.04,319.20,336.50,335.33,332.66,319.65,327.80,341.82,318.04,333.41,340.95,302.23,299.43,315.01,312.15,311.65,328.02,317.48
2019-01-22 22:05:26.296000,L8,356.64,355.21,351.52,350.63,351.76,331.79,273.78,332.23,323.28,331.96,350.98,338.25,353.89,336.84,339.90,331.60,315.80,300.30,308.32,302.33,311.20,288.88,242.33,217.07,309.96,319.50,335.96,334.95,334.08,319.95,320.49,342.86,318.55,321.90,335.68,300.62,295.86,319.64,311.11,313.99,331.09,320.95
2019-01-22 22:05:50.255000,L8,356.82,355.02,351.41,350.71,351.67,331.80,272.51,331.55,322.14,331.15,349.28,336.32,350.46,335.31,336.11,329.54,314.66,298.52,306.76,300.90,309.99,287.66,240.92,211.79,308.37,318.17,335.17,333.16,331.17,317.88,317.82,,,,,,,316.41,307.95,312.09,327.19,319.39
2019-04-12 22:05:06.784000,L8,,,,,266.45,285.23,158.99,315.36,312.70,,,,,325.25,321.14,293.14,308.28,301.13,297.82,288.65,301.75,268.14,221.11,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,,,,,268.16,286.12,160.30,318.77,314.03,327.92,278.68,,,325.61,321.74,313.54,309.11,301.86,299.10,289.62,302.86,269.27,224.95,208.47,297.73,309.98,327.98,325.11,323.01,314.44,,,,,,,,,,,,
2019-05-14 22:05:12.306000,L8,371.76,372.97,370.79,362.32,361.27,340.74,297.62,344.70,359.65,334.58,341.94,282.25,,,277.87,314.76,319.88,319.09,319.71,308.96,313.46,296.04,289.54,266.16,319.45,326.58,340.21,338.84,335.42,332.91,336.33,349.18,326.80,333.26,351.97,342.58,322.26,327.59,324.13,323.49,339.81,327.51
2019-05-14 22:05:36.265000,L8,,,374.81,366.08,364.49,343.86,301.47,348.97,365.49,340.47,347.23,332.94,,329.99,280.36,316.64,323.19,350.53,340.84,311.64,315.87,300.09,295.88,346.21,321.99,363.88,371.89,370.60,373.46,371.68,367.07,359.51,330.20,338.20,357.45,346.79,336.20,330.53,327.73,337.93,385.56,331.85
2019-06-15 22:05:27.936000,L8,344.90,336.41,301.41,343.70,348.41,293.17,195.67,328.07,319.06,329.97,302.96,332.82,340.56,333.23,282.02,315.86,312.21,304.78,306.82,295.70,304.58,285.75,235.98,177.20,311.11,317.28,329.21,328.45,327.45,324.18,324.68,329.20,,,,,,,,311.31,320.98,318.98
2019-06-15 22:05:51.895000,L8,343.22,331.80,298.84,342.99,347.57,292.33,204.83,327.35,279.30,,,,,332.81,281.66,315.12,311.78,304.30,306.31,295.10,304.47,284.97,165.90,218.14,309.69,316.92,329.07,328.20,327.26,323.70,324.59,329.05,,,,,,,,,,
2019-07-17 22:05:35.131000,L8,331.69,316.06,300.66,339.12,260.26,288.27,150.51,307.83,307.22,328.17,304.38,316.47,296.52,323.53,315.32,314.92,310.16,301.56,,,,,,187.01,300.14,312.39,328.23,324.72,324.70,319.33,,,,,,,,,,,,
2019-07-17 22:05:59.094000,L8,,,,,,166.85,140.02,302.23,248.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:05:56.310000,L8,358.72,352.58,305.10,337.73,347.11,287.11,190.55,316.03,316.77,329.02,343.41,339.34,338.73,331.09,322.00,306.35,312.67,304.22,293.47,297.08,304.78,274.64,187.50,,306.26,316.79,328.76,324.81,325.05,318.14,320.68,327.28,,,,,,,,,,
2019-09-19 22:06:20.269000,L8,359.77,354.07,309.61,340.62,348.96,290.19,283.74,318.89,319.46,330.92,347.24,344.85,340.48,333.81,325.81,314.76,314.20,306.16,295.55,300.17,306.62,286.30,230.67,206.62,310.07,318.74,330.74,326.59,327.25,320.80,322.95,330.57,,,,,,,,,,
2019-11-06 22:06:00.727000,L8,378.47,366.80,366.87,365.53,366.83,342.68,325.10,345.75,362.95,360.20,374.05,368.50,361.22,348.39,353.63,347.56,337.09,324.01,303.48,312.90,317.06,307.14,291.35,268.76,322.02,326.57,340.22,338.39,358.21,352.68,360.86,352.73,329.68,335.36,346.52,339.88,332.35,328.78,325.86,318.34,332.15,327.71
2019-11-06 22:06:24.678000,L8,371.66,360.27,352.44,347.48,356.97,310.85,297.41,331.01,341.49,330.14,353.41,345.28,346.10,334.68,346.03,335.98,318.58,313.95,293.85,305.55,311.85,293.99,247.34,210.19,313.73,319.75,334.35,332.63,331.64,324.31,325.11,338.53,320.85,302.42,340.91,306.38,305.80,321.25,313.51,308.53,319.68,318.10
2019-11-22 22:05:57.141000,L8,356.31,364.95,319.91,349.26,355.71,334.32,314.20,339.62,334.63,330.00,352.74,344.09,346.24,338.07,331.31,327.12,317.62,309.30,293.94,306.66,312.37,292.08,243.05,262.18,309.73,320.08,335.87,333.26,332.09,324.34,326.01,342.51,320.74,323.95,341.59,303.46,296.77,322.19,308.73,311.59,324.83,319.11
2019-11-22 22:06:21.092000,L8,365.18,369.17,361.32,357.81,359.94,339.58,317.16,342.61,343.38,331.45,354.88,348.88,349.31,341.27,333.73,330.86,319.42,311.35,296.44,308.52,313.63,295.35,245.66,263.68,312.22,321.22,336.91,335.20,334.87,328.31,327.57,346.56,322.79,329.83,342.60,334.06,299.37,324.20,316.68,312.38,325.03,319.72
2019-12-08 22:05:56.780000,L8,362.64,366.18,329.39,366.06,363.76,337.13,317.39,334.94,344.32,337.11,372.94,353.99,355.90,343.89,347.40,336.11,321.52,318.36,305.26,310.79,316.18,306.99,287.58,279.15,320.25,327.53,344.18,338.26,339.19,334.27,335.64,339.48,324.49,334.69,344.04,336.21,304.85,326.91,323.12,325.43,330.43,327.28
2019-12-08 22:06:20.730000,L8,369.60,368.43,370.67,367.61,364.88,339.39,320.27,334.20,344.64,337.13,372.80,354.16,356.56,343.65,347.20,334.89,321.45,318.07,304.58,310.23,315.99,306.93,287.32,272.45,319.79,326.06,341.32,337.90,337.53,332.77,333.98,336.37,323.94,334.44,343.06,333.72,320.84,326.09,321.68,323.75,327.93,325.51
2020-01-09 22:05:49.761000,L8,364.69,358.26,360.11,324.69,,279.33,181.95,331.82,312.78,,,285.07,346.19,345.04,335.71,337.45,321.78,310.54,297.72,305.91,309.79,288.76,256.44,220.65,307.62,321.92,337.27,332.98,328.60,315.46,315.03,,,,,,,,,,,321.71
2020-01-09 22:06:13.711000,L8,368.13,360.31,362.93,330.46,,281.64,184.82,332.75,315.25,,,324.31,347.53,345.18,337.34,338.52,323.70,311.26,297.35,306.01,310.56,291.76,166.05,215.58,308.69,321.79,337.76,333.74,329.62,315.91,316.49,,,,,,,,,,,
2020-01-25 22:05:45.614000,L8,364.14,359.21,357.30,351.71,352.59,339.90,288.46,331.12,323.55,336.69,351.24,333.27,367.66,340.71,334.10,334.22,315.34,308.64,299.92,302.26,310.86,285.39,238.67,211.94,310.45,322.25,337.47,335.19,327.23,312.51,324.07,,318.00,319.56,323.75,293.97,295.19,320.55,304.02,313.68,328.69,325.51
2020-01-25 22:06:09.569000,L8,366.69,360.95,359.79,354.88,354.45,342.07,296.55,333.61,330.08,339.52,356.12,336.73,368.78,341.98,340.51,305.54,316.88,310.47,301.37,303.94,312.50,289.28,241.30,212.25,313.63,323.92,338.87,338.05,332.64,314.79,328.25,,319.91,320.62,328.20,294.62,296.83,324.20,305.03,314.61,330.60,325.91
2020-02-10 22:05:40.938000,L8,361.32,358.15,358.08,352.88,352.31,336.49,259.61,333.22,324.76,331.95,348.92,329.49,365.57,338.83,332.73,333.11,316.70,307.55,297.73,300.79,309.87,285.43,240.06,209.80,309.75,319.55,334.29,331.91,325.25,308.45,319.71,326.23,318.58,304.83,327.18,296.74,295.76,322.05,312.11,314.94,308.69,323.40
2020-02-10 22:06:04.888000,L8,362.78,359.80,359.46,354.76,353.30,337.96,271.68,333.13,325.99,331.86,349.24,330.46,365.88,338.43,332.84,332.10,316.85,308.00,297.07,300.81,310.00,286.29,240.49,207.33,309.45,319.35,334.19,331.98,325.33,308.43,319.72,,,,,,,322.48,313.76,313.72,309.14,321.84
2020-02-26 22:05:36.872000,L8,353.70,350.02,332.42,338.92,322.86,281.90,188.71,314.97,316.07,330.46,281.61,,,,323.14,282.75,314.36,306.82,287.17,295.94,307.02,278.21,246.28,,,,,,,,,,,,,,,,,,,
2020-03-13 22:05:30.251000,L8,356.04,350.22,340.97,346.78,334.80,288.98,264.42,329.27,345.78,348.77,352.46,340.92,345.17,,,,,,,,,,,,,,,,,405.95,,,,,,,,,,,,
2020-06-01 22:05:08.645000,L8,,,,341.06,338.79,298.59,176.49,332.24,337.91,332.12,342.34,344.60,346.92,337.95,279.34,,,,314.90,298.05,305.83,291.53,241.82,229.51,311.32,320.14,332.92,331.85,331.11,326.97,324.84,339.33,,,,,,,,287.19,316.93,321.03
2020-06-01 22:05:32.600000,L8,,,,338.82,336.93,296.33,166.80,331.30,334.58,329.92,341.53,341.53,345.21,336.68,276.76,,,,310.27,297.12,305.36,290.29,240.73,229.63,309.12,319.77,332.43,331.09,330.51,326.22,324.13,338.83,,,,,,,,,316.40,320.99
2020-09-21 22:05:54.893000,L8,356.34,326.11,,,281.99,283.65,167.64,318.70,313.65,320.54,304.49,,,325.07,280.59,290.64,308.67,297.52,288.13,287.62,297.68,259.28,,,299.78,314.21,327.28,312.06,319.05,309.20,317.19,,,,,,,,,,,
2020-09-21 22:06:18.848000,L8,356.25,350.54,,,280.95,283.60,167.44,318.91,313.33,320.69,304.63,,,325.08,280.55,291.02,308.67,297.41,288.17,287.66,297.80,258.73,,,299.62,314.25,327.28,312.07,319.23,309.29,317.21,,,,,,,,,,,
2021-02-12 22:05:43.398000,L8,362.15,354.93,356.86,348.27,351.36,286.62,242.71,321.38,317.93,328.16,337.87,321.96,337.84,331.80,334.24,290.84,311.23,307.56,295.68,291.04,302.64,279.51,231.48,,,,335.47,325.76,316.66,310.02,,,,,,,,,,,324.83,323.83
2021-02-12 22:06:07.348000,L8,366.00,359.41,361.29,355.37,356.63,341.55,267.32,328.61,324.68,331.23,353.33,335.96,344.96,338.70,339.69,327.87,315.55,311.85,306.62,298.71,310.40,288.59,252.69,216.06,315.38,321.40,343.44,333.13,334.45,318.78,326.36,332.05,301.54,335.75,344.21,305.63,312.56,324.19,322.42,319.21,335.95,329.41
2021-04-01 22:05:24.398000,L8,355.89,353.37,297.79,342.62,266.54,290.21,159.61,317.10,319.22,328.01,301.20,325.74,,329.22,280.75,314.00,310.28,306.15,294.30,289.61,299.03,271.22,223.07,210.17,296.93,313.64,326.57,326.12,327.45,320.92,325.32,,,,,,,,,,,
2021-04-01 22:05:48.357000,L8,354.87,351.92,,,259.90,286.03,152.26,308.50,316.25,326.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 22:05:08.805000,L8,354.30,345.96,,,257.59,288.43,154.65,312.97,312.48,,,,,,277.71,290.83,308.99,302.81,292.59,286.74,296.54,261.21,215.45,,,,,,,,,,,,,,,,,,,
2021-05-03 22:05:32.764000,L8,358.13,349.88,299.31,343.81,346.64,295.23,167.05,325.34,319.44,327.80,342.75,331.44,340.64,326.30,281.23,319.25,313.63,307.52,299.21,294.51,304.21,277.24,232.29,216.98,304.54,317.02,332.37,329.69,329.84,326.03,327.01,329.63,,,,,,,,,,
2021-05-19 22:05:16.285000,L8,335.53,344.64,,,247.96,292.77,153.87,309.86,311.05,,,,,,279.95,294.81,308.58,304.50,294.43,286.62,295.73,263.20,214.03,210.19,297.43,313.35,327.85,325.01,324.64,318.58,322.79,,,,,,,,,,,
2021-05-19 22:05:40.235000,L8,,,,,,289.80,148.99,304.36,243.97,,,,,,275.94,292.96,306.80,303.03,287.04,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22 22:05:36.953000,L8,,,,,,,281.39,338.01,355.98,352.99,359.70,358.91,,406.05,356.43,382.36,354.78,317.02,301.62,284.24,298.57,291.56,258.55,253.14,315.53,324.19,334.24,334.65,335.98,333.05,336.05,341.26,333.51,348.37,349.22,343.43,318.43,326.03,322.94,325.77,333.07,327.56
2021-09-24 22:05:56.897000,L8,298.07,,,328.35,288.41,283.77,155.55,299.66,309.22,320.51,307.06,316.95,,320.95,280.85,291.32,307.50,301.93,282.37,,,,,206.94,298.40,314.34,325.87,318.97,321.12,314.15,295.03,,,,,,,,,,,
2021-09-24 22:06:20.847000,L8,351.52,294.15,,331.21,297.63,287.12,159.16,310.68,312.01,322.48,313.76,325.31,334.93,323.24,283.64,293.75,309.13,303.81,287.63,,288.66,261.54,186.32,214.07,302.02,316.22,327.86,324.27,324.11,318.15,322.36,324.52,,,,,,,,,,
2021-12-05 22:06:01.634000,L9,,,,,,180.27,123.73,293.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29 22:05:53.312000,L8,368.75,357.95,357.10,365.32,368.81,355.49,290.85,344.94,338.92,329.20,355.19,339.24,348.52,337.44,342.33,334.26,314.07,313.15,302.55,305.94,302.98,293.28,247.73,267.94,311.29,320.31,341.09,336.74,339.14,330.54,327.41,342.26,317.58,322.50,341.84,333.68,302.20,321.76,319.30,317.27,332.34,328.64
2022-01-22 22:05:54.259000,L9,358.49,356.33,352.62,351.48,359.90,342.61,281.80,325.01,345.67,339.25,356.86,342.40,305.56,336.40,325.30,297.70,314.08,306.30,297.00,289.04,306.28,296.85,247.10,254.89,312.14,324.26,342.13,338.55,337.98,321.04,,,,,,,,,,313.28,309.94,329.30
2022-01-22 22:06:18.213000,L9,360.42,357.58,354.22,353.38,360.93,343.89,286.32,325.06,346.78,338.93,357.13,342.44,308.65,335.43,325.04,294.85,313.91,306.36,297.38,289.27,305.56,296.99,247.43,178.50,312.02,323.67,341.04,336.71,337.68,320.72,,,,,,,,,,312.21,308.25,327.89
2022-01-30 22:06:10.369000,L8,,,,,,,,,,,,,,,387.01,351.77,354.01,331.17,303.76,296.74,333.90,299.34,315.43,298.60,319.80,360.11,362.48,362.22,365.60,367.46,345.34,345.76,332.85,341.81,350.03,345.07,339.92,366.39,,,,
2022-02-15 22:05:42.198000,L8,340.79,308.10,276.76,,308.10,285.07,151.66,314.97,314.28,325.31,275.10,,,,,,,,,,,,,,,,310.41,324.71,322.97,308.88,319.92,,,,,,,,,,,
2022-02-15 22:06:06.152000,L8,355.10,350.47,310.76,327.49,324.24,289.41,265.31,321.71,323.17,328.79,349.59,331.47,336.60,330.31,282.80,318.37,310.29,303.71,293.43,286.77,293.15,281.46,239.10,219.38,302.62,314.05,329.73,328.80,327.56,319.96,324.72,325.72,,,,,,,,,,
2022-02-23 22:05:44.132000,L9,313.86,335.46,306.22,325.76,313.93,287.69,163.48,320.54,321.79,329.62,344.12,325.05,338.98,329.17,327.65,293.60,306.33,304.31,294.96,289.92,294.59,283.34,232.08,212.18,301.29,315.78,332.04,327.60,326.17,318.36,319.17,,,,,,,,,,,
2022-02-23 22:06:08.091000,L9,,,,,266.16,283.78,154.31,311.49,314.11,255.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11 22:05:39.861000,L9,297.01,307.46,,,268.98,284.24,177.22,317.70,315.67,,,,,,275.88,279.08,304.31,301.28,285.92,287.14,291.27,267.25,187.49,,,,,,,,,,,,,,,,,,,
2022-03-27 22:05:58.509000,L9,355.68,326.78,309.68,330.84,325.57,293.12,170.04,318.33,319.19,329.23,340.93,332.05,335.14,331.32,325.52,289.51,312.14,306.03,296.44,290.29,298.26,286.14,244.65,184.68,304.89,316.99,332.21,323.14,322.18,320.28,317.89,,,,,,,,,309.97,305.74,323.50
2022-05-22 22:05:34.636000,L8,342.57,314.39,,,251.01,290.00,157.30,313.49,307.47,,,,,,278.31,293.84,308.73,302.42,284.42,283.56,289.48,259.27,192.19,205.93,299.26,313.41,328.59,325.31,324.39,317.57,320.17,322.87,,,,,,,,,,
2022-05-22 22:05:58.595000,L8,,,,,249.31,287.93,151.98,311.45,305.57,,,,,,,,,,,277.48,288.04,236.38,,,292.00,311.61,326.90,323.44,322.75,314.75,,,,,,,,,,,,
2022-06-07 22:05:43.588000,L8,298.15,315.51,318.73,346.42,372.16,306.53,268.22,338.92,327.32,335.07,348.84,343.02,344.43,329.82,327.05,294.72,311.75,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 22:06:07.543000,L8,297.36,313.87,318.34,345.41,370.14,305.49,246.69,339.52,326.42,335.88,348.76,342.92,344.19,330.13,327.61,295.11,312.23,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 22:05:16.001000,L9,344.74,257.69,,,252.65,291.88,178.11,316.00,307.18,,,,,324.24,280.95,294.25,307.04,302.89,290.75,282.80,293.07,172.97,206.20,211.62,302.43,314.98,326.56,316.10,321.61,318.11,322.43,,,,,,,,,,,
2022-06-15 22:05:39.951000,L9,352.08,345.88,,,260.15,293.57,227.72,317.71,280.40,,,,,326.34,283.72,296.39,308.73,304.07,292.77,285.21,294.76,271.85,207.99,214.53,305.56,316.82,328.55,320.24,323.45,321.09,301.01,,,,,,,,,,,
2022-07-01 22:05:54.433000,L9,,,,,253.47,298.33,155.59,327.71,236.16,,,,,335.50,334.92,323.38,317.89,309.68,291.84,283.96,303.41,288.23,228.10,222.28,293.91,301.07,310.03,307.58,332.42,330.53,328.86,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,,,,,,196.22,181.00,321.93,308.03,,,,,,281.10,290.25,308.22,301.54,290.80,283.40,293.41,235.11,208.52,,307.25,316.27,327.53,325.55,322.78,314.84,,,,,,,,,,,,
2022-08-10 22:06:08.294000,L8,,,,,251.15,289.86,156.30,308.94,308.07,,,,,,,,,,,,,,,,298.06,312.66,320.43,318.73,316.38,311.73,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,330.80,310.79,,,253.90,290.71,159.53,310.25,279.54,316.86,308.52,310.44,,,,,,,,279.55,289.97,222.46,,,299.53,313.47,322.33,320.05,317.74,313.02,,,,,,,,,,,,
2022-10-21 22:06:05.581000,L9,365.26,356.76,355.07,360.87,369.21,346.92,286.54,329.81,347.58,331.44,357.71,354.72,349.81,341.97,343.63,332.53,319.55,313.70,303.16,301.81,305.13,300.90,250.64,250.33,315.68,324.55,340.90,335.35,332.98,330.01,341.53,337.14,326.48,331.01,346.49,338.39,322.38,322.65,318.59,317.80,329.09,303.04
2022-10-21 22:06:29.540000,L9,374.56,365.14,368.26,374.51,379.44,,341.84,342.32,372.66,353.21,378.34,365.11,360.58,356.91,352.24,351.65,347.53,331.07,317.81,331.98,323.72,321.81,314.07,274.99,324.52,360.66,360.93,363.75,362.53,360.79,362.00,351.70,336.91,343.65,354.94,347.18,341.27,332.58,331.11,329.97,342.69,330.95
2022-12-24 22:06:26.081000,L9,343.41,347.26,291.54,,284.42,282.51,190.47,310.22,277.52,326.93,306.38,,,326.92,285.34,292.17,306.05,301.66,292.17,285.56,,,,,,,,,,,,,,,,,,,,,,
2023-01-17 22:06:18.381000,L8,337.29,306.35,298.00,336.25,343.15,296.80,283.81,327.49,360.01,329.75,354.87,346.22,350.52,336.59,282.57,283.60,313.32,303.03,290.74,272.30,291.24,291.03,252.71,256.55,312.49,317.62,332.02,329.24,329.14,318.31,333.77,338.62,315.63,316.03,344.57,306.41,295.22,,,,,
2023-01-25 22:06:01.288000,L9,,,,,373.77,348.11,305.13,351.88,359.00,363.80,375.41,375.75,380.62,374.06,,,378.70,321.20,316.23,300.15,314.95,307.83,305.75,268.93,324.47,334.95,347.35,370.27,370.40,349.47,346.38,344.89,331.78,339.10,349.47,341.07,325.26,331.56,333.49,341.73,372.90,334.58
2023-02-18 22:05:50.040000,L8,365.96,368.28,369.00,371.12,378.08,,317.94,340.80,380.54,344.03,363.66,361.73,360.92,349.12,347.86,330.53,326.32,330.24,303.75,332.46,323.74,303.02,295.70,275.29,332.01,327.28,346.66,351.87,355.82,354.78,354.15,341.81,332.87,340.29,350.05,344.34,338.56,338.39,323.31,334.06,351.89,348.73
2023-02-18 22:06:13.995000,L8,359.51,359.87,359.86,361.92,371.67,,280.20,332.54,347.62,334.61,352.82,350.73,349.68,339.60,337.39,300.46,309.66,298.42,290.91,,252.55,290.42,250.31,219.91,315.84,321.09,335.04,335.32,331.93,324.24,331.02,334.68,319.56,321.53,343.86,336.98,323.71,322.69,314.29,317.68,279.81,307.30
2023-03-06 22:05:38.279000,L8,284.73,287.48,,,,,160.11,309.83,305.76,,,,,,,,,,,,,,,205.77,297.12,305.92,310.27,315.65,314.65,289.89,,,,,,,,,,,,
2023-03-06 22:06:02.229000,L8,,,,,,180.46,158.61,309.53,265.68,,,,,,,,,,,,,,,,296.53,299.01,309.29,314.98,314.00,289.56,,,,,,,,,,,,
2023-03-14 22:05:47.276000,L9,351.57,345.15,,,259.37,281.90,157.69,307.36,308.83,,,,,,,,,,,,,,,,301.45,312.11,311.02,316.17,315.37,293.94,,,,,,,,,,,,
2023-03-14 22:06:11.235000,L9,355.15,348.22,298.74,,296.59,285.29,161.17,311.49,313.06,325.75,310.89,327.02,295.08,,,,,,,,,,,,304.26,313.72,318.29,322.23,319.25,310.87,319.37,,,,,,,,,,,
2023-03-22 22:05:28.899000,L8,355.47,349.61,296.63,,324.99,286.06,166.02,313.51,311.87,325.05,342.91,330.45,295.33,,,,,,,,,,,215.29,305.35,315.29,322.88,325.35,319.88,312.70,323.72,,,,,,,,,,,
2023-03-22 22:05:52.850000,L8,346.76,289.61,,,257.66,283.29,159.47,306.31,308.46,,,,,,,,,,,,,,,205.30,299.27,312.10,316.65,318.55,314.02,303.98,319.34,,,,,,,,,,,
2023-03-30 22:05:35.326000,L9,363.94,358.31,356.86,358.18,362.56,353.44,289.28,340.40,350.37,346.16,355.35,344.94,345.63,338.25,338.59,300.82,305.88,298.01,299.89,298.99,250.65,295.66,257.14,257.55,317.84,323.26,334.51,334.10,329.51,330.21,331.71,333.29,324.66,328.54,344.89,339.31,326.97,326.02,321.53,318.64,327.31,316.80
2023-03-30 22:05:59.281000,L9,346.15,306.94,296.01,,269.90,281.77,158.50,314.29,315.11,322.05,341.04,326.41,,,,,,,,,,,,185.08,305.48,314.78,319.10,322.77,318.82,309.59,319.71,,,,,,,,,,,
2023-04-07 22:05:40.262000,L8,338.36,314.51,,,262.76,282.28,163.69,316.84,314.55,,,,,,,,,,,,,,,200.68,297.98,311.62,313.97,319.45,316.59,291.50,,,,,,,,,,,,
2023-04-23 22:05:09.227000,L8,331.54,309.07,,,257.40,281.66,161.22,319.46,311.14,321.12,284.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 22:05:33.182000,L8,334.29,311.28,,,260.48,282.47,162.71,320.81,311.89,321.80,287.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25 22:04:56.681000,L8,,,,,274.14,287.61,162.36,319.48,309.24,,,,,,,,,,,,,,,209.13,305.27,314.62,312.51,316.87,315.76,293.75,,,,,,,,,,,,
2023-05-25 22:05:20.631000,L8,,,,,,,160.92,315.44,307.06,,,,,,,,,,,,,,,,303.17,313.49,309.93,313.28,313.91,,,,,,,,,,,,,
2023-06-02 22:05:05.917000,L9,,,,,,291.31,161.88,311.08,308.70,,,,,,,,,,,,,,,,305.83,314.94,317.89,321.67,317.17,311.73,,,,,,,,,,,,
2023-06-02 22:05:29.872000,L9,,,,,241.49,291.19,162.64,311.71,308.69,,,,,,,,,,,,,,,,306.09,315.23,318.84,322.24,317.63,312.11,,,,,,,,,,,,
2023-06-10 22:05:03.911000,L8,,,,,,191.12,157.14,305.22,241.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:05:27.865000,L8,,,,,,195.21,158.73,306.67,242.45,,,,,,,,,,,,,,,,304.10,314.11,310.33,309.97,313.12,295.84,,,,,,,,,,,,
2023-06-18 22:04:57.703000,L9,,,,,,184.90,154.85,300.22,243.68,,,,,,,,,,,,,,,,301.88,313.68,308.97,315.03,313.84,291.73,,,,,,,,,,,,
2023-06-18 22:05:21.666000,L9,,,,,269.00,291.68,162.69,307.60,307.39,,,,,,,,,,,,,,,,309.53,317.45,322.46,322.50,319.10,311.84,,,,,,,,,,,,
2023-07-28 22:05:27.011000,L8,,,,,,185.21,149.28,301.89,241.70,,,,,,,,,,,,,,,,304.08,313.36,306.35,311.52,312.93,,,,,,,,,,,,,
2023-07-28 22:05:50.970000,L8,303.51,303.20,,,270.73,288.85,159.29,311.06,308.87,,,,,,,,,,,,,,,208.85,310.77,316.39,315.39,321.07,318.29,310.73,319.77,,,,,,,,,,,
2023-08-05 22:05:23.191000,L9,343.01,347.05,,,,,161.60,306.22,247.75,,,,,,,,,,,,,,,,306.62,316.24,314.42,314.83,321.50,294.83,,,,,,,,,,,,
2023-08-05 22:05:47.142000,L9,347.70,323.19,,341.35,268.74,293.31,167.05,311.00,307.98,326.28,311.39,326.31,,,,,,,,,,,,215.64,311.22,318.54,321.26,321.67,323.63,315.72,322.98,,,,,,,,,,,
2023-08-21 22:05:28.170000,L9,340.59,301.88,,,258.82,290.40,151.74,303.86,304.89,321.78,304.04,322.88,,,,,,,,,,,,,304.78,315.39,315.08,315.42,318.98,312.34,319.00,,,,,,,,,,,
2023-08-21 22:05:52.129000,L9,354.48,334.94,,,264.28,292.86,154.55,306.27,307.26,322.78,307.43,325.31,,,,,,,,,,,,194.81,307.84,316.56,318.16,318.23,320.55,316.04,319.87,,,,,,,,,,,
