dates,satname,nzd0121-0001,nzd0121-0002,nzd0121-0003,nzd0121-0062,nzd0121-0063,nzd0121-0065,nzd0121-0090,nzd0121-0091,nzd0121-0092,nzd0121-0101,nzd0121-0102,nzd0121-0103,nzd0121-0104,nzd0121-0140,nzd0121-0141,nzd0121-0142,nzd0121-0143,nzd0121-0144,nzd0121-0145,nzd0121-0146,nzd0121-0147,nzd0121-0148,nzd0121-0149,nzd0121-0150,nzd0121-0151,nzd0121-0152,nzd0121-0153,nzd0121-0154,nzd0121-0155,nzd0121-0156,nzd0121-0157,nzd0121-0158,nzd0121-0159,nzd0121-0160,nzd0121-0161,nzd0121-0162,nzd0121-0004,nzd0121-0005,nzd0121-0006,nzd0121-0007,nzd0121-0008,nzd0121-0011,nzd0121-0012,nzd0121-0013,nzd0121-0014,nzd0121-0015,nzd0121-0020,nzd0121-0021,nzd0121-0024,nzd0121-0025,nzd0121-0026,nzd0121-0057,nzd0121-0058,nzd0121-0059,nzd0121-0060,nzd0121-0064,nzd0121-0073,nzd0121-0074,nzd0121-0075,nzd0121-0084,nzd0121-0085,nzd0121-0086,nzd0121-0087,nzd0121-0088,nzd0121-0114,nzd0121-0115,nzd0121-0116,nzd0121-0117,nzd0121-0118,nzd0121-0119,nzd0121-0120,nzd0121-0121,nzd0121-0122,nzd0121-0123,nzd0121-0124,nzd0121-0130,nzd0121-0131,nzd0121-0132,nzd0121-0133,nzd0121-0134,nzd0121-0135,nzd0121-0136,nzd0121-0137,nzd0121-0009,nzd0121-0128,nzd0121-0129,nzd0121-0138,nzd0121-0139,nzd0121-0010,nzd0121-0076,nzd0121-0077,nzd0121-0078,nzd0121-0083,nzd0121-0089,nzd0121-0105,nzd0121-0106,nzd0121-0112,nzd0121-0113,nzd0121-0125,nzd0121-0126,nzd0121-0127,nzd0121-0070,nzd0121-0071,nzd0121-0072,nzd0121-0079,nzd0121-0080,nzd0121-0081,nzd0121-0082,nzd0121-0163,nzd0121-0164,nzd0121-0165,nzd0121-0166,nzd0121-0167,nzd0121-0168,nzd0121-0169,nzd0121-0170,nzd0121-0171,nzd0121-0172,nzd0121-0173,nzd0121-0016,nzd0121-0019,nzd0121-0022,nzd0121-0066,nzd0121-0067,nzd0121-0068,nzd0121-0176,nzd0121-0177,nzd0121-0178,nzd0121-0017,nzd0121-0094,nzd0121-0095,nzd0121-0096,nzd0121-0097,nzd0121-0098,nzd0121-0099,nzd0121-0174,nzd0121-0175,nzd0121-0040,nzd0121-0044,nzd0121-0045,nzd0121-0046,nzd0121-0061,nzd0121-0093,nzd0121-0107,nzd0121-0108,nzd0121-0109,nzd0121-0110,nzd0121-0023,nzd0121-0055,nzd0121-0056,nzd0121-0069,nzd0121-0179,nzd0121-0100,nzd0121-0027,nzd0121-0028,nzd0121-0111,nzd0121-0030,nzd0121-0043,nzd0121-0048,nzd0121-0049,nzd0121-0050,nzd0121-0051,nzd0121-0052,nzd0121-0053,nzd0121-0054
2022-05-05 22:11:31.114000,L9,,,,,,,,,,,,,,105.52,104.43,104.35,114.93,119.63,112.25,121.76,126.60,133.66,137.19,150.21,150.24,150.27,157.38,161.91,171.78,174.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.13,60.88,61.93,80.55,82.38,85.70,,,,89.40,92.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 22:11:38.702000,L9,,,,,,,,,,,,,,80.96,85.51,90.34,93.47,100.61,103.82,107.01,111.05,119.84,126.32,129.00,134.92,139.62,147.87,152.34,157.44,164.46,169.29,177.24,184.17,193.97,201.27,209.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.59,47.00,53.08,59.76,65.98,,,,68.33,75.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30 22:12:03.615000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.85,211.63,167.29,,,,,,,,,,,,,,,,,148.35,147.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08 22:11:39.226000,L9,,,,,,,,,,,,,,,,,,,91.77,98.40,95.60,102.89,113.14,118.96,123.00,127.31,135.10,139.91,90.81,111.62,153.20,168.52,136.54,179.20,192.03,198.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.96,160.68,213.59,187.57,226.59,234.61,241.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16 22:12:03.012000,L8,,,,,,,,,,,,,,,,,,,,,,59.51,68.91,71.11,81.69,68.17,71.02,77.05,66.70,99.40,73.64,101.92,,122.57,113.08,136.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.30,161.03,187.36,140.62,143.95,169.55,162.32,160.20,202.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 22:12:03.656000,L9,,,,,,,,,,,,,,,,,,,,,,62.79,73.00,82.55,87.75,88.00,83.85,96.67,83.62,110.90,101.41,118.18,132.77,139.60,135.67,142.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.39,171.04,191.45,166.08,188.32,194.91,204.35,213.53,218.56,226.68,222.29,,,,,,,252.03,245.86,200.77,,,,,,,,241.22,199.35,,,,,,,,,,,,,,,236.36,,,,,,,,,,,,,
2022-11-13 22:12:17.201000,L9,,,,,,,,,,,,,,67.89,75.14,82.04,83.07,90.21,97.12,98.10,100.14,110.00,117.64,120.80,131.27,134.85,137.64,145.33,150.55,152.05,163.66,170.81,175.78,184.77,193.88,203.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16 22:12:10.212000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.01,376.35,313.84,247.65,,,,,,,,,,,,,,,,,,,,,,,,,222.78,179.77,168.23,146.39,147.32,126.74,165.90,,,,,,,,,,,327.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24 22:12:10.678000,L8,,,,,,,,,,,,,,72.70,75.72,86.23,86.63,90.47,97.20,102.50,103.56,83.52,75.84,123.11,111.71,126.83,128.81,129.53,151.75,154.16,163.12,176.49,181.20,181.32,192.75,197.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.52,111.73,,,,91.65,64.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25 22:11:52.258000,L8,,,,,,,,,,,,,,,,,,,,,,62.28,73.95,81.29,87.80,85.93,85.76,98.69,89.70,112.37,105.18,123.05,132.68,139.39,135.21,144.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.79,163.28,177.68,167.24,187.17,194.33,200.26,210.88,217.04,224.97,219.32,,,,,,,248.59,244.84,202.66,,,,,,,,239.97,234.08,,,,,,,,,,,,,,,220.01,,,,,,,,,,,,,
2023-03-05 22:12:01.427000,L9,,,,,,,,,,,,,,120.07,88.70,92.76,108.48,104.00,108.11,117.23,154.76,166.79,167.35,169.34,,,159.96,162.37,160.54,162.36,165.58,178.10,179.83,187.71,197.10,,,,,,,,,,,,,,,,,,,,,,,,,246.05,,,,,,,,,,,,,,,,87.69,97.22,,,,,,,,78.10,86.51,125.14,119.87,,,,,231.80,,,,,,,77.95,85.52,,,,,,,215.14,,,,,,,,,,,,,,,,,,,,,,278.38,261.51,301.95,299.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13 22:11:47.152000,L8,,,,,,,,,,,,,,,,,,,,,,64.93,75.52,82.64,88.21,87.72,87.76,100.20,92.28,113.15,111.04,124.09,134.73,140.90,140.24,144.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.55,163.50,175.47,166.72,188.87,197.92,203.51,212.27,219.09,227.41,220.92,,,,,,,250.63,245.65,204.86,,,,,,,,240.48,198.53,,,,,,,,,,,,,,,220.25,,,,,,,,,,,,,
2023-03-21 22:11:55.188000,L9,,,,,,,,,,,,,,114.35,117.46,126.46,126.03,114.52,131.78,136.49,119.51,119.67,126.56,140.42,146.81,157.89,164.66,172.86,178.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.35,65.81,74.09,69.64,,,,77.77,94.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29 22:11:37.049000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,95.62,150.55,121.15,109.96,170.97,173.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-24 22:11:17.213000,L9,,,,,,,,,,,223.48,191.00,205.91,77.29,83.33,87.79,91.09,97.51,103.94,106.82,111.36,118.48,125.96,127.11,134.70,140.11,147.33,153.10,157.41,165.60,168.48,176.02,181.08,193.04,198.23,207.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.30,86.06,81.68,96.38,166.04,139.62,63.15,,,,66.73,71.18,,,,,,,,,,,,,,,,,,230.63,277.74,252.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 22:11:07.279000,L8,,,,,,,,,,,,,,138.97,143.19,157.57,172.25,112.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.33,170.87,,,167.53,135.75,142.34,149.65,,156.34,149.25,163.19,,,,182.51,150.79,,,,,,,,,167.97,213.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.29,,,,,,,,,216.71,,,,,,,,,
2023-06-09 22:11:12.914000,L9,,,,,,,,,,,,,,,79.47,85.51,86.70,95.08,100.36,105.48,104.14,114.01,122.40,126.70,131.91,136.10,144.12,151.20,138.13,111.85,120.91,126.71,135.30,145.24,151.19,160.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.40,175.13,191.65,186.51,190.53,221.95,,240.46,220.64,231.97,236.35,,,,,,,,,,,,,,,,,246.98,255.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 22:11:08.216000,L9,,,,,,,,,,,,,,84.29,90.24,92.62,93.38,100.49,103.37,117.24,117.09,122.49,129.92,136.54,144.31,146.07,155.09,160.23,166.99,170.69,172.97,182.23,188.14,195.30,202.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.48,50.82,55.03,58.03,73.00,69.57,,,,75.09,80.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11 22:11:24.365000,L9,,,,,,,,,,,,,262.80,,83.16,88.62,92.23,93.84,99.32,105.50,111.18,117.63,127.90,132.45,137.95,136.40,145.84,152.84,159.43,160.62,170.20,178.05,182.44,187.98,198.91,208.77,,,,,,,,,,,,,,,,,,,,,208.54,146.96,169.40,,,,,,169.90,160.19,170.15,164.26,155.35,159.89,140.34,,,,,149.36,,,,,,,,,88.60,108.48,,,,185.66,202.16,,,,248.24,236.23,,,,,151.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.34,14.25,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27 22:11:26.959000,L9,,,,,,,,,,,,,,80.17,90.11,91.00,96.39,100.16,103.80,109.43,116.20,125.89,133.62,137.13,143.30,144.80,151.78,156.01,164.25,168.77,172.28,179.50,186.48,196.10,203.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.85,153.50,178.24,192.36,,,,46.58,47.27,46.95,57.21,65.21,68.20,,,,69.57,75.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28 22:11:44.258000,L9,,,,,,,,,,,,,,112.07,86.00,94.74,98.30,103.89,102.75,106.85,112.47,118.85,127.84,130.87,136.74,143.24,149.19,153.82,159.83,167.12,171.82,178.89,186.83,194.59,200.95,207.61,,,,,,,,,,,,25.07,33.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48,45.92,55.78,142.84,164.43,,,,121.82,109.59,,,,,,,,,,,,,,,,,283.31,233.06,,,,,,,,,,,,,,,,27.64,,,,,,,,,,,,,,,,,,,,,,191.46,217.92,182.87,,24.05,,,,,,,,,,,,,,,,,
2023-09-05 22:11:46.771000,L8,,,,,,,,,,,,,,71.15,83.09,91.13,94.81,99.28,101.83,109.31,114.51,116.80,121.63,126.68,134.35,138.34,146.01,155.70,161.78,160.33,167.81,178.62,185.85,194.74,201.73,206.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01,54.41,63.60,66.73,,,,64.16,62.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13 22:11:53.459000,L9,,,,,,,,,,,,,,81.18,88.38,89.15,91.42,94.31,92.83,99.29,106.54,114.59,116.65,121.72,130.38,136.48,142.96,147.37,147.71,149.17,160.07,170.21,177.85,188.11,195.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.23,112.85,102.70,103.68,114.17,125.38,136.09,,,,131.34,106.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-15 22:12:03.081000,L9,,,,,,,,,,,,,,116.12,113.55,86.81,91.50,103.44,107.48,104.41,115.88,139.31,139.26,146.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.83,68.21,73.98,101.85,95.67,98.56,99.96,116.12,,,,104.30,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.26,234.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08 22:11:57.030000,L8,,,,,,,,,,,,,,,,,,,,,,127.18,121.44,133.22,134.43,137.39,143.23,150.78,155.97,165.52,169.13,176.22,182.31,190.04,197.67,206.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.07,135.03,45.59,47.00,55.20,44.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24 22:12:03.999000,L8,,,,,,,,,,,,,,,,,,,,,,,63.98,74.44,80.42,71.60,75.74,95.89,76.85,102.47,84.79,102.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12 22:11:54.234000,L8,,,,,,,,,,,,,,,,,,,,,,62.40,73.74,83.08,87.89,82.07,84.09,98.11,83.43,112.59,102.84,123.15,134.45,139.05,136.03,143.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.72,162.93,192.70,166.71,189.83,198.79,212.29,214.30,217.60,226.84,220.54,,,,,,,248.67,239.88,203.03,,,,,,,,241.39,197.19,,,,,,,,,,,,,,,220.40,,,,,,,,,,,,,
2024-02-20 22:11:56.095000,L9,,,,,,,,,,,,,,,,,,,,,,65.37,76.65,84.29,90.45,92.66,86.49,100.80,86.58,114.81,107.61,124.44,136.99,143.80,137.51,144.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.72,165.52,193.82,172.94,191.20,200.54,234.41,216.55,220.36,228.96,226.24,,,,,,,253.29,248.90,204.41,,,,,,,,243.32,200.24,,,,,,,,,,,,,,,229.98,,,,,,,,,,,,,
2024-02-28 22:11:48.245000,L8,,,,,,,,,,,,,,,,,,,,,,62.78,74.07,80.52,88.10,82.57,83.53,97.09,83.27,111.90,99.56,121.68,134.24,138.53,130.90,143.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.00,162.08,193.49,167.14,189.05,194.78,204.50,213.87,217.74,225.90,220.92,,,,,,,246.88,242.29,202.74,,,,,,,,242.27,198.25,,,,,,,,,,,,,,,219.17,,,,,,,,,,,,,
2024-03-07 22:12:00.069000,L9,,,,,,,,,,221.31,209.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.11,20.49,,,,,,,,,,,,,,,186.84,183.68,150.70,135.71,,,,185.65,138.96,189.77,176.99,,,,,,,,,,146.78,,,,,,189.44,204.80,,,213.84,244.69,,205.63,179.27,181.53,135.36,,,,239.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.60,228.30,,,,,,,,,232.60,,,,,,,,,244.15,,,,,,,,,,,,
2024-03-15 22:11:37.973000,L8,,,,,,,,,,,,,,73.03,75.34,82.24,86.78,94.85,99.34,103.32,109.51,114.20,119.13,124.65,130.83,134.02,142.49,146.20,150.86,155.57,165.40,175.60,182.64,187.86,198.82,205.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.05,62.17,,,,62.60,68.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08 22:11:47.225000,L9,,,,,,,,,,,,,,,,,,,,,,62.67,75.19,81.53,87.52,89.83,84.96,97.36,84.45,112.97,111.81,122.29,133.62,135.29,141.58,136.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.04,160.24,169.53,162.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.68,166.85,189.49,165.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16 22:11:19.307000,L8,,,,,,,,,,,,,,79.82,85.93,91.92,95.96,101.90,104.28,112.70,114.72,121.26,125.22,130.70,137.58,141.34,144.46,82.63,124.20,169.35,143.03,128.47,124.15,204.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.54,46.58,49.94,57.18,64.75,68.85,,,,71.73,76.29,,,,190.36,,,,,,,,,,,,,216.33,211.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02 22:11:08.519000,L8,,,,,,,,,,,,,,,,,,,,,,63.03,73.45,78.42,86.78,88.06,85.67,95.87,88.62,108.12,108.17,123.29,133.06,139.91,139.21,144.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.40,163.06,187.09,174.95,188.77,194.69,205.81,213.13,218.04,224.56,221.50,,,,,,,247.80,244.43,201.49,,,,,,,,240.23,198.49,,,,,,,,,,,,,,,219.91,,,,,,,,,,,,,
2024-05-18 22:10:55.940000,L8,,,,,,,,,,,,,,73.82,78.03,84.07,87.51,94.95,102.59,105.98,109.51,116.73,118.79,124.65,132.35,139.18,144.63,152.83,156.41,161.71,169.70,177.55,180.53,192.14,201.10,209.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.33,51.01,57.50,64.33,,,,62.66,67.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26 22:11:12.218000,L9,,,,,,,,,,,,,,,,,,,,,,62.63,73.99,75.98,87.60,88.95,86.70,93.85,86.84,109.32,88.53,104.90,117.58,120.47,96.23,125.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.03,143.02,138.48,111.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27 22:10:53.037000,L9,,,,,,,,,,,,,,74.15,88.99,89.50,91.42,99.49,103.47,107.68,105.27,115.53,129.77,126.89,135.56,140.14,156.60,158.95,160.78,169.20,172.39,179.23,181.94,194.13,204.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06 22:11:21.454000,L8,,,,,,,,,,,,,,139.07,140.84,181.62,177.59,174.57,158.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.50,157.06,163.74,153.27,185.17,173.32,,,,,,,,,,,,,,,,,,181.74,,,,,,,,,117.64,155.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22 22:11:34.534000,L8,,,,,,,,,,,,,,,,,,,,,,62.91,74.51,80.74,87.00,83.28,87.40,96.51,81.88,110.19,105.79,123.43,134.20,140.46,137.55,145.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.71,165.82,192.83,170.07,191.41,197.31,206.88,215.15,218.83,225.99,220.64,,,,,,,252.53,242.58,201.84,,,,,,,,242.48,202.10,,,,,,,,,,,,,,,219.43,,,,,,,,,,,,,
2024-09-07 22:11:43.073000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.60,155.83,175.59,161.39,184.16,191.78,188.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23 22:11:42.698000,L8,,,,,,,,,,,,,,77.94,77.28,,,,95.36,102.89,95.99,116.12,127.17,127.23,134.64,141.90,145.54,151.10,155.16,166.10,167.27,181.49,199.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.84,43.01,44.62,55.41,59.89,63.22,,,,69.94,74.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18 22:11:59.014000,L9,,,,,,,,,,,,,,,,66.46,76.84,78.66,84.93,71.96,87.30,97.58,177.73,124.35,117.82,127.26,121.60,131.86,137.38,141.71,155.52,163.76,172.42,176.54,190.69,194.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.72,,,,,,,,,,230.48,,,,,,,209.70,,,,,,,,,,225.21,192.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04 22:12:00.480000,L9,,,,,,,,,,,,,,101.16,109.40,124.24,164.07,155.22,121.10,123.68,124.00,131.52,134.96,136.05,141.11,147.44,158.35,165.32,175.89,,,,,,,,,,366.00,391.65,319.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78,61.71,96.86,125.79,86.30,92.23,83.36,82.55,,54.75,56.81,85.20,92.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 22:11:55.058000,L9,,,,,,,,,,,,,,,,,,,,,,62.27,74.52,82.77,88.02,87.59,82.23,97.52,82.44,115.39,99.19,123.80,135.63,141.81,132.75,144.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.00,163.13,194.96,165.97,192.60,199.66,208.60,216.68,220.06,225.10,219.66,,,,,,,247.38,240.86,209.00,,,,,,,,241.41,198.77,,,,,,,,,,,,,,,221.23,,,,,,,,,,,,,
2025-01-13 22:11:54.516000,L8,,,,,,,,,,,,,,,,,,,,,,61.66,75.00,82.18,88.88,91.34,83.43,98.17,82.87,115.73,101.33,122.34,135.75,145.19,133.76,144.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.86,164.78,196.39,165.02,191.58,200.18,226.12,217.71,221.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21 22:12:01.239000,L9,,,,,,,,,,,,,,,,,,,,,,65.54,75.96,83.60,89.55,92.28,84.48,100.26,85.05,115.25,105.78,124.95,136.28,144.05,140.85,144.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.03,162.84,197.23,171.32,195.62,203.16,228.21,222.48,222.93,227.40,229.28,,,,,,,,,,,,,,,,,243.10,197.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29 22:11:52.495000,L8,,,,,,,,,,,,,,,,,,,,,,61.52,74.47,81.20,87.83,85.40,84.58,96.42,83.22,112.96,101.64,121.80,134.38,143.27,134.20,144.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.25,163.56,196.07,165.34,191.81,196.56,226.04,216.70,219.70,226.34,220.10,,,,,,,250.21,242.14,205.41,,,,,,,,241.90,199.51,,,,,,,,,,,,,,,220.42,,,,,,,,,,,,,
