dates,satname,nzd0360-0000,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0019,nzd0360-0043,nzd0360-0004,nzd0360-0005,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0010,nzd0360-0044,nzd0360-0045,nzd0360-0018,nzd0360-0017,nzd0360-0006,nzd0360-0046,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0060,nzd0360-0061
2025-01-30 22:07:20.065000,L9,407.53,437.53,430.27,369.29,349.05,377.77,396.42,381.71,372.92,377.72,365.88,365.54,361.28,352.59,356.43,355.99,347.58,331.47,326.64,,,,,,409.94,404.52,400.34,,,,422.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 22:07:17.137000,L8,,432.13,424.97,432.57,447.70,417.28,450.88,447.68,431.98,430.66,425.97,422.33,421.62,418.14,374.72,362.66,352.67,347.75,350.36,339.50,333.41,338.16,336.25,330.66,,,,,,,444.41,,,,,,,,,,,,,433.69,,,,283.43,312.51,299.83,292.80,300.65,290.70,,,,,,,,,
2025-02-23 22:07:07.365000,L8,409.67,443.62,431.84,430.43,345.28,385.50,389.12,382.64,374.97,379.77,361.79,359.72,356.08,345.33,349.25,351.15,354.67,327.99,,,,,,,374.38,408.15,401.55,,,,407.04,,,,,,350.57,382.54,314.70,309.75,391.23,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:07:06.727000,L9,397.24,,,,344.99,373.29,378.70,376.03,370.84,364.87,360.23,358.38,356.72,352.91,351.08,352.68,338.04,,,,,,,,378.13,363.24,,,,,,,,,,384.08,329.56,420.62,321.61,312.40,364.27,,,,,,,,,,,,,,,,,,,,,
2025-04-12 22:06:48.304000,L8,,385.19,443.23,443.48,439.15,419.80,402.07,394.64,390.22,385.75,382.28,368.97,371.53,368.03,366.35,365.95,361.47,343.20,336.98,336.81,331.51,325.25,322.71,,,,,,,,394.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 22:06:54.456000,L9,354.99,,,,343.67,371.59,380.35,377.08,370.54,367.19,360.98,356.63,357.14,352.12,350.39,354.29,347.22,328.58,,,,,,,371.75,414.58,339.82,,430.78,351.72,,,382.13,394.73,282.27,383.15,359.41,422.38,,,366.62,,,,,,,,,,,,,,,,,,,,,
2025-05-14 22:06:38.478000,L8,346.56,,,,,367.65,377.49,374.33,367.35,366.51,361.89,355.87,352.99,349.58,349.92,351.77,342.46,324.11,,,,,,,369.03,419.96,412.41,,,,,,401.10,396.98,,,,,,,,,,,,309.76,,,,,,,,,,,,,,,,
2025-05-22 22:06:43.734000,L9,,344.75,342.67,364.08,347.28,382.31,389.54,383.43,379.77,374.63,369.45,362.88,357.97,354.55,353.03,353.97,347.10,329.22,,,,,,,,,408.79,,,,,,387.26,329.82,292.09,388.39,403.28,422.04,328.05,318.91,409.70,,,,,,,,,,,,,,,,,,,,,
2025-05-30 22:06:42.533000,L8,,355.43,346.74,369.67,350.59,393.12,398.64,386.37,383.56,378.27,372.13,366.20,361.55,357.52,355.70,356.32,351.09,331.71,333.01,332.83,330.34,324.52,,,,,402.61,314.38,313.15,405.23,,,374.99,390.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07 22:06:40.959000,L9,,423.08,431.36,370.89,354.68,406.03,390.15,381.76,377.00,378.43,375.91,372.47,364.63,366.88,369.95,360.91,353.07,348.52,344.21,344.52,340.63,337.78,334.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23 22:06:54.196000,L9,,,446.45,445.54,437.96,428.52,416.52,410.26,399.72,391.36,390.08,385.82,379.09,382.39,377.00,378.38,367.02,359.52,349.24,352.58,347.10,346.09,341.12,323.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17 22:07:04.709000,L8,,,345.08,348.32,346.79,373.47,379.61,385.24,371.65,374.03,366.87,362.08,358.45,354.37,350.63,353.05,340.66,314.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25 22:07:06.294000,L9,,,,453.57,453.00,438.47,423.69,417.48,407.91,398.72,404.70,400.29,394.59,392.10,385.90,393.30,376.85,361.91,354.66,358.23,358.12,355.49,345.82,326.63,,,,,,,,316.48,,,,,,,,,,312.25,,,,,,,,,,,,,,,,,,,,
2025-08-02 22:07:09.825000,L8,411.05,444.55,441.22,432.33,428.39,423.75,415.28,401.18,419.64,391.12,389.98,377.09,375.64,399.01,388.01,379.71,363.04,349.26,347.89,371.47,343.19,346.12,332.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 22:07:16.143000,L9,393.66,441.37,436.16,427.32,428.86,414.04,410.09,402.09,394.49,387.95,388.38,373.89,378.41,372.81,371.43,372.75,362.39,349.16,343.89,343.25,341.67,339.85,332.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26 22:07:21.236000,L9,407.03,,,408.59,452.68,409.15,410.19,402.71,388.83,392.54,390.39,375.73,375.94,371.42,364.84,371.42,352.71,336.09,335.02,339.03,337.86,330.55,326.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:07:27.204000,L8,,,,,434.67,454.31,438.00,441.52,426.15,410.51,405.37,406.35,400.16,403.54,393.96,406.37,403.48,395.79,403.71,396.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.33,337.21,359.94,316.08,322.71,312.43,,,,,,,,,
2025-10-05 22:07:28.631000,L8,,346.93,442.10,373.60,357.57,391.88,411.10,393.81,389.42,382.46,381.38,380.64,375.19,361.89,371.16,368.90,355.67,335.90,340.26,334.80,336.79,330.30,326.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 22:07:29.182000,L9,,352.56,430.85,422.11,356.90,399.92,401.67,390.16,387.43,381.52,382.67,373.98,370.71,368.05,359.43,363.62,354.70,337.04,330.84,335.73,335.51,325.58,321.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06 22:07:31.775000,L8,,350.71,352.43,367.80,354.58,402.59,408.71,394.49,386.19,383.19,368.77,371.13,373.18,360.98,356.71,373.44,353.67,337.85,335.19,341.06,334.14,327.98,322.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14 22:07:36.344000,L9,,356.88,427.89,374.60,362.67,408.04,401.19,392.31,379.76,378.69,377.79,366.90,369.62,366.67,367.18,358.98,356.52,341.84,335.91,337.42,335.50,327.00,328.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
