dates,nzd0360-0000,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0019,nzd0360-0043,nzd0360-0004,nzd0360-0005,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0010,nzd0360-0044,nzd0360-0045,nzd0360-0018,nzd0360-0017,nzd0360-0006,nzd0360-0046,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0060,nzd0360-0061,satname
2015-11-27 22:07:23+00:00,,337.1,341.72,339.63,346.67999999999995,,,,,,,,,,352.94,351.08,337.75,325.42333333333335,339.74,330.79,336.91,333.89,331.45,,,,,323.15,310.84,,,,292.78,,,,,,328.54,295.01,325.84000000000003,,341.07,,,,338.96,,,,306.23,309.59,312.81,345.67,341.35,347.32,329.68,,,,329.28,336.75,L8
2015-12-13 22:07:21+00:00,,337.47,338.545,339.63,346.954,,,,,,,,,,352.5875,349.7633333333333,337.032,324.6042857142857,339.74,330.79,336.91,333.89,331.45,,,,,323.15,310.84,,,,292.78,,,,,,325.71000000000004,295.01,325.84000000000003,,341.07,,,,338.96,,,,306.23,309.59,312.81,345.67,341.35,347.32,329.68,,,,329.28,336.75,L8
2015-12-29 22:07:21+00:00,,337.47,338.545,339.63,346.342,,,,,,,,,,349.29,347.4,336.79200000000003,324.46999999999997,339.74,330.79,336.91,333.89,331.45,,,,,323.67,308.4,,,,,,,,334.6,,325.71000000000004,297.115,330.8,,341.07,,,,338.96,,,,306.23,309.59,312.81,345.67,341.35,347.32,329.68,,,,329.28,336.75,L8
2016-03-02 22:07:07+00:00,,337.47,338.545,339.63,346.78,,,,,,,,,,349.88,347.2875,337.27200000000005,322.64833333333337,,,,,,,,,,323.67,308.4,,,,,,,,334.6,,325.71000000000004,297.115,330.8,,341.07,,,,338.96,,,,306.23,309.59,312.81,345.67,341.35,347.32,329.68,,,,329.28,336.75,L8
2016-03-18 22:07:01+00:00,,337.47,338.545,339.63,345.87399999999997,,,,,,,,,,349.666,346.13800000000003,337.35,322.9433333333333,,,,,,,325.5,,,,,,,,,,,,334.6,,325.71000000000004,297.115,,,341.07,,,,338.96,,,,306.23,309.59,312.81,345.67,341.35,347.32,329.68,,,,329.28,336.75,L8
2016-04-19 22:06:46+00:00,,340.22333333333336,338.545,339.63,345.87399999999997,,,,,,,,,,350.53999999999996,347.40166666666664,338.4683333333333,321.38,,,,,,,325.5,,,312.33,305.18,327.63,,,,,,,327.88,,325.71000000000004,297.115,,,,,,,,,,,,,,,,,,,,,,,L8
2016-05-05 22:06:50+00:00,,340.22333333333336,338.545,339.63,345.69666666666666,,,,,,,,,,350.31,347.9642857142857,338.92571428571426,321.48,,,,,,,325.5,,,317.54999999999995,308.63,327.63,,,,,,329.39,327.88,,325.71000000000004,298.43666666666667,312.22,,,,,,,,,,,,,,,,,,,,,,L8
2016-06-06 22:06:54+00:00,,343.7166666666667,338.0,343.72,345.4483333333333,,,,,,,,,,350.55,348.90714285714284,340.6014285714286,322.1928571428571,,,,,,,325.5,,,319.4266666666667,311.18333333333334,327.63,,,,,288.81,330.125,327.88,,322.88,300.3,319.87,,,,,,,,,,,,,,,,,,,,,,L8
2016-07-24 22:07:13+00:00,,347.27,341.2,354.905,346.29,,,,,,,,,,352.6816666666667,352.1033333333333,342.29,323.0416666666667,,,,,,,325.5,,,318.5175,312.0675,327.63,,,,,286.095,330.125,321.16,,333.38,300.47333333333336,320.6766666666667,,,,,,,,,,,,,,,,,,,,,,L8
2016-08-09 22:07:15+00:00,,347.27,340.80333333333334,351.91,346.27500000000003,,,,,,,,,,352.11285714285714,352.2871428571429,341.73499999999996,322.2557142857143,,,,,,,325.5,,,318.5175,312.0675,327.63,,,,,286.095,330.125,321.16,,333.38,300.47333333333336,320.6766666666667,,,,,,,,,,,,,,,,,,,,,,L8
