dates,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107
2024-03-21 22:26:18+00:00,190.38500000000005,180.77333333333334,202.90166666666667,206.34857142857143,204.13125,201.52625,201.81,214.39714285714282,216.21714285714285,204.28142857142856,198.13875000000002,203.86285714285714,217.48000000000002,230.67777777777778,242.95000000000002,252.0525,248.85000000000002,251.4077777777778,247.5088888888889,245.9477777777778,246.38,252.8214285714286,268.61625,270.13125,256.495,260.9844444444445,251.5633333333333,256.9275,253.92375000000004,245.56,249.31,246.4483333333333,252.005,247.95875,254.73499999999999,254.98000000000002,262.14625,264.94124999999997,262.4611111111111,263.81875,265.39500000000004,263.68888888888887,267.29125,264.4011111111111,268.8775,267.03625,263.29555555555555,267.0725,265.0075,258.03333333333336,265.80625,268.6875,263.88714285714286,262.3666666666667,262.37333333333333,271.53749999999997,278.69777777777773,279.0777777777778,284.3475000000001,282.4777777777778,294.81,295.09888888888895,289.92249999999996,285.705,280.56875,266.81125,268.61285714285714,266.96500000000003,268.2625,267.26750000000004,296.09,295.86499999999995,240.32750000000001,255.09499999999997,202.89833333333334,202.40666666666672,187.21333333333337,159.76399999999998,246.53000000000003,,236.92000000000002,236.95857142857145,255.37625,272.065,276.71000000000004,284.82000000000005,288.655,292.2842857142857,295.81714285714287,304.5233333333333,296.7571428571428,298.38142857142856,285.97599999999994,314.35333333333335,302.36125000000004,288.47375,279.71142857142854,284.95125,292.28999999999996,289.64374999999995,286.9725,283.315,271.83625,273.03125,277.745,288.00666666666666,311.98249999999996,322.30375,258.774,235.74,218.60999999999999,183.196,,263.86,272.15,249.32,259.28499999999997,279.12333333333333,286.69,290.992,284.69000000000005,272.71000000000004,278.926,268.338,275.366,281.70799999999997,277.48400000000004,279.5525,291.44999999999993,286.66,312.65,284.9266666666667,318.62499999999994,327.98,309.49666666666667,350.225,356.14
2024-03-22 22:19:42+00:00,190.38500000000005,180.77333333333334,202.90166666666667,206.34857142857143,204.13125,201.52625,201.81,214.39714285714282,216.21714285714285,204.28142857142856,194.94333333333336,200.675,214.3177777777778,227.622,239.723,248.18333333333334,245.49099999999999,247.502,243.779,243.19899999999998,243.007,252.8214285714286,268.61625,270.13125,256.495,260.9844444444445,247.97899999999998,256.9275,253.92375000000004,245.56,249.31,246.4483333333333,252.005,244.06666666666666,254.73499999999999,254.98000000000002,262.14625,264.94124999999997,258.784,263.81875,265.39500000000004,259.985,267.29125,260.517,268.8775,267.03625,260.565,267.0725,265.0075,253.99200000000002,261.15222222222224,268.6875,259.20874999999995,258.909,259.41400000000004,271.53749999999997,275.64099999999996,275.664,284.3475000000001,279.829,291.212,291.896,286.26,282.87,277.80888888888893,263.44,268.61285714285714,266.96500000000003,268.2625,267.26750000000004,296.09,295.86499999999995,240.32750000000001,255.09499999999997,202.89833333333334,202.40666666666672,187.21333333333337,159.76399999999998,246.53000000000003,,236.92000000000002,236.95857142857145,255.37625,269.7909090909091,274.4554545454546,282.4045454545455,285.37,292.2842857142857,295.81714285714287,304.5233333333333,296.7571428571428,298.38142857142856,285.97599999999994,314.35333333333335,302.36125000000004,283.5211111111111,279.71142857142854,280.21222222222224,287.54222222222216,284.5488888888888,281.69444444444446,283.315,271.83625,273.03125,277.745,288.00666666666666,311.98249999999996,322.30375,258.774,235.74,218.60999999999999,183.196,,263.86,272.15,249.32,259.28499999999997,279.12333333333333,286.69,290.992,284.69000000000005,272.71000000000004,278.926,268.338,275.366,281.70799999999997,277.48400000000004,279.5525,291.44999999999993,286.66,312.65,284.9266666666667,318.62499999999994,327.98,309.49666666666667,350.225,356.14
2024-03-29 22:25:46+00:00,189.12400000000002,181.57142857142858,202.90166666666667,206.34857142857143,204.13125,201.52625,201.4911111111111,214.5725,216.39749999999998,204.28142857142856,194.94333333333336,200.675,214.3177777777778,227.622,240.05272727272725,248.525,246.31181818181815,247.502,243.779,244.29818181818183,243.007,253.525,268.01777777777784,269.61333333333334,256.43142857142857,260.185,248.63545454545454,257.5077777777778,254.3366666666667,248.42999999999998,252.54555555555555,248.3542857142857,253.2888888888889,244.06666666666666,254.8022222222222,255.36555555555555,264.71777777777777,267.6366666666666,258.784,266.2788888888889,266.97555555555556,260.1909090909091,266.6666666666667,260.6463636363637,272.53999999999996,268.39222222222224,261.9327272727273,267.4511111111111,268.34888888888895,254.31181818181815,261.56699999999995,267.76222222222225,259.20874999999995,258.909,259.5254545454546,271.03777777777776,276.4063636363636,275.664,284.38,280.38000000000005,291.0581818181818,291.97,286.92299999999994,283.316,278.059,263.90700000000004,268.0425,266.46777777777777,268.1388888888889,266.74111111111114,294.6388888888889,299.67555555555555,242.18222222222226,255.17222222222225,205.11714285714285,202.79000000000002,187.67000000000002,160.08,246.56000000000003,,236.92000000000002,234.91375,254.97444444444443,269.915,274.70750000000004,282.80833333333334,286.162,292.1,295.515,303.80100000000004,295.7525,296.9375,287.03666666666663,313.413,301.82222222222225,283.342,279.19,280.21222222222224,287.54222222222216,284.5488888888888,281.69444444444446,286.8722222222222,271.3077777777778,272.2188888888889,276.9244444444445,286.295,312.66999999999996,322.57444444444445,257.97166666666664,231.04,218.46166666666667,182.38333333333333,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,290.992,284.69000000000005,272.71000000000004,278.926,268.338,275.366,281.70799999999997,277.48400000000004,279.5525,291.44999999999993,286.66,312.65,284.9266666666667,318.62499999999994,327.98,309.49666666666667,350.225,356.14
2024-04-07 22:19:35+00:00,188.58,181.52666666666664,200.748,206.34857142857143,203.20000000000002,200.43285714285713,201.24125,214.5725,216.39749999999998,204.28142857142856,192.14100000000002,198.11222222222221,210.64666666666665,223.83399999999997,236.76909090909092,244.61400000000003,242.8109090909091,243.26500000000001,240.22099999999995,240.90454545454543,239.18099999999998,247.69444444444446,260.65444444444444,269.61333333333334,250.07999999999998,260.7733333333333,242.1909090909091,253.83,254.46375,248.685,253.23624999999998,248.3542857142857,253.73,243.31125,254.44624999999996,254.0625,258.30444444444447,261.0711111111111,255.35100000000003,260.1866666666667,261.55555555555554,254.90727272727273,258.94666666666666,255.07727272727277,265.02888888888884,262.2611111111112,257.2172727272727,262.02777777777777,264.14,249.79363636363635,258.47999999999996,263.08500000000004,255.22,255.504,256.29727272727274,261.75,273.08363636363634,271.755,278.83555555555563,277.29545454545456,287.04636363636365,288.32454545454544,282.308,279.815,274.062,259.30600000000004,267.6114285714286,266.27875,268.045,266.02125,295.2475,299.88125,241.32625000000004,253.2075,205.245,201.99000000000004,187.16666666666666,159.08,246.56000000000003,,237.92333333333332,234.91375,249.85999999999999,267.8333333333333,271.47666666666663,280.5083333333334,283.08,292.1,288.58000000000004,297.625,291.54714285714283,292.7442857142857,287.03666666666663,303.187,291.1222222222222,275.71500000000003,272.9711111111111,271.49888888888887,280.30222222222227,275.9455555555556,272.6677777777778,283.97749999999996,269.82500000000005,269.87375000000003,275.59375,284.78,311.52625,322.5525,257.97166666666664,231.04,218.46166666666667,182.38333333333333,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,286.9325,280.53000000000003,272.5,273.15749999999997,266.4075,272.945,278.19,273.54,281.65000000000003,291.44999999999993,286.66,312.65,275.73,310.8,324.28,310.70000000000005,352.85,
2024-05-01 22:19:35+00:00,188.3,181.94,197.14666666666668,203.415,201.84750000000003,197.73499999999999,200.108,214.64000000000001,218.48199999999997,202.60750000000002,188.07,193.33166666666668,205.335,220.23714285714283,235.24250000000004,238.09,235.75666666666672,234.19,231.7125,235.38777777777776,232.80625,242.16285714285712,255.00714285714284,272.83166666666665,241.47333333333333,263.1266666666666,238.435,255.07600000000002,256.476,251.042,259.12,249.33,256.58599999999996,240.93800000000002,255.83399999999997,254.52599999999998,252.72,255.35857142857142,249.1875,253.13857142857142,255.53285714285715,247.84111111111113,252.61714285714285,248.70666666666668,257.72285714285715,254.96571428571428,252.5288888888889,249.40714285714284,263.96166666666664,240.34666666666666,251.43111111111108,256.95374999999996,247.50857142857143,248.36624999999998,248.60666666666668,252.92285714285714,264.69555555555553,266.03428571428566,274.4666666666667,274.14125,281.44875,286.60125,278.39428571428573,276.25,268.165,248.83375,266.64250000000004,261.81666666666666,262.9266666666667,259.4266666666667,296.64,302.18,242.24400000000006,258.408,204.98,202.31000000000006,186.4933333333333,159.21500000000003,245.346,,241.26,234.76166666666666,241.6242857142857,265.33500000000004,267.994,276.217,277.54,292.332,280.27285714285716,291.74875000000003,292.72,290.14500000000004,287.73,302.40999999999997,288.7,272.9614285714286,272.64,268.5133333333333,277.2033333333334,273.04333333333335,267.7,286.74799999999993,271.764,272.26200000000006,277.878,282.3666666666667,311.348,322.56000000000006,257.96999999999997,230.208,218.43199999999996,182.488,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,286.9325,280.53000000000003,272.5,273.15749999999997,266.4075,272.945,278.19,273.54,281.65000000000003,291.44999999999993,286.66,312.65,275.73,310.8,324.28,310.70000000000005,352.85,
2024-05-08 22:25:46+00:00,188.3,184.27666666666664,203.28000000000003,202.37666666666667,202.56333333333336,198.43666666666664,199.77500000000003,215.4875,220.21749999999997,203.4166666666667,184.11285714285714,188.13,199.73333333333335,213.83285714285716,228.23375000000001,232.08285714285714,230.8388888888889,227.9225,226.71625,231.5111111111111,229.84285714285716,234.57,253.60833333333332,274.654,238.372,264.58,236.58714285714288,256.4325,258.0975,252.325,262.4525,250.55333333333337,258.51,240.29999999999998,257.37999999999994,255.63249999999996,246.97285714285718,250.0685714285714,245.62375000000003,246.18,249.6557142857143,243.1277777777778,245.92142857142858,245.22,250.71285714285713,250.21285714285713,248.7588888888889,242.34714285714287,256.68,237.14749999999998,250.31249999999997,256.3,242.42571428571426,243.6175,245.53,246.29714285714286,261.23555555555555,259.7314285714286,267.3183333333333,267.87624999999997,276.465,281.47499999999997,272.59857142857146,270.21,263.82875,242.22375,265.59000000000003,260.276,262.084,258.96799999999996,295.385,305.105,243.38500000000005,259.52500000000003,204.81499999999997,202.74000000000012,186.68999999999997,161.66,243.7075,,,234.602,230.0414285714286,262.6,264.274,272.759,271.9888888888889,291.54,269.01142857142855,284.1975,291.7666666666667,289.8066666666667,289.13,302.5566666666667,287.746,271.5933333333333,262.16,259.48333333333335,270.8483333333333,264.925,263.66,290.11749999999995,272.87,273.83250000000004,280.205,284.37,306.1675,322.5575,258.34,228.845,218.575,182.195,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,286.9325,280.53000000000003,272.5,273.15749999999997,266.4075,272.945,278.19,273.54,281.65000000000003,291.44999999999993,286.66,312.65,275.73,310.8,324.28,310.70000000000005,352.85,
2024-05-09 22:19:15+00:00,188.3,184.27666666666664,203.28000000000003,202.37666666666667,202.56333333333336,198.43666666666664,199.77500000000003,215.4875,220.21749999999997,203.4166666666667,182.2,186.78428571428572,198.19,211.82250000000002,225.70000000000002,230.18625,228.68800000000002,226.2211111111111,225.56,229.76100000000002,227.755,232.65,249.86285714285714,274.654,233.74833333333333,264.58,236.58714285714288,256.4325,258.0975,252.325,247.352,239.93750000000003,258.51,232.10399999999998,257.37999999999994,255.63249999999996,243.2675,246.65875,243.87333333333333,242.135,245.20250000000001,242.094,242.21,244.042,246.94625,247.82125,247.34499999999997,241.00375000000003,251.45142857142858,234.16555555555553,247.5677777777778,251.81625000000003,240.19249999999997,241.44222222222223,244.27400000000003,243.02375,259.96,257.8325,264.33285714285716,265.45666666666665,274.4611111111111,278.7111111111111,271.06624999999997,268.10625,262.32444444444445,241.09444444444443,265.59000000000003,260.276,262.084,258.96799999999996,295.385,305.105,243.38500000000005,259.52500000000003,204.81499999999997,202.74000000000012,186.68999999999997,161.66,243.7075,,,234.602,230.0414285714286,262.6,264.274,272.759,271.9888888888889,291.54,269.01142857142855,284.1975,291.7666666666667,289.8066666666667,289.13,302.5566666666667,287.746,271.5933333333333,262.16,259.48333333333335,270.8483333333333,264.925,263.66,290.11749999999995,272.87,273.83250000000004,280.205,284.37,306.1675,322.5575,258.34,228.845,218.575,182.195,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,286.9325,280.53000000000003,272.5,273.15749999999997,266.4075,272.945,278.19,273.54,281.65000000000003,291.44999999999993,286.66,312.65,275.73,310.8,324.28,310.70000000000005,352.85,
2024-05-24 22:25:35+00:00,188.3,187.64,220.71,198.37,203.09000000000003,197.94,199.93000000000004,216.39000000000001,222.58666666666662,200.77000000000004,181.50125,189.3275,200.5775,210.2875,222.28333333333333,232.6822222222222,226.29333333333332,221.79,226.00111111111107,229.31900000000002,227.0075,231.55375,245.98142857142855,274.192,235.67428571428573,256.09000000000003,234.44714285714286,256.5566666666667,253.98666666666668,253.18666666666664,232.998,240.298,252.425,226.5825,254.51,252.20749999999998,236.15750000000003,239.24625,241.29222222222222,235.89875,238.11749999999998,236.148,235.5425,238.927,240.29749999999999,245.01250000000002,247.38000000000002,238.23125000000002,248.75,230.12624999999997,246.5,248.83285714285716,236.58749999999998,236.79444444444445,239.96333333333334,239.49428571428572,257.58444444444444,257.5725,264.05571428571426,264.96000000000004,271.93333333333334,279.82,273.3255555555555,270.58444444444444,264.448,241.09444444444443,265.7925,258.336,261.37600000000003,255.52399999999997,288.1175,302.6825,245.7425,257.8933333333334,207.54666666666665,201.65000000000006,187.10333333333332,162.04500000000002,250.35666666666668,,,233.48749999999998,224.1142857142857,261.592,263.61800000000005,271.849,270.70444444444445,284.65,261.81714285714287,281.97999999999996,291.7666666666667,289.8066666666667,289.13,299.47,274.73999999999995,261.9066666666667,248.8166666666667,253.90833333333333,264.854,259.9666666666667,260.96166666666664,289.7975,267.485,264.52,272.695,283.274,301.775,321.025,257.3166666666666,226.4,218.0733333333333,180.81999999999996,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,286.9325,280.53000000000003,272.5,273.15749999999997,266.4075,272.945,278.19,273.54,281.65000000000003,291.44999999999993,286.66,312.65,275.73,310.8,324.28,310.70000000000005,352.85,
2024-05-25 22:19:02+00:00,188.3,187.64,220.71,198.37,203.09000000000003,197.94,199.93000000000004,216.39000000000001,222.58666666666662,200.77000000000004,181.50125,189.3275,200.5775,210.2875,220.49200000000002,231.064,225.13299999999998,220.97222222222223,224.83999999999997,228.04,225.54999999999998,228.01444444444445,243.0,274.192,235.67428571428573,256.09000000000003,234.44714285714286,256.5566666666667,253.98666666666668,253.18666666666664,225.795,233.92,242.392,214.506,243.28199999999998,252.20749999999998,233.72444444444443,237.0622222222222,239.50900000000001,232.89,235.93666666666664,238.11999999999998,233.20777777777778,238.03272727272727,238.6122222222222,242.38333333333333,246.3390909090909,236.20666666666668,244.9042857142857,228.22999999999996,244.31,245.32125000000002,234.93777777777774,235.715,239.142,237.30375,256.557,256.3722222222222,261.3375,262.619,269.60600000000005,277.6072727272727,271.073,268.733,262.7154545454545,239.977,250.352,258.336,261.37600000000003,255.52399999999997,288.1175,302.6825,245.7425,257.8933333333334,207.54666666666665,201.65000000000006,187.10333333333332,162.04500000000002,250.35666666666668,,,233.48749999999998,218.715,260.2845454545455,262.8090909090909,269.9781818181818,270.20799999999997,284.65,256.91625,276.72625,291.7666666666667,289.8066666666667,289.13,290.05333333333334,269.6766666666667,254.6042857142857,243.07142857142858,251.5742857142857,260.3433333333333,257.4971428571429,259.15999999999997,279.356,258.284,247.728,272.695,283.274,301.775,321.025,257.3166666666666,226.4,218.0733333333333,180.81999999999996,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,286.9325,280.53000000000003,272.5,273.15749999999997,266.4075,272.945,278.19,273.54,281.65000000000003,291.44999999999993,286.66,312.65,275.73,310.8,324.28,310.70000000000005,352.85,
2024-06-01 22:25:14+00:00,188.3,187.64,220.71,216.41,211.45,207.86,201.06500000000005,223.455,231.16499999999994,214.87,178.83285714285714,186.7942857142857,198.03428571428572,207.17142857142858,218.66555555555558,228.7911111111111,222.40222222222224,217.20375,222.37666666666664,225.925,222.62374999999997,225.56625,241.1457142857143,277.96500000000003,232.47,257.2125,231.67,258.28499999999997,256.48,259.02,222.61999999999998,231.87600000000003,241.3725,206.71499999999997,241.3575,254.01999999999998,231.21625,234.61124999999998,237.2888888888889,229.77374999999998,233.25625,235.81699999999995,229.825,235.99200000000002,236.17,240.03374999999997,244.887,233.3275,242.4533333333333,224.7925,242.97666666666666,243.39285714285714,232.56874999999997,230.71400000000003,235.12700000000004,230.64875,253.05700000000002,253.51624999999999,254.27875,256.09499999999997,264.33599999999996,272.4218181818182,265.411,266.8533333333333,261.056,236.1488888888889,246.26749999999998,255.87,259.9525,255.40499999999997,290.21000000000004,306.48,250.9,258.6700000000001,215.72,202.2800000000001,189.16999999999996,162.04500000000002,250.92000000000004,,,234.11666666666665,213.23714285714286,259.115,261.323,268.479,267.72,282.3733333333333,251.51857142857142,273.42857142857144,291.995,289.615,294.02,287.48999999999995,265.57399999999996,251.03333333333333,238.1,247.63333333333333,254.78999999999996,253.56666666666663,257.11833333333334,281.2525,256.65,243.32000000000002,271.7833333333333,286.8375,304.63333333333327,322.7633333333333,258.25499999999994,224.41000000000003,220.53999999999996,184.28499999999997,,241.75,256.4866666666666,249.12666666666667,259.41,276.645,286.69,286.9325,280.53000000000003,272.5,273.15749999999997,266.4075,272.945,278.19,273.54,281.65000000000003,291.44999999999993,286.66,312.65,275.73,310.8,324.28,310.70000000000005,352.85,
2024-06-10 22:19:04+00:00,188.3,187.64,220.71,216.41,211.45,207.86,201.06500000000005,223.455,231.16499999999994,214.87,178.83285714285714,186.7942857142857,198.03428571428572,207.17142857142858,216.56300000000002,227.719,218.62800000000001,217.00555555555556,222.12199999999999,225.01090909090908,221.6933333333333,224.67444444444445,240.16125,277.96500000000003,232.47,257.2125,231.67,258.28499999999997,256.48,259.02,218.43999999999997,227.88333333333335,234.77399999999997,199.87599999999998,233.17800000000003,254.01999999999998,229.94666666666666,233.25555555555553,236.198,228.08444444444447,231.22666666666666,235.42454545454547,228.54777777777775,235.81545454545451,234.9022222222222,239.28666666666666,243.65090909090907,232.73444444444442,239.48714285714283,219.96666666666667,237.56555555555556,233.68142857142857,231.67444444444442,230.38000000000002,235.12909090909096,229.7688888888889,252.72727272727272,253.08222222222219,254.10222222222222,255.35818181818183,263.54727272727274,265.8527272727273,265.14363636363635,265.669,259.8463636363636,235.29100000000003,236.32999999999998,255.87,259.9525,255.40499999999997,290.21000000000004,306.48,250.9,258.6700000000001,215.72,202.2800000000001,189.16999999999996,162.04500000000002,250.92000000000004,,,222.07,207.92625,253.62400000000002,257.54900000000004,263.74699999999996,267.32000000000005,282.3733333333333,244.13375,267.09875,291.995,289.615,294.02,280.3566666666666,263.11999999999995,250.45000000000002,235.50857142857143,246.75428571428571,255.76666666666665,252.6057142857143,257.5014285714286,273.122,250.456,237.132,271.7833333333333,282.0166666666666,304.63333333333327,322.7633333333333,258.25499999999994,224.41000000000003,220.53999999999996,184.28499999999997,,241.75,242.27999999999997,247.995,258.25,278.2366666666666,288.135,283.78333333333336,277.4433333333334,271.59,275.5133333333333,265.81,274.6766666666667,279.17333333333335,275.2166666666667,281.605,298.52,,330.98,251.52,,,280.51,,
2024-06-25 22:25:13+00:00,184.08,186.36,,,,,198.94,215.8,217.66,,174.33,182.87833333333333,193.37166666666667,202.785,211.57600000000002,223.801,213.33,212.81555555555553,218.877,221.59545454545452,217.68888888888887,219.94444444444446,235.7925,282.71333333333337,227.084,257.81,227.054,262.15,257.64,271.39,212.33800000000002,223.91400000000004,232.04999999999995,187.74249999999998,228.05,255.75499999999994,225.64999999999998,228.29555555555555,232.796,222.45,226.56,232.15090909090912,223.57555555555555,233.02727272727273,230.60333333333332,234.15888888888892,240.1090909090909,227.93111111111114,232.9442857142857,213.86555555555555,233.17444444444442,227.06285714285715,227.10333333333332,227.23181818181817,232.18363636363637,225.74666666666667,249.51090909090908,248.96666666666664,250.08333333333334,251.64272727272729,258.59909090909093,262.44363636363636,260.5345454545454,261.842,255.39,231.58100000000005,224.97999999999996,244.03750000000002,257.50666666666666,242.49999999999997,282.005,308.33500000000004,254.70499999999998,255.79,215.72,202.2800000000001,189.16999999999996,162.04500000000002,246.71,,,220.6,200.31,251.27444444444447,254.8366666666667,260.88111111111107,264.34666666666664,276.67499999999995,236.66,262.2185714285714,288.72,286.83,292.34,275.48,255.696,245.11833333333334,225.84714285714287,240.57714285714286,249.02666666666667,247.53571428571428,255.08999999999997,266.19,241.51400000000004,225.612,270.95,287.19999999999993,309.80999999999995,322.445,253.96,207.54,217.72,178.32,,241.75,242.27999999999997,247.995,258.25,278.2366666666666,288.135,283.78333333333336,277.4433333333334,271.59,275.5133333333333,265.81,274.6766666666667,279.17333333333335,275.2166666666667,281.605,298.52,,330.98,251.52,,,280.51,,
2024-06-26 22:19:16+00:00,184.08,186.36,,,,,198.94,215.8,217.66,,174.33,182.87833333333333,193.37166666666667,202.785,211.57600000000002,223.801,213.33,212.81555555555553,218.877,221.59545454545452,217.68888888888887,219.94444444444446,235.7925,282.71333333333337,227.084,257.81,227.054,262.15,257.64,271.39,212.33800000000002,223.91400000000004,232.04999999999995,187.74249999999998,228.05,255.75499999999994,225.64999999999998,228.29555555555555,232.796,222.45,224.91800000000003,231.67,222.23499999999999,232.66833333333332,229.19699999999997,233.115,238.6933333333333,227.93111111111114,232.9442857142857,213.86555555555555,233.17444444444442,227.06285714285715,223.51899999999995,225.14,232.1925,224.875,249.3983333333333,248.96666666666664,248.85500000000002,249.91750000000002,257.56583333333333,261.49833333333333,259.71,260.54,254.1866666666667,231.58100000000005,224.97999999999996,244.03750000000002,257.50666666666666,242.49999999999997,282.005,308.33500000000004,254.70499999999998,255.79,215.72,202.2800000000001,189.16999999999996,162.04500000000002,246.71,,,220.6,200.31,251.27444444444447,254.8366666666667,260.88111111111107,264.34666666666664,276.67499999999995,236.66,262.2185714285714,288.72,286.83,292.34,275.48,255.696,245.11833333333334,225.84714285714287,239.885,248.77857142857144,246.79125,254.84375,261.345,238.07000000000002,225.612,270.95,287.19999999999993,309.80999999999995,322.445,253.96,207.54,217.72,178.32,,241.75,242.27999999999997,247.995,258.25,278.2366666666666,288.135,283.78333333333336,277.4433333333334,271.59,275.5133333333333,265.81,274.6766666666667,279.17333333333335,275.2166666666667,281.605,298.52,,330.98,251.52,,,280.51,,
2024-07-03 22:25:28+00:00,184.08,186.36,,,,,198.94,215.8,217.66,,174.33,182.87833333333333,193.37166666666667,202.785,210.57818181818183,223.33999999999997,212.3481818181818,212.95099999999996,219.00272727272724,221.17916666666665,217.47999999999996,219.202,234.8477777777778,282.71333333333337,225.75833333333335,257.81,227.054,262.15,257.64,271.39,209.53833333333333,219.62833333333336,227.288,187.46599999999998,221.8,255.75499999999994,224.90899999999996,227.233,232.85363636363638,221.21300000000002,224.21454545454546,231.1823076923077,221.43363636363637,232.73846153846156,228.71272727272728,232.40818181818184,238.31076923076924,227.811,231.42749999999998,213.55599999999998,232.13199999999998,226.31875000000002,223.45,225.52076923076922,232.1169230769231,225.1027272727273,249.25923076923075,248.804,248.75545454545454,249.69384615384618,257.1815384615385,261.45153846153846,259.4646153846154,260.16249999999997,253.76307692307694,231.53545454545457,224.035,239.996,257.50666666666666,242.49999999999997,282.005,308.33500000000004,254.70499999999998,255.79,215.72,202.2800000000001,189.16999999999996,162.04500000000002,246.71,,,220.6,200.31,251.27444444444447,254.8366666666667,260.88111111111107,264.34666666666664,276.67499999999995,236.66,262.2185714285714,288.72,286.83,292.34,275.48,255.696,245.11833333333334,223.995,239.40666666666664,248.5225,246.89,255.2588888888889,258.6571428571429,236.64714285714288,220.77666666666667,270.95,287.19999999999993,309.80999999999995,322.445,253.96,207.54,217.72,178.32,,241.75,242.27999999999997,247.995,258.25,278.2366666666666,288.135,283.78333333333336,277.4433333333334,271.59,275.5133333333333,265.81,274.6766666666667,279.17333333333335,275.2166666666667,281.605,298.52,,330.98,251.52,,,280.51,,
