dates,satname,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136
2016-04-17 22:19:33.425000,L8,,,,,,,,,,,,167.13,169.71,191.18,195.62,213.89,211.60,212.64,219.47,210.68,219.02,233.91,247.34,226.20,234.53,,174.55,225.31,229.18,234.54,229.45,221.50,227.72,224.98,222.73,212.82,226.69,225.24,233.38,229.42,233.86,242.46,242.40,244.78,248.40,255.50,246.85,248.84,247.01,251.74,244.46,248.23,241.47,250.22,242.97,249.96,247.82,247.49,246.11,246.59,252.10,259.33,244.36,246.00,254.27,274.19,243.78,271.99,259.42,227.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.83,246.03,245.24,252.35,248.55,219.42,238.70,252.51,244.59,216.70,233.67,246.68,250.86,266.04,233.49,247.81,254.88,254.94,248.47,234.49,225.58,216.83,,,,
2016-04-24 22:25:40.542000,L8,,,,,,,,,,,,,,188.27,188.84,214.09,208.94,210.77,216.65,211.91,216.50,230.70,239.09,233.33,230.90,220.81,227.24,224.69,229.54,231.57,222.31,215.67,226.54,225.53,184.67,,221.90,226.78,228.34,226.11,229.20,242.08,232.17,241.88,246.88,248.23,240.80,246.84,246.28,251.29,244.40,243.94,243.34,244.69,241.04,242.73,249.21,240.24,248.96,244.05,251.87,249.44,237.63,244.99,246.89,245.63,236.51,234.48,246.21,225.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.21,238.25,235.43,237.27,241.66,214.89,219.40,233.30,,,,,,,209.76,223.19,246.92,204.32,241.85,231.30,224.66,,,,,
2016-05-26 22:25:48.587000,L8,,,,,,,,,,,,,,,,,,,,,193.93,232.24,244.47,235.95,236.04,,,,,,,219.20,235.12,237.64,230.14,223.78,229.53,249.54,243.45,244.55,237.99,251.03,249.32,254.41,261.73,266.70,262.13,268.07,262.78,262.87,260.31,265.77,262.40,262.87,255.41,265.61,263.17,262.19,266.88,269.13,276.01,275.60,272.95,274.53,268.69,265.99,258.57,263.08,263.91,254.09,260.95,165.19,200.02,168.38,177.62,194.18,188.73,156.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.17,232.50,219.56,234.56,,,,,,,241.62,261.33,255.22,231.91,243.79,263.39,258.64,265.45,254.62,246.40,245.50,239.21,,,
2016-09-08 22:20:12.615000,L8,180.55,200.98,219.71,213.19,220.37,222.75,232.90,231.23,216.05,215.26,200.91,207.44,215.94,230.08,236.01,252.03,255.39,257.77,252.83,254.77,256.00,257.31,264.53,278.54,265.34,266.90,261.81,263.71,260.07,279.94,261.29,258.27,260.66,262.06,259.98,264.50,265.76,271.83,274.27,291.62,276.07,271.92,279.27,280.39,285.99,290.18,367.51,360.35,355.04,353.83,358.22,277.99,286.20,280.51,283.65,278.06,282.80,279.54,282.65,281.68,288.43,290.57,291.73,293.24,283.29,277.99,273.98,281.86,281.54,276.75,284.13,286.53,252.47,234.28,229.57,217.22,205.20,197.84,168.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.62,236.72,268.25,275.98,286.18,291.99,288.72,295.80,302.12,290.40,284.58,292.53,312.50,304.76,296.54,295.48,311.92,306.23,316.29,280.62,277.35,264.83,266.99,274.81,267.37,313.68,332.62
2016-11-18 22:26:30.748000,L8,174.47,200.15,221.20,209.08,217.67,223.02,235.28,231.32,207.89,216.57,199.58,201.90,216.83,230.21,241.66,254.59,253.81,256.03,254.62,259.30,261.11,256.80,262.33,258.61,260.57,257.32,239.67,248.48,260.96,281.35,207.74,262.20,262.28,264.86,262.64,260.80,264.42,266.45,272.81,260.97,259.72,268.03,278.50,280.36,287.49,363.00,369.06,361.28,356.95,351.89,350.37,344.63,352.64,277.88,276.22,277.93,278.76,274.74,279.01,281.49,311.62,291.90,311.00,290.01,302.80,296.10,284.47,271.82,287.64,266.80,276.25,278.19,253.08,226.23,229.52,218.82,200.41,171.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.03,234.37,267.44,277.26,284.75,293.52,291.44,298.43,303.89,294.25,330.27,301.44,308.02,310.80,296.69,295.29,282.72,296.72,299.25,284.48,278.76,264.97,266.51,275.85,272.71,302.24,328.36
2016-12-04 22:26:29.548000,L8,324.38,337.11,346.51,332.74,362.24,376.14,325.73,393.54,393.04,388.66,328.76,395.68,400.96,406.69,421.94,435.97,446.34,394.42,293.34,290.11,299.56,277.17,277.81,279.36,281.18,275.28,288.13,316.34,373.67,361.41,369.47,361.86,297.66,348.52,294.22,338.85,343.52,356.08,355.10,350.34,346.64,348.53,360.68,365.20,365.93,373.72,383.12,379.59,378.68,357.00,358.20,362.76,366.12,363.11,373.05,371.46,375.92,362.56,369.33,306.57,401.67,382.68,387.37,407.29,423.24,419.22,457.89,442.89,311.87,338.81,370.51,400.56,465.20,457.65,400.51,392.37,398.26,382.84,369.18,362.59,353.93,356.37,363.48,360.23,351.41,254.00,261.65,271.10,259.94,224.91,274.77,258.63,247.67,235.39,207.37,209.54,214.19,245.91,304.59,317.37,336.63,299.81,327.12,398.18,419.26,379.23,456.69,336.12,340.20,339.09,335.47,343.47,339.54,351.80,351.79,358.29,355.92,345.91,451.34,432.31,441.85,,,504.91,437.41,310.80,321.53,356.29,439.06,445.29,330.94,370.48,322.77,430.71,420.57,466.94,
2017-01-14 22:20:09.164000,L8,396.81,371.86,379.43,414.00,385.13,405.88,309.60,381.46,426.26,419.56,425.44,460.65,396.97,396.20,385.57,384.63,387.01,374.65,349.50,383.80,381.46,423.94,411.91,399.33,404.05,381.91,390.35,391.63,395.53,397.60,486.34,513.69,496.19,450.43,430.90,501.63,354.36,343.05,344.65,351.09,352.42,359.10,370.54,372.03,381.33,375.43,384.55,388.67,536.84,463.79,438.46,386.45,490.08,492.36,511.12,385.26,379.90,388.51,369.63,409.62,404.17,406.52,436.77,430.80,449.92,440.25,452.48,432.26,493.19,456.26,458.07,478.48,372.57,449.97,454.07,445.02,,381.13,452.73,373.23,354.53,350.26,498.00,488.49,384.33,412.11,404.18,495.96,497.01,513.70,487.15,445.51,425.18,405.77,383.45,308.27,238.92,259.83,361.91,374.39,497.06,,,,,538.13,523.54,523.78,505.26,481.36,484.11,459.10,504.60,419.74,430.60,494.04,500.93,468.14,471.07,409.86,,,,533.35,474.68,533.98,444.17,366.42,,,,,,503.33,481.22,,
2017-02-15 22:19:55.596000,L8,376.72,374.50,374.24,371.72,220.83,228.70,239.54,234.86,238.04,228.09,199.92,206.87,225.32,231.91,240.91,253.99,263.26,257.24,246.87,255.58,256.59,256.46,267.00,270.57,261.86,268.65,262.46,261.02,260.76,262.94,262.49,262.87,262.09,368.51,363.07,339.32,319.94,321.58,332.97,303.92,347.51,355.24,360.02,366.29,362.27,371.35,370.16,369.75,346.12,372.15,344.40,365.96,359.07,330.32,353.08,353.33,288.82,291.50,285.67,294.63,293.98,295.32,301.65,306.21,293.24,272.45,276.99,281.21,290.03,289.23,295.36,287.09,257.66,239.55,239.58,241.47,231.73,188.44,185.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.02,338.29,347.22,278.24,353.56,293.67,347.28,335.46,337.08,333.35,329.36,345.98,342.22,330.15,315.89,282.07,325.97,308.88,286.99,289.68,277.80,269.12,267.97,272.93,268.61,312.91,333.06
2017-02-22 22:26:04.185000,L8,233.53,194.98,213.70,223.80,209.99,220.24,242.15,240.07,295.08,296.33,203.40,252.31,235.05,232.49,247.76,257.94,265.83,264.66,262.81,267.96,280.72,264.93,278.25,271.80,262.57,258.17,287.25,250.34,254.49,244.08,263.94,264.90,264.98,272.81,307.42,306.63,308.75,302.46,308.17,292.50,309.04,318.02,311.20,334.34,336.87,299.78,290.58,327.42,316.51,302.77,339.29,324.22,328.96,329.26,319.74,320.87,293.56,298.63,296.18,300.50,294.46,319.88,292.66,291.86,298.73,284.88,267.06,284.33,279.87,286.69,293.94,292.13,258.52,243.53,327.92,333.82,241.25,323.28,345.45,357.44,359.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.14,241.20,273.50,285.17,298.78,307.44,295.91,308.27,286.81,287.31,307.49,285.85,281.01,254.36,234.54,230.72,224.67,296.75,262.76,285.68,258.22,256.69,250.57,245.38,252.95,267.10,305.60
2017-04-20 22:19:23.200000,L8,,,,,,,,,,,175.29,173.53,180.40,198.37,207.25,219.17,223.03,214.75,221.12,214.05,222.01,221.96,238.10,226.58,226.96,218.18,227.18,,227.72,229.40,230.59,221.06,229.42,228.69,228.63,235.79,238.08,231.89,234.41,236.52,238.92,244.18,244.86,251.57,253.18,261.04,251.05,253.69,250.62,253.81,249.43,252.07,246.10,252.22,245.23,251.92,252.75,251.90,252.79,253.57,258.43,264.14,254.11,247.09,242.64,209.21,194.25,223.74,240.50,223.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.19,246.75,254.89,265.32,264.81,248.51,247.30,263.12,245.01,210.67,239.57,249.90,258.14,254.09,230.77,241.75,261.97,255.05,249.42,240.72,230.29,242.35,236.49,,,
2017-05-06 22:19:19.163000,L8,,,,,,,,,,,178.83,182.55,188.19,206.25,213.18,228.22,226.41,227.23,229.97,230.24,232.61,237.62,240.55,240.58,229.04,233.60,230.92,223.88,241.15,244.48,240.76,231.29,232.84,236.43,239.21,234.88,244.32,247.32,242.47,245.39,247.21,254.57,255.84,249.84,258.33,247.69,,250.05,245.63,255.84,252.05,253.45,255.70,256.67,255.24,255.14,263.71,257.43,261.99,263.41,263.17,267.40,251.19,262.10,250.21,235.65,206.68,213.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-07 22:19:38.989000,L8,,,,,,,,,,,177.64,180.66,180.63,199.43,216.04,227.49,216.73,228.39,230.36,226.00,235.66,233.97,236.68,238.77,227.75,223.09,230.26,215.38,241.68,248.00,210.58,236.02,230.53,238.85,234.01,233.45,238.74,261.15,272.44,256.89,243.67,259.08,256.51,271.73,272.56,281.61,260.82,291.06,261.62,261.64,259.82,254.46,259.87,255.29,255.72,253.17,270.09,261.19,267.15,261.46,266.12,264.48,260.61,252.81,241.34,226.42,207.17,226.14,243.84,227.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.12,245.64,256.47,248.69,265.11,218.74,229.09,,,,,,,,,238.32,279.37,213.39,266.35,243.01,235.71,232.67,,,,
2017-07-09 22:19:47.659000,L8,,,,,,,,,,,,,,177.97,199.11,217.82,192.88,212.29,219.92,213.63,226.15,221.71,235.58,226.27,225.15,,,,,,201.32,222.24,227.64,231.74,227.93,227.71,236.77,238.37,237.81,236.36,241.76,248.33,248.83,255.02,254.35,264.62,250.53,254.13,253.50,252.54,251.37,250.90,244.20,254.04,246.98,253.23,256.28,248.93,257.83,256.55,260.09,256.81,252.44,248.85,244.73,220.01,206.31,222.50,244.31,226.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.51,242.84,256.75,253.04,264.18,221.75,241.07,249.31,,,,249.19,252.15,257.41,224.26,244.22,255.68,252.68,257.91,244.17,231.44,245.84,,,,
2017-08-01 22:26:08.551000,L8,,,,,,,,,,,,,,173.55,195.05,217.13,212.45,213.99,220.48,218.01,220.75,226.72,227.96,231.09,221.73,,,,,,,220.87,231.89,235.96,234.15,235.03,244.58,237.82,239.75,234.93,240.52,243.75,250.27,250.22,259.52,255.31,254.84,251.42,252.11,251.35,253.19,248.46,254.48,251.42,249.98,248.60,255.85,248.24,255.92,250.14,260.42,254.60,247.06,242.09,240.76,191.34,192.04,207.02,229.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.05,245.54,256.17,262.88,268.19,223.34,243.07,252.26,,,,244.45,256.26,249.85,224.29,231.39,258.49,245.85,257.76,241.01,231.91,240.15,234.06,,,
2017-09-02 22:26:16.853000,L8,284.29,289.81,290.08,296.45,297.81,305.95,311.92,323.82,320.60,324.93,328.67,317.27,321.10,312.84,322.46,315.75,321.84,323.36,314.88,327.59,320.77,334.28,323.57,319.24,319.31,323.52,318.07,313.15,308.47,309.53,305.83,314.88,306.38,306.59,304.57,316.15,310.63,324.84,332.25,338.45,324.14,323.15,326.97,337.82,335.96,337.51,342.14,335.41,353.48,354.97,354.86,346.61,334.50,317.93,318.07,316.81,323.09,331.36,340.63,516.00,528.37,353.49,455.48,387.48,357.69,,,,528.13,435.50,332.65,345.09,351.63,331.75,393.71,373.05,444.18,451.02,388.39,462.57,439.00,432.68,368.34,334.71,303.54,267.26,193.45,172.84,341.34,364.93,316.14,298.66,285.53,268.06,259.76,260.90,251.50,249.82,238.18,246.15,256.24,269.38,285.64,283.64,295.71,307.62,312.07,314.70,321.86,328.91,331.14,339.46,343.96,349.39,355.30,362.57,352.25,342.67,340.63,337.68,333.92,338.47,336.71,315.77,349.07,315.19,312.52,309.95,311.27,322.23,320.87,311.13,314.59,319.87,317.65,327.82,330.59
2017-09-18 22:26:19.014000,L8,275.67,276.63,288.30,291.53,291.87,293.80,297.74,303.77,298.63,305.00,306.45,301.45,299.34,299.04,327.56,321.66,327.70,333.95,346.27,349.32,325.19,337.61,346.96,337.99,353.70,327.61,326.35,332.42,340.87,332.51,343.72,347.00,345.91,353.29,351.33,340.55,333.53,372.71,383.80,362.33,342.64,362.33,359.09,377.19,375.85,357.01,367.48,391.64,388.11,367.96,367.51,363.79,358.10,347.13,349.68,352.85,336.96,331.64,341.36,380.20,370.78,352.83,348.48,332.18,331.44,320.85,320.76,316.87,328.85,334.10,359.42,356.18,349.64,361.80,442.51,427.00,419.35,413.53,440.83,446.16,435.79,436.57,424.36,414.78,383.65,370.05,353.56,349.79,407.23,377.40,172.03,272.37,251.20,237.34,246.26,247.37,241.81,240.17,241.88,256.95,263.39,279.40,298.40,300.74,320.14,326.68,344.31,346.52,356.05,358.44,372.65,383.66,366.89,386.77,352.42,371.88,360.92,333.78,337.92,325.94,324.04,327.65,336.58,312.87,316.74,343.83,346.67,371.50,340.21,339.78,312.91,301.84,308.77,328.47,358.35,342.08,328.85
2017-11-05 22:26:27.533000,L8,182.45,188.43,200.91,195.82,285.06,272.24,257.64,290.04,302.07,234.84,240.28,249.88,279.44,275.64,276.54,282.15,286.40,288.90,267.10,278.96,291.30,288.29,285.63,293.23,283.41,276.87,275.40,278.99,284.79,287.82,299.27,284.15,278.40,289.02,295.99,298.57,302.95,289.43,296.56,306.22,299.64,307.85,308.26,311.71,329.48,313.93,332.52,324.48,343.47,317.98,308.39,323.38,312.10,311.90,313.23,312.45,308.94,303.39,313.41,318.02,325.88,316.97,314.71,304.92,314.03,312.08,309.03,308.93,295.07,299.68,311.00,320.81,321.28,276.82,316.61,322.81,327.73,346.32,356.36,365.03,312.58,347.59,335.51,326.71,295.52,,,,,,261.10,270.24,231.80,220.54,209.00,213.76,216.53,222.26,224.96,222.70,227.36,229.90,242.36,254.87,265.51,289.34,299.35,303.60,313.63,318.11,316.64,315.19,331.07,283.55,336.43,321.08,330.64,317.34,316.57,321.09,320.04,317.13,315.32,308.41,295.92,295.17,294.60,296.50,295.04,309.51,295.40,280.60,295.65,307.58,293.32,307.47,316.85
2017-11-30 22:20:08.264000,L8,267.45,256.71,277.41,281.27,273.08,285.13,276.31,280.06,307.74,286.36,296.68,297.32,307.94,279.77,295.78,281.64,279.13,286.95,287.38,275.63,318.58,273.79,277.05,280.80,277.87,276.32,270.98,267.25,268.45,304.72,306.68,306.09,314.52,316.24,279.89,321.67,286.95,297.58,287.23,292.67,303.62,304.07,309.01,314.70,321.93,317.37,315.57,310.21,307.18,317.21,314.46,312.52,305.73,301.40,300.70,300.88,314.77,322.19,325.37,317.62,316.75,321.66,316.57,321.60,323.97,304.63,302.83,306.15,306.43,311.14,331.04,310.58,326.10,321.92,362.40,360.51,334.27,340.78,360.68,380.61,345.66,351.47,340.36,319.74,291.39,273.30,299.56,295.68,304.04,337.09,355.94,237.42,235.33,208.24,208.27,223.54,221.49,227.40,244.99,238.58,244.91,248.73,256.18,273.42,300.95,321.19,300.27,304.55,313.92,327.22,336.25,341.35,343.88,345.05,312.53,313.33,310.82,308.22,316.66,305.73,313.89,318.21,315.17,302.27,289.17,296.20,300.28,299.86,296.79,299.12,302.79,314.84,307.86,322.39,328.32,323.10,326.48
2018-01-17 22:20:01.210000,L8,,,,,,,165.32,225.31,293.49,234.70,289.70,236.44,285.38,284.56,269.21,285.75,277.50,275.45,278.09,286.17,280.49,275.38,283.15,297.48,294.87,288.87,273.08,275.66,275.91,270.94,268.08,263.44,276.86,287.27,290.41,290.88,295.85,295.99,294.16,292.46,300.24,310.85,310.73,315.65,315.21,315.77,326.62,321.61,333.19,316.43,295.73,303.41,292.54,306.77,305.45,304.41,301.76,301.23,307.95,282.04,280.27,288.76,307.90,317.82,321.60,301.54,334.62,276.87,202.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.37,235.71,297.47,287.11,297.95,300.59,314.26,250.74,211.59,165.79,205.25,245.25,308.25,299.04,289.49,208.66,283.63,300.53,299.97,301.23,301.46,241.10,263.83,236.16,187.96,188.22,
2018-02-25 22:25:54.146000,L8,319.81,328.92,173.23,195.25,235.84,233.35,238.30,232.84,228.25,223.89,221.54,210.34,287.48,316.84,306.41,331.01,302.44,314.31,347.72,315.25,321.97,340.61,347.78,347.35,325.85,302.91,289.88,276.69,313.78,298.41,319.93,332.68,326.13,329.43,292.87,311.66,311.52,307.00,303.54,323.67,314.09,311.15,308.05,330.25,339.19,320.11,337.77,329.83,318.97,328.76,318.95,325.19,318.49,330.24,320.10,326.97,337.81,337.89,317.50,335.07,344.75,367.90,334.83,338.70,322.32,323.17,297.49,292.73,309.27,310.66,322.54,293.66,264.94,288.05,292.33,301.81,274.94,259.88,272.43,274.40,277.52,213.16,,321.03,286.43,278.28,257.68,258.99,,,,,,,,,,,,,,,,,,,305.81,310.35,309.52,235.03,250.62,256.18,274.08,281.91,292.96,296.91,350.44,348.40,333.45,330.83,326.74,314.78,316.17,304.49,294.58,290.33,299.59,300.59,294.56,302.86,297.47,309.70,314.19,319.68,318.90,327.81,331.86
2018-03-06 22:19:38.520000,L8,379.69,,161.94,188.13,234.52,229.19,236.04,224.06,208.54,214.85,207.52,202.91,215.31,240.21,245.15,249.30,251.98,255.20,250.90,253.10,254.09,252.22,260.62,261.26,256.73,254.29,253.96,254.30,253.50,255.55,252.23,252.15,256.11,254.91,259.16,266.28,266.09,269.77,265.88,269.47,272.70,274.22,282.01,284.44,288.93,292.28,300.77,293.97,292.48,289.55,278.87,285.56,280.48,279.62,280.78,281.68,283.55,285.19,283.36,292.22,471.13,421.75,473.88,292.47,283.48,268.18,264.45,267.10,271.38,266.21,283.36,285.61,252.05,245.60,262.01,254.89,258.06,251.06,175.75,222.93,219.49,171.24,,,,,453.31,480.82,488.35,,,,,,,,,,,,,,,,,,,,,237.22,248.85,251.36,272.57,279.51,287.72,296.57,292.69,301.62,306.68,296.22,293.76,305.89,322.14,304.53,292.45,284.38,296.20,298.17,302.87,300.53,276.65,272.30,275.21,272.58,272.91,320.22,327.60
2018-04-30 22:25:20.430000,L8,,,,,,,,,,,175.90,177.78,176.54,189.65,199.71,223.82,225.27,215.45,221.55,223.49,221.37,224.59,228.38,230.08,220.81,223.33,224.32,,244.61,237.33,208.22,218.35,226.03,231.23,230.54,237.29,238.93,241.69,235.24,232.64,239.02,243.15,246.08,248.41,268.49,253.80,250.71,252.20,250.15,252.09,255.21,244.08,264.53,252.30,265.88,270.14,258.23,251.11,256.81,251.88,259.44,253.63,252.99,250.30,245.30,206.37,194.86,224.11,230.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.16,248.15,254.91,252.81,267.58,219.83,239.14,249.26,250.30,213.81,241.73,247.14,265.80,251.73,227.26,233.58,265.27,255.38,266.09,267.97,228.68,243.96,233.55,,,
2018-05-16 22:25:09.912000,L8,,,,,,,,,,,,,,169.88,200.58,220.82,206.15,215.70,222.51,218.77,221.66,224.59,234.22,221.47,221.85,,,,,,,212.60,228.94,224.31,241.59,214.86,243.29,228.07,240.54,227.96,237.05,239.00,250.09,244.31,258.90,251.42,250.19,252.99,250.69,278.13,249.28,241.72,249.07,249.23,246.62,249.76,260.47,264.41,276.14,257.23,251.78,256.44,244.16,241.65,230.96,203.79,186.10,216.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.63,246.75,257.33,262.38,267.93,218.81,239.66,242.57,,,,245.02,255.23,260.25,225.02,246.02,265.53,255.65,254.79,242.06,225.09,247.34,,,209.77,266.65
2018-06-01 22:24:57.602000,L8,,,,,,,,,,,,,,,,,,206.12,214.80,212.78,214.22,220.41,219.58,216.35,214.64,,,,,,,,,,,,229.41,224.90,232.75,226.59,230.77,238.19,243.86,237.85,237.76,241.69,241.56,245.17,240.44,241.92,241.96,231.45,247.38,242.99,240.40,236.51,250.39,244.73,253.49,242.72,250.68,243.54,241.69,237.68,196.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.33,232.31,230.33,247.78,214.17,,,,,,,,,,225.15,174.36,238.84,254.78,233.64,225.28,227.60,,,,
2018-06-26 22:19:00.588000,L8,,,,,,,,,,,,,,,188.54,213.75,182.14,211.63,216.41,211.19,219.49,215.57,231.11,217.01,,,,,,,,211.70,220.73,226.42,223.32,230.46,226.31,224.35,225.72,213.23,217.72,241.98,228.61,,,241.59,241.32,,,,242.38,195.48,238.41,245.47,242.53,240.67,252.51,245.63,254.96,247.72,256.58,250.90,243.16,246.95,223.15,184.21,190.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.67,241.72,236.21,259.75,214.91,,,,,,,,,217.34,239.17,255.14,246.74,259.97,238.59,224.64,229.69,,,,
2018-07-28 22:19:15.360000,L8,,,,,,,,,,,,,,,182.59,213.88,178.24,208.41,221.70,210.27,217.91,220.24,231.32,217.76,225.42,,,,,,,212.57,223.36,223.14,213.05,212.32,229.58,224.16,229.75,228.14,231.92,239.84,235.36,244.85,241.91,258.56,242.26,243.98,242.62,239.01,235.37,241.73,236.35,243.31,241.11,245.18,248.93,241.65,249.09,243.24,253.15,248.49,245.98,243.42,239.33,178.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.77,235.25,230.56,234.50,215.01,216.70,233.12,,,,244.28,248.11,270.81,212.34,244.32,242.40,245.68,250.10,236.65,220.62,233.88,,,,
2018-08-20 22:25:39.037000,L8,,,,179.98,200.56,216.66,236.12,226.63,208.27,217.10,203.22,206.94,222.66,244.63,243.15,250.16,253.21,256.68,253.72,257.74,254.17,257.43,264.72,264.14,260.72,281.79,279.76,259.61,258.10,261.15,279.36,254.61,283.48,282.84,286.39,279.18,285.34,285.36,282.36,281.60,287.69,286.12,302.81,289.53,298.41,302.10,305.97,320.17,300.97,313.46,307.03,300.80,325.73,293.60,313.65,305.94,317.93,322.90,325.49,330.91,328.87,339.16,337.98,306.88,304.18,304.10,298.75,266.77,298.73,308.29,284.21,285.14,251.08,235.78,258.36,255.27,246.29,220.78,225.07,225.95,231.50,181.15,165.90,,,,,246.55,272.20,264.55,270.19,266.37,263.37,262.15,264.09,245.52,237.66,231.18,239.69,238.48,246.79,265.61,268.77,250.85,289.11,301.64,304.58,301.65,282.74,320.51,327.11,321.67,321.35,333.73,337.88,352.55,304.43,343.98,318.91,314.85,319.51,319.46,316.39,315.64,305.89,297.03,296.66,321.83,307.21,292.82,297.34,288.92,283.88,298.52,309.69,312.63,322.05
2018-08-29 22:19:32.027000,L8,,,,,,,,,,,,159.86,202.89,219.39,232.06,224.35,248.90,236.99,241.95,202.67,,,,,,,,,,,,,,,,,,,,,,,,,,253.46,286.79,284.67,245.37,184.68,180.45,278.75,285.79,273.08,253.68,312.89,325.13,319.73,334.71,302.93,332.37,327.42,320.68,306.27,296.80,298.64,303.77,305.49,305.22,325.85,277.93,283.86,247.02,231.44,239.26,248.09,242.25,219.24,226.48,,,,433.71,404.36,387.55,,,,,,,,,,,,,,,,,,,,,,,,,209.58,246.26,233.48,271.77,278.50,288.02,293.03,290.31,312.57,328.03,327.25,289.70,305.41,318.93,311.32,296.67,310.52,310.35,303.63,314.92,302.07,284.54,268.77,309.63,288.75,308.78,315.47,321.26
2018-09-05 22:25:45.203000,L8,,,,,,,,,,,173.49,174.12,177.54,195.39,205.92,224.47,228.33,221.54,225.26,221.42,227.34,229.17,237.67,235.60,230.47,224.35,225.25,220.19,223.63,224.29,209.27,211.90,225.51,231.17,232.25,231.03,233.21,232.67,231.02,224.62,227.68,237.71,228.71,236.52,228.51,243.40,237.15,239.36,242.45,245.92,239.64,242.10,230.05,239.46,236.16,240.77,243.89,244.68,240.75,239.37,238.76,235.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.32,230.38,241.34,241.03,247.22,,,,,,,,,,,,,,,,,,,,,
