dates,satname,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040
2023-06-18 22:04:57.703000,L9,319.71,327.50,337.41,340.91,332.37,326.32,358.40,306.78,305.12,343.39,211.88,343.66,,279.70,209.68,,,,,324.22,328.20,310.64,323.52,322.88,322.47,326.24,322.52,326.57,330.65,333.59,330.11,332.49,332.42,334.84,337.57,335.75,326.86,320.93,315.80,298.46,231.60
2023-06-25 22:11:08.216000,L9,307.39,327.56,336.08,339.41,332.58,316.59,349.92,,356.47,338.20,,,,,,,,,,,323.53,309.86,321.74,320.92,320.51,326.11,317.13,321.51,321.55,327.54,324.98,326.97,331.34,333.46,222.42,204.29,235.51,183.19,313.04,222.78,292.39
2023-07-11 22:11:24.365000,L9,301.87,316.90,315.21,281.26,310.79,293.66,318.51,,,,,,,,,,,,,,,276.46,317.67,304.78,318.28,317.55,317.67,322.32,323.40,331.97,323.74,324.95,318.43,320.52,330.93,326.51,321.60,316.53,311.47,295.43,294.10
2023-07-12 22:05:20.312000,L8,242.79,260.16,269.57,266.57,252.74,255.27,241.08,303.93,301.17,303.40,285.92,346.29,269.51,278.94,249.13,,,,,,276.38,203.65,243.95,320.18,320.56,322.82,289.93,310.44,327.52,331.38,326.57,331.46,330.07,333.64,335.12,331.10,317.82,287.55,281.56,,
2023-07-27 22:11:26.959000,L9,246.18,261.54,275.37,267.38,256.29,257.86,246.88,306.53,303.04,309.63,291.00,348.43,,,,,,,,323.74,323.99,299.91,322.26,321.74,321.34,326.03,321.21,327.06,328.54,334.36,327.81,331.92,331.22,334.04,336.27,334.72,328.39,320.17,313.52,296.24,294.08
2023-07-28 22:05:27.011000,L8,316.20,324.43,332.41,338.87,329.67,314.31,352.81,334.03,358.85,337.59,,,,,,,,,,,323.49,248.54,320.00,319.06,318.43,315.47,305.95,178.03,248.51,298.39,312.78,,275.27,315.49,323.73,293.85,290.62,287.26,281.78,,
2023-08-04 22:11:40.478000,L8,318.97,326.50,336.91,339.74,328.39,325.35,362.13,308.80,304.98,344.86,347.41,351.06,,,,,,,,325.91,290.30,244.91,249.38,321.81,322.18,326.38,321.99,326.86,329.42,334.44,329.54,331.70,327.66,334.26,336.54,335.40,327.03,315.99,313.95,293.56,292.68
2023-08-05 22:05:23.191000,L9,244.89,265.14,274.39,266.93,254.56,256.40,243.72,307.15,294.27,309.90,289.54,326.69,,280.70,250.10,,,,,325.30,287.12,238.17,244.04,321.80,321.34,325.95,321.46,326.93,329.21,333.45,328.52,331.80,332.16,334.67,336.36,335.50,328.37,318.51,314.86,296.69,294.41
2023-08-13 22:05:32.097000,L8,243.92,263.62,271.40,268.66,250.40,255.15,242.26,305.90,301.68,310.20,289.52,345.01,266.26,264.14,,,,,,,,277.64,252.92,316.45,317.41,320.28,317.59,323.41,326.88,332.55,326.31,329.62,329.06,331.52,332.94,332.62,323.11,316.33,313.16,293.60,293.49
2023-08-21 22:05:28.170000,L9,313.10,324.84,334.12,335.67,327.67,322.59,354.49,333.59,362.46,340.62,340.11,343.46,,,,,,,,,324.51,242.31,322.07,320.49,319.99,324.55,320.65,325.92,327.23,332.42,326.12,330.49,330.06,332.46,334.19,332.96,325.77,315.72,311.85,293.25,292.08
2023-08-28 22:11:44.258000,L9,325.41,255.93,255.16,257.45,344.24,338.77,363.05,303.59,295.74,353.94,349.44,355.66,340.88,333.94,280.67,244.73,182.46,268.69,215.15,328.16,325.53,310.58,323.33,322.99,324.00,327.55,316.20,304.30,332.12,336.55,329.84,278.18,320.99,325.38,338.82,337.05,330.64,276.15,,,
2023-11-08 22:11:57.030000,L8,315.58,271.44,276.83,334.27,326.18,315.17,348.51,323.41,353.69,334.87,,,,,,,,,,,,275.13,317.13,313.88,316.71,320.18,315.47,323.36,239.32,212.03,236.22,328.94,326.01,332.36,335.09,333.62,327.93,320.79,314.06,292.19,291.46
2023-11-09 22:05:48.886000,L9,323.21,311.13,332.98,351.72,370.15,337.86,366.13,357.71,378.16,359.21,360.62,356.61,344.65,341.26,331.35,265.45,304.16,320.17,318.58,335.53,337.64,324.02,206.04,328.13,327.32,332.98,329.58,333.24,337.49,347.10,417.95,411.25,444.18,334.05,349.50,354.45,338.38,332.65,327.08,307.38,308.40
2023-11-25 22:05:56.641000,L9,340.47,337.27,181.15,201.14,294.94,269.72,,,,,249.22,273.73,336.64,337.23,321.96,256.80,309.56,313.68,267.98,338.63,328.73,280.62,315.03,324.35,328.03,332.68,329.79,333.85,336.71,343.57,339.45,340.31,341.32,344.17,346.78,344.37,338.96,334.65,328.00,309.54,307.42
2023-12-19 22:05:51.242000,L8,360.45,342.57,376.31,379.94,359.41,343.63,370.00,347.90,380.79,386.74,370.19,371.88,385.49,351.70,357.74,277.93,272.18,392.47,399.79,352.76,545.79,499.52,331.98,333.70,333.89,336.38,333.33,339.95,340.13,400.57,403.91,220.30,,,,,506.55,321.83,213.06,217.25,
2023-12-27 22:05:57.973000,L9,335.32,386.94,393.44,398.39,395.32,395.58,400.42,395.14,392.11,417.63,429.76,425.67,411.44,367.52,353.74,353.30,347.29,356.87,361.75,355.29,361.26,338.67,338.68,336.64,345.45,350.45,373.73,456.91,474.73,539.78,396.45,346.83,353.12,353.79,352.64,353.86,371.11,346.91,339.45,326.17,345.56
2024-01-11 22:11:56.446000,L8,315.52,328.59,338.76,342.12,333.39,329.63,361.18,335.86,359.11,339.25,213.82,,,284.08,195.55,,,202.17,257.07,328.32,289.70,312.68,326.62,324.76,326.08,328.48,325.10,330.32,333.68,340.35,335.05,334.52,338.35,340.64,341.43,338.90,333.11,329.28,323.01,303.71,297.82
2024-01-12 22:05:54.962000,L9,226.71,264.25,268.96,235.76,252.37,252.00,368.77,306.00,301.33,345.83,211.03,238.80,225.98,260.68,261.33,249.43,,206.36,222.27,333.92,338.23,316.46,329.28,327.22,329.94,330.53,328.12,331.97,335.11,342.12,336.44,337.87,338.56,342.86,342.69,340.92,336.41,331.02,322.24,306.46,300.72
2024-02-04 22:12:07.739000,L9,294.76,336.19,344.06,361.21,361.12,348.77,377.25,352.80,375.52,345.93,362.36,345.04,339.88,335.98,316.97,285.21,300.70,274.93,221.57,,,,,,,196.82,230.28,266.26,337.00,340.93,337.30,337.48,340.21,343.61,344.48,341.86,337.02,332.01,326.28,308.74,305.06
2024-02-05 22:05:44.082000,L8,334.88,341.55,378.31,384.52,369.93,350.51,382.10,368.36,376.61,366.23,368.42,364.04,351.14,344.77,338.39,316.71,320.18,329.83,335.98,336.58,341.39,318.54,330.39,331.73,329.67,332.77,330.29,335.20,338.86,343.51,337.97,339.67,342.13,343.90,345.01,344.51,337.82,332.80,327.99,277.81,373.40
2024-02-12 22:11:54.234000,L8,315.80,273.48,281.94,270.27,342.23,332.03,363.54,327.35,359.24,342.57,357.84,352.64,267.80,328.90,261.39,206.81,,,,,324.27,301.58,320.39,288.17,327.48,328.81,326.81,331.89,336.11,344.45,335.22,335.23,337.10,337.21,231.70,230.00,232.75,330.92,325.39,305.93,301.14
2024-02-13 22:05:53.993000,L9,330.32,339.82,372.95,366.79,355.84,343.86,376.46,299.91,233.15,351.12,359.89,357.85,345.38,342.37,329.00,250.68,186.22,322.96,266.96,335.44,341.61,317.31,328.55,328.88,329.09,332.52,330.02,334.04,335.95,342.53,336.79,340.16,339.83,343.03,345.07,343.19,336.31,332.20,325.26,307.15,303.60
2024-02-20 22:11:56.095000,L9,340.67,341.78,380.34,384.54,373.22,390.46,387.62,,,,385.04,366.41,348.67,348.49,338.66,293.19,326.90,380.63,539.52,337.88,343.07,319.82,331.67,332.05,332.18,336.08,332.87,336.79,339.63,345.24,339.41,341.14,343.84,346.42,347.14,346.25,338.70,334.92,326.96,313.28,306.80
2024-02-21 22:05:41.519000,L8,323.75,257.98,266.35,255.34,250.56,340.18,199.04,302.57,299.14,348.52,354.26,235.27,337.01,336.34,297.63,288.28,198.78,211.57,264.03,331.10,334.34,314.23,327.12,326.89,327.31,330.61,327.24,331.25,334.91,340.40,335.26,336.40,338.90,340.34,342.31,341.30,333.67,329.50,323.97,305.31,302.57
2024-02-28 22:11:48.245000,L8,330.84,339.95,270.65,258.80,255.10,344.88,389.78,301.48,300.56,352.84,361.00,356.60,344.09,341.93,332.78,251.00,177.06,214.83,258.04,337.18,340.75,318.74,332.18,331.29,332.64,333.48,330.97,335.29,339.02,343.90,337.98,340.28,341.38,343.92,345.74,343.78,336.67,332.61,324.22,308.04,306.45
2024-02-29 22:05:47.517000,L9,324.53,332.41,352.26,351.03,344.95,338.95,370.90,344.09,366.05,346.81,352.31,347.39,321.35,329.94,267.30,,174.32,206.66,214.78,,,286.18,260.67,259.63,265.45,329.10,324.02,330.80,334.07,340.21,334.59,336.03,338.10,341.98,342.40,340.38,334.77,329.02,320.99,307.28,301.43
2024-03-08 22:05:29.756000,L8,326.46,338.21,230.86,364.18,339.28,,,331.35,367.06,347.45,360.67,365.47,337.34,344.64,304.57,247.89,305.37,308.43,329.50,334.43,335.66,313.35,311.90,344.55,283.57,183.65,237.09,247.47,338.26,324.43,315.15,343.19,339.60,344.50,340.52,340.70,335.58,338.90,328.57,310.57,491.94
2024-03-15 22:11:37.973000,L8,318.48,328.56,343.66,257.91,336.17,332.70,365.39,333.22,301.08,342.54,344.90,345.54,,,,,,,,328.95,291.79,244.38,248.49,322.95,190.93,243.29,177.13,330.72,333.01,339.82,334.38,334.65,337.46,340.44,224.84,224.58,232.94,326.73,321.97,300.62,296.58
2024-03-16 22:05:47.569000,L9,315.05,327.36,338.40,337.30,332.15,326.91,359.72,326.55,361.71,337.00,212.04,292.17,,,,,,,,326.87,328.82,306.10,323.84,322.46,323.51,326.81,322.33,328.12,332.24,336.68,332.25,332.42,335.70,338.54,339.62,337.26,331.84,326.68,319.12,301.53,296.73
2024-03-24 22:05:18.113000,L8,318.98,328.45,344.23,345.00,338.52,212.62,240.93,305.28,299.27,308.63,286.74,344.29,221.27,284.55,258.36,,,163.60,256.36,329.04,280.79,205.40,243.39,322.96,324.10,328.16,323.42,329.68,332.71,339.30,333.24,332.23,331.11,333.89,333.50,333.64,330.17,323.40,213.09,301.92,289.27
2024-04-08 22:11:47.225000,L9,320.40,330.34,342.70,342.13,337.81,334.66,366.26,336.27,365.19,340.92,217.20,344.97,268.60,,,,,,,330.78,331.48,312.49,325.49,322.88,323.84,328.91,323.79,329.96,332.53,339.80,334.79,334.70,337.75,340.98,341.30,340.30,333.19,328.65,322.88,220.61,236.09
2024-04-16 22:11:19.307000,L8,331.06,336.63,374.85,371.75,361.85,350.09,378.24,336.25,270.33,278.40,275.22,169.98,289.08,196.94,181.92,258.27,332.17,,,,,267.13,298.10,294.02,326.71,331.78,329.13,334.41,337.95,338.43,339.16,332.68,312.04,,,,,,,,
2024-05-10 22:11:24.784000,L9,311.36,326.06,336.49,331.06,325.88,321.60,358.15,327.71,358.89,334.17,324.96,,,,,,,,,,327.34,292.40,320.81,158.63,186.68,245.82,177.41,325.73,327.03,334.47,330.32,330.09,332.34,335.62,335.95,335.89,329.01,322.77,317.17,298.83,292.81
2024-05-11 22:04:51.948000,L8,315.84,326.78,338.62,337.96,332.76,328.80,363.09,334.59,363.09,339.06,239.89,,,,,,,,,326.90,327.73,293.38,322.15,321.17,322.02,326.91,320.76,326.11,328.92,335.19,329.42,330.33,331.67,336.59,336.04,335.50,330.50,321.74,315.68,298.90,295.18
2024-05-18 22:10:55.940000,L8,327.73,334.13,373.09,367.73,353.33,346.89,376.27,304.99,296.61,370.65,362.41,364.43,344.44,343.31,332.23,285.30,312.19,317.11,264.92,333.86,337.10,317.08,329.39,327.81,326.50,326.66,,,,,275.86,333.50,340.17,,,,319.39,276.55,303.14,298.60,299.35
2024-05-27 22:04:41.027000,L8,313.87,326.89,337.03,334.46,259.61,328.31,362.12,331.11,362.00,309.99,336.40,,,,,,,,,324.72,289.25,243.04,245.77,321.37,322.10,324.94,321.13,326.83,329.79,336.43,330.99,331.20,330.87,337.40,187.27,214.99,237.10,323.94,315.59,300.24,295.30
2024-06-11 22:11:06.286000,L9,302.86,317.65,289.63,316.65,271.01,301.97,328.43,,,,,,,,,,,,,,,259.21,318.52,313.15,291.77,299.47,298.86,308.74,306.82,313.12,,,,315.10,333.04,331.00,316.05,305.63,297.20,286.89,291.83
2024-06-27 22:10:53.037000,L9,243.19,269.12,276.40,339.31,336.81,331.55,362.82,339.10,364.30,344.95,346.21,346.17,,281.98,251.09,,,,,311.00,328.82,301.86,322.08,321.31,322.36,324.34,321.94,328.70,330.78,335.06,331.88,333.59,333.14,338.51,218.96,205.43,234.28,326.62,320.89,298.18,298.08
2024-06-28 22:04:55.519000,L8,312.97,325.60,335.11,335.42,333.45,328.45,357.58,334.98,361.56,340.12,201.86,344.48,,286.65,239.97,,,,,324.47,291.29,239.67,242.94,320.58,320.90,321.44,319.78,326.27,327.95,333.78,327.27,331.93,330.75,334.81,335.94,335.54,328.08,324.47,316.94,298.94,296.69
2024-07-06 22:04:57.074000,L9,315.03,327.81,338.70,337.43,336.55,330.31,243.14,338.53,362.51,341.48,240.90,343.83,270.71,279.07,254.93,,,,,327.39,329.26,301.66,322.06,321.83,321.66,323.24,320.97,326.72,331.68,335.10,330.29,332.38,334.15,337.72,337.84,337.56,331.26,327.05,321.63,300.15,298.30
2024-07-21 22:11:24.581000,L8,311.14,325.01,334.75,267.83,332.38,327.75,354.02,335.23,361.97,339.58,293.46,342.64,,,,,,,,323.49,291.45,250.42,253.96,319.60,319.47,244.38,167.59,324.13,237.06,250.10,233.79,329.55,330.52,332.84,336.15,333.81,324.59,320.87,315.11,297.08,292.13
2024-07-22 22:05:04.464000,L9,307.88,270.82,328.74,326.73,324.25,318.49,347.03,,356.12,332.20,289.87,,,,,,,,,,,285.30,316.70,314.95,316.40,316.23,311.70,321.09,322.16,332.64,325.18,326.20,322.50,329.04,333.43,330.01,324.57,315.52,312.82,293.68,291.50
2024-08-06 22:11:21.454000,L8,312.07,324.00,335.04,257.23,330.45,329.73,357.76,311.19,361.96,339.69,339.94,344.65,,,,,,,,322.97,289.37,247.83,249.88,318.89,318.51,320.59,312.83,325.98,236.27,244.85,235.26,330.70,325.57,332.64,336.44,332.77,327.82,321.97,315.02,296.06,243.34
2024-09-07 22:11:43.073000,L8,318.77,328.03,336.23,337.29,247.28,329.78,,337.23,364.89,347.26,347.01,335.38,,,,,173.54,208.01,220.73,325.87,327.71,294.33,321.97,320.49,321.43,321.57,320.91,326.73,327.91,334.68,331.06,332.20,331.89,337.32,217.12,200.37,232.35,324.32,319.42,297.21,295.98
2024-09-08 22:05:24.068000,L9,244.42,267.08,271.93,260.82,334.53,330.17,355.22,329.35,361.84,338.78,338.46,334.91,,,,,,,,,325.96,293.22,319.33,317.91,317.41,318.63,315.79,323.32,324.98,333.00,327.10,330.65,328.79,332.84,334.61,335.68,325.71,321.90,315.41,294.19,293.93
2024-09-23 22:11:42.698000,L8,326.62,335.97,352.06,356.64,352.73,345.36,367.98,272.13,294.44,354.59,356.79,355.77,342.34,333.37,289.68,258.88,244.96,312.06,269.84,293.81,335.49,312.01,326.60,326.12,326.00,329.64,325.09,330.45,301.61,,,,299.69,340.35,342.62,340.77,332.99,330.39,322.90,304.15,299.07
2024-09-24 22:05:25.519000,L9,275.07,309.78,315.11,249.64,,,,,265.04,349.43,351.30,,,268.06,218.83,251.76,305.18,323.92,322.39,333.20,335.05,310.12,326.72,329.27,329.35,333.45,330.44,340.70,339.38,358.89,340.81,336.97,340.46,349.06,346.33,357.87,336.27,341.58,348.39,376.88,409.69
2024-10-26 22:05:48.252000,L9,351.19,352.16,376.71,385.34,374.39,368.25,385.53,378.83,386.14,373.25,376.31,369.30,355.44,347.70,337.97,337.82,217.50,,,,,,472.39,468.80,432.55,296.63,303.54,416.43,531.62,,,496.79,543.06,409.23,459.28,397.77,337.93,336.51,337.31,311.72,308.33
2024-12-04 22:12:00.480000,L9,325.69,337.98,358.30,360.76,352.15,346.66,376.40,268.31,210.22,234.24,357.27,235.08,191.82,336.39,275.12,230.83,208.11,214.78,263.53,334.84,338.86,314.16,329.97,326.65,328.79,331.11,328.46,332.04,333.50,339.13,337.94,338.81,318.67,263.74,344.92,341.33,336.69,332.05,325.02,301.85,298.23
2024-12-13 22:05:46.012000,L9,326.52,337.88,371.96,376.46,354.40,347.60,375.91,350.82,371.30,349.14,359.75,356.18,341.87,341.26,329.51,248.22,246.72,322.14,268.89,333.64,340.83,314.06,327.34,326.83,326.90,330.71,327.36,332.62,335.33,342.14,336.21,339.51,339.37,341.10,344.33,341.27,334.29,331.90,325.62,307.41,302.85
2024-12-21 22:05:40.930000,L8,,,,292.94,447.34,518.52,367.52,533.22,384.39,351.35,446.17,359.59,430.48,359.26,333.09,342.13,310.85,324.43,343.70,344.10,346.62,322.88,336.48,336.28,336.35,337.22,336.76,341.41,343.43,349.86,344.53,347.28,345.69,350.20,352.59,350.94,343.51,341.41,333.19,318.04,315.90
2024-12-28 22:11:50.695000,L8,226.33,238.74,261.17,359.06,352.47,345.03,370.89,341.99,367.89,345.26,259.46,262.71,341.63,340.26,324.97,221.93,205.01,211.82,264.80,334.57,338.45,314.23,328.05,327.21,327.95,331.33,326.95,333.41,336.75,343.48,337.40,337.72,341.62,342.66,343.31,342.28,335.27,332.62,325.56,308.25,301.97
2024-12-29 22:05:47.037000,L9,321.75,334.35,334.31,313.42,302.55,248.79,367.96,,,320.98,255.25,306.05,339.91,335.06,273.60,243.34,299.74,210.96,265.67,332.54,336.55,313.13,327.23,325.54,326.83,329.40,327.16,331.54,335.16,341.25,336.06,336.99,339.90,341.68,341.71,341.56,335.10,331.56,326.18,304.68,227.98
2025-01-05 22:11:55.058000,L9,242.38,269.37,266.78,271.36,227.66,251.91,237.41,307.84,301.71,309.15,317.50,345.00,342.63,339.77,265.43,240.04,,199.39,258.22,332.75,288.40,197.75,240.37,325.80,326.37,330.03,326.84,333.99,336.15,342.53,337.88,339.03,339.76,344.21,344.57,341.55,336.26,333.26,327.26,306.73,303.50
2025-01-06 22:05:42.612000,L8,323.43,332.52,364.05,352.58,348.94,343.47,372.12,306.77,298.90,306.23,305.14,311.99,341.16,337.59,276.84,216.67,198.54,210.27,263.33,331.72,336.66,313.63,326.68,325.86,326.60,329.91,327.73,332.36,335.10,343.36,337.54,339.43,339.23,342.22,344.72,342.14,335.25,332.57,324.78,309.14,303.27
2025-01-13 22:11:54.516000,L8,330.07,338.03,374.18,372.19,360.56,351.10,379.97,307.99,280.62,356.73,356.84,362.37,343.70,344.55,334.30,212.17,308.56,324.02,282.77,339.34,324.03,246.84,328.62,329.76,331.06,333.49,334.62,337.38,336.39,340.82,336.35,338.83,338.97,345.43,357.05,343.16,338.19,331.78,278.95,310.05,233.11
2025-01-22 22:05:37.651000,L8,329.75,337.01,371.35,375.75,353.33,350.48,379.96,348.95,373.86,357.04,363.02,358.56,344.30,342.32,220.04,231.09,261.38,169.61,230.54,333.07,336.48,303.09,322.76,320.60,326.74,327.11,325.48,330.89,333.65,340.91,336.75,336.09,339.39,343.04,344.01,342.52,337.00,333.39,327.14,310.14,305.72
2025-02-06 22:11:55.429000,L9,495.90,437.40,384.63,384.03,353.90,348.33,379.79,348.18,368.07,351.94,358.49,361.63,345.46,342.84,332.63,328.96,333.15,342.84,342.54,342.42,349.34,342.38,384.06,387.22,389.68,392.33,399.63,393.33,402.56,351.87,345.00,349.66,354.90,355.88,401.42,398.57,349.72,344.74,335.10,321.67,318.38
2025-02-07 22:05:41.306000,L8,222.79,262.71,246.54,354.13,344.83,340.04,368.61,342.03,366.25,346.42,351.50,354.49,338.23,338.31,267.61,241.23,,314.66,265.08,310.39,333.98,311.28,325.22,320.82,324.07,325.66,324.12,329.08,332.05,339.06,333.89,335.22,336.39,339.40,342.81,339.58,332.23,331.12,322.40,306.44,299.58
2025-03-02 22:11:40.284000,L8,326.70,337.48,355.93,368.00,353.09,343.90,377.03,349.92,368.42,350.11,316.17,366.35,343.35,325.92,322.63,249.47,247.67,318.70,334.03,292.01,338.05,313.02,327.37,326.43,328.15,330.15,326.72,333.09,335.28,341.94,336.46,338.39,340.59,342.55,344.34,339.10,326.82,326.98,319.51,301.12,294.71
2025-03-10 22:11:52.276000,L9,328.27,266.55,264.31,370.86,351.05,345.02,385.29,306.07,291.83,352.73,361.26,362.32,344.64,345.42,335.98,248.07,203.66,218.72,322.17,338.94,341.03,312.90,329.12,328.81,329.16,331.70,328.34,334.08,337.09,342.60,337.37,337.65,341.60,343.20,344.77,344.33,337.22,333.76,327.00,311.45,305.49
2025-03-19 22:05:30.904000,L9,325.62,333.90,362.75,351.67,347.42,341.62,371.64,306.51,217.40,349.51,353.29,356.49,341.00,340.93,317.53,248.69,,211.06,264.22,333.28,335.28,307.55,327.66,325.34,326.88,327.74,325.92,332.23,335.59,237.98,199.28,336.41,340.61,340.63,343.72,343.64,334.81,331.09,327.26,307.76,304.69
2025-03-26 22:11:41.456000,L9,314.52,328.16,343.28,338.80,263.01,328.67,362.96,325.65,354.69,334.68,328.03,340.66,,,,,,,,,,292.26,322.75,221.51,230.38,244.41,240.22,327.41,330.46,213.92,242.40,332.55,336.28,338.16,220.07,235.19,234.20,329.68,322.57,219.42,237.47
2025-04-04 22:05:27.976000,L9,308.25,318.91,337.42,,,,348.11,354.41,360.65,,,,257.54,288.84,,,263.33,323.60,333.02,333.86,333.85,307.09,328.67,326.94,327.30,328.85,326.53,332.54,336.04,337.10,329.75,325.81,315.14,320.10,333.58,328.34,296.52,317.34,308.38,303.42,304.87
2025-04-11 22:11:41.675000,L9,310.40,323.70,284.73,329.93,325.93,314.44,352.05,,354.49,327.91,,,,,,,,,,325.57,323.10,283.99,320.18,164.35,186.07,244.53,234.46,326.17,236.68,249.85,251.22,330.57,328.63,334.14,243.39,244.71,238.40,187.77,317.36,298.79,292.72
2025-05-06 22:05:18.638000,L9,,,,,,,,,,,,,,,,,,,,,,,273.29,180.17,292.97,289.98,300.74,313.54,301.60,317.90,315.88,320.35,318.99,326.22,333.38,296.22,287.60,312.27,308.85,295.91,293.56
2025-05-21 22:11:16.046000,L8,312.04,323.28,331.89,276.24,326.78,311.73,346.21,329.10,354.42,332.23,,,,,,,,,,,322.70,243.96,319.04,316.03,318.39,317.49,314.24,323.66,324.45,331.23,325.81,328.64,322.41,332.20,334.34,330.91,326.27,321.33,313.74,294.08,293.97
2025-05-30 22:05:06.698000,L8,318.37,266.05,273.94,269.83,335.63,325.28,360.79,341.20,365.47,342.79,247.59,295.90,271.23,277.79,258.97,,,,,328.83,330.39,293.18,322.82,322.60,323.40,323.07,321.97,326.80,330.25,333.68,327.73,331.27,332.79,335.61,197.13,188.73,205.57,324.69,317.68,299.50,298.13
2025-06-06 22:11:18.842000,L8,314.35,326.90,334.69,333.73,332.23,318.92,351.76,335.00,361.30,339.41,337.76,,,,,,,,,324.74,323.58,286.26,319.73,319.14,320.37,320.81,316.36,323.19,326.25,332.60,325.81,327.91,329.50,332.73,334.68,333.60,324.30,322.71,312.69,298.13,235.59
2025-06-07 22:05:05.116000,L9,312.12,323.01,332.31,331.05,330.07,313.66,348.32,335.82,356.42,335.66,,,,,,,,,,,323.53,285.99,319.52,319.24,319.22,318.00,314.58,320.58,230.45,241.64,230.29,325.37,329.04,331.95,333.02,333.39,324.99,320.75,313.26,216.13,293.59
2025-06-23 22:05:18.348000,L9,302.89,321.55,336.10,340.19,326.20,305.01,,,,,,,,288.00,262.32,,,,,,,279.62,321.55,319.03,321.82,327.22,320.04,317.16,313.06,314.81,249.51,251.04,330.73,334.05,339.94,334.05,332.61,330.96,323.74,307.27,304.05
2025-07-24 22:11:41.941000,L8,328.07,329.52,339.84,326.37,333.03,301.94,,,358.62,340.96,,,,,,,,,,330.61,335.50,311.79,326.79,327.46,326.54,328.15,322.40,328.40,332.40,337.49,331.56,333.36,340.17,341.88,340.95,341.64,334.15,330.42,323.78,306.43,301.67
2025-08-01 22:11:42.925000,L9,224.83,270.49,275.00,268.34,250.11,256.89,242.59,306.75,314.62,346.57,249.41,301.66,268.90,281.91,258.16,205.63,,205.90,228.74,326.24,321.61,281.29,319.62,315.40,318.32,318.38,311.23,323.79,324.56,331.86,326.11,331.78,325.01,333.28,335.74,333.09,327.99,322.27,314.20,296.20,292.75
2025-08-09 22:11:49.526000,L8,312.55,323.86,334.62,333.00,257.02,259.46,353.82,338.98,362.10,343.35,338.21,343.01,,,,,,,,323.58,319.27,276.45,315.92,310.85,315.88,316.48,311.78,319.62,324.03,331.71,324.01,325.96,328.18,333.18,334.52,332.07,323.16,321.87,314.74,294.96,288.71
2025-08-17 22:11:54.672000,L9,309.37,316.64,331.25,336.79,335.34,321.53,339.11,328.94,355.62,340.12,333.47,,,,,,,,,,,272.92,305.32,286.48,265.42,,,184.27,297.18,298.77,,,,,,258.58,281.13,309.34,301.74,281.55,279.06
2025-08-25 22:11:51.919000,L8,314.30,321.93,333.51,340.55,336.56,331.99,344.77,338.50,319.87,341.09,340.25,,,,,,,,,323.01,320.97,278.31,317.32,313.31,316.33,316.74,312.10,321.92,321.81,330.78,324.70,327.59,325.17,331.04,333.36,329.87,312.48,316.44,310.99,286.93,290.96
2025-09-18 22:12:01.813000,L9,312.90,325.18,334.83,336.41,332.98,327.42,352.91,309.02,361.31,343.39,337.05,342.00,269.17,235.50,255.55,,173.20,203.24,259.22,,322.91,281.31,315.76,314.39,316.28,315.79,312.46,322.48,324.84,331.28,325.01,329.35,325.93,331.91,183.43,234.38,234.31,320.46,314.10,294.42,291.93
2025-09-19 22:05:51.369000,L8,311.75,322.21,332.74,335.60,331.50,325.37,351.08,335.33,359.04,339.75,335.96,,,215.15,217.43,,,158.31,215.49,,,278.05,313.13,309.17,175.94,233.06,164.97,319.99,319.05,329.74,323.80,327.73,321.01,328.11,333.43,329.72,322.53,305.11,287.42,270.48,237.80
2025-09-27 22:05:54.973000,L9,,,,304.13,313.27,291.53,314.33,,,,,,,,,,,,,,323.55,274.83,316.34,315.11,323.13,319.49,319.12,324.94,309.91,321.46,313.24,292.81,229.15,286.44,256.61,,297.38,279.80,324.37,260.15,
2025-11-05 22:12:10.440000,L9,323.04,330.51,345.41,348.05,341.89,336.48,363.99,338.63,368.06,344.81,320.13,345.27,,,,,,,,326.20,269.11,232.75,245.00,321.87,323.55,325.85,324.55,328.65,331.82,338.01,332.84,334.58,330.93,338.97,339.60,338.54,331.28,328.23,320.75,193.77,235.24
