dates,satname,nzd0521-0000,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0001,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0025,nzd0521-0040,nzd0521-0088,nzd0521-0002,nzd0521-0024
2019-11-29 22:14:55.870000,L8,,373.57,305.93,344.21,373.84,385.30,,,353.48,352.22,347.84,347.88,345.64,340.06,324.48,319.69,326.46,315.42,330.86,346.77,346.38,341.79,335.10,348.77,340.52,340.94,344.19,345.68,336.73,326.90,331.77,333.88,326.40,317.78,327.17,330.72,317.93,307.25,281.40,314.89,317.19,306.33,315.07,317.20,304.80,302.22,296.91,,,,346.04,351.18,346.11,347.56,364.55,369.53,368.60,367.98,366.48,361.90,345.85,334.60,328.38,335.66,,,,,,,,,,,,,,,,,324.89,,,,,,,365.96,353.72,357.14,363.60,374.49,378.83,,,,,332.95,361.24,,
2020-01-23 22:20:55.593000,L8,,377.83,318.12,344.49,384.99,,,,,359.18,360.78,359.60,355.44,348.50,335.93,328.13,332.94,322.86,336.60,352.25,343.16,351.64,358.43,359.65,356.80,364.20,357.23,367.93,355.95,335.89,344.54,340.73,332.64,362.03,327.56,332.59,309.86,292.72,289.10,308.03,319.88,305.92,323.96,316.23,311.42,298.07,304.44,,,,325.62,334.48,340.00,346.10,361.00,371.87,372.41,367.10,373.44,367.13,374.42,356.49,358.40,356.24,356.33,,,,356.31,368.63,371.53,345.63,303.44,,,,,,,,,,,,,,,369.78,357.93,361.52,365.36,375.07,384.42,,,,,350.88,373.25,,
2020-03-04 22:14:32.767000,L8,,372.54,309.43,335.13,371.19,383.19,390.21,,356.93,355.59,349.16,349.75,351.46,344.03,327.07,323.18,326.18,315.04,324.80,343.98,340.46,336.28,328.75,338.12,336.06,334.43,337.07,333.49,323.49,310.98,316.59,319.42,314.14,311.73,316.63,316.71,311.51,302.12,275.40,311.46,310.65,301.04,310.98,307.48,299.92,295.83,294.30,,,,345.18,347.83,341.17,342.37,361.52,367.27,368.86,365.33,363.27,359.71,344.53,339.65,335.98,336.29,,,,,,355.25,343.33,326.88,,,,,,,,,319.43,,,,,,,365.00,351.63,354.49,362.16,374.36,378.33,,,,,328.89,354.59,,
2020-04-12 22:20:24.358000,L8,,352.18,,305.84,350.25,363.88,367.66,371.48,,,,,,,,,,,,290.64,320.80,318.15,309.17,320.65,320.39,319.47,320.49,316.57,307.75,297.92,302.10,302.37,296.86,261.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.62,,,,,347.39,317.16,340.45,346.10,357.08,359.48,363.47,323.14,358.58,,312.39,,,
2020-05-14 22:20:12.530000,L8,,374.57,300.43,346.91,378.61,390.40,,,,,371.65,368.30,366.78,356.99,343.18,337.28,332.63,321.96,343.89,352.49,349.43,344.03,336.43,346.15,346.07,342.16,344.33,345.46,333.76,319.53,327.50,329.14,322.81,322.33,326.02,325.11,317.85,307.64,285.93,317.94,316.12,308.71,318.80,314.55,309.11,304.24,297.62,,,,351.70,353.31,349.80,348.98,369.68,374.12,375.32,372.32,369.54,369.61,352.50,341.91,332.37,338.54,342.68,,,,,358.46,349.33,336.33,301.69,,,,,,,,331.81,,,,,,,374.12,353.40,361.15,363.44,379.22,382.74,,,,,338.75,359.94,,
2020-05-30 22:20:16.612000,L8,,373.54,302.67,342.10,377.64,391.31,,,,,374.10,359.66,366.53,357.75,344.07,336.12,333.48,319.23,343.27,352.93,348.67,343.89,334.81,346.22,343.48,341.71,342.05,339.81,330.75,319.46,329.03,327.40,322.94,321.70,322.78,323.07,320.11,308.97,282.15,317.38,314.58,307.29,319.02,321.76,306.34,299.23,298.86,,,,351.30,352.67,348.01,347.39,366.47,373.60,373.56,372.80,370.76,369.66,348.16,341.20,332.57,333.03,341.61,,,,,,,,301.79,,,,,,,,327.33,,,,,,,371.88,353.25,359.18,363.69,375.54,379.74,,,,,337.79,358.21,,
2020-07-10 22:14:27.456000,L8,,371.43,270.86,343.60,373.92,389.17,,,,,367.25,356.72,362.59,354.55,340.55,333.67,330.39,314.56,342.33,350.83,348.53,342.44,335.76,347.39,348.40,344.43,340.60,338.53,330.68,317.01,324.48,327.13,323.68,319.20,322.01,324.07,316.14,303.38,280.38,316.01,315.11,305.89,311.52,314.34,302.24,299.49,295.59,,,,349.75,350.94,346.09,347.03,366.61,371.81,369.78,370.34,369.12,365.76,346.55,338.67,329.14,330.96,,,,,,,,,299.91,,,,,,,,329.47,,,,,,,369.15,351.11,355.94,362.02,375.19,377.38,,,,,336.21,356.94,,
2020-07-17 22:20:40.662000,L8,,357.31,,,,,,,,,,,,,,,,,310.23,333.97,333.17,329.27,320.92,330.50,328.60,328.16,326.78,324.90,317.09,305.84,308.97,311.33,307.15,283.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.13,335.67,341.33,346.50,358.37,362.96,,,,,319.22,,,
2020-07-26 22:14:32.385000,L8,,371.86,287.57,339.26,372.47,386.19,,,,364.51,363.35,355.22,360.61,352.24,338.16,332.67,328.44,315.51,340.32,349.00,346.67,339.98,333.98,343.31,340.93,341.67,338.99,338.08,328.04,317.81,324.11,323.52,320.16,316.73,323.20,321.85,317.66,303.07,278.54,313.88,315.42,303.52,311.82,312.81,300.89,299.01,296.64,,,,346.78,349.60,345.30,344.69,362.70,370.79,369.85,367.62,367.82,366.16,344.25,335.24,328.17,,,,,,,354.84,344.64,333.04,,,,,,,,,323.87,,,,,,,366.43,352.53,356.06,357.75,374.79,376.22,,,,,333.31,356.19,,
2020-08-27 22:14:44.105000,L8,,357.84,250.76,,,,,,,,,,,,,,,,309.35,335.92,333.53,329.18,320.81,330.55,328.43,327.11,326.89,324.77,315.79,304.45,309.52,310.08,306.32,287.00,,,,,,,,,,,,,,,,,,,,,,,328.55,351.34,353.38,351.11,307.61,,,,,,,,,,,,,,,,,,,,,,,,,,,355.37,340.99,343.49,349.34,360.44,365.65,,,,,320.24,338.38,,
2020-09-19 22:21:03.690000,L8,,368.02,301.85,336.27,368.95,388.42,,,,356.50,346.70,339.51,350.66,345.71,331.58,329.04,329.84,316.33,333.28,350.25,346.79,340.83,334.34,342.51,340.50,338.79,342.77,338.50,330.33,320.13,322.76,323.52,322.11,318.01,326.49,323.96,317.59,306.53,280.16,312.40,315.73,314.02,318.39,319.96,306.69,298.76,299.06,,,,352.54,353.13,351.55,347.61,369.78,372.76,372.69,372.70,370.09,370.76,347.71,335.63,329.95,335.22,345.03,,,,,,,,311.65,343.43,,,,,,,331.80,,,,,,,367.23,358.65,348.45,352.54,366.61,375.81,,,,,335.27,361.39,,
2020-10-14 22:14:56.808000,L8,,369.13,296.42,340.39,369.66,389.89,,,355.93,355.28,353.61,350.75,350.62,346.55,334.61,318.15,326.67,313.78,330.13,343.96,345.25,344.73,333.26,345.75,341.64,343.13,341.25,339.94,329.02,321.05,328.80,322.95,320.74,315.85,322.91,321.93,317.28,304.54,283.30,326.86,341.45,327.48,331.34,335.88,351.44,,,,,,349.05,355.09,350.61,348.79,368.66,376.22,373.58,367.97,365.26,361.23,346.24,336.46,327.34,333.82,,,,,,,,,,,,,,,,,325.40,,,,,,,,,,358.40,368.26,373.31,,,,,331.65,358.22,,
2020-11-22 22:21:06.915000,L8,,385.18,306.31,349.13,382.35,,,,,358.96,352.85,352.82,357.42,348.69,334.80,328.62,331.78,319.89,337.06,354.12,351.03,349.79,352.21,350.82,353.42,344.50,343.37,342.23,334.85,322.90,328.29,333.56,324.86,323.36,333.16,328.97,323.09,310.84,285.65,320.30,319.55,314.18,314.79,324.30,316.72,318.72,313.64,,,,354.75,357.00,352.45,353.08,369.76,373.99,373.26,376.19,369.71,366.77,348.65,341.79,334.08,341.58,344.85,,,,,,,,309.67,,,,,,,,334.83,,,,,,,372.65,359.35,365.63,374.48,382.79,383.05,,,,,341.88,359.65,,
2021-02-19 22:14:39.648000,L8,,370.90,301.93,322.23,370.13,382.69,389.54,,,357.39,348.62,350.67,352.89,346.33,332.92,325.39,327.99,314.26,329.40,345.04,340.64,335.37,327.92,336.34,334.36,330.99,331.97,328.93,318.80,309.38,314.08,316.80,313.57,311.13,317.88,319.27,313.42,301.95,274.73,305.35,307.90,303.44,309.71,306.88,300.92,296.53,294.28,,,,344.10,344.81,341.75,342.46,361.68,367.58,367.93,363.86,362.01,360.22,344.59,335.71,328.15,,,,,,,,,,,,,,,,,,320.44,,,,,,,363.94,350.25,353.25,358.61,371.29,377.81,,,,,327.97,355.03,,
2021-03-30 22:20:34.287000,L8,,371.56,305.11,332.18,377.54,390.58,,,,,362.97,368.28,346.90,350.18,340.64,333.44,332.84,324.59,339.32,346.69,346.35,335.68,333.05,337.95,338.90,337.62,335.09,333.54,324.52,312.85,319.57,320.40,318.49,315.35,321.98,321.56,316.17,303.04,282.16,309.10,309.36,304.39,311.79,309.82,304.15,300.98,300.68,,,,353.69,352.91,355.19,346.54,369.47,374.67,367.81,359.12,359.54,355.86,347.47,329.71,326.48,,,,,,,356.20,341.31,333.67,303.61,,,,,,,,329.73,,,,,,,372.75,353.57,357.93,358.65,372.41,378.03,,,,,325.81,352.36,,
2021-06-11 22:14:25.766000,L8,,374.59,299.66,340.63,376.71,,,,,,374.62,366.18,365.66,358.92,344.91,337.86,332.52,320.80,347.82,352.29,347.23,342.56,334.47,343.28,340.72,340.21,336.68,337.04,329.31,314.01,322.09,322.20,323.11,318.58,323.06,323.44,319.64,309.09,283.82,314.05,309.67,303.69,315.77,316.55,311.70,309.31,309.98,,,,353.01,354.26,350.16,349.08,368.70,372.88,371.03,368.47,368.50,366.32,350.96,340.47,332.72,333.97,342.55,,,,,365.49,348.55,340.15,310.30,,,,,,,,335.75,,,,,,394.46,374.26,356.47,361.74,364.13,377.16,378.97,,,,,333.77,359.53,,
2021-06-18 22:20:38.709000,L8,,374.75,271.58,341.30,379.77,,,,,,376.75,372.97,368.21,360.68,347.74,338.23,334.57,320.71,346.64,353.05,349.40,345.19,334.21,345.63,342.70,342.15,341.00,338.83,332.86,317.93,327.96,325.45,323.12,320.71,324.79,329.31,325.59,309.13,280.22,315.95,315.70,307.89,315.60,314.03,306.79,304.23,309.76,,,,349.04,352.21,348.10,347.37,367.11,374.08,371.04,370.56,368.65,365.85,350.24,340.17,334.08,,,,,,,368.23,350.64,339.19,314.01,,,,,,,,330.21,,,,,,,375.71,358.98,366.28,369.83,382.36,379.59,,,,,335.73,358.70,,
2021-08-05 22:20:52.997000,L8,,372.39,264.29,331.40,372.13,384.80,389.99,,,,363.20,356.28,359.68,354.62,339.30,332.64,329.64,316.68,336.53,349.88,344.41,338.97,332.38,340.39,338.05,337.98,337.15,335.66,327.62,311.20,317.99,319.18,317.92,313.66,318.53,320.22,315.77,302.16,273.04,309.63,307.66,303.00,309.65,310.46,306.18,301.87,301.70,,,,347.25,347.38,345.28,347.39,368.14,373.63,369.29,368.24,366.72,361.01,345.57,335.87,326.79,,,,,,,,,,,,,,,,,,325.25,,,,,,354.48,370.94,352.00,358.05,358.31,374.78,380.50,,,,,330.49,356.22,,
2021-08-30 22:14:49.951000,L8,,369.71,268.69,336.41,372.38,384.20,388.91,,,,358.20,354.49,358.12,352.34,337.53,330.05,330.69,317.57,335.54,349.12,343.45,338.64,330.19,338.35,338.24,335.35,334.55,338.56,324.99,311.17,317.50,319.49,318.30,313.53,318.19,319.64,317.02,302.62,272.58,307.64,307.21,302.20,311.25,311.87,313.13,304.78,303.90,,,,346.19,349.32,346.93,346.63,364.50,371.05,369.10,367.67,365.50,361.93,346.14,334.85,326.88,,,,,,,,,,301.42,,,,,,,,321.93,,,,,,,367.84,352.39,355.27,358.68,371.77,376.27,,,,,330.77,358.78,,
2021-09-22 22:21:05.391000,L8,,370.32,268.71,324.80,371.12,383.46,388.88,,,360.69,355.62,354.38,354.91,349.85,335.03,327.83,331.54,317.55,336.33,347.86,343.29,338.35,331.73,338.79,337.94,336.51,336.25,334.25,324.78,311.52,317.69,319.63,317.43,313.58,318.15,321.43,316.12,302.74,275.58,308.05,308.17,305.91,310.63,308.97,309.38,306.59,300.41,,,,346.91,349.36,347.85,348.57,369.75,372.27,370.51,366.28,366.27,360.27,345.28,334.91,328.78,,,,,,,,,,,,,,,,,,322.69,,,,,,,370.49,355.09,356.77,360.76,372.47,377.64,,,,,329.71,358.81,,
2021-11-02 22:15:01.893000,L8,,369.61,287.97,328.14,371.89,383.58,389.20,,353.60,353.10,346.55,346.30,349.04,345.90,330.87,321.81,329.41,316.96,331.71,347.70,343.37,337.30,329.78,338.18,337.15,333.43,333.84,331.65,322.07,311.87,317.73,320.34,317.46,312.99,319.13,321.16,317.97,303.98,277.51,306.50,307.77,306.21,314.09,311.89,309.32,303.56,299.85,,,,346.43,350.53,347.17,347.97,365.72,369.65,368.96,367.64,366.36,361.87,345.01,335.31,330.08,,,,,,,,,,,,,,,,,,326.24,,,,,,,368.65,351.55,354.70,359.25,371.83,377.31,,,,,330.12,357.61,,
2021-11-18 22:14:56.496000,L8,,368.98,288.99,330.91,372.86,383.89,389.26,,353.18,352.05,345.86,346.08,348.47,346.65,330.21,320.93,329.33,316.14,332.30,346.72,342.20,336.26,328.91,336.79,334.60,331.94,331.60,330.84,320.68,310.24,316.08,317.19,314.43,312.48,317.81,318.51,314.08,301.16,278.80,306.14,307.34,303.43,309.55,307.66,306.04,312.22,294.77,,,,346.13,349.78,345.29,346.24,367.03,369.02,365.33,363.12,365.00,359.81,344.58,333.89,327.90,329.15,,,,,,,,,,,,,,,,,325.98,,,,,,,368.12,352.03,354.38,360.51,372.02,377.01,,,,,328.70,354.01,,
2021-12-11 22:21:08.661000,L8,,,,292.74,354.45,371.46,376.93,262.12,304.94,300.43,304.16,307.71,294.02,,,,,,,,,,,,,,321.04,314.14,305.02,290.92,302.72,305.20,302.39,,,,,,,,,,,,,,,,,,334.04,335.63,331.90,332.10,347.58,354.43,349.75,350.14,351.38,348.49,327.91,322.85,314.49,,,,,,,,,,,,,,,,,,306.81,,,,,,,,,,,,,,,,258.66,,342.26,,
2021-12-12 22:14:55.412000,L9,,367.91,291.19,324.21,372.66,383.70,389.39,,353.10,352.70,342.94,344.54,349.50,344.46,329.75,317.75,328.47,314.44,331.43,346.76,343.62,336.33,330.74,336.40,334.05,336.95,332.27,329.19,320.06,309.72,316.13,315.10,312.91,311.48,316.94,320.54,314.77,301.83,277.37,307.00,308.27,301.98,311.32,307.62,301.92,299.88,296.33,,,,345.83,348.42,343.92,346.34,362.72,368.91,367.04,362.89,364.88,361.05,344.73,335.62,329.93,,,,,,,,,,,,,,,,,,321.25,,,,,,,362.82,349.80,351.32,357.14,369.31,375.55,,,,,328.48,354.13,,
2021-12-20 22:14:55.954000,L8,,365.45,263.62,,,,,,345.54,336.25,330.31,329.94,343.08,341.60,326.52,303.50,323.94,263.83,325.69,342.73,339.62,332.81,323.91,333.92,329.51,328.12,329.65,326.88,315.19,305.83,311.82,311.92,311.03,308.02,313.23,313.46,302.86,297.62,273.36,299.60,304.06,297.97,304.37,301.24,297.45,292.65,290.15,,,,341.12,342.98,338.90,339.29,358.44,362.96,362.34,357.70,357.24,355.62,337.79,329.83,322.32,,,,,,,,,,,,,,,,,,316.52,,,,,,,358.98,349.19,346.56,353.88,366.00,372.73,,,,344.55,324.71,349.00,,
2022-01-13 22:14:50.477000,L9,,370.28,270.52,324.65,373.43,384.06,389.70,,356.90,353.47,346.05,347.68,352.97,348.67,334.48,324.15,330.67,318.11,335.90,348.43,342.56,337.20,327.72,337.06,334.46,330.47,330.98,329.61,320.58,309.46,315.44,317.61,314.14,312.38,317.21,318.28,313.98,302.41,276.85,303.25,305.19,300.79,306.62,303.67,298.46,296.61,294.77,,,,345.89,348.65,343.35,344.90,362.66,366.66,364.53,362.03,361.86,359.82,344.75,333.92,327.87,,,,,,,,,,,,,,,,,,321.28,,,,,,,364.45,351.05,353.47,358.75,372.15,377.15,,,,,329.58,352.64,,
2022-01-28 22:20:55.692000,L8,,373.51,266.95,332.53,374.52,384.70,390.66,,,359.20,353.43,351.86,356.96,351.65,336.35,327.12,330.96,320.00,337.06,349.12,345.36,337.72,330.29,336.68,335.13,333.24,331.74,329.36,321.33,310.54,315.99,317.40,314.77,314.89,318.81,319.25,313.51,302.68,279.69,306.67,305.20,300.14,309.18,307.11,301.02,297.31,295.43,,,,348.20,350.89,346.09,346.86,362.85,367.56,366.54,362.41,362.26,360.27,344.51,334.80,330.01,,,,,,,,,,,,,,,,,,326.62,,,,,,,369.78,353.49,355.11,362.64,375.46,379.11,,,,,329.90,352.14,,
2022-02-06 22:14:44.088000,L8,,368.98,287.35,329.43,372.43,383.12,389.11,,,358.96,349.12,350.74,355.47,347.65,334.99,325.90,329.53,317.86,335.43,346.44,340.71,335.50,326.12,334.77,333.30,329.71,329.93,327.70,319.63,307.79,313.13,315.31,313.65,310.34,315.84,316.62,311.34,301.48,275.13,302.26,303.53,298.01,305.18,301.79,298.22,296.15,294.32,,,,344.85,347.21,342.38,342.25,361.77,364.60,365.14,361.23,360.21,358.62,343.68,333.03,327.88,,,,,,,,,,,,,,,,,,321.09,,,,,,,364.42,352.18,353.39,359.07,371.46,375.73,,,,,328.24,351.44,,
2022-02-13 22:20:52.491000,L8,,375.75,306.53,332.67,377.68,389.26,,,,362.91,359.57,356.59,360.22,352.10,339.24,331.57,331.95,319.66,338.77,351.37,347.88,339.97,332.24,340.00,337.65,336.09,334.04,331.53,322.18,311.72,317.96,319.48,317.32,316.41,319.08,319.66,314.25,302.65,281.56,306.53,305.60,300.12,310.00,306.65,300.80,297.37,294.53,,,,352.21,354.32,350.11,349.04,368.66,372.25,371.00,367.01,367.80,367.22,347.10,337.89,333.12,337.01,,,,,,,,,,,,,,,,,328.00,,,,,,364.46,369.04,353.77,356.84,365.38,375.45,380.84,,,,,332.91,357.04,,
2022-02-22 22:14:38.338000,L8,,350.61,,,,,,,,,,,,,,,,,302.09,318.29,318.22,314.75,302.36,315.24,309.61,313.14,311.36,309.91,301.69,291.57,294.36,294.76,296.19,,,,,,,,,,,,,,,,,,,316.89,310.01,322.13,342.43,345.18,345.07,340.48,342.73,343.09,311.08,,,,,,,,,,,,,,,,,,,,,,355.01,,,,,343.01,330.34,336.77,342.26,356.01,359.30,,292.58,355.35,,304.10,333.08,,
2022-03-01 22:20:48.516000,L8,,371.91,309.09,331.34,377.63,387.33,390.63,,,,372.24,369.68,362.75,356.55,340.78,331.75,328.75,319.42,343.10,350.63,350.03,384.71,,,,393.43,339.36,333.86,326.37,341.80,365.16,320.34,328.89,322.17,325.67,320.99,313.73,303.29,279.88,307.76,306.39,298.67,307.20,304.37,297.62,295.05,293.04,,,,348.88,350.80,343.71,346.25,364.48,368.37,366.67,364.72,363.84,362.09,344.46,334.18,330.00,,,,,,,,,,,,,,,,,,326.24,,,,,,350.91,369.42,351.64,357.32,361.08,372.06,385.16,,,,,,354.17,,
2022-03-02 22:14:37.725000,L9,,371.24,269.34,324.47,374.06,382.95,389.09,,,359.92,353.39,351.69,357.28,348.64,336.43,327.32,329.68,317.94,333.22,346.26,342.17,336.17,328.56,336.18,333.08,329.80,330.32,327.27,318.88,308.82,314.74,315.41,313.44,312.70,315.61,317.85,311.93,302.20,274.92,303.88,304.02,298.00,307.26,304.92,298.99,297.01,294.21,,,,345.23,345.88,342.05,341.51,361.23,365.56,365.41,361.58,360.37,359.64,342.81,332.06,327.59,,,,,,,,,,,,,,,,,,320.35,,,,,,,363.72,351.65,354.86,363.94,373.15,377.25,,,,,327.65,352.58,,
2022-03-09 22:20:49.257000,L9,,370.52,271.01,324.77,373.51,384.21,390.85,,,362.21,356.14,354.91,359.24,349.04,337.47,329.68,330.44,317.98,337.09,348.03,341.96,336.73,328.51,336.72,335.25,331.00,330.44,327.81,319.74,309.61,314.94,316.69,314.11,313.73,316.84,319.15,314.46,302.60,277.81,305.53,305.44,299.22,306.37,304.81,299.63,297.01,294.25,,,,344.36,347.36,342.24,344.58,363.49,367.12,364.96,363.55,361.77,360.06,344.12,333.42,329.55,,,,,,,,,,,,,,,,,,320.86,,,,,,,367.77,353.20,354.70,359.12,371.18,375.71,,,,,328.89,353.48,,
2022-04-02 22:20:31.499000,L8,,373.47,309.48,326.15,341.42,,,,,,379.32,367.39,369.71,361.49,346.65,340.04,374.65,366.98,382.57,349.21,264.25,,359.62,347.79,378.34,349.52,382.10,323.69,,,,,,,,,,,,337.97,321.09,304.12,309.30,307.56,302.74,297.21,294.30,,,,340.52,343.73,339.79,339.07,357.43,361.17,361.52,359.23,358.24,356.95,350.04,337.47,361.71,354.26,342.78,,,,,363.84,350.11,338.14,303.86,,,,,,,,318.92,,,,,,376.79,373.91,358.84,358.06,365.08,374.78,381.68,,,,,,352.23,,
2022-04-10 22:20:41.030000,L9,,369.82,278.22,333.34,373.28,384.02,389.71,,,,359.15,354.64,360.41,351.04,338.87,330.31,330.21,317.47,336.02,348.29,343.98,336.92,329.67,337.95,335.84,331.37,331.88,328.69,321.05,312.04,317.88,317.71,316.86,313.09,316.28,318.47,317.54,304.07,273.26,306.44,306.23,298.59,,,,,,,,,346.33,347.87,342.53,342.56,362.10,367.11,366.18,362.63,363.56,359.91,344.99,334.52,329.74,,,,,,,,,,,,,,,,,,320.00,,,,,,371.28,367.81,351.06,355.74,360.86,372.64,376.26,,,,,331.01,352.62,,
2022-05-04 22:20:37.713000,L8,,373.96,273.02,343.98,379.03,390.45,,,,,373.02,361.68,367.55,359.18,345.69,337.13,333.89,323.00,346.75,353.75,348.14,343.20,332.18,340.37,338.27,338.35,336.44,333.07,326.64,316.45,321.85,320.48,322.00,319.95,321.63,321.56,320.52,306.84,285.30,309.47,309.00,300.42,311.64,308.40,305.70,305.03,303.37,,,,350.84,352.65,347.66,346.70,365.69,373.49,370.11,370.77,368.11,361.42,348.87,338.72,333.93,,,,,,349.32,363.75,349.10,340.24,306.90,,,,,,,,331.95,,,,,,368.73,376.15,352.91,358.57,364.33,376.13,377.97,,,,,334.53,359.56,,
2022-05-05 22:14:18.830000,L9,,372.13,271.16,343.60,374.63,386.99,,,,,371.01,364.03,363.58,357.22,343.33,334.78,332.26,321.38,346.15,351.34,346.66,339.85,330.83,337.99,336.52,335.91,333.19,331.32,324.25,313.99,320.35,319.66,320.08,317.37,318.88,321.18,317.62,305.62,283.91,310.37,306.86,299.94,309.06,307.54,306.85,304.46,296.71,,,,350.80,351.64,346.26,346.61,364.73,372.47,367.08,367.07,366.04,361.34,346.15,336.79,332.07,,,,,402.62,404.31,404.05,411.33,402.56,304.13,,,,,,,,333.19,,,,,,376.09,372.80,355.93,355.80,359.88,374.20,376.84,,,,,331.35,356.48,,
2022-05-28 22:20:18.438000,L9,,352.17,,311.11,357.98,359.14,361.69,360.20,,,,,,,,,,,317.13,335.44,327.83,319.57,310.10,319.44,318.89,321.08,320.04,316.65,308.63,298.45,304.28,305.44,304.90,267.89,,,,,,,,,,,,,,,,,334.70,334.42,327.93,326.99,348.45,355.37,334.35,349.52,353.02,347.53,330.86,319.18,315.27,,,,,,,,,,,,,,,,,,305.30,,304.51,263.50,250.89,227.91,,354.35,316.90,342.14,346.08,358.75,361.81,343.93,,312.80,,313.21,339.53,,
2022-06-05 22:20:51.340000,L8,,357.06,,,,,,,,,,,,,,,,,323.14,339.21,333.15,327.47,316.75,324.56,325.43,324.28,322.82,322.15,315.09,302.23,307.58,309.85,308.78,275.61,,,,,,,,,,,,,,,,,334.48,335.19,333.26,329.54,352.55,359.07,336.66,353.51,355.92,351.00,331.68,323.56,317.12,,,,,,,,,,,,,,,,,,303.98,,,,,,,358.26,333.92,345.25,345.89,360.80,365.14,,,,,317.28,343.47,,
2022-06-14 22:14:46.889000,L8,,366.27,265.31,333.03,375.75,383.68,390.41,,,,370.87,372.71,366.76,358.53,344.06,339.56,335.15,320.11,359.16,338.34,377.69,323.73,333.43,331.76,,,367.34,362.64,339.92,318.36,320.83,313.42,311.42,290.68,298.86,276.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.53,368.09,349.56,352.01,355.87,370.24,374.78,,,,,374.10,,,
2022-06-21 22:21:00.653000,L8,,278.94,,309.84,312.63,319.53,328.36,329.27,,,,,,,,,,,318.16,335.22,324.42,318.40,,,321.30,320.79,317.24,318.71,309.79,299.03,304.11,307.51,305.40,266.36,,,,,,,,,,,,,,,,,,,,,,,,337.16,352.40,348.67,316.42,318.21,313.08,,,,,,,,,,,,,,,,,,,,,,,,,,,285.20,343.94,356.50,363.85,255.01,324.57,,,,337.07,,
2022-06-22 22:14:26.439000,L9,,340.12,,,,,,350.58,,,,,,,,,,295.05,317.80,334.04,326.68,315.46,,,313.10,316.36,315.75,313.29,304.57,297.94,300.14,303.34,299.83,,,,,,,,,,,,,,,,,,,,,,,,,348.16,351.42,346.98,315.09,318.60,313.02,,,,,,,,,,,,,,,,,,,,,,,,,,,335.76,337.44,355.29,306.00,322.52,,,,,337.12,,
2022-07-15 22:20:36.379000,L9,,346.82,,307.39,353.99,357.73,356.25,352.37,,,,,,,,,,,315.17,330.34,323.52,316.39,307.81,317.99,316.56,315.88,318.56,314.60,306.46,298.16,303.14,304.06,302.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.16,341.01,356.96,359.57,342.19,,,,307.57,,,
2022-07-23 22:21:07.605000,L8,,350.93,,306.94,353.25,360.08,360.92,361.66,,,,,,,,,,,318.55,289.78,324.40,320.13,309.07,320.14,316.81,318.74,316.59,316.95,308.81,299.43,304.13,305.00,305.20,271.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.55,,,,,,,338.29,343.85,356.06,361.21,355.30,270.03,318.29,,309.02,,,
