dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,nzd0296-0037
2023-03-15 22:00:36.469000,L8,320.79,316.50,302.70,293.59,287.78,286.14,281.88,275.03,268.29,268.75,266.31,274.48,251.14,,,,,,,,,,,250.54,257.40,258.26,249.79,265.26,259.30,275.78,279.96,271.58,273.41,277.17,281.83,288.18,281.53,267.24,277.64,279.98,271.97,265.62,268.61,255.21,253.39,254.47,249.01,254.29,265.36,285.41,293.34,309.94,
2023-03-24 21:54:18.356000,L8,,,,334.43,347.88,346.53,340.93,328.22,334.12,307.41,,,332.52,336.11,309.06,369.09,305.35,299.27,,292.01,294.83,285.79,260.15,285.61,307.01,313.22,361.18,353.71,346.78,348.13,372.40,383.77,364.87,362.84,347.63,330.23,324.45,319.13,323.05,318.57,312.97,309.20,302.34,307.16,300.62,306.38,305.73,310.07,309.77,323.90,324.67,336.28,289.09
2023-04-09 21:54:03.410000,L8,308.97,301.01,293.64,284.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24 22:00:04.332000,L9,318.13,312.06,301.02,295.61,285.45,278.05,282.77,274.02,269.07,258.18,262.67,277.75,253.92,,,,,,,,,,,250.61,257.78,257.59,246.99,266.56,263.25,278.04,280.15,272.21,274.69,277.25,282.32,281.25,291.95,269.32,281.68,290.45,275.80,266.71,264.37,254.53,252.90,255.05,251.07,257.33,265.34,302.04,306.46,310.63,
2023-04-24 22:00:28.290000,L9,386.87,387.62,377.05,364.63,352.78,293.22,295.92,289.19,290.82,299.66,290.94,293.37,296.37,276.62,271.60,273.03,279.81,277.67,280.67,289.91,274.82,275.55,243.25,287.45,292.35,298.29,294.23,299.33,303.99,311.30,313.12,301.61,306.84,309.36,313.16,314.14,310.10,304.73,308.23,307.04,296.73,295.62,295.33,285.95,294.34,290.17,297.55,293.93,301.33,313.46,322.27,324.43,277.83
2023-05-11 21:53:46.267000,L8,334.92,328.27,321.43,322.54,304.66,297.36,304.08,301.05,299.57,297.97,303.89,299.50,387.11,349.71,362.46,280.61,277.77,274.92,279.70,281.07,278.73,271.39,244.36,287.82,296.23,296.54,293.79,304.09,302.18,306.43,311.86,306.53,306.87,315.50,319.43,314.84,319.86,298.80,305.99,309.65,302.45,299.57,300.77,300.33,294.82,285.56,283.74,300.10,295.18,310.83,397.91,,283.27
2023-05-27 21:53:47.134000,L8,307.07,293.13,291.92,283.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.60,268.44,267.44,257.80,229.97,254.38,245.87,245.78,244.09,,,,,,,
2023-06-12 21:53:55.143000,L8,323.44,314.61,309.77,299.06,285.49,282.97,280.26,278.80,273.24,263.20,269.45,278.14,255.30,,,,,,,,,,,255.25,264.54,261.05,251.73,269.65,269.19,281.82,283.55,277.14,277.98,278.14,282.02,281.98,286.50,272.98,286.28,307.14,271.22,267.81,268.14,255.48,254.51,253.59,251.92,262.77,269.70,288.43,308.94,315.27,
2023-06-19 21:59:43.432000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.15,294.44,
2023-06-20 21:53:48.080000,L9,307.48,295.76,292.63,281.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 21:59:38.366000,L9,306.52,300.60,292.67,282.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05 21:59:54.923000,L8,305.06,292.10,288.47,280.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-05 22:00:18.878000,L8,338.63,327.73,331.69,326.67,320.20,311.03,315.35,305.26,303.72,306.56,308.25,358.88,383.99,310.81,310.74,304.66,300.34,290.68,287.33,295.35,299.92,289.45,301.16,300.83,313.22,305.27,308.94,318.24,314.36,318.40,323.73,319.04,357.65,335.24,329.40,330.30,328.13,318.75,326.24,321.30,307.79,304.38,299.36,292.15,301.35,304.70,310.67,312.26,322.71,320.85,321.04,334.86,298.47
2023-07-14 21:54:10.811000,L8,325.12,313.79,309.15,303.17,287.56,284.70,285.35,286.52,272.48,265.99,271.37,277.99,265.35,,,,,,,,,,,254.77,266.28,260.93,250.20,268.59,269.31,313.15,285.21,279.21,280.86,278.33,276.27,280.37,284.86,275.11,295.87,313.60,292.36,271.92,276.50,253.39,251.41,251.61,242.50,252.82,261.38,301.86,311.40,315.22,
2023-07-29 21:59:55.326000,L9,301.81,286.42,284.63,280.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29 22:00:19.281000,L9,320.51,310.43,305.15,303.29,287.69,287.82,282.89,276.59,273.53,263.22,269.54,276.43,256.06,,,,,,,,,,,251.72,264.56,259.81,248.74,267.31,263.30,279.26,283.63,275.95,277.93,275.70,274.67,278.67,283.85,268.95,284.52,286.98,270.69,267.27,267.41,252.31,250.60,250.56,245.22,254.68,265.89,286.23,311.90,313.45,
2023-07-30 21:54:18.379000,L8,323.53,313.78,306.46,304.91,292.61,291.51,295.15,281.29,276.78,267.23,270.52,282.43,259.88,,,,,,,,,,,255.76,265.27,260.13,249.09,271.02,269.24,287.25,284.96,278.88,279.56,280.43,280.94,281.89,285.49,273.03,290.28,314.52,304.00,272.67,274.98,255.75,254.85,252.65,248.07,255.52,269.15,298.75,313.58,320.41,
2023-08-14 22:00:01.525000,L9,327.95,318.23,307.57,307.82,292.36,292.63,283.85,291.65,278.95,272.24,269.57,284.43,264.34,264.86,263.47,255.84,249.03,247.62,245.87,262.49,248.54,,,257.27,267.38,264.13,256.89,268.96,270.31,290.33,285.51,277.99,279.54,281.21,284.82,289.41,301.00,275.96,292.31,309.55,293.43,269.35,275.68,256.78,255.78,256.21,250.79,259.92,274.26,306.72,309.26,323.18,
2023-08-14 22:00:25.488000,L9,303.21,288.32,287.92,281.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-15 21:54:24.024000,L8,335.79,330.50,327.85,336.58,303.25,291.99,297.04,317.01,300.12,304.98,315.72,303.01,315.79,306.66,298.18,293.04,291.15,288.31,293.26,288.95,285.64,217.38,,297.40,308.98,308.60,307.98,317.57,311.60,311.76,308.79,319.86,317.73,322.35,328.18,330.70,325.26,304.54,325.79,321.94,315.62,308.23,304.64,307.72,303.80,301.99,300.24,308.12,322.00,317.04,328.82,338.66,
2023-08-30 22:00:11.536000,L9,321.58,314.25,308.10,301.86,295.56,291.02,285.25,282.89,274.46,263.09,267.51,283.05,261.45,,,,,,,,,,,253.83,267.35,260.66,249.09,268.23,269.86,297.82,283.79,277.05,278.53,279.06,283.23,292.53,288.69,271.14,287.33,309.63,294.72,268.60,288.90,254.46,252.50,251.93,244.57,255.80,269.80,306.91,310.05,319.04,
2023-08-30 22:00:35.499000,L9,320.54,312.94,306.92,300.71,294.28,290.31,283.99,282.38,271.54,262.32,267.18,281.77,259.46,,,,,,,,,,,251.83,266.14,259.60,248.33,267.55,268.92,296.65,282.69,275.73,278.08,278.05,281.29,291.69,287.00,270.41,287.10,308.37,294.08,267.55,279.11,253.96,251.53,250.52,242.76,254.77,267.60,305.72,309.13,317.45,
2023-08-31 21:54:28.141000,L8,324.74,315.78,310.20,312.40,303.55,293.59,286.41,283.73,276.70,265.03,269.83,278.62,262.06,,,,,,,,,,,254.79,266.90,260.73,250.19,269.06,267.06,304.95,285.85,278.80,280.52,280.10,285.91,312.99,291.71,272.50,320.19,316.95,297.92,274.43,292.70,254.63,291.18,252.07,245.56,256.80,292.70,308.72,318.01,320.21,
2023-09-07 22:00:13.876000,L8,325.88,311.08,305.69,302.38,292.24,292.34,284.53,278.55,271.56,262.96,267.18,282.01,256.55,,,,,,,,,,,253.76,263.30,260.24,248.61,268.10,267.69,303.31,284.68,273.65,277.77,278.82,285.21,294.87,290.18,271.03,317.00,309.12,308.09,268.88,272.22,254.67,252.20,252.46,246.64,256.34,271.06,309.05,312.68,322.76,
2023-09-07 22:00:37.835000,L8,321.06,307.56,303.77,296.97,288.07,285.98,278.55,274.37,269.51,260.97,263.93,278.30,253.63,,,,,,,,,,,249.68,259.24,258.09,245.89,265.11,263.35,298.32,281.17,271.60,275.50,275.57,277.10,282.35,283.99,267.89,302.94,306.22,304.62,263.90,263.08,252.70,249.22,248.35,242.73,254.33,266.15,303.36,306.22,317.92,
2023-09-15 22:00:20.114000,L9,321.54,307.69,305.36,298.33,287.84,285.60,277.11,274.49,269.54,261.86,263.37,276.96,254.82,,,,,,,,,,,248.93,260.71,259.17,247.46,265.89,264.27,290.92,281.87,273.27,274.87,277.47,277.54,285.07,280.88,268.54,285.63,290.79,291.59,265.55,267.16,253.69,251.39,251.51,243.95,256.02,269.37,295.74,311.22,314.46,
2023-09-15 22:00:44.069000,L9,323.35,309.16,306.28,302.35,288.78,289.45,280.04,275.92,269.89,262.64,265.17,276.71,255.45,,,,,,,,,,,249.57,261.70,259.87,248.43,266.37,264.51,296.33,283.09,273.89,275.58,278.30,278.65,293.50,283.22,269.52,288.04,297.79,294.76,268.38,270.18,254.17,252.04,252.13,244.93,256.65,271.22,303.99,313.85,316.44,
2023-09-16 21:54:32.382000,L8,318.75,305.43,303.40,297.45,285.50,279.19,269.73,270.61,268.12,258.95,262.30,273.86,252.32,,,,,,,,,,,248.01,257.77,258.36,243.67,264.08,260.95,280.21,281.95,270.88,274.70,275.26,275.94,276.79,281.03,266.68,280.32,304.26,271.82,258.79,262.66,251.58,248.92,248.92,244.30,255.29,265.16,281.53,289.99,301.71,
2023-10-09 22:00:24.593000,L8,316.13,301.14,297.85,309.87,288.31,296.28,293.24,287.79,272.08,260.32,263.93,276.58,254.06,,,,,,,,,,,250.37,262.90,260.54,250.01,265.27,264.09,280.50,281.60,273.10,276.81,275.91,284.02,298.24,285.38,,,,,,,,,,260.01,327.84,274.39,290.36,291.67,,
2023-10-09 22:00:48.556000,L8,316.87,301.34,298.12,312.56,288.44,298.36,295.55,296.22,271.93,260.49,264.28,276.80,254.75,,,,,,,,,,,250.37,263.17,260.40,250.10,265.22,264.43,280.81,282.08,273.34,277.70,276.19,284.71,300.06,286.29,,,,,,,,,,262.58,332.28,276.51,294.79,292.84,,
2023-10-18 21:54:36.936000,L8,324.92,310.97,307.61,300.19,291.81,285.98,277.64,270.25,270.75,261.67,261.88,275.63,255.17,,,,,,,,,,,252.70,263.92,263.39,250.66,268.01,267.81,285.05,282.68,275.83,277.00,279.04,285.04,288.79,284.74,270.16,281.68,307.41,278.72,267.16,269.10,255.71,255.46,256.53,252.68,264.19,272.10,291.56,312.77,307.15,
2023-11-03 21:54:40.653000,L8,319.17,304.20,301.26,293.52,287.20,276.05,267.02,268.82,270.10,256.45,255.78,,,,,,,,,,,,,245.13,254.67,254.19,244.00,261.08,260.96,278.78,279.56,267.22,269.25,271.76,274.13,276.66,283.77,264.08,274.54,279.06,269.89,258.06,263.90,253.23,250.32,251.50,248.27,256.68,268.22,257.11,,,
2023-11-11 21:54:39.153000,L9,319.05,305.24,303.04,292.58,287.45,277.74,273.14,267.26,268.48,258.22,257.16,271.18,248.31,,,,,,,,,,,246.91,257.75,254.84,245.89,264.92,262.49,279.68,276.62,270.03,272.09,272.68,278.93,271.52,273.31,264.49,274.28,279.19,269.97,265.00,263.24,252.99,251.70,253.76,249.25,257.52,268.51,285.94,293.32,300.43,
2023-11-26 22:00:29.850000,L8,335.49,327.65,314.12,318.01,313.83,299.36,299.50,291.21,276.74,272.11,262.87,276.48,255.98,,,,,,,,,,,264.45,269.84,261.53,250.85,271.28,268.57,296.68,285.42,275.40,299.67,295.53,299.98,311.26,297.02,270.75,307.16,313.99,301.38,293.46,295.73,291.20,294.03,293.37,294.50,264.58,301.97,311.62,323.45,320.64,
2023-12-13 21:54:46.314000,L9,313.58,299.07,301.08,289.00,283.84,276.34,267.17,262.02,267.04,255.13,247.96,,,,,,,,,,,,,246.13,252.51,253.89,245.11,261.02,257.90,275.06,272.95,266.76,270.13,271.10,,,,262.19,272.18,278.51,271.36,262.97,261.29,252.60,251.37,253.99,250.76,257.12,268.36,283.91,291.52,298.71,
2023-12-20 22:00:35.660000,L9,314.66,300.00,300.76,287.93,284.18,274.41,267.16,263.48,268.47,257.14,256.30,271.34,246.81,,,,,,,,,,,250.21,256.60,257.23,247.55,262.58,259.37,275.75,275.35,268.85,273.55,275.43,280.61,270.25,278.96,264.52,273.64,294.43,281.65,265.09,264.70,253.64,252.43,256.25,254.15,257.99,271.16,288.80,299.30,301.72,
2023-12-20 22:00:59.619000,L9,314.59,299.84,300.65,287.78,284.11,274.38,267.13,263.51,268.44,257.10,256.28,271.32,246.78,,,,,,,,,,,250.19,256.53,257.12,247.49,262.50,259.39,275.70,275.29,268.82,273.47,275.29,280.58,270.23,278.91,264.34,273.48,294.69,281.83,264.98,264.62,253.57,252.36,256.18,254.12,257.93,271.10,288.73,299.22,301.59,
2024-01-06 21:54:33.617000,L8,327.79,323.81,322.32,313.82,328.15,320.49,,372.34,280.39,277.82,291.94,285.42,314.82,365.68,345.82,259.18,245.29,246.83,251.86,252.91,267.66,,,263.56,267.59,270.68,260.00,271.60,274.20,288.65,299.94,280.16,281.03,286.20,295.95,300.10,285.75,276.22,286.60,295.48,280.45,272.02,271.99,260.80,261.44,268.02,263.59,269.11,275.48,291.10,306.12,312.46,
2024-01-13 22:00:23.000000,L8,311.87,295.81,298.65,291.68,284.62,271.86,266.12,261.09,,,,,,,,,,,,,,,,251.18,253.57,258.08,246.55,262.37,257.42,276.12,272.29,266.83,272.66,277.22,286.95,296.01,272.57,267.55,277.74,286.35,272.45,263.11,269.60,254.62,255.01,256.98,257.35,261.64,272.66,288.66,303.19,303.70,
2024-01-13 22:00:46.963000,L8,313.05,296.77,299.74,293.32,285.17,273.25,267.30,261.95,,,,,,,,,,,,,,,,252.24,254.81,259.08,247.65,263.27,258.18,276.80,274.10,268.22,273.92,278.55,287.53,296.99,274.54,268.42,278.88,287.19,275.36,264.44,271.29,255.00,255.73,257.57,258.04,262.78,273.58,289.81,305.16,304.75,
2024-02-06 22:00:34.132000,L9,315.10,298.74,301.52,295.27,284.74,278.04,270.51,263.76,,,,,,,,,,,,,,,,251.83,256.94,258.36,247.21,262.91,259.45,277.96,276.94,270.37,275.14,279.58,288.94,303.05,281.60,267.27,280.99,303.03,280.29,265.67,269.64,255.85,256.44,258.46,258.55,263.01,272.51,287.87,298.61,302.99,
2024-02-06 22:00:58.082000,L9,315.26,298.71,301.59,295.47,284.98,278.48,271.13,263.90,,,,,,,,,,,,,,,,251.84,256.62,258.38,247.11,263.06,259.73,278.08,276.78,270.46,275.27,279.75,289.26,305.98,281.98,267.42,281.41,304.06,282.18,266.16,270.11,255.93,256.50,258.64,258.87,263.26,272.65,288.04,299.44,303.52,
2024-02-07 21:54:34.667000,L8,317.71,305.30,303.80,298.09,287.16,281.66,279.42,263.94,268.60,258.23,260.17,271.44,249.88,,,,,,,,,,,253.84,258.36,259.18,248.30,265.14,264.90,279.31,278.89,272.28,276.30,282.16,291.30,323.89,287.80,268.73,282.76,307.94,284.53,271.11,272.67,257.21,260.96,262.57,261.25,267.06,274.39,288.15,302.60,305.85,
2024-02-14 22:00:19.314000,L8,313.96,300.08,299.78,294.98,284.83,274.09,267.91,262.50,266.53,254.84,255.47,268.88,,,,,,,,,,,,248.24,254.63,256.62,245.28,262.43,256.69,275.68,276.94,269.37,273.61,276.37,285.46,296.75,281.21,264.21,276.87,284.66,272.30,266.01,266.92,254.57,253.88,255.97,256.04,259.34,270.38,287.34,294.40,300.60,
2024-02-14 22:00:43.269000,L8,313.79,299.73,299.47,295.04,284.74,274.81,267.88,262.33,266.38,254.76,255.46,268.87,,,,,,,,,,,,248.37,254.67,256.92,245.32,262.28,256.79,275.70,276.98,269.08,273.66,276.25,285.83,299.11,281.33,264.70,277.44,285.90,272.51,266.61,267.10,254.64,253.96,256.07,256.29,259.84,270.74,288.17,296.15,301.00,
2024-02-15 21:54:42.290000,L9,331.83,330.53,316.52,304.81,286.53,302.72,290.18,264.29,269.05,262.30,259.49,268.63,250.32,,,,,,,,,,,249.36,264.85,259.58,248.42,268.26,256.65,280.57,284.00,269.51,270.43,275.67,286.22,292.53,277.05,261.89,270.33,274.72,268.22,265.46,263.37,253.82,254.28,257.33,257.61,263.67,270.52,286.18,302.73,305.70,
2024-02-23 21:54:31.007000,L8,315.33,299.63,302.40,292.78,285.54,278.68,269.42,264.57,267.85,255.68,258.81,271.30,247.85,,,,,,,,,,,251.01,254.35,256.84,247.53,262.60,258.98,277.05,278.15,269.04,274.15,278.70,285.65,290.45,281.27,267.28,278.64,293.25,275.02,268.47,272.58,255.84,254.37,256.19,257.24,262.61,272.22,289.84,310.39,306.59,
2024-03-01 22:00:12.744000,L8,321.07,305.07,303.92,294.34,287.65,276.90,276.71,264.60,268.71,258.20,261.10,276.06,250.13,,,,,,,,,,,253.00,257.89,259.51,249.79,267.68,264.47,280.17,279.92,271.49,274.30,280.26,286.53,288.37,277.59,268.58,280.06,285.66,276.85,268.37,268.08,256.33,256.14,258.05,258.89,264.82,271.94,285.66,298.23,304.61,
2024-03-01 22:00:36.699000,L8,319.38,302.95,303.07,293.35,286.64,275.33,274.37,263.74,268.12,257.40,260.14,274.49,248.92,,,,,,,,,,,251.77,256.46,258.89,248.95,266.91,262.68,279.31,278.67,270.43,273.58,279.30,285.59,287.31,275.97,268.24,279.25,284.90,274.26,267.10,267.12,255.96,255.70,257.63,258.21,263.98,271.26,284.81,297.06,303.40,
2024-03-09 22:00:26.085000,L9,313.03,298.22,300.92,291.22,283.06,272.13,264.46,260.76,,,,,,,,,,,,,,,,248.12,252.76,256.10,245.77,263.12,258.34,276.61,271.74,267.15,273.13,277.87,283.56,282.34,272.15,265.93,277.10,283.45,270.67,259.31,263.49,253.84,254.39,255.62,256.11,261.44,270.47,285.47,293.65,298.68,
2024-03-09 22:00:50.044000,L9,312.70,297.90,300.72,291.04,282.82,271.94,263.82,260.35,,,,,,,,,,,,,,,,248.05,252.38,256.12,245.67,263.02,257.96,276.52,271.51,266.78,273.07,277.66,283.48,282.22,271.84,266.20,277.16,283.34,270.55,259.15,263.65,253.88,254.45,255.65,256.10,261.51,270.56,285.57,293.77,298.88,
2024-03-10 21:54:19.621000,L8,313.70,298.73,301.33,290.40,282.70,271.18,266.10,262.76,267.05,255.10,256.52,,,,,,,,,,,,,248.09,253.89,255.86,244.92,261.95,257.39,276.25,272.24,267.83,273.58,277.22,281.85,280.45,275.74,264.59,276.28,284.05,269.80,262.61,265.97,254.47,253.13,256.12,255.50,261.15,270.71,286.09,295.02,298.95,
2024-03-17 22:00:02.951000,L8,315.63,301.14,301.76,292.20,283.96,273.72,268.08,264.95,,,,,,,,,,,,,,,,250.85,257.13,257.08,245.48,263.68,258.64,276.95,276.86,267.66,273.62,276.34,283.75,280.68,282.82,265.02,276.62,296.52,271.14,267.85,264.53,254.34,253.81,256.18,255.53,260.01,270.55,289.20,299.14,301.55,
2024-03-17 22:00:26.902000,L8,314.55,299.97,301.01,291.53,283.64,273.17,267.45,264.28,,,,,,,,,,,,,,,,250.65,256.00,256.68,245.01,263.26,258.13,276.69,276.03,266.94,273.20,275.76,283.47,280.53,282.27,265.05,276.22,295.31,270.81,267.39,263.78,254.22,253.70,256.09,255.36,259.45,270.40,289.30,298.64,301.09,
2024-03-18 21:54:37.578000,L9,324.95,308.96,306.02,298.21,291.35,284.47,278.67,273.83,273.63,261.72,264.88,274.02,254.39,,,,,,,,,,,254.26,259.58,260.55,254.64,268.05,265.59,280.65,282.04,273.37,278.02,282.65,290.39,302.18,291.41,272.47,291.99,300.39,291.21,277.45,279.85,264.68,262.48,267.96,267.60,271.37,281.36,296.29,312.31,313.14,
2024-04-02 21:59:51.974000,L8,326.10,312.85,305.56,297.14,290.17,285.08,282.18,275.24,271.04,261.82,265.46,276.41,252.27,,,,,,,,,,,257.47,263.62,263.68,252.00,270.11,270.07,281.63,281.80,274.17,279.09,280.60,289.69,301.07,294.15,271.93,287.01,302.24,291.04,276.94,275.03,258.12,257.91,258.50,262.59,267.58,279.74,295.85,315.29,316.33,
2024-04-02 22:00:15.929000,L8,326.81,313.21,305.58,297.57,291.32,286.53,283.65,275.96,270.90,261.86,266.17,276.51,253.14,,,,,,,,,,,257.29,263.54,263.15,251.54,270.19,270.66,281.39,281.57,274.41,278.73,280.76,289.90,301.92,295.37,271.39,287.02,303.53,292.14,278.00,276.12,257.96,257.68,258.45,262.22,266.82,281.21,296.78,315.67,316.57,
2024-04-18 21:59:42.998000,L8,323.99,310.55,304.59,296.84,288.63,292.21,281.54,276.92,270.99,261.33,265.02,276.57,253.21,,,,,,,,,,,259.13,266.12,263.23,250.49,268.47,271.14,280.70,282.29,275.04,278.87,282.31,289.17,306.02,292.72,271.87,287.00,309.15,288.26,272.58,273.08,256.57,257.61,257.12,257.40,270.15,274.88,301.71,316.12,317.44,
2024-04-18 22:00:06.948000,L8,321.06,307.53,303.07,295.55,286.77,284.14,277.06,273.63,269.23,259.33,263.19,274.00,250.47,,,,,,,,,,,255.53,263.22,259.98,248.69,267.08,268.39,278.70,279.66,272.57,277.15,280.49,286.87,297.13,288.16,269.79,284.61,304.94,278.63,269.90,270.62,255.55,256.21,255.63,255.29,264.83,272.43,294.49,308.64,312.03,
2024-04-26 21:59:52.837000,L9,316.78,301.85,302.67,295.57,281.79,277.10,267.85,263.49,268.49,255.31,260.49,271.53,246.92,,,,,,,,,,,250.30,256.31,258.42,246.43,265.10,262.44,277.59,277.42,269.05,275.55,276.39,279.41,273.92,279.58,267.30,276.97,284.07,270.68,266.00,266.69,255.33,254.79,255.96,254.09,258.86,270.23,291.07,298.44,301.67,
2024-04-26 22:00:16.792000,L9,314.45,299.71,301.02,292.45,278.27,271.80,265.30,261.99,267.09,253.71,258.63,269.41,,,,,,,,,,,,248.08,253.74,256.18,244.50,262.32,258.64,275.55,274.81,267.40,273.25,273.57,275.30,271.10,276.78,265.35,274.20,278.38,268.48,262.80,263.26,253.83,252.92,253.68,251.94,257.29,267.14,287.30,291.32,298.16,
2024-04-27 21:53:52.787000,L8,317.46,302.99,303.48,294.83,283.54,275.89,268.43,264.47,268.12,256.50,258.46,270.26,249.09,,,,,,,,,,,249.96,257.29,257.45,247.18,264.71,261.19,277.29,277.36,269.91,274.06,275.80,278.69,272.53,281.48,266.13,279.86,283.04,271.12,265.11,266.66,255.08,255.47,255.52,253.22,260.19,268.55,290.24,297.27,300.58,
2024-05-04 21:59:34.180000,L8,322.34,309.24,307.19,307.09,289.01,283.23,278.72,275.09,271.27,260.56,265.02,276.77,251.62,,,,,,,,,,,259.89,266.95,261.26,252.48,270.48,271.69,283.71,285.98,275.58,279.53,283.27,289.73,292.93,292.62,272.71,294.74,308.87,294.54,280.08,279.35,259.09,278.76,264.41,258.53,273.05,278.93,300.80,318.56,317.57,
2024-05-04 21:59:58.130000,L8,321.70,308.52,306.66,305.41,288.28,283.21,278.56,274.42,270.68,259.92,264.63,275.42,251.53,,,,,,,,,,,257.87,265.79,260.01,251.31,269.84,270.63,281.41,284.76,274.83,278.97,282.58,288.62,290.41,291.79,271.25,291.05,307.93,293.77,277.96,277.32,257.72,277.31,263.20,257.56,271.95,276.34,297.65,316.50,316.17,
2024-05-05 21:54:04.715000,L9,332.08,314.97,306.02,295.77,284.66,276.73,271.64,269.74,274.34,259.26,261.99,273.79,248.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29 21:53:30.753000,L8,392.24,401.24,321.99,313.10,304.10,295.52,288.05,293.86,297.76,304.05,307.69,309.08,299.66,292.79,299.20,290.37,286.58,292.02,298.20,306.03,315.19,304.32,,303.10,301.78,302.48,301.58,308.93,310.01,311.10,315.82,323.44,326.23,327.97,340.30,330.53,347.91,296.84,314.84,321.03,314.71,308.72,303.54,304.50,300.03,301.53,301.72,304.77,312.39,328.83,332.47,338.74,335.29
2024-06-05 21:59:20.542000,L8,299.40,278.02,285.65,270.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05 21:59:44.505000,L8,321.00,308.66,306.88,304.05,285.03,285.64,284.11,283.07,271.28,258.47,264.78,275.07,250.46,,,,,,,,,,,251.95,260.96,259.08,249.30,267.99,265.58,283.73,282.94,271.44,278.52,276.34,280.66,279.33,288.07,273.11,290.58,306.79,292.52,271.13,272.37,262.26,256.39,270.24,251.91,257.05,266.78,306.73,308.59,318.47,
2024-06-21 21:59:29.217000,L8,321.49,312.49,310.44,308.70,289.40,288.93,278.36,280.98,275.31,262.13,267.44,276.12,254.13,264.25,261.98,254.40,242.38,243.62,243.96,239.81,251.53,,,259.24,266.19,265.90,257.43,275.28,271.10,284.58,285.94,277.71,281.25,282.48,291.32,290.55,293.48,284.44,295.35,313.48,286.73,283.43,293.99,294.75,297.97,270.93,261.01,268.01,282.01,316.77,335.10,341.12,
2024-06-21 21:59:53.176000,L8,309.55,294.21,295.29,287.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.25,270.75,272.09,264.47,257.89,256.89,246.80,248.48,247.03,245.57,251.41,254.60,,,,
2024-07-07 21:59:37.228000,L8,366.32,353.26,384.20,343.02,324.89,317.08,311.08,315.08,321.41,306.81,335.07,355.80,326.43,317.84,319.09,310.85,302.64,306.58,310.31,313.34,320.83,299.68,307.33,308.26,321.11,312.69,313.78,326.80,322.94,327.37,330.13,333.64,346.55,343.58,345.95,347.40,364.37,348.84,336.79,335.90,328.35,321.72,313.10,313.18,313.79,318.52,325.01,320.25,328.17,339.90,349.75,359.02,335.63
2024-07-07 22:00:01.183000,L8,364.25,351.07,337.37,335.95,323.39,315.31,308.75,308.57,319.35,302.99,301.40,325.45,322.86,313.21,313.82,308.85,298.76,303.75,305.15,308.23,316.26,294.44,300.18,303.35,318.10,307.53,308.64,319.51,318.32,322.98,326.57,329.62,339.29,340.25,342.82,344.35,353.04,340.77,331.06,330.71,324.95,316.09,308.52,307.65,308.00,314.23,320.99,315.94,323.46,333.65,343.92,351.40,322.05
2024-07-24 21:53:53.499000,L9,380.89,346.01,328.62,321.40,346.91,346.54,344.64,341.31,331.38,353.65,354.59,335.29,338.75,353.84,360.66,366.01,287.13,284.50,297.80,292.15,295.71,275.05,276.93,289.01,299.26,302.58,306.13,307.34,312.73,314.52,317.84,315.70,323.65,328.17,338.98,332.64,328.99,313.00,316.66,315.42,311.23,297.66,297.67,297.86,298.37,287.05,293.37,298.22,314.03,335.80,331.68,339.24,280.42
