dates,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
2020-01-18 22:00:00+00:00,334.456,286.328,288.3575,298.13500000000005,320.2125,281.23400000000004,262.31800000000004,261.95500000000004,251.845,245.32250000000002,232.745,232.66333333333333,256.32166666666666,262.61,279.5475,255.44400000000002,273.06166666666667,268.1716666666667,270.93142857142857,282.9433333333333,275.6816666666667,271.33,271.60714285714283,252.71285714285713,240.32571428571427,263.29333333333335,288.75,297.5585714285714,259.1228571428572,282.4575,281.4175,285.0575,297.59875,279.3385714285714,318.12874999999997,308.57875,295.04,289.8933333333334,291.9866666666667,280.132,272.33000000000004,300.864
2020-01-25 22:06:09+00:00,334.456,295.69166666666666,300.682,298.13500000000005,320.2125,281.23400000000004,262.31800000000004,271.65400000000005,251.845,254.6,232.902,236.8875,257.1257142857143,260.236,279.5475,255.44400000000002,273.40000000000003,268.7457142857143,271.60375,282.82714285714286,275.3285714285714,271.49625,271.52875,253.78375,241.04125,263.1742857142857,289.59000000000003,297.91875,263.7725,282.8911111111111,282.3933333333333,285.6611111111111,298.0111111111111,282.35125,318.5188888888889,308.78111111111116,295.2077777777778,289.31714285714287,290.70714285714286,280.95666666666665,273.418,297.55833333333334
2020-02-10 22:06:04+00:00,340.88750000000005,313.32666666666665,324.3,310.90333333333336,325.7633333333333,287.24,265.1575,274.27250000000004,252.465,255.552,232.1,237.506,257.7342857142857,260.236,279.5475,277.71500000000003,273.69428571428574,268.30857142857144,271.8625,283.0628571428571,275.76714285714286,271.50124999999997,271.4775,259.6175,246.12,262.47249999999997,294.11125,298.635,274.34000000000003,283.68111111111114,284.21555555555557,285.7922222222222,299.0155555555556,289.5075,318.98777777777775,309.48555555555555,295.35999999999996,289.56857142857143,290.90999999999997,288.45666666666665,273.836,298.47499999999997
2020-02-19 21:59:52+00:00,336.61,307.15142857142854,319.456,305.6725,321.77500000000003,287.24,262.698,271.552,252.098,253.73,230.11333333333334,237.9,257.82428571428574,260.9775,282.30333333333334,277.71500000000003,273.00125,267.45875,271.5777777777778,281.8025,274.86375,270.65222222222224,270.75,262.16375,246.85125,263.12125,295.01250000000005,299.47625,284.37125,284.4,285.46,285.86777777777775,299.7944444444445,296.225,319.0311111111111,309.99555555555554,295.8288888888889,289.85285714285715,291.13142857142856,288.825,273.9,298.90833333333336
2020-03-13 22:05:54+00:00,333.55,302.8425,316.24666666666667,303.09000000000003,321.77500000000003,287.24,262.698,269.5516666666667,252.29999999999998,252.50714285714284,228.86999999999998,237.99571428571429,256.84625,260.9775,282.30333333333334,277.71500000000003,272.72,267.22333333333336,271.53000000000003,281.2744444444445,274.33,270.464,270.525,261.56666666666666,246.42777777777778,262.5311111111111,294.20222222222225,298.67777777777775,284.64666666666665,283.68899999999996,284.948,284.86600000000004,299.241,296.32,318.866,309.368,295.506,288.67125,289.42125,287.62285714285713,271.75333333333333,295.71857142857147
2020-09-21 22:06:18+00:00,,245.98,,,300.29,,245.26,254.14,246.22,237.53,218.49,227.68,245.71,,,,261.46,252.93,265.97,270.97,267.54,263.19,266.34,,230.87,249.73,255.67,267.51,,271.73,258.66,264.43,283.03,,287.1,274.11,261.69,,,,,
2020-12-03 22:00:12+00:00,319.59,257.565,298.15,,300.29,341.02,245.26,254.14,246.22,243.13,224.71,233.785,249.53500000000003,252.3,264.28,,265.845,259.53999999999996,269.95500000000004,273.645,270.15,266.52,268.89,259.68,237.97,255.21499999999997,274.395,282.975,293.87,278.64,272.17,276.545,289.72,301.07,300.665,288.29,276.945,284.76,282.18,273.87,267.33,277.18
2020-12-19 22:00:11+00:00,317.635,260.0933333333333,298.15,289.76,305.28499999999997,341.02,249.54,257.845,248.97,244.08666666666667,224.98000000000002,235.13333333333333,249.65333333333334,250.4,258.4,,266.0366666666667,260.0466666666667,269.9433333333333,273.1166666666667,270.1566666666667,266.02,268.4066666666667,257.525,238.71333333333334,255.08333333333334,278.8733333333333,286.3333333333333,291.675,279.84999999999997,276.0466666666667,278.7766666666667,291.34666666666664,299.53,303.6766666666667,292.46000000000004,281.6933333333333,284.14,282.015,273.11,266.735,276.57500000000005
2021-01-04 22:00:06+00:00,317.67333333333335,263.1375,298.15,289.76,305.28499999999997,346.435,249.54,260.21666666666664,250.8166666666667,245.8625,225.4875,237.4,250.91750000000002,237.33666666666667,259.78333333333336,,267.46000000000004,261.2075,270.185,274.9775,270.4525,267.7125,269.255,258.91,240.095,256.7675,282.8275,289.5425,291.74,281.1925,278.2375,281.15,292.75,300.02,306.87,294.8575,284.47249999999997,284.75666666666666,281.78000000000003,272.56666666666666,266.8433333333333,277.26666666666665
2021-01-20 21:59:59+00:00,317.11,263.46799999999996,298.15,280.73,305.26666666666665,315.57,255.5233333333333,261.115,250.99,246.15,224.82,237.536,250.748,232.4575,259.78333333333336,,267.588,260.96799999999996,270.00600000000003,274.62800000000004,269.87600000000003,267.326,268.856,258.2325,240.27399999999997,256.854,284.7,290.898,291.89,281.856,279.86,282.51800000000003,293.338,300.115,308.442,296.688,286.004,284.5925,280.8075,272.97,266.37,276.99
2021-02-12 22:06:07+00:00,318.026,265.2966666666667,300.115,286.6066666666666,307.4125,309.8825,259.025,262.274,252.046,246.875,225.20166666666668,238.29999999999998,251.46333333333334,230.11999999999998,260.26,,268.59,262.52,270.47,275.90500000000003,270.89,268.2316666666666,269.4166666666667,259.592,241.25333333333333,257.74833333333333,286.0833333333333,292.29833333333335,292.132,282.3866666666667,280.37333333333333,282.7683333333334,293.63166666666666,299.93600000000004,309.935,298.37,287.13,284.702,280.866,272.8,266.986,277.212
2021-04-01 22:05:48+00:00,315.55833333333334,266.09999999999997,268.1166666666666,286.6066666666666,307.475,297.11,260.135,262.884,252.43999999999997,247.43500000000003,224.97333333333336,239.24833333333333,251.78333333333333,230.11999999999998,260.26,,269.89166666666665,263.37166666666667,270.63166666666666,276.4016666666667,270.1566666666667,268.5983333333333,269.4433333333333,258.2283333333333,242.18833333333336,257.8833333333333,291.03666666666663,295.88,292.132,284.51800000000003,284.716,282.82,294.0,288.08666666666664,313.77833333333336,302.345,291.52166666666665,283.4766666666667,280.866,272.8,265.90000000000003,276.08
2021-05-03 22:05:32+00:00,313.93,263.35571428571427,251.9275,286.6066666666666,306.896,288.81666666666666,256.832,261.0916666666667,251.64333333333332,246.28,219.49857142857144,239.24833333333333,251.00428571428571,230.11999999999998,260.26,,269.56,262.7557142857143,270.48285714285714,276.3014285714286,269.5485714285714,268.31142857142856,269.2628571428572,255.32571428571427,241.2757142857143,256.87857142857143,290.48285714285714,294.95142857142855,291.13,283.17833333333334,278.5,279.9871428571428,293.25857142857143,280.62857142857143,310.00714285714287,298.07142857142856,286.93857142857144,282.45285714285717,279.7966666666667,272.12166666666667,264.83142857142855,275.3228571428571
2021-05-19 22:05:40+00:00,313.14,260.2325,242.97599999999997,278.115,306.49333333333334,283.97285714285715,255.295,260.78000000000003,251.45142857142855,245.90625,218.30375,238.3857142857143,250.76875,232.4416666666667,260.26,,269.44875,262.7475,270.57,276.455,269.84749999999997,268.325,269.47875,255.4225,241.2425,256.65625,290.13,294.42,287.62857142857143,282.1914285714286,272.9585714285714,278.8325,292.85375,275.2975,309.96125,297.90000000000003,287.0025,282.03125,278.9242857142857,271.43,264.34875,274.73875
2021-06-29 21:59:44+00:00,311.64166666666665,257.9266666666667,229.18249999999998,274.23333333333335,304.9016666666667,274.465,255.59,260.3457142857143,250.80714285714285,244.29142857142855,214.99666666666667,238.196,250.48333333333335,223.46250000000003,262.12,,269.6842857142857,263.2757142857143,269.86571428571426,277.25142857142856,269.18857142857144,268.18285714285713,268.86857142857144,254.7216666666667,240.77833333333334,256.28833333333336,290.01500000000004,293.97833333333335,286.01000000000005,281.504,268.246,274.2942857142857,289.93,262.6142857142857,309.29333333333335,296.65500000000003,284.56714285714287,280.48,277.688,270.758,263.55333333333334,274.1266666666666
2021-07-31 21:59:54+00:00,309.16999999999996,252.62500000000006,229.18249999999998,275.5,304.836,260.275,252.615,258.2366666666667,248.43499999999997,242.31,208.948,234.875,248.792,232.41000000000003,261.69,,268.82166666666666,263.09,268.705,276.52666666666664,268.5783333333333,266.68666666666667,268.604,252.6125,239.85999999999999,254.6775,288.3025,292.095,281.9466666666667,279.2633333333334,256.69,266.86333333333334,285.5,244.04,306.145,293.46750000000003,281.406,278.654,276.41333333333336,269.3766666666666,262.3275,272.48749999999995
2021-08-16 22:00:00+00:00,306.505,246.7725,206.0775,261.51,301.91999999999996,248.845,247.69500000000002,257.15000000000003,247.32166666666663,240.544,206.61399999999998,233.2675,247.08200000000002,243.10500000000002,255.56,,268.1066666666666,261.56166666666667,267.87166666666667,275.25333333333333,267.51,265.15000000000003,266.806,248.47333333333336,237.76333333333332,252.16333333333333,286.7366666666667,288.12,267.78,273.6933333333333,242.76666666666665,263.6116666666666,283.1516666666667,234.7833333333333,303.4825,290.6425,279.284,277.2,273.01,267.74,259.25750000000005,270.4125
2021-09-01 22:00:05+00:00,308.006,249.21400000000003,207.08800000000002,270.20666666666665,302.8566666666666,249.81799999999998,248.36400000000003,257.78000000000003,247.59714285714284,241.405,208.30999999999997,233.798,247.04166666666666,243.10500000000002,244.305,,268.0257142857143,261.4142857142857,267.9242857142857,275.01142857142855,267.64142857142855,264.82000000000005,266.1716666666667,247.2575,237.76333333333332,250.1525,284.09,282.854,257.105,272.31,242.195,264.1142857142857,283.1357142857143,235.96428571428572,304.664,292.092,279.9266666666667,277.1616666666667,273.7125,267.74,259.25750000000005,270.4125
2021-09-17 22:00:08+00:00,311.7866666666667,254.6916666666667,207.08800000000002,280.495,305.40000000000003,249.81799999999998,253.54666666666665,259.21375,248.9475,243.0614285714286,212.72857142857143,236.10666666666668,248.37428571428572,248.70666666666668,255.44333333333336,273.15,268.765,262.4325,268.63,275.69875,268.56125000000003,265.23125000000005,266.52285714285716,248.494,237.47500000000002,250.94400000000002,285.018,284.34833333333336,257.105,273.18600000000004,248.698,265.93874999999997,284.42375,235.96428571428572,306.98833333333334,294.75,282.0885714285714,279.71,278.36199999999997,270.61,261.88800000000003,272.36
2021-09-24 22:06:20+00:00,311.7042857142857,255.39857142857142,207.365,280.495,305.065,249.60333333333332,255.56857142857143,259.42333333333335,249.0211111111111,243.08125,213.56625,236.2057142857143,248.4025,249.2175,256.48,273.15,268.8355555555556,262.3411111111111,268.48555555555555,275.7211111111111,268.5111111111111,265.03444444444443,266.07375,247.96,235.696,249.27666666666667,283.9216666666667,284.05428571428575,254.442,273.18600000000004,246.79666666666665,266.21444444444444,284.04,237.1275,306.5128571428572,294.9214285714285,282.35375,279.8825,276.56166666666667,267.91,261.7966666666667,272.07666666666665
2021-11-20 22:00:11+00:00,318.062,265.726,235.54749999999999,294.22,309.2633333333334,262.88,264.692,262.4857142857143,250.15714285714287,245.24833333333333,221.88666666666666,238.39,249.845,252.76999999999998,260.37600000000003,255.49,269.3285714285715,264.2114285714286,268.80285714285714,276.21285714285716,269.5028571428571,264.85571428571427,264.81666666666666,248.6225,233.60333333333335,247.87000000000003,282.6775,282.43,251.29749999999999,272.4425,247.77999999999997,267.68857142857144,283.07,248.03666666666672,310.704,299.61600000000004,286.26166666666666,281.95,278.442,270.20500000000004,265.6225,274.5775
2021-12-30 22:00:08+00:00,318.062,267.6166666666667,249.254,296.306,312.55,269.916,264.692,263.1483333333333,250.64833333333334,246.794,221.88666666666666,238.82142857142858,250.65285714285713,254.092,263.3883333333333,259.9633333333333,269.9271428571429,264.4114285714286,270.1557142857143,276.6714285714285,270.36571428571426,265.5057142857143,265.3016666666667,249.72600000000003,234.435,248.90600000000003,283.704,284.18333333333334,257.78999999999996,273.24,252.3083333333333,269.6742857142857,284.6742857142857,258.21000000000004,311.2966666666667,299.67333333333335,287.83,283.10166666666663,278.94,271.678,266.37,275.052
2022-01-07 22:00:05+00:00,318.56,268.9457142857143,258.065,297.295,313.49857142857144,274.745,266.505,264.15714285714284,251.44714285714286,247.39666666666668,223.3642857142857,239.2225,251.29,247.14166666666665,261.96999999999997,259.9633333333333,270.27,264.69625,270.36,276.41625,270.24375,265.75875,265.2371428571429,250.11666666666667,234.80599999999998,249.5466666666667,283.99499999999995,284.9171428571429,261.77,273.73499999999996,254.24714285714285,270.16499999999996,285.1075,262.93857142857144,311.3885714285714,299.8857142857143,288.45285714285717,282.87142857142857,278.8957142857143,272.56333333333333,266.72499999999997,275.3383333333333
2022-01-15 22:00:05+00:00,318.4814285714286,269.36,263.76142857142855,296.6857142857143,313.08375,277.2285714285714,267.18571428571425,264.67249999999996,251.86125,247.73857142857145,223.155,239.43555555555557,251.74777777777777,241.76714285714283,261.16125,259.9633333333333,270.0833333333333,265.3377777777778,270.0544444444444,276.27444444444444,270.02,265.89000000000004,265.19875,249.69142857142856,234.61166666666668,249.5466666666667,283.8442857142857,285.03000000000003,264.0157142857143,273.68142857142857,250.78125,270.28444444444443,285.5444444444445,262.93857142857144,311.43375,300.88375,287.985,282.3625,278.1675,272.7185714285714,266.67571428571426,275.44571428571425
2022-01-22 22:06:18+00:00,318.29125,270.2722222222222,268.03875,296.6575,313.09555555555556,279.36625,268.22749999999996,265.0144444444444,252.84444444444443,248.1425,224.57666666666668,240.148,252.35299999999998,238.27249999999998,257.93555555555554,259.9633333333333,270.73,266.07800000000003,270.688,276.896,270.774,266.476,265.6277777777778,250.6725,235.53571428571428,250.34714285714287,283.99625,285.3366666666667,265.98875,273.5775,248.31888888888886,270.493,285.741,262.93857142857144,311.59333333333336,300.46555555555557,288.2033333333333,282.28999999999996,278.45000000000005,273.53375,266.7525,275.4725
2022-02-15 22:06:06+00:00,319.32857142857137,272.67749999999995,276.37857142857143,300.4114285714286,314.82375,283.9757142857143,271.63875,267.26125,255.65124999999998,249.11249999999998,228.83285714285716,241.87375,258.77444444444444,237.71714285714285,258.2325,259.9633333333333,272.1144444444444,267.71666666666664,272.44444444444446,278.10333333333335,272.00777777777773,267.6366666666666,266.25888888888886,251.06666666666666,235.94375,250.94375000000002,284.27888888888884,286.13444444444445,270.3025,274.51375,249.21249999999998,273.3611111111111,287.69777777777773,277.52333333333337,312.5577777777778,301.3077777777778,289.39,282.7522222222222,279.52111111111105,274.75125,268.0925,276.33624999999995
2022-02-16 22:00:02+00:00,319.32857142857137,272.67749999999995,276.37857142857143,300.4114285714286,314.82375,283.9757142857143,275.7988888888889,267.26125,255.65124999999998,249.11249999999998,228.83285714285716,241.87375,263.147,237.71714285714285,258.2325,265.6225,272.617,268.294,273.323,278.548,272.55699999999996,268.133,266.64500000000004,251.971,236.7611111111111,251.97,285.303,287.248,272.55888888888893,275.0433333333333,249.21249999999998,274.269,288.034,281.19,313.481,303.565,290.089,283.005,280.155,275.25333333333333,269.02888888888884,276.69444444444446
2022-02-23 22:06:08+00:00,318.14374999999995,271.21666666666664,276.37857142857143,300.4114285714286,313.82666666666665,283.9757142857143,273.37800000000004,266.4755555555555,255.1222222222222,248.29999999999998,227.75125,241.07666666666668,261.9572727272727,239.5175,258.7266666666667,265.6225,272.3781818181818,267.8681818181818,272.77454545454543,277.96727272727276,272.3009090909091,267.62636363636364,266.34636363636366,251.41545454545457,236.026,251.10100000000003,284.7190909090909,287.10818181818183,273.129,274.668,246.91,273.84909090909093,287.41636363636366,281.19,313.0018181818182,302.89818181818185,289.42,282.10909090909087,279.45363636363635,273.654,268.039,276.085
2022-02-24 21:59:52+00:00,318.7422222222222,272.022,280.06,300.99625,315.169,286.40250000000003,273.7009090909091,267.504,255.298,248.546,229.08000000000004,241.39299999999997,261.4508333333333,239.5175,258.7266666666667,267.37,272.5983333333333,268.2266666666667,272.8308333333334,278.18416666666667,272.3491666666667,267.7683333333333,266.2925,251.60833333333335,236.12818181818182,251.27454545454546,284.75333333333333,287.62083333333334,274.24636363636364,275.1372727272728,246.91,274.2183333333333,287.5625,283.47375,313.56583333333333,303.2925,289.92333333333335,282.11833333333334,279.6116666666666,274.2409090909091,268.4063636363636,276.1218181818181
2022-04-13 21:59:41+00:00,316.82571428571424,274.21714285714285,289.1942857142857,293.2485714285714,315.63625,298.16333333333336,272.5566666666667,267.74125,255.23625,247.69000000000003,228.9385714285714,240.89625,263.15700000000004,234.24666666666667,259.69666666666666,265.92499999999995,272.65700000000004,268.67600000000004,270.098,274.76300000000003,272.125,268.165,266.77222222222224,247.40499999999997,236.179,251.96555555555557,284.98300000000006,289.70099999999996,275.591,270.373,242.6314285714286,274.311,287.22400000000005,287.2728571428571,313.39,300.981,289.99699999999996,277.72200000000004,279.44444444444446,274.762,267.476,275.582
2022-05-07 21:59:32+00:00,316.82571428571424,269.35125,278.7025,285.85375,314.20444444444445,298.16333333333336,272.5566666666667,266.59444444444443,254.39777777777778,247.69000000000003,227.9075,239.84555555555556,261.53181818181815,234.24666666666667,259.69666666666666,265.92499999999995,272.15636363636366,267.79545454545456,269.8127272727272,274.48636363636365,271.47,267.8118181818182,266.28700000000003,242.19545454545457,230.83090909090907,251.96555555555557,284.98300000000006,288.94,272.7427272727273,266.5145454545455,240.64125,273.5172727272727,286.36545454545455,281.41999999999996,310.98818181818183,298.4927272727273,287.45363636363635,272.05,279.44444444444446,274.762,267.476,275.582
2022-05-23 21:59:21+00:00,313.99285714285713,268.2728571428571,273.8528571428571,282.7557142857143,312.89750000000004,297.36,272.2,264.67555555555555,253.52888888888887,245.89875,225.6725,238.1277777777778,260.5709090909091,229.44400000000002,256.44399999999996,275.28999999999996,271.60727272727274,267.07454545454544,269.5536363636363,273.9581818181818,271.25545454545454,267.25272727272727,265.89700000000005,241.2,230.352,251.9225,284.71555555555557,288.549,271.445,265.507,239.98285714285717,272.31363636363636,285.1290909090909,279.6371428571428,309.76181818181817,297.3781818181819,286.832,262.24,279.2525,274.48222222222216,267.0211111111111,275.34666666666664
2022-07-01 22:05:54+00:00,313.46500000000003,264.1685714285714,260.2728571428571,276.00857142857143,311.29875,297.18500000000006,272.2,264.283,253.22599999999997,244.95333333333332,225.50555555555556,237.57555555555552,260.0190909090909,221.96,250.9425,278.47999999999996,271.3827272727272,266.8263636363636,268.9390909090909,273.6809090909091,271.0981818181818,267.06545454545454,265.754,239.76222222222225,229.62111111111108,251.76142857142858,284.32875,288.06,270.07666666666665,260.27000000000004,234.1557142857143,270.79,284.2245454545454,271.8328571428571,308.9663636363636,296.6827272727273,284.32399999999996,260.23400000000004,278.94142857142856,272.16555555555556,266.72875,274.49111111111114
2022-07-02 22:00:06+00:00,313.4344444444444,263.1225,253.75375,274.26,310.95222222222225,297.18500000000006,272.2,264.04999999999995,252.86363636363637,244.95333333333332,225.44699999999997,237.754,260.0190909090909,221.96,250.9425,278.47999999999996,271.2708333333333,267.035,269.04249999999996,272.91249999999997,270.3958333333333,264.1191666666667,265.79454545454547,234.43699999999998,223.79699999999997,251.76142857142858,284.32875,287.557,264.08700000000005,261.04818181818183,234.5925,270.3075,283.94083333333333,268.28375,307.11499999999995,294.7041666666667,282.33181818181816,256.23818181818183,278.94142857142856,270.679,266.0488888888889,274.049
2022-07-09 22:06:16+00:00,312.65444444444444,261.4475,242.095,273.06624999999997,309.74555555555554,287.3625,268.4275,263.32454545454544,252.44090909090912,243.63444444444445,224.436,237.29300000000003,259.4218181818182,230.56,253.8025,278.47999999999996,271.01666666666665,267.1708333333333,268.9975,273.1141666666667,270.675,264.1175,265.90090909090907,232.4777777777778,220.74300000000002,251.5966666666667,283.03000000000003,286.89099999999996,256.804,256.8190909090909,232.00250000000003,269.5225,283.26916666666665,262.2575,306.6041666666667,294.00333333333333,281.46363636363634,255.5790909090909,278.99333333333334,269.71,264.9611111111111,273.409
2022-07-25 22:06:23+00:00,311.2742857142857,256.9583333333333,223.47333333333333,265.84,308.01375,281.495,266.7716666666667,261.931,250.32,240.54125,222.8377777777778,235.0111111111111,258.39300000000003,249.45499999999998,263.79,278.47999999999996,270.08272727272725,265.39363636363635,268.0954545454545,271.79545454545456,269.5418181818182,262.90909090909093,265.18,226.80285714285714,216.58875000000003,250.88600000000002,282.7066666666667,286.91249999999997,251.34375,248.608,233.95857142857145,267.47272727272724,281.43454545454546,257.9166666666667,305.46299999999997,292.305,280.16,250.0955555555555,280.04499999999996,268.02625,264.42571428571426,272.79249999999996
2022-08-02 22:06:07+00:00,313.0675,259.7914285714286,223.47333333333333,271.5385714285714,308.72,285.83666666666664,267.81142857142856,262.4109090909091,250.77909090909088,241.40333333333334,223.94100000000003,235.93699999999998,257.8863636363636,249.45499999999998,266.53000000000003,278.47999999999996,270.43,266.01,268.7133333333333,272.53749999999997,269.88916666666665,263.6741666666666,265.49636363636364,226.80285714285714,218.62333333333333,251.14166666666668,281.78285714285715,286.90999999999997,251.34375,248.608,237.11125,267.32166666666666,281.75416666666666,257.9166666666667,306.21363636363634,292.99,281.07,252.756,278.78999999999996,268.4144444444444,264.55,273.0011111111111
2022-08-03 22:00:18+00:00,313.0675,259.7914285714286,223.47333333333333,271.5385714285714,308.72,285.83666666666664,267.81142857142856,262.4109090909091,250.77909090909088,241.40333333333334,223.49000000000004,235.39272727272726,256.73583333333335,249.45499999999998,266.53000000000003,278.47999999999996,270.1353846153846,264.86923076923074,268.5084615384615,272.52923076923076,269.73,261.6638461538461,265.2583333333333,226.80285714285714,218.62333333333333,251.14166666666668,281.78285714285715,286.90999999999997,251.34375,248.608,237.11125,266.0823076923077,281.3292307692308,257.9166666666667,306.21363636363634,292.99,280.9054545454546,251.53363636363636,278.78999999999996,268.4144444444444,262.1488888888889,272.412
2022-08-11 22:00:01+00:00,312.4566666666667,258.68,221.19571428571427,271.5385714285714,307.946,285.83666666666664,264.555,262.1483333333333,250.40583333333333,240.908,223.07750000000001,235.0725,255.8423076923077,249.45499999999998,266.53000000000003,278.47999999999996,269.78642857142853,264.3464285714286,268.265,272.4585714285714,269.73,261.75142857142856,265.01307692307694,226.80285714285714,218.62333333333333,251.14166666666668,281.78285714285715,286.90999999999997,251.34375,248.608,237.11125,265.4514285714286,280.84714285714284,254.618,306.21363636363634,292.99,280.9054545454546,251.53363636363636,278.78999999999996,268.4144444444444,262.1488888888889,272.412
2022-08-19 22:00:23+00:00,312.4566666666667,258.68,220.07125,271.5385714285714,306.8290909090909,285.83666666666664,255.03666666666666,261.2083333333333,249.45250000000001,239.208,223.07750000000001,235.0725,247.78909090909093,249.45499999999998,266.53000000000003,274.36,268.655,263.10583333333335,266.5166666666667,271.0176923076923,268.29083333333335,260.67846153846153,264.0075,214.658,212.21571428571428,247.88750000000005,278.284,284.9057142857142,239.17166666666662,239.26999999999998,236.73222222222225,263.0515384615385,279.2730769230769,241.85222222222222,303.4588888888889,288.43888888888887,278.34299999999996,243.81400000000002,275.8533333333333,265.64428571428573,259.27571428571434,270.98125
2022-08-27 22:00:05+00:00,313.78625,258.8385714285714,207.82,272.5442857142857,306.49,285.33,256.604,260.75272727272727,249.45727272727274,239.11777777777777,223.4263636363636,235.41181818181815,247.584,251.325,272.42333333333335,273.59,268.48454545454547,263.01363636363635,266.6281818181818,271.14833333333337,268.5509090909091,260.925,264.5963636363636,191.23333333333332,209.0583333333333,250.03333333333333,277.6875,284.78166666666664,217.83749999999998,228.90142857142857,240.8511111111111,262.0841666666667,279.09499999999997,234.65125,302.46,286.69874999999996,277.44444444444446,240.58444444444447,274.505,266.36833333333334,258.9316666666667,271.13142857142856
2022-09-12 22:00:07+00:00,313.7988888888889,259.07,208.4425,274.1875,306.6445454545455,285.33,256.92333333333335,260.81250000000006,249.71916666666667,239.67799999999997,223.79666666666665,235.64,247.97363636363636,250.78,272.42333333333335,273.59,268.585,262.73083333333335,266.2733333333333,271.14833333333337,268.5509090909091,260.925,264.5963636363636,182.9325,209.0583333333333,250.03333333333333,277.6875,283.1014285714285,213.80599999999998,228.90142857142857,240.333,262.08384615384614,279.30384615384617,235.17333333333332,303.30111111111114,287.51444444444445,278.262,244.00900000000001,274.505,265.04571428571427,259.34000000000003,271.1775
2022-10-06 22:00:26+00:00,313.7988888888889,259.07,208.11666666666667,274.1875,306.6445454545455,285.33,254.82999999999998,260.26846153846157,249.71916666666667,239.44454545454545,223.25,235.20384615384611,247.57750000000001,250.78,272.42333333333335,273.59,268.1823076923077,262.17692307692306,266.0507692307692,271.0330769230769,268.45416666666665,258.66692307692307,264.2025,182.9325,209.0583333333333,242.22500000000002,277.6875,282.905,211.4466666666667,233.77125,238.88090909090909,261.7964285714286,279.18857142857144,234.90299999999996,303.076,287.51444444444445,278.4763636363636,243.53,274.505,265.04571428571427,258.52250000000004,270.6744444444445
2022-10-21 22:06:29+00:00,314.3288888888889,259.08000000000004,208.37222222222223,278.5385714285714,306.7990909090909,285.33,255.61285714285714,260.24,249.81583333333333,239.46272727272728,223.36461538461538,235.05307692307693,247.61666666666667,250.78,272.42333333333335,273.59,268.15384615384613,262.0276923076923,268.27,273.536923076923,268.55583333333334,258.6646153846154,263.8969230769231,178.21333333333337,207.1833333333333,238.26500000000004,278.21333333333337,283.09875,211.3816666666667,239.58249999999998,238.77363636363637,261.0292857142857,279.25642857142856,235.28777777777773,303.28000000000003,289.72,278.39363636363635,246.08545454545458,274.505,264.67,258.80625000000003,270.38444444444445
2022-10-22 22:00:27+00:00,314.3288888888889,259.08000000000004,208.37222222222223,284.02750000000003,306.7990909090909,285.33,255.61285714285714,260.24,249.81583333333333,239.46272727272728,223.36461538461538,235.05307692307693,247.61666666666667,250.78,280.5275,273.59,268.89428571428573,262.0276923076923,269.3514285714286,274.4421428571428,269.4523076923077,259.9685714285714,264.55357142857144,178.21333333333337,212.0142857142857,242.82200000000003,281.91,284.92777777777775,211.3816666666667,244.73555555555555,238.77363636363637,262.504,280.202,235.28777777777773,305.15636363636366,291.84299999999996,280.05083333333334,249.58583333333334,276.48333333333335,268.56428571428575,261.0477777777778,271.265
2022-11-30 22:06:35+00:00,314.0788888888889,259.50444444444446,207.99666666666667,291.1614285714286,306.54272727272723,285.33,254.54749999999999,260.64166666666665,249.8027272727273,239.61545454545455,223.50416666666663,235.44833333333335,247.92,250.78,280.5275,273.59,269.0438461538461,262.19750000000005,269.05,274.5761538461539,269.4583333333333,259.70000000000005,264.6030769230769,175.60333333333335,217.79166666666666,242.82200000000003,281.91,284.87888888888887,206.67500000000004,249.1977777777778,238.49181818181816,261.97714285714284,280.59499999999997,233.8122222222222,307.48699999999997,294.34999999999997,281.6675,258.29818181818183,276.48333333333335,268.425,260.611,270.8436363636364
2022-12-24 22:06:26+00:00,314.0788888888889,259.50444444444446,207.99666666666667,291.1614285714286,306.54272727272723,285.33,253.2311111111111,260.3530769230769,249.5341666666667,239.28833333333333,223.2276923076923,234.87846153846155,247.86333333333334,250.78,280.5275,273.59,268.9064285714286,262.22153846153844,268.8357142857143,274.2271428571429,269.4583333333333,259.90285714285716,264.28785714285715,175.60333333333335,217.79166666666666,242.82200000000003,281.91,284.87888888888887,206.67500000000004,249.1977777777778,237.1641666666667,261.63266666666664,280.4386666666667,233.51399999999998,307.37636363636364,294.22799999999995,281.5646153846154,256.9825,276.48333333333335,268.425,260.611,270.8436363636364
